fold_id,split,timestep,predicted_v_mse,x0_rrmse,artifact_correlation,artifact_rms_ratio
study05_layout_05_heldout_00,training,500,0.12816770374774933,0.6854594945907593,0.7973335605404137,1.138400912284851
study05_layout_05_heldout_00,training,250,0.22332951426506042,0.4985099732875824,0.8872405291105186,1.0904967784881592
study05_layout_05_heldout_00,training,0,1.1435277462005615,0.01846769079566002,0.9998260284734005,0.9998098015785217
study05_layout_05_heldout_00,heldout,999,0.11649922281503677,1.0495128631591797,0.6672300809693152,1.4248631000518799
study05_layout_05_heldout_00,heldout,950,0.05996572971343994,0.7507758140563965,0.8089341849614824,1.300437569618225
study05_layout_05_heldout_00,heldout,750,0.04714532569050789,0.6180031299591064,0.8493576387982632,1.1940714120864868
study05_layout_05_heldout_00,heldout,500,0.12297362089157104,0.7683200240135193,0.7848405888328178,1.2514787912368774
study05_layout_05_heldout_00,heldout,250,0.22040453553199768,0.5667020678520203,0.8651002089113653,1.139043927192688
study05_layout_05_heldout_00,heldout,0,1.1366688013076782,0.02106928825378418,0.9997725269554435,1.000259518623352
study05_layout_05_heldout_01,training,999,0.11033522337675095,0.7947530150413513,0.7455522992777246,1.1920621395111084
study05_layout_05_heldout_01,training,950,0.05567897483706474,0.5629284381866455,0.8590982391499303,1.1116065979003906
study05_layout_05_heldout_01,training,750,0.04602238908410072,0.4751216471195221,0.8911757439540684,1.0530683994293213
study05_layout_05_heldout_01,training,500,0.12476975470781326,0.6021985411643982,0.8467109358016435,1.1417255401611328
study05_layout_05_heldout_01,training,250,0.2212979793548584,0.44185739755630493,0.9103086444598646,1.0766029357910156
study05_layout_05_heldout_01,training,0,1.0473910570144653,0.015737518668174744,0.9998735785644896,0.9995270371437073
study05_layout_05_heldout_01,heldout,999,0.1201842725276947,0.9944692850112915,0.6538529645323805,1.3074557781219482
study05_layout_05_heldout_01,heldout,950,0.06617801636457443,0.7357951998710632,0.779092408912594,1.174906611442566
study05_layout_05_heldout_01,heldout,750,0.05498390644788742,0.6226306557655334,0.8256192275425471,1.1069704294204712
study05_layout_05_heldout_01,heldout,500,0.1362394243478775,0.754447340965271,0.780832835231091,1.2207651138305664
study05_layout_05_heldout_01,heldout,250,0.2560751140117645,0.5698618292808533,0.8574109439689255,1.123339056968689
study05_layout_05_heldout_01,heldout,0,1.3729174137115479,0.021602125838398933,0.9997566247592978,0.9995206594467163
study05_layout_05_heldout_02,training,999,0.10285752266645432,0.7832998633384705,0.7365639893485816,1.145479440689087
study05_layout_05_heldout_02,training,950,0.051026731729507446,0.5500996708869934,0.8588312918682517,1.0786681175231934
study05_layout_05_heldout_02,training,750,0.04625050723552704,0.4861982464790344,0.8874880027221717,1.0588945150375366
study05_layout_05_heldout_02,training,500,0.124931201338768,0.6151137351989746,0.8428143421591656,1.1484454870224
study05_layout_05_heldout_02,training,250,0.22150173783302307,0.4512496590614319,0.9088087196275876,1.0850352048873901
study05_layout_05_heldout_02,training,0,1.1551076173782349,0.01687050238251686,0.9998584807178876,0.9990251660346985
study05_layout_05_heldout_02,heldout,999,0.10486068576574326,0.5155298113822937,0.8603977414116072,0.9751173257827759
study05_layout_05_heldout_02,heldout,950,0.05275610834360123,0.36459970474243164,0.9309672105939665,0.970836341381073
study05_layout_05_heldout_02,heldout,750,0.04977922514081001,0.32878848910331726,0.9454025425370626,0.9951103329658508
study05_layout_05_heldout_02,heldout,500,0.13079288601875305,0.41025087237358093,0.9236134611264835,1.0770796537399292
study05_layout_05_heldout_02,heldout,250,0.2349596619606018,0.30294400453567505,0.957924067659395,1.0600203275680542
study05_layout_05_heldout_02,heldout,0,1.2553521394729614,0.01146401185542345,0.9999344687276663,1.0014376640319824
study05_layout_05_heldout_03,training,999,0.09483254700899124,0.7570976614952087,0.7639929495135647,1.17481529712677
study05_layout_05_heldout_03,training,950,0.049911580979824066,0.5476540923118591,0.8628345565792537,1.0900684595108032
study05_layout_05_heldout_03,training,750,0.044837262481451035,0.4818788468837738,0.8903635354321949,1.0637226104736328
study05_layout_05_heldout_03,training,500,0.1236642375588417,0.616034746170044,0.843969602922282,1.1545460224151611
study05_layout_05_heldout_03,training,250,0.2186623364686966,0.4513136148452759,0.9079294370386344,1.08128821849823
study05_layout_05_heldout_03,training,0,1.051992416381836,0.01620638556778431,0.9998664073644571,0.9999872446060181
study05_layout_05_heldout_03,heldout,999,0.11042311787605286,0.6819818615913391,0.755984485775459,0.9716460108757019
study05_layout_05_heldout_03,heldout,950,0.06227588653564453,0.5106640458106995,0.8573667516723262,0.9008747339248657
study05_layout_05_heldout_03,heldout,750,0.05578302592039108,0.44868236780166626,0.8921453720141767,0.90302973985672
study05_layout_05_heldout_03,heldout,500,0.1298132985830307,0.5268808007240295,0.8643050310509203,1.0280290842056274
study05_layout_05_heldout_03,heldout,250,0.22394084930419922,0.3812657296657562,0.929304288960896,1.0281884670257568
study05_layout_05_heldout_03,heldout,0,1.0960601568222046,0.013809142634272575,0.9999026631829663,1.0002484321594238
study05_layout_05_heldout_04,training,999,0.11480135470628738,0.7739019393920898,0.7231593646162723,1.0988653898239136
study05_layout_05_heldout_04,training,950,0.05276738479733467,0.5231517553329468,0.8622930123491005,1.0376852750778198
study05_layout_05_heldout_04,training,750,0.048405785113573074,0.4651641249656677,0.8919674607402279,1.036230206489563
study05_layout_05_heldout_04,training,500,0.12954692542552948,0.5857818722724915,0.8493763903092094,1.1213796138763428
study05_layout_05_heldout_04,training,250,0.23016910254955292,0.430184006690979,0.9126747596829623,1.0628904104232788
study05_layout_05_heldout_04,training,0,1.0804016590118408,0.01525849662721157,0.9998812780209807,0.9998505115509033
study05_layout_05_heldout_04,heldout,999,0.11250711232423782,1.383057713508606,0.5231929007132333,1.6315077543258667
study05_layout_05_heldout_04,heldout,950,0.05405329540371895,0.9558591246604919,0.7005047982826699,1.366391658782959
study05_layout_05_heldout_04,heldout,750,0.04834476113319397,0.8392091393470764,0.7426484573941972,1.2779439687728882
study05_layout_05_heldout_04,heldout,500,0.1288331300020218,1.054566740989685,0.6574377662782892,1.4112725257873535
study05_layout_05_heldout_04,heldout,250,0.2332598865032196,0.7817873954772949,0.7676515157209971,1.227898120880127
study05_layout_05_heldout_04,heldout,0,1.1687673330307007,0.028649765998125076,0.9995814956983448,0.9994542598724365
study05_layout_05_heldout_05,training,999,0.10968390852212906,0.8097624778747559,0.754863112788154,1.2285637855529785
study05_layout_05_heldout_05,training,950,0.05504274368286133,0.5719640254974365,0.8587940305192485,1.108608365058899
study05_layout_05_heldout_05,training,750,0.04669184610247612,0.48904842138290405,0.8909144777759056,1.0576519966125488
study05_layout_05_heldout_05,training,500,0.12730705738067627,0.6216163039207458,0.8405957322711705,1.1359056234359741
study05_layout_05_heldout_05,training,250,0.2252526432275772,0.4555535614490509,0.9080210274986025,1.0777255296707153
study05_layout_05_heldout_05,training,0,1.0804036855697632,0.016333751380443573,0.9998673561786371,0.9997646808624268
study05_layout_05_heldout_05,heldout,999,0.1414063572883606,1.0995203256607056,0.5513738050809704,1.2598868608474731
study05_layout_05_heldout_05,heldout,950,0.08461058884859085,0.848034679889679,0.6741678042617651,1.0746513605117798
study05_layout_05_heldout_05,heldout,750,0.06808663159608841,0.7062278985977173,0.7590835022225734,1.0026365518569946
study05_layout_05_heldout_05,heldout,500,0.13772030174732208,0.7731748223304749,0.7499531995836132,1.135881781578064
study05_layout_05_heldout_05,heldout,250,0.23104234039783478,0.5517379641532898,0.86564434439452,1.0875977277755737
study05_layout_05_heldout_05,heldout,0,1.178999900817871,0.020404808223247528,0.999792881500265,0.9984055757522583
