aggregate_across_seeds,artifact_attenuation_db,artifact_attenuation_mode,artifact_mask_iou,artifact_mask_overlap_fraction,calibration_seconds,clean_interval_correlation,clean_interval_preservation,clean_interval_relative_change,context_id,correlation,d_perp_y,dataset_id,delta_snr_db,e_parallel,e_perp,energy_evaluations,estimated_projector_rank,failure_reason,fallback_method_id,frequency_rrmse,function_evaluations,generalized_bayes,latency_seconds,method_id,model_forward_evaluations,operator_source,oracle_projector_rank,outer_fold,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_success,p0_eligibility,p0_rank,paired_target_available,participant_id,participant_mapping_verified,peak_memory_bytes,pop_fallback_used,projector_distance,projector_max_angle_deg,projector_mean_angle_deg,query_seconds,query_windows,score_evaluations,seed,session_id,source_id,status,subspace_metric_basis,time_rrmse
False,7.661437738925189,paired_artifact_residual,1.0,1.0,10,0.008759738644168822,-3.9774782698816304,4.9774782698816304,calibration_10s_seed,0.00921781640509547,6.577457608722886,klados_bamidis_v4,-14.32708083049593,1.7105396443379952,6.5774576102305895,41,2,,,10.816194862740534,41,True,0.46118310932070017,wrong_source_p0,41,wrong_source,2,klados_v4_source_fold_sim45,0.994785168081163,0.06877996594441851,1.0,eligible,2,True,unresolved,False,492793344,False,0.07221379313425492,5.6042110388224,3.658302038921116,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.193412557597551
False,7.909286945483185,paired_artifact_residual,1.0,1.0,10,0.012066958150020951,-3.924839680902511,4.924839680902511,calibration_10s_seed,0.010709859905804312,6.541513848845364,klados_bamidis_v4,-14.23837235449726,1.6253174446423342,6.541513850343592,41,,bootstrap_median;bootstrap_q90,POP,10.56072622384088,41,True,0.44576343707740307,shuffled_calibration_p0,41,shuffled_calibration,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,492784640,True,,,,11.0078125,6,41,20260801,source_record_sim45,sim45,rolled_back,oracle_projector,6.130481504827101
False,7.642887295867854,paired_artifact_residual,1.0,1.0,10,0.008800159407340196,-3.9773960135541975,4.9773960135541975,calibration_10s_seed,0.009240709005622889,6.577202849475309,klados_bamidis_v4,-14.327055985016944,1.7110412799089851,6.577202850983278,41,2,,,10.815656930274319,41,True,0.4686165554448962,oracle_projector_restoration,41,oracle_projector_restoration,2,klados_v4_source_fold_sim45,0.9999999999999998,,,eligible,2,True,unresolved,False,492793344,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.193394841728724
False,23.483223280846843,paired_artifact_residual,1.0,1.0,10,0.7305503017564859,0.2969069332389018,0.7030930667610982,calibration_10s_seed,0.8130803456433351,2.4480758028343534e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509848,7.659764183792105e-08,0,2,,,0.16537055945118698,0,True,0.002069883979856968,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,2,klados_v4_source_fold_sim45,0.9999999999999998,,,not_applicable,,True,unresolved,False,0,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,0,20260801,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,4.654239920895239,paired_artifact_residual,1.0,1.0,10,0.21785071857685742,-1.1073402282210054,2.1073402282210054,calibration_10s_seed,0.189091057879442,2.7616670722873935,klados_bamidis_v4,-7.017006325166819,0.8790770067941769,2.761667073031887,0,2,,,2.7303113964495376,1,True,0.08974120672792196,information_matched_one_step,1,information_matched_one_step,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,114230272,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,1,20260801,source_record_sim45,sim45,success,oracle_projector,2.669477625164717
False,7.457155547634602,paired_artifact_residual,1.0,1.0,10,0.05137655988965222,-3.8741574649570074,4.874157464957007,calibration_10s_seed,0.04784334274823695,6.442344746913997,klados_bamidis_v4,-14.172432400831006,1.7206924532171464,6.442344748584335,41,,,,10.626601737542737,41,True,0.4164957059547305,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,492551168,False,,,,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.084117444603872
False,7.492974421528407,paired_artifact_residual,1.0,1.0,10,0.04908128428682571,-3.9295024525474807,4.929502452547481,calibration_10s_seed,0.04665498729421824,6.47891777543851,klados_bamidis_v4,-14.26680190994187,1.808602317458173,6.478917777109379,41,2,,,10.927509442908073,41,True,0.48050236236304045,matching_p0,41,matching,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,492802560,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.150579895368825
False,7.516186589388716,paired_artifact_residual,1.0,1.0,10,0.04931840941960172,-3.9292300683819086,4.929230068381909,calibration_10s_seed,0.04684469389914756,6.476958442035615,klados_bamidis_v4,-14.266107977493716,1.8113391603234414,6.476958443704667,41,2,,,10.933084007455825,41,True,0.4698322033509612,population_source_p0,41,population_source,2,klados_v4_source_fold_sim45,0.987220671720266,,,eligible,2,True,unresolved,False,492802560,False,0.11304569111529188,8.117951372664242,6.208244649718592,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.150088533326027
False,7.488545894852507,paired_artifact_residual,1.0,1.0,10,0.04914405294538757,-3.9297999643431885,4.9297999643431885,calibration_10s_seed,0.046712191539665604,6.477660750013665,klados_bamidis_v4,-14.267201583211675,1.8117933056571158,6.477660751684295,41,2,,,10.93206898813538,41,True,0.46838056668639183,wrong_source_p0,41,wrong_source,2,klados_v4_source_fold_sim45,0.994785168081163,0.06877996594441851,1.0,eligible,2,True,unresolved,False,492802560,False,0.07221379313425492,5.6042110388224,3.658302038921116,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.150862915190363
False,7.457119267599726,paired_artifact_residual,1.0,1.0,10,0.05137662448273479,-3.8741579293760733,4.874157929376073,calibration_10s_seed,0.04784309695419807,6.442346057122786,klados_bamidis_v4,-14.172434387150057,1.720693187589074,6.442346058793136,41,,bootstrap_median;bootstrap_q90,POP,10.626608047918698,41,True,0.4403317775577307,shuffled_calibration_p0,41,shuffled_calibration,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,492793856,True,,,,11.0078125,6,41,20260802,source_record_sim45,sim45,rolled_back,oracle_projector,6.084118835940888
False,7.486069049686397,paired_artifact_residual,1.0,1.0,10,0.04922795350523351,-3.929885980295553,4.929885980295553,calibration_10s_seed,0.04677729061291062,6.477526928711601,klados_bamidis_v4,-14.267422280299492,1.8124349836410754,6.477526930382185,41,2,,,10.933363134357212,41,True,0.4561154153198004,oracle_projector_restoration,41,oracle_projector_restoration,2,klados_v4_source_fold_sim45,0.9999999999999998,,,eligible,2,True,unresolved,False,492802560,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.151019202552455
False,23.483223280846843,paired_artifact_residual,1.0,1.0,10,0.7305503017564859,0.2969069332389018,0.7030930667610982,calibration_10s_seed,0.8130803456433351,2.4480758028343534e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509848,7.659764183792105e-08,0,2,,,0.16537055945118698,0,True,0.0019672941416502,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,2,klados_v4_source_fold_sim45,0.9999999999999998,,,not_applicable,,True,unresolved,False,0,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,0,20260802,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,3.9005572696927153,paired_artifact_residual,1.0,1.0,10,0.2597903870989478,-1.0714178307099544,2.0714178307099544,calibration_10s_seed,0.22820163789867096,2.691685094535073,klados_bamidis_v4,-7.000101166209259,0.9830220096332767,2.691685095382794,0,2,,,2.8827740372074913,1,True,0.0071639372035861015,information_matched_one_step,1,information_matched_one_step,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,114230272,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,1,20260802,source_record_sim45,sim45,success,oracle_projector,2.664287131366984
False,7.115521321382592,paired_artifact_residual,1.0,1.0,10,0.048817539651835676,-3.7910459254963254,4.791045925496325,calibration_10s_seed,0.0469665116235437,6.362997296938915,klados_bamidis_v4,-14.027172015330123,1.6335292572332023,6.362997298488774,41,,,,10.543609100591562,41,True,0.4240882685407996,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,492551168,False,,,,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,5.9832144569206
False,7.037581504578209,paired_artifact_residual,1.0,1.0,10,0.04617922718448433,-3.839065165355251,4.839065165355251,calibration_10s_seed,0.04552354787838381,6.395755416161319,klados_bamidis_v4,-14.109862265923788,1.7090684006834715,6.395755417727981,41,2,,,10.760654740794285,41,True,0.4764726562425494,matching_p0,41,matching,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,492802560,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,6.040447055761995
False,7.012294804673758,paired_artifact_residual,1.0,1.0,10,0.046315178041071686,-3.839251709283027,4.839251709283027,calibration_10s_seed,0.04561347765819399,6.39462425587696,klados_bamidis_v4,-14.110201763669114,1.7120185760427333,6.394624257446327,41,2,,,10.764285100733618,41,True,0.4810919566079974,population_source_p0,41,population_source,2,klados_v4_source_fold_sim45,0.987220671720266,,,eligible,2,True,unresolved,False,492802560,False,0.11304569111529188,8.117951372664242,6.208244649718592,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,6.040683158028945
False,7.032035699133001,paired_artifact_residual,1.0,1.0,10,0.04624191186319822,-3.838605629076274,4.838605629076274,calibration_10s_seed,0.045587217785279535,6.3942079522969015,klados_bamidis_v4,-14.108996751464147,1.7107988780630503,6.394207953864923,41,2,,,10.758712689086348,41,True,0.4725067503750324,wrong_source_p0,41,wrong_source,2,klados_v4_source_fold_sim45,0.994785168081163,0.06877996594441851,1.0,eligible,2,True,unresolved,False,492802560,False,0.07221379313425492,5.6042110388224,3.658302038921116,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,6.039845179153322
False,7.115573489392068,paired_artifact_residual,1.0,1.0,10,0.04881744327026068,-3.7910430952189706,4.791043095218971,calibration_10s_seed,0.04696645335686347,6.362992560673239,klados_bamidis_v4,-14.027166490008732,1.6335297158585314,6.362992562223083,41,,bootstrap_median;bootstrap_q90,POP,10.543591704503461,41,True,0.4354132730513811,shuffled_calibration_p0,41,shuffled_calibration,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,492793856,True,,,,11.0078125,6,41,20260803,source_record_sim45,sim45,rolled_back,oracle_projector,5.983210650842733
False,7.012077767351733,paired_artifact_residual,1.0,1.0,10,0.04627901699602216,-3.8390185112355786,4.839018511235579,calibration_10s_seed,0.04561035206140048,6.394389161884536,klados_bamidis_v4,-14.10989171277861,1.711971722706356,6.394389163453488,41,2,,,10.761203599273143,41,True,0.4565254468470812,oracle_projector_restoration,41,oracle_projector_restoration,2,klados_v4_source_fold_sim45,0.9999999999999998,,,eligible,2,True,unresolved,False,492802560,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,6.040467534086779
False,23.483223280846843,paired_artifact_residual,1.0,1.0,10,0.7305503017564859,0.2969069332389018,0.7030930667610982,calibration_10s_seed,0.8130803456433351,2.4480758028343534e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509848,7.659764183792105e-08,0,2,,,0.16537055945118698,0,True,0.002214794047176838,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,2,klados_v4_source_fold_sim45,0.9999999999999998,,,not_applicable,,True,unresolved,False,0,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,0,20260803,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,3.952854562550272,paired_artifact_residual,1.0,1.0,10,0.2656143692006677,-1.0055658897613693,2.0055658897613693,calibration_10s_seed,0.23220142991867734,2.6282268943894236,klados_bamidis_v4,-6.729219847148483,0.9229191508123079,2.628226894909135,0,2,,,2.847584178931655,1,True,0.007189745083451271,information_matched_one_step,1,information_matched_one_step,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,114230272,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,1,20260803,source_record_sim45,sim45,success,oracle_projector,2.582479966440063
False,7.212483336326941,paired_artifact_residual,1.0,1.0,10,0.03718349514260468,-3.8415350799903285,4.8415350799903285,calibration_10s_seed,0.023055147905296558,6.414128462480479,klados_bamidis_v4,-14.107135538444293,1.6653297741528539,6.4141284634548175,41,,,,10.520189137532949,41,True,0.4235697938129306,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,492551168,False,,,,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,6.038551099372017
False,6.848683438550651,paired_artifact_residual,1.0,1.0,10,0.034983544941475694,-3.890992202701179,4.890992202701179,calibration_10s_seed,0.021228625877652636,6.446830977539966,klados_bamidis_v4,-14.194249961055057,1.7493211660109567,6.44683097851866,41,2,,,10.785342722559223,41,True,0.46727911103516817,matching_p0,41,matching,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,492802560,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,6.09941898025583
False,6.815802662017742,paired_artifact_residual,1.0,1.0,10,0.0351632782633015,-3.8910192306887055,4.8910192306887055,calibration_10s_seed,0.021373982714174088,6.446079639277202,klados_bamidis_v4,-14.1948716020067,1.751940030561948,6.446079640252643,41,2,,,10.789319609574022,41,True,0.45929950941354036,population_source_p0,41,population_source,2,klados_v4_source_fold_sim45,0.987220671720266,,,eligible,2,True,unresolved,False,492802560,False,0.11304569111529188,8.117951372664242,6.208244649718592,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,6.099855525556652
False,6.836113497774534,paired_artifact_residual,1.0,1.0,10,0.03510375008426048,-3.890162266032128,4.890162266032128,calibration_10s_seed,0.021326309361167126,6.44530962790653,klados_bamidis_v4,-14.19309573029929,1.7504560111240928,6.4453096288819465,41,2,,,10.782744019226985,41,True,0.45529246609658003,wrong_source_p0,41,wrong_source,2,klados_v4_source_fold_sim45,0.994785168081163,0.06877996594441851,1.0,eligible,2,True,unresolved,False,492802560,False,0.07221379313425492,5.6042110388224,3.658302038921116,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,6.098608508384034
False,7.212454491319562,paired_artifact_residual,1.0,1.0,10,0.03718355504065509,-3.8415360680911466,4.841536068091147,calibration_10s_seed,0.023055125044621583,6.414130186688952,klados_bamidis_v4,-14.107138052080522,1.6653305399705447,6.414130187663294,41,,bootstrap_median;bootstrap_q90,POP,10.520198025500397,41,True,0.45232912339270115,shuffled_calibration_p0,41,shuffled_calibration,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,492793856,True,,,,11.0078125,6,41,20260804,source_record_sim45,sim45,rolled_back,oracle_projector,6.038552846887085
False,6.828153476367954,paired_artifact_residual,1.0,1.0,10,0.03507937438676407,-3.8904237464215843,4.890423746421584,calibration_10s_seed,0.021301775949986314,6.44532014976531,klados_bamidis_v4,-14.193600960309587,1.7513068577965312,6.445320150741429,41,2,,,10.782646947696877,41,True,0.47212846856564283,oracle_projector_restoration,41,oracle_projector_restoration,2,klados_v4_source_fold_sim45,0.9999999999999998,,,eligible,2,True,unresolved,False,492802560,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,6.0989632549651365
False,23.483223280846843,paired_artifact_residual,1.0,1.0,10,0.7305503017564859,0.2969069332389018,0.7030930667610982,calibration_10s_seed,0.8130803456433351,2.4480758028343534e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509848,7.659764183792105e-08,0,2,,,0.16537055945118698,0,True,0.0020257029682397842,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,2,klados_v4_source_fold_sim45,0.9999999999999998,,,not_applicable,,True,unresolved,False,0,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,0,20260804,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,4.384201492344523,paired_artifact_residual,1.0,1.0,10,0.24897216165467556,-1.0466257156009928,2.046625715600993,calibration_10s_seed,0.20175016416927496,2.6736684168337033,klados_bamidis_v4,-6.857054358167821,0.926237223735429,2.6736684168610783,0,2,,,2.7043841796745545,1,True,0.008151000365614891,information_matched_one_step,1,information_matched_one_step,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,114230272,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,1,20260804,source_record_sim45,sim45,success,oracle_projector,2.6207686602633973
False,5.382687248796323,paired_artifact_residual,1.0,1.0,10,0.04303968941977693,-3.839833576206379,4.839833576206379,calibration_10s_seed,0.03568901276081891,6.426908054318722,klados_bamidis_v4,-14.14183010730608,1.6994682028453656,6.426908055737973,41,,,,10.658838476085332,41,True,0.4299189979210496,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,492551168,False,,,,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,6.062719481931174
False,5.0851369387443,paired_artifact_residual,1.0,1.0,10,0.041033479863143076,-3.8873138393670468,4.887313839367047,calibration_10s_seed,0.03478779928710806,6.459669417766766,klados_bamidis_v4,-14.22553126277001,1.7769310625484305,6.459669419196043,41,2,,,10.902759239337584,41,True,0.45964171551167965,matching_p0,41,matching,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,492802560,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,6.121424987130141
False,5.054456830573121,paired_artifact_residual,1.0,1.0,10,0.04113480190296905,-3.888523365498288,4.888523365498288,calibration_10s_seed,0.03489391561596225,6.459601521047285,klados_bamidis_v4,-14.228003529883997,1.781302742104589,6.459601522478761,41,2,,,10.91258300600931,41,True,0.4764434937387705,population_source_p0,41,population_source,2,klados_v4_source_fold_sim45,0.987220671720266,,,eligible,2,True,unresolved,False,492802560,False,0.11304569111529188,8.117951372664242,6.208244649718592,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,6.123167577963082
False,5.056964897476355,paired_artifact_residual,1.0,1.0,10,0.0411364809286908,-3.8885447446324752,4.888544744632475,calibration_10s_seed,0.034906345363836355,6.459669293241637,klados_bamidis_v4,-14.22796067239372,1.78109216694119,6.459669294672617,41,2,,,10.91069611403446,41,True,0.4713785657659173,wrong_source_p0,41,wrong_source,2,klados_v4_source_fold_sim45,0.994785168081163,0.06877996594441851,1.0,eligible,2,True,unresolved,False,492802560,False,0.07221379313425492,5.6042110388224,3.658302038921116,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,6.123137365404733
False,5.382684465683183,paired_artifact_residual,1.0,1.0,10,0.043039893610028336,-3.8398314484917364,4.839831448491736,calibration_10s_seed,0.0356893241385472,6.426905027892759,klados_bamidis_v4,-14.141826799418205,1.6994687779513655,6.42690502931201,41,,bootstrap_median;bootstrap_q90,POP,10.658829184780636,41,True,0.433789387345314,shuffled_calibration_p0,41,shuffled_calibration,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,492793856,True,,,,11.0078125,6,41,20260805,source_record_sim45,sim45,rolled_back,oracle_projector,6.062717173037868
False,5.044477477154043,paired_artifact_residual,1.0,1.0,10,0.04112710774440224,-3.8886457421490404,4.88864574214904,calibration_10s_seed,0.0349031414181687,6.459461157834303,klados_bamidis_v4,-14.228230756101226,1.7819756293441564,6.459461159264835,41,2,,,10.912127636947528,41,True,0.4424771433696151,oracle_projector_restoration,41,oracle_projector_restoration,2,klados_v4_source_fold_sim45,0.9999999999999998,,,eligible,2,True,unresolved,False,492802560,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,6.123327764479765
False,23.483223280846843,paired_artifact_residual,1.0,1.0,10,0.7305503017564859,0.2969069332389018,0.7030930667610982,calibration_10s_seed,0.8130803456433351,2.4480758028343534e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509848,7.659764183792105e-08,0,2,,,0.16537055945118698,0,True,0.002002148889005184,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,2,klados_v4_source_fold_sim45,0.9999999999999998,,,not_applicable,,True,unresolved,False,0,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,0,20260805,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,3.3378197412439317,paired_artifact_residual,1.0,1.0,10,0.25796163319732,-1.0347371780932315,2.0347371780932315,calibration_10s_seed,0.2178999005139368,2.674144740811965,klados_bamidis_v4,-6.909708866715027,0.9568950229590671,2.674144741412579,0,2,,,2.8739509664884646,1,True,0.006793598644435406,information_matched_one_step,1,information_matched_one_step,2,klados_v4_source_fold_sim45,0.9730128594014035,0.10151411391214189,1.0,eligible,2,True,unresolved,False,114230272,False,0.1642776326789397,13.239674236833457,7.737699175094361,11.0078125,6,1,20260805,source_record_sim45,sim45,success,oracle_projector,2.6367042070989988
False,7.909342497920894,paired_artifact_residual,1.0,1.0,30,0.012066917347554756,-3.924841613806011,4.924841613806011,calibration_30s_seed,0.010709658110775061,6.541517721170078,klados_bamidis_v4,-14.238376255984633,1.6253160755366705,6.541517722668337,41,,,,10.560732255290171,41,True,0.7515790136530995,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,492317696,False,,,,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.130484258488792
False,7.663651025892612,paired_artifact_residual,1.0,1.0,30,0.00877924776098269,-3.97828521245553,4.97828521245553,calibration_30s_seed,0.009217454420448868,6.578613031017244,klados_bamidis_v4,-14.32855677856611,1.7107494803182275,6.578613032525147,41,2,,,10.823009564714207,41,True,0.46870435681194067,matching_p0,41,matching,2,klados_v4_source_fold_sim45,0.9869847205262433,0.10683699733586755,1.0,eligible,2,True,unresolved,False,492802560,False,0.11408452775795846,9.235541401164195,5.090610845756561,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.194465061416001
False,7.644679375768547,paired_artifact_residual,1.0,1.0,30,0.008827324065341683,-3.9776452733019427,4.977645273301943,calibration_30s_seed,0.009256226098383119,6.577385086211539,klados_bamidis_v4,-14.327483575726475,1.7114293245033314,6.5773850877193825,41,2,,,10.818151679445833,41,True,0.46559030283242464,population_source_p0,41,population_source,2,klados_v4_source_fold_sim45,0.9984641108741877,,,eligible,2,True,unresolved,False,492802560,False,0.03919042135282158,2.9620307836338475,2.0551270142586464,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.19369973891142
False,7.651649687701409,paired_artifact_residual,1.0,1.0,30,0.008820013307665022,-3.9773811255562155,4.9773811255562155,calibration_30s_seed,0.009255026007455704,6.577226786689554,klados_bamidis_v4,-14.327019746002854,1.710923855951024,6.577226788197194,41,2,,,10.81604639807513,41,True,0.4640853460878134,wrong_source_p0,41,wrong_source,2,klados_v4_source_fold_sim45,0.9967139407643286,0.04716778644476122,1.0,eligible,2,True,unresolved,False,492802560,False,0.05732415926701829,4.5533820803588,2.7471682689309764,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.193369001882251
False,7.909252649501452,paired_artifact_residual,1.0,1.0,30,0.0120668613349627,-3.924841347445228,4.924841347445228,calibration_30s_seed,0.010709675183143145,6.541515601538055,klados_bamidis_v4,-14.238375106491905,1.625318678518241,6.541515603036299,41,,bootstrap_median;bootstrap_q90,POP,10.560723833698065,41,True,0.44211158342659473,shuffled_calibration_p0,41,shuffled_calibration,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,492793856,True,,,,11.0078125,6,41,20260801,source_record_sim45,sim45,rolled_back,oracle_projector,6.130483447179082
False,7.642893484354492,paired_artifact_residual,1.0,1.0,30,0.008800235912726573,-3.977395666953142,4.977395666953142,calibration_30s_seed,0.009240902667582181,6.577203499428538,klados_bamidis_v4,-14.327055112911442,1.7110382955349028,6.57720350093649,41,2,,,10.815654203063488,41,True,0.4656720031052828,oracle_projector_restoration,41,oracle_projector_restoration,2,klados_v4_source_fold_sim45,0.9999999999999998,,,eligible,2,True,unresolved,False,492802560,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,6.193394219881834
False,23.483223280846843,paired_artifact_residual,1.0,1.0,30,0.7305503017564859,0.2969069332389018,0.7030930667610982,calibration_30s_seed,0.8130803456433351,2.4480758028343534e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509848,7.659764183792105e-08,0,2,,,0.16537055945118698,0,True,0.0021796878427267075,oracle_orthogonal_subtraction,0,oracle_orthogonal_subtraction,2,klados_v4_source_fold_sim45,0.9999999999999998,,,not_applicable,,True,unresolved,False,0,False,0.0,1.9090959104164224e-06,1.3814347783340081e-06,11.0078125,6,0,20260801,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,4.655556499778562,paired_artifact_residual,1.0,1.0,30,0.21796484108368727,-1.1072883325012985,2.1072883325012985,calibration_30s_seed,0.18919537019050572,2.761365868047483,klados_bamidis_v4,-7.01650870252963,0.8792774398132658,2.7613658687922475,0,2,,,2.7298461120209883,1,True,0.0072312504053115845,information_matched_one_step,1,information_matched_one_step,2,klados_v4_source_fold_sim45,0.9869847205262433,0.10683699733586755,1.0,eligible,2,True,unresolved,False,114230272,False,0.11408452775795846,9.235541401164195,5.090610845756561,11.0078125,6,1,20260801,source_record_sim45,sim45,success,oracle_projector,2.669324692707662
False,7.457155547634602,paired_artifact_residual,1.0,1.0,30,0.05137655988965222,-3.8741574649570074,4.874157464957007,calibration_30s_seed,0.04784334274823695,6.442344746913997,klados_bamidis_v4,-14.172432400831006,1.7206924532171464,6.442344748584335,41,,,,10.626601737542737,41,True,0.4164957059547305,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,492551168,False,,,,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.084117444603872
False,7.495274453946729,paired_artifact_residual,1.0,1.0,30,0.049199451275951975,-3.929920429278398,4.929920429278398,calibration_30s_seed,0.046761115635731466,6.478250398956764,klados_bamidis_v4,-14.267459112238743,1.8110530746802438,6.478250400628042,41,2,,,10.93326365803555,41,True,0.4687951160594821,matching_p0,41,matching,2,klados_v4_source_fold_sim45,0.9869847205262433,0.10683699733586755,1.0,eligible,2,True,unresolved,False,492802560,False,0.11408452775795846,9.235541401164195,5.090610845756561,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,6.151045285596955
