path,participant,seed,fold,method,panel,shape,role,donor_status
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DET-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,LINEAR-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DET-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,LINEAR-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DET-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-TEMPORAL-SHUFFLED,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,RAW,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,LINEAR-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DET-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,LINEAR-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DET-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,LINEAR-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DET-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_01/inference_outputs.npz,3,20260810,2,DIFF-TEMPORAL-SHUFFLED,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,RAW,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,LINEAR-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DET-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,LINEAR-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DET-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,LINEAR-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DET-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-TEMPORAL-SHUFFLED,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,RAW,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,LINEAR-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DET-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,LINEAR-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DET-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,LINEAR-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DET-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_02/inference_outputs.npz,3,20260810,2,DIFF-TEMPORAL-SHUFFLED,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,RAW,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,LINEAR-POP,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DET-POP,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-POP,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,LINEAR-MATCH,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DET-MATCH,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-MATCH,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,LINEAR-WRONG,paired,53x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DET-WRONG,paired,53x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-WRONG,paired,53x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-TEMPORAL-SHUFFLED,paired,53x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,RAW,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,LINEAR-POP,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DET-POP,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-POP,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,LINEAR-MATCH,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DET-MATCH,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-MATCH,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,LINEAR-WRONG,natural,160x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DET-WRONG,natural,160x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-WRONG,natural,160x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_02/outputs/k8/same_03/inference_outputs.npz,3,20260810,2,DIFF-TEMPORAL-SHUFFLED,natural,160x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,RAW,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,LINEAR-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DET-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-POP,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,LINEAR-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DET-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-MATCH,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,LINEAR-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DET-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-WRONG,paired,40x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-TEMPORAL-SHUFFLED,paired,40x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,RAW,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,LINEAR-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DET-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-POP,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,LINEAR-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DET-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-MATCH,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,LINEAR-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DET-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-WRONG,natural,120x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_01/inference_outputs.npz,4,20260810,3,DIFF-TEMPORAL-SHUFFLED,natural,120x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,RAW,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,LINEAR-POP,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DET-POP,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-POP,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,LINEAR-MATCH,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DET-MATCH,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-MATCH,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,LINEAR-WRONG,paired,46x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DET-WRONG,paired,46x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-WRONG,paired,46x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-TEMPORAL-SHUFFLED,paired,46x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,RAW,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,LINEAR-POP,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DET-POP,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-POP,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,LINEAR-MATCH,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DET-MATCH,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-MATCH,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,LINEAR-WRONG,natural,140x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DET-WRONG,natural,140x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-WRONG,natural,140x3x512,new_replication,cyclic_unseen
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_02/inference_outputs.npz,4,20260810,3,DIFF-TEMPORAL-SHUFFLED,natural,140x3x512,new_replication,not_applicable
/home/infres/yinwang/denoiseNet_subject_diffusion_replication/results/cgdr/bci2b_subject_diffusion_replication/seeds/20260810/folds/fold_03/outputs/k8/same_03/inference_outputs.npz,4,20260810,3,RAW,paired,53x3x512,new_replication,not_applicable
