fold,participant,prepared_eog_unit,prepared_producer,raw_vs_canonical_artifact_rms_ratio,raw_vs_canonical_channelwise_scale_ratio_max,raw_vs_canonical_channelwise_scale_ratio_median,raw_vs_canonical_channelwise_scale_ratio_min,raw_vs_canonical_max_absolute_difference,raw_vs_canonical_relative_frobenius_difference,raw_vs_canonical_rowwise_correlation_median,raw_vs_v23_artifact_rms_ratio,raw_vs_v23_channelwise_scale_ratio_max,raw_vs_v23_channelwise_scale_ratio_median,raw_vs_v23_channelwise_scale_ratio_min,raw_vs_v23_max_absolute_difference,raw_vs_v23_relative_frobenius_difference,raw_vs_v23_rowwise_correlation_median,session,status,task,windows
4,sub-19,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999997,2.2737367544323206e-13,1.2142223419158624e-16,1.0,5.229050499701451,12.522733273240345,5.115501145140009,1.0216658752235548,2967.9479221165716,4.293889595932116,0.9658598049437337,ses-04,audited,SSVEP,100
4,sub-21,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.4676912519458662e-16,1.0,2.241869994587891,5.097176124270023,2.2231850081351587,0.5212608509291367,14.801856273151028,1.4328362258749456,0.9849337763979447,ses-02,audited,ERP,100
4,sub-21,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.2085126436001125e-16,1.0,1.272385336112846,2.5486269502982837,1.2076163163220446,0.4849547817551542,4.932766221627659,0.4913441219511463,0.9979998362961876,ses-02,audited,SSVEP,100
4,sub-21,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,1.4210854715202004e-14,1.5717868544704865e-16,1.0,2.584870135166091,11.213031327736726,3.3409305250614287,0.7077767769358608,36.30165752694183,1.8109163815524172,0.9838370014996309,ses-03,audited,ERP,100
4,sub-21,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.19811212241774e-16,1.0,1.9347540070906522,3.6657193172963862,1.9047830295025523,0.5963389341446851,11.093308943548564,1.0719343174310476,0.9968252692456756,ses-03,audited,SSVEP,100
4,sub-21,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999993,2.220446049250313e-14,2.5711965726495183e-16,1.0,2.730924671102298,6.9522964817484265,2.7209496972269744,0.7650415299647009,78.69541833512683,1.9388642827826608,0.982062373582806,ses-04,audited,ERP,100
4,sub-21,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999996,3.552713678800501e-15,1.3845954896017482e-16,1.0,2.523528449256551,5.919784005562947,2.4028381225549826,0.6436974994747492,18.53365759699565,1.6488195273764303,0.9859848979761796,ses-04,audited,SSVEP,100
4,sub-23,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000007,1.0,0.9999999999999994,2.6645352591003757e-15,1.1262292854434767e-16,1.0,1.9931664035347647,5.747003726186701,1.8594780942750333,0.61182129153666,16.666024318681703,1.1299359789189474,0.9948876546177474,ses-02,audited,ERP,100
4,sub-23,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999994,3.552713678800501e-15,1.19935160875798e-16,1.0,3.7972237475283923,9.343826515643526,3.491984599543146,0.9050182666247165,38.243654774245755,2.897884416790622,0.9886336007564624,ses-02,audited,SSVEP,100
4,sub-23,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.259552715161892e-16,1.0,3.648366720737694,8.7022898127511,3.3214334096009743,1.1210142034230393,32.71297321956836,2.7833769716476535,0.9887702902059106,ses-03,audited,ERP,100
4,sub-23,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000002,1.0,0.9999999999999997,5.329070518200751e-15,1.3966179993109463e-16,1.0,4.573103140291688,11.753258250905615,3.6851451069407806,1.5790624975404106,80.4833429399072,3.70734958010462,0.9861312618687715,ses-03,audited,SSVEP,100
4,sub-23,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,3.552713678800501e-15,1.323391968870296e-16,1.0,3.072954448727886,7.028093855122237,3.12887822530735,1.2235927285716903,41.5741073432869,2.1743758465822878,0.990536432789429,ses-04,audited,ERP,100
4,sub-23,microvolt,v19_prepare_stage_preprocessed_source_eog_no_amplitude_standardization,1.0,1.0000000000000004,1.0,0.9999999999999997,5.329070518200751e-15,1.3556367423572311e-16,1.0,11.710493807622164,33.73425689940291,10.57849293682732,2.3790084675461998,238.45877238673094,10.897984019196114,0.91105527520869,ses-04,audited,SSVEP,100
