bootstrap_high,bootstrap_low,mean,median,method,metric,panel,participants
2.01953300949021,1.7134883535544805,1.8539625875471926,1.8160447771014094,PA_EL_SCAD_K1_POP,latent_rmse,paired,15
0.29107066482089017,0.23939385175897382,0.26546702877409944,0.2700610917992301,PA_EL_SCAD_K1_POP,latent_correlation,paired,15
0.33451938263948733,0.2767744403561924,0.30304767917567477,0.2967896801311634,PA_EL_SCAD_K1_POP,latent_derivative_error,paired,15
1.6440326858880412,1.0030226967027531,1.2447152737473872,1.0218176992971506,PA_EL_SCAD_K1_POP,clean_output_rms_ratio,paired,15
1.311229981564388,0.6418203453666914,0.8986551377074666,0.6481550836719819,PA_EL_SCAD_K1_WRONG,rrmse_temporal,paired,15
0.7005267238118333,0.5592452601482402,0.6211711038646333,0.5811487513752805,PA_EL_SCAD_K1_WRONG,rrmse_spectral,paired,15
0.846134366443142,0.7637333481201456,0.813297581392211,0.8329864595826867,PA_EL_SCAD_K1_WRONG,correlation,paired,15
-3.7344578605586243,-4.973451541860856,-4.34963236540661,-4.490415313345444,PA_EL_SCAD_K1_WRONG,snr_improvement,paired,15
9142586081022.555,6106151790924.701,7522873548785.839,6605902769302.485,PA_EL_SCAD_K1_WRONG,artifact_rrmse,paired,15
0.2600622417383271,0.22072488362159048,0.24041751937411698,0.23870976582764594,PA_EL_SCAD_K1_WRONG,artifact_correlation,paired,15
2.0202833421749835,1.7110657036470147,1.8539625875471926,1.8160447771014094,PA_EL_SCAD_K1_WRONG,latent_rmse,paired,15
0.2909949164452526,0.23860294249521466,0.26546702877409944,0.2700610917992301,PA_EL_SCAD_K1_WRONG,latent_correlation,paired,15
0.3343128668365391,0.27694396554989115,0.30304767917567477,0.2967896801311634,PA_EL_SCAD_K1_WRONG,latent_derivative_error,paired,15
1.7871777133663176,1.1692000290883835,1.4047199307689804,1.1752271677427624,PA_EL_SCAD_K1_WRONG,clean_output_rms_ratio,paired,15
1.1169616119437744,0.40918413586911906,0.674452573264067,0.41911320735188434,V24_POP_ANCHOR,rrmse_temporal,paired,15
0.6136049698234693,0.4612976066264631,0.5276683923906559,0.4760330664688648,V24_POP_ANCHOR,rrmse_spectral,paired,15
0.9102026858369504,0.8223459455574161,0.8752073638223098,0.9002509272115221,V24_POP_ANCHOR,correlation,paired,15
-1.0466185526257723,-2.0331263352117386,-1.507943106640426,-1.4302475678338322,V24_POP_ANCHOR,snr_improvement,paired,15
4413556486340.587,3275626129169.9966,3825870122751.579,3436100961898.4497,V24_POP_ANCHOR,artifact_rrmse,paired,15
0.38680062176547086,0.3324318427144138,0.35968552124579906,0.3573039209032656,V24_POP_ANCHOR,artifact_correlation,paired,15
nan,nan,nan,nan,V24_POP_ANCHOR,latent_rmse,paired,15
nan,nan,nan,nan,V24_POP_ANCHOR,latent_correlation,paired,15
nan,nan,nan,nan,V24_POP_ANCHOR,latent_derivative_error,paired,15
1.6426407340661355,1.0039096916207908,1.2447152737473872,1.0218176992971506,V24_POP_ANCHOR,clean_output_rms_ratio,paired,15
1.1298194663117598,0.8953172998621204,1.0121060830013842,0.998194040102001,PA_EL_DET_MATCH,heldout_eog_remaining_ratio,natural,15
1.9666025271987058,0.5561736696046046,1.2462050491552863,0.8200305131636174,PA_EL_DET_MATCH,artifact_attenuation_db,natural,15
0.8215700978126599,0.7420446155816526,0.7828156805963985,0.7765514626464558,PA_EL_DET_MATCH,preservation,natural,15
0.45604315266378226,0.35321997138609834,0.4032820531367115,0.3940390218644654,PA_EL_DET_MATCH,psd_distortion,natural,15
0.35713827737310705,0.22272853673255985,0.28506175215414026,0.26657555329196864,PA_EL_DET_MATCH,covariance_distortion,natural,15
0.8207018118722206,0.7430154105767178,0.7828156805963985,0.7765514626464558,PA_EL_DET_MATCH,erp_proxy,natural,15
0.8214797043290945,0.7425577988263335,0.7828156805963985,0.7765514626464558,PA_EL_DET_MATCH,ssvep_proxy,natural,15
2.1235025086690786,1.6527588682505086,1.8691196207295653,1.7561413242932928,PA_EL_DET_MATCH,latent_rmse,natural,15
0.6715935192815855,0.5387307219687635,0.6102268234752002,0.6465974595608998,PA_EL_DET_MATCH,latent_correlation,natural,15
0.39231760462553755,0.28197397897797166,0.3341861134338472,0.29296924868765956,PA_EL_DET_MATCH,latent_derivative_error,natural,15
0.32579508964021586,0.22529312694243783,0.27316469552103667,0.25333430779141347,PA_EL_DET_MATCH,observation_change_ratio,natural,15
0.9225197049281735,0.8359788662669866,0.8761214114248368,0.8841390616099041,PA_EL_DET_MATCH,output_input_rms_ratio,natural,15
1.0929205113826366,0.8860077458574559,0.9896382718043668,0.9709756935852161,PA_EL_DET_POP,heldout_eog_remaining_ratio,natural,15
1.8258782868775447,0.6555416353405538,1.2439757056058336,1.0772229465096583,PA_EL_DET_POP,artifact_attenuation_db,natural,15
0.8559449254236308,0.798794701991405,0.8283007223005903,0.8343169523072449,PA_EL_DET_POP,preservation,natural,15
0.3956586347058609,0.31999370084464335,0.35913004860495906,0.3711068285787773,PA_EL_DET_POP,psd_distortion,natural,15
0.2565803290387422,0.1819194778595192,0.21840620127510213,0.20485751530132665,PA_EL_DET_POP,covariance_distortion,natural,15
0.8556360572610238,0.7984574713866968,0.8283007223005903,0.8343169523072449,PA_EL_DET_POP,erp_proxy,natural,15
0.8554983595193179,0.7990455769316467,0.8283007223005903,0.8343169523072449,PA_EL_DET_POP,ssvep_proxy,natural,15
2.122590848924678,1.64703620778154,1.8691196207295653,1.7561413242932928,PA_EL_DET_POP,latent_rmse,natural,15
0.6720279992322323,0.5394528639310855,0.6102268234752002,0.6465974595608998,PA_EL_DET_POP,latent_correlation,natural,15
0.39201724738377086,0.28172368347441706,0.3341861134338472,0.29296924868765956,PA_EL_DET_POP,latent_derivative_error,natural,15
0.25535026614619144,0.19000015671814496,0.22274085166859367,0.2231708210599315,PA_EL_DET_POP,observation_change_ratio,natural,15
0.8930451947231238,0.8408928428625921,0.8672223202550547,0.8708348503112792,PA_EL_DET_POP,output_input_rms_ratio,natural,15
1.2049814673249557,0.9733671876931169,1.0879177526720065,0.9860598433832205,PA_EL_DET_WRONG,heldout_eog_remaining_ratio,natural,15
1.3219056463142893,0.2224924738069663,0.7832262734661374,0.8680570033875652,PA_EL_DET_WRONG,artifact_attenuation_db,natural,15
0.8118329441267441,0.7480403317615648,0.7796477589772579,0.764267768576607,PA_EL_DET_WRONG,preservation,natural,15
0.4343722288426781,0.35705883892214574,0.39707975193859574,0.4115204100399257,PA_EL_DET_WRONG,psd_distortion,natural,15
0.3828219384922446,0.25231524939549566,0.313195751537729,0.3212142341469055,PA_EL_DET_WRONG,covariance_distortion,natural,15
0.8118354289821663,0.7479491484511338,0.7796477589772579,0.764267768576607,PA_EL_DET_WRONG,erp_proxy,natural,15
0.8114076262006447,0.7478701960842875,0.7796477589772579,0.764267768576607,PA_EL_DET_WRONG,ssvep_proxy,natural,15
2.125286780706092,1.6510373730688186,1.8691196207295653,1.7561413242932928,PA_EL_DET_WRONG,latent_rmse,natural,15
0.6722291075590593,0.5390857914726455,0.6102268234752002,0.6465974595608998,PA_EL_DET_WRONG,latent_correlation,natural,15
0.3921903774817446,0.28248066045280573,0.3341861134338472,0.29296924868765956,PA_EL_DET_WRONG,latent_derivative_error,natural,15
0.3069739563050685,0.23194575078478363,0.2705859219765904,0.28846819945496466,PA_EL_DET_WRONG,observation_change_ratio,natural,15
0.9144883830480539,0.8642384275414365,0.890485364234739,0.9017874205166155,PA_EL_DET_WRONG,output_input_rms_ratio,natural,15
1.641744720904735,1.1262370328509455,1.3635229599137115,1.2581861566800576,PA_EL_SCAD_K1_MATCH,heldout_eog_remaining_ratio,natural,15
0.41174850128868073,-1.317735409977335,-0.4657929933743249,-0.3110654716839632,PA_EL_SCAD_K1_MATCH,artifact_attenuation_db,natural,15
0.6679676912155678,0.5125431101349031,0.5961151813858542,0.6204447013908349,PA_EL_SCAD_K1_MATCH,preservation,natural,15
0.6245482687974752,0.48354192859645845,0.5527478556887976,0.5285868996923621,PA_EL_SCAD_K1_MATCH,psd_distortion,natural,15
1.0292608192449146,0.3866682000746784,0.6559278039490893,0.40406022028494454,PA_EL_SCAD_K1_MATCH,covariance_distortion,natural,15
0.6683058967471724,0.5139784846547751,0.5961151813858542,0.6204447013908349,PA_EL_SCAD_K1_MATCH,erp_proxy,natural,15
0.668353584828089,0.5121605807107252,0.5961151813858542,0.6204447013908349,PA_EL_SCAD_K1_MATCH,ssvep_proxy,natural,15
2.862052686821427,1.989138993935926,2.38132703787335,2.1436732333836317,PA_EL_SCAD_K1_MATCH,latent_rmse,natural,15
0.4523897180270733,0.3655767128633707,0.41056154049234894,0.4250571602524816,PA_EL_SCAD_K1_MATCH,latent_correlation,natural,15
0.5112972442183742,0.32356903720960606,0.4100886054346347,0.3018458781460145,PA_EL_SCAD_K1_MATCH,latent_derivative_error,natural,15
0.5547076396112572,0.35851643379678455,0.44903550489807614,0.41313073271092415,PA_EL_SCAD_K1_MATCH,observation_change_ratio,natural,15
1.0484291283569582,0.9067454563085486,0.970003638019054,0.9308020011583964,PA_EL_SCAD_K1_MATCH,output_input_rms_ratio,natural,15
1.0948906236628873,0.886919961231802,0.9896382718043668,0.9709756935852161,PA_EL_SCAD_K1_POP,heldout_eog_remaining_ratio,natural,15
1.8088092668393472,0.660488175833423,1.2439757056058336,1.0772229465096583,PA_EL_SCAD_K1_POP,artifact_attenuation_db,natural,15
0.8558974742044376,0.7984734290915476,0.8283007223005903,0.8343169523072449,PA_EL_SCAD_K1_POP,preservation,natural,15
0.3958776443407398,0.3192737733645836,0.35913004860495906,0.3711068285787773,PA_EL_SCAD_K1_POP,psd_distortion,natural,15
0.25726458787813483,0.18183966901985513,0.21840620127510213,0.20485751530132665,PA_EL_SCAD_K1_POP,covariance_distortion,natural,15
0.8555651789423598,0.7980029291962296,0.8283007223005903,0.8343169523072449,PA_EL_SCAD_K1_POP,erp_proxy,natural,15
0.855772200954602,0.798365117139765,0.8283007223005903,0.8343169523072449,PA_EL_SCAD_K1_POP,ssvep_proxy,natural,15
2.852924662192378,1.9981041456725945,2.38132703787335,2.1436732333836317,PA_EL_SCAD_K1_POP,latent_rmse,natural,15
0.45170749882729916,0.36648883393315407,0.41056154049234894,0.4250571602524816,PA_EL_SCAD_K1_POP,latent_correlation,natural,15
0.5142887116522853,0.3229312182909058,0.4100886054346347,0.3018458781460145,PA_EL_SCAD_K1_POP,latent_derivative_error,natural,15
0.2550348165939841,0.1900913848477431,0.22274085166859367,0.2231708210599315,PA_EL_SCAD_K1_POP,observation_change_ratio,natural,15
0.8932482077631604,0.840456222727615,0.8672223202550547,0.8708348503112792,PA_EL_SCAD_K1_POP,output_input_rms_ratio,natural,15
1.843492481189591,1.3070573353929804,1.552508779065941,1.389713873874107,PA_EL_SCAD_K1_WRONG,heldout_eog_remaining_ratio,natural,15
-0.38233181950322304,-1.584204439988442,-0.9819271753380403,-0.872832925780004,PA_EL_SCAD_K1_WRONG,artifact_attenuation_db,natural,15
0.6187979356364355,0.49635398676245723,0.5552526085990073,0.5314598861775357,PA_EL_SCAD_K1_WRONG,preservation,natural,15
0.5810929077502747,0.489223950197501,0.5383336821682639,0.5553395493797094,PA_EL_SCAD_K1_WRONG,psd_distortion,natural,15
1.5894682194661918,0.8189739756722989,1.1682998714648383,1.0363268651895778,PA_EL_SCAD_K1_WRONG,covariance_distortion,natural,15
0.6196836074001585,0.49586667915646804,0.5552526085990073,0.5314598861775357,PA_EL_SCAD_K1_WRONG,erp_proxy,natural,15
0.6183288716527928,0.49599535955042695,0.5552526085990073,0.5314598861775357,PA_EL_SCAD_K1_WRONG,ssvep_proxy,natural,15
2.855994064524153,2.0027735932310975,2.38132703787335,2.1436732333836317,PA_EL_SCAD_K1_WRONG,latent_rmse,natural,15
0.4518203972753991,0.3658701840130697,0.41056154049234894,0.4250571602524816,PA_EL_SCAD_K1_WRONG,latent_correlation,natural,15
0.5159900514071288,0.3224180787425899,0.4100886054346347,0.3018458781460145,PA_EL_SCAD_K1_WRONG,latent_derivative_error,natural,15
0.5352025790363989,0.4060800262567423,0.47230967248674083,0.5050598003002472,PA_EL_SCAD_K1_WRONG,observation_change_ratio,natural,15
1.0485974147824244,0.9771853377567437,1.0148610163335903,1.0235991100905295,PA_EL_SCAD_K1_WRONG,output_input_rms_ratio,natural,15
1.093718678186363,0.8868322644665718,0.9896382718043668,0.9709756935852161,V24_POP_ANCHOR,heldout_eog_remaining_ratio,natural,15
1.8157632986018863,0.6685803744228642,1.2439757056058336,1.0772229465096583,V24_POP_ANCHOR,artifact_attenuation_db,natural,15
0.855650171555346,0.7986927757865212,0.8283007223005903,0.8343169523072449,V24_POP_ANCHOR,preservation,natural,15
0.396579284275916,0.3199358977959003,0.35913004860495906,0.3711068285787773,V24_POP_ANCHOR,psd_distortion,natural,15
0.2572303282610478,0.18171586810331264,0.21840620127510213,0.20485751530132665,V24_POP_ANCHOR,covariance_distortion,natural,15
0.8556716363006907,0.7987785523000408,0.8283007223005903,0.8343169523072449,V24_POP_ANCHOR,erp_proxy,natural,15
0.8560222215679553,0.7985037598449449,0.8283007223005903,0.8343169523072449,V24_POP_ANCHOR,ssvep_proxy,natural,15
2.1022657245278484,1.8550423021536815,1.9789254889410595,1.9669960518971201,V24_POP_ANCHOR,latent_rmse,natural,15
0.0,0.0,0.0,0.0,V24_POP_ANCHOR,latent_correlation,natural,15
0.3402470307478408,0.2879900038260313,0.313645189966197,0.30594523830214015,V24_POP_ANCHOR,latent_derivative_error,natural,15
0.2552077062257381,0.1901278616786415,0.22274085166859367,0.2231708210599315,V24_POP_ANCHOR,observation_change_ratio,natural,15
0.8929599071603883,0.8412153520857184,0.8672223202550547,0.8708348503112792,V24_POP_ANCHOR,output_input_rms_ratio,natural,15
