fold,method,participant,relative_artifact_error,sample,session,task
1,POP_EOG,sub-09,1.0125744093440632,33,ses-02,SSVEP
1,MATCH_EOG,sub-09,2.516579712340692,33,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0063745767118777,33,ses-02,SSVEP
1,QUERY_EOG,sub-09,4.227842849315374e-08,33,ses-02,SSVEP
1,POP_EOG,sub-07,0.47480582381330444,34,ses-03,ERP
1,MATCH_EOG,sub-07,0.18032436244087696,34,ses-03,ERP
1,WRONG_EOG,sub-07,2.2859033611067767,34,ses-03,ERP
1,QUERY_EOG,sub-07,3.996257946603168e-08,34,ses-03,ERP
1,POP_EOG,sub-07,0.4401465681699865,35,ses-03,ERP
1,MATCH_EOG,sub-07,0.20037755029290405,35,ses-03,ERP
1,WRONG_EOG,sub-07,0.7765560257513401,35,ses-03,ERP
1,QUERY_EOG,sub-07,4.238308694703112e-08,35,ses-03,ERP
1,POP_EOG,sub-07,2.315009842588529,36,ses-04,SSVEP
1,MATCH_EOG,sub-07,1.0090125701182235,36,ses-04,SSVEP
1,WRONG_EOG,sub-07,4.2602940352886565,36,ses-04,SSVEP
1,QUERY_EOG,sub-07,4.528177763128397e-08,36,ses-04,SSVEP
1,POP_EOG,sub-07,0.6491491488077995,37,ses-03,ERP
1,MATCH_EOG,sub-07,0.3825264889939184,37,ses-03,ERP
1,WRONG_EOG,sub-07,0.626962761110881,37,ses-03,ERP
1,QUERY_EOG,sub-07,4.649039390027143e-08,37,ses-03,ERP
1,POP_EOG,sub-07,0.6856917343909986,38,ses-02,SSVEP
1,MATCH_EOG,sub-07,0.5834557092233053,38,ses-02,SSVEP
1,WRONG_EOG,sub-07,0.7861630797831615,38,ses-02,SSVEP
1,QUERY_EOG,sub-07,4.0568409271193114e-08,38,ses-02,SSVEP
1,POP_EOG,sub-07,1.0224554325055992,39,ses-04,ERP
1,MATCH_EOG,sub-07,1.3242538219894175,39,ses-04,ERP
1,WRONG_EOG,sub-07,0.8600048082286202,39,ses-04,ERP
1,QUERY_EOG,sub-07,4.1760092231955474e-08,39,ses-04,ERP
1,POP_EOG,sub-06,0.44449961298463575,40,ses-03,ERP
1,MATCH_EOG,sub-06,0.13498520755664464,40,ses-03,ERP
1,WRONG_EOG,sub-06,0.4545464723680446,40,ses-03,ERP
1,QUERY_EOG,sub-06,3.994751985580711e-08,40,ses-03,ERP
1,POP_EOG,sub-07,0.0,41,ses-03,SSVEP
1,MATCH_EOG,sub-07,0.0,41,ses-03,SSVEP
1,WRONG_EOG,sub-07,0.0,41,ses-03,SSVEP
1,QUERY_EOG,sub-07,0.0,41,ses-03,SSVEP
1,POP_EOG,sub-09,1.0057902797053877,42,ses-02,SSVEP
1,MATCH_EOG,sub-09,0.7586109550125675,42,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0060533175917201,42,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.0870106836630395e-08,42,ses-02,SSVEP
1,POP_EOG,sub-06,0.18658301369797117,43,ses-03,ERP
1,MATCH_EOG,sub-06,0.1055936629689722,43,ses-03,ERP
1,WRONG_EOG,sub-06,0.3562325658964459,43,ses-03,ERP
1,QUERY_EOG,sub-06,4.322452060564498e-08,43,ses-03,ERP
1,POP_EOG,sub-09,1.008828857583191,44,ses-02,SSVEP
1,MATCH_EOG,sub-09,0.8242752418480852,44,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0253443244069185,44,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.712696107139538e-08,44,ses-02,SSVEP
1,POP_EOG,sub-07,0.684118583924745,45,ses-02,SSVEP
1,MATCH_EOG,sub-07,0.5692180511014776,45,ses-02,SSVEP
1,WRONG_EOG,sub-07,16.904222336084167,45,ses-02,SSVEP
1,QUERY_EOG,sub-07,4.1130212437197174e-08,45,ses-02,SSVEP
1,POP_EOG,sub-09,0.0,46,ses-03,ERP
1,MATCH_EOG,sub-09,0.0,46,ses-03,ERP
1,WRONG_EOG,sub-09,0.0,46,ses-03,ERP
1,QUERY_EOG,sub-09,0.0,46,ses-03,ERP
1,POP_EOG,sub-07,3.4403094453276175,47,ses-03,SSVEP
1,MATCH_EOG,sub-07,0.4728395883706841,47,ses-03,SSVEP
1,WRONG_EOG,sub-07,0.6127223327905494,47,ses-03,SSVEP
1,QUERY_EOG,sub-07,4.146212274507144e-08,47,ses-03,SSVEP
1,POP_EOG,sub-06,1.7805283702526962,48,ses-03,SSVEP
1,MATCH_EOG,sub-06,0.10632767095013812,48,ses-03,SSVEP
1,WRONG_EOG,sub-06,0.5829310074221743,48,ses-03,SSVEP
1,QUERY_EOG,sub-06,3.984086775259275e-08,48,ses-03,SSVEP
1,POP_EOG,sub-09,1.0066000391989738,49,ses-02,SSVEP
1,MATCH_EOG,sub-09,1.0427188859529373,49,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.00655373413327,49,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.230221753830086e-08,49,ses-02,SSVEP
1,POP_EOG,sub-07,0.430073526023016,50,ses-03,ERP
1,MATCH_EOG,sub-07,0.18222316628543025,50,ses-03,ERP
1,WRONG_EOG,sub-07,0.5070981008727239,50,ses-03,ERP
1,QUERY_EOG,sub-07,4.755343102343855e-08,50,ses-03,ERP
1,POP_EOG,sub-07,0.41990567121494,51,ses-03,ERP
1,MATCH_EOG,sub-07,0.16998540751390617,51,ses-03,ERP
1,WRONG_EOG,sub-07,0.6523524351759563,51,ses-03,ERP
1,QUERY_EOG,sub-07,4.102072596209783e-08,51,ses-03,ERP
1,POP_EOG,sub-07,0.5578937529926667,52,ses-02,ERP
1,MATCH_EOG,sub-07,0.4701038107901412,52,ses-02,ERP
1,WRONG_EOG,sub-07,1.0801620926335889,52,ses-02,ERP
1,QUERY_EOG,sub-07,4.928574635857762e-08,52,ses-02,ERP
1,POP_EOG,sub-06,0.36542660051232695,53,ses-02,SSVEP
1,MATCH_EOG,sub-06,0.2732934795944348,53,ses-02,SSVEP
1,WRONG_EOG,sub-06,0.5053565232483498,53,ses-02,SSVEP
1,QUERY_EOG,sub-06,4.416943120274993e-08,53,ses-02,SSVEP
1,POP_EOG,sub-06,1.5503283520919409,54,ses-03,SSVEP
1,MATCH_EOG,sub-06,0.20676311948503065,54,ses-03,SSVEP
1,WRONG_EOG,sub-06,0.6772459978468907,54,ses-03,SSVEP
1,QUERY_EOG,sub-06,3.862368321541431e-08,54,ses-03,SSVEP
1,POP_EOG,sub-07,0.0,55,ses-03,ERP
1,MATCH_EOG,sub-07,0.0,55,ses-03,ERP
1,WRONG_EOG,sub-07,0.0,55,ses-03,ERP
1,QUERY_EOG,sub-07,0.0,55,ses-03,ERP
1,POP_EOG,sub-09,1.028084299803945,56,ses-04,ERP
1,MATCH_EOG,sub-09,1.0318811228945237,56,ses-04,ERP
1,WRONG_EOG,sub-09,1.3380066583218904,56,ses-04,ERP
1,QUERY_EOG,sub-09,3.6199444344279726e-08,56,ses-04,ERP
1,POP_EOG,sub-06,0.5763549854014307,57,ses-03,ERP
1,MATCH_EOG,sub-06,0.16904239578955854,57,ses-03,ERP
1,WRONG_EOG,sub-06,1.3763258462260017,57,ses-03,ERP
1,QUERY_EOG,sub-06,3.577495776609948e-08,57,ses-03,ERP
1,POP_EOG,sub-06,0.0,58,ses-03,ERP
1,MATCH_EOG,sub-06,0.0,58,ses-03,ERP
1,WRONG_EOG,sub-06,0.0,58,ses-03,ERP
1,QUERY_EOG,sub-06,0.0,58,ses-03,ERP
1,POP_EOG,sub-06,1.0052430820017517,59,ses-04,SSVEP
1,MATCH_EOG,sub-06,0.06793549969535215,59,ses-04,SSVEP
1,WRONG_EOG,sub-06,0.6988410954961473,59,ses-04,SSVEP
1,QUERY_EOG,sub-06,3.771916020787071e-08,59,ses-04,SSVEP
1,POP_EOG,sub-06,0.6526705264505948,60,ses-04,ERP
1,MATCH_EOG,sub-06,0.9141832176293654,60,ses-04,ERP
1,WRONG_EOG,sub-06,1.6616804075776976,60,ses-04,ERP
1,QUERY_EOG,sub-06,4.291018041015328e-08,60,ses-04,ERP
1,POP_EOG,sub-09,1.0049071110235444,61,ses-02,SSVEP
1,MATCH_EOG,sub-09,1.2539564127715386,61,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.008895468505467,61,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.6482857380702704e-08,61,ses-02,SSVEP
1,POP_EOG,sub-09,0.0,62,ses-04,SSVEP
1,MATCH_EOG,sub-09,0.0,62,ses-04,SSVEP
1,WRONG_EOG,sub-09,0.0,62,ses-04,SSVEP
1,QUERY_EOG,sub-09,0.0,62,ses-04,SSVEP
1,POP_EOG,sub-09,1.0111468951293752,63,ses-02,SSVEP
1,MATCH_EOG,sub-09,1.2177313165360353,63,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0117405877637327,63,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.824338424510914e-08,63,ses-02,SSVEP
1,POP_EOG,sub-06,1.7664199076296734,64,ses-03,SSVEP
1,MATCH_EOG,sub-06,0.1168340150100714,64,ses-03,SSVEP
1,WRONG_EOG,sub-06,0.4035697643903719,64,ses-03,SSVEP
1,QUERY_EOG,sub-06,4.001798633953264e-08,64,ses-03,SSVEP
1,POP_EOG,sub-09,1.0781127592309605,65,ses-04,SSVEP
1,MATCH_EOG,sub-09,1.0354501345048912,65,ses-04,SSVEP
1,WRONG_EOG,sub-09,2.096216281847132,65,ses-04,SSVEP
1,QUERY_EOG,sub-09,4.335329216300288e-08,65,ses-04,SSVEP
1,POP_EOG,sub-09,1.0125135638308267,66,ses-02,SSVEP
1,MATCH_EOG,sub-09,1.382660608619814,66,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0178800612385457,66,ses-02,SSVEP
1,QUERY_EOG,sub-09,4.079219514121822e-08,66,ses-02,SSVEP
1,POP_EOG,sub-07,3.084491589665952,67,ses-04,SSVEP
1,MATCH_EOG,sub-07,0.6599158518420826,67,ses-04,SSVEP
1,WRONG_EOG,sub-07,1.06945791236083,67,ses-04,SSVEP
1,QUERY_EOG,sub-07,4.753429719887718e-08,67,ses-04,SSVEP
1,POP_EOG,sub-09,0.4048308931579672,68,ses-04,SSVEP
1,MATCH_EOG,sub-09,0.7433091214219326,68,ses-04,SSVEP
1,WRONG_EOG,sub-09,1.3366558310999062,68,ses-04,SSVEP
1,QUERY_EOG,sub-09,4.544322631896676e-08,68,ses-04,SSVEP
1,POP_EOG,sub-07,0.941103266492377,69,ses-02,SSVEP
1,MATCH_EOG,sub-07,0.7067155490888899,69,ses-02,SSVEP
1,WRONG_EOG,sub-07,0.6628032202691998,69,ses-02,SSVEP
1,QUERY_EOG,sub-07,3.9899619548305015e-08,69,ses-02,SSVEP
1,POP_EOG,sub-06,0.516994361025727,70,ses-04,ERP
1,MATCH_EOG,sub-06,0.7694521887240149,70,ses-04,ERP
1,WRONG_EOG,sub-06,0.5617819638842497,70,ses-04,ERP
1,QUERY_EOG,sub-06,4.175829769048935e-08,70,ses-04,ERP
1,POP_EOG,sub-09,0.9938077708187668,71,ses-02,ERP
1,MATCH_EOG,sub-09,0.9702186934818332,71,ses-02,ERP
1,WRONG_EOG,sub-09,0.9988298716867519,71,ses-02,ERP
1,QUERY_EOG,sub-09,5.3916230069613474e-08,71,ses-02,ERP
1,POP_EOG,sub-06,0.330544428689305,72,ses-02,ERP
1,MATCH_EOG,sub-06,0.20362019158684808,72,ses-02,ERP
1,WRONG_EOG,sub-06,0.5709077668240682,72,ses-02,ERP
1,QUERY_EOG,sub-06,4.293625935463732e-08,72,ses-02,ERP
1,POP_EOG,sub-09,1.0126773860320484,73,ses-03,ERP
1,MATCH_EOG,sub-09,1.0379828125450985,73,ses-03,ERP
1,WRONG_EOG,sub-09,1.1159307589144527,73,ses-03,ERP
1,QUERY_EOG,sub-09,4.961723037988473e-08,73,ses-03,ERP
1,POP_EOG,sub-09,0.0,74,ses-04,ERP
1,MATCH_EOG,sub-09,0.0,74,ses-04,ERP
1,WRONG_EOG,sub-09,0.0,74,ses-04,ERP
1,QUERY_EOG,sub-09,0.0,74,ses-04,ERP
1,POP_EOG,sub-09,1.188016764330134,75,ses-04,SSVEP
1,MATCH_EOG,sub-09,0.7542030331324869,75,ses-04,SSVEP
1,WRONG_EOG,sub-09,1.0310198704255518,75,ses-04,SSVEP
1,QUERY_EOG,sub-09,4.136701825694954e-08,75,ses-04,SSVEP
1,POP_EOG,sub-09,0.9837127140053957,76,ses-02,ERP
1,MATCH_EOG,sub-09,0.9980253345556831,76,ses-02,ERP
1,WRONG_EOG,sub-09,0.9897640524390798,76,ses-02,ERP
1,QUERY_EOG,sub-09,3.6465512680536234e-08,76,ses-02,ERP
1,POP_EOG,sub-07,0.9004671938607088,77,ses-02,ERP
1,MATCH_EOG,sub-07,0.8033414326428987,77,ses-02,ERP
1,WRONG_EOG,sub-07,1.1570933177537523,77,ses-02,ERP
1,QUERY_EOG,sub-07,4.8985242734945695e-08,77,ses-02,ERP
1,POP_EOG,sub-06,0.5753297197040778,78,ses-04,ERP
1,MATCH_EOG,sub-06,0.9439809018435217,78,ses-04,ERP
1,WRONG_EOG,sub-06,1.392227463168096,78,ses-04,ERP
1,QUERY_EOG,sub-06,4.418391082460245e-08,78,ses-04,ERP
1,POP_EOG,sub-07,0.533255806255424,79,ses-02,ERP
1,MATCH_EOG,sub-07,0.5556422708246884,79,ses-02,ERP
1,WRONG_EOG,sub-07,0.6122821044510607,79,ses-02,ERP
1,QUERY_EOG,sub-07,5.158791398906426e-08,79,ses-02,ERP
1,POP_EOG,sub-07,2.4012333177877685,80,ses-04,SSVEP
1,MATCH_EOG,sub-07,0.590176748070081,80,ses-04,SSVEP
1,WRONG_EOG,sub-07,1.3685585841893262,80,ses-04,SSVEP
1,QUERY_EOG,sub-07,4.225852880663013e-08,80,ses-04,SSVEP
1,POP_EOG,sub-09,0.984447118598467,81,ses-04,ERP
1,MATCH_EOG,sub-09,0.9782090065172038,81,ses-04,ERP
1,WRONG_EOG,sub-09,0.9832045777239873,81,ses-04,ERP
1,QUERY_EOG,sub-09,4.551571870477666e-08,81,ses-04,ERP
1,POP_EOG,sub-09,0.9785522849312701,82,ses-02,ERP
1,MATCH_EOG,sub-09,0.9880890161316934,82,ses-02,ERP
1,WRONG_EOG,sub-09,0.9687027578140801,82,ses-02,ERP
1,QUERY_EOG,sub-09,4.545626337663868e-08,82,ses-02,ERP
1,POP_EOG,sub-09,1.0246137973980827,83,ses-02,SSVEP
1,MATCH_EOG,sub-09,2.8983980032244485,83,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0254343795865595,83,ses-02,SSVEP
1,QUERY_EOG,sub-09,5.046782532994221e-08,83,ses-02,SSVEP
1,POP_EOG,sub-06,0.45937769419501834,84,ses-03,ERP
1,MATCH_EOG,sub-06,0.12401462556254601,84,ses-03,ERP
1,WRONG_EOG,sub-06,0.35252074070196476,84,ses-03,ERP
1,QUERY_EOG,sub-06,3.751531626489969e-08,84,ses-03,ERP
1,POP_EOG,sub-07,0.47301424688075827,85,ses-02,ERP
1,MATCH_EOG,sub-07,0.4055868562345815,85,ses-02,ERP
1,WRONG_EOG,sub-07,1.1198152353554471,85,ses-02,ERP
1,QUERY_EOG,sub-07,4.922256400478234e-08,85,ses-02,ERP
1,POP_EOG,sub-06,0.9346414954069286,86,ses-04,SSVEP
1,MATCH_EOG,sub-06,0.09455736566282708,86,ses-04,SSVEP
1,WRONG_EOG,sub-06,0.6656005807908439,86,ses-04,SSVEP
1,QUERY_EOG,sub-06,4.2222143205252304e-08,86,ses-04,SSVEP
1,POP_EOG,sub-07,2.9289512458150115,87,ses-03,SSVEP
1,MATCH_EOG,sub-07,0.6278281537059893,87,ses-03,SSVEP
1,WRONG_EOG,sub-07,0.5472263930990225,87,ses-03,SSVEP
1,QUERY_EOG,sub-07,4.44168309335961e-08,87,ses-03,SSVEP
1,POP_EOG,sub-06,0.4487507954414609,88,ses-02,SSVEP
1,MATCH_EOG,sub-06,0.3514823605489868,88,ses-02,SSVEP
1,WRONG_EOG,sub-06,0.5842044905770339,88,ses-02,SSVEP
1,QUERY_EOG,sub-06,4.274335644908918e-08,88,ses-02,SSVEP
1,POP_EOG,sub-07,2.027261952553931,89,ses-04,SSVEP
1,MATCH_EOG,sub-07,0.5874288656452037,89,ses-04,SSVEP
1,WRONG_EOG,sub-07,1.2786223071610845,89,ses-04,SSVEP
1,QUERY_EOG,sub-07,4.1064168468939804e-08,89,ses-04,SSVEP
1,POP_EOG,sub-09,1.0131312732487305,90,ses-03,ERP
1,MATCH_EOG,sub-09,0.935008815968037,90,ses-03,ERP
1,WRONG_EOG,sub-09,0.9975578852735776,90,ses-03,ERP
1,QUERY_EOG,sub-09,3.984672218799067e-08,90,ses-03,ERP
1,POP_EOG,sub-07,0.559957697828265,91,ses-03,ERP
1,MATCH_EOG,sub-07,0.28439917231731837,91,ses-03,ERP
1,WRONG_EOG,sub-07,0.4836389730521644,91,ses-03,ERP
1,QUERY_EOG,sub-07,4.41601954390661e-08,91,ses-03,ERP
1,POP_EOG,sub-09,4.959895557195616,92,ses-03,SSVEP
1,MATCH_EOG,sub-09,0.4969011222023548,92,ses-03,SSVEP
1,WRONG_EOG,sub-09,0.7858065939402703,92,ses-03,SSVEP
1,QUERY_EOG,sub-09,4.058539360125366e-08,92,ses-03,SSVEP
1,POP_EOG,sub-07,1.0908033086834832,93,ses-04,ERP
1,MATCH_EOG,sub-07,1.3401552896869269,93,ses-04,ERP
1,WRONG_EOG,sub-07,1.3496589491732311,93,ses-04,ERP
1,QUERY_EOG,sub-07,4.353883785190343e-08,93,ses-04,ERP
1,POP_EOG,sub-06,1.2249887334204872,94,ses-04,SSVEP
1,MATCH_EOG,sub-06,0.09015988855221409,94,ses-04,SSVEP
1,WRONG_EOG,sub-06,0.5932313212623599,94,ses-04,SSVEP
1,QUERY_EOG,sub-06,4.126684992905304e-08,94,ses-04,SSVEP
1,POP_EOG,sub-06,0.25108499520272004,95,ses-03,ERP
1,MATCH_EOG,sub-06,0.09551348355074656,95,ses-03,ERP
1,WRONG_EOG,sub-06,0.40814672731475976,95,ses-03,ERP
1,QUERY_EOG,sub-06,4.304462481696951e-08,95,ses-03,ERP
1,POP_EOG,sub-06,0.0,96,ses-04,ERP
1,MATCH_EOG,sub-06,0.0,96,ses-04,ERP
1,WRONG_EOG,sub-06,0.0,96,ses-04,ERP
1,QUERY_EOG,sub-06,0.0,96,ses-04,ERP
1,POP_EOG,sub-06,0.15698370830141553,97,ses-02,SSVEP
1,MATCH_EOG,sub-06,0.11004948172132933,97,ses-02,SSVEP
1,WRONG_EOG,sub-06,0.22775653547075372,97,ses-02,SSVEP
1,QUERY_EOG,sub-06,4.331509601126124e-08,97,ses-02,SSVEP
1,POP_EOG,sub-06,0.0,98,ses-04,SSVEP
1,MATCH_EOG,sub-06,0.0,98,ses-04,SSVEP
1,WRONG_EOG,sub-06,0.0,98,ses-04,SSVEP
1,QUERY_EOG,sub-06,0.0,98,ses-04,SSVEP
1,POP_EOG,sub-07,0.5584555566698239,99,ses-02,ERP
1,MATCH_EOG,sub-07,0.522882627977525,99,ses-02,ERP
1,WRONG_EOG,sub-07,0.6468870440185794,99,ses-02,ERP
1,QUERY_EOG,sub-07,4.921884835647631e-08,99,ses-02,ERP
1,POP_EOG,sub-07,0.663517624186013,100,ses-02,ERP
1,MATCH_EOG,sub-07,0.5280790423951601,100,ses-02,ERP
1,WRONG_EOG,sub-07,0.4769883151439681,100,ses-02,ERP
1,QUERY_EOG,sub-07,5.1695398380915066e-08,100,ses-02,ERP
1,POP_EOG,sub-07,0.4440558524889756,101,ses-02,ERP
1,MATCH_EOG,sub-07,0.42093126690830046,101,ses-02,ERP
1,WRONG_EOG,sub-07,1.0627037669444703,101,ses-02,ERP
1,QUERY_EOG,sub-07,4.916863596137158e-08,101,ses-02,ERP
1,POP_EOG,sub-07,1.7815086439038565,102,ses-03,SSVEP
1,MATCH_EOG,sub-07,0.3796376939778366,102,ses-03,SSVEP
1,WRONG_EOG,sub-07,0.5054540106596845,102,ses-03,SSVEP
1,QUERY_EOG,sub-07,4.414338388775506e-08,102,ses-03,SSVEP
1,POP_EOG,sub-07,1.4833382653682001,103,ses-03,SSVEP
1,MATCH_EOG,sub-07,0.38571270396658236,103,ses-03,SSVEP
1,WRONG_EOG,sub-07,14.903356955817149,103,ses-03,SSVEP
1,QUERY_EOG,sub-07,4.152313325850622e-08,103,ses-03,SSVEP
1,POP_EOG,sub-09,1.035972704719399,104,ses-04,ERP
1,MATCH_EOG,sub-09,1.0455932466855467,104,ses-04,ERP
1,WRONG_EOG,sub-09,1.0374624884087151,104,ses-04,ERP
1,QUERY_EOG,sub-09,5.177670132615256e-08,104,ses-04,ERP
1,POP_EOG,sub-06,0.0,105,ses-04,SSVEP
1,MATCH_EOG,sub-06,0.0,105,ses-04,SSVEP
1,WRONG_EOG,sub-06,0.0,105,ses-04,SSVEP
1,QUERY_EOG,sub-06,0.0,105,ses-04,SSVEP
1,POP_EOG,sub-09,7.699025613253459,106,ses-03,SSVEP
1,MATCH_EOG,sub-09,0.8542002698494904,106,ses-03,SSVEP
1,WRONG_EOG,sub-09,2.595943597927609,106,ses-03,SSVEP
1,QUERY_EOG,sub-09,4.361325648345689e-08,106,ses-03,SSVEP
1,POP_EOG,sub-09,0.5105536623083593,107,ses-04,SSVEP
1,MATCH_EOG,sub-09,1.7302640039514399,107,ses-04,SSVEP
1,WRONG_EOG,sub-09,1.122496724646387,107,ses-04,SSVEP
1,QUERY_EOG,sub-09,5.070414610748945e-08,107,ses-04,SSVEP
1,POP_EOG,sub-07,0.6977814704759288,108,ses-02,SSVEP
1,MATCH_EOG,sub-07,0.6425559552559186,108,ses-02,SSVEP
1,WRONG_EOG,sub-07,11.27725679940308,108,ses-02,SSVEP
1,QUERY_EOG,sub-07,4.393020710779169e-08,108,ses-02,SSVEP
1,POP_EOG,sub-07,1.061415043056912,109,ses-04,ERP
1,MATCH_EOG,sub-07,1.316987321297424,109,ses-04,ERP
1,WRONG_EOG,sub-07,1.1696400011069685,109,ses-04,ERP
1,QUERY_EOG,sub-07,5.279816121322807e-08,109,ses-04,ERP
1,POP_EOG,sub-06,0.4159773786888203,110,ses-02,SSVEP
1,MATCH_EOG,sub-06,0.3286388868492277,110,ses-02,SSVEP
1,WRONG_EOG,sub-06,0.5877583834796357,110,ses-02,SSVEP
1,QUERY_EOG,sub-06,4.326792726083715e-08,110,ses-02,SSVEP
1,POP_EOG,sub-06,0.5625599696391205,111,ses-04,ERP
1,MATCH_EOG,sub-06,0.8724678130340114,111,ses-04,ERP
1,WRONG_EOG,sub-06,1.3534737026560903,111,ses-04,ERP
1,QUERY_EOG,sub-06,4.1010519111031327e-08,111,ses-04,ERP
1,POP_EOG,sub-09,0.9761941265530926,112,ses-02,ERP
1,MATCH_EOG,sub-09,0.9486552067772646,112,ses-02,ERP
1,WRONG_EOG,sub-09,1.0320800192979163,112,ses-02,ERP
1,QUERY_EOG,sub-09,3.880734341935814e-08,112,ses-02,ERP
1,POP_EOG,sub-09,1.0061380689651183,113,ses-02,SSVEP
1,MATCH_EOG,sub-09,1.3614203308742825,113,ses-02,SSVEP
1,WRONG_EOG,sub-09,0.995372933239777,113,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.657527443714979e-08,113,ses-02,SSVEP
1,POP_EOG,sub-06,0.4074134528210414,114,ses-02,ERP
1,MATCH_EOG,sub-06,0.14421136945982713,114,ses-02,ERP
1,WRONG_EOG,sub-06,0.4628274702834012,114,ses-02,ERP
1,QUERY_EOG,sub-06,4.4291933063452984e-08,114,ses-02,ERP
1,POP_EOG,sub-09,1.0327272066956052,115,ses-03,ERP
1,MATCH_EOG,sub-09,1.157552609337909,115,ses-03,ERP
1,WRONG_EOG,sub-09,1.006107348574938,115,ses-03,ERP
1,QUERY_EOG,sub-09,5.582471158416308e-08,115,ses-03,ERP
1,POP_EOG,sub-09,1.0011585185977117,116,ses-03,ERP
1,MATCH_EOG,sub-09,0.9345343993966553,116,ses-03,ERP
1,WRONG_EOG,sub-09,0.996734338092577,116,ses-03,ERP
1,QUERY_EOG,sub-09,4.350739515366124e-08,116,ses-03,ERP
1,POP_EOG,sub-09,4.710020747255477,117,ses-03,SSVEP
1,MATCH_EOG,sub-09,0.7487784449058567,117,ses-03,SSVEP
1,WRONG_EOG,sub-09,2.6386054392622444,117,ses-03,SSVEP
1,QUERY_EOG,sub-09,3.8864599729310984e-08,117,ses-03,SSVEP
1,POP_EOG,sub-09,0.9988506823289608,118,ses-03,ERP
1,MATCH_EOG,sub-09,0.8253959905685166,118,ses-03,ERP
1,WRONG_EOG,sub-09,0.9952838301729698,118,ses-03,ERP
1,QUERY_EOG,sub-09,3.5260894426291486e-08,118,ses-03,ERP
1,POP_EOG,sub-06,1.8459156826726186,119,ses-03,SSVEP
1,MATCH_EOG,sub-06,0.20591897737605677,119,ses-03,SSVEP
1,WRONG_EOG,sub-06,0.5805004195536057,119,ses-03,SSVEP
1,QUERY_EOG,sub-06,4.1630511596302305e-08,119,ses-03,SSVEP
1,POP_EOG,sub-09,1.009388835853661,120,ses-02,SSVEP
1,MATCH_EOG,sub-09,0.8630320883412258,120,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0064593708087408,120,ses-02,SSVEP
1,QUERY_EOG,sub-09,4.4672409888486706e-08,120,ses-02,SSVEP
1,POP_EOG,sub-09,1.0116098282773593,121,ses-02,SSVEP
1,MATCH_EOG,sub-09,0.5499309760377528,121,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.017852281892339,121,ses-02,SSVEP
1,QUERY_EOG,sub-09,4.332390120705426e-08,121,ses-02,SSVEP
1,POP_EOG,sub-09,1.0113541692220744,122,ses-02,SSVEP
1,MATCH_EOG,sub-09,0.569386853391831,122,ses-02,SSVEP
1,WRONG_EOG,sub-09,1.0054033816299013,122,ses-02,SSVEP
1,QUERY_EOG,sub-09,3.7698430950172386e-08,122,ses-02,SSVEP
1,POP_EOG,sub-07,1.0529397235258273,123,ses-04,ERP
1,MATCH_EOG,sub-07,1.273024251108035,123,ses-04,ERP
1,WRONG_EOG,sub-07,0.8173112750586199,123,ses-04,ERP
1,QUERY_EOG,sub-07,5.097557532778671e-08,123,ses-04,ERP
1,POP_EOG,sub-06,1.058510237989022,124,ses-04,SSVEP
1,MATCH_EOG,sub-06,0.08989064654931483,124,ses-04,SSVEP
1,WRONG_EOG,sub-06,0.8210573026329763,124,ses-04,SSVEP
1,QUERY_EOG,sub-06,3.983271797452606e-08,124,ses-04,SSVEP
1,POP_EOG,sub-06,1.4564573826911105,125,ses-03,SSVEP
1,MATCH_EOG,sub-06,0.17138459072313744,125,ses-03,SSVEP
1,WRONG_EOG,sub-06,0.6084712694237051,125,ses-03,SSVEP
1,QUERY_EOG,sub-06,3.947893290100309e-08,125,ses-03,SSVEP
1,POP_EOG,sub-09,0.9823277814505096,126,ses-02,ERP
1,MATCH_EOG,sub-09,0.9951478979152707,126,ses-02,ERP
1,WRONG_EOG,sub-09,0.9865705612166876,126,ses-02,ERP
1,QUERY_EOG,sub-09,4.367569484431045e-08,126,ses-02,ERP
1,POP_EOG,sub-09,0.39876907111891424,127,ses-04,SSVEP
1,MATCH_EOG,sub-09,0.7733445687928859,127,ses-04,SSVEP
1,WRONG_EOG,sub-09,1.0218463050899769,127,ses-04,SSVEP
1,QUERY_EOG,sub-09,4.235224941630398e-08,127,ses-04,SSVEP
1,POP_EOG,sub-07,0.999597957382585,128,ses-04,ERP
1,MATCH_EOG,sub-07,0.8873196588244197,128,ses-04,ERP
1,WRONG_EOG,sub-07,1.5997133948300788,128,ses-04,ERP
