dataset,estimand,exact_cell,metric,route,unit_id,utility_effect
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p13,-0.18346751077158158
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p13,0.0009094434864214684
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p13,0.0018624390753329279
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p13,0.01156536421820381
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p13,-0.010655920731782342
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p14,0.04574281683305595
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p14,0.00644702845787154
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p14,0.011031141424361485
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p14,-0.0368794992096583
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p14,0.04332652766752984
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p15,-0.05397050315929125
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p15,-0.02347704939889894
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p15,-0.006379323862147318
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p15,-0.0014481446306539025
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p15,-0.02202890476824504
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p16,-0.05626682596440841
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p16,-0.04018457826524119
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p16,-0.007339845097494829
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p16,-0.11193280555100771
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p16,0.07174822728576652
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p17,-0.08291305967301993
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p17,-0.027390163643262244
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p17,-0.0008524716822099487
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p17,-0.05315398787300879
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p17,0.025763824229746546
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p18,-0.0002066045471039446
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p18,-0.010162312511554139
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p18,0.00646163526252011
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p18,0.020533973059986693
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study02|layout_02|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study02/study02_p18,-0.030696285571540832
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p03,0.07938831772610733
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p03,0.00033990392887323084
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p03,0.0054473083497658115
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p03,-0.0030607627081814526
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p03,0.0034006666370546834
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p19,-0.12049910331270375
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p19,0.00030616045102821454
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p19,-0.003134869167878168
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p19,0.0023787032130221375
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p19,-0.002072542761993923
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p20,0.03448735333565489
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p20,-0.002272739129053347
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p20,0.0167234702800102
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p20,-0.011711187410391732
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p20,0.009438448281338385
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p21,0.05000381778678076
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p21,-0.013678477298868785
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p21,0.000413730443214938
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p21,0.04266980911998269
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p21,-0.05634828641885148
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p22,-0.04381898823435848
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p22,-0.027537424701886637
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p22,-0.009678564908248033
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p22,-0.011632659717185967
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p22,-0.01590476498470067
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p23,-0.023128451866441246
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p23,0.006252409962083816
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p23,0.007493348210911771
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p23,-0.0003190203981728035
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p23,0.006571430360256619
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p24,-0.05243875560816741
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p24,-0.06060129927872282
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p24,-0.01978550685494504
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p24,0.0018015117286703797
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p24,-0.0624028110073932
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p25,-0.04294528541727771
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p25,-0.04787427518769177
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p25,-0.016364623536484213
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p25,-0.0027634256560075676
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p25,-0.045110849531684205
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p26,-0.03916247297414291
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p26,-0.025130709078313745
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p26,-0.012859167196813098
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p26,-0.01167440161057659
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p26,-0.013456307467737155
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p27,-0.009741433388766985
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p27,-0.002327892024540007
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p27,0.007948509036242057
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p27,-0.003832523114571912
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study03|layout_03|200,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study03/study03_p27,0.0015046310900319049
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p03,-0.011154943141947704
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p03,-0.009427194524242233
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p03,-0.008068278281068542
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p03,0.005840536724983469
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p03,-0.015267731249225702
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p08,-0.16528063209396993
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p08,0.003242402501235697
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p08,-0.0023832468536718887
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p08,-0.004245095110901875
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p08,0.0074874976121375725
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p24,-0.008921149440329235
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p24,0.0027938516126867485
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p24,-0.007830291565755904
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p24,-0.002823272615215977
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p24,0.005617124227902726
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p28,-0.05257891575425677
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p28,-0.002780712103881422
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p28,-0.007387664249740938
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p28,0.010658920715274856
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p28,-0.013439632819156277
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p29,-0.03189729800774119
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p29,0.03136246259470249
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p29,0.018846123541393478
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p29,-0.0016722810119880194
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p29,0.03303474360669051
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p30,-0.07845558187536303
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p30,-0.015121543901309153
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p30,-0.03248415077051664
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p30,0.0006785275975744742
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p30,-0.015800071498883628
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p31,0.0024294030479516393
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p31,0.002586155691093106
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p31,-0.0018989877270644828
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p31,-0.0019052684309740497
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p31,0.004491424122067156
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p32,0.09198460075610035
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p32,-0.0074742057482969915
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p32,-0.004629292981005284
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p32,-0.03794544778235501
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p32,0.030471242034058016
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p33,-0.00818635735799672
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p33,-0.007018629392809728
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p33,-0.002436352308812395
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p33,-0.01311425325663812
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p33,0.006095623863828392
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p34,-0.035679948565287056
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p34,0.015065455099211589
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p34,-0.0006253700156451658
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p34,0.003876241386170487
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p34,0.011189213713041102
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p35,-0.05414243693978438
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p35,0.10093164797219123
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p35,0.048432200488782995
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p35,-0.001254733109890105
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p35,0.10218638108208133
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p36,-0.07908681879997786
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p36,-0.019735406390978566
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p36,-0.04634247774365069
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p36,-0.0012091843724744145
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p36,-0.01852622201850415
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p37,-0.024664177343455496
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p37,0.010773933977552996
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p37,0.00352231280831522
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p37,0.029416385782916166
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p37,-0.01864245180536317
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p38,-0.15091855469538196
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p38,-0.09195096834050259
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p38,-0.09157987789869476
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p38,0.014001290244237796
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p38,-0.10595225858474039
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p39,-0.003697394092020745
