budget_seconds,fold_id,study,recording_key,arm,composite_proxy,fixed_lambda,reliability_lambda,full_lambda,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,FULL_FEATURE,0.8680284269327494,0.61,0.5962714606244534,0.3691516650746205,0.5689765968925036,0.2637347999344977,0.4454910654326539,0.5597445204549863
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,EB_SHUFFLED,1.0815474135298264,0.61,0.5962714606244534,0.3691516650746205,0.6452132082411557,0.3644211046580182,0.5270613959956518,0.6644201692722429
60.0,study04_layout_04_heldout_02,study04,study04/study04_p31,EB_WRONG_0,1.130335882921141,0.61,0.5962714606244534,0.3691516650746205,0.714307021583265,0.38835381490004856,0.6260846489088083,0.6793736031302116
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,POP,1.0006091800062684,0.56,0.5014097434012451,0.41376829318892816,0.6327275595229658,0.3126251468654113,0.6865992886922557,0.6193241042716316
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,RAW_MATCH,1.251757151060179,0.56,0.5014097434012451,0.41376829318892816,0.7871192476209472,0.38152198460017717,0.6749927238058673,0.802735894079415
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,FIXED_LAMBDA,1.004422790479825,0.56,0.5014097434012451,0.41376829318892816,0.6388892687394659,0.3208470027240161,0.635561630821177,0.6200196246736912
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,RELIABILITY_ONLY,0.9855270405256784,0.56,0.5014097434012451,0.41376829318892816,0.6249825235538693,0.31627679695542904,0.6342647713383784,0.6058237664364114
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,FULL_FEATURE,0.9646834476709583,0.56,0.5014097434012451,0.41376829318892816,0.6092515832591064,0.3110606017993756,0.6324649997006861,0.590376345901514
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,EB_SHUFFLED,1.0364600420561603,0.56,0.5014097434012451,0.41376829318892816,0.6304778195672506,0.31217978169882743,0.6882144498044575,0.6554588153768872
60.0,study04_layout_04_heldout_03,study04,study04/study04_p32,EB_WRONG_0,1.6595784487751828,0.56,0.5014097434012451,0.41376829318892816,1.0455786071319295,0.5339769982839843,1.3179244065565063,0.9938090098355479
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,POP,1.7237823842609514,0.56,0.5282198703938422,0.6871211811539866,1.3030611141108575,0.3371175532015242,1.649533526991386,1.2217114783602885
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,RAW_MATCH,1.1185675617298134,0.56,0.5282198703938422,0.6871211811539866,0.7230360613220237,0.32880363412129165,0.6446611758085997,0.7252978100276617
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,FIXED_LAMBDA,1.406058614405401,0.56,0.5282198703938422,0.6871211811539866,0.9051702095413863,0.4537439533785843,1.190008969066605,0.8333137641201561
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,RELIABILITY_ONLY,1.4250693033070994,0.56,0.5282198703938422,0.6871211811539866,0.9264036214454794,0.4476031390937965,1.2763986174538748,0.8498263024679154
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,FULL_FEATURE,1.3027336424987341,0.56,0.5282198703938422,0.6871211811539866,0.8302467195630595,0.44023896732948536,0.8512648222345839,0.7773681929457903
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,EB_SHUFFLED,1.4920606851043772,0.56,0.5282198703938422,0.6871211811539866,1.291590538789496,0.33545403425030457,1.6206769767582734,0.9945389531782453
60.0,study04_layout_04_heldout_03,study04,study04/study04_p33,EB_WRONG_0,1.6730452538780864,0.56,0.5282198703938422,0.6871211811539866,1.261883258962768,0.34143914409024934,1.6435204583373368,1.1672540639541034
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,POP,1.1939333093246023,0.59,0.6472914331498163,0.8255007121274126,0.7850180356190346,0.3970432150827182,0.6336054422659139,0.7335295500152926
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,RAW_MATCH,1.2222732400301963,0.59,0.6472914331498163,0.8255007121274126,0.7431534658205706,0.29837279113224874,0.5611030974959611,0.8677901391483515
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,FIXED_LAMBDA,1.020963335910289,0.59,0.6472914331498163,0.8255007121274126,0.6857214526135907,0.2866599330795168,0.5235385614877393,0.6819495466819983
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,RELIABILITY_ONLY,1.035617384633756,0.59,0.6472914331498163,0.8255007121274126,0.6918022954503502,0.2842828092977602,0.5233210394089243,0.6990024713951034
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,FULL_FEATURE,1.1126996616725784,0.59,0.6472914331498163,0.8255007121274126,0.7162443253243068,0.28673657753883197,0.5360929367587645,0.77235379045787
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,EB_SHUFFLED,1.451703607498327,0.59,0.6472914331498163,0.8255007121274126,0.9072228027302918,0.44387791658382514,0.8304150729824954,0.9247841836162524
60.0,study04_layout_04_heldout_04,study04,study04/study04_p34,EB_WRONG_0,1.1908977425412834,0.59,0.6472914331498163,0.8255007121274126,0.8056750646772514,0.3740109626410878,0.6121466807196522,0.7556721118282304
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,POP,1.1292040106291756,0.59,0.6452810344404912,0.7652469948136091,0.5033811391366011,0.27129644702707956,0.47744721813413565,0.8101628417886826
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,RAW_MATCH,0.9635153642489727,0.59,0.6452810344404912,0.7652469948136091,0.5900526119263508,0.30332956311914383,0.4233551055844262,0.6178502905713862
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,FIXED_LAMBDA,0.8682033598564225,0.59,0.6452810344404912,0.7652469948136091,0.4716893071080195,0.2714656882240883,0.4031414858304277,0.5564235230492914
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,RELIABILITY_ONLY,0.8655886869438743,0.59,0.6452810344404912,0.7652469948136091,0.479096695563494,0.2737882932684424,0.4011377581531215,0.5516866178601197
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,FULL_FEATURE,0.8759910640829299,0.59,0.6452810344404912,0.7652469948136091,0.5043413508033174,0.2801696600475853,0.39923922307726084,0.5558974817276185
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,EB_SHUFFLED,1.08683503046767,0.59,0.6452810344404912,0.7652469948136091,0.5541115732766438,0.313168564787942,0.5265774668403227,0.7210087189956955
60.0,study04_layout_04_heldout_04,study04,study04/study04_p35,EB_WRONG_0,2.2004411706454383,0.59,0.6452810344404912,0.7652469948136091,0.7877913090374655,0.3833141674445483,0.6494918585253391,1.7521778173483562
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,POP,0.8659703875453819,0.6,0.5983730434981627,0.6987689220938521,0.514891279161534,0.29818475583994297,0.4657732817961316,0.5212083035258258
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,RAW_MATCH,0.8066165077861138,0.6,0.5983730434981627,0.6987689220938521,0.4971134136110221,0.2673224971489138,0.49928356103758315,0.4893656545334418
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,FIXED_LAMBDA,0.7230301180939671,0.6,0.5983730434981627,0.6987689220938521,0.4298954656694798,0.24760311554186265,0.3988908486489267,0.43553791768721173
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,RELIABILITY_ONLY,0.72296526084981,0.6,0.5983730434981627,0.6987689220938521,0.42975619349424893,0.24760240309591602,0.39861568726941654,0.43550128902695234
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,FULL_FEATURE,0.7311757743494349,0.6,0.5983730434981627,0.6987689220938521,0.44107972773235826,0.24893485939540513,0.4153813015189612,0.4407027848021337
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,EB_SHUFFLED,1.1702803999584506,0.6,0.5983730434981627,0.6987689220938521,0.5262192458294637,0.29897418169962514,0.5488816487405194,0.8164180533847735
60.0,study04_layout_04_heldout_05,study04,study04/study04_p36,EB_WRONG_0,1.1744016324886017,0.6,0.5983730434981627,0.6987689220938521,0.7403221577567873,0.38524808370915925,0.6993619259928818,0.7192173561801544
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,POP,1.2683442268285745,0.6,0.5650366264381835,0.7797344360139034,0.5520996475789766,0.3066899253930864,0.6358856663417457,0.8980657348013136
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,RAW_MATCH,1.1506991502541601,0.6,0.5650366264381835,0.7797344360139034,0.7036351299135702,0.32389302747681126,0.7361077458352926,0.7531953481938195
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,FIXED_LAMBDA,0.9353496158326351,0.6,0.5650366264381835,0.7797344360139034,0.5201766614101876,0.27263454413088206,0.5933701792139521,0.6033780537803578
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,RELIABILITY_ONLY,0.9351937706503615,0.6,0.5650366264381835,0.7797344360139034,0.5131569155081565,0.2717295239954876,0.5911169565055296,0.604352551004321
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,FULL_FEATURE,0.9866574386739372,0.6,0.5650366264381835,0.7797344360139034,0.5811806761282927,0.2856471231783252,0.6376790146996266,0.6372424140256493
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,EB_SHUFFLED,1.1271131196664244,0.6,0.5650366264381835,0.7797344360139034,0.5895671497003274,0.3274358027769783,0.6941409694304373,0.7302632199464024
60.0,study04_layout_04_heldout_05,study04,study04/study04_p37,EB_WRONG_0,1.5382243896631813,0.6,0.5650366264381835,0.7797344360139034,0.6136363477009107,0.3302367883350528,0.6996627110503021,1.1380213302230984
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,POP,1.3287168784493264,0.58,0.5927677316819275,0.8519312029775319,0.7986527324186786,0.5245612387398788,0.526027139765179,0.7515529257329296
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,RAW_MATCH,0.7049738946394255,0.58,0.5927677316819275,0.8519312029775319,0.4494874530705416,0.19075345592651283,0.5037627917235222,0.46384415954056046
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,FIXED_LAMBDA,0.6800531060681005,0.58,0.5927677316819275,0.8519312029775319,0.4397782218325962,0.20440916418414723,0.44291867135865354,0.431352074748088
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,RELIABILITY_ONLY,0.6745893268231148,0.58,0.5927677316819275,0.8519312029775319,0.43838322739378394,0.20220371308759172,0.44374776992238707,0.42801083674328433
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,FULL_FEATURE,0.6494995818130188,0.58,0.5927677316819275,0.8519312029775319,0.4374958977034261,0.18299036260622634,0.4720754353755201,0.4193016756692404
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,EB_SHUFFLED,1.5438378794965173,0.58,0.5927677316819275,0.8519312029775319,0.8895040312608541,0.5301695801971072,0.713165406304327,0.9423517586689775
60.0,study04_layout_04_heldout_06,study04,study04/study04_p38,EB_WRONG_0,1.3823069211055885,0.58,0.5927677316819275,0.8519312029775319,0.8541496916832181,0.5467618250820865,0.6106790030072843,0.7744771957227736
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,POP,0.7746042712282551,0.58,0.5835539569121049,0.5106935762247903,0.43603798236309504,0.2575817192937998,0.39107217517134235,0.4779153344173211
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,RAW_MATCH,0.8867827512146598,0.58,0.5835539569121049,0.5106935762247903,0.5655909218326649,0.27937595878075994,0.45906737637904343,0.5615000547959955
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,FIXED_LAMBDA,0.7207254984158932,0.58,0.5835539569121049,0.5106935762247903,0.44923100445899633,0.24131938614088871,0.37774137987054074,0.44163197428795037
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,RELIABILITY_ONLY,0.7216436073704992,0.58,0.5835539569121049,0.5106935762247903,0.45015380789259135,0.24159486036085698,0.37841312513872377,0.4422074344957698
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,FULL_FEATURE,0.7051426217508652,0.58,0.5835539569121049,0.5106935762247903,0.43209732039560217,0.23627005107521334,0.3660368673241814,0.43226888394323365
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,EB_SHUFFLED,1.0254267774213113,0.58,0.5835539569121049,0.5106935762247903,0.44797026095905107,0.2730244832719372,0.4273496415585929,0.7096673299935147
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,EB_WRONG_0,1.5229842900811532,0.58,0.5835539569121049,0.5106935762247903,0.8109852834934751,0.47078133482953216,0.7538831679725513,0.9768146384543659
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,POP,0.9055929565299973,0.79,0.6822957333734969,0.4336923646999372,0.5476023269554732,0.3335103711854436,0.4326682910592981,0.5288157562386239
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,RAW_MATCH,0.848580513964597,0.79,0.6822957333734969,0.4336923646999372,0.5328545630175228,0.2898134896686184,0.3840691621624287,0.5203601080797357
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,FIXED_LAMBDA,0.7945278527990602,0.79,0.6822957333734969,0.4336923646999372,0.4998451467816711,0.2789067783581695,0.3691713073402956,0.4787039437068612
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,RELIABILITY_ONLY,0.778997099024668,0.79,0.6822957333734969,0.4336923646999372,0.48695435292798916,0.27663697258611736,0.3676259185602157,0.465597534582529
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,FULL_FEATURE,0.7788621777266544,0.79,0.6822957333734969,0.4336923646999372,0.4758021453211828,0.2822589166437693,0.36788884176977776,0.45981437690590743
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,EB_SHUFFLED,1.0425194384948624,0.79,0.6822957333734969,0.4336923646999372,0.5475665502163914,0.3323151320851372,0.43392827644937415,0.6668114787647877
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,EB_WRONG_0,1.0630606831873073,0.79,0.6822957333734969,0.4336923646999372,0.6233136652044371,0.2830188325471694,0.7140170883793714,0.7086401418022007
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,EB_WRONG_1,0.98424188809811,0.79,0.6822957333734969,0.4336923646999372,0.5968710248842408,0.3528704414100879,0.4675895112335679,0.5846124955646653
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,POP,1.1954804411204292,0.79,0.5722863429515092,0.9146932936079137,0.7479534608945678,0.39757336862711495,0.7071334481906925,0.727193727674245
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,RAW_MATCH,1.0515797424497841,0.79,0.5722863429515092,0.9146932936079137,0.7057385619458023,0.31867833404870466,0.6779985455833998,0.6651015538427395
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,FIXED_LAMBDA,1.026016567722598,0.79,0.5722863429515092,0.9146932936079137,0.6857742324416773,0.316908202000679,0.6335828441096288,0.6457500813109563
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,RELIABILITY_ONLY,1.0339368004699443,0.79,0.5722863429515092,0.9146932936079137,0.671493036226305,0.3268717304198041,0.6276468774255125,0.644300382307589
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,FULL_FEATURE,1.0376606449556176,0.79,0.5722863429515092,0.9146932936079137,0.6972782670270183,0.3170852623478676,0.6539223570380622,0.6551831469039436
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,EB_SHUFFLED,1.607327962096445,0.79,0.5722863429515092,0.9146932936079137,1.0742073874706308,0.5440905063836098,0.9174256880805667,0.9714948869047784
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,EB_WRONG_0,1.1420401189051248,0.79,0.5722863429515092,0.9146932936079137,0.7080093707325678,0.3830097890943764,0.654062398861155,0.6936240899246329
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,EB_WRONG_1,1.1900646336913436,0.79,0.5722863429515092,0.9146932936079137,0.7514302947541134,0.37325282590995257,0.6808129956476009,0.748730508216631
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,POP,1.3941690336418422,0.79,0.6451775791014389,0.5903036694992682,0.8672044737910978,0.49503289128959144,0.6313765142022721,0.8359984909320235
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,RAW_MATCH,1.27157036165717,0.79,0.6451775791014389,0.5903036694992682,0.821252340840621,0.4036322554675697,0.976815657526254,0.7702565404369749
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,FIXED_LAMBDA,1.231408413275061,0.79,0.6451775791014389,0.5903036694992682,0.7974407424617026,0.4051458622825723,0.8016689584011994,0.7460956551523688
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,RELIABILITY_ONLY,1.2197586159283023,0.79,0.6451775791014389,0.5903036694992682,0.7920656635946022,0.41055138119037177,0.6785056034217699,0.7413566743957535
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,FULL_FEATURE,1.2214588031833078,0.79,0.6451775791014389,0.5903036694992682,0.792576049493286,0.41395781349004557,0.6532614332362381,0.7421748463696384
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,EB_SHUFFLED,1.3896025241121166,0.79,0.6451775791014389,0.5903036694992682,0.8680298453726095,0.5012975126878106,0.6409521035963119,0.8242098010646748
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,EB_WRONG_0,1.498338798792774,0.79,0.6451775791014389,0.5903036694992682,0.9165221756802612,0.5306832569476054,0.5851004179920212,0.9091455000459666
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,EB_WRONG_1,1.760082789973004,0.79,0.6451775791014389,0.5903036694992682,0.9377041651293391,0.49157906884598374,0.8190639810143336,1.1865973230255868
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,POP,1.5741115219315636,0.6,0.581466480977986,1.0,1.45676456548775,0.3908061233449328,1.1192393021180798,1.0713814683748226
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,RAW_MATCH,0.9292165102913376,0.6,0.581466480977986,1.0,0.5096225939732393,0.26755609624930127,0.5423026105621792,0.6074301529858184
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,FIXED_LAMBDA,1.1995113528191392,0.6,0.581466480977986,1.0,0.7158563787982976,0.36026937943919035,0.6268110666522558,0.7765608667147232
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,RELIABILITY_ONLY,1.2168349916875165,0.6,0.581466480977986,1.0,0.7329995640535489,0.368196921399377,0.6352881286460188,0.7851092574235377
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,FULL_FEATURE,0.9292165102913376,0.6,0.581466480977986,1.0,0.5096225939732393,0.26755609624930127,0.5423026105621792,0.6074301529858184
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,EB_SHUFFLED,1.9475874243196811,0.6,0.581466480977986,1.0,1.4430716811033852,0.7756495992761917,1.7084700582133947,1.00109081922215
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,EB_WRONG_0,1.5722180195301836,0.6,0.581466480977986,1.0,1.449892289313895,0.3861714943955232,1.123308810964773,1.0737156440381832
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,POP,1.2140308940823688,0.6,0.5408753592880287,0.09183991596925543,0.6469507433020913,0.42907876534269984,0.4224775168203327,0.7427043770576357
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,RAW_MATCH,0.9478448969643041,0.6,0.5408753592880287,0.09183991596925543,0.504765940125975,0.36109755214556016,0.3718472605674454,0.5495626187619993
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,FIXED_LAMBDA,1.0163838099676394,0.6,0.5408753592880287,0.09183991596925543,0.5115883901154764,0.3703014521339125,0.35085939956979745,0.6109964178767472
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,RELIABILITY_ONLY,1.0305397664168514,0.6,0.5408753592880287,0.09183991596925543,0.5161099869200463,0.37337167187457365,0.3500802926960542,0.6221600652726724
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,FULL_FEATURE,1.17587551098898,0.6,0.5408753592880287,0.09183991596925543,0.6098668431521725,0.41601608382206595,0.39602838080923713,0.7202565890859904
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,EB_SHUFFLED,1.2318142402161603,0.6,0.5408753592880287,0.09183991596925543,0.6455566394302449,0.4273497128904421,0.42457562702400303,0.762006964623318
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,EB_WRONG_0,1.6316645910370862,0.6,0.5408753592880287,0.09183991596925543,1.2577018916364633,0.466533636610353,1.1165095967158327,1.0534799947551499
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,POP,0.8492108159631215,0.76,0.6888827166768918,0.7145490638367954,0.5553636552549067,0.2632911664567269,0.43611129668941767,0.5423085198374529
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,RAW_MATCH,0.9179741488551567,0.76,0.6888827166768918,0.7145490638367954,0.5833497610413001,0.3235706076725096,0.4370632617943674,0.5506972150032103
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,FIXED_LAMBDA,0.8250644909431255,0.76,0.6888827166768918,0.7145490638367954,0.5115249366885251,0.28887132815250016,0.39218963334001067,0.4969741994566242
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,RELIABILITY_ONLY,0.8033458039280783,0.76,0.6888827166768918,0.7145490638367954,0.49416114236439845,0.2783561716964703,0.3830114291144745,0.4866884893201605
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,FULL_FEATURE,0.810813102999175,0.76,0.6888827166768918,0.7145490638367954,0.5001119437086513,0.2821441719733333,0.38596209647535107,0.4900727213783065
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,EB_SHUFFLED,1.1578587141044403,0.76,0.6888827166768918,0.7145490638367954,0.5800531641727946,0.2854399738379446,0.4627904934910526,0.8261396909173904
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,EB_WRONG_0,1.057575421477817,0.76,0.6888827166768918,0.7145490638367954,0.6840139943878898,0.3442323490599771,0.48002440825356724,0.6653406315924831
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,POP,0.8579561055936598,0.76,0.8791408149625562,0.9184428551410065,0.44493831685431195,0.28473453807120735,0.27571803047540344,0.545649764474912
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,RAW_MATCH,0.8650137248281546,0.76,0.8791408149625562,0.9184428551410065,0.5563100840035079,0.28549017746800315,0.405128966680983,0.5390106506920532
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,FIXED_LAMBDA,0.8101204473362407,0.76,0.8791408149625562,0.9184428551410065,0.489804832971453,0.2654820077826634,0.33639774808848455,0.5109986647447288
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,RELIABILITY_ONLY,0.8351151934169067,0.76,0.8791408149625562,0.9184428551410065,0.5227146575171943,0.2752739744847238,0.370961777762224,0.5227450411559604
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,FULL_FEATURE,0.8443351986627206,0.76,0.8791408149625562,0.9184428551410065,0.5336784967195758,0.27859107035776637,0.3817311952880434,0.5275710087761498
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,EB_SHUFFLED,1.4934819978953295,0.76,0.8791408149625562,0.9184428551410065,0.8807080450421028,0.47968980229612274,0.5372560905090783,0.9600665865482991
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,EB_WRONG_0,1.0754724527616777,0.76,0.8791408149625562,0.9184428551410065,0.642192604917004,0.4117135802034942,0.3611473857536219,0.6276441339828214
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,POP,0.7882227123129637,0.75,0.7332911286650494,0.4990401443512175,0.4586842177751757,0.2796624270900277,0.5326372369791038,0.45529656152502557
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,RAW_MATCH,0.6757099924712591,0.75,0.7332911286650494,0.4990401443512175,0.40987366522289154,0.21929430779840467,0.5471633382915569,0.4016993508436987
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,FIXED_LAMBDA,0.6287470438740201,0.75,0.7332911286650494,0.4990401443512175,0.38005734987228246,0.20731873380006938,0.4927851675610342,0.3721497933178474
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,RELIABILITY_ONLY,0.6272199151550755,0.75,0.7332911286650494,0.4990401443512175,0.37871513294016995,0.20698059258907414,0.4904723927317362,0.3711920832928277
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,FULL_FEATURE,0.6318749850971097,0.75,0.7332911286650494,0.4990401443512175,0.37254281478205126,0.21150897718529682,0.4811225316873119,0.37225375474308176
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,EB_SHUFFLED,1.006231488827399,0.75,0.7332911286650494,0.4990401443512175,0.4622374839833245,0.2825994746650365,0.5365338500841185,0.6699786291539507
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,EB_WRONG_0,1.1620511331985643,0.75,0.7332911286650494,0.4990401443512175,0.779653809312753,0.3826509855053689,0.7238606274935966,0.7070140849438358
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,POP,1.3404028888464805,0.75,0.634581997092433,0.7683117371500674,0.9591432991636181,0.36951009154641085,0.7771145264083676,0.8931813446592328
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,RAW_MATCH,1.1811881881853925,0.75,0.634581997092433,0.7683117371500674,0.8369754605652117,0.358390927480529,0.5333708903018705,0.7694601716746765
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,FIXED_LAMBDA,1.1341294458646467,0.75,0.634581997092433,0.7683117371500674,0.8085305655506426,0.34093512090665373,0.5503025530619403,0.738164069651799
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,RELIABILITY_ONLY,1.1317288415381421,0.75,0.634581997092433,0.7683117371500674,0.8086390708050426,0.33536277284324695,0.5793255274454348,0.7384335159503518
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,FULL_FEATURE,1.1356639218871813,0.75,0.634581997092433,0.7683117371500674,0.8094029404815778,0.34198875380124605,0.5468197497574966,0.7389931931101855
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,EB_SHUFFLED,1.3967310380170546,0.75,0.634581997092433,0.7683117371500674,0.9923703211730364,0.3945141020403183,0.8792454961027747,0.9142923863664588
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,EB_WRONG_0,1.343877490373436,0.75,0.634581997092433,0.7683117371500674,0.9675324897252046,0.342687697772907,0.7583154011507839,0.9253582524854506
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,POP,1.4425315256485178,0.67,0.6443769456138664,0.7625099406887085,1.05496265353078,0.4209613870863992,0.8025764411915547,0.941312494442963
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,RAW_MATCH,1.0774687388958226,0.67,0.6443769456138664,0.7625099406887085,0.7181984219791763,0.3554135603805548,0.5236179229367607,0.6696933862215917
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,FIXED_LAMBDA,1.08778914600381,0.67,0.6443769456138664,0.7625099406887085,0.7280022289052098,0.36298872276391997,0.5214611898439921,0.6726543042554909
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,RELIABILITY_ONLY,1.0945768738770587,0.67,0.6443769456138664,0.7625099406887085,0.734063332025447,0.3646336243931304,0.5277281065429164,0.6771704388296368
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,FULL_FEATURE,1.0702241163518886,0.67,0.6443769456138664,0.7625099406887085,0.7132413153621048,0.3580118911284382,0.5085322945390468,0.6613589957695458
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,EB_SHUFFLED,1.4479366668160847,0.67,0.6443769456138664,0.7625099406887085,1.0606959549397716,0.4306450135037519,0.8764124386985335,0.9296504094424795
