budget_seconds,fold_id,study,recording_key,full_vs_pop,fixed_vs_pop,reliability_vs_pop,full_vs_fixed,full_vs_reliability,full_vs_wrong,full_vs_shuffled,full_lambda
60.0,study04_layout_04_heldout_06,study04,study04/study04_p39,0.08967372380641249,0.06955651396929277,0.06837125203786787,0.021621098045341992,0.022865837722528603,0.5369994120469285,0.31234229759035514,0.5106935762247903
60.0,study05_layout_05_heldout_00,study05,study05/study05_p06,0.13994231943780025,0.12264351542276826,0.1397933327467702,0.019716961485008778,0.00017319871689180753,0.23913329797887295,0.25290392776643394,0.4336923646999372
60.0,study05_layout_05_heldout_00,study05,study05/study05_p10,0.13201369987860243,0.141753781633605,0.13512863539539202,-0.01134881989173464,-0.003601617123968072,0.11010803112482027,0.354418843306756,0.9146932936079137
60.0,study05_layout_05_heldout_00,study05,study05/study05_p24,0.12388040925524038,0.1167438211861719,0.12509990790567613,0.008079862038047201,-0.0013938718962944992,0.2502757731567996,0.12100130649679401,0.5903036694992682
60.0,study05_layout_05_heldout_01,study05,study05/study05_p40,0.4096882607459013,0.23797562237061787,0.22697027832287228,0.22533746086899803,0.23636605074719896,0.4089773181908895,0.5228884214961875,1.0
60.0,study05_layout_05_heldout_01,study05,study05/study05_p41,0.03142867556284774,0.16280235130599524,0.15114205788330454,-0.156920741414032,-0.14102875920786212,0.27933993453789824,0.04541165981111246,0.09183991596925543
60.0,study05_layout_05_heldout_02,study05,study05/study05_p43,0.04521576061227893,0.028433840650758532,0.054008982425672494,0.01727305937946726,-0.009295248739190772,0.23332834090813634,0.2997305343715376,0.7145490638367954
60.0,study05_layout_05_heldout_02,study05,study05/study05_p44,0.015875995102936254,0.05575536783938308,0.02662247174166144,-0.042234153500237535,-0.011040399358667978,0.21491694511135623,0.4346532466728162,0.9184428551410065
60.0,study05_layout_05_heldout_03,study05,study05/study05_p45,0.1983547603659715,0.20232310734992343,0.2042605403813359,-0.004974880205904085,-0.00742175085573185,0.4562416686795325,0.37203815214185126,0.4990401443512175
60.0,study05_layout_05_heldout_03,study05,study05/study05_p46,0.1527443492273377,0.15388913639193058,0.15568009368281682,-0.0013529990144685658,-0.003477052280200813,0.1549349326688971,0.18691294817970924,0.7683117371500674
60.0,study05_layout_05_heldout_04,study05,study05/study05_p47,0.25809308335861236,0.2459165524893652,0.24121112473783157,0.01614745809557829,0.022248558421402703,0.3378454631885493,0.2608626185941962,0.7625099406887085
60.0,study05_layout_05_heldout_04,study05,study05/study05_p48,0.0897987231424456,0.09641096265470299,0.09101662687005208,-0.007317750923233697,-0.001339852590936629,0.21842737478118307,0.15795391866610492,0.5941364663382729
60.0,study05_layout_05_heldout_05,study05,study05/study05_p49,0.12750423337733627,0.1473322744139423,0.15478419296234092,-0.02325412401762689,-0.032275732845811735,0.29623428289202675,0.18478265927960205,0.8751718042210284
60.0,study05_layout_05_heldout_05,study05,study05/study05_p50,0.08059512020870807,0.0872128825229287,0.0913691786313581,-0.00725006103560273,-0.011857465286530132,0.30265904848100283,0.1779616745079582,0.8047781705358439
120.0,study01_layout_01_heldout_00,study01,study01/study01_p01,0.0,0.24968954519942663,0.24747349351399373,-0.3327816420548107,-0.3288568460792094,-7.377291555297436e-05,0.0,0.0
120.0,study01_layout_01_heldout_00,study01,study01/study01_p02,0.20950468751390097,0.238140297212029,0.20950468751390097,-0.03758646059548505,0.0,0.23515858763205824,0.4351929126325917,1.0
120.0,study01_layout_01_heldout_00,study01,study01/study01_p03,0.5363982699346027,0.3690209417349855,0.0,0.26526605916185236,0.5363982699346027,0.4987584955222416,0.5758286332605022,1.0
120.0,study01_layout_01_heldout_01,study01,study01/study01_p04,0.08430465912603546,0.07430472909904492,0.08427562094880174,0.010802615440886792,3.17106084516382e-05,0.08430465912603546,0.0854431776782152,0.4402594679239792
120.0,study01_layout_01_heldout_01,study01,study01/study01_p05,0.0,-0.3714814878184032,-0.3555725703220725,0.2708614670470789,0.2623043414323377,-0.14439044629728345,0.0,0.0
120.0,study02_layout_02_heldout_00,study02,study02/study02_p02,0.25282954577291006,0.25354575412461144,0.25376801816481465,-0.0009594805785604717,-0.0012576148098030595,0.18674275284266398,0.3949222167931358,0.5232315248814686
120.0,study02_layout_02_heldout_00,study02,study02/study02_p03,0.16941776772687395,0.16150626744878022,0.15540508454321203,0.009435371990225875,0.0165910105865169,0.195846051286679,0.2565857411353757,0.450074001438093
120.0,study02_layout_02_heldout_00,study02,study02/study02_p06,0.247199105094724,0.24858368674224804,0.24725058809850736,-0.0018426292097934612,-6.839328330168049e-05,0.25600053825536767,0.36862602063438127,0.5161040369918805
120.0,study02_layout_02_heldout_01,study02,study02/study02_p07,-1.0945852532690865,-0.5590370284971363,-0.49985303934381414,-0.3435121905271245,-0.39652699186146123,-0.35858375889135113,-0.44677350528495946,1.0
120.0,study02_layout_02_heldout_01,study02,study02/study02_p08,0.37608499218316405,0.42731331229591774,0.4174117938911268,-0.08945261206983789,-0.07093655737383685,0.36002325924468287,0.4302043531136391,0.4763319631688881
120.0,study02_layout_02_heldout_02,study02,study02/study02_p09,0.0,0.3290718169143481,0.3143642453435509,-0.49047249051444036,-0.45850036729935284,-0.04897483711264944,0.0,0.0
120.0,study02_layout_02_heldout_02,study02,study02/study02_p10,0.2814604864859943,0.19602369257230057,0.17642376725704415,0.10626780058612233,0.12753733662167602,0.2814604864859943,0.31934147616632,1.0
120.0,study02_layout_02_heldout_03,study02,study02/study02_p11,0.1584996015441926,0.17278204080690052,0.16785119442515187,-0.017265630060352616,-0.011237885361740302,0.16457759356983367,0.3031696834589634,1.0
120.0,study02_layout_02_heldout_03,study02,study02/study02_p12,0.04629706782042433,0.12745868356876763,0.127798195970275,-0.09301750440919081,-0.09344297130927863,0.24708242327316265,0.07847903828169754,0.11422996484423818
120.0,study02_layout_02_heldout_04,study02,study02/study02_p13,-0.2989178784728339,-0.03529253047209869,-0.2541994581476309,-0.25463851060580983,-0.03565495108030834,0.0754005726649969,0.5160007578812851,0.9958737213131338
120.0,study02_layout_02_heldout_04,study02,study02/study02_p14,0.2817705140627199,0.2842582252681919,0.31632162579686623,-0.0034757105052365764,-0.05053708445059076,0.17969369648060599,0.2230590467920987,0.5241603158078814
120.0,study02_layout_02_heldout_05,study02,study02/study02_p15,0.02537250332737344,0.07969329804891409,0.08756168376595186,-0.05902466493656784,-0.06815713383810415,0.2812591399562785,0.26100035073827993,0.7345869961857533
120.0,study02_layout_02_heldout_05,study02,study02/study02_p16,-0.019421919377215893,0.09467149209158766,0.09715225217194061,-0.12602432207994252,-0.12911830574932906,0.2148534475185298,0.48526119395588846,1.0
120.0,study02_layout_02_heldout_06,study02,study02/study02_p17,0.10111581192279567,0.1424490155409201,0.14287740034441632,-0.048199120946956074,-0.04872300466514551,0.17661964544677028,0.1703158430866193,0.27130749944749744
120.0,study02_layout_02_heldout_06,study02,study02/study02_p18,0.2365414292689739,0.23158888299170594,0.22702758432630413,0.006445177806055212,0.01230812995361267,0.15636184716113039,0.2757076236629992,0.5599560741266704
120.0,study03_layout_03_heldout_00,study03,study03/study03_p03,0.06981745053621992,-0.04310240159979842,0.08527079314533559,0.10825385116824005,-0.016893898755296823,0.41410249502929025,0.1697217926509726,0.514224994988808
120.0,study03_layout_03_heldout_00,study03,study03/study03_p19,0.4583286662323221,0.47417141371618526,0.5158258762991847,-0.030129110316783163,-0.11875316596306133,0.48921950129702424,0.47624315954931146,0.7422243009536349
120.0,study03_layout_03_heldout_01,study03,study03/study03_p20,0.41948370902119175,0.41780143778802714,0.42830654860950423,0.00288951457862263,-0.01543281555325361,0.4777361093457653,0.6050591729750799,1.0
120.0,study03_layout_03_heldout_01,study03,study03/study03_p21,0.2692447037411988,0.28451107156962446,0.3113904833157293,-0.021336972833271763,-0.06120417820750868,0.5017736006641306,0.4000531787983388,0.6541929232882122
120.0,study03_layout_03_heldout_02,study03,study03/study03_p22,0.15718693822541846,0.261762194540445,0.22066541338179918,-0.14165524380037434,-0.08145214680107492,0.13336094131961357,-0.011495314569270516,0.2849976985708956
120.0,study03_layout_03_heldout_02,study03,study03/study03_p23,0.1332552819833233,0.2115112819301011,0.21661756532272386,-0.09924809087736429,-0.10641326592131552,0.09776338315350654,0.04876182457034842,0.3896116840101239
120.0,study03_layout_03_heldout_03,study03,study03/study03_p24,0.2464956886452745,0.2716991999943872,0.2694536235829239,-0.034605909191529734,-0.031425705032232604,0.44343008987082017,0.6154017467213748,1.0
120.0,study03_layout_03_heldout_03,study03,study03/study03_p25,0.43835747255686425,0.472079399075925,0.4714608941179753,-0.06387689069158071,-0.06263192485231184,0.6713203129704185,0.6631265808980555,0.9561108487333182
120.0,study03_layout_03_heldout_04,study03,study03/study03_p26,0.07952708866633752,0.09050919965449392,0.12071574252296825,-0.012075010526752337,-0.046843388251730005,0.1945307574727854,0.3851524516059671,0.8221498845946309
120.0,study03_layout_03_heldout_04,study03,study03/study03_p27,0.2787911504172061,0.2599824897579094,0.2724330158170377,0.025416507581210616,0.008738899288164384,0.29411253108063956,0.5160059943788681,0.9667391441018983
120.0,study04_layout_04_heldout_00,study04,study04/study04_p03,0.22210261897429168,0.2429220092122282,0.2555433664502959,-0.02749966382759727,-0.04491967156844678,0.6229680184135595,0.439693778333594,0.8333368220080384
120.0,study04_layout_04_heldout_00,study04,study04/study04_p08,0.45105931362745305,0.4341454003678663,0.44175999870408683,0.02989091768553723,0.01665827404302543,0.5030010406797206,0.6857185300467412,1.0
120.0,study04_layout_04_heldout_00,study04,study04/study04_p24,0.5238384634438854,0.5029845702136286,0.5234888211011351,0.04195824109368234,0.0007337547537880839,0.6964939772641513,0.759955163330265,1.0
120.0,study04_layout_04_heldout_01,study04,study04/study04_p28,0.15817019596671517,0.15754744394961312,0.1527642688432135,0.0007392131611798363,0.0063806647013347605,0.488440148239655,0.22614026469125426,0.5871924270563663
120.0,study04_layout_04_heldout_01,study04,study04/study04_p29,0.28989584180506367,0.317684115025687,0.30651049212939546,-0.040726405221636404,-0.023958041377364042,0.3284783840022067,0.374877947313099,0.6334533029949259
120.0,study04_layout_04_heldout_02,study04,study04/study04_p30,0.3102843757949387,0.30503350616163727,0.3067832611875709,0.007555572361914108,0.005050533853763748,0.4362057162836242,0.21371839893128475,0.7006007529723002
120.0,study04_layout_04_heldout_02,study04,study04/study04_p31,0.22977795007359297,0.19472151761682457,0.23536762690959714,0.04353330335242649,-0.007310280119860009,0.30165891764954467,0.31496147079314074,0.6746340254970997
120.0,study04_layout_04_heldout_03,study04,study04/study04_p32,0.012100311484292676,-0.01637261349995438,-0.00916013192071427,0.028014258359636855,0.021067462667735765,0.37762832623929965,0.1424295640459143,0.6620159915521964
120.0,study04_layout_04_heldout_03,study04,study04/study04_p33,0.29272490708019067,0.2806646714234909,0.30918085922717503,0.016765804733330322,-0.02382092674585564,0.2914207372604822,0.18035781771509066,0.7666572590152713
120.0,study04_layout_04_heldout_04,study04,study04/study04_p34,0.10446839018171065,0.17384906515013843,0.1809248765237696,-0.08398062877098417,-0.09334490103614741,0.118528142012319,0.42021878854746225,1.0
120.0,study04_layout_04_heldout_04,study04,study04/study04_p35,0.37365750715411167,0.4126387591978626,0.3641602077335341,-0.06636674219517051,0.014936623243921558,0.7473241301450271,0.21837895408790403,0.6457092822457159
120.0,study04_layout_04_heldout_05,study04,study04/study04_p36,0.3081853112751679,0.3113345739490531,0.3194725551891154,-0.004572993727802221,-0.016586023091374545,0.37694343742359654,0.4925216506976507,0.7588480851766851
120.0,study04_layout_04_heldout_05,study04,study04/study04_p37,0.31749210247638526,0.3709729613682619,0.3621702163759288,-0.08502155806880483,-0.0700470800308006,0.3934146349806171,-0.04819314737408135,0.4824443597283053
120.0,study04_layout_04_heldout_06,study04,study04/study04_p38,0.4473878688818269,0.5320879145340054,0.5238195639390042,-0.18101700785912697,-0.16050994385537276,0.5240731456870292,0.4861516435243098,0.48656407555301967
120.0,study04_layout_04_heldout_06,study04,study04/study04_p39,0.11360024144102877,0.18172997009237765,0.17811914315172092,-0.08326069165583434,-0.07850152631381031,0.35243405376844383,0.6105378532352119,0.962691745129261
120.0,study05_layout_05_heldout_00,study05,study05/study05_p06,0.06182190301796569,0.03418676738987014,0.03256847708077384,0.028613332987177068,0.030238239342170282,0.09493217752143202,0.24923711559726947,0.6932883991452821
120.0,study05_layout_05_heldout_00,study05,study05/study05_p10,0.11896242605476404,0.21808452920889027,0.21819312230735827,-0.12676831045923492,-0.1269248187550553,0.1417533247756802,0.14854869072165927,0.3098252356913383
120.0,study05_layout_05_heldout_00,study05,study05/study05_p24,0.1817906761529601,0.21681617603600403,0.2178796162781561,-0.044721939870727076,-0.046142436479485495,0.2480929923694875,0.18935691031013982,0.5842962154589211
120.0,study05_layout_05_heldout_01,study05,study05/study05_p40,0.3677574296175181,0.294422954605185,0.30328407093069726,0.10393546033133468,0.09253894736258808,0.4014408018227621,0.41939802753616373,0.9622084610659193
120.0,study05_layout_05_heldout_01,study05,study05/study05_p41,0.3961258482067448,0.3217011090671699,0.3292945000246128,0.10972263132735237,0.09964335790385576,0.5640233113258618,0.6173585062713147,1.0
120.0,study05_layout_05_heldout_02,study05,study05/study05_p43,0.2532149234466739,0.2608714354298431,0.2451038792041199,-0.010358836541003983,0.010744583286509153,0.2673765110271422,0.3779577211498618,0.5196903881358947
120.0,study05_layout_05_heldout_02,study05,study05/study05_p44,0.19298312045013216,0.2748656550268046,0.272283566473238,-0.112920502447997,-0.10897163011530307,0.15677661941158938,0.2605876628719674,0.39672303395483594
120.0,study05_layout_05_heldout_03,study05,study05/study05_p45,0.16397415122465847,0.13363361594580145,0.0946928583855099,0.03502044381832683,0.07652794245673901,0.544485287016831,0.2706989395305594,0.4705029613060363
120.0,study05_layout_05_heldout_03,study05,study05/study05_p46,0.18933329001114368,0.2767801204691516,0.28742437142484956,-0.12091320071944725,-0.1376570815505528,0.2128954388006148,0.45746344333970496,1.0
120.0,study05_layout_05_heldout_04,study05,study05/study05_p47,0.15844672770070684,0.26735793848421013,0.2698018872099565,-0.14865541647741726,-0.15249992783981356,0.35072458317295413,0.125102845275385,0.3734674537126852
120.0,study05_layout_05_heldout_04,study05,study05/study05_p48,0.22959013994917227,0.20976472176673108,0.21199706946758545,0.025087994333491338,0.02232614854579292,0.28193714195221314,0.31517286834593067,0.8693959152300715
120.0,study05_layout_05_heldout_05,study05,study05/study05_p49,0.27324736579885456,0.3248581670657681,0.3376875579099294,-0.07644438360841603,-0.09729575954774435,0.3155514541356357,0.36457689300089324,0.9373316334264435
120.0,study05_layout_05_heldout_05,study05,study05/study05_p50,0.15190703762905672,0.14780327811166072,0.14265349584654272,0.004815507279003256,0.010793234401359035,0.4247067844690659,0.22923002309600995,0.7849698526866612
