participant,protocol,late_steps,w_max,center,artifact_rrmse,weight_min,weight_median,weight_max,fraction_steps_gt_0_10,fraction_steps_gt_0_25,fraction_steps_gt_0_50,fraction_steps_gt_0_90,evaluator_only
4,same_02,5,0.05,wrong,0.39677658666649746,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
4,same_02,5,0.05,oracle,0.3957639257244956,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
4,same_02,5,0.1,zero,0.4340143863355422,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.1,support,0.40075399670112105,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.1,wrong,0.39480556857984384,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.1,oracle,0.3935467666775114,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.25,zero,0.4340143863355422,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.25,support,0.40075399670112105,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.25,wrong,0.39480556857984384,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_02,5,0.25,oracle,0.3935467666775114,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,0,0.0,zero,0.645913840234658,0,0,0,0,0,0,0,1
4,same_03,0,0.0,support,0.645913840234658,0,0,0,0,0,0,0,1
4,same_03,0,0.0,wrong,0.645913840234658,0,0,0,0,0,0,0,1
4,same_03,0,0.0,oracle,0.645913840234658,0,0,0,0,0,0,0,1
4,same_03,1,0.05,zero,0.6459040244629032,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.05,support,0.6458874349974166,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.05,wrong,0.645882243184257,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.05,oracle,0.6458881650961422,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.1,zero,0.6459040244629032,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.1,support,0.6458874349974166,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.1,wrong,0.645882243184257,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.1,oracle,0.6458881650961422,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.25,zero,0.6459040244629032,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.25,support,0.6458874349974166,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.25,wrong,0.645882243184257,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,1,0.25,oracle,0.6458881650961422,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
4,same_03,3,0.05,zero,0.6408495915468353,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.05,support,0.6371351331584267,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.05,wrong,0.6361751344563853,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.05,oracle,0.6374292007006694,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.1,zero,0.6408495915468353,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.1,support,0.6371351331584267,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.1,wrong,0.6361751344563853,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.1,oracle,0.6374292007006694,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.25,zero,0.6408495915468353,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.25,support,0.6371351331584267,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.25,wrong,0.6361751344563853,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,3,0.25,oracle,0.6374292007006694,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
4,same_03,5,0.05,zero,0.6296696708842909,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
4,same_03,5,0.05,support,0.6203446065950928,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
4,same_03,5,0.05,wrong,0.6181445352076739,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
4,same_03,5,0.05,oracle,0.6211746071629429,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
4,same_03,5,0.1,zero,0.6272826131010459,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.1,support,0.6167882551418101,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.1,wrong,0.6143456692943816,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.1,oracle,0.6177259858327218,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.25,zero,0.6272826131010459,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.25,support,0.6167882551418101,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.25,wrong,0.6143456692943816,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
4,same_03,5,0.25,oracle,0.6177259858327218,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,0,0.0,zero,0.17090605316927962,0,0,0,0,0,0,0,1
5,same_01,0,0.0,support,0.17090605316927962,0,0,0,0,0,0,0,1
5,same_01,0,0.0,wrong,0.17090605316927962,0,0,0,0,0,0,0,1
5,same_01,0,0.0,oracle,0.17090605316927962,0,0,0,0,0,0,0,1
5,same_01,1,0.05,zero,0.1708991845096776,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.05,support,0.17089834013544755,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.05,wrong,0.17088895459112138,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.05,oracle,0.17089872984663065,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.1,zero,0.1708991845096776,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.1,support,0.17089834013544755,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.1,wrong,0.17088895459112138,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.1,oracle,0.17089872984663065,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.25,zero,0.1708991845096776,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.25,support,0.17089834013544755,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.25,wrong,0.17088895459112138,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,1,0.25,oracle,0.17089872984663065,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_01,3,0.05,zero,0.16851140785289942,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.05,support,0.16829591380661482,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.05,wrong,0.16514954809397972,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.05,oracle,0.16840167167892675,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.1,zero,0.16851140785289942,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.1,support,0.16829591380661482,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.1,wrong,0.16514954809397972,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.1,oracle,0.16840167167892675,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.25,zero,0.16851140785289942,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.25,support,0.16829591380661482,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.25,wrong,0.16514954809397972,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,3,0.25,oracle,0.16840167167892675,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_01,5,0.05,zero,0.1642962267446992,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_01,5,0.05,support,0.16391442345102958,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_01,5,0.05,wrong,0.15723438406162854,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_01,5,0.05,oracle,0.16387136036529779,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_01,5,0.1,zero,0.16339510082362593,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.1,support,0.1629771518177244,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.1,wrong,0.15738161369900797,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.1,oracle,0.16288688496494044,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.25,zero,0.16339510082362593,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.25,support,0.1629771518177244,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.25,wrong,0.15738161369900797,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_01,5,0.25,oracle,0.16288688496494044,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,0,0.0,zero,0.6437002702840597,0,0,0,0,0,0,0,1
5,same_02,0,0.0,support,0.6437002702840597,0,0,0,0,0,0,0,1
5,same_02,0,0.0,wrong,0.6437002702840597,0,0,0,0,0,0,0,1
5,same_02,0,0.0,oracle,0.6437002702840597,0,0,0,0,0,0,0,1
5,same_02,1,0.05,zero,0.643685157311325,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.05,support,0.6436729564728714,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.05,wrong,0.6436852577297485,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.05,oracle,0.6436734083557771,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.1,zero,0.643685157311325,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.1,support,0.6436729564728714,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.1,wrong,0.6436852577297485,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.1,oracle,0.6436734083557771,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.25,zero,0.643685157311325,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.25,support,0.6436729564728714,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.25,wrong,0.6436852577297485,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,1,0.25,oracle,0.6436734083557771,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_02,3,0.05,zero,0.637693742283206,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.05,support,0.6326681516521815,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.05,wrong,0.6378941272472736,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.05,oracle,0.6326418922344397,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.1,zero,0.637693742283206,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.1,support,0.6326681516521815,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.1,wrong,0.6378941272472736,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.1,oracle,0.6326418922344397,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.25,zero,0.637693742283206,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.25,support,0.6326681516521815,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.25,wrong,0.6378941272472736,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,3,0.25,oracle,0.6326418922344397,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_02,5,0.05,zero,0.625765640267768,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_02,5,0.05,support,0.611389086041667,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_02,5,0.05,wrong,0.6269586111387895,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_02,5,0.05,oracle,0.6112404667749067,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_02,5,0.1,zero,0.6232836483036603,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.1,support,0.6069545080420732,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.1,wrong,0.6247011547695979,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.1,oracle,0.6067761147127492,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.25,zero,0.6232836483036603,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.25,support,0.6069545080420732,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.25,wrong,0.6247011547695979,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_02,5,0.25,oracle,0.6067761147127492,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,0,0.0,zero,0.5020875195925141,0,0,0,0,0,0,0,1
5,same_03,0,0.0,support,0.5020875195925141,0,0,0,0,0,0,0,1
5,same_03,0,0.0,wrong,0.5020875195925141,0,0,0,0,0,0,0,1
5,same_03,0,0.0,oracle,0.5020875195925141,0,0,0,0,0,0,0,1
5,same_03,1,0.05,zero,0.5020764026437258,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.05,support,0.5020660750640822,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.05,wrong,0.5020666342005597,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.05,oracle,0.5020626544644551,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.1,zero,0.5020764026437258,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.1,support,0.5020660750640822,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.1,wrong,0.5020666342005597,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.1,oracle,0.5020626544644551,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.25,zero,0.5020764026437258,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.25,support,0.5020660750640822,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.25,wrong,0.5020666342005597,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,1,0.25,oracle,0.5020626544644551,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
5,same_03,3,0.05,zero,0.4991238331386279,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.05,support,0.49391554263132303,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.05,wrong,0.4945680220102039,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.05,oracle,0.49297188470918024,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.1,zero,0.4991238331386279,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.1,support,0.49391554263132303,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.1,wrong,0.4945680220102039,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.1,oracle,0.49297188470918024,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.25,zero,0.4991238331386279,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.25,support,0.49391554263132303,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.25,wrong,0.4945680220102039,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,3,0.25,oracle,0.49297188470918024,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
5,same_03,5,0.05,zero,0.49331022805883984,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_03,5,0.05,support,0.47747725909614597,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_03,5,0.05,wrong,0.4792216991252356,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_03,5,0.05,oracle,0.4747391019849852,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
5,same_03,5,0.1,zero,0.4921280162030836,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.1,support,0.4741285907322991,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.1,wrong,0.4760314308364312,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.1,oracle,0.4709433546717924,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.25,zero,0.4921280162030836,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.25,support,0.4741285907322991,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.25,wrong,0.4760314308364312,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
5,same_03,5,0.25,oracle,0.4709433546717924,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,0,0.0,zero,0.40518289838838895,0,0,0,0,0,0,0,1
6,same_01,0,0.0,support,0.40518289838838895,0,0,0,0,0,0,0,1
6,same_01,0,0.0,wrong,0.40518289838838895,0,0,0,0,0,0,0,1
6,same_01,0,0.0,oracle,0.40518289838838895,0,0,0,0,0,0,0,1
6,same_01,1,0.05,zero,0.40516860386792075,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.05,support,0.4051676828292308,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.05,wrong,0.40517545639577407,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.05,oracle,0.4051653618117321,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.1,zero,0.40516860386792075,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.1,support,0.4051676828292308,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.1,wrong,0.40517545639577407,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.1,oracle,0.4051653618117321,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.25,zero,0.40516860386792075,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.25,support,0.4051676828292308,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.25,wrong,0.40517545639577407,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,1,0.25,oracle,0.4051653618117321,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_01,3,0.05,zero,0.40129305726830944,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.05,support,0.4004992692837548,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.05,wrong,0.40266301021575507,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.05,oracle,0.40039404982381377,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.1,zero,0.40129305726830944,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.1,support,0.4004992692837548,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.1,wrong,0.40266301021575507,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.1,oracle,0.40039404982381377,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.25,zero,0.40129305726830944,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.25,support,0.4004992692837548,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
