erp_amplitude_relative_preservation,erp_latency_relative_preservation,method,motion_coherence_reduction,nonartifact_observation_preservation,output_input_RMS_ratio,participant,protocol,record_rows,reference_free_covariance_distortion,reference_free_psd_distortion,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation
-0.013157292878050286,0.94140625,DET-WRONG-1,-0.013130009174346924,0.8607942312955856,0.9565181136131287,sub-07,S1_MOTION_WITHIN_SESSION,2,0.10822195460728232,0.11044319960130361,nan,nan
-0.009519527345118961,0.94140625,DET-WRONG-2,-0.014681890606880188,0.8584935665130615,0.9548877477645874,sub-07,S1_MOTION_WITHIN_SESSION,2,0.11221929565022117,0.11243873542371505,nan,nan
-0.030640201071006956,0.94140625,DET-WRONG-3,-0.010203883051872253,0.8629296347498894,0.9576370120048523,sub-07,S1_MOTION_WITHIN_SESSION,2,0.10786104005723779,0.10809695057358695,nan,nan
-0.02028784159210828,0.9365234375,ORACLE-QUERY-IMU,0.06698060827329755,0.7133772224187851,0.9446837902069092,sub-07,S1_MOTION_WITHIN_SESSION,2,0.14045268002012012,0.20724749349520866,nan,nan
1.0,1.0,RAW,0.0,1.0,1.0,sub-07,S1_MOTION_WITHIN_SESSION,2,0.0,0.0,nan,nan
0.8915811115283087,1.0,STRONG-POP,-0.002641664817929268,0.8149691969156265,0.9428839087486267,sub-07,S1_MOTION_WITHIN_SESSION,2,0.12818788476126858,0.14216517610419982,nan,nan
-0.03357007189227823,0.94140625,TEMPORAL-SHUFFLED,-0.012094996869564056,0.8437438383698463,0.9590637683868408,sub-07,S1_MOTION_WITHIN_SESSION,2,0.11028246217951308,0.12252576648679576,nan,nan
0.9787847249768316,1.0,ASR-LIKE,-0.007530692964792252,0.920080192387104,0.9285176992416382,sub-07,S2_MOTION_XSPEED,2,0.05759125734779785,0.059329391600983696,0.9975355342127948,0.997150133170733
0.8125950329314751,1.0,DET-MATCH,-0.014466028660535812,0.8209123089909554,0.9664320349693298,sub-07,S2_MOTION_XSPEED,2,0.1376692371023859,0.14340306932786656,0.9906472235701019,0.9881801305889806
0.8200026367397405,1.0,DET-NULL,-0.011316943913698196,0.7896899282932281,0.9505468308925629,sub-07,S2_MOTION_XSPEED,2,0.16685145029861204,0.16606133455570776,0.9720590484753342,0.9944944690552545
0.8120877015688497,1.0,DET-WRONG-1,-0.012617431581020355,0.8220875114202499,0.9668998718261719,sub-07,S2_MOTION_XSPEED,2,0.13985600635796794,0.14271890516557256,0.9827464675615962,0.9895346339375635
0.8223038104766809,1.0,DET-WRONG-2,-0.014255817979574203,0.8258564621210098,0.9663801193237305,sub-07,S2_MOTION_XSPEED,2,0.13517434184996682,0.14006654346336345,0.9869379303250594,0.9879695599420645
0.8171640543625309,1.0,DET-WRONG-3,-0.013790525496006012,0.8244072496891022,0.9658022522926331,sub-07,S2_MOTION_XSPEED,2,0.13726146855254404,0.14224064498456593,0.9828897161471004,0.9900275442876355
-0.9204007467129571,0.912109375,ORACLE-QUERY-IMU,0.0793747422285378,0.6400838792324066,0.9488593935966492,sub-07,S2_MOTION_XSPEED,2,0.18554677237256584,0.2674507804940921,0.9673922422198558,0.9975572426157154
1.0,1.0,RAW,0.0,1.0,1.0,sub-07,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
0.9939499608418997,0.9609375,STRONG-POP,0.008040465414524078,0.7704540640115738,0.952577531337738,sub-07,S2_MOTION_XSPEED,2,0.16325949914670643,0.17663736381518297,0.9760021725090401,0.9934149845655972
0.809402492347848,1.0,TEMPORAL-SHUFFLED,-0.015014462172985077,0.8265209496021271,0.9661595523357391,sub-07,S2_MOTION_XSPEED,2,0.13492073683033862,0.1394224171987434,0.985435654539915,0.9868657507080669
0.9997240062734847,1.0,ASR-LIKE,-0.002088031731545925,0.7464367188513279,0.9398309886455536,sub-09,S0_STATIC_XSESSION,4,0.2932794936738864,0.21237918369795622,0.9973322803296994,0.9955063689417615
0.0036625040361326633,0.90234375,DET-MATCH,0.027232877910137177,0.8126421198248863,0.9376685172319412,sub-09,S0_STATIC_XSESSION,4,0.15830618691816176,0.15495783603388,0.9843956288291471,0.9873615931478616
-0.056048127240696966,0.90234375,DET-NULL,0.035551401786506176,0.7912710718810558,0.9308803826570511,sub-09,S0_STATIC_XSESSION,4,0.1792340847043488,0.1714281895031549,0.9906812027038037,0.9681838991402858
-0.053379406756457415,0.90234375,DET-WRONG-1,0.03228931687772274,0.793546624481678,0.9381228536367416,sub-09,S0_STATIC_XSESSION,4,0.16585863821015145,0.16743181012700603,0.996212795461767,0.9781289636274679
0.0037588583666354203,0.90234375,DET-WRONG-2,0.0346163148060441,0.797322228550911,0.9325871616601944,sub-09,S0_STATIC_XSESSION,4,0.17462113918450367,0.16948389621615229,0.9838084745910483,0.9766597161788287
-0.019754166164565712,0.90234375,DET-WRONG-3,0.024688072502613068,0.786697618663311,0.9285705238580704,sub-09,S0_STATIC_XSESSION,4,0.17968162793347991,0.17653971044363845,0.9879614629957278,0.9694154703899445
-0.019476390671648525,0.833984375,ORACLE-QUERY-IMU,0.08520111080724746,0.7183951437473297,0.9491378515958786,sub-09,S0_STATIC_XSESSION,4,0.11710646162595073,0.20466959515697666,0.9995859471439797,0.9301721778490113
1.0,1.0,RAW,0.0,1.0,1.0,sub-09,S0_STATIC_XSESSION,4,0.0,0.0,1.0,1.0
-0.10247906560812664,0.90234375,STRONG-POP,0.07191750779747963,0.7177209295332432,0.9108614027500153,sub-09,S0_STATIC_XSESSION,4,0.21697929875998512,0.21927847932064348,0.9947632216115603,0.9158079638871836
-0.06539266584311243,0.90234375,TEMPORAL-SHUFFLED,0.03543129935860634,0.7873102687299252,0.9319754391908646,sub-09,S0_STATIC_XSESSION,4,0.18156909022438578,0.17651650767725574,0.9918806833240372,0.9686651814688895
0.9994997887776119,1.0,ASR-LIKE,-0.002904333174228668,0.6945322602987289,0.919617235660553,sub-09,S1_MOTION_WITHIN_SESSION,2,0.4074375242143627,0.2616431790902185,nan,nan
0.8981808008393989,0.7998046875,DET-MATCH,0.027364125475287437,0.7735103294253349,0.9240797758102417,sub-09,S1_MOTION_WITHIN_SESSION,2,0.18696932240085049,0.1863674292379945,nan,nan
0.9034205906819821,0.7998046875,DET-NULL,0.03266361728310585,0.7884116694331169,0.9282867908477783,sub-09,S1_MOTION_WITHIN_SESSION,2,0.17510170869988723,0.1677586486975524,nan,nan
0.8931653749649751,0.7998046875,DET-WRONG-1,0.03238828666508198,0.7700535282492638,0.9232326149940491,sub-09,S1_MOTION_WITHIN_SESSION,2,0.18918901020595352,0.18786859212178808,nan,nan
0.8970107358551958,0.7998046875,DET-WRONG-2,0.024569757282733917,0.7734929025173187,0.9226933121681213,sub-09,S1_MOTION_WITHIN_SESSION,2,0.18926637778180985,0.18764262546505345,nan,nan
0.897342351022816,0.7998046875,DET-WRONG-3,0.02758834883570671,0.7769196927547455,0.9246707260608673,sub-09,S1_MOTION_WITHIN_SESSION,2,0.18522605185191743,0.1832058169913938,nan,nan
0.9473478565224254,0.7998046875,ORACLE-QUERY-IMU,0.10211056098341942,0.7168395668268204,0.9475089013576508,sub-09,S1_MOTION_WITHIN_SESSION,2,0.11691096142323182,0.20510017908278605,nan,nan
1.0,1.0,RAW,0.0,1.0,1.0,sub-09,S1_MOTION_WITHIN_SESSION,2,0.0,0.0,nan,nan
0.8505610670961017,0.7998046875,STRONG-POP,0.08254334703087807,0.7083940953016281,0.9115124046802521,sub-09,S1_MOTION_WITHIN_SESSION,2,0.2220363181730263,0.22019308080904665,nan,nan
0.9017999231483873,0.7998046875,TEMPORAL-SHUFFLED,0.032509393990039825,0.7832653969526291,0.9283977746963501,sub-09,S1_MOTION_WITHIN_SESSION,2,0.17667334132298945,0.17562632704927383,nan,nan
0.9999355698860359,1.0,ASR-LIKE,-0.002354741096496582,0.7905717119574547,0.9730463624000549,sub-09,S2_MOTION_XSPEED,2,0.2359147161252671,0.17306957753101754,0.9987388482857662,0.9923083173468338
-0.9222341947393482,0.8046875,DET-MATCH,0.05509009212255478,0.7160324603319168,0.9101530015468597,sub-09,S2_MOTION_XSPEED,2,0.24269088861136848,0.23630929099034398,0.9961863220848771,0.9632920821270189
-0.9492328733627229,0.8046875,DET-NULL,0.048064593225717545,0.7316490411758423,0.9136145412921906,sub-09,S2_MOTION_XSPEED,2,0.23405915960886217,0.22037964212913896,0.994915546660483,0.9722202959922964
-0.9402032613494598,0.8046875,DET-WRONG-1,0.055495716631412506,0.7313241511583328,0.9125112295150757,sub-09,S2_MOTION_XSPEED,2,0.23545836151788258,0.22601411756040907,0.9956418983327217,0.9735502404191065
-0.9320819908994702,0.8046875,DET-WRONG-2,0.05866396427154541,0.7222383469343185,0.9110500514507294,sub-09,S2_MOTION_XSPEED,2,0.23864913269166133,0.2301760347274316,0.9965195039536965,0.968314311084233
-0.91193152868611,0.8046875,DET-WRONG-3,0.04941298067569733,0.7230241000652313,0.9099864363670349,sub-09,S2_MOTION_XSPEED,2,0.2403424542386649,0.23146408713068362,0.9958352064956203,0.9707777134317312
-1.0132811046722012,0.677734375,ORACLE-QUERY-IMU,0.11340806633234024,0.6449138969182968,0.9257571697235107,sub-09,S2_MOTION_XSPEED,2,0.17680941508494266,0.26409987860587925,0.9997449737882251,0.8727812491002271
1.0,1.0,RAW,0.0,1.0,1.0,sub-09,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
-0.966709318059817,0.8046875,STRONG-POP,0.09239772707223892,0.6450106352567673,0.8886753022670746,sub-09,S2_MOTION_XSPEED,2,0.27812243085350885,0.2740543909714324,0.992172621443737,0.8340279674117383
-0.9234304583743991,0.8046875,TEMPORAL-SHUFFLED,0.051266465336084366,0.7364770174026489,0.9172931909561157,sub-09,S2_MOTION_XSPEED,2,0.2308092627333056,0.21886465216758672,0.9955942289594675,0.9994016446560887
0.9851766342075958,1.0,ASR-LIKE,-0.003213796764612198,0.7015540273860097,0.8473552763462067,sub-11,S0_STATIC_XSESSION,4,0.32365701196080815,0.27451914690136475,0.9860270021765076,0.956014930619493
0.7577542099814989,0.9267578125,DET-MATCH,0.015565101057291031,0.823903001844883,0.9137067645788193,sub-11,S0_STATIC_XSESSION,4,0.19947874392240872,0.14299425344579117,0.9984289868229519,0.9869110824516625
0.7511296248634831,0.9267578125,DET-NULL,0.018676184117794037,0.7954262606799603,0.8983094841241837,sub-11,S0_STATIC_XSESSION,4,0.23607140740375998,0.1653909122372062,0.9847907154756822,0.9936695642946486
0.767786435683593,0.9267578125,DET-WRONG-1,0.014045460149645805,0.8245824221521616,0.9132145643234253,sub-11,S0_STATIC_XSESSION,4,0.2000336620096153,0.14084039858787,0.9885742979484281,0.9915288617704493
0.7356331137248522,0.9267578125,DET-WRONG-2,0.004998976364731789,0.816989041864872,0.9148652404546738,sub-11,S0_STATIC_XSESSION,4,0.20153536369835462,0.14927268517168102,0.9855224429011051,0.9844054730487786
0.7369127767495148,0.9267578125,DET-WRONG-3,0.011864172294735909,0.8273833654820919,0.916810929775238,sub-11,S0_STATIC_XSESSION,4,0.19484333817685184,0.1403292559473132,0.9848858176427535,0.977002436182838
0.9987938201336917,0.8681640625,ORACLE-QUERY-IMU,0.09863640135154128,0.6504145450890064,0.9340414702892303,sub-11,S0_STATIC_XSESSION,4,0.14966984170183475,0.2654911892705613,0.989066883283116,0.9967753887544457
1.0,1.0,RAW,0.0,1.0,1.0,sub-11,S0_STATIC_XSESSION,4,0.0,0.0,1.0,1.0
0.7229903334120324,0.794921875,STRONG-POP,0.028326953761279583,0.7684362754225731,0.9002722799777985,sub-11,S0_STATIC_XSESSION,4,0.26782885645049465,0.18589862035789206,0.9849828445745084,0.9511723801283353
0.7278401416964851,0.9267578125,TEMPORAL-SHUFFLED,0.012062902562320232,0.8369673117995262,0.9277465641498566,sub-11,S0_STATIC_XSESSION,4,0.16739722713988167,0.13108690638055426,0.9916765871983793,0.9701581928109604
0.9752059862801247,1.0,ASR-LIKE,-0.002374008297920227,0.89852308233579,0.9507419466972351,sub-11,S1_MOTION_WITHIN_SESSION,3,0.09511279427519966,0.08161577857091287,0.9831987684252035,0.9779618044226617
-0.03317619082430168,0.658203125,DET-MATCH,0.020104942222436268,0.7608921130498251,0.8886179725329081,sub-11,S1_MOTION_WITHIN_SESSION,3,0.27267824034955407,0.1924775305236575,0.9868322476095502,0.9747135708320416
-0.792139585235477,0.5654296875,DET-NULL,0.023733526468276978,0.7606680542230606,0.877500315507253,sub-11,S1_MOTION_WITHIN_SESSION,3,0.2984117843923283,0.1938480682822156,0.974179309211041,0.9944407827206243
0.796615277998252,0.8681640625,DET-WRONG-1,0.01682402193546295,0.7632626344760259,0.8912068406740824,sub-11,S1_MOTION_WITHIN_SESSION,3,0.2690395699949104,0.19113406329434338,0.9840935657659541,0.9757776141495157
0.8029939295523776,1.0,DET-WRONG-2,0.0145522008339564,0.7634413292010626,0.8907250761985779,sub-11,S1_MOTION_WITHIN_SESSION,3,0.2703271620394474,0.19143031494414856,0.9806740168236239,0.9809808095234448
0.03683235624015385,0.7900390625,DET-WRONG-3,0.015476529796918234,0.7617881546417872,0.8978628913561503,sub-11,S1_MOTION_WITHIN_SESSION,3,0.264618985694617,0.1908644806003604,0.9865663976389321,0.9699637635886312
0.8796196142657624,0.86328125,ORACLE-QUERY-IMU,0.10792673255006473,0.5956883728504181,0.924142599105835,sub-11,S1_MOTION_WITHIN_SESSION,3,0.1981167667847368,0.29703627522711235,0.9797568056145842,0.9785471964159517
1.0,1.0,RAW,0.0,1.0,1.0,sub-11,S1_MOTION_WITHIN_SESSION,3,0.0,0.0,1.0,1.0
0.034840446221016896,0.658203125,STRONG-POP,0.031462581207354866,0.7294073353211085,0.8798651099205017,sub-11,S1_MOTION_WITHIN_SESSION,3,0.3354910589521129,0.21791314875606158,0.9878904821683491,0.9122271204970193
-0.01861783265168221,0.658203125,TEMPORAL-SHUFFLED,0.018458592394987743,0.7645785162846247,0.8896787166595459,sub-11,S1_MOTION_WITHIN_SESSION,3,0.26913264849522517,0.189323205618717,0.9894627473112982,0.9733434559760389
0.9994761902169044,1.0,ASR-LIKE,-0.002708040177822113,0.8602843657135963,0.9529223442077637,sub-11,S2_MOTION_XSPEED,2,0.13636829329125555,0.11262388737617231,0.9923527565289093,0.9859033537818729
0.7837297216759339,0.853515625,DET-MATCH,0.02024565450847149,0.7836131826043129,0.9179530143737793,sub-11,S2_MOTION_XSPEED,2,0.18847637471016915,0.17523018193226514,0.9957509525966995,0.9977690445995687
0.7892271008945159,0.853515625,DET-NULL,0.025540009140968323,0.7544621750712395,0.8740295171737671,sub-11,S2_MOTION_XSPEED,2,0.29676071373968194,0.1938991565843733,0.98735604645926,0.9985728971734562
0.791695768585174,0.853515625,DET-WRONG-1,0.018330585211515427,0.7664413526654243,0.8875016272068024,sub-11,S2_MOTION_XSPEED,2,0.25982309750916077,0.18386327047845774,0.988253546605222,0.9843785669231269
0.7929699004900013,0.853515625,DET-WRONG-2,0.019898241385817528,0.767252191901207,0.8907658457756042,sub-11,S2_MOTION_XSPEED,2,0.24696586354304512,0.18169310266011177,0.99460263665365,0.9953735804084972
0.8069476818867845,0.853515625,DET-WRONG-3,0.011696543544530869,0.7725590988993645,0.8918780088424683,sub-11,S2_MOTION_XSPEED,2,0.24844426574038359,0.18023899009249167,0.9912561140135678,0.9858485815218837
0.9988633793007521,1.0,ORACLE-QUERY-IMU,0.1263451287522912,0.6258022040128708,0.9166102409362793,sub-11,S2_MOTION_XSPEED,2,0.14021539709887465,0.29094202853013296,0.9801358676930655,0.9939010153569492
1.0,1.0,RAW,0.0,1.0,1.0,sub-11,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
0.7025420268003301,0.853515625,STRONG-POP,0.027652937918901443,0.7548252791166306,0.8854127824306488,sub-11,S2_MOTION_XSPEED,2,0.2708670649612262,0.19303025440035304,0.9917769272758051,0.9458275138161573
0.7878583743482697,0.853515625,TEMPORAL-SHUFFLED,0.015056146308779716,0.7741299197077751,0.8994074761867523,sub-11,S2_MOTION_XSPEED,2,0.2281932527091421,0.17565001725881077,0.9989676546045605,0.9930827403491407
0.9939383554579165,1.0,ASR-LIKE,-0.003996372222900391,0.75037981569767,0.9402765234311422,sub-12,S0_STATIC_XSESSION,3,0.27593502610759685,0.2064758622784287,0.9887923438076958,0.9761568021537858
-0.022855285799311065,0.7509765625,DET-MATCH,0.000935092568397522,0.8306916480263075,0.9696065982182821,sub-12,S0_STATIC_XSESSION,3,0.16599101003428607,0.14077994209620887,0.9832083495584959,0.9812827924512503
0.007871350407926525,0.7509765625,DET-NULL,0.008336054782072702,0.7831250031789144,0.9642341136932373,sub-12,S0_STATIC_XSESSION,3,0.23729070443322745,0.17601322224976323,0.9964964769469915,0.9909152665501731
-0.011875207011983524,0.7509765625,DET-WRONG-1,-0.010245248675346375,0.8176527296503385,0.9701926708221436,sub-12,S0_STATIC_XSESSION,3,0.17599806988051392,0.14330993825018581,0.9931826202315935,0.9415945173623036
-0.021847443362512875,0.7509765625,DET-WRONG-2,-0.004032025734583537,0.8365039428075155,0.9638693928718567,sub-12,S0_STATIC_XSESSION,3,0.16191477429639692,0.13013098145967308,0.9974693313200047,0.9694452000237076
0.01794044018602281,0.7509765625,DET-WRONG-3,-0.0017001330852508545,0.838516965508461,0.9588743845621744,sub-12,S0_STATIC_XSESSION,3,0.17209594922049432,0.13432869678813933,0.9852460771806913,0.9885289767261839
-0.1231239896327267,0.7509765625,ORACLE-QUERY-IMU,0.15375126401583353,0.4701373875141144,0.8238208293914795,sub-12,S0_STATIC_XSESSION,3,0.3871585446309845,0.3986262260810867,0.9918591280496937,0.8636302546083496
1.0,1.0,RAW,0.0,1.0,1.0,sub-12,S0_STATIC_XSESSION,3,0.0,0.0,1.0,1.0
-0.057061592336065226,0.7509765625,STRONG-POP,0.013076792160669962,0.7918674051761627,0.9609628319740295,sub-12,S0_STATIC_XSESSION,3,0.18387691232897127,0.16332893815330293,0.9637575342985116,0.9714580099313692
0.003528087763113752,0.7509765625,TEMPORAL-SHUFFLED,-0.006192222237586975,0.8337198197841644,0.9678939779599508,sub-12,S0_STATIC_XSESSION,3,0.17781292012366542,0.134811967728985,0.9972748581793631,0.9647079647525214
0.9903067438208075,0.9951171875,ASR-LIKE,-0.00579456239938736,0.8524345830082893,0.9629926383495331,sub-12,S1_MOTION_WITHIN_SESSION,2,0.09143227418691299,0.11179066275112623,nan,nan
0.9936241919500326,0.9951171875,DET-MATCH,-0.0004057884216308594,0.8577219620347023,0.959242045879364,sub-12,S1_MOTION_WITHIN_SESSION,2,0.11150097741842444,0.11665284531028322,nan,nan
0.9775413358080353,0.9951171875,DET-NULL,0.0106351338326931,0.8238511458039284,0.9426775276660919,sub-12,S1_MOTION_WITHIN_SESSION,2,0.15309071419423023,0.1399025099871743,nan,nan
0.9870226250479649,0.9951171875,DET-WRONG-1,0.002000901848077774,0.8556125909090042,0.9570885896682739,sub-12,S1_MOTION_WITHIN_SESSION,2,0.11212564517907443,0.11831736058059947,nan,nan
0.9857634860447062,0.9951171875,DET-WRONG-2,0.0029307641088962555,0.8556263670325279,0.9557817876338959,sub-12,S1_MOTION_WITHIN_SESSION,2,0.11583058283522989,0.11732858474453059,nan,nan
0.9864507998389649,0.9951171875,DET-WRONG-3,-0.0013885162770748138,0.8603002652525902,0.9597661793231964,sub-12,S1_MOTION_WITHIN_SESSION,2,0.10690067687371314,0.11525541718749191,nan,nan
0.8574138504454154,1.0,ORACLE-QUERY-IMU,0.1341742007061839,0.4942207932472229,0.8368905484676361,sub-12,S1_MOTION_WITHIN_SESSION,2,0.29886057234793295,0.3549789236281732,nan,nan
1.0,1.0,RAW,0.0,1.0,1.0,sub-12,S1_MOTION_WITHIN_SESSION,2,0.0,0.0,nan,nan
0.933411110083343,1.0,STRONG-POP,0.024166233837604523,0.8047532364726067,0.9410401284694672,sub-12,S1_MOTION_WITHIN_SESSION,2,0.15404431983281067,0.1510300290553686,nan,nan
0.9897608620666466,0.9951171875,TEMPORAL-SHUFFLED,0.0033002905547618866,0.8551119938492775,0.9573674201965332,sub-12,S1_MOTION_WITHIN_SESSION,2,0.11105878396912738,0.11909942406636076,nan,nan
0.994701990119771,1.0,ASR-LIKE,-0.005754232406616211,0.841584786772728,0.9651230573654175,sub-12,S2_MOTION_XSPEED,1,0.10634376595230283,0.11920381869648271,nan,nan
-0.9731900600201304,0.501953125,DET-MATCH,-0.015507504343986511,0.8529367297887802,0.9745053648948669,sub-12,S2_MOTION_XSPEED,1,0.09481087235650956,0.12136961038091049,nan,nan
-0.9746291611560569,0.501953125,DET-NULL,0.0013404786586761475,0.8064259588718414,0.9621314406394958,sub-12,S2_MOTION_XSPEED,1,0.1493758044825672,0.15463312654948058,nan,nan
-0.9804026373697841,0.501953125,DET-WRONG-1,-0.023259878158569336,0.8474682569503784,0.9788613319396973,sub-12,S2_MOTION_XSPEED,1,0.09740303287715918,0.12640414870438918,nan,nan
-0.9714090173983689,0.501953125,DET-WRONG-2,-0.015121892094612122,0.8396560102701187,0.9745689630508423,sub-12,S2_MOTION_XSPEED,1,0.10389114601879308,0.13129996168926694,nan,nan
-0.9699350616028164,0.501953125,DET-WRONG-3,-0.015116363763809204,0.8439507186412811,0.972926676273346,sub-12,S2_MOTION_XSPEED,1,0.10126536465797574,0.12827030041703177,nan,nan
-1.0281784172427932,0.501953125,ORACLE-QUERY-IMU,0.1600179299712181,0.49671876430511475,0.8085410594940186,sub-12,S2_MOTION_XSPEED,1,0.28620412416984875,0.3640636018281827,nan,nan
1.0,1.0,RAW,0.0,1.0,1.0,sub-12,S2_MOTION_XSPEED,1,0.0,0.0,nan,nan
-1.008096442741568,0.501953125,STRONG-POP,0.010834336280822754,0.8133790343999863,0.9646444320678711,sub-12,S2_MOTION_XSPEED,1,0.12674550389431746,0.1433747247006697,nan,nan
-0.986527810309358,0.501953125,TEMPORAL-SHUFFLED,-0.010752931237220764,0.8336155861616135,0.9748872518539429,sub-12,S2_MOTION_XSPEED,1,0.1121640050670009,0.13664602322572342,nan,nan
0.9918852141104024,1.0,ASR-LIKE,-0.0026867296546697617,0.8502693064510822,0.9787938147783279,sub-14,S0_STATIC_XSESSION,4,0.14179319729577294,0.12059569412748834,0.9948898443661249,0.9958234699847219
0.9356581077926309,1.0,DET-MATCH,0.01576998084783554,0.805548407137394,0.9064909815788269,sub-14,S0_STATIC_XSESSION,4,0.2302945950489531,0.16372598287184362,0.9960441614431977,0.977306130295905
0.9121278140542043,1.0,DET-NULL,0.021627169102430344,0.7638743557035923,0.8794057816267014,sub-14,S0_STATIC_XSESSION,4,0.2918651132769332,0.20127709558602835,0.9915609398501966,0.9684076632038969
0.9338129447733692,1.0,DET-WRONG-1,0.006756240501999855,0.7935667112469673,0.8988922983407974,sub-14,S0_STATIC_XSESSION,4,0.2624742600007911,0.17696759134994267,0.9858521343507068,0.9717565921365572
0.9169130468180029,1.0,DET-WRONG-2,0.012553341686725616,0.8005707636475563,0.8976114839315414,sub-14,S0_STATIC_XSESSION,4,0.2414651836624379,0.17022578294926985,0.9974642700220285,0.9917864068091764
0.9372283151330698,1.0,DET-WRONG-3,0.015235336497426033,0.7988656237721443,0.9062077701091766,sub-14,S0_STATIC_XSESSION,4,0.23442797669177307,0.16886004387537423,0.9977132374931398,0.9616563128725129
0.23908019504418426,0.82421875,ORACLE-QUERY-IMU,0.1422714372165501,0.42805730551481247,0.7705715894699097,sub-14,S0_STATIC_XSESSION,4,0.49872553006008824,0.4799213445066446,0.9533797889985607,0.8101721210917636
1.0,1.0,RAW,0.0,1.0,1.0,sub-14,S0_STATIC_XSESSION,4,0.0,0.0,1.0,1.0
0.09208173919026719,0.7998046875,STRONG-POP,0.03552363067865372,0.7441082447767258,0.8731565773487091,sub-14,S0_STATIC_XSESSION,4,0.29534522930801665,0.2151103982014505,0.9843197819955404,0.9381443486100578
0.9378549874268163,1.0,TEMPORAL-SHUFFLED,0.017232075333595276,0.7991002164781094,0.9062685370445251,sub-14,S0_STATIC_XSESSION,4,0.23586246668210617,0.1710631799164905,0.9986826058292437,0.9397629325017274
0.991269018935832,1.0,ASR-LIKE,-0.00019840151071548462,0.8979148529469967,0.9898998737335205,sub-14,S1_MOTION_WITHIN_SESSION,2,0.05447276270206069,0.07616540207927722,nan,nan
0.9089554962853441,1.0,DET-MATCH,0.0001567266881465912,0.8235383182764053,0.9101572930812836,sub-14,S1_MOTION_WITHIN_SESSION,2,0.23315936068724072,0.15485211571096433,nan,nan
0.9010688412044952,1.0,DET-NULL,0.004090424627065659,0.784727469086647,0.8860354125499725,sub-14,S1_MOTION_WITHIN_SESSION,2,0.28529171480767795,0.18642588042904373,nan,nan
0.9121376217480621,1.0,DET-WRONG-1,0.0033852197229862213,0.842745266854763,0.9239693284034729,sub-14,S1_MOTION_WITHIN_SESSION,2,0.19110318189576103,0.13710922371356934,nan,nan
0.9055331228280474,1.0,DET-WRONG-2,0.0006197988986968994,0.8320973739027977,0.9171414375305176,sub-14,S1_MOTION_WITHIN_SESSION,2,0.21547020268579642,0.14685934005662862,nan,nan
0.9162921824982209,1.0,DET-WRONG-3,-0.002473205327987671,0.8327548205852509,0.915399819612503,sub-14,S1_MOTION_WITHIN_SESSION,2,0.21599906299881838,0.14554608263101004,nan,nan
0.23277840428690127,0.82421875,ORACLE-QUERY-IMU,0.15025905519723892,0.3881918638944626,0.7433823049068451,sub-14,S1_MOTION_WITHIN_SESSION,2,0.551368654225763,0.5297611790457901,nan,nan
1.0,1.0,RAW,0.0,1.0,1.0,sub-14,S1_MOTION_WITHIN_SESSION,2,0.0,0.0,nan,nan
0.03799114413964544,0.7998046875,STRONG-POP,0.028610866516828537,0.7594052329659462,0.8726308941841125,sub-14,S1_MOTION_WITHIN_SESSION,2,0.30151123183084777,0.20389815591605817,nan,nan
0.922254213723041,1.0,TEMPORAL-SHUFFLED,-0.0013438798487186432,0.8376173228025436,0.9248009920120239,sub-14,S1_MOTION_WITHIN_SESSION,2,0.20078635001579082,0.14140477993354328,nan,nan
0.9884931752907948,1.0,ASR-LIKE,-0.0011205747723579407,0.9331274218857288,0.9914754331111908,sub-14,S2_MOTION_XSPEED,2,0.03196933929526028,0.04990460457109282,0.9902663240131939,0.9945618460694363
0.9050819676981807,1.0,DET-MATCH,0.01182498037815094,0.7762488201260567,0.8867865800857544,sub-14,S2_MOTION_XSPEED,2,0.2947701981280309,0.19355306391412122,0.9917191388766309,0.9594589842426793
0.8730294795481512,1.0,DET-NULL,0.023696452379226685,0.7054084613919258,0.8436312973499298,sub-14,S2_MOTION_XSPEED,2,0.39279840688324064,0.2533955986913834,0.9912142301691619,0.9439461639747366
0.9010327963040867,1.0,DET-WRONG-1,0.012967295944690704,0.7711537703871727,0.8843168020248413,sub-14,S2_MOTION_XSPEED,2,0.30216170477345755,0.19870516082819997,0.998089382555097,0.932365389384061
0.9015363319317997,1.0,DET-WRONG-2,0.014577388763427734,0.7657716944813728,0.8839986324310303,sub-14,S2_MOTION_XSPEED,2,0.30305804482339854,0.20196049408691477,0.998203939855228,0.9362635099765624
0.8985164235637965,1.0,DET-WRONG-3,0.016598008573055267,0.7679644227027893,0.8859968781471252,sub-14,S2_MOTION_XSPEED,2,0.29553287188707333,0.1992291487781146,0.9990054050312612,0.9473295096001257
-0.48588581629077865,0.6484375,ORACLE-QUERY-IMU,0.20058157201856375,0.3104786276817322,0.6858938038349152,sub-14,S2_MOTION_XSPEED,2,0.6545027687721736,0.6010564385812867,0.9590034039649922,0.6607695947249616
1.0,1.0,RAW,0.0,1.0,1.0,sub-14,S2_MOTION_XSPEED,2,0.0,0.0,1.0,1.0
