artifact_reconstruction_relative_error,artifact_sample_fraction,clean_waveform_RRMSE,clean_waveform_correlation,clipping_fraction,condition_erp_observation_relative_preservation,dataset,delta_SNR_db,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,function_evaluations_per_window,latency_seconds_per_window,matching_projector_attenuation_db,method,nonartifact_observation_preservation,observation_change_ratio,output_input_RMS_ratio,peak_memory_mb,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,seed_count,training_seed,unit_id
,0.35782407407407407,,,0.41101572201365516,-0.041141771161351835,sgeyesub,,0.2536648188578451,0.45402014081221426,0.20035532195436914,study01|layout_01|200,401.0,0.59517607217914,5.966710825793302,DIFF-MATCH,0.6538219751020848,0.8523049708604021,0.708033819993337,71.125,7.1388277934678195,0.22233225475845245,0.5978970174181728,0.31090277777777775,3,20260812.0,study01/study01_p01
,0.35782407407407407,,,0.4111886506988889,-0.04115113882504259,sgeyesub,,0.25366631234779063,0.45402014081221426,0.20035382846442362,study01|layout_01|200,401.0,0.5920550503120287,5.966739068430546,DIFF-SHUFFLED,0.6538008259241043,0.8523092853500084,0.7080394426981608,71.125,7.138846172071137,0.222332805777387,0.5992229626144863,0.31090277777777775,3,20260812.0,study01/study01_p01
,0.373125,,,0.0,1.0,sgeyesub,,0.3801818562855696,0.3801818562855696,0.0,study01|layout_01|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34979999999999994,3,20260812.0,study01/study01_p02
,0.373125,,,0.0,-0.2330204419616173,sgeyesub,,0.2741243221455694,0.3801818562855696,0.10605753414000009,study01|layout_01|200,1.0,0.004785303965957913,4.235369995867416,POP,0.6879245356398579,0.8353216694896242,0.840228001276652,71.125,3.073221801264102,0.31390679955973094,0.559966706499665,0.34979999999999994,3,20260812.0,study01/study01_p02
,0.373125,,,0.000922619071280635,-0.22548700412773445,sgeyesub,,0.27563817507011007,0.3801818562855696,0.10454368121545948,study01|layout_01|200,2.0,0.006646415689028799,4.27769122673431,ONE-STEP-MATCH,0.689065393729351,0.8309128180078376,0.8377605080604553,71.125,3.1224658581677964,0.3165191009742629,0.5566132817991428,0.34979999999999994,3,20260812.0,study01/study01_p02
,0.373125,,,0.2953203348886399,-0.24059573533988696,sgeyesub,,0.2656008827656304,0.3801818562855696,0.11458097351993912,study01|layout_01|200,401.0,0.6083125429595627,4.216434250346091,DIFF-POP,0.6122206693821707,0.8576920252022296,0.8625034689903259,71.125,3.0602340336654685,0.311760051278916,0.7759630142942281,0.34979999999999994,3,20260812.0,study01/study01_p02
,0.373125,,,0.29522026968853815,-0.24060570372752976,sgeyesub,,0.265603711683035,0.3801818562855696,0.11457814460253453,study01|layout_01|200,401.0,0.6133508441896023,4.216444580667924,DIFF-MATCH,0.6122133692034388,0.8576958481492408,0.8625081777572632,71.125,3.0602846878850207,0.3117566073325324,0.7751202983055897,0.34979999999999994,3,20260812.0,study01/study01_p02
,0.373125,,,0.29518011957407,-0.2405925703043874,sgeyesub,,0.26559942335225556,0.3801818562855696,0.11458243293331394,study01|layout_01|200,401.0,0.6093444955524077,4.216429212186288,DIFF-SHUFFLED,0.612230786202472,0.8576900049818339,0.8625019192695618,71.125,3.0602441278559955,0.31175859065097616,0.7745242715811024,0.34979999999999994,3,20260812.0,study01/study01_p02
,0.36786057692307694,,,0.0,1.0,sgeyesub,,0.4493397181165757,0.4493397181165757,0.0,study01|layout_01|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31802884615384613,3,20260812.0,study01/study01_p03
,0.36786057692307694,,,0.0,-0.15091487779914425,sgeyesub,,0.27785018825605073,0.4493397181165757,0.17148952986052493,study01|layout_01|200,1.0,0.003918751166892411,3.29813239016096,POP,0.6996075934908227,0.9481555343958409,0.7612671653429667,71.125,5.285804075108563,0.1476114560728877,0.5042464242900766,0.31802884615384613,3,20260812.0,study01/study01_p03
,0.36786057692307694,,,0.0017051519243977964,-0.14088492088970303,sgeyesub,,0.2735146784023912,0.4493397181165757,0.1758250397141845,study01|layout_01|200,2.0,0.00568457554534409,3.346629152983482,ONE-STEP-MATCH,0.6990448261028966,0.9403860919706885,0.7601088484128317,71.125,5.342640018724268,0.1354241243248453,0.47693506987664397,0.31802884615384613,3,20260812.0,study01/study01_p03
,0.36786057692307694,,,0.4353114863236745,-0.15615880722614986,sgeyesub,,0.2700443872362411,0.4493397181165757,0.17929533088033459,study01|layout_01|200,401.0,0.61626555339745,3.2792692380042774,DIFF-POP,0.5928644489104457,0.9645461411752737,0.7814207077026367,71.125,5.265054506737073,0.14543119938271665,0.8100669288332659,0.31802884615384613,3,20260812.0,study01/study01_p03
,0.36786057692307694,,,0.43528172089940026,-0.15615524294208916,sgeyesub,,0.2700439928331022,0.4493397181165757,0.17929572528347348,study01|layout_01|200,401.0,0.6167851306766421,3.2792799194230304,DIFF-MATCH,0.592873742006048,0.9645449018276246,0.7814193964004517,71.125,5.265041059642834,0.14543148502827655,0.8093918578729232,0.31802884615384613,3,20260812.0,study01/study01_p03
,0.36786057692307694,,,0.43528313721929274,-0.1561554908922734,sgeyesub,,0.27004402295143465,0.4493397181165757,0.17929569516514107,study01|layout_01|200,401.0,0.616356341304662,3.2792785141902687,DIFF-SHUFFLED,0.5928760799644578,0.9645445919931621,0.7814184029897054,71.125,5.26506357180195,0.14543182685377057,0.8089677650714092,0.31802884615384613,3,20260812.0,study01/study01_p03
,0.35888586956521734,,,0.0,1.0,sgeyesub,,0.5894396808251108,0.5894396808251108,0.0,study01|layout_01|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38464673913043484,3,20260812.0,study01/study01_p04
,0.35888586956521734,,,0.0,0.3008018528924013,sgeyesub,,0.25291207639183305,0.5894396808251108,0.3365276044332777,study01|layout_01|200,1.0,0.0015213043695004433,4.383921886411284,POP,0.8528779926807329,0.5507869771909301,0.82508917649587,71.125,5.2607094598289414,0.07162868960225079,0.18034010369775721,0.38464673913043484,3,20260812.0,study01/study01_p04
,0.35888586956521734,,,0.003894376688145308,0.2942802886691064,sgeyesub,,0.2515661078368372,0.5894396808251108,0.3378735729882736,study01|layout_01|200,2.0,0.0030258413548901867,4.330207727615673,ONE-STEP-MATCH,0.8449190358022091,0.5559947475587742,0.8277285297711691,71.125,5.217299810866193,0.07955245746928917,0.17761125942236455,0.38464673913043484,3,20260812.0,study01/study01_p04
,0.35888586956521734,,,0.3982052803039551,0.29280428742493947,sgeyesub,,0.2480509734490289,0.5894396808251108,0.3413887073760819,study01|layout_01|200,401.0,0.5882597348840056,4.366950378203759,DIFF-POP,0.7808107685493567,0.5680247160497125,0.8362816572189331,71.125,5.240802069169646,0.07270685918263765,0.21353184926050553,0.38464673913043484,3,20260812.0,study01/study01_p04
,0.35888586956521734,,,0.39807541833983523,0.2928131048476886,sgeyesub,,0.2480495290020872,0.5894396808251108,0.34139015182302357,study01|layout_01|200,401.0,0.5841428710253609,4.366956588086981,DIFF-MATCH,0.7808209329553675,0.5680219509084,0.8362797697385153,71.125,5.240817623394018,0.07270696481226215,0.21306149359839263,0.38464673913043484,3,20260812.0,study01/study01_p04
,0.35888586956521734,,,0.3983064062065549,0.29279455972896357,sgeyesub,,0.24805224201020015,0.5894396808251108,0.34138743881491057,study01|layout_01|200,401.0,0.5987817453150575,4.366953709244361,DIFF-SHUFFLED,0.7808006633534782,0.5680274535396118,0.836283266544342,71.125,5.240789877036178,0.07270613892845057,0.21415378996661028,0.38464673913043484,3,20260812.0,study01/study01_p04
,0.35055288461538464,,,0.0,1.0,sgeyesub,,0.41072325158242445,0.41072325158242445,0.0,study01|layout_01|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33495192307692306,3,20260812.0,study01/study01_p05
,0.35055288461538464,,,0.0,-0.19064039746166883,sgeyesub,,0.28082104319275886,0.41072325158242445,0.12990220838966562,study01|layout_01|200,1.0,0.0014720801053231414,5.169601129971329,POP,0.778946387115559,0.9211856835648377,0.8164886236190796,71.125,3.8122614362068616,0.12978922270957524,0.3070246712656308,0.33495192307692306,3,20260812.0,study01/study01_p05
,0.35055288461538464,,,0.0005481578548261452,-0.181033550855759,sgeyesub,,0.2759218491655167,0.41072325158242445,0.1348014024169077,study01|layout_01|200,2.0,0.002905972169873377,5.254973071412377,ONE-STEP-MATCH,0.7776756763061515,0.9142220446142666,0.8133358558019003,71.125,3.902480325351038,0.1293841631269079,0.31130716186907126,0.33495192307692306,3,20260812.0,study01/study01_p05
,0.35055288461538464,,,0.4020392100016276,-0.19809362177808007,sgeyesub,,0.27422302871911697,0.41072325158242445,0.13650022286330746,study01|layout_01|200,401.0,0.5717966484392094,5.152813540026617,DIFF-POP,0.6814587269866696,0.9366494573633135,0.833773692448934,71.125,3.7987243350887745,0.12775685768981662,0.6848116050175505,0.33495192307692306,3,20260812.0,study01/study01_p05
,0.35055288461538464,,,0.4019623781953539,-0.19808668369859142,sgeyesub,,0.2742237785541232,0.41072325158242445,0.13649947302830123,study01|layout_01|200,401.0,0.5725621276464946,5.152773312410287,DIFF-MATCH,0.6814710992572318,0.9366467705553795,0.8337711095809937,71.125,3.7987162487309227,0.12775630149688108,0.6843732731765867,0.33495192307692306,3,20260812.0,study01/study01_p05
,0.35055288461538464,,,0.40204909443855286,-0.19809377326453181,sgeyesub,,0.27422342527267013,0.41072325158242445,0.1364998263097543,study01|layout_01|200,401.0,0.5713778700064256,5.152806817073855,DIFF-SHUFFLED,0.6814570681347507,0.9366496961906855,0.8337737123171488,71.125,3.7987246237699384,0.12775687328156884,0.6850734013619544,0.33495192307692306,3,20260812.0,study01/study01_p05
,0.42634375,,,0.0,1.0,sgeyesub,,0.6034912234909893,0.6034912234909893,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24984375,3,20260812.0,study03/study03_p03
,0.42634375,,,0.0,0.004270508867732318,sgeyesub,,0.2226699095772596,0.6034912234909893,0.3808213139137297,study03|layout_03|200,1.0,0.001477522312476746,6.04460078853985,POP,0.5147327483936022,0.8220531264777563,0.7613356709480286,74.2568359375,5.5423371886497295,0.08760449122860224,2.6456610338781226,0.24984375,3,20260812.0,study03/study03_p03
,0.42634375,,,0.0022036132262049555,0.012708526285130564,sgeyesub,,0.215862942306567,0.6034912234909893,0.3876282811844223,study03|layout_03|200,2.0,0.002988257625050513,6.084634462098372,ONE-STEP-MATCH,0.5204626802310713,0.8171929836970214,0.7592057585716248,74.2568359375,5.586472831668908,0.07790709937960971,2.3254255179058982,0.24984375,3,20260812.0,study03/study03_p03
,0.42634375,,,0.49192626277605694,-0.0023645024420029617,sgeyesub,,0.21210296436867737,0.6034912234909893,0.3913882591223119,study03|layout_03|200,401.0,0.598404950562508,6.029481671534174,DIFF-POP,0.4448043556480907,0.8371154296961835,0.777321477731069,74.2568359375,5.529968844361133,0.08849350824330308,2.738648723659443,0.24984375,3,20260812.0,study03/study03_p03
,0.42634375,,,0.491990069548289,-0.0023726223374876954,sgeyesub,,0.21210600946415561,0.6034912234909893,0.3913852140268336,study03|layout_03|200,401.0,0.6016008027291415,6.02959199672078,DIFF-MATCH,0.44478818520014635,0.8371186967586698,0.7773250738779703,74.2568359375,5.5300557088668585,0.08849811487820534,2.739810903806859,0.24984375,3,20260812.0,study03/study03_p03
,0.42634375,,,0.4920387208461761,-0.0023734565733251798,sgeyesub,,0.2121037857348278,0.6034912234909893,0.39138743775616147,study03|layout_03|200,401.0,0.6013148166957762,6.029487475755498,DIFF-SHUFFLED,0.44478090334488535,0.8371188988450093,0.777325451374054,74.2568359375,5.529984616829693,0.08849457801156362,2.7387836996711137,0.24984375,3,20260812.0,study03/study03_p03
,0.42091346153846154,,,0.0,1.0,sgeyesub,,0.45380297019659205,0.45380297019659205,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3459375,3,20260812.0,study03/study03_p19
,0.42091346153846154,,,0.0,0.14515654534916878,sgeyesub,,0.13858231384858924,0.45380297019659205,0.31522065634800284,study03|layout_03|200,1.0,0.0018350095576282071,6.615644211054069,POP,0.593164230564846,0.6255612687990012,0.8212032516797384,74.2568359375,6.3277930298087,0.10154119641525083,1.2290387305781731,0.3459375,3,20260812.0,study03/study03_p19
,0.42091346153846154,,,0.0025154621952900753,0.15478430055034087,sgeyesub,,0.13596117055790866,0.45380297019659205,0.3178417996386834,study03|layout_03|200,2.0,0.003613416628071811,6.631158409973115,ONE-STEP-MATCH,0.5985008245610923,0.6194621464385501,0.8182133634885153,74.2568359375,6.346659387163034,0.10573873935011287,1.1172087766099863,0.3459375,3,20260812.0,study03/study03_p19
,0.42091346153846154,,,0.4920825135140192,0.14067410543582115,sgeyesub,,0.13334976118680875,0.45380297019659205,0.3204532090097833,study03|layout_03|200,401.0,0.6782681418204355,6.603154184511084,DIFF-POP,0.5733997854011785,0.6358648370400403,0.828821063041687,74.2568359375,6.315274345162833,0.10123767122224074,1.297639144304654,0.3459375,3,20260812.0,study03/study03_p19
,0.42091346153846154,,,0.491325672183718,0.14069868609933212,sgeyesub,,0.1333457629262473,0.45380297019659205,0.32045720727034477,study03|layout_03|200,401.0,0.6774561431953678,6.603169556798261,DIFF-MATCH,0.5733737441001013,0.6358600103781699,0.8288195133209229,74.2568359375,6.315304347723553,0.10123614809964514,1.3023966844828552,0.3459375,3,20260812.0,study03/study03_p19
,0.42091346153846154,,,0.4921750483058747,0.14066646983792078,sgeyesub,,0.13335027541992758,0.45380297019659205,0.32045269477666444,study03|layout_03|200,401.0,0.6743914956602963,6.603161116703919,DIFF-SHUFFLED,0.5733909387046086,0.6358676737623677,0.8288234869639078,74.2568359375,6.3152825190788215,0.10123802799098623,1.2976869797940072,0.3459375,3,20260812.0,study03/study03_p19
,0.5232552083333334,,,0.0,1.0,sgeyesub,,0.510143870674487,0.510143870674487,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23317708333333334,3,20260812.0,study03/study03_p20
,0.5232552083333334,,,0.0,0.23890112144188666,sgeyesub,,0.21753300385906751,0.510143870674487,0.2926108668154194,study03|layout_03|200,1.0,0.0013148718159957046,8.969895434809954,POP,0.5411134032389703,0.7282722516453674,0.5381168127059937,74.2568359375,8.603519352501797,0.15583666486702807,1.2124237609404835,0.23317708333333334,3,20260812.0,study03/study03_p20
,0.5232552083333334,,,0.0052602808249907354,0.22906454000335078,sgeyesub,,0.20872294884454048,0.510143870674487,0.30142092182994645,study03|layout_03|200,2.0,0.0026584263059703517,9.087167263704524,ONE-STEP-MATCH,0.5340217762891775,0.7392529518710105,0.5365058581034342,74.2568359375,8.69991515563556,0.1636657364524853,1.201527098707655,0.23317708333333334,3,20260812.0,study03/study03_p20
,0.5232552083333334,,,0.5179334663682513,0.2333392249803892,sgeyesub,,0.21241675410259261,0.510143870674487,0.2977271165718944,study03|layout_03|200,401.0,0.533624624305503,8.950505298824597,DIFF-POP,0.46954011937635665,0.737117390158402,0.5496093233426412,74.2568359375,8.58438198650993,0.15782266253615954,1.4288813416513753,0.23317708333333334,3,20260812.0,study03/study03_p20
,0.5232552083333334,,,0.5181613349252278,0.233331837442574,sgeyesub,,0.21241676907620544,0.510143870674487,0.2977271015982815,study03|layout_03|200,401.0,0.5331547235173275,8.950507343756614,DIFF-MATCH,0.46952816210736076,0.7371200833053506,0.5496127605438232,74.2568359375,8.58437424969558,0.1578248915634344,1.4301575267837103,0.23317708333333334,3,20260812.0,study03/study03_p20
,0.5232552083333334,,,0.5181518395741781,0.23332987021912507,sgeyesub,,0.2124172211730325,0.510143870674487,0.2977266495014545,study03|layout_03|200,401.0,0.5316815148332555,8.950534151798058,DIFF-SHUFFLED,0.4695237706922253,0.7371195362700457,0.5496124029159546,74.2568359375,8.584411641404165,0.15782221061941087,1.4293322971537032,0.23317708333333334,3,20260812.0,study03/study03_p20
,0.4019270833333333,,,0.0,1.0,sgeyesub,,0.4326081043358065,0.4326081043358065,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.291484375,3,20260812.0,study03/study03_p21
,0.4019270833333333,,,0.0,0.1841119881141482,sgeyesub,,0.134454168086275,0.4326081043358065,0.29815393624953146,study03|layout_03|200,1.0,0.0013512562567383512,5.7418307963185,POP,0.6472979517109991,0.6632626708999564,0.7125493288040161,74.2568359375,5.799765521036886,0.080251117140593,2.753973483728245,0.291484375,3,20260812.0,study03/study03_p21
,0.4019270833333333,,,0.0046557615698677385,0.1820772408624192,sgeyesub,,0.13331513218319094,0.4326081043358065,0.2992929721526156,study03|layout_03|200,2.0,0.002681605833458889,5.701141237084349,ONE-STEP-MATCH,0.6475184382227475,0.6650140679609361,0.7143889466921488,74.2568359375,5.757678388788264,0.0796570939924197,2.7332202635571843,0.291484375,3,20260812.0,study03/study03_p21
,0.4019270833333333,,,0.517997490035163,0.17919143396473,sgeyesub,,0.13096124234885673,0.4326081043358065,0.3016468619869498,study03|layout_03|200,401.0,0.5196461005551908,5.732506763494442,DIFF-POP,0.6002828090718989,0.6732907583282924,0.7217367887496948,74.2568359375,5.788850095816433,0.07992887047741627,2.958860538142623,0.291484375,3,20260812.0,study03/study03_p21
,0.4019270833333333,,,0.5181007021003299,0.1791894757897472,sgeyesub,,0.13096055221275968,0.4326081043358065,0.3016475521230468,study03|layout_03|200,401.0,0.5161743731839831,5.732491905983622,DIFF-MATCH,0.6002844184158983,0.6732916144371882,0.7217382589975992,74.2568359375,5.788836527861267,0.07992782688990785,2.960275123497693,0.291484375,3,20260812.0,study03/study03_p21
,0.4019270833333333,,,0.5181953873899248,0.17918307638589573,sgeyesub,,0.1309615858937989,0.4326081043358065,0.3016465184420076,study03|layout_03|200,401.0,0.5108448039717991,5.732516569821267,DIFF-SHUFFLED,0.6002727727602717,0.6732934336869842,0.7217392722765604,74.2568359375,5.788856316193076,0.0799294250804633,2.958166397890326,0.291484375,3,20260812.0,study03/study03_p21
,0.516875,,,0.0,1.0,sgeyesub,,0.5353027738127477,0.5353027738127477,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21039473684210527,3,20260812.0,study03/study03_p22
,0.516875,,,0.0,0.04684729661528756,sgeyesub,,0.16345214335511357,0.5353027738127477,0.37185063045763406,study03|layout_03|200,1.0,0.0016523583030344494,7.803144546023511,POP,0.7414564432786276,0.8404655207468122,0.6516939997673035,74.2568359375,7.737749893529201,0.0466350444317162,1.6164422536374587,0.21039473684210527,3,20260812.0,study03/study03_p22
,0.516875,,,0.0025125868021859785,0.044283558665385435,sgeyesub,,0.16319555699813007,0.5353027738127477,0.37210721681461756,study03|layout_03|200,2.0,0.003138969452393531,7.743347521144436,ONE-STEP-MATCH,0.7348487184077189,0.8434513457965004,0.6542583306630453,74.2568359375,7.675337478986072,0.04863546911704291,1.7016453847966273,0.21039473684210527,3,20260812.0,study03/study03_p22
,0.516875,,,0.6061527132987976,0.041346586540586684,sgeyesub,,0.15504453208474214,0.5353027738127477,0.38025824172800543,study03|layout_03|200,401.0,0.5855332395267238,7.77760768294042,DIFF-POP,0.6536518197532417,0.8521397041082129,0.6663858691851298,74.2568359375,7.710851082921862,0.04980872762424848,1.8582078896831833,0.21039473684210527,3,20260812.0,study03/study03_p22
,0.516875,,,0.606202793121338,0.04134444853950096,sgeyesub,,0.15504624362949268,0.5353027738127477,0.38025653018325495,study03|layout_03|200,401.0,0.5858348514651114,7.777614778102205,DIFF-MATCH,0.6536499045662637,0.8521402156599027,0.6663872003555298,74.2568359375,7.710857447061048,0.04980706129091963,1.8576271811806997,0.21039473684210527,3,20260812.0,study03/study03_p22
,0.516875,,,0.6062196095784506,0.041343287910457126,sgeyesub,,0.1550462424892822,0.5353027738127477,0.38025653132346543,study03|layout_03|200,401.0,0.5849980816582453,7.777610071481807,DIFF-SHUFFLED,0.6536490998659911,0.8521403293369381,0.6663872003555298,74.2568359375,7.710852277771629,0.04980808679168211,1.8583688788373518,0.21039473684210527,3,20260812.0,study03/study03_p22
,0.34158088235294115,,,0.0,1.0,sgeyesub,,0.37861115844039367,0.37861115844039367,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4115073529411764,3,20260812.0,study03/study03_p23
,0.34158088235294115,,,0.0,0.5329617358529498,sgeyesub,,0.11806537963661157,0.37861115844039367,0.2605457788037821,study03|layout_03|200,1.0,0.0018553490833665802,1.7083480658838297,POP,0.8267408120687909,0.36451936695054465,0.9206195672353109,74.2568359375,2.363012827337721,0.05515682317535348,0.34721076658272737,0.4115073529411764,3,20260812.0,study03/study03_p23
,0.34158088235294115,,,0.0018640949856489897,0.5306067579640902,sgeyesub,,0.11544849403628572,0.37861115844039367,0.2631626644041079,study03|layout_03|200,2.0,0.0035861175386469094,1.6704601590826014,ONE-STEP-MATCH,0.8235753838216239,0.3672736191452435,0.9232476949691772,74.2568359375,2.3106083697712507,0.046978350665654846,0.34395690382428984,0.4115073529411764,3,20260812.0,study03/study03_p23
,0.34158088235294115,,,0.605721668402354,0.5232415417234947,sgeyesub,,0.11622285209760641,0.37861115844039367,0.26238830634278726,study03|layout_03|200,401.0,0.6530992498333302,1.7036387144766312,DIFF-POP,0.7914137841667541,0.37882777643301563,0.926360289255778,74.2568359375,2.3554876660690423,0.05517753707510286,0.38378064553039687,0.4115073529411764,3,20260812.0,study03/study03_p23
,0.34158088235294115,,,0.6056223789850871,0.5232525804161202,sgeyesub,,0.11622195670457673,0.37861115844039367,0.2623892017358169,study03|layout_03|200,401.0,0.6529772184413541,1.7036477555394314,DIFF-MATCH,0.7914200060813658,0.37882515764305413,0.9263591170310974,74.2568359375,2.3554920413735814,0.05517768070778231,0.3832402963543189,0.4115073529411764,3,20260812.0,study03/study03_p23
,0.34158088235294115,,,0.6057981530825297,0.5232359312557138,sgeyesub,,0.11622246690617445,0.37861115844039367,0.26238869153421923,study03|layout_03|200,401.0,0.653775752470977,1.7036459134868587,DIFF-SHUFFLED,0.7914109125139218,0.3788292967858143,0.9263605872790018,74.2568359375,2.3554950298607094,0.055177959911208024,0.3837845915665982,0.4115073529411764,3,20260812.0,study03/study03_p23
,0.34177083333333336,,,0.0,1.0,sgeyesub,,0.4355253404683117,0.4355253404683117,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3420486111111111,3,20260812.0,study03/study03_p24
,0.34177083333333336,,,0.0,0.3053965783860701,sgeyesub,,0.12522652613515442,0.4355253404683117,0.31029881433315726,study03|layout_03|200,1.0,0.001702942685234895,3.469348430418268,POP,0.6419734328315253,0.5198351132538082,0.8579420646031698,74.2568359375,3.3918079759629935,0.1319335169988947,0.5496255128004318,0.3420486111111111,3,20260812.0,study03/study03_p24
,0.34177083333333336,,,0.0009707030903276367,0.30285466969468683,sgeyesub,,0.11867166958323838,0.4355253404683117,0.31685367088507327,study03|layout_03|200,2.0,0.0033536921620435783,3.492812020987811,ONE-STEP-MATCH,0.6443445268190872,0.520799983405614,0.8567398190498352,74.2568359375,3.4156581042153937,0.13644345579820794,0.5546871598802618,0.3420486111111111,3,20260812.0,study03/study03_p24
,0.34177083333333336,,,0.5062659323215485,0.2907691971652941,sgeyesub,,0.11998385647384065,0.4355253404683117,0.3155414839944711,study03|layout_03|200,401.0,0.6390236774816542,3.4574885348720303,DIFF-POP,0.6066953352814471,0.5421877410462307,0.8716925779978434,74.2568359375,3.3802387256534305,0.1308769779377899,0.6252037176897635,0.3420486111111111,3,20260812.0,study03/study03_p24
,0.34177083333333336,,,0.5063896318276723,0.29075742051294273,sgeyesub,,0.11998426298748366,0.4355253404683117,0.31554107748082805,study03|layout_03|200,401.0,0.6386923289119969,3.4574920477516677,DIFF-MATCH,0.6066880489451956,0.5421920385320019,0.871695359547933,74.2568359375,3.380240905552769,0.1308777855659584,0.6255656532563227,0.3420486111111111,3,20260812.0,study03/study03_p24
,0.34177083333333336,,,0.5063976148764292,0.29075551119835913,sgeyesub,,0.11998371667352405,0.4355253404683117,0.3155416237947877,study03|layout_03|200,401.0,0.6451483016712531,3.45749279959627,DIFF-SHUFFLED,0.6066883835994702,0.542193155201533,0.871695895989736,74.2568359375,3.380242242935195,0.1308777944201244,0.6253103387427306,0.3420486111111111,3,20260812.0,study03/study03_p24
,0.36678571428571427,,,0.0,1.0,sgeyesub,,0.5074898273836228,0.5074898273836228,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333125,3,20260812.0,study03/study03_p25
,0.36678571428571427,,,0.0,0.2988337621638775,sgeyesub,,0.15897058579963305,0.5074898273836228,0.3485192415839897,study03|layout_03|200,1.0,0.0018831837618823297,6.048959796937285,POP,0.734390821466854,0.6321469682702846,0.7797591884930929,74.2568359375,5.690285618326064,0.05930280282294806,0.6726082342681782,0.333125,3,20260812.0,study03/study03_p25
,0.36678571428571427,,,0.0023231336279220865,0.2899393755351833,sgeyesub,,0.1538225844100269,0.5074898273836228,0.3536672429735959,study03|layout_03|200,2.0,0.003622957297747711,6.08035507350986,ONE-STEP-MATCH,0.7323189243162384,0.6385194204944447,0.7795404593149821,74.2568359375,5.709127037066739,0.058571407600614446,0.6587027006858233,0.333125,3,20260812.0,study03/study03_p25
,0.36678571428571427,,,0.506529258357154,0.2831820799444093,sgeyesub,,0.15239803241071911,0.5074898273836228,0.3550917949729037,study03|layout_03|200,401.0,0.6954606204443922,6.0204842829186935,DIFF-POP,0.6268239905120309,0.6597924214095129,0.8025717337926229,74.2568359375,5.664191190645616,0.05933498964245006,0.861410708940341,0.333125,3,20260812.0,study03/study03_p25
,0.36678571428571427,,,0.5065976232290267,0.2831714104763234,sgeyesub,,0.1523976454487279,0.5074898273836228,0.35509218193489495,study03|layout_03|200,401.0,0.6852271570553836,6.020490345397846,DIFF-MATCH,0.6268179557946727,0.6597956912966492,0.8025746544202169,74.2568359375,5.664193093114748,0.0593357859168984,0.8618629091865762,0.333125,3,20260812.0,study03/study03_p25
,0.36678571428571427,,,0.5066765579912398,0.2831640581185077,sgeyesub,,0.15239772561383494,0.5074898273836228,0.35509210176978784,study03|layout_03|200,401.0,0.6807572086149271,6.020491321301836,DIFF-SHUFFLED,0.6268058301707818,0.6597998075075148,0.8025779922803243,74.2568359375,5.6641997474299,0.05933636629191122,0.8624913751200868,0.333125,3,20260812.0,study03/study03_p25
,0.38674479166666664,,,0.0,1.0,sgeyesub,,0.44592109918927836,0.44592109918927836,0.0,study03|layout_03|200,0.0,0.0,0.0,RAW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27479166666666666,3,20260812.0,study03/study03_p26
,0.38674479166666664,,,0.0,0.1829873369686836,sgeyesub,,0.15046704491299556,0.44592109918927836,0.29545405427628274,study03|layout_03|200,1.0,0.001313516889240418,4.451205657610738,POP,0.704673175569508,0.609741057543944,0.83419797817866,74.2568359375,4.241511839324112,0.12813870780674916,0.4908806264865855,0.27479166666666666,3,20260812.0,study03/study03_p26
,0.38674479166666664,,,0.0014562988087871217,0.1809348687381922,sgeyesub,,0.14785926413796469,0.44592109918927836,0.2980618350513136,study03|layout_03|200,2.0,0.002681076961986643,4.414628226818764,ONE-STEP-MATCH,0.7114928017696552,0.6100738205446555,0.8374649087587992,74.2568359375,4.2030558526868464,0.11659764549634177,0.46006333524772103,0.27479166666666666,3,20260812.0,study03/study03_p26
