K,complement_variance,coverage,crps,error_dispersion_spearman,fold,identity_variance,interval_score,interval_width,level,method,parallel_variance,participant,reference,sample_variance,slot
16.0,2.8657004621142807e-07,0.005157618131038647,0.3052290050543838,0.0,1.0,1.7617113160876368e-06,6.088688850402832,0.002789962462151519,0.9,V27_ENERGY_SDEDIT_L05,1.441684478464822e-06,sub-07,matched_mean_constant_variance,1.8434715679897333e-06,1.0
16.0,2.5397353760799507e-07,0.0015650947312801932,1.1265498507930587,-0.15652173913043474,1.0,1.697591422100686e-06,4.5069435700174205,0.0010519848368071036,0.5,V27_ENERGY_SDEDIT_L05,1.6296338370599035e-06,sub-09,ensemble_quantiles,2.0091812965953673e-06,1.0
16.0,2.5397353760799507e-07,0.001823388435990338,1.1265498507930587,0.0,1.0,1.697591422100686e-06,4.506866931915283,0.0011287306600100383,0.5,V27_ENERGY_SDEDIT_L05,1.6296338370599035e-06,sub-09,matched_mean_constant_variance,2.0091812965953673e-06,1.0
16.0,2.5397353760799507e-07,0.0028553838315217395,1.1265498507930587,-0.15652173913043474,1.0,1.697591422100686e-06,11.262268050865849,0.0019360385566611071,0.8,V27_ENERGY_SDEDIT_L05,1.6296338370599035e-06,sub-09,ensemble_quantiles,2.0091812965953673e-06,1.0
16.0,2.5397353760799507e-07,0.003410892210144928,1.1265498507930587,0.0,1.0,1.697591422100686e-06,11.261438687642416,0.002144623463875519,0.8,V27_ENERGY_SDEDIT_L05,1.6296338370599035e-06,sub-09,matched_mean_constant_variance,2.0091812965953673e-06,1.0
16.0,2.5397353760799507e-07,0.0035677555102657005,1.1265498507930587,-0.15652173913043474,1.0,1.697591422100686e-06,22.518519437813612,0.00239173290019835,0.9,V27_ENERGY_SDEDIT_L05,1.6296338370599035e-06,sub-09,ensemble_quantiles,2.0091812965953673e-06,1.0
16.0,2.5397353760799507e-07,0.004425196256038648,1.1265498507930587,0.0,1.0,1.697591422100686e-06,22.515312830607098,0.002752594415896026,0.9,V27_ENERGY_SDEDIT_L05,1.6296338370599035e-06,sub-09,matched_mean_constant_variance,2.0091812965953673e-06,1.0
16.0,9.091406904341662e-07,0.004773126132246377,0.3507649469822192,-0.24173913043478257,2.0,1.4453544750381297e-05,1.4051799042157953,0.003049066341291553,0.5,V26_CALIB_SDEDIT_MATCH,1.317427877722821e-05,sub-11,ensemble_quantiles,1.5022322434295651e-05,1.0
16.0,9.091406904341662e-07,0.005292072388285024,0.3507649469822192,0.0,2.0,1.4453544750381297e-05,1.4049580891927083,0.0032670955712750457,0.5,V26_CALIB_SDEDIT_MATCH,1.317427877722821e-05,sub-11,matched_mean_constant_variance,1.5022322434295651e-05,1.0
16.0,9.091406904341662e-07,0.008844495395531402,0.3507649469822192,-0.24173913043478257,2.0,1.4453544750381297e-05,3.4983467683858436,0.005605642857515996,0.8,V26_CALIB_SDEDIT_MATCH,1.317427877722821e-05,sub-11,ensemble_quantiles,1.5022322434295651e-05,1.0
16.0,9.091406904341662e-07,0.01013124622584541,0.3507649469822192,0.0,2.0,1.4453544750381297e-05,3.4959585666656494,0.006207583499874048,0.8,V26_CALIB_SDEDIT_MATCH,1.317427877722821e-05,sub-11,matched_mean_constant_variance,1.5022322434295651e-05,1.0
16.0,9.091406904341662e-07,0.010821208861714976,0.3507649469822192,-0.24173913043478257,2.0,1.4453544750381297e-05,6.979551334800469,0.006920169621064692,0.9,V26_CALIB_SDEDIT_MATCH,1.317427877722821e-05,sub-11,ensemble_quantiles,1.5022322434295651e-05,1.0
16.0,9.091406904341662e-07,0.012993706597222222,0.3507649469822192,0.0,2.0,1.4453544750381297e-05,6.970278104146321,0.007967347166427066,0.9,V26_CALIB_SDEDIT_MATCH,1.317427877722821e-05,sub-11,matched_mean_constant_variance,1.5022322434295651e-05,1.0
16.0,7.100266117276988e-07,0.004723590353260869,0.37158980614762954,-0.15652173913043477,2.0,1.3683606037299493e-05,1.4884617484735114,0.003004381949976466,0.5,V26_CALIB_SDEDIT_MATCH,1.2075420608918344e-05,sub-12,ensemble_quantiles,1.3637812458000553e-05,1.0
16.0,7.100266117276988e-07,0.005270842768719807,0.37158980614762954,0.0,2.0,1.3683606037299493e-05,1.4882370233535767,0.0032317482178912515,0.5,V26_CALIB_SDEDIT_MATCH,1.2075420608918344e-05,sub-12,matched_mean_constant_variance,1.3637812458000553e-05,1.0
16.0,7.100266117276988e-07,0.008622763813405798,0.37158980614762954,-0.15652173913043477,2.0,1.3683606037299493e-05,3.7067186787654194,0.005538693974976072,0.8,V26_CALIB_SDEDIT_MATCH,1.2075420608918344e-05,sub-12,ensemble_quantiles,1.3637812458000553e-05,1.0
16.0,7.100266117276988e-07,0.010020380434782608,0.37158980614762954,0.0,2.0,1.3683606037299493e-05,3.7043256759643555,0.006140422425812225,0.8,V26_CALIB_SDEDIT_MATCH,1.2075420608918344e-05,sub-12,matched_mean_constant_variance,1.3637812458000553e-05,1.0
16.0,7.100266117276988e-07,0.010683216334541064,0.37158980614762954,-0.15652173913043477,2.0,1.3683606037299493e-05,7.396419655377099,0.006846502000322607,0.9,V26_CALIB_SDEDIT_MATCH,1.2075420608918344e-05,sub-12,ensemble_quantiles,1.3637812458000553e-05,1.0
16.0,7.100266117276988e-07,0.012776692708333334,0.37158980614762954,0.0,2.0,1.3683606037299493e-05,7.387225945790608,0.00788114686108578,0.9,V26_CALIB_SDEDIT_MATCH,1.2075420608918344e-05,sub-12,matched_mean_constant_variance,1.3637812458000553e-05,1.0
16.0,8.088941534367677e-07,0.00460093032910628,0.3175089193687322,-0.4515942028985507,2.0,1.4209884582783161e-05,1.2721578243949339,0.0030686281315429817,0.5,V26_CALIB_SDEDIT_MATCH,1.260939871864745e-05,sub-14,ensemble_quantiles,1.43128538259892e-05,1.0
16.0,8.088941534367677e-07,0.005175309480676328,0.3175089193687322,0.0,2.0,1.4209884582783161e-05,1.2719478209813435,0.0032810848883574792,0.5,V26_CALIB_SDEDIT_MATCH,1.260939871864745e-05,sub-14,matched_mean_constant_variance,1.43128538259892e-05,1.0
16.0,8.088941534367677e-07,0.00840457050120773,0.3175089193687322,-0.4515942028985507,2.0,1.4209884582783161e-05,3.165743867215991,0.00563147522681156,0.8,V26_CALIB_SDEDIT_MATCH,1.260939871864745e-05,sub-14,ensemble_quantiles,1.43128538259892e-05,1.0
16.0,8.088941534367677e-07,0.009742036533816426,0.3175089193687322,0.0,2.0,1.4209884582783161e-05,3.16335399945577,0.006234163638716307,0.8,V26_CALIB_SDEDIT_MATCH,1.260939871864745e-05,sub-14,matched_mean_constant_variance,1.43128538259892e-05,1.0
16.0,8.088941534367677e-07,0.01037656627415459,0.3175089193687322,-0.4515942028985507,2.0,1.4209884582783161e-05,6.3142798177655814,0.006948772596298075,0.9,V26_CALIB_SDEDIT_MATCH,1.260939871864745e-05,sub-14,ensemble_quantiles,1.43128538259892e-05,1.0
16.0,8.088941534367677e-07,0.01253491092995169,0.3175089193687322,0.0,2.0,1.4209884582783161e-05,6.304958343505859,0.008001462405294557,0.9,V26_CALIB_SDEDIT_MATCH,1.260939871864745e-05,sub-14,matched_mean_constant_variance,1.43128538259892e-05,1.0
16.0,6.762544974966052e-06,0.011947558121980678,0.3660144076466818,-0.2539130434782609,2.0,5.076730303699151e-05,1.4693996185350573,0.007723290267577385,0.5,V26_POP_SDEDIT,4.143675929905536e-05,sub-11,ensemble_quantiles,5.141262590768747e-05,1.0
16.0,6.762544974966052e-06,0.013427734375,0.3660144076466818,0.0,2.0,5.076730303699151e-05,1.4688361883163452,0.008279627467872086,0.5,V26_POP_SDEDIT,4.143675929905536e-05,sub-11,matched_mean_constant_variance,5.141262590768747e-05,1.0
16.0,6.762544974966052e-06,0.02182169006642512,0.3660144076466818,-0.2539130434782609,2.0,5.076730303699151e-05,3.636641492667908,0.014203916968494401,0.8,V26_POP_SDEDIT,4.143675929905536e-05,sub-11,ensemble_quantiles,5.141262590768747e-05,1.0
16.0,6.762544974966052e-06,0.025384727883454108,0.3660144076466818,0.0,2.0,5.076730303699151e-05,3.6305851141611734,0.015731550465359744,0.8,V26_POP_SDEDIT,4.143675929905536e-05,sub-11,matched_mean_constant_variance,5.141262590768747e-05,1.0
16.0,6.762544974966052e-06,0.02692151645531401,0.3660144076466818,-0.2539130434782609,2.0,5.076730303699151e-05,7.230060222579392,0.01753711725608351,0.9,V26_POP_SDEDIT,4.143675929905536e-05,sub-11,ensemble_quantiles,5.141262590768747e-05,1.0
16.0,6.762544974966052e-06,0.032691255283816424,0.3660144076466818,0.0,2.0,5.076730303699151e-05,7.206594149271647,0.02019122642913003,0.9,V26_POP_SDEDIT,4.143675929905536e-05,sub-11,matched_mean_constant_variance,5.141262590768747e-05,1.0
16.0,6.895424803587957e-06,0.011738800196256038,0.39559467372069723,-0.29884057971014494,2.0,5.115639457168678e-05,1.5877761690489047,0.0077786472812250455,0.5,V26_POP_SDEDIT,4.112510032427963e-05,sub-12,ensemble_quantiles,5.1221933972556144e-05,1.0
16.0,6.895424803587957e-06,0.01333455993357488,0.39559467372069723,0.0,2.0,5.115639457168678e-05,1.5871946811676025,0.008355349085304135,0.5,V26_POP_SDEDIT,4.112510032427963e-05,sub-12,matched_mean_constant_variance,5.1221933972556144e-05,1.0
16.0,6.895424803587957e-06,0.021735592164855072,0.39559467372069723,-0.29884057971014494,2.0,5.115639457168678e-05,3.93229618770278,0.014324690094208956,0.8,V26_POP_SDEDIT,4.112510032427963e-05,sub-12,ensemble_quantiles,5.1221933972556144e-05,1.0
16.0,6.895424803587957e-06,0.025480261171497584,0.39559467372069723,0.0,2.0,5.115639457168678e-05,3.926103432973226,0.015875423900556355,0.8,V26_POP_SDEDIT,4.112510032427963e-05,sub-12,matched_mean_constant_variance,5.1221933972556144e-05,1.0
16.0,6.895424803587957e-06,0.02681065066425121,0.39559467372069723,-0.29884057971014494,2.0,5.115639457168678e-05,7.820934614558081,0.017700474840672265,0.9,V26_POP_SDEDIT,4.112510032427963e-05,sub-12,ensemble_quantiles,5.1221933972556144e-05,1.0
16.0,6.895424803587957e-06,0.032665307971014496,0.39559467372069723,0.0,2.0,5.115639457168678e-05,7.797137260437012,0.02037588598405363,0.9,V26_POP_SDEDIT,4.112510032427963e-05,sub-12,matched_mean_constant_variance,5.1221933972556144e-05,1.0
16.0,6.503803130423573e-06,0.011485224184782608,0.31940019156541793,-0.2895652173913043,2.0,5.134297195278729e-05,1.2830196606813027,0.007825957159963265,0.5,V26_POP_SDEDIT,4.156046573674151e-05,sub-14,ensemble_quantiles,5.126857649884187e-05,1.0
16.0,6.503803130423573e-06,0.013125802007850242,0.31940019156541793,0.0,2.0,5.134297195278729e-05,1.2824469407399495,0.008388023638192077,0.5,V26_POP_SDEDIT,4.156046573674151e-05,sub-14,matched_mean_constant_variance,5.126857649884187e-05,1.0
16.0,6.503803130423573e-06,0.02119187801932367,0.31940019156541793,-0.2895652173913043,2.0,5.134297195278729e-05,3.170200188910608,0.014385282301624065,0.8,V26_POP_SDEDIT,4.156046573674151e-05,sub-14,ensemble_quantiles,5.126857649884187e-05,1.0
16.0,6.503803130423573e-06,0.02496013549214976,0.31940019156541793,0.0,2.0,5.134297195278729e-05,3.1640562216440835,0.01593750657030017,0.8,V26_POP_SDEDIT,4.156046573674151e-05,sub-14,matched_mean_constant_variance,5.126857649884187e-05,1.0
16.0,6.503803130423573e-06,0.026220939009661836,0.31940019156541793,-0.2895652173913043,2.0,5.134297195278729e-05,6.296495235727696,0.01776617694016008,0.9,V26_POP_SDEDIT,4.156046573674151e-05,sub-14,ensemble_quantiles,5.126857649884187e-05,1.0
16.0,6.503803130423573e-06,0.03200247207125604,0.31940019156541793,0.0,2.0,5.134297195278729e-05,6.2728010813395185,0.020455568228018233,0.9,V26_POP_SDEDIT,4.156046573674151e-05,sub-14,matched_mean_constant_variance,5.126857649884187e-05,1.0
16.0,1.4546448638223333e-07,0.0023045931461352655,0.32110911512782864,0.28579710144927534,2.0,2.404552837731444e-06,1.285328346370781,0.0012690083945805883,0.5,V27_ENERGY_SDEDIT_L05,2.35941302169825e-06,sub-11,ensemble_quantiles,2.6718709259891207e-06,1.0
16.0,1.4546448638223333e-07,0.0026324728260869565,0.32110911512782864,0.0,2.0,2.404552837731444e-06,1.2852365573247273,0.0013597665554536838,0.5,V27_ENERGY_SDEDIT_L05,2.35941302169825e-06,sub-11,matched_mean_constant_variance,2.6718709259891207e-06,1.0
16.0,1.4546448638223333e-07,0.004253000452898551,0.32110911512782864,0.28579710144927534,2.0,2.404552837731444e-06,3.207200559452636,0.0023330374742885386,0.8,V27_ENERGY_SDEDIT_L05,2.35941302169825e-06,sub-11,ensemble_quantiles,2.6718709259891207e-06,1.0
16.0,1.4546448638223333e-07,0.005012549064009661,0.32110911512782864,0.0,2.0,2.404552837731444e-06,3.2062032222747803,0.0025835988721997043,0.8,V27_ENERGY_SDEDIT_L05,2.35941302169825e-06,sub-11,matched_mean_constant_variance,2.6718709259891207e-06,1.0
16.0,1.4546448638223333e-07,0.005273201615338164,0.32110911512782864,0.28579710144927534,2.0,2.404552837731444e-06,6.407199631800496,0.0028800946542471297,0.9,V27_ENERGY_SDEDIT_L05,2.35941302169825e-06,sub-11,ensemble_quantiles,2.6718709259891207e-06,1.0
16.0,1.4546448638223333e-07,0.006348835673309179,0.32110911512782864,0.0,2.0,2.404552837731444e-06,6.4033152262369795,0.0033160132528256988,0.9,V27_ENERGY_SDEDIT_L05,2.35941302169825e-06,sub-11,matched_mean_constant_variance,2.6718709259891207e-06,1.0
16.0,1.136043777568337e-07,0.0021772154287439615,0.3581954870829405,0.31014492753623185,2.0,2.189376910877172e-06,1.4336756831463753,0.0012643506868350027,0.5,V27_ENERGY_SDEDIT_L05,2.183594323431256e-06,sub-12,ensemble_quantiles,2.4503455134568717e-06,1.0
16.0,1.136043777568337e-07,0.0024402268266908215,0.3581954870829405,0.0,2.0,2.189376910877172e-06,1.4335822264353435,0.0013599352380659132,0.5,V27_ENERGY_SDEDIT_L05,2.183594323431256e-06,sub-12,matched_mean_constant_variance,2.4503455134568717e-06,1.0
16.0,1.136043777568337e-07,0.003985271361714976,0.3581954870829405,0.31014492753623185,2.0,2.189376910877172e-06,3.578074672466723,0.0023305836614363907,0.8,V27_ENERGY_SDEDIT_L05,2.183594323431256e-06,sub-12,ensemble_quantiles,2.4503455134568717e-06,1.0
16.0,1.136043777568337e-07,0.00470471958031401,0.3581954870829405,0.0,2.0,2.189376910877172e-06,3.577061414718628,0.00258391937442486,0.8,V27_ENERGY_SDEDIT_L05,2.183594323431256e-06,sub-12,matched_mean_constant_variance,2.4503455134568717e-06,1.0
16.0,1.136043777568337e-07,0.0048828125,0.3581954870829405,0.31014492753623185,2.0,2.189376910877172e-06,7.148925616980363,0.00288091535674833,0.9,V27_ENERGY_SDEDIT_L05,2.183594323431256e-06,sub-12,ensemble_quantiles,2.4503455134568717e-06,1.0
16.0,1.136043777568337e-07,0.006059876962560387,0.3581954870829405,0.0,2.0,2.189376910877172e-06,7.145021915435791,0.003316424612978241,0.9,V27_ENERGY_SDEDIT_L05,2.183594323431256e-06,sub-12,matched_mean_constant_variance,2.4503455134568717e-06,1.0
16.0,1.2942321466387816e-07,0.0021477298460144925,0.2979346300187462,-0.10202898550724636,2.0,2.5633580538197975e-06,1.1926271993857585,0.001270943582090524,0.5,V27_ENERGY_SDEDIT_L05,2.2018064136375415e-06,sub-14,ensemble_quantiles,2.4866465201019614e-06,1.0
16.0,1.2942321466387816e-07,0.0024744301026570045,0.2979346300187462,0.0,2.0,2.5633580538197975e-06,1.192539890607198,0.0013589736051841696,0.5,V27_ENERGY_SDEDIT_L05,2.2018064136375415e-06,sub-14,matched_mean_constant_variance,2.4866465201019614e-06,1.0
16.0,1.2942321466387816e-07,0.003913326539855073,0.2979346300187462,-0.10202898550724636,2.0,2.5633580538197975e-06,2.975454751462422,0.0023324409481455277,0.8,V27_ENERGY_SDEDIT_L05,2.2018064136375415e-06,sub-14,ensemble_quantiles,2.4866465201019614e-06,1.0
16.0,1.2942321466387816e-07,0.004646927838164251,0.2979346300187462,0.0,2.0,2.5633580538197975e-06,2.9744617144266763,0.0025820922419521734,0.8,V27_ENERGY_SDEDIT_L05,2.2018064136375415e-06,sub-14,matched_mean_constant_variance,2.4866465201019614e-06,1.0
16.0,1.2942321466387816e-07,0.004796714598429952,0.2979346300187462,-0.10202898550724636,2.0,2.5633580538197975e-06,5.943719524536097,0.0028780791265200743,0.9,V27_ENERGY_SDEDIT_L05,2.2018064136375415e-06,sub-14,ensemble_quantiles,2.4866465201019614e-06,1.0
16.0,1.2942321466387816e-07,0.005999726373792271,0.2979346300187462,0.0,2.0,2.5633580538197975e-06,5.939830303192139,0.003314079513837933,0.9,V27_ENERGY_SDEDIT_L05,2.2018064136375415e-06,sub-14,matched_mean_constant_variance,2.4866465201019614e-06,1.0
16.0,7.623063247308437e-07,0.0031018833031400965,0.42689204086703275,-0.5849275362318841,3.0,8.710792907133206e-06,1.7090575383230835,0.0021465865052259377,0.5,V26_CALIB_SDEDIT_MATCH,7.112680049085422e-06,sub-15,ensemble_quantiles,8.399989641342623e-06,1.0
16.0,7.623063247308437e-07,0.0034167893266908215,0.42689204086703275,0.0,3.0,8.710792907133206e-06,1.708910862604777,0.0022953320812654156,0.5,V26_CALIB_SDEDIT_MATCH,7.112680049085422e-06,sub-15,matched_mean_constant_variance,8.399989641342623e-06,1.0
16.0,7.623063247308437e-07,0.005684820350241547,0.42689204086703275,-0.5849275362318841,3.0,8.710792907133206e-06,4.262376890466207,0.003939369901844563,0.8,V26_CALIB_SDEDIT_MATCH,7.112680049085422e-06,sub-15,ensemble_quantiles,8.399989641342623e-06,1.0
16.0,7.623063247308437e-07,0.006512775513285023,0.42689204086703275,0.0,3.0,8.710792907133206e-06,4.260700384775798,0.004361202555465502,0.8,V26_CALIB_SDEDIT_MATCH,7.112680049085422e-06,sub-15,matched_mean_constant_variance,8.399989641342623e-06,1.0
16.0,7.623063247308437e-07,0.007036439462560387,0.42689204086703275,-0.5849275362318841,3.0,8.710792907133206e-06,8.512688714198847,0.004858700609027674,0.9,V26_CALIB_SDEDIT_MATCH,7.112680049085422e-06,sub-15,ensemble_quantiles,8.399989641342623e-06,1.0
16.0,7.623063247308437e-07,0.008438773777173914,0.42689204086703275,0.0,3.0,8.710792907133206e-06,8.506145795186361,0.005597542880125182,0.9,V26_CALIB_SDEDIT_MATCH,7.112680049085422e-06,sub-15,matched_mean_constant_variance,8.399989641342623e-06,1.0
16.0,6.591580371898923e-07,0.0038166138285024155,0.384172508931744,-0.5628985507246376,3.0,8.136475441252363e-06,1.5382026000747475,0.0021701130236935315,0.5,V26_CALIB_SDEDIT_MATCH,7.5634104970134786e-06,sub-17,ensemble_quantiles,8.77073778108676e-06,1.0
16.0,6.591580371898923e-07,0.004156287741545894,0.384172508931744,0.0,3.0,8.136475441252363e-06,1.5380454858144124,0.0023303673400810383,0.5,V26_CALIB_SDEDIT_MATCH,7.5634104970134786e-06,sub-17,matched_mean_constant_variance,8.77073778108676e-06,1.0
16.0,6.591580371898923e-07,0.00696803291062802,0.384172508931744,-0.5628985507246376,3.0,8.136475441252363e-06,3.835084660265198,0.003993805117325244,0.8,V26_CALIB_SDEDIT_MATCH,7.5634104970134786e-06,sub-17,ensemble_quantiles,8.77073778108676e-06,1.0
16.0,6.591580371898923e-07,0.007806602883454105,0.384172508931744,0.0,3.0,8.136475441252363e-06,3.8333888053894043,0.004427770640112257,0.8,V26_CALIB_SDEDIT_MATCH,7.5634104970134786e-06,sub-17,matched_mean_constant_variance,8.77073778108676e-06,1.0
16.0,6.591580371898923e-07,0.008659325935990338,0.384172508931744,-0.5628985507246376,3.0,8.136475441252363e-06,7.657898339964906,0.004935937108727731,0.9,V26_CALIB_SDEDIT_MATCH,7.5634104970134786e-06,sub-17,ensemble_quantiles,8.77073778108676e-06,1.0
16.0,6.591580371898923e-07,0.010067557367149758,0.384172508931744,0.0,3.0,8.136475441252363e-06,7.651339848836263,0.005682982091791939,0.9,V26_CALIB_SDEDIT_MATCH,7.5634104970134786e-06,sub-17,matched_mean_constant_variance,8.77073778108676e-06,1.0
16.0,7.88513720095807e-07,0.0033082823822463774,0.3305334865512703,-0.3791304347826087,3.0,8.46330310603586e-06,1.3236070073631874,0.0021219938819296217,0.5,V26_CALIB_SDEDIT_MATCH,7.018203914910259e-06,sub-18,ensemble_quantiles,8.327164647899584e-06,1.0
16.0,7.88513720095807e-07,0.0037293365036231885,0.3305334865512703,0.0,3.0,8.46330310603586e-06,1.3234620889027913,0.0022721893817488534,0.5,V26_CALIB_SDEDIT_MATCH,7.018203914910259e-06,sub-18,matched_mean_constant_variance,8.327164647899584e-06,1.0
16.0,7.88513720095807e-07,0.006143616017512077,0.3305334865512703,-0.3791304347826087,3.0,8.46330310603586e-06,3.298864394095934,0.0038978960151118407,0.8,V26_CALIB_SDEDIT_MATCH,7.018203914910259e-06,sub-18,ensemble_quantiles,8.327164647899584e-06,1.0
16.0,7.88513720095807e-07,0.007143766983695652,0.3305334865512703,0.0,3.0,8.46330310603586e-06,3.2972067991892495,0.004317230704465902,0.8,V26_CALIB_SDEDIT_MATCH,7.018203914910259e-06,sub-18,matched_mean_constant_variance,8.327164647899584e-06,1.0
16.0,7.88513720095807e-07,0.007613177460748792,0.3305334865512703,-0.3791304347826087,3.0,8.46330310603586e-06,6.585781808615251,0.00481243302935299,0.9,V26_CALIB_SDEDIT_MATCH,7.018203914910259e-06,sub-18,ensemble_quantiles,8.327164647899584e-06,1.0
16.0,7.88513720095807e-07,0.009141710069444446,0.3305334865512703,0.0,3.0,8.46330310603586e-06,6.579333305358887,0.005541105620365195,0.9,V26_CALIB_SDEDIT_MATCH,7.018203914910259e-06,sub-18,matched_mean_constant_variance,8.327164647899584e-06,1.0
16.0,4.514900275864875e-06,0.005526777626811595,0.4376721148036086,-0.35623188405797096,3.0,1.76495548179408e-05,1.7535186290534346,0.004064222788513994,0.5,V26_POP_SDEDIT,1.149567396415326e-05,sub-15,ensemble_quantiles,1.707795089582002e-05,1.0
16.0,4.514900275864875e-06,0.006107053894927536,0.4376721148036086,0.0,3.0,1.76495548179408e-05,1.753233273824056,0.004350390749464413,0.5,V26_POP_SDEDIT,1.149567396415326e-05,sub-15,matched_mean_constant_variance,1.707795089582002e-05,1.0
16.0,4.514900275864875e-06,0.010229138360507246,0.4376721148036086,-0.35623188405797096,3.0,1.76495548179408e-05,4.364317340566504,0.007461907366383282,0.8,V26_POP_SDEDIT,1.149567396415326e-05,sub-15,ensemble_quantiles,1.707795089582002e-05,1.0
16.0,4.514900275864875e-06,0.011739979619565216,0.4376721148036086,0.0,3.0,1.76495548179408e-05,4.361142794291179,0.008265878130966525,0.8,V26_POP_SDEDIT,1.149567396415326e-05,sub-15,matched_mean_constant_variance,1.707795089582002e-05,1.0
16.0,4.514900275864875e-06,0.012661109224033814,0.4376721148036086,-0.35623188405797096,3.0,1.76495548179408e-05,8.705747444338789,0.009209117362347821,0.9,V26_POP_SDEDIT,1.149567396415326e-05,sub-15,ensemble_quantiles,1.707795089582002e-05,1.0
16.0,4.514900275864875e-06,0.015021135265700482,0.4376721148036086,0.0,3.0,1.76495548179408e-05,8.69337526957194,0.010609139725003108,0.9,V26_POP_SDEDIT,1.149567396415326e-05,sub-15,matched_mean_constant_variance,1.707795089582002e-05,1.0
16.0,4.342243805410817e-06,0.006623641304347827,0.39602578187600673,-0.32347826086956516,3.0,1.5718815886837472e-05,1.5869084233087716,0.003996547278932978,0.5,V26_POP_SDEDIT,1.1520214769689119e-05,sub-17,ensemble_quantiles,1.691995753105857e-05,1.0
16.0,4.342243805410817e-06,0.007359601449275363,0.39602578187600673,0.0,3.0,1.5718815886837472e-05,1.5866077740987141,0.0043037608528879905,0.5,V26_POP_SDEDIT,1.1520214769689119e-05,sub-17,matched_mean_constant_variance,1.691995753105857e-05,1.0
16.0,4.342243805410817e-06,0.012303743961352656,0.39602578187600673,-0.32347826086956516,3.0,1.5718815886837472e-05,3.948033431861914,0.007373342978888533,0.8,V26_POP_SDEDIT,1.1520214769689119e-05,sub-17,ensemble_quantiles,1.691995753105857e-05,1.0
16.0,4.342243805410817e-06,0.013880632925724638,0.39602578187600673,0.0,3.0,1.5718815886837472e-05,3.94486133257548,0.008177279872888734,0.8,V26_POP_SDEDIT,1.1520214769689119e-05,sub-17,matched_mean_constant_variance,1.691995753105857e-05,1.0
16.0,4.342243805410817e-06,0.015143795289855072,0.39602578187600673,-0.32347826086956516,3.0,1.5718815886837472e-05,7.87336761808286,0.009120434710481335,0.9,V26_POP_SDEDIT,1.1520214769689119e-05,sub-17,ensemble_quantiles,1.691995753105857e-05,1.0
16.0,4.342243805410817e-06,0.017752679649758452,0.39602578187600673,0.0,3.0,1.5718815886837472e-05,7.861201445261638,0.010495425091851451,0.9,V26_POP_SDEDIT,1.1520214769689119e-05,sub-17,matched_mean_constant_variance,1.691995753105857e-05,1.0
16.0,4.86718692134976e-06,0.006388936065821256,0.334985147401442,-0.25159420289855067,3.0,1.6588855963561855e-05,1.3427856620294143,0.0040969610900400966,0.5,V26_POP_SDEDIT,1.149950824460196e-05,sub-18,ensemble_quantiles,1.74578101497976e-05,1.0
16.0,4.86718692134976e-06,0.007139049290458939,0.334985147401442,0.0,3.0,1.6588855963561855e-05,1.342501203219096,0.004381088197396757,0.5,V26_POP_SDEDIT,1.149950824460196e-05,sub-18,matched_mean_constant_variance,1.74578101497976e-05,1.0
16.0,4.86718692134976e-06,0.011495838994565216,0.334985147401442,-0.25159420289855067,3.0,1.6588855963561855e-05,3.3373754450972264,0.007518677122390908,0.8,V26_POP_SDEDIT,1.149950824460196e-05,sub-18,ensemble_quantiles,1.74578101497976e-05,1.0
16.0,4.86718692134976e-06,0.01331450973731884,0.334985147401442,0.0,3.0,1.6588855963561855e-05,3.334193706512451,0.008324204239620485,0.8,V26_POP_SDEDIT,1.149950824460196e-05,sub-18,matched_mean_constant_variance,1.74578101497976e-05,1.0
16.0,4.86718692134976e-06,0.014183744716183574,0.334985147401442,-0.25159420289855067,3.0,1.6588855963561855e-05,6.651751918190254,0.009273958860713598,0.9,V26_POP_SDEDIT,1.149950824460196e-05,sub-18,ensemble_quantiles,1.74578101497976e-05,1.0
16.0,4.86718692134976e-06,0.017059178743961356,0.334985147401442,0.0,3.0,1.6588855963561855e-05,6.639333089192708,0.01068400047500708,0.9,V26_POP_SDEDIT,1.149950824460196e-05,sub-18,matched_mean_constant_variance,1.74578101497976e-05,1.0
16.0,1.219693455123405e-07,0.001475458559782609,0.4162309886999713,-0.4773913043478261,3.0,1.4770643644486843e-06,1.6655506599610954,0.000896012568239597,0.5,V27_ENERGY_SDEDIT_L05,1.2616443791912957e-06,sub-15,ensemble_quantiles,1.4758551176718981e-06,1.0
16.0,1.219693455123405e-07,0.0016276041666666667,0.4162309886999713,0.0,3.0,1.4770643644486843e-06,1.6654900312423706,0.0009580795539548837,0.5,V27_ENERGY_SDEDIT_L05,1.2616443791912957e-06,sub-15,matched_mean_constant_variance,1.4758551176718981e-06,1.0
16.0,1.219693455123405e-07,0.0026607789855072465,0.4162309886999713,-0.4773913043478261,3.0,1.4770643644486843e-06,4.159566098425905,0.0016443005906946917,0.8,V27_ENERGY_SDEDIT_L05,1.2616443791912957e-06,sub-15,ensemble_quantiles,1.4758551176718981e-06,1.0
16.0,1.219693455123405e-07,0.003111318689613526,0.4162309886999713,0.0,3.0,1.4770643644486843e-06,4.158864816029866,0.0018203810390450116,0.8,V27_ENERGY_SDEDIT_L05,1.2616443791912957e-06,sub-15,matched_mean_constant_variance,1.4758551176718981e-06,1.0
