aggregate_across_seeds,artifact_attenuation_db,artifact_attenuation_mode,artifact_mask_iou,artifact_mask_overlap_fraction,artifact_mask_role,calibration_seconds,clean_interval_correlation,clean_interval_preservation,clean_interval_relative_change,context_id,correlation,d_perp_y,dataset_id,delta_snr_db,e_parallel,e_perp,energy_evaluations,estimated_projector_rank,failure_reason,fallback_method_id,frequency_rrmse,function_evaluations,generalized_bayes,latency_seconds,mask_regime,method_id,model_forward_evaluations,operator_source,oracle_projector_rank,outer_fold,overlap_fraction,p0_bootstrap_median_distance,p0_bootstrap_success,p0_eligibility,p0_rank,paired_target_available,participant_id,participant_mapping_verified,peak_memory_bytes,pop_fallback_used,projector_distance,projector_max_angle_deg,projector_mean_angle_deg,query_seconds,query_windows,score_evaluations,seed,session_id,source_id,status,subspace_metric_basis,time_rrmse
False,0.5745660188762549,paired_artifact_residual,,,reference_intervals_not_detector_prediction,5,0.011518494626547466,-8.959122546875047,9.959122546875047,calibration_05s_seed,0.008409028199143617,13.307231558408999,klados_bamidis_v4,-20.42710210721651,3.3841550265690175,13.307231561371587,82,2,,,49.17458293852632,41,True,0.2870215168222785,external,oracle_projector_restoration,41,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,468142592,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,12.500606203767589
False,23.48322328084684,paired_artifact_residual,,,reference_intervals_not_detector_prediction,5,0.7305503017564859,0.2969069332389017,0.7030930667610983,calibration_05s_seed,0.8130803456433351,2.4480758024027894e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509849,7.65976418349681e-08,0,2,,,0.16537055945118695,0,True,0.0016224952414631844,external,oracle_orthogonal_subtraction,0,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,not_applicable,,True,unresolved,False,0,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,0,20260805,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,3.8717158949906065,paired_artifact_residual,,,reference_intervals_not_detector_prediction,5,0.17773617309461565,-1.533002952229384,2.533002952229384,calibration_05s_seed,0.15126644477999132,3.3416692722302814,klados_bamidis_v4,-8.649595680771721,1.0450444301265147,3.341669272981236,0,2,,,4.118905215347877,1,True,0.004968874156475067,external,oracle_information_matched_one_step,1,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,112066048,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,1,20260805,source_record_sim45,sim45,success,oracle_projector,3.221482324736341
False,0.7773206459821713,paired_artifact_residual,,,reference_intervals_not_detector_prediction,5,0.01183381114780286,-8.925010695119934,9.925010695119934,calibration_05s_seed,0.008520860461595243,13.280291173762931,klados_bamidis_v4,-20.396599490881158,3.32870162674376,13.280291176716304,0,,bootstrap_q90,POP,48.85801307355371,41,True,0.23465172294527292,external,matching_information_matched_one_step,41,matching_source_support,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260805,source_record_sim45,sim45,rolled_back,oracle_projector,12.456784272118057
False,2.5931205597365676,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,-0.02015970298738712,-9.348394941422237,10.348394941422237,calibration_10s_seed,-0.018908957618038843,13.850438732907401,klados_bamidis_v4,-20.725527653872167,3.326126858142261,13.850438736123822,41,,,,50.82193053675393,41,True,1.5153983244672418,external,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,467658240,False,,,,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,12.93755924305776
False,2.3526959981457454,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,-0.020871309652689456,-9.386566229364849,10.386566229364849,calibration_10s_seed,-0.019158698908693046,13.882331742260204,klados_bamidis_v4,-20.757850067303632,3.384093068036321,13.882331745484157,82,2,,,51.20990525775637,41,True,0.2810827614739537,external,matching_p0,41,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,468142592,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,12.985792894030547
False,2.5931205597365676,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,-0.02015970298738712,-9.348394941422237,10.348394941422237,calibration_10s_seed,-0.018908957618038843,13.850438732907401,klados_bamidis_v4,-20.725527653872167,3.326126858142261,13.850438736123822,41,,participant_mapping_unresolved_population_operator_not_leakage_safe,POP,50.82193053675393,41,True,1.5153983244672418,external,population_source_p0,41,unavailable_participant_safe_population,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467658240,True,,,,11.0078125,6,41,20260801,source_record_sim45,sim45,rolled_back,oracle_projector,12.93755924305776
False,2.3394942873211657,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,-0.020857332928717384,-9.385916132387878,10.385916132387878,calibration_10s_seed,-0.01914570450709371,13.880770302289454,klados_bamidis_v4,-20.757315136458647,3.3855025990993726,13.880770305513243,82,2,,,51.19898995511218,41,True,0.27909323293715715,external,wrong_source_p0,41,frozen_wrong_source_record,2,klados_v4_source_fold_sim45,0.9947851680811627,0.06877996594441857,1.0,eligible,2,True,unresolved,False,468142592,False,0.07221379313425515,5.604211038822465,3.6583020389214678,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,12.984993173155061
False,2.5931205597365676,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,-0.02015970298738712,-9.348394941422237,10.348394941422237,calibration_10s_seed,-0.018908957618038843,13.850438732907401,klados_bamidis_v4,-20.725527653872167,3.326126858142261,13.850438736123822,41,,bootstrap_median;bootstrap_q90,POP,50.82193053675393,41,True,1.5153983244672418,external,shuffled_calibration_p0,41,matching_support_block_shuffled,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467658240,True,,,,11.0078125,6,41,20260801,source_record_sim45,sim45,rolled_back,oracle_projector,12.93755924305776
False,2.334141020426145,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,-0.020848714641378996,-9.385862899400028,10.385862899400028,calibration_10s_seed,-0.019141566370690897,13.880571316290428,klados_bamidis_v4,-20.757296593968732,3.385883073638088,13.880571319514205,82,2,,,51.19749409446305,41,True,0.27985473070293665,external,oracle_projector_restoration,41,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,468142592,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,41,20260801,source_record_sim45,sim45,success,oracle_projector,12.984965453041411
False,23.48322328084684,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.7305503017564859,0.2969069332389017,0.7030930667610983,calibration_10s_seed,0.8130803456433351,2.4480758024027894e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509849,7.65976418349681e-08,0,2,,,0.16537055945118695,0,True,0.0016209622845053673,external,oracle_orthogonal_subtraction,0,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,not_applicable,,True,unresolved,False,0,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,0,20260801,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,5.568012592170886,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.13854903251713513,-1.6212677589555353,2.6212677589555353,calibration_10s_seed,0.12165099706195188,3.4501664643548073,klados_bamidis_v4,-8.799163948806058,0.9681904237950635,3.4501664652555557,0,2,,,4.007555744476107,1,True,0.005203709006309509,external,oracle_information_matched_one_step,1,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,112066048,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,1,20260801,source_record_sim45,sim45,success,oracle_projector,3.277435596077772
False,5.568550738095515,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.13851230917519441,-1.621325681579603,2.621325681579603,calibration_10s_seed,0.12161726657999672,3.4503206557882695,klados_bamidis_v4,-8.799389834574322,0.968087317660568,3.450320656689114,0,2,,,4.007831018270603,1,True,0.004706129431724548,external,matching_information_matched_one_step,1,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,112066048,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,1,20260801,source_record_sim45,sim45,success,oracle_projector,3.277520830373277
False,3.092044983119207,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.021272417864200494,-9.13083132166787,10.13083132166787,calibration_10s_seed,0.021339256412860986,13.375952112334321,klados_bamidis_v4,-20.5374177084531,3.6424026609075373,13.375952115618318,41,,,,49.38652089901373,41,True,0.2345446003600955,external,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,467891712,False,,,,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,12.660383295712615
False,2.9368469194283184,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.02091097665859078,-9.17301867914262,10.17301867914262,calibration_10s_seed,0.021152622774133614,13.408700226354222,klados_bamidis_v4,-20.573523031113755,3.704334442105025,13.408700229645708,82,2,,,49.8620232442364,41,True,0.2738883513957262,external,matching_p0,41,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,468142592,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,12.713119239589663
False,3.092044983119207,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.021272417864200494,-9.13083132166787,10.13083132166787,calibration_10s_seed,0.021339256412860986,13.375952112334321,klados_bamidis_v4,-20.5374177084531,3.6424026609075373,13.375952115618318,41,,participant_mapping_unresolved_population_operator_not_leakage_safe,POP,49.38652089901373,41,True,0.2345446003600955,external,population_source_p0,41,unavailable_participant_safe_population,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260802,source_record_sim45,sim45,rolled_back,oracle_projector,12.660383295712615
False,2.933001359117551,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.020923313553235005,-9.173253539088723,10.173253539088723,calibration_10s_seed,0.021160942737379364,13.407912648651411,klados_bamidis_v4,-20.57369368138481,3.7065308864875908,13.407912651942704,82,2,,,49.86932164258844,41,True,0.2915568398311734,external,wrong_source_p0,41,frozen_wrong_source_record,2,klados_v4_source_fold_sim45,0.9947851680811627,0.06877996594441857,1.0,eligible,2,True,unresolved,False,468142592,False,0.07221379313425515,5.604211038822465,3.6583020389214678,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,12.713369014643993
False,3.092044983119207,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.021272417864200494,-9.13083132166787,10.13083132166787,calibration_10s_seed,0.021339256412860986,13.375952112334321,klados_bamidis_v4,-20.5374177084531,3.6424026609075373,13.375952115618318,41,,bootstrap_median;bootstrap_q90,POP,49.38652089901373,41,True,0.2345446003600955,external,shuffled_calibration_p0,41,matching_support_block_shuffled,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260802,source_record_sim45,sim45,rolled_back,oracle_projector,12.660383295712615
False,2.9312628938671423,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.02093893209310729,-9.173321637978088,10.173321637978088,calibration_10s_seed,0.021172673122923657,13.407815664889494,klados_bamidis_v4,-20.573768374939192,3.706991529926491,13.407815668180714,82,2,,,49.870525521494216,41,True,0.2819933230057359,external,oracle_projector_restoration,41,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,468142592,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,41,20260802,source_record_sim45,sim45,success,oracle_projector,12.713478342627933
False,23.48322328084684,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.7305503017564859,0.2969069332389017,0.7030930667610983,calibration_10s_seed,0.8130803456433351,2.4480758024027894e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509849,7.65976418349681e-08,0,2,,,0.16537055945118695,0,True,0.0016217930242419243,external,oracle_orthogonal_subtraction,0,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,not_applicable,,True,unresolved,False,0,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,0,20260802,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,4.667914223241553,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.18209708925350765,-1.5785274458921505,2.5785274458921505,calibration_10s_seed,0.16245773850944217,3.365133880691599,klados_bamidis_v4,-8.749129267191941,1.0835671049690145,3.365133881685915,0,2,,,4.116877331421437,1,True,0.005039702169597149,external,oracle_information_matched_one_step,1,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,112066048,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,1,20260802,source_record_sim45,sim45,success,oracle_projector,3.258610346904135
False,4.667088251957061,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.1820704124362692,-1.578540003084334,2.578540003084334,calibration_10s_seed,0.16242841882570228,3.3652622607609874,klados_bamidis_v4,-8.749222617549178,1.0834188241894476,3.3652622617552104,0,2,,,4.1168478740848515,1,True,0.004728012718260288,external,matching_information_matched_one_step,1,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,112066048,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,1,20260802,source_record_sim45,sim45,success,oracle_projector,3.258645368541215
False,2.589657450182151,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01994643064196603,-8.737340409108919,9.737340409108919,calibration_10s_seed,0.021897927095784725,13.017521837710488,klados_bamidis_v4,-20.209655815058788,3.212915470609354,13.017521840827285,41,,,,47.12595786471388,41,True,0.23499378748238087,external,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,467891712,False,,,,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,12.191545380342102
False,2.3804704862518906,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.019483224201634942,-8.77177668692137,9.77177668692137,calibration_10s_seed,0.021641676570011027,13.045288347422586,klados_bamidis_v4,-20.240529396354088,3.266104696191932,13.04528835055175,82,2,,,47.42319682784347,41,True,0.28055385407060385,external,matching_p0,41,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,468142592,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,12.23495675423998
False,2.589657450182151,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01994643064196603,-8.737340409108919,9.737340409108919,calibration_10s_seed,0.021897927095784725,13.017521837710488,klados_bamidis_v4,-20.209655815058788,3.212915470609354,13.017521840827285,41,,participant_mapping_unresolved_population_operator_not_leakage_safe,POP,47.12595786471388,41,True,0.23499378748238087,external,population_source_p0,41,unavailable_participant_safe_population,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260803,source_record_sim45,sim45,rolled_back,oracle_projector,12.191545380342102
False,2.3754236248191325,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.019498463905720017,-8.771561350724623,9.771561350724623,calibration_10s_seed,0.021652194317758108,13.044318940759146,klados_bamidis_v4,-20.240346193956874,3.2675838089904197,13.044318943888591,82,2,,,47.42128124776672,41,True,0.28168161306530237,external,wrong_source_p0,41,frozen_wrong_source_record,2,klados_v4_source_fold_sim45,0.9947851680811627,0.06877996594441857,1.0,eligible,2,True,unresolved,False,468142592,False,0.07221379313425515,5.604211038822465,3.6583020389214678,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,12.234698697798764
False,2.589657450182151,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01994643064196603,-8.737340409108919,9.737340409108919,calibration_10s_seed,0.021897927095784725,13.017521837710488,klados_bamidis_v4,-20.209655815058788,3.212915470609354,13.017521840827285,41,,bootstrap_median;bootstrap_q90,POP,47.12595786471388,41,True,0.23499378748238087,external,shuffled_calibration_p0,41,matching_support_block_shuffled,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260803,source_record_sim45,sim45,rolled_back,oracle_projector,12.191545380342102
False,2.3692615671322006,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.019506102260813965,-8.771834929008511,9.771834929008511,calibration_10s_seed,0.021657509702111905,13.044432312055237,klados_bamidis_v4,-20.240614150937123,3.2683288692947827,13.044432315184912,82,2,,,47.42415973549156,41,True,0.28304100036621094,external,oracle_projector_restoration,41,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,468142592,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,41,20260803,source_record_sim45,sim45,success,oracle_projector,12.235076140251156
False,23.48322328084684,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.7305503017564859,0.2969069332389017,0.7030930667610983,calibration_10s_seed,0.8130803456433351,2.4480758024027894e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509849,7.65976418349681e-08,0,2,,,0.16537055945118695,0,True,0.0016168048605322838,external,oracle_orthogonal_subtraction,0,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,not_applicable,,True,unresolved,False,0,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,0,20260803,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,4.693289779903366,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.18567093245195831,-1.4972096105724404,2.4972096105724404,calibration_10s_seed,0.1648313133460774,3.2855633586285915,klados_bamidis_v4,-8.4774478770089,1.0074578750666103,3.2855633593006024,0,2,,,4.047399612486457,1,True,0.005003407597541809,external,oracle_information_matched_one_step,1,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,112066048,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,1,20260803,source_record_sim45,sim45,success,oracle_projector,3.158263510581131
False,4.69389821763059,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.18563605740454148,-1.4972221001603865,2.4972221001603865,calibration_10s_seed,0.16479343024731985,3.285681778310797,klados_bamidis_v4,-8.477488252243084,1.0072747008699743,3.2856817789823722,0,2,,,4.047524043003555,1,True,0.004704127088189125,external,matching_information_matched_one_step,1,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,112066048,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,1,20260803,source_record_sim45,sim45,success,oracle_projector,3.1582781913945572
False,2.3100357929114974,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.005381586126235629,-9.00239358843151,10.00239358843151,calibration_10s_seed,-0.005515054677664988,13.33863384611726,klados_bamidis_v4,-20.430006611751686,3.3255208608815403,13.338633848739265,41,,,,48.91373998536293,41,True,0.23467258363962173,external,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,467891712,False,,,,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,12.50478702348681
False,2.0707544135372604,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.005013625397593466,-9.036662733318167,10.036662733318167,calibration_10s_seed,-0.005863052537405614,13.365734155962137,klados_bamidis_v4,-20.46027279376863,3.3804004674388133,13.365734158587998,82,2,,,49.281583783464114,41,True,0.28200078289955854,external,matching_p0,41,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,468142592,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,12.548436245381868
False,2.3100357929114974,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.005381586126235629,-9.00239358843151,10.00239358843151,calibration_10s_seed,-0.005515054677664988,13.33863384611726,klados_bamidis_v4,-20.430006611751686,3.3255208608815403,13.338633848739265,41,,participant_mapping_unresolved_population_operator_not_leakage_safe,POP,48.91373998536293,41,True,0.23467258363962173,external,population_source_p0,41,unavailable_participant_safe_population,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260804,source_record_sim45,sim45,rolled_back,oracle_projector,12.50478702348681
False,2.0654193343899365,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.005036834685897241,-9.035893907705184,10.035893907705184,calibration_10s_seed,-0.005846075939384303,13.36443674943728,klados_bamidis_v4,-20.4596726786404,3.380992511995895,13.36443675206191,82,2,,,49.2709344717409,41,True,0.27392473723739386,external,wrong_source_p0,41,frozen_wrong_source_record,2,klados_v4_source_fold_sim45,0.9947851680811627,0.06877996594441857,1.0,eligible,2,True,unresolved,False,468142592,False,0.07221379313425515,5.604211038822465,3.6583020389214678,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,12.547569293739388
False,2.3100357929114974,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.005381586126235629,-9.00239358843151,10.00239358843151,calibration_10s_seed,-0.005515054677664988,13.33863384611726,klados_bamidis_v4,-20.430006611751686,3.3255208608815403,13.338633848739265,41,,bootstrap_median;bootstrap_q90,POP,48.91373998536293,41,True,0.23467258363962173,external,shuffled_calibration_p0,41,matching_support_block_shuffled,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260804,source_record_sim45,sim45,rolled_back,oracle_projector,12.50478702348681
False,2.0622507457059753,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.005028022375307071,-9.036097557067485,10.036097557067485,calibration_10s_seed,-0.0058556641733891295,13.364517865213795,klados_bamidis_v4,-20.45986162611308,3.3815286803490334,13.36451786783859,82,2,,,49.27081969403978,41,True,0.2791973100975156,external,oracle_projector_restoration,41,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,468142592,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,41,20260804,source_record_sim45,sim45,success,oracle_projector,12.547842248772449
False,23.48322328084684,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.7305503017564859,0.2969069332389017,0.7030930667610983,calibration_10s_seed,0.8130803456433351,2.4480758024027894e-08,klados_bamidis_v4,8.306878632211891,0.3842873321509849,7.65976418349681e-08,0,2,,,0.16537055945118695,0,True,0.0016113873571157455,external,oracle_orthogonal_subtraction,0,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,not_applicable,,True,unresolved,False,0,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,0,20260804,source_record_sim45,sim45,success,oracle_projector,0.4573324704142341
False,5.207297431675525,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.16913484675495774,-1.5470856900972203,2.5470856900972203,calibration_10s_seed,0.13506426610712557,3.340693073891139,klados_bamidis_v4,-8.613513503250706,1.0174151417674042,3.340693074075091,0,2,,,3.9536894519738617,1,True,0.004988204687833786,external,oracle_information_matched_one_step,1,paired_query_oracle_projector,2,klados_v4_source_fold_sim45,1.0,,,eligible,2,True,unresolved,False,112066048,False,0.0,8.537736462515939e-07,4.2688682312579694e-07,11.0078125,6,1,20260804,source_record_sim45,sim45,success,oracle_projector,3.2081276768238016
False,5.206303864978158,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.16910599271951926,-1.5471235122482296,2.5471235122482296,calibration_10s_seed,0.135035950360532,3.340803463527287,klados_bamidis_v4,-8.613630300520258,1.017308779973426,3.3408034637114077,0,2,,,3.9536742956023296,1,True,0.00475640594959259,external,matching_information_matched_one_step,1,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,112066048,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,1,20260804,source_record_sim45,sim45,success,oracle_projector,3.20817081610923
False,0.7773206459821713,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01183381114780286,-8.925010695119934,9.925010695119934,calibration_10s_seed,0.008520860461595243,13.280291173762931,klados_bamidis_v4,-20.396599490881158,3.32870162674376,13.280291176716304,41,,,,48.85801307355371,41,True,0.23465172294527292,external,POP,41,none,,klados_v4_source_fold_sim45,,,,not_applicable,,True,unresolved,False,467891712,False,,,,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,12.456784272118057
False,0.5892878876423906,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.011507586705067206,-8.958348346980996,9.958348346980996,calibration_10s_seed,0.008389951752004503,13.307394406909495,klados_bamidis_v4,-20.426352198762324,3.380981367461276,13.307394409871456,82,2,,,49.16506816824279,41,True,0.27125228103250265,external,matching_p0,41,matching_source_support,2,klados_v4_source_fold_sim45,0.9730128594014033,0.10151411391214132,1.0,eligible,2,True,unresolved,False,468142592,False,0.16427763267894016,13.23967423683351,7.73769917509447,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,12.499526993001073
False,0.7773206459821713,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01183381114780286,-8.925010695119934,9.925010695119934,calibration_10s_seed,0.008520860461595243,13.280291173762931,klados_bamidis_v4,-20.396599490881158,3.32870162674376,13.280291176716304,41,,participant_mapping_unresolved_population_operator_not_leakage_safe,POP,48.85801307355371,41,True,0.23465172294527292,external,population_source_p0,41,unavailable_participant_safe_population,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260805,source_record_sim45,sim45,rolled_back,oracle_projector,12.456784272118057
False,0.5788451293630609,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01152155115187037,-8.959226989717099,9.959226989717099,calibration_10s_seed,0.00840850535959578,13.307540598753631,klados_bamidis_v4,-20.427172631193923,3.3837411452061446,13.3075406017163,82,2,,,49.17474273983202,41,True,0.27899039909243584,external,wrong_source_p0,41,frozen_wrong_source_record,2,klados_v4_source_fold_sim45,0.9947851680811627,0.06877996594441857,1.0,eligible,2,True,unresolved,False,468142592,False,0.07221379313425515,5.604211038822465,3.6583020389214678,11.0078125,6,41,20260805,source_record_sim45,sim45,success,oracle_projector,12.50070770126356
False,0.7773206459821713,paired_artifact_residual,,,reference_intervals_not_detector_prediction,10,0.01183381114780286,-8.925010695119934,9.925010695119934,calibration_10s_seed,0.008520860461595243,13.280291173762931,klados_bamidis_v4,-20.396599490881158,3.32870162674376,13.280291176716304,41,,bootstrap_median;bootstrap_q90,POP,48.85801307355371,41,True,0.23465172294527292,external,shuffled_calibration_p0,41,matching_support_block_shuffled,,klados_v4_source_fold_sim45,,,,ineligible,,True,unresolved,False,467891712,True,,,,11.0078125,6,41,20260805,source_record_sim45,sim45,rolled_back,oracle_projector,12.456784272118057
