attacker,balanced_accuracy,cross_entropy,feature,fold,gallery_session,method,query_session,same_different_verification_auroc,seed
adaptive_mlp,0.6377314814814815,0.9591263228030705,A_HZ,2,T,RAW,E,0.5496002616006107,20260921
adaptive_mlp,0.6238425925925927,0.9980228821575864,A_HU,2,T,RAW,E,0.5557793860578758,20260921
linear,0.449074074074074,1.046347233766273,A_H,2,T,HEAD_ONLY,E,0.5370814537299883,20260921
linear,0.449074074074074,1.0464465443352424,A_Z,2,T,HEAD_ONLY,E,0.5332072879976877,20260921
linear,0.449074074074074,1.0464525519845398,A_HZ,2,T,HEAD_ONLY,E,0.5333303722535577,20260921
linear,0.39814814814814814,1.3211231583464966,A_HU,2,T,HEAD_ONLY,E,0.5017065427717655,20260921
adaptive_mlp,0.47685185185185186,1.0218218036657045,A_H,2,T,HEAD_ONLY,E,0.5370814537299883,20260921
adaptive_mlp,0.4525462962962963,1.0374141204333573,A_Z,2,T,HEAD_ONLY,E,0.5332072879976877,20260921
adaptive_mlp,0.4421296296296296,1.0627824343802812,A_HZ,2,T,HEAD_ONLY,E,0.5333303722535577,20260921
adaptive_mlp,0.38773148148148145,1.1402816930865038,A_HU,2,T,HEAD_ONLY,E,0.5017065427717655,20260921
linear,0.449074074074074,1.046347233766273,A_H,2,T,LEACE,E,0.5370814537299883,20260921
linear,0.4930555555555555,1.3102075321499853,A_Z,2,T,LEACE,E,0.5159888391458158,20260921
linear,0.5497685185185185,1.1488593139406011,A_HZ,2,T,LEACE,E,0.5194353323158993,20260921
linear,0.5243055555555557,1.2222358776557902,A_HU,2,T,LEACE,E,0.5198744623673673,20260921
adaptive_mlp,0.47685185185185186,1.0218218036657045,A_H,2,T,LEACE,E,0.5370814537299883,20260921
adaptive_mlp,0.5069444444444445,1.3040065108093175,A_Z,2,T,LEACE,E,0.5159888391458158,20260921
adaptive_mlp,0.5057870370370371,0.9961182147180255,A_HZ,2,T,LEACE,E,0.5194353323158993,20260921
adaptive_mlp,0.5196759259259259,1.3521838790016452,A_HU,2,T,LEACE,E,0.5198744623673673,20260921
linear,0.449074074074074,1.046347233766273,A_H,2,T,Fiber-OneStep,E,0.5370814537299883,20260921
linear,0.4479166666666667,1.0369729051532772,A_Z,2,T,Fiber-OneStep,E,0.5359321000509771,20260921
linear,0.4479166666666667,1.0368613882647157,A_HZ,2,T,Fiber-OneStep,E,0.5361432729683564,20260921
linear,0.44675925925925924,1.0448800904376943,A_HU,2,T,Fiber-OneStep,E,0.5387982278386463,20260921
adaptive_mlp,0.47685185185185186,1.0218218036657045,A_H,2,T,Fiber-OneStep,E,0.5370814537299883,20260921
adaptive_mlp,0.4490740740740741,1.0413407414699707,A_Z,2,T,Fiber-OneStep,E,0.5359321000509771,20260921
adaptive_mlp,0.4375,1.0572286599611107,A_HZ,2,T,Fiber-OneStep,E,0.5361432729683564,20260921
adaptive_mlp,0.4421296296296296,1.072817212809335,A_HU,2,T,Fiber-OneStep,E,0.5387982278386463,20260921
linear,0.449074074074074,1.046347233766273,A_H,2,T,Fiber-SANDiff,E,0.5370814537299883,20260921
linear,0.41550925925925924,1.1719009429546663,A_Z,2,T,Fiber-SANDiff,E,0.5165808563257783,20260921
linear,0.41435185185185186,1.172052384625577,A_HZ,2,T,Fiber-SANDiff,E,0.5184185705987505,20260921
linear,0.4166666666666667,1.1737930189224204,A_HU,2,T,Fiber-SANDiff,E,0.5173376268409389,20260921
adaptive_mlp,0.47685185185185186,1.0218218036657045,A_H,2,T,Fiber-SANDiff,E,0.5370814537299883,20260921
adaptive_mlp,0.4085648148148148,1.09454541168311,A_Z,2,T,Fiber-SANDiff,E,0.5165808563257783,20260921
adaptive_mlp,0.4305555555555556,1.128391967170989,A_HZ,2,T,Fiber-SANDiff,E,0.5184185705987505,20260921
adaptive_mlp,0.40277777777777773,1.1064194267897047,A_HU,2,T,Fiber-SANDiff,E,0.5173376268409389,20260921
linear,0.449074074074074,1.046347233766273,A_H,2,T,Fiber-Stratified-Resample,E,0.5370814537299883,20260921
linear,0.3900462962962963,1.2830311105456615,A_Z,2,T,Fiber-Stratified-Resample,E,0.513575898609877,20260921
linear,0.3888888888888889,1.2833169361978596,A_HZ,2,T,Fiber-Stratified-Resample,E,0.5170708147476889,20260921
linear,0.3888888888888889,1.2834936378773647,A_HU,2,T,Fiber-Stratified-Resample,E,0.5119415715218222,20260921
adaptive_mlp,0.47685185185185186,1.0218218036657045,A_H,2,T,Fiber-Stratified-Resample,E,0.5370814537299883,20260921
adaptive_mlp,0.40277777777777785,1.1143922462046485,A_Z,2,T,Fiber-Stratified-Resample,E,0.513575898609877,20260921
adaptive_mlp,0.3854166666666667,1.4367342790747963,A_HZ,2,T,Fiber-Stratified-Resample,E,0.5170708147476889,20260921
adaptive_mlp,0.39351851851851855,1.1784946302746973,A_HU,2,T,Fiber-Stratified-Resample,E,0.5119415715218222,20260921
