artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,clipping_fraction,dataset,delta_SNR_db,exact_cell,function_evaluations_per_window,latency_seconds_per_window,method,observation_change_ratio,output_input_RMS_ratio,participant_claim,peak_memory_mb,statistical_unit,status,training_seed,unit_id
0.2989335617843105,0.2827315528039669,0.9612368714978134,0.0,klados,10.48850646472265,19ch_native_linked_mastoid_256hz,1,0.004719565777728955,POP,0.6537074388134454,0.7223580353147768,False,38.54345703125,source_record,success,20260812,sim43
0.29736004195068916,0.2812433167448502,0.9618410839617672,0.0027412280905991793,klados,10.534347812866496,19ch_native_linked_mastoid_256hz,2,0.009503960779208379,ONE-STEP-MATCH,0.6478492803688374,0.7203492509087018,False,38.54345703125,source_record,success,20260812,sim43
0.29263990516323385,0.2767790083701108,0.9629840033190482,0.0006167762912809849,klados,10.673329052217223,19ch_native_linked_mastoid_256hz,401,1.362855137665368,DIFF-POP,0.6445583847568606,0.7223563857133923,False,38.54345703125,source_record,success,20260812,sim43
0.2927622277605801,0.27689470116045617,0.9629769214316056,0.0006396198878064752,klados,10.669699135151676,19ch_native_linked_mastoid_256hz,401,1.3545265365553658,DIFF-MATCH,0.6444085785348707,0.722393713683852,False,38.54345703125,source_record,success,20260812,sim43
0.2922356888520834,0.27639670032601527,0.9630685709233934,0.0005939327529631555,klados,10.685334951808452,19ch_native_linked_mastoid_256hz,401,1.3549662042221624,DIFF-SHUFFLED,0.6442723833679894,0.7224360380152036,False,38.54345703125,source_record,success,20260812,sim43
1.0000000000364417,0.860775073130721,0.767235276708578,0.0,klados,-3.165298833055193e-10,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.551351328021194e-08,0.9999999996905341,False,0.0,source_record,success,20260812,sim46
0.26533239557839555,0.22839151219961984,0.9739327642929891,0.0,klados,11.524194437819355,19ch_native_linked_mastoid_256hz,1,0.0041476571001112465,POP,0.6428476821566083,0.7450953051299457,False,41.146484375,source_record,success,20260812,sim46
0.2550734628909333,0.2195608786656482,0.9757678940811324,0.0005756579339504242,klados,11.866694435763613,19ch_native_linked_mastoid_256hz,2,0.00835825670073973,ONE-STEP-MATCH,0.6418462422093522,0.7422354212335365,False,41.146484375,source_record,success,20260812,sim46
0.25638331868484204,0.22068836988239957,0.9755478305130284,0.0004831414553336799,klados,11.82220470309562,19ch_native_linked_mastoid_256hz,401,1.106189547799295,DIFF-POP,0.6364249562105169,0.7436746361122688,False,41.146484375,source_record,success,20260812,sim46
0.25596189738023933,0.22032562092812455,0.9756267120123071,0.000493421102873981,klados,11.836493583536512,19ch_native_linked_mastoid_256hz,401,0.9272050134008168,DIFF-MATCH,0.6365373958771806,0.7436202921087556,False,41.146484375,source_record,success,20260812,sim46
0.25589547702240417,0.22026844793975367,0.975637437598914,0.0004831414553336799,klados,11.838747804848804,19ch_native_linked_mastoid_256hz,401,0.9362598477004213,DIFF-SHUFFLED,0.6360452871894181,0.7435500294810867,False,41.146484375,source_record,success,20260812,sim46
1.000000000197845,2.1983744320074496,0.4294214469185271,0.0,klados,-1.7184614398894098e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5545218118769055e-08,1.000000000159857,False,0.0,source_record,success,20260812,sim47
0.45923850741623845,1.0095781926973821,0.6834343805899301,0.0,klados,6.759234064761543,19ch_native_linked_mastoid_256hz,1,0.0032001361003494823,POP,0.9462852604237161,0.5663738539299858,False,41.146484375,source_record,success,20260812,sim47
0.45657810976759644,1.003729642528792,0.6886700287941261,0.0027446546591818333,klados,6.809698284205839,19ch_native_linked_mastoid_256hz,2,0.006430600199382752,ONE-STEP-MATCH,0.9367674200471101,0.5666000345658677,False,41.146484375,source_record,success,20260812,sim47
0.46157631845498964,1.0147175767108207,0.6830471948561481,0.0007606908329762518,klados,6.715129622183004,19ch_native_linked_mastoid_256hz,401,0.9755131089012139,DIFF-POP,0.941205184036764,0.5688825099133653,False,41.146484375,source_record,success,20260812,sim47
0.4615883691441499,1.0147440686377536,0.6830477451072828,0.0007504112436436117,klados,6.714902856671886,19ch_native_linked_mastoid_256hz,401,1.2112560652007232,DIFF-MATCH,0.9411513243399953,0.5689081458176174,False,41.146484375,source_record,success,20260812,sim47
0.461191857408365,1.0138723873759856,0.6834467705295477,0.0007504112436436117,klados,6.722367380271523,19ch_native_linked_mastoid_256hz,401,1.2122396702994593,DIFF-SHUFFLED,0.9408776188055521,0.5687004924886365,False,41.146484375,source_record,success,20260812,sim47
0.9999999999652254,1.781563346988951,0.49119618157259076,0.0,klados,3.0204954204571653e-10,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5462172942040135e-08,0.999999999888592,False,0.0,source_record,success,20260812,sim48
0.24547033566216778,0.4373209528040005,0.9139059701503917,0.0,klados,12.200019670546329,19ch_native_linked_mastoid_256hz,1,0.004141606600023806,POP,0.8100077338262525,0.5264200048126833,False,41.146484375,source_record,success,20260812,sim48
