conditioning,effect,estimand,exact_cell,route,training_seed,unit_id
support_FiLM,0.598085957880099,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim39
support_FiLM,1.5356723322333403,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim39
support_FiLM,1.0631286255671064,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim40
support_FiLM,0.9742803096707755,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim40
support_FiLM,0.6969295699553877,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim40
support_FiLM,-0.0,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim41
support_FiLM,-0.0,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim41
support_FiLM,-0.0,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim41
support_FiLM,-0.0,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim42
support_FiLM,-0.0,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim42
support_FiLM,-0.0,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim42
support_FiLM,0.9487766838327127,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim43
support_FiLM,1.0334064357735402,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim43
support_FiLM,0.3985761116453759,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim43
support_FiLM,0.9011492683137519,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim46
support_FiLM,0.4705977180642211,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim46
support_FiLM,0.054709876494515086,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim46
support_FiLM,0.5096141481833216,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim47
support_FiLM,-1.2892083344020717,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim47
support_FiLM,-0.24608479549531648,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim47
support_FiLM,3.0673860993518343,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim48
support_FiLM,1.9435546184258161,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim48
support_FiLM,2.222885632843072,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim48
support_FiLM,2.265791963897322,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim49
support_FiLM,2.061361646109547,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim49
support_FiLM,1.2307224500070477,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim49
support_FiLM,0.24969963055473876,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim50
support_FiLM,0.24611096662754228,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim50
support_FiLM,0.11131764435139124,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim50
support_FiLM,0.4338636032373051,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim51
support_FiLM,1.2226042155263137,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim51
support_FiLM,0.7325813559358298,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim51
support_FiLM,3.7016380958355395,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim52
support_FiLM,2.958040790014623,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim52
support_FiLM,1.9020986952104213,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim52
support_FiLM,-0.22012611157970774,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim53
support_FiLM,-1.3701789337581491,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim53
support_FiLM,-6.321998625074858,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim53
support_FiLM,0.1422849429617763,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260811,sim54
support_FiLM,0.5492377623140534,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260812,sim54
support_FiLM,0.14591959695289436,diffusion_vs_deterministic,19ch_native_linked_mastoid_256hz,R2_FIR_residual,20260813,sim54
support_FiLM,-0.14017712199075044,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p01
support_FiLM,-0.1296586807572235,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p01
support_FiLM,-0.12003505790237012,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p01
support_FiLM,-0.08193036048546543,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p02
support_FiLM,0.025728364692342437,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p02
support_FiLM,0.04119522259253472,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p02
support_FiLM,0.0019259352730682244,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p03
support_FiLM,0.05607226545523275,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p03
support_FiLM,0.07778852432831557,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p03
support_FiLM,0.0,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p04
support_FiLM,0.0,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p04
support_FiLM,0.0,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p04
support_FiLM,0.0,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p05
support_FiLM,0.0,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p05
support_FiLM,0.0,match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p05
support_FiLM,-0.062154416353545294,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p02
support_FiLM,-0.07965275864225485,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p02
support_FiLM,-0.08581885082062057,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p02
support_FiLM,-0.10032752178071486,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p03
support_FiLM,-0.1308782105095756,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p03
support_FiLM,-0.13681683865963487,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p03
support_FiLM,-0.08926064143336232,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p06
support_FiLM,-0.24215231861496594,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p06
support_FiLM,-0.16098819071152287,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p06
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p07
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p07
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p07
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p08
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p08
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p08
support_FiLM,-0.1320242498903052,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p09
support_FiLM,-0.12283253530679039,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p09
support_FiLM,-0.12814749742869785,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p09
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p10
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p10
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p10
support_FiLM,-0.09246399774439334,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p11
support_FiLM,-0.1069057961929788,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p11
support_FiLM,-0.05182491752415591,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p11
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p12
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p12
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p12
support_FiLM,-0.2661360767159134,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p13
support_FiLM,-0.2826804757950493,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p13
support_FiLM,-0.08810627529317072,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p13
support_FiLM,-0.026347607320237665,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p14
support_FiLM,-0.034680452202787926,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p14
support_FiLM,0.007013217529758142,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p14
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p15
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p15
support_FiLM,0.0,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p15
support_FiLM,-0.15387633708462595,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p16
support_FiLM,-0.13804019935604434,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p16
support_FiLM,-0.15264327340823416,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p16
support_FiLM,-0.0209728227398627,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p17
support_FiLM,-0.002111803578332294,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p17
support_FiLM,-0.01232942897052769,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p17
support_FiLM,-0.05684877999651583,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p18
support_FiLM,-0.04377097995207552,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p18
support_FiLM,-0.015363123294679426,match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p18
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p03
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p03
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p03
support_FiLM,-0.1340447315732804,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p19
support_FiLM,-0.25039518954726997,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p19
support_FiLM,-0.15122517851691863,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p19
support_FiLM,-0.06300916348349911,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p20
support_FiLM,-0.0518710118102762,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p20
support_FiLM,-0.08398189120774724,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p20
support_FiLM,0.03885567250376659,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p21
support_FiLM,0.026424691363110264,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p21
support_FiLM,0.02324176235415315,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p21
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p22
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p22
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p22
support_FiLM,-0.012201168270349727,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p23
support_FiLM,-0.0064994483457927466,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p23
support_FiLM,-0.01113580901718067,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p23
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p24
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p24
support_FiLM,0.0,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p24
support_FiLM,-0.06041156550550342,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p25
support_FiLM,-0.027496906473280514,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p25
support_FiLM,-0.09465437903190366,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p25
support_FiLM,-0.22315714362364103,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p26
support_FiLM,-0.21558881188436646,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p26
support_FiLM,-0.2402453659031057,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p26
support_FiLM,0.004208223651230525,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p27
support_FiLM,-0.0004850753090999138,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p27
support_FiLM,-0.030196519227864704,match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p27
support_FiLM,-0.05408748464375396,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p03
support_FiLM,-0.02905023049435551,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p03
support_FiLM,-0.043912297166864844,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p03
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p08
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p08
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p08
support_FiLM,-0.04796575333325109,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p24
support_FiLM,-0.03872541746271149,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p24
support_FiLM,-0.0628903512657362,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p24
support_FiLM,-0.049661708649567426,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p28
support_FiLM,-0.04095238722049849,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p28
support_FiLM,-0.05482478896432125,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p28
support_FiLM,0.02778501827153179,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p29
support_FiLM,0.025759763073489428,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p29
support_FiLM,0.01075020411547939,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p29
support_FiLM,-0.014747814251583141,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p30
support_FiLM,-0.023547575681933303,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p30
support_FiLM,-0.02892743101482928,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p30
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p31
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p31
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p31
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p32
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p32
support_FiLM,0.0,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p32
support_FiLM,-0.11644281741956242,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p33
support_FiLM,-0.12006907610588546,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p33
support_FiLM,-0.10133862708853858,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p33
support_FiLM,0.011274991209561325,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p34
support_FiLM,0.005197014341958572,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p34
support_FiLM,0.002646193330263724,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p34
support_FiLM,-0.030240813391107124,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p35
support_FiLM,-0.04994570583331642,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p35
support_FiLM,-0.043418105259486584,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p35
support_FiLM,-0.11331337984166451,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p36
support_FiLM,-0.11927654243705504,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p36
support_FiLM,-0.15241677292305425,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p36
support_FiLM,-0.18991766552885753,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p37
support_FiLM,-0.209716004864267,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p37
support_FiLM,-0.18213586324652487,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p37
support_FiLM,0.007471716468537726,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p38
support_FiLM,-0.005605189110886921,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p38
support_FiLM,0.007047076947318653,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p38
support_FiLM,0.0017587163076635548,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p39
support_FiLM,0.008706506587576601,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p39
support_FiLM,0.013610783921011671,match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p39
support_FiLM,-0.14674992943508414,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p06
support_FiLM,-0.12834901367288626,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p06
support_FiLM,-0.13025784567323123,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p06
support_FiLM,-0.33077973377575054,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p10
support_FiLM,-0.33590730419533094,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p10
support_FiLM,-0.34534348517736574,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p10
support_FiLM,-0.09532345914123058,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p24
support_FiLM,-0.09702027932315849,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p24
support_FiLM,-0.13954352175231155,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p24
support_FiLM,-0.29427639346680146,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p40
support_FiLM,-0.2984761859895505,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p40
support_FiLM,-0.3078193846054832,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p40
support_FiLM,-0.22817750805895648,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p41
support_FiLM,-0.23883630409857387,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p41
support_FiLM,-0.23756170534530385,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p41
support_FiLM,-0.20555391247660276,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p43
support_FiLM,-0.2055990711612246,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p43
support_FiLM,-0.17707393527732113,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p43
support_FiLM,-0.3054754555151698,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p44
support_FiLM,-0.28871885850359585,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p44
support_FiLM,-0.2864857218126001,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p44
support_FiLM,-0.19047619382628367,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p45
support_FiLM,-0.16324413991413367,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p45
support_FiLM,-0.16175207908867922,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p45
support_FiLM,-0.2764579048353471,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p46
support_FiLM,-0.2946437690880473,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p46
support_FiLM,-0.2751099850982706,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p46
support_FiLM,-0.14073725687034153,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p47
support_FiLM,-0.12006462781531196,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p47
support_FiLM,-0.11280552178001421,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p47
support_FiLM,-0.18008143184823605,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p48
support_FiLM,-0.18196727639245242,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p48
support_FiLM,-0.1789036664444965,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p48
support_FiLM,-0.16635978143675323,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p49
support_FiLM,-0.12668742396775623,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p49
support_FiLM,-0.11871849442045362,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p49
support_FiLM,-0.02766975700064611,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p50
support_FiLM,-0.029170468958631846,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p50
support_FiLM,-0.020408330964182708,match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p50
support_FiLM,-0.14017712199075044,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p01
support_FiLM,-0.1296586807572235,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p01
support_FiLM,-0.12003505790237012,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p01
support_FiLM,-0.09502373565434508,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p02
support_FiLM,0.051931528444664976,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p02
support_FiLM,0.08103064873718571,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p02
support_FiLM,-0.02923535437359881,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p03
support_FiLM,0.06247158001392017,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p03
support_FiLM,0.09038113478888715,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p03
support_FiLM,-0.029018981890923612,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p04
support_FiLM,-0.024572504535695983,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p04
support_FiLM,0.1795298938546952,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p04
support_FiLM,-0.15124845138557536,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p05
support_FiLM,-0.11201976766020161,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p05
support_FiLM,-0.13864085026137069,mechanism_g1_match_vs_population,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p05
support_FiLM,-0.13714704280784634,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p02
support_FiLM,-0.17346137655994054,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p02
support_FiLM,-0.17825490745679035,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p02
support_FiLM,-0.1483447932951692,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p03
support_FiLM,-0.17781035043837706,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p03
support_FiLM,-0.18979076508284823,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p03
support_FiLM,-0.2565078804580626,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p06
support_FiLM,-0.40187808040898987,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p06
support_FiLM,-0.3517501424548371,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p06
support_FiLM,-0.2543990201932109,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p07
