effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
query_derived_oracle_projector,15.217739229556173,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim34,success
query_derived_oracle_projector,15.233501649927348,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim34,success
query_derived_oracle_projector,15.1622967380099,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim34,success
query_derived_oracle_projector,15.203311973251402,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim34,success
query_derived_oracle_projector,13.369173872750252,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim34,success
query_derived_oracle_projector,14.845487187150866,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim34,success
query_derived_oracle_projector,15.170186329167336,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim34,success
query_derived_oracle_projector,15.201623084954917,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim34,success
query_derived_oracle_projector,15.213630728889257,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim34,success
query_derived_oracle_projector,15.252696950919926,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim34,success
query_derived_oracle_projector,15.323429303709418,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim34,success
query_derived_oracle_projector,15.265654276125133,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim34,success
query_derived_oracle_projector,15.338026159908623,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim34,success
query_derived_oracle_projector,15.366840005852282,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim34,success
query_derived_oracle_projector,15.271358532365412,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim34,success
