epoch,step,train_loss,validation_loss,best
82,1245,0.10188308063404876,0.08404948663528874,False
83,1260,0.09273907520633848,0.08278675736167938,True
84,1275,0.10882972024860339,0.08269204090883346,True
85,1290,0.09535450583216382,0.0826185809034415,True
86,1305,0.10331647132518763,0.08220617724982633,True
87,1320,0.10470055445582394,0.08240102060331946,False
88,1335,0.10883939711162667,0.08207665382326831,True
89,1350,0.0904107069065285,0.08084002052326267,True
90,1365,0.09173291533356427,0.08057995735194143,True
91,1380,0.09353887848312491,0.0803956087200848,True
92,1395,0.10238481370331823,0.08015837559289185,True
93,1410,0.0995404283498752,0.08031187376188383,False
94,1425,0.10290926483292419,0.07961996733366694,True
95,1440,0.08627654046847566,0.08009882299943281,False
96,1455,0.09423796845050786,0.07968485439644046,False
97,1470,0.09061265955533557,0.07821516987265488,True
98,1485,0.09193432252103258,0.07843340119592025,False
99,1500,0.09042980179091786,0.07877318891052185,False
100,1515,0.09875013368494971,0.07891766205548237,False
101,1530,0.09545649057628128,0.07766401010988498,True
102,1545,0.093147589419484,0.07765691151864297,True
103,1560,0.09805730256539884,0.07671613454846458,True
104,1575,0.08574620863011735,0.07671528127979171,False
105,1590,0.09427329975790878,0.07727582599719486,False
106,1605,0.10029447475595453,0.07691352316143148,False
107,1620,0.08326857293629607,0.07615555949510962,True
108,1635,0.09025990482336013,0.07664061022078136,False
109,1650,0.08863645399305904,0.07623121346450919,False
110,1665,0.08910499423580966,0.07585183164449888,True
111,1680,0.0849741321933475,0.07562208008625783,True
112,1695,0.08760488170689884,0.07500332159603736,True
113,1710,0.09728012182787883,0.0739319958300815,True
114,1725,0.09162287417964264,0.07484992105111003,False
115,1740,0.08727827227554387,0.07433433793185104,False
116,1755,0.076534460618402,0.07477888074383678,False
117,1770,0.09400859396407149,0.07487530556598564,False
118,1785,0.0883801330452031,0.07405122697491118,False
119,1800,0.09988856604055048,0.07404248791407864,False
120,1815,0.07700011007695994,0.07406549232284255,False
121,1830,0.08076014408947625,0.07352531312669115,True
122,1845,0.08383424709792947,0.07346700519663872,True
123,1860,0.08359985443402639,0.07384103801147364,False
124,1875,0.08327011075241997,0.07331362360493276,True
125,1890,0.08972333676405914,0.07329367122139845,True
126,1905,0.08177889998207982,0.07259465471589299,True
127,1920,0.07493799996707734,0.07269603980185492,False
128,1935,0.09301142343754204,0.07281254793905778,False
129,1950,0.0873808675983393,0.07299853678590856,False
130,1965,0.08079913065065938,0.0722589364124397,True
131,1980,0.08235343333318339,0.07265457621583939,False
132,1995,0.08817075369083842,0.07192169899320512,True
133,2010,0.07686956456994345,0.07148152589411533,True
134,2025,0.08421050348968599,0.0710805728114334,True
135,2040,0.0854778409857419,0.07113861732790917,False
136,2055,0.08427886068755357,0.07111816174092218,False
137,2070,0.07766908727146318,0.0708139727486778,True
138,2085,0.08653484941293035,0.07300820424157126,False
139,2100,0.09245326620890786,0.07219655720336549,False
140,2115,0.08127300895055721,0.07130287543042843,False
141,2130,0.08195988454711682,0.07084268737427048,False
142,2145,0.07913757569896446,0.0708974519837034,False
143,2160,0.09595673760446082,0.07055468616160604,True
144,2175,0.07656772635238314,0.06994362149936799,True
145,2190,0.07929310726635773,0.06954806069073999,True
146,2205,0.07725743027115099,0.06933132398199342,True
147,2220,0.07569933294018286,0.06950383645320739,False
148,2235,0.08445982840870468,0.06921533639796218,True
149,2250,0.08294663948011426,0.06939803055197288,False
150,2265,0.07980824672735237,0.0705790086233366,False
151,2280,0.08733327516145117,0.06915524030151561,True
152,2295,0.07324694730797361,0.06934257418047732,False
153,2310,0.09026703383864426,0.06972245441275506,False
154,2325,0.07915360086397093,0.06895048266516765,True
155,2340,0.0717888826732281,0.06879828781983366,True
156,2355,0.07981827545118526,0.06941317750742508,False
157,2370,0.08237727060148965,0.06879323296926776,True
158,2385,0.07695746925776073,0.06829380981959648,True
159,2400,0.081585674936649,0.0699686818256745,False
160,2415,0.07280142880134098,0.06870847717866352,False
161,2430,0.07933110471120393,0.06871850762065261,False
162,2445,0.08566306504174316,0.06779010159099665,True
163,2460,0.07788973973047605,0.06855356654146363,False
164,2475,0.08417119892085236,0.06816885467881938,False
165,2490,0.06884844111870222,0.06793683215287896,False
166,2505,0.07719974662753262,0.06788925426708221,False
167,2520,0.0772556851688508,0.06808088738575836,False
168,2535,0.07097868325834361,0.06814573672962664,False
169,2550,0.08374157981348027,0.06737391486541637,True
170,2565,0.07762319654148757,0.06711640348362452,True
171,2580,0.07326311724602622,0.06762985414594652,False
172,2595,0.07652501899396184,0.06830991286177926,False
173,2610,0.07453420902455514,0.06775848955677062,False
174,2625,0.07522565551512886,0.06779678377477656,False
175,2640,0.06752804942989818,0.06802734951796689,False
176,2655,0.07128001516391817,0.06660326964635387,True
177,2670,0.0766917802123582,0.0686417237337436,False
178,2685,0.0721274969474573,0.06778588044894271,False
179,2700,0.07088886011541841,0.06810290470056932,False
180,2715,0.07080927630067292,0.06733983409860846,False
181,2730,0.08325699533272915,0.06691428474888246,False
182,2745,0.07082840727749373,0.0669762452661742,False
183,2760,0.07100630321002065,0.06662467531182467,False
184,2775,0.07440073247866136,0.06635938739244505,True
185,2790,0.0718195694342764,0.06600201118411031,True
186,2805,0.07763863332004821,0.06732969616308139,False
187,2820,0.07342665315378533,0.06710896834997973,False
188,2835,0.06717611819221354,0.06666228151453983,False
189,2850,0.07857635773109285,0.06601693927159695,False
190,2865,0.07476533104500174,0.06590433335313625,True
191,2880,0.06806174487796611,0.06587479138655476,True
192,2895,0.07601470381465607,0.06561241943701968,True
193,2910,0.07332844969528353,0.06646240746155962,False
194,2925,0.06947868767087337,0.06586925242555823,False
195,2940,0.06715298184829517,0.06574541543061875,False
196,2955,0.07302847260606964,0.06631029898599464,False
197,2970,0.07885471469600572,0.06614777129457175,False
198,2985,0.0647644046931746,0.06644497088092764,False
199,3000,0.08229306090516172,0.06534252370747926,True
