exact_copy_rate,fold,interpretation,membership_attack_positive_rate_0_5,membership_attack_probability,method,near_copy_rate,near_copy_threshold_training_only,nearest_heldout_fiber_distance,nearest_training_donor_entropy,nearest_training_donor_max_share,nearest_training_fiber_distance,release_count,samples,seed,exact_copy_definition,exact_copy_supersedes_primary_threshold_metric
0.0,3,registered exposure diagnostic; not formal membership privacy,0.0,0.0001995869647758135,Fiber-Gaussian,0.0,0.5733314037322998,6.710085868835449,3.712768646406832,0.07909722222222222,6.254749298095703,16,14400,20260940,,
1.0,3,registered exposure diagnostic; not formal membership privacy,1.0,0.9986335572868138,Fiber-Stratified-Resample,1.0,0.5733314037322998,6.291602611541748,3.805003097780634,0.024652777777777777,1.4432428940835962e-07,16,14400,20260940,structural_bytewise_training_bank_membership,True
0.0,3,registered exposure diagnostic; not formal membership privacy,0.0,0.002454476459612347,Fiber-SANDiff,0.0,0.5733314037322998,6.007322788238525,3.733786202691977,0.06979166666666667,5.392574310302734,16,14400,20260940,,
0.0,3,registered exposure diagnostic; not formal membership privacy,0.0,7.640590093221197e-05,Fiber-Gaussian,0.0,0.5639446258544922,6.734759330749512,3.7250311859476835,0.06784722222222223,6.281623363494873,16,14400,20260941,,
1.0,3,registered exposure diagnostic; not formal membership privacy,1.0,0.9984968232474287,Fiber-Stratified-Resample,1.0,0.5639446258544922,6.222570896148682,3.804894327992512,0.024652777777777777,1.4835227091225534e-07,16,14400,20260941,structural_bytewise_training_bank_membership,True
0.0,3,registered exposure diagnostic; not formal membership privacy,0.0,0.002850296742344498,Fiber-SANDiff,0.0,0.5639446258544922,5.778461456298828,3.7407797385082846,0.058402777777777776,5.18483829498291,16,14400,20260941,,
0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,4.236019609239352e-05,Fiber-Gaussian,0.0,0.668060302734375,8.18508243560791,3.7640329241022394,0.035625,7.604653358459473,16,14400,20260940,,
1.0,4,registered exposure diagnostic; not formal membership privacy,1.0,0.9983457539091225,Fiber-Stratified-Resample,1.0,0.668060302734375,7.391424655914307,3.7975797657237282,0.028888888888888888,1.0538744277255319e-07,16,14400,20260940,structural_bytewise_training_bank_membership,True
0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,0.004295195042272472,Fiber-SANDiff,0.0,0.668060302734375,6.921169757843018,3.7439906980967925,0.04729166666666667,6.098836898803711,16,14400,20260940,,
0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,5.887816870903522e-05,Fiber-Gaussian,0.0,0.6202601909637452,7.478144645690918,3.7378003116210516,0.061875,6.901558876037598,16,14400,20260941,,
1.0,4,registered exposure diagnostic; not formal membership privacy,1.0,0.9983714296030084,Fiber-Stratified-Resample,1.0,0.6202601909637452,6.9327616691589355,3.8039102534357485,0.025416666666666667,1.3936978859874216e-07,16,14400,20260941,structural_bytewise_training_bank_membership,True
0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,0.0017424659641009624,Fiber-SANDiff,0.0,0.6202601909637452,6.541959285736084,3.7506432957509044,0.04638888888888889,5.800835609436035,16,14400,20260941,,
0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.00011594739597765302,Fiber-Gaussian,0.0,0.5424619197845459,6.52731990814209,3.713757596001936,0.07361111111111111,6.042620658874512,16,14400,20260940,,
1.0,5,registered exposure diagnostic; not formal membership privacy,1.0,0.9982277241864526,Fiber-Stratified-Resample,1.0,0.5424619197845459,6.099911689758301,3.8022565937083774,0.027708333333333335,1.5797904495684634e-07,16,14400,20260940,structural_bytewise_training_bank_membership,True
0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.0013453238181388983,Fiber-SANDiff,0.0,0.5424619197845459,5.785557746887207,3.7345921069661214,0.06243055555555556,5.160464763641357,16,14400,20260940,,
0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,9.898802698913493e-05,Fiber-Gaussian,0.0,0.5708055019378663,6.868424892425537,3.7319327534276954,0.06118055555555556,6.388750076293945,16,14400,20260941,,
1.0,5,registered exposure diagnostic; not formal membership privacy,1.0,0.998547946338144,Fiber-Stratified-Resample,1.0,0.5708055019378663,6.404724597930908,3.8007912782544406,0.028194444444444446,1.533500579853353e-07,16,14400,20260941,structural_bytewise_training_bank_membership,True
0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.0018403370377834366,Fiber-SANDiff,0.0,0.5708055019378663,6.081368446350098,3.757130093821816,0.043263888888888886,5.43264102935791,16,14400,20260941,,
