attacker,balanced_accuracy,cross_entropy,feature,fold,gallery_session,method,query_session,same_different_verification_auroc,seed
linear,0.10222222222222223,2.8893019876533756,A_Z,4,T,Fiber-Stratified-Resample,E,0.49829209751342773,20260940
linear,0.10222222222222223,2.8899737152113447,A_HZ,4,T,Fiber-Stratified-Resample,E,0.4987088224606777,20260940
linear,0.10222222222222223,2.866230173373532,A_HU,4,T,Fiber-Stratified-Resample,E,0.4983623428756195,20260940
adaptive_mlp,0.14,2.1816944117418395,A_H,4,T,Fiber-Stratified-Resample,E,0.4944087370883944,20260940
adaptive_mlp,0.11777777777777779,2.310714863810577,A_Z,4,T,Fiber-Stratified-Resample,E,0.49829209751342773,20260940
adaptive_mlp,0.10000000000000002,2.324338464448285,A_HZ,4,T,Fiber-Stratified-Resample,E,0.4987088224606777,20260940
adaptive_mlp,0.10777777777777778,2.296951100218022,A_HU,4,T,Fiber-Stratified-Resample,E,0.4983623428756195,20260940
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,RAW,E,0.5090902733733532,20260941
linear,0.38555555555555554,2.4661213883447677,A_Z,4,T,RAW,E,0.5353831564045364,20260941
linear,0.38555555555555554,2.467117362595556,A_HZ,4,T,RAW,E,0.5353631987567268,20260941
linear,0.37777777777777777,2.470557108835897,A_HU,4,T,RAW,E,0.5358052980029919,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,RAW,E,0.5090902733733532,20260941
adaptive_mlp,0.3333333333333333,2.2895809171456323,A_Z,4,T,RAW,E,0.5353831564045364,20260941
adaptive_mlp,0.33333333333333337,2.287220595194003,A_HZ,4,T,RAW,E,0.5353631987567268,20260941
adaptive_mlp,0.3411111111111111,2.7092740803190796,A_HU,4,T,RAW,E,0.5358052980029919,20260941
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,HEAD_ONLY,E,0.5090902733733532,20260941
linear,0.1488888888888889,2.16895709022662,A_Z,4,T,HEAD_ONLY,E,0.5140188925896927,20260941
linear,0.1488888888888889,2.168956381211013,A_HZ,4,T,HEAD_ONLY,E,0.5129798355902184,20260941
linear,0.1088888888888889,4.352905294907241,A_HU,4,T,HEAD_ONLY,E,0.5065640536971718,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,HEAD_ONLY,E,0.5090902733733532,20260941
adaptive_mlp,0.1388888888888889,2.157955654739831,A_Z,4,T,HEAD_ONLY,E,0.5140188925896927,20260941
adaptive_mlp,0.14222222222222222,2.16846581256856,A_HZ,4,T,HEAD_ONLY,E,0.5129798355902184,20260941
adaptive_mlp,0.11777777777777779,2.9838264994808137,A_HU,4,T,HEAD_ONLY,E,0.5065640536971718,20260941
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,LEACE,E,0.5090902733733532,20260941
linear,0.23444444444444448,2.782284859071999,A_Z,4,T,LEACE,E,0.5154041126137778,20260941
linear,0.22666666666666668,2.7868310257598172,A_HZ,4,T,LEACE,E,0.5155314082078022,20260941
linear,0.23111111111111113,2.789054300259163,A_HU,4,T,LEACE,E,0.5153850006813256,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,LEACE,E,0.5090902733733532,20260941
adaptive_mlp,0.2122222222222222,3.1591764028989755,A_Z,4,T,LEACE,E,0.5154041126137778,20260941
adaptive_mlp,0.20444444444444446,2.3072260653077215,A_HZ,4,T,LEACE,E,0.5155314082078022,20260941
adaptive_mlp,0.21333333333333332,2.5124366306434807,A_HU,4,T,LEACE,E,0.5153850006813256,20260941
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,Fiber-OneStep,E,0.5090902733733532,20260941
linear,0.13666666666666666,2.198192057868554,A_Z,4,T,Fiber-OneStep,E,0.5170776351512094,20260941
linear,0.13777777777777778,2.1978631140415827,A_HZ,4,T,Fiber-OneStep,E,0.5170944939004107,20260941
linear,0.14444444444444446,2.1998975280039,A_HU,4,T,Fiber-OneStep,E,0.516024454087959,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,Fiber-OneStep,E,0.5090902733733532,20260941
adaptive_mlp,0.1377777777777778,2.1882302154860023,A_Z,4,T,Fiber-OneStep,E,0.5170776351512094,20260941
adaptive_mlp,0.1488888888888889,2.204538005393451,A_HZ,4,T,Fiber-OneStep,E,0.5170944939004107,20260941
adaptive_mlp,0.14555555555555555,2.1747753009543533,A_HU,4,T,Fiber-OneStep,E,0.516024454087959,20260941
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,Fiber-SANDiff,E,0.5090902733733532,20260941
linear,0.10666666666666667,2.4458066766051156,A_Z,4,T,Fiber-SANDiff,E,0.504820478766501,20260941
linear,0.10666666666666667,2.4458590543327525,A_HZ,4,T,Fiber-SANDiff,E,0.5053323340969752,20260941
linear,0.10555555555555557,2.4472757315549707,A_HU,4,T,Fiber-SANDiff,E,0.5044687105627342,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,Fiber-SANDiff,E,0.5090902733733532,20260941
adaptive_mlp,0.12000000000000001,2.325448326317884,A_Z,4,T,Fiber-SANDiff,E,0.504820478766501,20260941
adaptive_mlp,0.13555555555555557,2.2477294889733814,A_HZ,4,T,Fiber-SANDiff,E,0.5053323340969752,20260941
adaptive_mlp,0.12222222222222223,2.2482303457492363,A_HU,4,T,Fiber-SANDiff,E,0.5044687105627342,20260941
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,Fiber-Gaussian,E,0.5090902733733532,20260941
linear,0.11444444444444447,3.0398053935439355,A_Z,4,T,Fiber-Gaussian,E,0.502418048360819,20260941
linear,0.11444444444444447,3.0419528119762176,A_HZ,4,T,Fiber-Gaussian,E,0.5030838979635656,20260941
linear,0.11555555555555558,3.0360142942324315,A_HU,4,T,Fiber-Gaussian,E,0.501721215945095,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,Fiber-Gaussian,E,0.5090902733733532,20260941
adaptive_mlp,0.11000000000000001,2.4142997950126888,A_Z,4,T,Fiber-Gaussian,E,0.502418048360819,20260941
adaptive_mlp,0.11444444444444445,2.2889484527410757,A_HZ,4,T,Fiber-Gaussian,E,0.5030838979635656,20260941
adaptive_mlp,0.11888888888888889,2.4561467145339377,A_HU,4,T,Fiber-Gaussian,E,0.501721215945095,20260941
linear,0.1511111111111111,2.1690057291257907,A_H,4,T,Fiber-Stratified-Resample,E,0.5090902733733532,20260941
linear,0.1466666666666667,2.953834257506589,A_Z,4,T,Fiber-Stratified-Resample,E,0.5103833227697105,20260941
linear,0.1444444444444445,2.954627491929566,A_HZ,4,T,Fiber-Stratified-Resample,E,0.5109980035067926,20260941
linear,0.1511111111111111,2.943316182526778,A_HU,4,T,Fiber-Stratified-Resample,E,0.510040499394795,20260941
adaptive_mlp,0.1622222222222222,2.1691621043780365,A_H,4,T,Fiber-Stratified-Resample,E,0.5090902733733532,20260941
adaptive_mlp,0.1411111111111111,2.4249118089217547,A_Z,4,T,Fiber-Stratified-Resample,E,0.5103833227697105,20260941
adaptive_mlp,0.1111111111111111,2.314904340977943,A_HZ,4,T,Fiber-Stratified-Resample,E,0.5109980035067926,20260941
adaptive_mlp,0.12333333333333335,2.245732227866307,A_HU,4,T,Fiber-Stratified-Resample,E,0.510040499394795,20260941
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,RAW,E,0.5025652798811912,20260940
linear,0.36333333333333334,2.3341705498264886,A_Z,5,T,RAW,E,0.517493113837082,20260940
linear,0.3655555555555556,2.335103504461087,A_HZ,5,T,RAW,E,0.5170796113240587,20260940
linear,0.3633333333333333,2.3693713087005506,A_HU,5,T,RAW,E,0.5208883742487207,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,RAW,E,0.5025652798811912,20260940
adaptive_mlp,0.2733333333333333,2.031718347392106,A_Z,5,T,RAW,E,0.517493113837082,20260940
adaptive_mlp,0.29666666666666663,2.6146506001068053,A_HZ,5,T,RAW,E,0.5170796113240587,20260940
adaptive_mlp,0.2288888888888889,2.1114904927766345,A_HU,5,T,RAW,E,0.5208883742487207,20260940
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,HEAD_ONLY,E,0.5025652798811912,20260940
linear,0.13555555555555554,2.1960028071752893,A_Z,5,T,HEAD_ONLY,E,0.5029764427341151,20260940
linear,0.13555555555555554,2.19600581525281,A_HZ,5,T,HEAD_ONLY,E,0.5038944846136854,20260940
linear,0.11333333333333334,3.8080383339499813,A_HU,5,T,HEAD_ONLY,E,0.5095137864070094,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,HEAD_ONLY,E,0.5025652798811912,20260940
adaptive_mlp,0.12555555555555553,2.252453725608847,A_Z,5,T,HEAD_ONLY,E,0.5029764427341151,20260940
adaptive_mlp,0.13666666666666666,2.214485762484036,A_HZ,5,T,HEAD_ONLY,E,0.5038944846136854,20260940
adaptive_mlp,0.12000000000000001,2.5593995377235146,A_HU,5,T,HEAD_ONLY,E,0.5095137864070094,20260940
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,LEACE,E,0.5025652798811912,20260940
linear,0.2411111111111111,2.563187461195148,A_Z,5,T,LEACE,E,0.5132087702411927,20260940
linear,0.24111111111111116,2.5785168081138,A_HZ,5,T,LEACE,E,0.512949401325428,20260940
linear,0.23777777777777778,2.5941865058354496,A_HU,5,T,LEACE,E,0.5159587042461102,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,LEACE,E,0.5025652798811912,20260940
adaptive_mlp,0.17888888888888888,2.185774680472859,A_Z,5,T,LEACE,E,0.5132087702411927,20260940
adaptive_mlp,0.1822222222222222,2.2430085677166667,A_HZ,5,T,LEACE,E,0.512949401325428,20260940
adaptive_mlp,0.20666666666666667,2.288884985106012,A_HU,5,T,LEACE,E,0.5159587042461102,20260940
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,Fiber-OneStep,E,0.5025652798811912,20260940
linear,0.12333333333333335,2.254584351489585,A_Z,5,T,Fiber-OneStep,E,0.503138842307292,20260940
linear,0.12222222222222223,2.2546043063811583,A_HZ,5,T,Fiber-OneStep,E,0.5031294836668946,20260940
linear,0.12111111111111111,2.2538991058285904,A_HU,5,T,Fiber-OneStep,E,0.5031033708378172,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,Fiber-OneStep,E,0.5025652798811912,20260940
adaptive_mlp,0.09444444444444444,2.2734105221242737,A_Z,5,T,Fiber-OneStep,E,0.503138842307292,20260940
adaptive_mlp,0.12444444444444445,2.261029577335515,A_HZ,5,T,Fiber-OneStep,E,0.5031294836668946,20260940
adaptive_mlp,0.11888888888888888,2.24913453663838,A_HU,5,T,Fiber-OneStep,E,0.5031033708378172,20260940
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,Fiber-SANDiff,E,0.5025652798811912,20260940
linear,0.13333333333333333,2.432363450680531,A_Z,5,T,Fiber-SANDiff,E,0.5039665881228161,20260940
linear,0.13333333333333333,2.4328554069631725,A_HZ,5,T,Fiber-SANDiff,E,0.5038994479031836,20260940
linear,0.1277777777777778,2.4404955176019816,A_HU,5,T,Fiber-SANDiff,E,0.5038152633523261,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,Fiber-SANDiff,E,0.5025652798811912,20260940
adaptive_mlp,0.10666666666666666,2.7447135800500466,A_Z,5,T,Fiber-SANDiff,E,0.5039665881228161,20260940
adaptive_mlp,0.11,2.3827501805419784,A_HZ,5,T,Fiber-SANDiff,E,0.5038994479031836,20260940
adaptive_mlp,0.10222222222222223,2.425671748786689,A_HU,5,T,Fiber-SANDiff,E,0.5038152633523261,20260940
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,Fiber-Gaussian,E,0.5025652798811912,20260940
linear,0.13555555555555557,2.991844252249066,A_Z,5,T,Fiber-Gaussian,E,0.496506072603221,20260940
linear,0.13555555555555557,2.9918554173852283,A_HZ,5,T,Fiber-Gaussian,E,0.4966329760139404,20260940
linear,0.13333333333333336,3.010325782138498,A_HU,5,T,Fiber-Gaussian,E,0.4968979131972769,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,Fiber-Gaussian,E,0.5025652798811912,20260940
adaptive_mlp,0.11666666666666667,3.129970130095295,A_Z,5,T,Fiber-Gaussian,E,0.496506072603221,20260940
adaptive_mlp,0.11555555555555556,2.3768579091839044,A_HZ,5,T,Fiber-Gaussian,E,0.4966329760139404,20260940
adaptive_mlp,0.11777777777777779,2.388040588313597,A_HU,5,T,Fiber-Gaussian,E,0.4968979131972769,20260940
linear,0.13555555555555554,2.1959594521802486,A_H,5,T,Fiber-Stratified-Resample,E,0.5025652798811912,20260940
linear,0.10666666666666667,2.9446200353489136,A_Z,5,T,Fiber-Stratified-Resample,E,0.5060625408306183,20260940
linear,0.10555555555555557,2.945138275172204,A_HZ,5,T,Fiber-Stratified-Resample,E,0.5059128272772415,20260940
linear,0.1,2.964611458067117,A_HU,5,T,Fiber-Stratified-Resample,E,0.5067123922263972,20260940
adaptive_mlp,0.13666666666666666,2.1979402176247445,A_H,5,T,Fiber-Stratified-Resample,E,0.5025652798811912,20260940
adaptive_mlp,0.11444444444444445,2.271027972384909,A_Z,5,T,Fiber-Stratified-Resample,E,0.5060625408306183,20260940
adaptive_mlp,0.10777777777777778,2.305187733107873,A_HZ,5,T,Fiber-Stratified-Resample,E,0.5059128272772415,20260940
adaptive_mlp,0.08888888888888889,2.30299121844453,A_HU,5,T,Fiber-Stratified-Resample,E,0.5067123922263972,20260940
linear,0.1277777777777778,2.190103210583454,A_H,5,T,RAW,E,0.5039034393564494,20260941
linear,0.36444444444444446,2.1960230628221407,A_Z,5,T,RAW,E,0.5316707869877717,20260941
linear,0.36333333333333334,2.1972807620053003,A_HZ,5,T,RAW,E,0.5312368732784677,20260941
linear,0.3655555555555556,2.209021992951439,A_HU,5,T,RAW,E,0.5350992800073298,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,RAW,E,0.5039034393564494,20260941
adaptive_mlp,0.33222222222222225,2.319456972032663,A_Z,5,T,RAW,E,0.5316707869877717,20260941
adaptive_mlp,0.2911111111111111,1.9198206304139784,A_HZ,5,T,RAW,E,0.5312368732784677,20260941
adaptive_mlp,0.30888888888888894,1.9273646179730257,A_HU,5,T,RAW,E,0.5350992800073298,20260941
linear,0.1277777777777778,2.190103210583454,A_H,5,T,HEAD_ONLY,E,0.5039034393564494,20260941
linear,0.12666666666666668,2.190124706102071,A_Z,5,T,HEAD_ONLY,E,0.5008713399152376,20260941
linear,0.12666666666666668,2.190124368677281,A_HZ,5,T,HEAD_ONLY,E,0.500190205705013,20260941
linear,0.09555555555555556,3.9702680477530783,A_HU,5,T,HEAD_ONLY,E,0.4985045838821789,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,HEAD_ONLY,E,0.5039034393564494,20260941
adaptive_mlp,0.10333333333333333,2.222705634349017,A_Z,5,T,HEAD_ONLY,E,0.5008713399152376,20260941
adaptive_mlp,0.13222222222222224,2.214515578262326,A_HZ,5,T,HEAD_ONLY,E,0.500190205705013,20260941
adaptive_mlp,0.1366666666666667,2.2605292826464423,A_HU,5,T,HEAD_ONLY,E,0.4985045838821789,20260941
linear,0.1277777777777778,2.190103210583454,A_H,5,T,LEACE,E,0.5039034393564494,20260941
linear,0.2111111111111111,2.468822287247691,A_Z,5,T,LEACE,E,0.508389521036083,20260941
linear,0.2211111111111111,2.4652660004188283,A_HZ,5,T,LEACE,E,0.5085778069055041,20260941
linear,0.21777777777777776,2.472815291668684,A_HU,5,T,LEACE,E,0.509386570057412,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,LEACE,E,0.5039034393564494,20260941
adaptive_mlp,0.17,2.2324027102764785,A_Z,5,T,LEACE,E,0.508389521036083,20260941
adaptive_mlp,0.20222222222222225,2.9615381209204608,A_HZ,5,T,LEACE,E,0.5085778069055041,20260941
adaptive_mlp,0.22555555555555554,2.59310206672003,A_HU,5,T,LEACE,E,0.509386570057412,20260941
linear,0.1277777777777778,2.190103210583454,A_H,5,T,Fiber-OneStep,E,0.5039034393564494,20260941
linear,0.12000000000000001,2.264439784633673,A_Z,5,T,Fiber-OneStep,E,0.5049778744195167,20260941
linear,0.12000000000000004,2.2647438418645804,A_HZ,5,T,Fiber-OneStep,E,0.5050108326260292,20260941
linear,0.12444444444444445,2.259031038568369,A_HU,5,T,Fiber-OneStep,E,0.5044691488531747,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,Fiber-OneStep,E,0.5039034393564494,20260941
adaptive_mlp,0.1111111111111111,2.2468239014576077,A_Z,5,T,Fiber-OneStep,E,0.5049778744195167,20260941
adaptive_mlp,0.10777777777777778,2.2671085576127563,A_HZ,5,T,Fiber-OneStep,E,0.5050108326260292,20260941
adaptive_mlp,0.11444444444444445,2.2558624758431667,A_HU,5,T,Fiber-OneStep,E,0.5044691488531747,20260941
linear,0.1277777777777778,2.190103210583454,A_H,5,T,Fiber-SANDiff,E,0.5039034393564494,20260941
linear,0.10777777777777779,2.4884287794285895,A_Z,5,T,Fiber-SANDiff,E,0.5002616779123557,20260941
linear,0.10777777777777779,2.488527259050366,A_HZ,5,T,Fiber-SANDiff,E,0.5005070711742562,20260941
linear,0.10444444444444445,2.4946237653051977,A_HU,5,T,Fiber-SANDiff,E,0.5000702190670687,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,Fiber-SANDiff,E,0.5039034393564494,20260941
adaptive_mlp,0.09555555555555556,2.2721243754067793,A_Z,5,T,Fiber-SANDiff,E,0.5002616779123557,20260941
adaptive_mlp,0.11000000000000001,2.2991071796759135,A_HZ,5,T,Fiber-SANDiff,E,0.5005070711742562,20260941
adaptive_mlp,0.12666666666666668,2.2662758921880193,A_HU,5,T,Fiber-SANDiff,E,0.5000702190670687,20260941
linear,0.1277777777777778,2.190103210583454,A_H,5,T,Fiber-Gaussian,E,0.5039034393564494,20260941
linear,0.10333333333333333,3.108035812953474,A_Z,5,T,Fiber-Gaussian,E,0.49958194499692016,20260941
linear,0.10333333333333333,3.1094406606340916,A_HZ,5,T,Fiber-Gaussian,E,0.5000566505827244,20260941
linear,0.09666666666666666,3.1182656888916145,A_HU,5,T,Fiber-Gaussian,E,0.49849846016222005,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,Fiber-Gaussian,E,0.5039034393564494,20260941
adaptive_mlp,0.11333333333333334,2.4861791161447093,A_Z,5,T,Fiber-Gaussian,E,0.49958194499692016,20260941
adaptive_mlp,0.11444444444444445,2.333073212453122,A_HZ,5,T,Fiber-Gaussian,E,0.5000566505827244,20260941
adaptive_mlp,0.11666666666666667,2.2816998394793875,A_HU,5,T,Fiber-Gaussian,E,0.49849846016222005,20260941
linear,0.1277777777777778,2.190103210583454,A_H,5,T,Fiber-Stratified-Resample,E,0.5039034393564494,20260941
linear,0.12555555555555556,3.0053512679565038,A_Z,5,T,Fiber-Stratified-Resample,E,0.5043500696616356,20260941
linear,0.12555555555555556,3.005135581720258,A_HZ,5,T,Fiber-Stratified-Resample,E,0.5046620707242987,20260941
linear,0.12555555555555556,3.0092422893855986,A_HU,5,T,Fiber-Stratified-Resample,E,0.5030057402837275,20260941
adaptive_mlp,0.11444444444444445,2.242119369848969,A_H,5,T,Fiber-Stratified-Resample,E,0.5039034393564494,20260941
adaptive_mlp,0.12111111111111111,2.2877321274319633,A_Z,5,T,Fiber-Stratified-Resample,E,0.5043500696616356,20260941
adaptive_mlp,0.10444444444444445,2.303562749326313,A_HZ,5,T,Fiber-Stratified-Resample,E,0.5046620707242987,20260941
adaptive_mlp,0.10444444444444445,2.2763526824815603,A_HU,5,T,Fiber-Stratified-Resample,E,0.5030057402837275,20260941
