fold,seed,participant,method,family,metric,value
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.02
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.195826094095307
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5084369858220943
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.03
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.18457344570268
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.492451549173473
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.5
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.174345982442253
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.5052617449664429
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_H,subject_recall,0.01
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_H,cross_entropy,2.1970562917465157
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_H,same_different_verification_auroc,0.4964869567760426
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.17
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.761169720036625
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.489356840654194
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.07
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.225901200901812
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.49355497709328583
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.14
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.2555057868167547
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.5058649510211839
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.12
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.9969471455512986
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.49944104675811996
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.14
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.9467336457497537
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.4929677054891253
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.11
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.8959713799697835
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.5004879781888372
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.16
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.8031426217330706
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.48957358998940315
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.19
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,2.8092337701361396
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.507470757430489
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_Z,subject_recall,0.12
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_Z,cross_entropy,3.231992999346355
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_Z,same_different_verification_auroc,0.48552899840406416
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.17
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.7614214848817333
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.4897986587355989
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.07
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.225652241804567
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.4926471308336712
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.14
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.255796999577902
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5058836621402172
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.12
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.9966553890971426
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.49975975244267923
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.14
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.9463065245892563
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.4927059598907824
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.11
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.8958231965375774
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5010642365605608
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.16
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.802270742133695
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.49048563982870175
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.19
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,2.810050153965351
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.5073902205177372
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_HZ,subject_recall,0.12
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_HZ,cross_entropy,3.232722023879829
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_HZ,same_different_verification_auroc,0.48576086865699075
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.17
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,2.7743742176384747
5,20260940,46,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.4918074149635554
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.07
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,3.2571030447061906
5,20260940,47,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.49973753743519234
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.14
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,3.275731654122704
5,20260940,48,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.5058925253018646
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.12
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,2.9959187626298007
5,20260940,49,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.4985590019736361
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.14
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,2.975262042549849
5,20260940,50,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.4951012145748988
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.11
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,2.916483461247422
5,20260940,51,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.49833025887215837
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.16
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,2.8189668852493646
5,20260940,52,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.48339515651999077
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.17
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,2.817162879420769
5,20260940,53,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.5090162991371046
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_HU,subject_recall,0.12
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_HU,cross_entropy,3.261929091681907
5,20260940,54,Fiber-Gaussian,head_aware_linear_A_HU,same_different_verification_auroc,0.48667894952330815
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.29
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.149421453475952
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5180273688975231
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.14
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.2207114696502686
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4744206726484627
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.1852190494537354
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5041154613915755
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.17
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.1701836585998535
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5243205574912893
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.312025785446167
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.49823274644572074
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.25
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.1940314769744873
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5084369858220943
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.207587242126465
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.492451549173473
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.38
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.087937593460083
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5052617449664429
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,cross_entropy,2.2543442249298096
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4964869567760426
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.06
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,3.1389849185943604
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.489356840654194
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.06
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,3.5957322120666504
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.49355497709328583
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.12
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,3.1616294384002686
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5058649510211839
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.13
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,2.629218816757202
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.49944104675811996
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.12
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,3.755749464035034
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.4929677054891253
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.08
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,3.2346322536468506
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5004879781888372
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.12
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,2.867854595184326
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.48957358998940315
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.22
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,2.748929023742676
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.507470757430489
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,subject_recall,0.14
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,cross_entropy,3.0370004177093506
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.48552899840406416
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.1
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.357361078262329
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4897986587355989
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.13
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.562690019607544
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4926471308336712
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.09
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.4525485038757324
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5058836621402172
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.07
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.3239357471466064
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.49975975244267923
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.11
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.351719856262207
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4927059598907824
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.1
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.326829195022583
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5010642365605608
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.19
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.310122013092041
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.49048563982870175
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.15
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.1748290061950684
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5073902205177372
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,subject_recall,0.1
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.5316851139068604
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.48576086865699075
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.15
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.396261692047119
5,20260940,46,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.4918074149635554
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.12
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.4311978816986084
5,20260940,47,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.49973753743519234
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.09
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.513218641281128
5,20260940,48,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5058925253018646
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.03
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.3958253860473633
5,20260940,49,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.4985590019736361
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.11
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.586348533630371
5,20260940,50,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.4951012145748988
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.13
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2338345050811768
5,20260940,51,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.49833025887215837
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.05
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.348149299621582
5,20260940,52,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.48339515651999077
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.21
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2573118209838867
5,20260940,53,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5090162991371046
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,subject_recall,0.17
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,cross_entropy,2.3302173614501953
5,20260940,54,Fiber-Gaussian,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.48667894952330815
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.06
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.18619358620917
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.5180273688975231
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.02
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.226893038255908
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.4744206726484627
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.0
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.2095808548100173
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.5041154613915755
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.57
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.1740164031295466
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.5243205574912893
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.01
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.215149373230837
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.49823274644572074
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.02
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.195826094095307
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.5084369858220943
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.03
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.18457344570268
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.492451549173473
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.5
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.174345982442253
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.5052617449664429
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_H,subject_recall,0.01
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_H,cross_entropy,2.1970562917465157
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_H,same_different_verification_auroc,0.4964869567760426
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.09
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,3.3144476600774357
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.48735891330078174
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.08
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.9250674133903156
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.4908794258729329
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.12
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.640555269163122
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.5133139459878929
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.13
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.9339125504321673
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.5157388952510903
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.08
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.995318715044411
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.4821796441013087
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.13
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,3.0187807959680217
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.531436952243129
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.1
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.808389602727546
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.49931669109483856
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.07
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.937673422225395
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.5190115052732502
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_Z,subject_recall,0.16
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_Z,cross_entropy,2.9274348891118027
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_Z,same_different_verification_auroc,0.5152115241604626
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.09
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,3.3160072970454184
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.4874195549982294
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.08
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.925447370745553
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.4902124967437014
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.12
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.6409382569058586
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.5134464010147335
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.13
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.935040546371434
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.5157398698862113
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.08
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.995217788527313
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.4823914885603992
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.13
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,3.019995108541892
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.5313676279277337
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.09
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.8084742165867334
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.4992632696452524
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.07
