artifact_attenuation_db,artifact_correlation,artifact_rrmse,clean_output_rms_ratio,correlation,covariance_distortion,eeg_eog_coherence_reduction,frontal_residual_topography,heldout_eog_remaining_ratio,identity_change,low_eog_observation_change,low_eog_observation_retention,method,observation_change_ratio,output_input_rms_ratio,panel,participant,psd_distortion,rrmse_spectral,rrmse_temporal,snr_improvement
,0.3036634623228262,1.2513212809960048,5.202545648647679,0.6066392228628198,,,,,0.05253604147583246,,,V27_ENERGY_DET_L8,,,paired,sub-09,,1.0459641617619329,4.751696671617942,-0.20465664974593287
,0.33423692632802865,1.3860500633716584,5.122588439120187,0.6094814192038029,,,,,0.14757964511712393,,,V27_ENERGY_SDEDIT_L05,,,paired,sub-09,,1.1151939870065286,4.709817543522352,-0.2269789849660204
,0.3292830721054795,1.320955087741216,5.154824566509989,0.6086294087581336,,,,,0.10398250321547191,,,V27_ENERGY_SDEDIT_L2,,,paired,sub-09,,1.0850360236234136,4.724829359652682,-0.21898667607456446
,0.30922249591417816,1.2564135402441026,5.197853895525138,0.6071782607792152,,,,,0.054321751929819584,,,V27_ENERGY_SDEDIT_L8,,,paired,sub-09,,1.0464954069401655,4.747362719202,-0.22381391886350077
,0.016343410151825485,1.0000958740711212,5.327382207744652,0.6012523696343932,,,,,0.0041188222433750825,,,V29_PA_SC_CDM_MATCH,,,paired,sub-09,,0.9837553883812183,4.841525856127394,-0.0008090253001682868
,0.008454940781424133,1.0001846849918365,5.327609390848213,0.6012807675223384,,,,,0.004137309656168024,,,V29_PA_SC_CDM_POP,,,paired,sub-09,,0.9835180827713985,4.841634787450959,-0.0015824188958958984
,0.01633784159290978,1.0000944872697195,5.327382546332148,0.6012524392248856,,,,,0.004113474511541426,,,V29_PA_SC_CDM_WRONG,,,paired,sub-09,,0.9837419894983113,4.84152514755907,-0.0007971045119423555
,0.10886623741437991,0.9997927318016688,5.326090204219024,0.6010878680325631,,,,,0.0017070097286098946,,,V29_PA_SC_DET_MATCH,,,paired,sub-09,,0.9661948030859802,4.840398386804736,0.0018190076991838092
,0.09633347769138506,0.9997962762912115,5.326469233466519,0.6011363666815063,,,,,0.0014828099665464833,,,V29_PA_SC_DET_POP,,,paired,sub-09,,0.9645231023912655,4.840526414814424,0.001784352622538184
,0.10886247950192127,0.9997923721869787,5.326090910368496,0.6010879918725954,,,,,0.001703299048434322,,,V29_PA_SC_DET_WRONG,,,paired,sub-09,,0.9662159681223178,4.840397962771628,0.0018221856880700216
,0.010732055062059468,1.0001606851816178,5.327577603360017,0.6012790626328852,,,,,0.004127786087337881,,,V29_POP_ADAPTER_CDM,,,paired,sub-09,,0.9835982464202162,4.841606131661036,-0.0013726956273482453
,0.09545544658451238,0.9998206208149593,5.326441840993033,0.601130638556141,,,,,0.001494690290807436,,,V29_POP_ADAPTER_DET,,,paired,sub-09,,0.964594452231217,4.8405224680868235,0.0015724048687843605
,0.1657669030618207,1.62632554769516,0.9999033775594499,0.8928628232744005,,,,,0.1903081809480985,,,EEGDFUS,,,paired,sub-11,,0.41209124039030737,0.39190803847870687,-2.388610754476599
,0.0,1.0,1.1425002813339233,0.911905067662398,,,,,0.0,,,RAW,,,paired,sub-11,,0.33013830287382007,0.37057243834715337,0.0
,0.0,1.0,1.1425002813339233,0.911905067662398,,,,,0.0,,,STANDARD,,,paired,sub-11,,0.33013830287382007,0.37057243834715337,0.0
,0.29922164355715114,1.6603217731442368,0.9551423556274838,0.9215560232599577,,,,,0.16103355189164478,,,V25_SET_CALIB_DET_MATCH,,,paired,sub-11,,0.3892053607333865,0.3302960698201787,-1.7200369679352694
,0.28239578914104235,2.0494004069713125,0.9556897969709502,0.9158297967579629,,,,,0.1692888950308164,,,V25_SET_CALIB_DET_POP,,,paired,sub-11,,0.4056458922310008,0.34795025567291304,-2.516770319972318
,0.26807366368464297,1.8362513268203067,0.9608188594381014,0.9186290187968148,,,,,0.16776806910832723,,,V25_SET_CALIB_DET_WRONG,,,paired,sub-11,,0.40306890559279257,0.3426610875240941,-2.5236759147230994
,0.3043457238107092,1.6311696401813573,0.9601497004429499,0.9223760697576735,,,,,0.15891929864883422,,,V26_CALIB_REFINE_DET_MATCH,,,paired,sub-11,,0.3851319660639597,0.3283965884669063,-1.6045072629002102
,0.2925834650134978,1.70556304799883,0.9557845989863077,0.9213862261838384,,,,,0.16949164470036823,,,V26_CALIB_SDEDIT_MATCH,,,paired,sub-11,,0.39320710410053533,0.3317934988687436,-1.9153445175473105
,0.25872991433546605,1.9085312517065751,0.9646564655833774,0.9182552537984319,,,,,0.17610723276933035,,,V26_CALIB_SDEDIT_WRONG,,,paired,sub-11,,0.40979404711268014,0.3463631717216534,-2.8017538043490626
,0.2850954635586176,2.0626192495488285,0.9488276201817725,0.9150805071824126,,,,,0.1766971449057261,,,V26_POP_SDEDIT,,,paired,sub-11,,0.4105055748691989,0.3503977224463597,-2.4690949384842003
,0.30054205449091065,1.5312015926628781,0.9760496326618724,0.9242268527547518,,,,,0.13377544929583868,,,V27_ENERGY_DET_L05,,,paired,sub-11,,0.3653329040648209,0.32107344862823894,-1.3150360138204538
,0.28848736653000945,1.392836284219173,1.005817906724082,0.9251236865917841,,,,,0.09479002058506011,,,V27_ENERGY_DET_L2,,,paired,sub-11,,0.34014971937156385,0.3147434836719185,-0.9110672736965251
,0.259081392245005,1.2738170351898461,1.04809679918819,0.9237500520216094,,,,,0.05262358915060759,,,V27_ENERGY_DET_L8,,,paired,sub-11,,0.3247135122720566,0.3171666306249487,-0.5285873058611494
,0.2966709164902568,1.5441831386925882,0.9733549902836481,0.9242974726690186,,,,,0.1359147404630979,,,V27_ENERGY_SDEDIT_L05,,,paired,sub-11,,0.36684743584030205,0.320815384119568,-1.3845951690158822
,0.2848454056204193,1.3985237813832467,1.0033806239565213,0.9252137723896239,,,,,0.09627589533726374,,,V27_ENERGY_SDEDIT_L2,,,paired,sub-11,,0.34080306709640557,0.31422007201925023,-0.9561315578359523
,0.2561190170429957,1.2730124901261246,1.0462708564268217,0.9237844852937592,,,,,0.05347702105840047,,,V27_ENERGY_SDEDIT_L8,,,paired,sub-11,,0.32485439555926454,0.31665906191402526,-0.5518836109784612
,-0.04066482857969175,0.9985650485022026,1.132582454217805,0.9117208905518055,,,,,0.005013770330697298,,,V29_PA_SC_CDM_MATCH,,,paired,sub-11,,0.32779767107503077,0.3640235872331282,0.022142628438591043
,-0.06868686645369355,0.9992522816908987,1.1329281652967136,0.9117021991146935,,,,,0.005139472894370556,,,V29_PA_SC_CDM_POP,,,paired,sub-11,,0.3279849503693792,0.3642509909889971,0.016182587594365735
,-0.0407863004673143,0.9985623338766265,1.1325840983125899,0.9117208677861426,,,,,0.005014261649921537,,,V29_PA_SC_CDM_WRONG,,,paired,sub-11,,0.32779837964982206,0.364024426985351,0.0221653699460276
,0.26020902842800653,0.9980386861583643,1.1405884474515915,0.9120705206361082,,,,,0.00218188416523238,,,V29_PA_SC_DET_MATCH,,,paired,sub-11,,0.3298732233848164,0.3695852256949163,0.017132601460233626
,0.20385893032653257,0.9982675690399972,1.1411914858553145,0.912030738674932,,,,,0.0019393854619314274,,,V29_PA_SC_DET_POP,,,paired,sub-11,,0.3301335813173662,0.3698927592809519,0.015105590566746653
,0.2601438646929132,0.9980397642704478,1.1405895840790536,0.9120705152551333,,,,,0.0021817429068808755,,,V29_PA_SC_DET_WRONG,,,paired,sub-11,,0.32987429427642684,0.3695857280189456,0.017123110846640838
,-0.06670215257003696,0.9991076745485005,1.1328796247641246,0.9117021730376614,,,,,0.0051391770985598365,,,V29_POP_ADAPTER_CDM,,,paired,sub-11,,0.32795827210389283,0.3642216520076747,0.017478313101986588
,0.21026687402950806,0.9982899186903971,1.1411419577068753,0.9120336940719022,,,,,0.0019614296887690823,,,V29_POP_ADAPTER_DET,,,paired,sub-11,,0.3301092523777495,0.3698684459070339,0.014913023343277081
,0.2986486310288051,1.5009569655294004,1.0981435361835692,0.8692305837240484,,,,,0.3551558454831441,,,EEGDFUS,,,paired,sub-12,,0.5075923559359379,0.5209196769218478,-1.7938889255207302
,0.0,1.0,1.3029804627100627,0.8669442621370157,,,,,0.0,,,RAW,,,paired,sub-12,,0.5061095083753268,0.5934361846496662,0.0
,0.0,1.0,1.3029804627100627,0.8669442621370157,,,,,0.0,,,STANDARD,,,paired,sub-12,,0.5061095083753268,0.5934361846496662,0.0
,0.4746248386024187,1.2021271154500437,1.006151723364989,0.9061467001835505,,,,,0.20264006654421488,,,V25_SET_CALIB_DET_MATCH,,,paired,sub-12,,0.4675000620385011,0.40646684433644015,0.04618116230636403
,0.43375371462510276,1.2659843343755472,1.0341246591673956,0.8931454093092017,,,,,0.22603160639603934,,,V25_SET_CALIB_DET_POP,,,paired,sub-12,,0.4887264659628272,0.45070776741744745,-0.6761834514529809
,0.45895068381085163,1.4123646107272825,1.0234046793646283,0.8972536068823602,,,,,0.20673828820387521,,,V25_SET_CALIB_DET_WRONG,,,paired,sub-12,,0.48473449268688756,0.43259097004516256,-0.42295386631419696
,0.4765555367007942,1.2036962129067683,1.0048002700010936,0.907339053021537,,,,,0.19378558297952017,,,V26_CALIB_REFINE_DET_MATCH,,,paired,sub-12,,0.4637190512278014,0.40368438920834,0.08116254399436107
,0.46777123703052187,1.2156069365100584,1.003486638267835,0.9062579274177551,,,,,0.23642666141192117,,,V26_CALIB_SDEDIT_MATCH,,,paired,sub-12,,0.4665254025409619,0.4056454721527795,0.008587403573851654
,0.44910434616031125,1.4866212891495747,1.0232872143387794,0.8961321438352267,,,,,0.23272726933161417,,,V26_CALIB_SDEDIT_WRONG,,,paired,sub-12,,0.48650158372604185,0.4360834461533361,-0.5702151481224143
,0.4380153705715202,1.2925942639509838,1.0226003875335057,0.8932540971371863,,,,,0.23577390611171722,,,V26_POP_SDEDIT,,,paired,sub-12,,0.4911217160729898,0.44921502496840227,-0.7517777227837107
,0.4747044437099248,1.1340740094150321,1.0252361338999536,0.9076767832868629,,,,,0.15502846240997314,,,V27_ENERGY_DET_L05,,,paired,sub-12,,0.45006853424840504,0.40301173946095836,0.30284129874105903
,0.46548853672316504,1.0402893812760063,1.0652058803372912,0.9051434977187051,,,,,0.09689278900623322,,,V27_ENERGY_DET_L2,,,paired,sub-12,,0.43483132123947144,0.4109113924205303,0.5907407791448244
,0.43994019651371574,0.9696610470612844,1.1249112321270838,0.8984574700395266,,,,,0.038757115602493286,,,V27_ENERGY_DET_L8,,,paired,sub-12,,0.43204497100992334,0.4365973251664804,0.7978117219914777
,0.473172949517094,1.1319349317446998,1.023572963145044,0.9078902130325636,,,,,0.16551603376865387,,,V27_ENERGY_SDEDIT_L05,,,paired,sub-12,,0.450264365826216,0.4018194607148568,0.3180230995235236
,0.46442184809388387,1.0386269977991132,1.0634559492270153,0.9053418760498365,,,,,0.10344752172629039,,,V27_ENERGY_SDEDIT_L2,,,paired,sub-12,,0.434619792116185,0.4096607816302114,0.6096461613433085
,0.43935729234686327,0.9698603546273881,1.1234030913975503,0.8985126395192411,,,,,0.0413790096839269,,,V27_ENERGY_SDEDIT_L8,,,paired,sub-12,,0.43170939737723935,0.435735987395876,0.808101728828489
,-0.01436295110357201,0.9889854413011799,1.2767611982093916,0.8698001806106832,,,,,0.00623941437030832,,,V29_PA_SC_CDM_MATCH,,,paired,sub-12,,0.49822179387491716,0.568171457600935,0.13150463963140044
,-0.05616358364285487,0.989492200422978,1.277203226255046,0.8697594511840079,,,,,0.00636872819935282,,,V29_PA_SC_CDM_POP,,,paired,sub-12,,0.4984704339456382,0.5685190493952379,0.12702525249999558
,-0.014654647840264564,0.9890029266260673,1.2767616079913244,0.8698001359071996,,,,,0.006240213522687554,,,V29_PA_SC_CDM_WRONG,,,paired,sub-12,,0.49822167161942665,0.568172649567714,0.13135447839158587
,0.36859159593263435,0.9963913266209589,1.299424102736844,0.8673568330705166,,,,,0.0018303147905195754,,,V29_PA_SC_DET_MATCH,,,paired,sub-12,,0.5036385524064018,0.5902173366064543,0.03149061122963178
,0.3037023518215089,0.9970932464668716,1.300193457139863,0.8672875840630796,,,,,0.0016327253930891554,,,V29_PA_SC_DET_POP,,,paired,sub-12,,0.5040094623820752,0.5907866346420229,0.025365149496950755
,0.36845783273909344,0.9963949193125186,1.2994256516297658,0.8673567862974273,,,,,0.0018345019003997247,,,V29_PA_SC_DET_WRONG,,,paired,sub-12,,0.5036389761630239,0.5902183029005149,0.0314593128843125
,-0.05268160839073567,0.9894194581370422,1.2770895146661334,0.8697621785104275,,,,,0.006415277331446608,,,V29_POP_ADAPTER_CDM,,,paired,sub-12,,0.4984344142236902,0.5684392603676921,0.127843874536178
,0.31031395676028395,0.9970330846482429,1.3001276552677155,0.867293280031946,,,,,0.001635353546589613,,,V29_POP_ADAPTER_DET,,,paired,sub-12,,0.5039674197679334,0.590736607742858,0.025890479133628054
,0.29839399532647803,1.8362228120818282,0.9929199583000607,0.8972498567567931,,,,,0.07681392133235931,,,EEGDFUS,,,paired,sub-14,,0.42080356687721276,0.40367591725144947,-2.291338122012376
,0.0,1.0,1.0944230581323307,0.910169375439485,,,,,0.0,,,RAW,,,paired,sub-14,,0.3209528803514938,0.3764849698636681,0.0
,0.0,1.0,1.0944230581323307,0.910169375439485,,,,,0.0,,,STANDARD,,,paired,sub-14,,0.3209528803514938,0.3764849698636681,0.0
,0.4626775517115473,1.3737676468762485,0.9428286221292284,0.9307977962825034,,,,,0.07523663528263569,,,V25_SET_CALIB_DET_MATCH,,,paired,sub-14,,0.40091486647725105,0.3284734153292245,-0.6503443990015623
,0.4308324728626758,1.322395578478322,0.9567890812953314,0.9247138442264663,,,,,0.07819388434290886,,,V25_SET_CALIB_DET_POP,,,paired,sub-14,,0.4070377641667922,0.33922186669790083,-0.7809754543881299
,0.43981685661452097,1.306254169254592,0.9546857567297088,0.9292123325996928,,,,,0.07273264415562153,,,V25_SET_CALIB_DET_WRONG,,,paired,sub-14,,0.394235045545631,0.3298624491888202,-0.6107357677749612
,0.4675043887044821,1.3850434883074327,0.938816568089856,0.9309268436498113,,,,,0.07408361913015445,,,V26_CALIB_REFINE_DET_MATCH,,,paired,sub-14,,0.40210799293385613,0.32822873608933556,-0.6037510584926966
,0.45481978720151045,1.3967748582363129,0.9447773603929414,0.9299005501800113,,,,,0.07820448186248541,,,V26_CALIB_SDEDIT_MATCH,,,paired,sub-14,,0.40315511263906956,0.3312349268752668,-0.7890463591073499
,0.4258164804875075,1.3344404887069354,0.9578211084008217,0.9272217419412401,,,,,0.0766153105845054,,,V26_CALIB_SDEDIT_WRONG,,,paired,sub-14,,0.3966372882326444,0.33490352981930804,-0.789083483262044
,0.4265335976378992,1.361687876961448,0.9506059984366099,0.92413905594084,,,,,0.08114371386667092,,,V26_POP_SDEDIT,,,paired,sub-14,,0.4160431938038932,0.3415990278073069,-0.9160221124801672
,0.4724519137525931,1.3094431875330028,0.9550891369581223,0.9311086883147558,,,,,0.06100210143874089,,,V27_ENERGY_DET_L05,,,paired,sub-14,,0.37617711743546856,0.32451630748497945,-0.34221497065190115
,0.4765086629906566,1.2055142178679958,0.9862706040342649,0.9286221646600299,,,,,0.04125111332784096,,,V27_ENERGY_DET_L2,,,paired,sub-14,,0.34075437268863124,0.32668393907240695,-0.08496822512736826
,0.4696994682955038,1.1024877853465802,1.031252307196458,0.9224027064111497,,,,,0.021096224275728066,,,V27_ENERGY_DET_L8,,,paired,sub-14,,0.31572336946717566,0.3418955171946436,-0.0028764863470287032
,0.4695205698598228,1.3063342390638408,0.9572128131985664,0.9311492161618339,,,,,0.06137743405997753,,,V27_ENERGY_SDEDIT_L05,,,paired,sub-14,,0.3754521780129936,0.324555146197478,-0.37989287326733273
,0.4740905797548799,1.2007526394092676,0.9878685863481628,0.9286984503269196,,,,,0.04156185934940974,,,V27_ENERGY_SDEDIT_L2,,,paired,sub-14,,0.3403286196084486,0.32659106189385056,-0.10859255419310296
,0.4678063762581183,1.097318669160207,1.0321725002593465,0.9224790831406912,,,,,0.021333914250135422,,,V27_ENERGY_SDEDIT_L8,,,paired,sub-14,,0.31561036878782844,0.34170358997976613,-0.01141341755900419
,-0.04405044508308088,1.0009188841689716,1.0950717313422098,0.9100638296869066,,,,,0.0023159604461397976,,,V29_PA_SC_CDM_MATCH,,,paired,sub-14,,0.32178561787198606,0.3771377921358281,-0.007917739794003975
,-0.08084810399709062,1.0015177889303728,1.095376379787922,0.9100207603640027,,,,,0.00232913886429742,,,V29_PA_SC_CDM_POP,,,paired,sub-14,,0.3219951343489811,0.3773619792692544,-0.013115567756441042
,-0.0452474979667588,1.000948729840192,1.095074601471424,0.9100612203280131,,,,,0.0023153991399643323,,,V29_PA_SC_CDM_WRONG,,,paired,sub-14,,0.3217859949185772,0.3771452896681795,-0.008176576737958274
,0.32188212861203486,0.9968881471590563,1.0933640748262405,0.9103332956631979,,,,,0.0010882945401438822,,,V29_PA_SC_DET_MATCH,,,paired,sub-14,,0.32026105959246504,0.3757570934920093,0.02714809308280096
,0.24630304738982683,0.9977031070174593,1.0938723178373442,0.910267093943225,,,,,0.0009854709496721625,,,V29_PA_SC_DET_POP,,,paired,sub-14,,0.3205366012552986,0.37609048669239403,0.02004175537711655
,0.3210450223284877,0.9969023610606338,1.0933656319975853,0.9103325208028158,,,,,0.0010879593901336193,,,V29_PA_SC_DET_WRONG,,,paired,sub-14,,0.32026172255508656,0.37575994650574607,0.027024167371123578
,-0.07832331742489866,1.001486130736091,1.0953548691338963,0.9100244848264588,,,,,0.0023353795210520425,,,V29_POP_ADAPTER_CDM,,,paired,sub-14,,0.32198416917688316,0.3773457365265737,-0.012842168527916356
,0.25261365240698475,0.9976393788149862,1.0938371875219874,0.9102703895833757,,,,,0.0009932458633556962,,,V29_POP_ADAPTER_DET,,,paired,sub-14,,0.3205124570554795,0.37606980902233367,0.020598363670697752
,0.19382426305674016,1.251865439656852,1.7553935911920335,0.819845750514004,,,,,0.09858976552883784,,,EEGDFUS,,,paired,sub-15,,0.583319794283145,1.1548278788363353,-1.2498214762063995
,0.0,1.0,1.826344241698583,0.8205401115119457,,,,,0.0,,,RAW,,,paired,sub-15,,0.5770154081595441,1.1807645726948977,0.0
,0.0,1.0,1.826344241698583,0.8205401115119457,,,,,0.0,,,STANDARD,,,paired,sub-15,,0.5770154081595441,1.1807645726948977,0.0
,0.41959989065718317,1.400695107985234,1.627701443930467,0.8282825452172093,,,,,0.18695752819379172,,,V25_SET_CALIB_DET_MATCH,,,paired,sub-15,,0.6086919371866517,1.1085005074532495,-1.392752294793077
,0.3822449284295241,1.4768510314001553,1.6458389692836337,0.824389333733254,,,,,0.23280000189940134,,,V25_SET_CALIB_DET_POP,,,paired,sub-15,,0.6292590244362751,1.1430340886064287,-1.6667847921126995
,0.3700253933978577,1.6781216842540796,1.6702791965670056,0.8161367274199923,,,,,0.19904920955499014,,,V25_SET_CALIB_DET_WRONG,,,paired,sub-15,,0.6319256712579064,1.159154217172828,-1.970846516782067
,0.41931641722718876,1.4104784943055415,1.6267686113715172,0.8279895940795541,,,,,0.18819034099578857,,,V26_CALIB_REFINE_DET_MATCH,,,paired,sub-15,,0.6091947890818119,1.1090145642455254,-1.4163277949193034
,0.41278922705290216,1.4196089713469795,1.6284848658574953,0.8276648566954665,,,,,0.19184974829355875,,,V26_CALIB_SDEDIT_MATCH,,,paired,sub-15,,0.6131092115408845,1.1108853733684454,-1.473854158397602
,0.3610535394400358,1.7287734323653623,1.6722918649514515,0.8142427943853868,,,,,0.2026678423086802,,,V26_CALIB_SDEDIT_WRONG,,,paired,sub-15,,0.6366301826718781,1.1647454696810908,-2.109717990987111
,0.366582272755396,1.529639789159747,1.6462398262487516,0.8233382494913207,,,,,0.24074978133042654,,,V26_POP_SDEDIT,,,paired,sub-15,,0.6329158776336246,1.1481867433629103,-1.859187237135526
,0.41521482205846244,1.3293387898500415,1.6465451874666743,0.8288754396554496,,,,,0.16587099929650626,,,V27_ENERGY_DET_L05,,,paired,sub-15,,0.5930963090310494,1.1082654565107077,-1.171850700903198
,0.4014500489122131,1.2151747078135393,1.6819132707185216,0.8286751810875204,,,,,0.13404531031847,,,V27_ENERGY_DET_L2,,,paired,sub-15,,0.5752578431533443,1.1123232560542722,-0.8195817487287349
,0.3667048685407887,1.1054228639257127,1.7295804859863386,0.8269128828412957,,,,,0.10102648536364238,,,V27_ENERGY_DET_L8,,,paired,sub-15,,0.5695405486557219,1.1253647002805438,-0.4449082695055699
,0.414711238997471,1.3290013947348664,1.646885404156314,0.8289490509778261,,,,,0.16674897074699402,,,V27_ENERGY_SDEDIT_L05,,,paired,sub-15,,0.5938886770357689,1.108340230770409,-1.1700367484008893
,0.4010648220298915,1.2151598222013833,1.6820510807964537,0.8287309178461632,,,,,0.13511727005243301,,,V27_ENERGY_SDEDIT_L2,,,paired,sub-15,,0.5756422417859236,1.1123630521146373,-0.8166918692556953
,0.3664615906568037,1.1061853464098945,1.7295405980613496,0.826949407450027,,,,,0.10210677981376648,,,V27_ENERGY_SDEDIT_L8,,,paired,sub-15,,0.5697869777472483,1.1254173446860578,-0.44420314331849414
,-0.06316845122556616,1.0028243030326953,1.8272173214289877,0.820510300497214,,,,,0.0039001317539562783,,,V29_PA_SC_CDM_MATCH,,,paired,sub-15,,0.5773877435325024,1.181554821911656,-0.02352286605847716
,-0.10217693986164199,1.0037748925927756,1.827639363706112,0.8204856173445781,,,,,0.004193578691532214,,,V29_PA_SC_CDM_POP,,,paired,sub-15,,0.5776534953102883,1.181873000828394,-0.031635251184722976
,-0.0631062761886925,1.0028244248334912,1.8272169878085454,0.820510301945938,,,,,0.0039002870519955954,,,V29_PA_SC_CDM_WRONG,,,paired,sub-15,,0.5773877224289916,1.1815546045804188,-0.023523111022887348
,0.2836447757824014,0.9981064183124597,1.8251528864105542,0.8206071257591248,,,,,0.0013812570832669735,,,V29_PA_SC_DET_MATCH,,,paired,sub-15,,0.5764672118336117,1.179926809835403,0.016485688574375934
,0.19129872750232202,0.9990897619205973,1.825767245557573,0.8205757099721167,,,,,0.0008447674529937407,,,V29_PA_SC_DET_POP,,,paired,sub-15,,0.5767076453048503,1.1803070914522524,0.007916672753734916
,0.28363522457786733,0.9981071698492852,1.8251538707150354,0.8206070628431108,,,,,0.0013820275198668242,,,V29_PA_SC_DET_WRONG,,,paired,sub-15,,0.5764674162880207,1.1799273103663128,0.01647895599624304
,-0.09922098836331214,1.0037129884180815,1.8276076813538868,0.8204872928973701,,,,,0.004184570163488388,,,V29_POP_ADAPTER_CDM,,,paired,sub-15,,0.5776567648216668,1.1818492401184306,-0.031107634562405125
,0.19848664181255218,0.9990290550218113,1.8257413663797908,0.8205767756121026,,,,,0.0008628494494284192,,,V29_POP_ADAPTER_DET,,,paired,sub-15,,0.5766939934562996,1.1802906545166882,0.008445331705909179
,0.0984862061126882,1.3333866302929227,1.0763706324828997,0.905070369442304,,,,,0.08672252483665943,,,EEGDFUS,,,paired,sub-17,,0.4758717481357356,0.41268120237833095,-1.8523792351285617
,0.0,1.0,1.1186929245789845,0.9157703618208567,,,,,0.0,,,RAW,,,paired,sub-17,,0.4339811666868627,0.36903877711544436,0.0
,0.0,1.0,1.1186929245789845,0.9157703618208567,,,,,0.0,,,STANDARD,,,paired,sub-17,,0.4339811666868627,0.36903877711544436,0.0
,0.2954848889090095,1.485168012361678,0.9698864999744627,0.912456214427948,,,,,0.09548577231665452,,,V25_SET_CALIB_DET_MATCH,,,paired,sub-17,,0.48063913399043184,0.3783722441488256,-1.7609043263253712
,0.2813461851846013,1.5794950506043812,0.9480945832199521,0.9110783413052559,,,,,0.09752445750766331,,,V25_SET_CALIB_DET_POP,,,paired,sub-17,,0.4943750193859968,0.3851786420370142,-2.1487798116036823
,0.2614940561721192,1.75657415106183,0.9877003530661265,0.8943270569046339,,,,,0.10608339868485928,,,V25_SET_CALIB_DET_WRONG,,,paired,sub-17,,0.5186841401995884,0.4361033351936688,-2.8283854341208343
,0.2951381879142395,1.4976618677850753,0.9684994833336936,0.91203583114677,,,,,0.09719803722368346,,,V26_CALIB_REFINE_DET_MATCH,,,paired,sub-17,,0.48200392397120595,0.3796331033938461,-1.79980345401499
,0.2874164498385249,1.5046257291521346,0.971956330868933,0.9114046601785554,,,,,0.09987382011281119,,,V26_CALIB_SDEDIT_MATCH,,,paired,sub-17,,0.484759000233478,0.38244930809984606,-1.8660054995663582
,0.2562455246645388,1.795305607810853,0.9901522886421945,0.8922062719033824,,,,,0.11112516021562947,,,V26_CALIB_SDEDIT_WRONG,,,paired,sub-17,,0.5247394582774076,0.4434439807664603,-2.9726301598406972
,0.27630835667110254,1.608206037491087,0.9487481299373839,0.9100384596321318,,,,,0.10446384466356701,,,V26_POP_SDEDIT,,,paired,sub-17,,0.502569310936249,0.38908195826742387,-2.2690752238508254
,0.2971391283467205,1.407539084790245,0.984923731121752,0.9144089644153913,,,,,0.08688331695480479,,,V27_ENERGY_DET_L05,,,paired,sub-17,,0.4652572241094377,0.3723586216284376,-1.4858355882858474
,0.2959147184414582,1.2851132362607927,1.0136477914121416,0.9163572308089998,,,,,0.07154380685339372,,,V27_ENERGY_DET_L2,,,paired,sub-17,,0.44754061985036564,0.3660841579937066,-1.0860124227428247
,0.28043985655272585,1.1724283127557664,1.0509424590402179,0.9166610886653265,,,,,0.05568790254700515,,,V27_ENERGY_DET_L8,,,paired,sub-17,,0.44147492109590936,0.3665732449864865,-0.7744294130612933
,0.29565686167269534,1.4061751554882715,0.986059640844663,0.9143963389926486,,,,,0.08742866571992636,,,V27_ENERGY_SDEDIT_L05,,,paired,sub-17,,0.465592334797192,0.3727336033221541,-1.4886186471179363
,0.2943195221790423,1.2836783864195385,1.0144044293297663,0.9163460640443696,,,,,0.07207338304983245,,,V27_ENERGY_SDEDIT_L2,,,paired,sub-17,,0.44777803117823267,0.36637224567433196,-1.0859572026021187
,0.2787364499721055,1.1713376234448145,1.0512693168388472,0.9166502919461992,,,,,0.05617295681602425,,,V27_ENERGY_SDEDIT_L8,,,paired,sub-17,,0.4416404702804155,0.36674382348751855,-0.771163936881792
,-0.11269851658855462,1.0013911326726277,1.1197055992152956,0.9156360270248519,,,,,0.003044247549648086,,,V29_PA_SC_CDM_MATCH,,,paired,sub-17,,0.4356064772065211,0.3700976573454682,-0.012032829452350381
,-0.13455814422715978,1.0017197037500047,1.1200809785061412,0.9156211788455645,,,,,0.003095508798853391,,,V29_PA_SC_CDM_POP,,,paired,sub-17,,0.4358140762196854,0.37028209279621177,-0.014869859972913261
,-0.11259220637859674,1.001387235664186,1.1197049013442464,0.9156361329886649,,,,,0.0030442862512750756,,,V29_PA_SC_CDM_WRONG,,,paired,sub-17,,0.4356058924458921,0.3700969299566673,-0.011999062632047941
,0.2359879540357118,0.9990714334306263,1.1177259725001123,0.9158204777373208,,,,,0.0012045290657422608,,,V29_PA_SC_DET_MATCH,,,paired,sub-17,,0.43405813311336616,0.36872369499987045,0.008088950374503695
,0.12876977871767142,0.9995377896324037,1.1183623514241643,0.9157852431138357,,,,,0.0009604458076258501,,,V29_PA_SC_DET_POP,,,paired,sub-17,,0.43428679358071853,0.36900365830580184,0.004020136786118475
,0.23594345756444252,0.9990700313023159,1.1177261480026774,0.9158204934663243,,,,,0.0012049726986636717,,,V29_PA_SC_DET_WRONG,,,paired,sub-17,,0.434058385272187,0.3687237496261433,0.00810100201014725
,-0.13269991820339377,1.0016974721636092,1.1200550057821803,0.9156226623389456,,,,,0.003100737942279213,,,V29_POP_ADAPTER_CDM,,,paired,sub-17,,0.4357994206172104,0.3702691670833802,-0.014677847867705934
,0.13642498086361834,0.9995137613917154,1.1183382562465138,0.9157869170109431,,,,,0.0009676001888389388,,,V29_POP_ADAPTER_DET,,,paired,sub-17,,0.4342731395703999,0.3689915198823049,0.004229326842173506
