best_criterion,branch_commit,checkpoint_path,config,digest_match,fold,input_contract,model,output_contract,recorded_sha256,seed,sha256,source,status,training_job
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_0/seed_20260906/best_joint.pt,,1,0,frozen historical contract,support_adapter_det,clean or artifact as registered,b79b234917e66ea9ed893b586c246e904426240b7caed46f0256ec6e42533eab,20260906,b79b234917e66ea9ed893b586c246e904426240b7caed46f0256ec6e42533eab,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_0/seed_20260907/best_joint.pt,,1,0,frozen historical contract,support_adapter_det,clean or artifact as registered,ea0f47153f258c9ebf6035a3574014d1065153564e653a976c73b28d16365e45,20260907,ea0f47153f258c9ebf6035a3574014d1065153564e653a976c73b28d16365e45,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_1/seed_20260905/best_joint.pt,,1,1,frozen historical contract,support_adapter_det,clean or artifact as registered,92aa49b01552c178fb9c76c7cff3ddf07877d606e62bd81d754852def96c708c,20260905,92aa49b01552c178fb9c76c7cff3ddf07877d606e62bd81d754852def96c708c,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_1/seed_20260906/best_joint.pt,,1,1,frozen historical contract,support_adapter_det,clean or artifact as registered,d05aba72297b05354ed8a6aafea5587c0eb7a62a35235bb3a662bd8d2e79e60b,20260906,d05aba72297b05354ed8a6aafea5587c0eb7a62a35235bb3a662bd8d2e79e60b,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_1/seed_20260907/best_joint.pt,,1,1,frozen historical contract,support_adapter_det,clean or artifact as registered,7dbd24c05235d4a0f95bbd8686df3ef926838b1214745109e0335f3685748435,20260907,7dbd24c05235d4a0f95bbd8686df3ef926838b1214745109e0335f3685748435,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_2/seed_20260905/best_joint.pt,,1,2,frozen historical contract,support_adapter_det,clean or artifact as registered,374bc884ac95a7fd59a519628cdbd4abe8a7062a1093baf22343e56bb569a3b9,20260905,374bc884ac95a7fd59a519628cdbd4abe8a7062a1093baf22343e56bb569a3b9,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_2/seed_20260906/best_joint.pt,,1,2,frozen historical contract,support_adapter_det,clean or artifact as registered,f7702a97ba4c2556505efabbdee4a15c3da802133b84f42553a23d6f9dfc27e2,20260906,f7702a97ba4c2556505efabbdee4a15c3da802133b84f42553a23d6f9dfc27e2,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_2/seed_20260907/best_joint.pt,,1,2,frozen historical contract,support_adapter_det,clean or artifact as registered,75119a049c1153b931cda92f4332140bbd36dbfc285e490e3447ee3b73381010,20260907,75119a049c1153b931cda92f4332140bbd36dbfc285e490e3447ee3b73381010,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_3/seed_20260905/best_joint.pt,,1,3,frozen historical contract,support_adapter_det,clean or artifact as registered,da69eebb616dbd1afe85d2c904218e17578bae0b63d9eea8899f99217629e59d,20260905,da69eebb616dbd1afe85d2c904218e17578bae0b63d9eea8899f99217629e59d,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_3/seed_20260906/best_joint.pt,,1,3,frozen historical contract,support_adapter_det,clean or artifact as registered,fdc9eb6e86ec437a82ed431b75a62fb00ea89a77737170d663b0b211df03c123,20260906,fdc9eb6e86ec437a82ed431b75a62fb00ea89a77737170d663b0b211df03c123,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_3/seed_20260907/best_joint.pt,,1,3,frozen historical contract,support_adapter_det,clean or artifact as registered,1ce5d1ff9277ed0a74cfccf5bc7ca9eda8dd57cc25606acc86712e986604db4e,20260907,1ce5d1ff9277ed0a74cfccf5bc7ca9eda8dd57cc25606acc86712e986604db4e,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_4/seed_20260905/best_joint.pt,,1,4,frozen historical contract,support_adapter_det,clean or artifact as registered,4f5ca2b7bdad13d7a9668827b18100f10ff3a579b33aaac334ba2f79eb1e3686,20260905,4f5ca2b7bdad13d7a9668827b18100f10ff3a579b33aaac334ba2f79eb1e3686,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_4/seed_20260906/best_joint.pt,,1,4,frozen historical contract,support_adapter_det,clean or artifact as registered,46c0086127ff222cde20948bdf61d42f43efdb6ddb9cf28db24a031f9dda3098,20260906,46c0086127ff222cde20948bdf61d42f43efdb6ddb9cf28db24a031f9dda3098,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_det/fold_4/seed_20260907/best_joint.pt,,1,4,frozen historical contract,support_adapter_det,clean or artifact as registered,45e574a9933c6da2c172f5618ed43965532a3c713c903014f95207aa3f602d24,20260907,45e574a9933c6da2c172f5618ed43965532a3c713c903014f95207aa3f602d24,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_0/seed_20260905/best_joint.pt,,1,0,frozen historical contract,pop_adapter_det,clean or artifact as registered,4caa6d6aa54a61fc487819d9386132afaf4a8f3ceaa028d50006fa839ee33c35,20260905,4caa6d6aa54a61fc487819d9386132afaf4a8f3ceaa028d50006fa839ee33c35,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_0/seed_20260906/best_joint.pt,,1,0,frozen historical contract,pop_adapter_det,clean or artifact as registered,29333ef3438c8e52e3cf2ca7f4ae6ee1b6ddf96f203c4066ab47cdfcd628dd87,20260906,29333ef3438c8e52e3cf2ca7f4ae6ee1b6ddf96f203c4066ab47cdfcd628dd87,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_0/seed_20260907/best_joint.pt,,1,0,frozen historical contract,pop_adapter_det,clean or artifact as registered,ebe20b5e6994fdf18c51b3968a91c4828b4d773e26537f297c77e9c3600e9b25,20260907,ebe20b5e6994fdf18c51b3968a91c4828b4d773e26537f297c77e9c3600e9b25,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_1/seed_20260905/best_joint.pt,,1,1,frozen historical contract,pop_adapter_det,clean or artifact as registered,83136ff118c64e6f3ee11683a73b05c63d335a3770cbc725ec02c238efad3cce,20260905,83136ff118c64e6f3ee11683a73b05c63d335a3770cbc725ec02c238efad3cce,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_1/seed_20260906/best_joint.pt,,1,1,frozen historical contract,pop_adapter_det,clean or artifact as registered,a7b6910df73f8411846f09ee18a94c885750094623b9ed56a33c7da83d32b57f,20260906,a7b6910df73f8411846f09ee18a94c885750094623b9ed56a33c7da83d32b57f,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_1/seed_20260907/best_joint.pt,,1,1,frozen historical contract,pop_adapter_det,clean or artifact as registered,f86e7e41709ffcf35c069a40318268896b32ffbccc1bc3a2af8ddbdc00e6428b,20260907,f86e7e41709ffcf35c069a40318268896b32ffbccc1bc3a2af8ddbdc00e6428b,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_2/seed_20260905/best_joint.pt,,1,2,frozen historical contract,pop_adapter_det,clean or artifact as registered,00eb8bb3fd869b821713d8731b7562d965df59d3dcc478593ded7daf38969217,20260905,00eb8bb3fd869b821713d8731b7562d965df59d3dcc478593ded7daf38969217,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_2/seed_20260906/best_joint.pt,,1,2,frozen historical contract,pop_adapter_det,clean or artifact as registered,98ca8d854fd2979d8f0e5b11f2e6247698fd35748720f02b0c64f89a42187f2a,20260906,98ca8d854fd2979d8f0e5b11f2e6247698fd35748720f02b0c64f89a42187f2a,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_2/seed_20260907/best_joint.pt,,1,2,frozen historical contract,pop_adapter_det,clean or artifact as registered,dc5272dad68f95f534e1bf01e4845c4114a072cf953d1807c82ecfe58ee7bac8,20260907,dc5272dad68f95f534e1bf01e4845c4114a072cf953d1807c82ecfe58ee7bac8,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_3/seed_20260905/best_joint.pt,,1,3,frozen historical contract,pop_adapter_det,clean or artifact as registered,851f9a4fd6136704153919c71608eedff9424b745651f0ddfd731da88931a626,20260905,851f9a4fd6136704153919c71608eedff9424b745651f0ddfd731da88931a626,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_3/seed_20260906/best_joint.pt,,1,3,frozen historical contract,pop_adapter_det,clean or artifact as registered,ad3f1847a3f4d092c73f10425664cb3d58dee64a145b661200ce87e6d574f91e,20260906,ad3f1847a3f4d092c73f10425664cb3d58dee64a145b661200ce87e6d574f91e,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_3/seed_20260907/best_joint.pt,,1,3,frozen historical contract,pop_adapter_det,clean or artifact as registered,794026dff041bc1665aad42a6e6c18cf922c3a50604e2ae2068cf6e5e0def964,20260907,794026dff041bc1665aad42a6e6c18cf922c3a50604e2ae2068cf6e5e0def964,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_4/seed_20260905/best_joint.pt,,1,4,frozen historical contract,pop_adapter_det,clean or artifact as registered,3c0626fdb33a750bbde913863a9195e40625513883becde9f8d3188f4b6e4d47,20260905,3c0626fdb33a750bbde913863a9195e40625513883becde9f8d3188f4b6e4d47,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_4/seed_20260906/best_joint.pt,,1,4,frozen historical contract,pop_adapter_det,clean or artifact as registered,95c2d7e27871939449e5eee25aa3cc0da447b8e885d74a9f8fdbd4efd7c12e61,20260906,95c2d7e27871939449e5eee25aa3cc0da447b8e885d74a9f8fdbd4efd7c12e61,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_det/fold_4/seed_20260907/best_joint.pt,,1,4,frozen historical contract,pop_adapter_det,clean or artifact as registered,21fd842dc490e798a02c77a7cc8a77f30147078386da20d2b9bbfc4b4ee6fa91,20260907,21fd842dc490e798a02c77a7cc8a77f30147078386da20d2b9bbfc4b4ee6fa91,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_0/seed_20260905/best_joint.pt,,1,0,frozen historical contract,support_adapter_cdm,clean or artifact as registered,9ba729f7a57e0ed19699a744815fd7220344f94bd660518a699ad1c4a64ac6fb,20260905,9ba729f7a57e0ed19699a744815fd7220344f94bd660518a699ad1c4a64ac6fb,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_0/seed_20260906/best_joint.pt,,1,0,frozen historical contract,support_adapter_cdm,clean or artifact as registered,b958368af4bcc26eac227306822cb3cc92bc74ccb38d9b4e3868874b3dc802d5,20260906,b958368af4bcc26eac227306822cb3cc92bc74ccb38d9b4e3868874b3dc802d5,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_0/seed_20260907/best_joint.pt,,1,0,frozen historical contract,support_adapter_cdm,clean or artifact as registered,b0775098c725c95901d2dd017c1791cbcab6fee8cb5310430d9aeb18ec57f1d8,20260907,b0775098c725c95901d2dd017c1791cbcab6fee8cb5310430d9aeb18ec57f1d8,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_1/seed_20260905/best_joint.pt,,1,1,frozen historical contract,support_adapter_cdm,clean or artifact as registered,b7ef707ef10e845461d4609f1195872ab13096418f98c40ff160a5c6654136b6,20260905,b7ef707ef10e845461d4609f1195872ab13096418f98c40ff160a5c6654136b6,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_1/seed_20260906/best_joint.pt,,1,1,frozen historical contract,support_adapter_cdm,clean or artifact as registered,b636b0f4991a8282d333aa5a5450774c08ffb24c47a68ed96220c926249faa9c,20260906,b636b0f4991a8282d333aa5a5450774c08ffb24c47a68ed96220c926249faa9c,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_1/seed_20260907/best_joint.pt,,1,1,frozen historical contract,support_adapter_cdm,clean or artifact as registered,aac5b87473240402cb5e9b7538da2cd0465b1e41212f333fb93e67a99ac08b4d,20260907,aac5b87473240402cb5e9b7538da2cd0465b1e41212f333fb93e67a99ac08b4d,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_2/seed_20260905/best_joint.pt,,1,2,frozen historical contract,support_adapter_cdm,clean or artifact as registered,758a4e7bc2b3407bba1a32e4c6ce00915581827cf95897c9ea89f903909c5f4d,20260905,758a4e7bc2b3407bba1a32e4c6ce00915581827cf95897c9ea89f903909c5f4d,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_2/seed_20260906/best_joint.pt,,1,2,frozen historical contract,support_adapter_cdm,clean or artifact as registered,e1d8d9100eb58f993a6a862fa1ea20e816b03431affe832cda37ebda2119c382,20260906,e1d8d9100eb58f993a6a862fa1ea20e816b03431affe832cda37ebda2119c382,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_2/seed_20260907/best_joint.pt,,1,2,frozen historical contract,support_adapter_cdm,clean or artifact as registered,7a66e923e7b266265968980d029ba8bac296e3a7656d4647dc8defd290917ef2,20260907,7a66e923e7b266265968980d029ba8bac296e3a7656d4647dc8defd290917ef2,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_3/seed_20260905/best_joint.pt,,1,3,frozen historical contract,support_adapter_cdm,clean or artifact as registered,d3791ad2c1fd13bdd16a6cd43cac65d85d8f36d7f82191e5f9aab3c35d124eb1,20260905,d3791ad2c1fd13bdd16a6cd43cac65d85d8f36d7f82191e5f9aab3c35d124eb1,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_3/seed_20260906/best_joint.pt,,1,3,frozen historical contract,support_adapter_cdm,clean or artifact as registered,2bcae102672750d56cdb9b941ec90f36003f19da2fdbfe2ba7881662e8a674e0,20260906,2bcae102672750d56cdb9b941ec90f36003f19da2fdbfe2ba7881662e8a674e0,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_3/seed_20260907/best_joint.pt,,1,3,frozen historical contract,support_adapter_cdm,clean or artifact as registered,d278cb8ed8c40f7dfdee5e54b23d61335478729a762e62d258f2d2a9ce9c9099,20260907,d278cb8ed8c40f7dfdee5e54b23d61335478729a762e62d258f2d2a9ce9c9099,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_4/seed_20260905/best_joint.pt,,1,4,frozen historical contract,support_adapter_cdm,clean or artifact as registered,53dee932c9a9a81d128c159ec299476c70eec1edfec2b5b23ab763ac1ab4b78c,20260905,53dee932c9a9a81d128c159ec299476c70eec1edfec2b5b23ab763ac1ab4b78c,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_4/seed_20260906/best_joint.pt,,1,4,frozen historical contract,support_adapter_cdm,clean or artifact as registered,387972bce577b8fa3b83caa02c6d84355a70fb293f4e865eb4c583027dcfc346,20260906,387972bce577b8fa3b83caa02c6d84355a70fb293f4e865eb4c583027dcfc346,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/support_adapter_cdm/fold_4/seed_20260907/best_joint.pt,,1,4,frozen historical contract,support_adapter_cdm,clean or artifact as registered,a6d0ab23a0afc77208fdbcd9f4775eadc3c38514f507afbb28a4f74f28388753,20260907,a6d0ab23a0afc77208fdbcd9f4775eadc3c38514f507afbb28a4f74f28388753,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_0/seed_20260905/best_joint.pt,,1,0,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,08e0bd7215c25465bd48de1c3d90117adc48c98ccff519de162cdde461af8e19,20260905,08e0bd7215c25465bd48de1c3d90117adc48c98ccff519de162cdde461af8e19,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_0/seed_20260906/best_joint.pt,,1,0,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,2f5c9af647d07f88bfc1b4b56cdf263b51c54a1689cc54dad9d4818a35809bb8,20260906,2f5c9af647d07f88bfc1b4b56cdf263b51c54a1689cc54dad9d4818a35809bb8,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_0/seed_20260907/best_joint.pt,,1,0,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,f89048d8b82e9e8ed824f816a750e628e9ede8862fa2bf080ead719d6e3dd9f3,20260907,f89048d8b82e9e8ed824f816a750e628e9ede8862fa2bf080ead719d6e3dd9f3,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_1/seed_20260905/best_joint.pt,,1,1,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,3859ceb8792c5b421390a7a268841d4e1050d94e2f8651650d94737cf1541cfb,20260905,3859ceb8792c5b421390a7a268841d4e1050d94e2f8651650d94737cf1541cfb,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_1/seed_20260906/best_joint.pt,,1,1,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,c94297956c279f0ad070ec55b2b68c3841bae050d5fd7686a2d127b70a2dae84,20260906,c94297956c279f0ad070ec55b2b68c3841bae050d5fd7686a2d127b70a2dae84,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_1/seed_20260907/best_joint.pt,,1,1,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,c726676c72bb08a4c34d30a7dfa2f392ce455ea95ac6fa883af65bf4ee46a018,20260907,c726676c72bb08a4c34d30a7dfa2f392ce455ea95ac6fa883af65bf4ee46a018,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_2/seed_20260905/best_joint.pt,,1,2,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,71c20c2a23207799968abe810b2296ee52e070c26585a29ad8f2aefc24b3963c,20260905,71c20c2a23207799968abe810b2296ee52e070c26585a29ad8f2aefc24b3963c,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_2/seed_20260906/best_joint.pt,,1,2,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,8727174702de2affef71d06a07149f3b3733a14ebc4dae7dd5d6756d58a8e296,20260906,8727174702de2affef71d06a07149f3b3733a14ebc4dae7dd5d6756d58a8e296,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_2/seed_20260907/best_joint.pt,,1,2,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,f1f2f612494227cb629b9c36b67b02259ba9e6e3bcaf0a1495512f24810fc9a8,20260907,f1f2f612494227cb629b9c36b67b02259ba9e6e3bcaf0a1495512f24810fc9a8,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_3/seed_20260905/best_joint.pt,,1,3,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,b1a25baadc334f65d80fe3d44d3fa3362754502a774b1b26b725165f6eb2b528,20260905,b1a25baadc334f65d80fe3d44d3fa3362754502a774b1b26b725165f6eb2b528,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_3/seed_20260906/best_joint.pt,,1,3,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,ec5502eb0a706eb2b83794cfbc3db44b4a0e324f88d7e621bc1944ec42927007,20260906,ec5502eb0a706eb2b83794cfbc3db44b4a0e324f88d7e621bc1944ec42927007,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_3/seed_20260907/best_joint.pt,,1,3,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,38945bbf3f37502d931f77554c583291928fa6185683713e4022e58fa4978cdd,20260907,38945bbf3f37502d931f77554c583291928fa6185683713e4022e58fa4978cdd,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_4/seed_20260905/best_joint.pt,,1,4,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,442a3dc4c7a530b8ec68e58993c7722bf43f11ee6c374438470c1829655e8f1a,20260905,442a3dc4c7a530b8ec68e58993c7722bf43f11ee6c374438470c1829655e8f1a,V29,available,
joint,9ca9c79b6f1549e89428e28c62ebbea6d3c0bb37,/projects/EEG-foundation-model/derived/denoiseNet/pa_sc_cdm_v29/checkpoints/selected/pop_adapter_cdm/fold_4/seed_20260906/best_joint.pt,,1,4,frozen historical contract,pop_adapter_cdm,clean or artifact as registered,79b4d52a09c425df9c2f21d70fdf14f6fa7a4f5a9f38c49f32511782f0b5c8a6,20260906,79b4d52a09c425df9c2f21d70fdf14f6fa7a4f5a9f38c49f32511782f0b5c8a6,V29,available,
