best_wrong_risk,correct_is_best,correct_minus_best_wrong_utility,correct_minus_mean_wrong_utility,correct_rank,correct_risk,mean_wrong_risk,median_wrong_risk,method,recipient,worst_wrong_risk
0.22903511261877915,0,-0.003639396900931985,0.012198702613305662,4,0.23267450951971114,0.2448732121330168,0.23601226044249615,V26_CALIB_SDEDIT_MATCH,sub-23,0.3148549204019622
0.8503289260600772,0,-1.1909610786453584e-07,3.3609005234414013e-07,3,0.850329045156185,0.8503293812462374,0.8503294254797866,V29_PA_SC_CDM_MATCH,sub-02,0.8503297905667244
0.44306958703802796,0,-6.42709589271373e-07,-3.0405279843881416e-07,12,0.44307022974761723,0.4430699256948188,0.44306992135857903,V29_PA_SC_CDM_MATCH,sub-03,0.4430702613058706
0.4531525415724092,0,-9.85436296729869e-07,-3.3042548858164267e-07,12,0.4531535270087059,0.45315319658321734,0.45315319987841773,V29_PA_SC_CDM_MATCH,sub-05,0.4531537460117963
0.7116924210438608,0,-2.6940639752393025e-06,9.962231926063936e-07,6,0.711695115107836,0.7116961113310286,0.7116957553225802,V29_PA_SC_CDM_MATCH,sub-06,0.7117024083628266
0.3376931343340806,0,-1.006334463926617e-06,7.941326607419086e-08,9,0.33769414066854453,0.3376942200818106,0.3376940246323809,V29_PA_SC_CDM_MATCH,sub-07,0.3376957026404044
4.841408089863964,0,-1.3977373285456451e-06,-5.014402901792891e-07,13,4.841409487601292,4.841408986161002,4.8414089545420005,V29_PA_SC_CDM_MATCH,sub-09,4.841409699448074
0.3626234755291888,0,-4.951208312786726e-07,5.458276727821065e-07,9,0.36262397065002006,0.36262451647769284,0.36262393753228633,V29_PA_SC_CDM_MATCH,sub-11,0.3626311322877882
0.5858805570816102,0,-1.7871465793906083e-06,1.0352925450263228e-07,11,0.5858823442281896,0.5858824477574441,0.5858822136425361,V29_PA_SC_CDM_MATCH,sub-12,0.5858879570312436
0.3738968108955305,0,-1.2164139964743192e-06,6.532244682722066e-06,2,0.373898027309527,0.3739045595542097,0.3739041070811153,V29_PA_SC_CDM_MATCH,sub-14,0.3739130147199224
1.181570460935796,0,-1.1069512562134065e-06,3.786269742178661e-09,8,1.1815715678870522,1.181571571673322,1.18157146800594,V29_PA_SC_CDM_MATCH,sub-15,1.181573666690383
0.37009602079342585,0,-1.9768995116464794e-06,-1.4382489310627022e-08,9,0.3700979976929375,0.3700979833104482,0.3700979616401633,V29_PA_SC_CDM_MATCH,sub-17,0.3701010074752655
0.33381216208282344,0,-7.005680041638485e-07,1.38945128241863e-06,3,0.3338128626508276,0.33381425210211,0.33381410517459803,V29_PA_SC_CDM_MATCH,sub-18,0.33381736793024985
0.7975019621775976,1,7.04555227493131e-08,4.502934254357882e-07,1,0.7975018917220749,0.7975023420155003,0.7975021221079968,V29_PA_SC_CDM_MATCH,sub-19,0.7975034174920035
0.45526702410360387,0,-9.943242831322863e-07,-4.302145541479341e-07,13,0.455268018427887,0.45526758821333285,0.45526755653312045,V29_PA_SC_CDM_MATCH,sub-21,0.45526857049521313
0.13030018479104102,0,-5.154514736982474e-07,1.0891454867156813e-06,4,0.13030070024251472,0.13030178938800144,0.1303015506669504,V29_PA_SC_CDM_MATCH,sub-23,0.13030546133813914
0.8498273024912729,1,7.621161368653873e-08,2.146891404652962e-07,1,0.8498272262796592,0.8498274409687997,0.849827382003342,V29_PA_SC_DET_MATCH,sub-02,0.8498277841184366
0.43985910028439124,0,-3.408705295804282e-08,2.0270448336523472e-07,3,0.4398591343714442,0.43985933707592756,0.4398592990756798,V29_PA_SC_DET_MATCH,sub-03,0.4398598595774577
0.4520435015874682,0,-8.622171460137551e-08,3.1763031288489785e-07,3,0.4520435878091828,0.4520439054394957,0.4520438260806259,V29_PA_SC_DET_MATCH,sub-05,0.4520444460892274
0.7085287150758731,0,-1.7875103772713175e-06,1.579302497889401e-06,6,0.7085305025862504,0.7085320818887483,0.7085315503880136,V29_PA_SC_DET_MATCH,sub-06,0.7085387119166424
0.33680333390495637,0,-7.59647163117716e-07,-5.479177206391128e-08,9,0.3368040935521195,0.3368040387603474,0.33680397364514647,V29_PA_SC_DET_MATCH,sub-07,0.3368049754466888
4.8403994083912245,0,-1.3827860430026817e-06,-5.310696042926111e-07,13,4.8404007911772675,4.840400260107663,4.840400323013858,V29_PA_SC_DET_MATCH,sub-09,4.840401310190727
0.3695847545847452,0,-4.711069373497523e-07,3.7654535844922066e-07,9,0.36958522569168256,0.369585602237041,0.369585178519224,V29_PA_SC_DET_MATCH,sub-11,0.3695918767868231
0.5902165432699905,0,-7.873879641628889e-07,4.146198671062251e-07,8,0.5902173306579547,0.5902177452778218,0.5902172778498627,V29_PA_SC_DET_MATCH,sub-12,0.5902228028474686
0.3757567280667394,0,-3.646249145949909e-07,3.013773768101302e-06,2,0.37575709269165397,0.3757601064654221,0.3757599647502098,V29_PA_SC_DET_MATCH,sub-14,0.37576677218263893
1.179926407458778,0,-3.775397390270996e-07,2.8264404394739984e-07,5,1.179926784998517,1.179927067642561,1.1799270341297314,V29_PA_SC_DET_MATCH,sub-15,1.1799278604060721
0.3687218423842245,0,-1.8526188796386123e-06,6.303970528920289e-08,7,0.36872369500310415,0.36872375804280944,0.36872403598398606,V29_PA_SC_DET_MATCH,sub-17,0.3687262615914935
0.33264456175594304,0,-7.341643342706483e-07,8.063372718414286e-07,5,0.3326452959202773,0.33264610225754915,0.33264589242470616,V29_PA_SC_DET_MATCH,sub-18,0.33265028241536737
0.7955255947640075,1,3.2126667470766535e-07,1.3651306433049015e-06,1,0.7955252734973328,0.7955266386279761,0.795526220313655,V29_PA_SC_DET_MATCH,sub-19,0.7955295037673852
0.4691344935854431,0,-1.5268508125054758e-06,-1.7830467502477632e-07,12,0.46913602043625563,0.4691358421315806,0.469135608323591,V29_PA_SC_DET_MATCH,sub-21,0.4691389369634433
0.12587711049612457,0,-1.4685994958185677e-06,1.287213395040343e-06,3,0.1258785790956204,0.12587986630901543,0.12587955369842047,V29_PA_SC_DET_MATCH,sub-23,0.12588395924022835
