artifact_correlation,artifact_rmse,artifact_rrmse,coefficient_rmse,correlation,method,participant,rrmse_spectral,rrmse_temporal,seed,snr_improvement
0.5940265181125142,1.547612253430998,0.6935398524342957,nan,0.8519269410171546,V22_FIX_MATCH,sub-06,0.7052932566693926,0.7989004967394067,20260810,4.113216160683374
0.11061026934570596,5.86460765223805,1.0038160839501549,nan,0.5379105246891933,V22_FIX_MATCH,sub-09,1.0772483519357086,4.521509175051258,20260810,0.02104375204169842
0.33969478856694574,0.7643349472433328,1.034430761310391,nan,0.878383379826943,V22_FIX_POP,sub-07,0.4495720317711433,0.4923720643521907,20260810,0.9208776221078422
0.5408352667509462,1.7325440868153237,0.7661715811592037,nan,0.8351877556706313,V22_FIX_POP,sub-06,0.7284520100220107,0.870248142309265,20260810,3.360601400917049
0.18304561286243948,5.7176514713988675,1.008580315638991,nan,0.5457032247379955,V22_FIX_POP,sub-09,1.0858136654269046,4.450212835929925,20260810,0.26257477563515697
0.3733742483224099,0.698814897686243,0.981539579710566,nan,0.8759471670786539,V22_FIX_WRONG,sub-07,0.45400585894472895,0.4805067816836527,20260810,1.1444663551972594
0.578878083581003,1.658042165945517,0.7610073176733518,nan,0.8367209929274395,V22_FIX_WRONG,sub-06,0.7295521142787038,0.8446086110616307,20260810,3.4561612625464293
0.15436966295729015,5.729290228941805,0.9803420410436743,nan,0.5397609604383492,V22_FIX_WRONG,sub-09,1.0895153353181244,4.445193468444896,20260810,0.22508388349781264
0.4384547846587763,0.8988716420531273,1.442818819804299,5.656201782127221,0.891096104880174,OF_DET_MATCH,sub-07,0.47827186082800227,0.46183523229633766,20260810,0.31810535307049304
0.6683957004424883,1.7056865080376156,0.8769887546866627,9.875037397956476,0.8453999135108461,OF_DET_MATCH,sub-06,0.7070602859603241,0.6959664207242895,20260810,3.320763558275619
0.06296950015946225,6.576022548528461,1.8537000104346697,21.032765212480896,0.5456313214796994,OF_DET_MATCH,sub-09,1.2365770654438377,4.883027335870769,20260810,-1.0314816436593366
0.28067458465695383,1.9012238917748134,2.7816055107833746,5.591243631442388,0.844929925352335,OF_DET_POP_SWAP,sub-07,0.525990832298994,0.6246008818099896,20260810,-3.098987864393433
0.47312342517398065,2.5426348112523556,1.1901421112529302,7.371374226175249,0.796448803273961,OF_DET_POP_SWAP,sub-06,0.8058384290779941,1.0114563935494516,20260810,0.7422966042817649
0.19048276612998702,6.124809390538699,1.587582245030824,12.200643847515057,0.5275835242128459,OF_DET_POP_SWAP,sub-09,1.1663612774149938,4.497671459341881,20260810,-1.3243186015067347
0.4047724485117942,1.0027643613517285,1.6185052919208556,4.401444056729476,0.878352961987257,OF_DET_WRONG_SWAP,sub-07,0.5093179644147555,0.4947251294801633,20260810,-0.22583683987701297
0.5678265799087967,1.9490847460110672,0.9651214695077831,11.284178091329522,0.8161559842410497,OF_DET_WRONG_SWAP,sub-06,0.7910828391322866,0.9358844309899723,20260810,2.2421883461144514
0.16755661160466653,5.695942099653668,1.4370956578675438,19.308095430398915,0.5403775364741102,OF_DET_WRONG_SWAP,sub-09,1.158173428364582,4.404772062822209,20260810,-0.5763379558646942
0.4146211875850956,0.9849965473512808,1.6154218587212097,2.599624390006065,0.8842653798560302,POP_MARGINAL_DET,sub-07,0.48930375471711157,0.484825700490425,20260810,-0.12100244921989235
0.6185941076255403,1.630426519404864,0.7661374191106376,3.8770365128293633,0.8273302672241698,POP_MARGINAL_DET,sub-06,0.7395914373337291,0.8202673731721006,20260810,3.1664145956194756
0.2524770663131948,5.814158111810684,1.182913622873671,11.061854348360718,0.5341743540659271,POP_MARGINAL_DET,sub-09,1.1604406033436974,4.459281314176495,20260810,-0.3636527807992773
0.39287779315840454,1.0693512315551439,1.8730388962684716,6.181170245806376,0.8793291289607684,OF_SCAD_K1_MATCH,sub-07,0.5454000486930212,0.5090814870968461,20260810,-0.9171353893501586
0.6484614870696532,1.7215355072403327,1.0059682850615452,9.912311364663765,0.8281097629078431,OF_SCAD_K1_MATCH,sub-06,0.7569768504472449,0.7264898400462698,20260810,2.515388793154162
0.0635417571242947,6.619605650375416,2.811116698910208,21.596682139031298,0.5397205685988045,OF_SCAD_K1_MATCH,sub-09,1.3089522921613284,4.87417969124561,20260810,-1.6241216526284594
0.27730696831851676,2.081717324256897,3.2886790595108404,6.8592753879229225,0.8099624229470889,OF_SCAD_K1_POP_SWAP,sub-07,0.5780437776446342,0.7089933122694493,20260810,-4.342148832689719
0.45672616531192034,2.695083804661408,1.3673163932763923,8.572381522506475,0.772705804083671,OF_SCAD_K1_POP_SWAP,sub-06,0.8473101642448455,1.0681371483951807,20260810,-0.09954175432173187
0.26323385105215846,6.004286665614549,1.7585577412563211,12.328066889341775,0.5176963695731656,OF_SCAD_K1_POP_SWAP,sub-09,1.2133649145434429,4.358097204116064,20260810,-1.47449469191077
0.3821786187578497,1.0938212477167448,1.8530588858109667,4.696633691390355,0.8646381453176339,OF_SCAD_K1_WRONG_SWAP,sub-07,0.5714247158666452,0.5406433791977664,20260810,-1.1988212936802913
0.5235454041758203,2.153106378216762,1.1349911899384806,11.974111190997064,0.7974012623308226,OF_SCAD_K1_WRONG_SWAP,sub-06,0.8657547841430642,1.0214563381523476,20260810,1.319252369199264
0.17790395632241066,5.736140813146319,1.6603168303913929,19.55645023808851,0.5328990405020243,OF_SCAD_K1_WRONG_SWAP,sub-09,1.2203361170922782,4.407845804564558,20260810,-1.0978579574079692
0.4230580584751442,0.9867706168194612,1.7627776285311334,2.50940195163091,0.8846814664204915,POP_MARGINAL_SCAD_K1,sub-07,0.517598117440939,0.4839771862328053,20260810,-0.25681929402333453
0.6226293657236965,1.6428729520412162,0.7884840760695733,3.3032163339667022,0.8275010842444317,POP_MARGINAL_SCAD_K1,sub-06,0.7493209879030474,0.815761013654992,20260810,3.0550507422599753
0.23940526688238606,5.773474964180163,1.237767009612392,10.948113824640002,0.5362297439714894,POP_MARGINAL_SCAD_K1,sub-09,1.2134423767059268,4.434981862318931,20260810,-0.4085609555871034
0.0,0.8735069054365158,1.0,nan,0.8450401224692663,RAW,sub-07,0.507943917621548,0.643847694892902,20260810,0.0
0.0,2.441309153160546,1.0,nan,0.7491613929742016,RAW,sub-06,0.9313184995044139,1.3840646112985269,20260810,0.0
0.0,5.878123329347604,1.0,nan,0.5413932182959148,RAW,sub-09,1.0474193155857758,4.5461338292746865,20260810,0.0
0.0,0.8735069054365158,1.0,nan,0.8450401224692663,STANDARD,sub-07,0.507943917621548,0.643847694892902,20260810,0.0
0.0,2.441309153160546,1.0,nan,0.7491613929742016,STANDARD,sub-06,0.9313184995044139,1.3840646112985269,20260810,0.0
0.0,5.878123329347604,1.0,nan,0.5413932182959148,STANDARD,sub-09,1.0474193155857758,4.5461338292746865,20260810,0.0
0.3760156407269339,0.6723570052037636,0.9292057093821073,nan,0.8833128208915393,V22_FIX_MATCH,sub-07,0.4405458716396242,0.46012203973640375,20260811,1.4631435206296497
0.5940265181125142,1.547612253430998,0.6935398524342957,nan,0.8519269410171546,V22_FIX_MATCH,sub-06,0.7052932566693926,0.7989004967394067,20260811,4.113216160683374
0.11061026934570596,5.86460765223805,1.0038160839501549,nan,0.5379105246891933,V22_FIX_MATCH,sub-09,1.0772483519357086,4.521509175051258,20260811,0.02104375204169842
0.33969478856694574,0.7643349472433328,1.034430761310391,nan,0.878383379826943,V22_FIX_POP,sub-07,0.4495720317711433,0.4923720643521907,20260811,0.9208776221078422
0.5408352667509462,1.7325440868153237,0.7661715811592037,nan,0.8351877556706313,V22_FIX_POP,sub-06,0.7284520100220107,0.870248142309265,20260811,3.360601400917049
0.18304561286243948,5.7176514713988675,1.008580315638991,nan,0.5457032247379955,V22_FIX_POP,sub-09,1.0858136654269046,4.450212835929925,20260811,0.26257477563515697
0.3733742483224099,0.698814897686243,0.981539579710566,nan,0.8759471670786539,V22_FIX_WRONG,sub-07,0.45400585894472895,0.4805067816836527,20260811,1.1444663551972594
0.578878083581003,1.658042165945517,0.7610073176733518,nan,0.8367209929274395,V22_FIX_WRONG,sub-06,0.7295521142787038,0.8446086110616307,20260811,3.4561612625464293
0.15436966295729015,5.729290228941805,0.9803420410436743,nan,0.5397609604383492,V22_FIX_WRONG,sub-09,1.0895153353181244,4.445193468444896,20260811,0.22508388349781264
0.3717638570877413,1.1773783249159655,2.028569304629376,7.120603937506676,0.8743127751350402,OF_DET_MATCH,sub-07,0.5657026240229607,0.5225608765458067,20260811,-1.28850250170195
0.6098896842013346,2.045499741565436,1.0850946739063425,10.625308797229081,0.8305435808724724,OF_DET_MATCH,sub-06,0.7845833373721689,0.7861286320840009,20260811,2.006933224545318
-0.0393219952435269,7.164254319600084,2.495079562506255,21.895891194606754,0.5214026986361275,OF_DET_MATCH,sub-09,1.2843433332133602,5.019435304229136,20260811,-2.0375095333200828
0.3029948068476127,2.494626282453537,3.5705482663964867,7.203245089848836,0.8470994354784489,OF_DET_POP_SWAP,sub-07,0.6283947143952052,0.6252929316461087,20260811,-3.3859957989823437
0.479566263849847,3.0097159054130316,1.320037641515166,8.488744168542325,0.7984607589314692,OF_DET_POP_SWAP,sub-06,0.8693034593597986,0.9930156328773592,20260811,0.5021998778743259
0.17691181430082115,6.319680923571834,2.2278284496244263,12.832090721501933,0.5202774936469369,OF_DET_POP_SWAP,sub-09,1.2392637031031895,4.488423743152192,20260811,-1.7285766983541715
0.3536415424756706,1.385311399747928,2.1892426849756026,6.453223069906235,0.8660248850782712,OF_DET_WRONG_SWAP,sub-07,0.5852006137371063,0.5426408130178849,20260811,-1.664419332029004
0.5296276200206194,2.2226634596008807,1.1228127850819443,12.438123095082119,0.8064806425827555,OF_DET_WRONG_SWAP,sub-06,0.8452993637183681,0.9802197241806425,20260811,1.2656166199722991
0.13022315111041505,6.074425360889403,2.4322347838212464,20.332490955273826,0.5219920119822521,OF_DET_WRONG_SWAP,sub-09,1.2502916309401972,4.522602014207317,20260811,-1.4092548542800667
0.46905184267593236,0.6953075313816468,0.9712909312176525,1.3361020334561666,0.8937481114268303,POP_MARGINAL_DET,sub-07,0.4396581301341454,0.4452149054640904,20260811,1.525124029431464
0.6654940514417831,1.4876004635880236,0.6660999327392901,2.493726084649097,0.8398423721519066,POP_MARGINAL_DET,sub-06,0.6872047764627496,0.7687198047824495,20260811,4.075490062330234
0.28622643735150916,5.604366069949873,1.0135891597498865,10.224086548310595,0.5557996403643644,POP_MARGINAL_DET,sub-09,1.119397272779183,4.375884442302919,20260811,0.5251981437185724
0.3528227770328522,1.226662819981575,2.1829175765353037,6.278036736249923,0.8565835560361544,OF_SCAD_K1_MATCH,sub-07,0.6459731698036194,0.570877955580751,20260811,-2.198104221401806
0.5969361107272562,1.9621959247160703,1.1549747502904828,10.003789129666984,0.80707580660237,OF_SCAD_K1_MATCH,sub-06,0.838510072324425,0.8263353462680243,20260811,1.2857939282400628
0.05272063754752956,6.843672573663198,2.6921395872007396,21.750754976814445,0.5084986453754948,OF_SCAD_K1_MATCH,sub-09,1.3831852937673594,4.860708472451994,20260811,-2.2540642813067224
0.24350763704588949,2.370438187519709,3.8323395689179125,7.5432975681622825,0.7969381056229273,OF_SCAD_K1_POP_SWAP,sub-07,0.7920353735486666,0.8140848438938458,20260811,-5.515184305328176
0.4265082090787473,2.9842043425887823,1.6301766484975815,9.211247225292027,0.7630044001562055,OF_SCAD_K1_POP_SWAP,sub-06,0.984097825770732,1.1429095334897283,20260811,-1.1535930821072247
0.07698485129301182,6.462434878984055,2.3227830875445816,13.601891736705582,0.4970820167928922,OF_SCAD_K1_POP_SWAP,sub-09,1.3711518753658642,4.628514907238158,20260811,-2.560255325205884
0.3351411979152666,1.4200070522228876,2.4667033817535056,5.736991184751193,0.8388417151073615,OF_SCAD_K1_WRONG_SWAP,sub-07,0.6785217344760894,0.6120889073361954,20260811,-2.869339398031396
0.4875571679604036,2.38262109993957,1.4751159568964425,12.452005908358842,0.7726492914371192,OF_SCAD_K1_WRONG_SWAP,sub-06,0.9347279474604875,1.1128263009013608,20260811,0.07555636018514633
0.16891016538236775,5.979861634214977,2.2468718728598427,20.172719401972635,0.5081322719403482,OF_SCAD_K1_WRONG_SWAP,sub-09,1.324830458100353,4.490401556425087,20260811,-1.7786463323590236
0.45134637639547387,0.7168226132541895,1.0531631177081202,1.462323659658432,0.8921670781075954,POP_MARGINAL_SCAD_K1,sub-07,0.45571793215970197,0.45428378231513006,20260811,1.184193002410177
0.6533120069070719,1.5001578853698447,0.6851432709875753,2.5201548502082005,0.8385488693020307,POP_MARGINAL_SCAD_K1,sub-06,0.6965297755668871,0.7716462302960281,20260811,3.9127611406778886
0.25108833815721043,5.610815301585894,1.0541631011840176,10.277821524189664,0.5555038066345037,POP_MARGINAL_SCAD_K1,sub-09,1.135979307875908,4.381621900020627,20260811,0.3602517746232265
0.0,0.8735069054365158,1.0,nan,0.8450401224692663,RAW,sub-07,0.507943917621548,0.643847694892902,20260811,0.0
0.0,2.441309153160546,1.0,nan,0.7491613929742016,RAW,sub-06,0.9313184995044139,1.3840646112985269,20260811,0.0
0.0,5.878123329347604,1.0,nan,0.5413932182959148,RAW,sub-09,1.0474193155857758,4.5461338292746865,20260811,0.0
0.0,0.8735069054365158,1.0,nan,0.8450401224692663,STANDARD,sub-07,0.507943917621548,0.643847694892902,20260811,0.0
0.0,2.441309153160546,1.0,nan,0.7491613929742016,STANDARD,sub-06,0.9313184995044139,1.3840646112985269,20260811,0.0
0.0,5.878123329347604,1.0,nan,0.5413932182959148,STANDARD,sub-09,1.0474193155857758,4.5461338292746865,20260811,0.0
0.5561746634321469,1.2294389534991508,0.7376668932470115,nan,0.8312236412269313,V22_FIX_MATCH,sub-14,0.6433544053423513,0.6868547375992554,20260808,3.779299990187487
0.463038828648142,1.5430182827738663,0.9985352719787264,nan,0.8063252552425209,V22_FIX_MATCH,sub-11,0.7183215468866776,0.7846727024078886,20260808,1.4731855416520887
0.5414200621718144,3.154578156143305,0.7423582599250549,nan,0.7194312549669479,V22_FIX_MATCH,sub-12,1.0514564702581217,1.8543146621489794,20260808,3.071507072896449
0.5015094853914911,1.3924403886378902,0.8372485330580054,nan,0.8096838605294867,V22_FIX_POP,sub-14,0.6782664902133458,0.7694553511782277,20260808,2.642810133657091
0.46125136464292005,1.5477766359531104,0.8784670496944094,nan,0.8119575533352487,V22_FIX_POP,sub-11,0.7093581854659197,0.7803959491437824,20260808,1.701536438030184
0.5622277165472996,3.155736301674462,0.7397836690102149,nan,0.718510974484847,V22_FIX_POP,sub-12,1.045342204718255,1.8498505156858898,20260808,3.1267073977431026
0.540631971100527,1.2781887026049379,0.7765157599304173,nan,0.8262501137285698,V22_FIX_WRONG,sub-14,0.65241473029856,0.7031939359873011,20260808,3.460598230541281
0.49086487207765855,1.474331458124702,0.8345810784040576,nan,0.8135292572926168,V22_FIX_WRONG,sub-11,0.6927944257255797,0.750529915280959,20260808,2.048911472469786
0.5524256067449747,3.1472929096551705,0.735371510370062,nan,0.7156723950260517,V22_FIX_WRONG,sub-12,1.0533618050203735,1.858501273678276,20260808,3.139359215507284
0.5513726189418798,1.6574706528790113,1.3035499912661475,5.984008262251935,0.811339282498854,OF_DET_MATCH,sub-14,0.732851511912375,0.7353029341505068,20260808,1.7544590282077726
0.4282371035919761,2.0941791491557473,1.125160143975794,7.9675504971448685,0.8064611986891864,OF_DET_MATCH,sub-11,0.8220870670390455,0.8561512467336573,20260808,0.4365601558425212
0.5899977409357174,3.215024200252822,0.8515106043137541,11.189160076809712,0.7116083708118464,OF_DET_MATCH,sub-12,1.0355332751498847,1.5534334198312192,20260808,2.5533231394450873
0.4459215934294639,2.231349912085911,2.5986042806022875,5.2990464691708725,0.7890133527448264,OF_DET_POP_SWAP,sub-14,0.7662223417584489,0.8705871261588138,20260808,-0.09541098245362928
0.41906907939358473,2.429302689555573,1.154519527715488,7.190161550698215,0.7997304120496528,OF_DET_POP_SWAP,sub-11,0.7924551602504025,0.8510912300074753,20260808,0.22388367148211402
0.5327804643760023,4.230593921219716,1.0024947463919263,9.120769912102183,0.7045563088966625,OF_DET_POP_SWAP,sub-12,1.0924586926083095,1.8722969958039581,20260808,1.7140808486200254
0.5306919636999871,1.7898155057848226,1.3253498254595577,8.37289453007099,0.8013522609068853,OF_DET_WRONG_SWAP,sub-14,0.7550010864236733,0.8321552993956862,20260808,1.4422687907904588
0.4766204025730338,1.6520633289258775,0.9537815982407897,10.175128260908062,0.799767537578328,OF_DET_WRONG_SWAP,sub-11,0.7744503293747771,0.8102957338018164,20260808,1.157572249271805
0.5601853220189204,3.840046864002943,1.0064693104236497,14.958884741927756,0.7097950798944097,OF_DET_WRONG_SWAP,sub-12,1.099304077688788,1.8343005768466192,20260808,2.3826804444398904
0.5780743661665971,1.3259270625052655,0.7848510468328321,1.8030526207351103,0.8124212699419842,POP_MARGINAL_DET,sub-14,0.6621526502890558,0.7475519776401087,20260808,3.033697588218225
0.5478729424130631,1.4606408588843394,0.8162263601365751,3.130107199798708,0.8146574423737722,POP_MARGINAL_DET,sub-11,0.6857679485254091,0.7496277357576007,20260808,2.159624963291805
0.6299585900345787,2.950401572541135,0.6662911354401789,3.5288222633668633,0.7342635960715105,POP_MARGINAL_DET,sub-12,0.953111189127457,1.7167217519275508,20260808,3.9309399910100282
0.521794280522821,1.8914825248463851,1.5832584232494638,5.947517912925743,0.7943244572592582,OF_SCAD_K1_MATCH,sub-14,0.8043655273390979,0.7948037396389537,20260808,0.8665108583691353
0.41943729330055185,2.2859374660335177,1.2449782784402805,8.003378572733435,0.8001686477497832,OF_SCAD_K1_MATCH,sub-11,0.8628574796531299,0.8760972778784902,20260808,-0.13434985905450625
0.6033936037269773,3.1991763222412986,0.9046712960671941,10.89654766731575,0.7003119659655895,OF_SCAD_K1_MATCH,sub-12,1.1029653694541728,1.5116667137099582,20260808,2.3522291867694722
0.3603737302173835,2.333738759886928,2.829133480787277,6.281595320963278,0.734559565782547,OF_SCAD_K1_POP_SWAP,sub-14,0.867548389405739,1.062873099612572,20260808,-2.0548874345180153
0.3020129523432195,2.644662866037186,1.6236754114175365,8.54525583329266,0.7490335183396731,OF_SCAD_K1_POP_SWAP,sub-11,0.8966688627045448,1.029466716445064,20260808,-2.1040693581049896
0.443278164202042,4.360299372526466,1.164105145482842,10.73605387523526,0.6669654828939037,OF_SCAD_K1_POP_SWAP,sub-12,1.1734332280447248,2.0217483217568426,20260808,0.43954801834359286
0.5139315561732141,1.8801694673190756,1.5009540017392184,8.020394212589032,0.7894129108910154,OF_SCAD_K1_WRONG_SWAP,sub-14,0.808087057502168,0.8638085561077588,20260808,0.8848145564992886
0.43984142247561925,1.7684824193177158,1.0836550434575463,10.26675765379651,0.7867490223111355,OF_SCAD_K1_WRONG_SWAP,sub-11,0.8422533935573819,0.8549715546214928,20260808,0.40439604494693504
0.5335428128152566,4.098001663924241,1.0834628365455417,16.089212714404358,0.699264321369348,OF_SCAD_K1_WRONG_SWAP,sub-12,1.1657243260472525,1.9106111440227413,20260808,1.9524698697175797
0.5758280754770811,1.3296174796343576,0.7950707835120123,1.794648671840749,0.8118127629887767,POP_MARGINAL_SCAD_K1,sub-14,0.6708550980178322,0.7535639856871013,20260808,2.9639338670248114
0.5569613500664087,1.4487955487550122,0.841284695550473,2.596086970543208,0.8112087681481283,POP_MARGINAL_SCAD_K1,sub-11,0.6865239884729867,0.7403298769886159,20260808,2.068192885141738
0.6339143890826429,2.9168765792226203,0.6571291302322247,3.119942265944403,0.7372806941227774,POP_MARGINAL_SCAD_K1,sub-12,0.9496438099590482,1.6880747730286456,20260808,4.112550757073481
0.0,1.9069417697809092,1.0,nan,0.7394117443799609,RAW,sub-14,0.8445090038344127,1.2298820946683608,20260808,0.0
0.0,1.8187083752494153,1.0,nan,0.7658141840198268,RAW,sub-11,0.8051062875924861,1.0217424102306163,20260808,0.0
0.0,3.9047275006038245,1.0,nan,0.6559974549521432,RAW,sub-12,1.2442463411354139,2.430122315975242,20260808,0.0
0.0,1.9069417697809092,1.0,nan,0.7394117443799609,STANDARD,sub-14,0.8445090038344127,1.2298820946683608,20260808,0.0
0.0,1.8187083752494153,1.0,nan,0.7658141840198268,STANDARD,sub-11,0.8051062875924861,1.0217424102306163,20260808,0.0
0.0,3.9047275006038245,1.0,nan,0.6559974549521432,STANDARD,sub-12,1.2442463411354139,2.430122315975242,20260808,0.0
0.5561746634321469,1.2294389534991508,0.7376668932470115,nan,0.8312236412269313,V22_FIX_MATCH,sub-14,0.6433544053423513,0.6868547375992554,20260810,3.779299990187487
0.463038828648142,1.5430182827738663,0.9985352719787264,nan,0.8063252552425209,V22_FIX_MATCH,sub-11,0.7183215468866776,0.7846727024078886,20260810,1.4731855416520887
0.5414200621718144,3.154578156143305,0.7423582599250549,nan,0.7194312549669479,V22_FIX_MATCH,sub-12,1.0514564702581217,1.8543146621489794,20260810,3.071507072896449
0.5015094853914911,1.3924403886378902,0.8372485330580054,nan,0.8096838605294867,V22_FIX_POP,sub-14,0.6782664902133458,0.7694553511782277,20260810,2.642810133657091
0.46125136464292005,1.5477766359531104,0.8784670496944094,nan,0.8119575533352487,V22_FIX_POP,sub-11,0.7093581854659197,0.7803959491437824,20260810,1.701536438030184
0.5622277165472996,3.155736301674462,0.7397836690102149,nan,0.718510974484847,V22_FIX_POP,sub-12,1.045342204718255,1.8498505156858898,20260810,3.1267073977431026
0.540631971100527,1.2781887026049379,0.7765157599304173,nan,0.8262501137285698,V22_FIX_WRONG,sub-14,0.65241473029856,0.7031939359873011,20260810,3.460598230541281
0.49086487207765855,1.474331458124702,0.8345810784040576,nan,0.8135292572926168,V22_FIX_WRONG,sub-11,0.6927944257255797,0.750529915280959,20260810,2.048911472469786
0.5524256067449747,3.1472929096551705,0.735371510370062,nan,0.7156723950260517,V22_FIX_WRONG,sub-12,1.0533618050203735,1.858501273678276,20260810,3.139359215507284
0.543401878667859,1.7810874623587218,1.4121148966856905,7.26998115276418,0.8047393314631247,OF_DET_MATCH,sub-14,0.739663632904611,0.7606185559047068,20260810,1.3774480446166284
0.45245278929041266,2.091154333867439,1.2016766599930115,7.994407572974898,0.8050545961277126,OF_DET_MATCH,sub-11,0.8372732480503109,0.8417555697211255,20260810,0.2295421406246015
0.587091960551095,3.1967667093286747,0.8412465723829532,11.974620068415266,0.7167368555044542,OF_DET_MATCH,sub-12,1.0822161274855253,1.551724047125241,20260810,2.7682806695341515
0.45862515329640813,2.540834396168953,2.9719695533449584,6.318006725572959,0.7724163588590738,OF_DET_POP_SWAP,sub-14,0.7765300715024152,0.9145211545046328,20260810,-0.6254958339362733
0.41601527461858645,2.5357420585335118,1.3418839121386952,7.681045206442271,0.7828129824914344,OF_DET_POP_SWAP,sub-11,0.8016211875803667,0.9012219006935619,20260810,-0.6154547272263652
0.5350094440194672,4.247587118236745,1.0037680172592127,9.479686599285877,0.7005536048844854,OF_DET_POP_SWAP,sub-12,1.0862801218496971,1.869826725592501,20260810,1.8738603317563276
0.5248139986268631,1.8124687707097065,1.4259665447312433,9.127844279495681,0.7989711665162226,OF_DET_WRONG_SWAP,sub-14,0.7627179347342108,0.8334943285700297,20260810,1.3579560466507148
0.47167479532740114,1.670551056578143,0.968302822026023,10.53075106309293,0.7988628293961695,OF_DET_WRONG_SWAP,sub-11,0.7798739854909785,0.8190206072089097,20260810,1.026561934922407
0.5574907831280859,3.961369042025238,1.0466115824673154,15.538717717176578,0.7081259702729275,OF_DET_WRONG_SWAP,sub-12,1.1112372438560745,1.8341772588672207,20260810,2.391027801832475
0.5565771967990369,1.3668255335764914,0.8585962294726759,2.036936000171231,0.8073149387520261,POP_MARGINAL_DET,sub-14,0.6760202481797556,0.7622462393426359,20260810,2.610797103267868
0.5303604035089685,1.4992522248003173,0.8520038053937202,3.44175281130696,0.8103641702295983,POP_MARGINAL_DET,sub-11,0.7030315954646428,0.7649643403615114,20260810,1.8405115706914097
0.6139816052478845,3.0313807162837905,0.6990940455996663,4.078017976684649,0.7247526555734335,POP_MARGINAL_DET,sub-12,0.986408798695832,1.7657996680373784,20260810,3.489281598000078
0.5526031458000766,1.7727671349193992,1.4971916931303773,6.105566566673721,0.7972640298852106,OF_SCAD_K1_MATCH,sub-14,0.7940539074380223,0.7775261978300788,20260810,0.9584808910164881
0.39239573321777255,2.327042820110713,1.3842782441281924,7.815677438084394,0.7879058311961286,OF_SCAD_K1_MATCH,sub-11,0.9002584627229874,0.9270407756254689,20260810,-0.7764343329616924
0.5900814389107657,3.2846068096209744,0.9332813702592062,11.13346282527095,0.699424896938879,OF_SCAD_K1_MATCH,sub-12,1.1389837412804853,1.5140496866747004,20260810,2.254603086842583
0.356519614395305,2.7414731103472594,3.801869945953021,6.949588063286572,0.6589514359650088,OF_SCAD_K1_POP_SWAP,sub-14,0.8409145920560127,1.2862263079959808,20260810,-4.0431989454286725
0.30575626479120516,2.9848484070333714,2.2909894355022122,8.579081620255561,0.6877497197830513,OF_SCAD_K1_POP_SWAP,sub-11,0.8830681069664759,1.2104456725287926,20260810,-4.103848523684662
0.4369177379755948,4.718892381816614,1.3488023245553358,10.973150954871882,0.6304585649059383,OF_SCAD_K1_POP_SWAP,sub-12,1.1381062667694737,2.1404700084879504,20260810,-0.38659543316777145
0.5144216611629306,1.8461374861256379,1.4384786764512192,7.892387047046569,0.790895090006837,OF_SCAD_K1_WRONG_SWAP,sub-14,0.8110637801994638,0.8537085531847324,20260810,0.8819109834982334
0.4522096809344239,1.7482913757023746,1.0894803983451675,10.00932294048675,0.7857154128077912,OF_SCAD_K1_WRONG_SWAP,sub-11,0.8384787286695552,0.8538158348480827,20260810,0.3258869001764233
0.535603169022609,4.0888317144307935,1.0960119571707665,15.749861368634662,0.6974891321065637,OF_SCAD_K1_WRONG_SWAP,sub-12,1.155717343519457,1.8947827751885673,20260810,1.9844385985148336
0.5594429160040951,1.3673360514931563,0.8661429485356485,2.0570100593130762,0.8082100799897822,POP_MARGINAL_SCAD_K1,sub-14,0.6882885556054733,0.7606404761034178,20260810,2.5675059867318013
0.5389527486101405,1.500597259514544,0.8787934734438457,3.2329411688324523,0.8097548934898965,POP_MARGINAL_SCAD_K1,sub-11,0.714568488274331,0.7598818508550933,20260810,1.7126156268981252
0.6187553753862616,2.9947563554541987,0.6898729719153238,3.8991262492586354,0.7279258655368915,POP_MARGINAL_SCAD_K1,sub-12,0.9858312535817262,1.7342150004992842,20260810,3.651059476744144
0.0,1.9069417697809092,1.0,nan,0.7394117443799609,RAW,sub-14,0.8445090038344127,1.2298820946683608,20260810,0.0
0.0,1.8187083752494153,1.0,nan,0.7658141840198268,RAW,sub-11,0.8051062875924861,1.0217424102306163,20260810,0.0
0.0,3.9047275006038245,1.0,nan,0.6559974549521432,RAW,sub-12,1.2442463411354139,2.430122315975242,20260810,0.0
0.0,1.9069417697809092,1.0,nan,0.7394117443799609,STANDARD,sub-14,0.8445090038344127,1.2298820946683608,20260810,0.0
0.0,1.8187083752494153,1.0,nan,0.7658141840198268,STANDARD,sub-11,0.8051062875924861,1.0217424102306163,20260810,0.0
0.0,3.9047275006038245,1.0,nan,0.6559974549521432,STANDARD,sub-12,1.2442463411354139,2.430122315975242,20260810,0.0
0.5561746634321469,1.2294389534991508,0.7376668932470115,nan,0.8312236412269313,V22_FIX_MATCH,sub-14,0.6433544053423513,0.6868547375992554,20260811,3.779299990187487
0.463038828648142,1.5430182827738663,0.9985352719787264,nan,0.8063252552425209,V22_FIX_MATCH,sub-11,0.7183215468866776,0.7846727024078886,20260811,1.4731855416520887
0.5414200621718144,3.154578156143305,0.7423582599250549,nan,0.7194312549669479,V22_FIX_MATCH,sub-12,1.0514564702581217,1.8543146621489794,20260811,3.071507072896449
