comparator_method_id,delta_correlation,delta_e_parallel,delta_e_perp,delta_psd_distortion,delta_rrmse,effective_operator_source,estimand,fallback_used,method_id,operator_source,source_record
deterministic_Qy,-0.12863520693040853,0.6267906136732915,8.4090572822459e-08,0.014472029678779419,0.3885563976365929,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim35
deterministic_soft_proximal,-0.1598362621610343,0.8340414934721642,8.409057282219063e-08,0.24219370226908513,0.5170341595956098,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.18170030269340298,1.0452089275873657,-0.009170560160441031,0.1919491977232222,0.6478680426950272,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim35
deterministic_Qy,-0.05673635116795672,2.892295975957522,0.007629611087438257,3.0428946108010075,1.7929827537556806,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim35
deterministic_soft_proximal,-0.0879374063985825,3.0995468557563948,0.007629611087438257,3.270616283391313,1.9214605157146976,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim35
task_matched_multichannel_deterministic_UNet,-0.10980144693095117,3.3107142898715964,-0.0015410331635755973,3.22037177884545,2.052294398814115,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim35
deterministic_soft_proximal,-0.0029882468527953066,-0.001771226228951539,0.011355377507485175,0.13186482927111337,-0.0007124896644260525,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.04011732831709003,0.45242270055877576,0.01637887718680911,0.19788390915527487,0.24627126243216207,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim36
deterministic_Qy,0.0029882468527953066,0.001771226228951539,-0.011355377507485175,-0.13186482927111337,0.0007124896644260525,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.03712908146429472,0.4541939267877273,0.005023499679323933,0.0660190798841615,0.24698375209658813,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim36
deterministic_Qy,0.04011732831709003,-0.45242270055877576,-0.01637887718680911,-0.19788390915527487,-0.24627126243216207,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim36
deterministic_soft_proximal,0.03712908146429472,-0.4541939267877273,-0.005023499679323933,-0.0660190798841615,-0.24698375209658813,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim36
deterministic_Qy,-0.11409892019427736,0.7379621176452749,0.25999145255385964,0.665643059370882,0.4302265246130378,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim36
deterministic_soft_proximal,-0.11708716704707267,0.7361908914163233,0.2713468300613448,0.7975078886419953,0.42951403494861173,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.1542162485113674,1.1903848182040506,0.2763703297406687,0.8635269685261568,0.6764977870451998,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim36
deterministic_Qy,-0.24637619251851328,1.945283451228237,0.01350118817117545,0.19428337100605853,1.0576160606316778,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim36
deterministic_soft_proximal,-0.2493644393713086,1.9435122249992856,0.024856565678660625,0.3261482002771719,1.0569035709672518,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.2864935208356033,2.3977061517870126,0.029880065357984556,0.3921672801613334,1.30388732306384,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim36
deterministic_Qy,-0.16990413417326045,4.938280586006271,0.0405709675988699,3.075323277223146,2.685073946777027,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim36
deterministic_soft_proximal,-0.17289238102605575,4.93650935977732,0.05192634510635507,3.207188106494259,2.684361457112601,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.21002146249035047,5.390703286565047,0.056949844785679,3.2732071863784205,2.931345209209189,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim36
deterministic_soft_proximal,-0.013065677557324906,-0.08219350333888564,0.13193799022808855,0.07745103213032639,-0.009389666997962953,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim36
deterministic_soft_proximal,-0.013065677557324906,-0.08219350333888564,0.13193799022808855,0.07745103213032639,-0.009389666997962953,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.05659261029560536,0.3564487231049719,0.25657578307943757,0.16568114686931856,0.2400588988147455,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.05659261029560536,0.3564487231049719,0.25657578307943757,0.16568114686931856,0.2400588988147455,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim36
deterministic_Qy,0.013065677557324906,0.08219350333888564,-0.13193799022808855,-0.07745103213032639,0.009389666997962953,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim36
deterministic_Qy,0.013065677557324906,0.08219350333888564,-0.13193799022808855,-0.07745103213032639,0.009389666997962953,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.043526932738280455,0.43864222644385753,0.12463779285134903,0.08823011473899217,0.24944856581270847,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.043526932738280455,0.43864222644385753,0.12463779285134903,0.08823011473899217,0.24944856581270847,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim36
deterministic_Qy,0.05659261029560536,-0.3564487231049719,-0.25657578307943757,-0.16568114686931856,-0.2400588988147455,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim36
deterministic_Qy,0.05659261029560536,-0.3564487231049719,-0.25657578307943757,-0.16568114686931856,-0.2400588988147455,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim36
deterministic_soft_proximal,0.043526932738280455,-0.43864222644385753,-0.12463779285134903,-0.08823011473899217,-0.24944856581270847,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim36
deterministic_soft_proximal,0.043526932738280455,-0.43864222644385753,-0.12463779285134903,-0.08823011473899217,-0.24944856581270847,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim36
deterministic_Qy,-0.09596156193201966,0.8070837645548661,0.018826184759404174,0.6933243980836954,0.42182645378549344,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim36
deterministic_Qy,-0.09596156193201966,0.8070837645548661,0.018826184759404174,0.6933243980836954,0.42182645378549344,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim36
deterministic_soft_proximal,-0.10902723948934456,0.7248902612159804,0.15076417498749273,0.7707754302140217,0.4124367867875305,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim36
deterministic_soft_proximal,-0.10902723948934456,0.7248902612159804,0.15076417498749273,0.7707754302140217,0.4124367867875305,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.15255417222762502,1.1635324876598379,0.27540196783884174,0.8590055449530138,0.661885352600239,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.15255417222762502,1.1635324876598379,0.27540196783884174,0.8590055449530138,0.661885352600239,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim36
deterministic_Qy,-0.18612105355942465,1.962756085958665,0.21215142904194328,0.2712664015459017,1.070773874682132,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim36
deterministic_Qy,-0.18612105355942465,1.962756085958665,0.21215142904194328,0.2712664015459017,1.070773874682132,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim36
deterministic_soft_proximal,-0.19918673111674956,1.8805625826197794,0.34408941927003184,0.3487174336762281,1.0613842076841689,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim36
deterministic_soft_proximal,-0.19918673111674956,1.8805625826197794,0.34408941927003184,0.3487174336762281,1.0613842076841689,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.24271366385503002,2.319204809063637,0.46872721212138085,0.43694754841522027,1.3108327734968774,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.24271366385503002,2.319204809063637,0.46872721212138085,0.43694754841522027,1.3108327734968774,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim36
deterministic_Qy,-0.16104252308215394,4.83530336779222,0.4978317880134727,4.288653380093287,2.6471766468217655,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim36
deterministic_Qy,-0.16104252308215394,4.83530336779222,0.4978317880134727,4.288653380093287,2.6471766468217655,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim36
deterministic_soft_proximal,-0.17410820063947885,4.753109864453335,0.6297697782415612,4.3661044122236135,2.6377869798238027,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim36
deterministic_soft_proximal,-0.17410820063947885,4.753109864453335,0.6297697782415612,4.3661044122236135,2.6377869798238027,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.2176351333777593,5.191752090897192,0.7544075710929103,4.454334526962605,2.887235545636511,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim36
task_matched_multichannel_deterministic_UNet,-0.2176351333777593,5.191752090897192,0.7544075710929103,4.454334526962605,2.887235545636511,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim36
deterministic_soft_proximal,-0.007121371129062526,-0.001595556292890432,-1.1534206461439418e-20,0.1404158541630499,-0.0008675129697816031,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.041380187787521505,0.44049755509694444,-0.0066040422575353004,0.19503960100211878,0.23945051917814875,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim36
deterministic_Qy,0.007121371129062526,0.001595556292890432,1.1534206461439418e-20,-0.1404158541630499,0.0008675129697816031,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.03425881665845898,0.44209311138983487,-0.0066040422575353004,0.05462374683906887,0.24031803214793035,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim36
deterministic_Qy,0.041380187787521505,-0.44049755509694444,0.0066040422575353004,-0.19503960100211878,-0.23945051917814875,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim36
deterministic_soft_proximal,0.03425881665845898,-0.44209311138983487,0.0066040422575353004,-0.05462374683906887,-0.24031803214793035,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim36
deterministic_Qy,-0.11216854072593574,0.7383285568115412,0.2827020942712472,0.6626273890451921,0.4307596268679801,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim36
deterministic_soft_proximal,-0.11928991185499827,0.7367330005186508,0.2827020942712472,0.8030432432082422,0.4298921138981985,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.15354872851345724,1.1788261119084855,0.2760980520137119,0.857666990047311,0.6702101460461288,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim36
deterministic_Qy,-0.25083512574648814,1.936036190709813,1.4281091296337477e-07,0.19213205526345128,1.0526338136052427,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim36
deterministic_soft_proximal,-0.25795649687555067,1.9344406344169225,1.4281091296336323e-07,0.3325479094265012,1.0517663006354612,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.29221531353400965,2.3765337458067575,-0.006603899446622337,0.38717165626557004,1.2920843327833915,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim36
deterministic_Qy,-0.17254280080922635,4.966484807767589,0.009687102561393348,2.9944861639444595,2.7003160337853833,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim36
deterministic_soft_proximal,-0.17966417193828887,4.964889251474699,0.009687102561393348,3.1349020181075096,2.6994485208156016,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim36
task_matched_multichannel_deterministic_UNet,-0.21392298859674785,5.406982362864534,0.0030830603038580467,3.1895257649465787,2.939766552963532,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim36
deterministic_soft_proximal,-0.026686542115784362,0.212131601505817,0.011628044833352034,0.09601094827334383,0.13592388504842967,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.06791631171692047,0.695065211343957,0.016467946656764577,0.4095285730349257,0.44498581105207613,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim44
deterministic_Qy,0.026686542115784362,-0.212131601505817,-0.011628044833352034,-0.09601094827334383,-0.13592388504842967,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.04122976960113611,0.4829336098381401,0.0048399018234125445,0.31351762476158185,0.30906192600364646,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim44
deterministic_Qy,0.06791631171692047,-0.695065211343957,-0.016467946656764577,-0.4095285730349257,-0.44498581105207613,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim44
deterministic_soft_proximal,0.04122976960113611,-0.4829336098381401,-0.0048399018234125445,-0.31351762476158185,-0.30906192600364646,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim44
deterministic_Qy,-0.06634640561004101,0.2575150120505425,0.286541443790969,0.5922267996687094,0.1990647639167068,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim44
deterministic_soft_proximal,-0.09303294772582538,0.4696466135563595,0.2981694886243211,0.6882377479420532,0.33498864896513647,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.1342627173269615,0.9525802233944995,0.3030093904477336,1.001755372703635,0.6440505749687829,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim44
deterministic_Qy,-0.18046167605471863,1.1873336192919635,0.01231072138318948,0.1438944941082348,0.7598495804243257,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim44
deterministic_soft_proximal,-0.207148218170503,1.3994652207977805,0.023938766216541514,0.23990544238157863,0.8957734654727554,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.2483779877716391,1.8823988306359205,0.028778668039954058,0.5534230671431605,1.2048353914764018,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim44
deterministic_Qy,-0.12363672443825413,4.394081110879157,0.045566324612797346,12.473248462133876,2.81214137434793,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim44
deterministic_soft_proximal,-0.1503232665540385,4.606212712384974,0.05719436944614938,12.56925941040722,2.948065259396359,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.1915530361551746,5.089146322223114,0.06203427126956193,12.882777035168802,3.257127185400006,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim44
deterministic_soft_proximal,-0.031049248087325343,0.21623410004862043,0.029466225237277446,0.08308296382473129,0.13946180133293817,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim44
deterministic_soft_proximal,-0.031049248087325343,0.21623410004862043,0.029466225237277446,0.08308296382473129,0.13946180133293817,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.07012792190041661,0.702377266799391,0.05159531648364233,0.4199653539693408,0.4509933207071108,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.07012792190041661,0.702377266799391,0.05159531648364233,0.4199653539693408,0.4509933207071108,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim44
deterministic_Qy,0.031049248087325343,-0.21623410004862043,-0.029466225237277446,-0.08308296382473129,-0.13946180133293817,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim44
deterministic_Qy,0.031049248087325343,-0.21623410004862043,-0.029466225237277446,-0.08308296382473129,-0.13946180133293817,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.03907867381309127,0.48614316675077063,0.022129091246364883,0.3368823901446095,0.3115315193741726,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.03907867381309127,0.48614316675077063,0.022129091246364883,0.3368823901446095,0.3115315193741726,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim44
deterministic_Qy,0.07012792190041661,-0.702377266799391,-0.05159531648364233,-0.4199653539693408,-0.4509933207071108,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim44
deterministic_Qy,0.07012792190041661,-0.702377266799391,-0.05159531648364233,-0.4199653539693408,-0.4509933207071108,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim44
deterministic_soft_proximal,0.03907867381309127,-0.48614316675077063,-0.022129091246364883,-0.3368823901446095,-0.3115315193741726,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim44
deterministic_soft_proximal,0.03907867381309127,-0.48614316675077063,-0.022129091246364883,-0.3368823901446095,-0.3115315193741726,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim44
deterministic_Qy,-0.06408750541151098,0.24898914743440126,0.2508652242753157,0.5910869095574632,0.19226903711088972,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim44
deterministic_Qy,-0.06408750541151098,0.24898914743440126,0.2508652242753157,0.5910869095574632,0.19226903711088972,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim44
deterministic_soft_proximal,-0.09513675349883632,0.4652232474830217,0.28033144951259314,0.6741698733821946,0.3317308384438279,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim44
deterministic_soft_proximal,-0.09513675349883632,0.4652232474830217,0.28033144951259314,0.6741698733821946,0.3317308384438279,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.1342154273119276,0.9513664142337923,0.30246054075895806,1.011052263526804,0.6432623578180006,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.1342154273119276,0.9513664142337923,0.30246054075895806,1.011052263526804,0.6432623578180006,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim44
deterministic_Qy,-0.18186305272669556,1.1712339090328574,0.02907596199946883,0.13975237276236618,0.7495796360701192,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim44
deterministic_Qy,-0.18186305272669556,1.1712339090328574,0.02907596199946883,0.13975237276236618,0.7495796360701192,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim44
deterministic_soft_proximal,-0.2129123008140209,1.387468009081478,0.05854218723674628,0.22283533658709748,0.8890414374030574,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim44
deterministic_soft_proximal,-0.2129123008140209,1.387468009081478,0.05854218723674628,0.22283533658709748,0.8890414374030574,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.2519909746271122,1.8736111758322485,0.08067127848311116,0.5597177267317069,1.20057295677723,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.2519909746271122,1.8736111758322485,0.08067127848311116,0.5597177267317069,1.20057295677723,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim44
deterministic_Qy,-0.11964212444974842,4.36737601971923,0.11665593614406447,11.975601887267599,2.7959523158033184,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim44
deterministic_Qy,-0.11964212444974842,4.36737601971923,0.11665593614406447,11.975601887267599,2.7959523158033184,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim44
deterministic_soft_proximal,-0.15069137253707376,4.58361011976785,0.1461221613813419,12.05868485109233,2.9354141171362564,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim44
deterministic_soft_proximal,-0.15069137253707376,4.58361011976785,0.1461221613813419,12.05868485109233,2.9354141171362564,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.18977004635016503,5.069753286518621,0.1682512526277068,12.395567241236941,3.246945636510429,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim44
task_matched_multichannel_deterministic_UNet,-0.18977004635016503,5.069753286518621,0.1682512526277068,12.395567241236941,3.246945636510429,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim44
deterministic_soft_proximal,-0.029943515347803706,0.2130684944127379,2.3254495473478765e-18,0.09473604129619523,0.13635288560960945,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.0704829444662024,0.7074120004548692,-0.00718328063860509,0.4103956658986797,0.45262597915575176,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim44
deterministic_Qy,0.029943515347803706,-0.2130684944127379,-2.3254495473478765e-18,-0.09473604129619523,-0.13635288560960945,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.040539429118398695,0.4943435060421313,-0.007183280638605092,0.3156596246024845,0.3162730935461423,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim44
deterministic_Qy,0.0704829444662024,-0.7074120004548692,0.00718328063860509,-0.4103956658986797,-0.45262597915575176,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim44
deterministic_soft_proximal,0.040539429118398695,-0.4943435060421313,0.007183280638605092,-0.3156596246024845,-0.3162730935461423,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim44
deterministic_Qy,-0.0643157909476938,0.2557337037629156,0.3097974365619676,0.5892617335468306,0.1981747134814179,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim44
deterministic_soft_proximal,-0.0942593062954975,0.4688021981756535,0.3097974365619676,0.6839977748430258,0.33452759909102736,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.1347987354138962,0.9631457042177848,0.3026141559233625,0.9996573994455102,0.6508006926371697,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim44
deterministic_Qy,-0.18576632855231645,1.179630612002796,1.3177551496122658e-07,0.14258185564515086,0.7549029636846993,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim44
deterministic_soft_proximal,-0.21570984390012016,1.3926991064155336,1.3177551496355203e-07,0.23731789694134608,0.8912558492943088,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.25624927301851885,1.8870426124576651,-0.007183148863090128,0.5529775215438305,1.207528942840451,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim44
deterministic_Qy,-0.12597451102075552,4.411414591604425,0.014086795455475368,12.431242395219453,2.8230955281518306,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim44
deterministic_soft_proximal,-0.15591802636855923,4.624483086017163,0.01408679545547537,12.525978436515649,2.9594484137614403,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim44
task_matched_multichannel_deterministic_UNet,-0.19645745548695792,5.1188265920592935,0.006903514816870278,12.841638061118134,3.2757215073075825,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim44
deterministic_soft_proximal,0.02978677778914296,-0.285549459400389,0.014084064247579303,-0.08269910061024116,-0.15472593249153,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.04838462314455694,0.536556776272854,0.021276542023011488,0.2791485130831268,0.29196596641519457,population_projector,operator_effect,False,deterministic_Qy,population_projector,sim45
deterministic_Qy,-0.02978677778914296,0.285549459400389,-0.014084064247579303,0.08269910061024116,0.15472593249153,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.0781714009336999,0.822106235673243,0.0071924777754321855,0.361847613693368,0.44669189890672456,population_projector,operator_effect,False,deterministic_soft_proximal,population_projector,sim45
deterministic_Qy,0.04838462314455694,-0.536556776272854,-0.021276542023011488,-0.2791485130831268,-0.29196596641519457,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim45
deterministic_soft_proximal,0.0781714009336999,-0.822106235673243,-0.0071924777754321855,-0.361847613693368,-0.44669189890672456,population_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,population_projector,sim45
deterministic_Qy,-0.16491383978040441,1.2384217229370025,0.2662988958937318,2.00193180775892,0.6972426654362055,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim45
