seed,fold_id,recording_key,study,method,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DET-MATCH,0.03026210842654109,0.48590654134750366,0.269212543964386,0.13275625936452592
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DET-POP,0.024060642956916622,0.45863717794418335,0.2939131259918213,0.15631387778476646
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DET-WRONG,0.0357701893703177,0.46322542428970337,0.27669358253479004,0.15144994039630744
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DIFF-MATCH,0.05215597197670361,0.3973326086997986,1.8669154644012451,0.11416874972604958
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DIFF-POP,0.052831259363427245,0.40446245670318604,1.8608956336975098,0.11068729666239013
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DIFF-WRONG,0.05266278447454859,0.41527223587036133,1.8568551540374756,0.19034415986202116
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,RAW,0.0,1.0,0.0,0.0
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DET-MATCH,0.030680518581307138,0.548244297504425,0.43016573786735535,0.10517229553894317
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DET-POP,0.029600919384894703,0.543645054101944,0.4689515233039856,0.06524959535813926
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DET-WRONG,0.026070261647089803,0.5690164268016815,0.4176482856273651,0.11883157066095537
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DIFF-MATCH,0.038503868537473264,0.4959036111831665,1.9523903131484985,0.1885211818660457
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DIFF-POP,0.0386306992651702,0.4904897212982178,1.9543389081954956,0.08419529121821125
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DIFF-WRONG,0.037729456105494295,0.48756664991378784,1.9609224796295166,0.0861506317485807
