seed,fold_id,recording_key,study,method,rrmse,correlation,delta_snr,artifact_residual_rmse
20260806,study03_layout_03_heldout_03,study03/study03_p25,study03,DET-POP,0.5733914375305176,0.8692119824958111,7.147612571716309,0.29018235206604004
20260806,study03_layout_03_heldout_03,study03/study03_p25,study03,DET-WRONG,0.5065467953681946,0.8835315324008437,8.224245071411133,0.25635358691215515
20260806,study03_layout_03_heldout_03,study03/study03_p25,study03,DIFF-MATCH,1.166495442390442,0.6454327865030873,0.9789755344390869,0.5903409123420715
20260806,study03_layout_03_heldout_03,study03/study03_p25,study03,DIFF-POP,1.1816952228546143,0.6485123312421895,0.8665269613265991,0.5980331897735596
20260806,study03_layout_03_heldout_03,study03/study03_p25,study03,DIFF-WRONG,1.1529641151428223,0.6391251336321979,1.0803203582763672,0.5834929347038269
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,RAW,0.6828226447105408,0.8250053046352648,0.0,0.6145634651184082
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DET-MATCH,0.28789129853248596,0.9595508401707715,7.501587867736816,0.2591119110584259
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DET-POP,0.28782588243484497,0.9592788710899612,7.503561973571777,0.2590530216693878
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DET-WRONG,0.2820512056350708,0.9605573578526473,7.679598808288574,0.2538556158542633
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DIFF-MATCH,0.4101371765136719,0.9182213605214996,4.427575588226318,0.36913734674453735
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DIFF-POP,0.4055536985397339,0.9215285937973885,4.525190830230713,0.3650120496749878
20260806,study03_layout_03_heldout_04,study03/study03_p26,study03,DIFF-WRONG,0.42031270265579224,0.9187466064473379,4.214707374572754,0.3782956600189209
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,RAW,2.013294219970703,0.4440777976882473,0.0,1.4348701238632202
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DET-MATCH,1.0887290239334106,0.6444725184346909,5.339749336242676,0.775934636592865
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DET-POP,1.0432225465774536,0.6707362861686241,5.710606098175049,0.7435022592544556
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DET-WRONG,1.026511788368225,0.6779159688690459,5.85086727142334,0.73159259557724
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DIFF-MATCH,1.2501016855239868,0.6091017858905651,4.1392388343811035,0.8909445405006409
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DIFF-POP,1.2222603559494019,0.6234081655300625,4.334868907928467,0.8711021542549133
20260806,study03_layout_03_heldout_04,study03/study03_p27,study03,DIFF-WRONG,1.1671844720840454,0.6379981115777738,4.735355377197266,0.8318496942520142
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,RAW,0.5574204921722412,0.868465878079782,0.0,0.28751564025878906
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DET-MATCH,0.28992313146591187,0.9579930876840242,5.678001403808594,0.14954137802124023
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DET-POP,0.24887442588806152,0.9697412802245967,7.004053592681885,0.12836860120296478
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DET-WRONG,0.28207576274871826,0.9617984240219273,5.916343688964844,0.14549373090267181
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DIFF-MATCH,1.2103534936904907,0.6288319484299094,-6.734584808349609,0.6242963075637817
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DIFF-POP,1.2599194049835205,0.6198436749448236,-7.083194732666016,0.6498622298240662
20260806,study04_layout_04_heldout_00,study04/study04_p03,study04,DIFF-WRONG,1.2028942108154297,0.6337764656417197,-6.68088960647583,0.6204488277435303
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,RAW,0.3149110674858093,0.9553828268961355,0.0,0.38480883836746216
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DET-MATCH,0.2520928382873535,0.9679680301781617,1.9325482845306396,0.30804744362831116
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DET-POP,0.2254324108362198,0.974828499544871,2.9034323692321777,0.27546945214271545
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DET-WRONG,0.2322741597890854,0.9733401737692653,2.643740177154541,0.28382980823516846
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DIFF-MATCH,0.5511422753334045,0.8712983149114694,-4.861517429351807,0.6734740138053894
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DIFF-POP,0.566410481929779,0.8726997557789978,-5.098867416381836,0.6921311616897583
20260806,study04_layout_04_heldout_00,study04/study04_p08,study04,DIFF-WRONG,0.5443426370620728,0.8774609933501739,-4.753687858581543,0.6651651263237
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,RAW,0.4066815674304962,0.9299669322607657,0.0,0.38625553250312805
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DET-MATCH,0.2925451397895813,0.9582889367183961,2.8612325191497803,0.27785173058509827
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DET-POP,0.30773240327835083,0.9549392972190138,2.421623706817627,0.29227620363235474
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DET-WRONG,0.3053477704524994,0.954163078780184,2.489194631576538,0.29001134634017944
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DIFF-MATCH,0.709591805934906,0.8134360638969983,-4.8350830078125,0.6739518046379089
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DIFF-POP,0.7331795692443848,0.8080855031644815,-5.119118690490723,0.6963548064231873
20260806,study04_layout_04_heldout_00,study04/study04_p24,study04,DIFF-WRONG,0.7124404907226562,0.8104634069856194,-4.869882583618164,0.6766573786735535
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,RAW,0.36284908652305603,0.9401018576302975,0.0,0.23207975924015045
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DET-MATCH,0.3052305579185486,0.9539944331872849,1.5019598007202148,0.1952267289161682
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DET-POP,0.2457653284072876,0.9702943648813426,3.3841075897216797,0.15719251334667206
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DET-WRONG,0.3045988082885742,0.9535486623493168,1.5199564695358276,0.19482263922691345
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DIFF-MATCH,0.9360886812210083,0.7167939851368277,-8.231819152832031,0.5987261533737183
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DIFF-POP,0.9686797857284546,0.7107245237122434,-8.529083251953125,0.6195715665817261
20260806,study04_layout_04_heldout_01,study04/study04_p28,study04,DIFF-WRONG,0.9433205127716064,0.7179099017465842,-8.298664093017578,0.6033516526222229
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,RAW,0.3979455232620239,0.9282392911843004,0.0,0.27491527795791626
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DET-MATCH,0.27292415499687195,0.9624225459720208,3.275632619857788,0.18854597210884094
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DET-POP,0.24180369079113007,0.9713242938422939,4.327213287353516,0.16704681515693665
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DET-WRONG,0.27350184321403503,0.9626641203005868,3.2572672367095947,0.18894505500793457
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DIFF-MATCH,0.8883264064788818,0.7370664740186904,-6.974978923797607,0.6136882901191711
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DIFF-POP,0.9105086326599121,0.7299742148661966,-7.189209461212158,0.6290125846862793
20260806,study04_layout_04_heldout_01,study04/study04_p29,study04,DIFF-WRONG,0.880131721496582,0.7372251158074165,-6.8944807052612305,0.6080270409584045
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,RAW,0.44705235958099365,0.9269278327926478,0.0,0.4000709056854248
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DET-MATCH,0.21736498177051544,0.976078333217122,6.263375759124756,0.1945217400789261
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DET-POP,0.21259038150310516,0.9775419907152324,6.456295967102051,0.19024890661239624
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DET-WRONG,0.26669842004776,0.9637450900314222,4.486758708953857,0.23867064714431763
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DIFF-MATCH,0.7163568139076233,0.7993770017177165,-4.095419883728027,0.6410737037658691
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DIFF-POP,0.7341297268867493,0.7998417026898988,-4.308289051055908,0.6569788455963135
20260806,study04_layout_04_heldout_02,study04/study04_p30,study04,DIFF-WRONG,0.72219318151474,0.802443466041972,-4.165901184082031,0.6462967395782471
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,RAW,0.9779536128044128,0.7365675103295841,0.0,0.9126632213592529
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DET-MATCH,0.40687066316604614,0.9142922402790082,7.61723518371582,0.37970706820487976
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DET-POP,0.3752976655960083,0.9284844466802004,8.31884765625,0.35024192929267883
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DET-WRONG,0.37567469477653503,0.9283606840288283,8.310125350952148,0.35059380531311035
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DIFF-MATCH,0.7513554692268372,0.7707599224826064,2.289454460144043,0.7011932730674744
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DIFF-POP,0.7630513310432434,0.7655763890332674,2.1552882194519043,0.712108314037323
20260806,study04_layout_04_heldout_02,study04/study04_p31,study04,DIFF-WRONG,0.7505928874015808,0.7678168021114012,2.298273801803589,0.7004815936088562
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,RAW,0.4698539972305298,0.9059975280118779,0.0,0.3192988634109497
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DET-MATCH,0.3139187693595886,0.9539180944025465,3.502913475036621,0.21332989633083344
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DET-POP,0.2646182179450989,0.9649356587793038,4.986863613128662,0.17982670664787292
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DET-WRONG,0.2763592600822449,0.9630746068563238,4.609777450561523,0.18780556321144104
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DIFF-MATCH,0.48728516697883606,0.8975664323661193,-0.31640493869781494,0.3311445713043213
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DIFF-POP,0.49870577454566956,0.8934392298580222,-0.5176281332969666,0.3389056622982025
20260806,study04_layout_04_heldout_03,study04/study04_p32,study04,DIFF-WRONG,0.485633909702301,0.8986466977132864,-0.28692084550857544,0.3300224244594574
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,RAW,3.163473606109619,0.3275261383229931,0.0,2.4518699645996094
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DET-MATCH,1.331715703010559,0.6035543401575576,7.515053749084473,1.0321545600891113
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DET-POP,1.33284330368042,0.6052009979906424,7.5077033042907715,1.033028483390808
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DET-WRONG,1.3712363243103027,0.6003478677392576,7.261038780212402,1.062785267829895
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DIFF-MATCH,1.4951622486114502,0.5750539340078851,6.509519100189209,1.1588348150253296
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DIFF-POP,1.4911713600158691,0.5758132187749812,6.532733917236328,1.1557416915893555
20260806,study04_layout_04_heldout_03,study04/study04_p33,study04,DIFF-WRONG,1.5031780004501343,0.5734826166898307,6.463076591491699,1.165047526359558
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,RAW,0.28794023394584656,0.9610602074794632,0.0,0.2908162772655487
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DET-MATCH,0.31243598461151123,0.9520607260577347,-0.7091739177703857,0.31555670499801636
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DET-POP,0.24205076694488525,0.9706319587076403,1.5079189538955688,0.24446845054626465
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DET-WRONG,0.2765433192253113,0.9624469254828746,0.3507840037345886,0.27930551767349243
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DIFF-MATCH,0.6965128779411316,0.8193304420996479,-7.6725358963012695,0.7034698724746704
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DIFF-POP,0.6464582681655884,0.8369456933719995,-7.0247626304626465,0.6529152989387512
20260806,study04_layout_04_heldout_04,study04/study04_p34,study04,DIFF-WRONG,0.6389544606208801,0.8339950334728207,-6.9233503341674805,0.6453365087509155
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,RAW,0.913995087146759,0.6950074281176977,0.0,0.39455506205558777
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DET-MATCH,0.587632417678833,0.8332548997416742,3.8367629051208496,0.25367021560668945
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DET-POP,0.5383630394935608,0.853943789622068,4.597373008728027,0.2324015349149704
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DET-WRONG,0.5049678683280945,0.8714479831606416,5.1536030769348145,0.21798543632030487
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DIFF-MATCH,1.4619004726409912,0.4968956915076844,-4.079478740692139,0.6310758590698242
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DIFF-POP,1.5014762878417969,0.4959186184276754,-4.311491012573242,0.6481599807739258
20260806,study04_layout_04_heldout_04,study04/study04_p35,study04,DIFF-WRONG,1.478294849395752,0.5116349849374793,-4.176342964172363,0.6381530165672302
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,RAW,0.3685973286628723,0.93756599060393,0.0,0.26173120737075806
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DET-MATCH,0.24276183545589447,0.9703144866248714,3.6274361610412598,0.1723787486553192
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DET-POP,0.225202739238739,0.9751878659072063,4.27957010269165,0.15991050004959106
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DET-WRONG,0.26818782091140747,0.9639361420312594,2.762263774871826,0.190433070063591
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DIFF-MATCH,0.847940981388092,0.7466455174732214,-7.236269950866699,0.6021004319190979
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DIFF-POP,0.8663407564163208,0.7397338565010317,-7.422730445861816,0.615165650844574
20260806,study04_layout_04_heldout_05,study04/study04_p36,study04,DIFF-WRONG,0.8416329026222229,0.7508757666304039,-7.1714091300964355,0.5976212620735168
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,RAW,0.44143882393836975,0.9134904962413397,0.0,0.25820499658584595
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DET-MATCH,0.34215351939201355,0.9421141415986213,2.2129907608032227,0.200131356716156
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DET-POP,0.26432082056999207,0.9660669669571293,4.454783916473389,0.1546057015657425
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DET-WRONG,0.28584516048431396,0.9587827880449422,3.7747933864593506,0.1671956479549408
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DIFF-MATCH,1.0264400243759155,0.6792671947251359,-7.329261302947998,0.6003820300102234
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DIFF-POP,1.0523287057876587,0.6680241619390125,-7.545618057250977,0.6155247688293457
20260806,study04_layout_04_heldout_05,study04/study04_p37,study04,DIFF-WRONG,1.0270226001739502,0.673965550500843,-7.334189414978027,0.6007227897644043
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,RAW,0.39610785245895386,0.9360774897268005,0.0,0.4012536108493805
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DET-MATCH,0.3266966640949249,0.946000874509364,1.6733767986297607,0.33094072341918945
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DET-POP,0.2958318889141083,0.9563375353019564,2.535369396209717,0.29967498779296875
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DET-WRONG,0.2931281626224518,0.9566682955577936,2.6151177883148193,0.29693615436553955
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DIFF-MATCH,0.6958197355270386,0.8155451436282534,-4.893666744232178,0.7048590183258057
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DIFF-POP,0.7256022691726685,0.7973300584904583,-5.257704257965088,0.7350284457206726
20260806,study04_layout_04_heldout_06,study04/study04_p38,study04,DIFF-WRONG,0.6939188838005066,0.8074810382351774,-4.869905948638916,0.7029334902763367
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,RAW,0.4100174903869629,0.9280317721839518,0.0,0.38934746384620667
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DET-MATCH,0.21828168630599976,0.9761024835524069,5.47570276260376,0.2072775512933731
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DET-POP,0.19852907955646515,0.9806396315872535,6.299566745758057,0.18852072954177856
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DET-WRONG,0.26112526655197144,0.9665985031924756,3.9190709590911865,0.24796128273010254
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DIFF-MATCH,0.6725411415100098,0.8240286582695622,-4.298329830169678,0.6386366486549377
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DIFF-POP,0.708538293838501,0.8146172752686159,-4.751218795776367,0.6728190779685974
20260806,study04_layout_04_heldout_06,study04/study04_p39,study04,DIFF-WRONG,0.6779201626777649,0.8268997335102449,-4.367522716522217,0.6437444686889648
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,RAW,1.0735808610916138,0.6388605019967944,0.0,0.5923569798469543
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DET-MATCH,0.4146283268928528,0.9100344345554556,8.263519287109375,0.2287745475769043
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DET-POP,0.4293566644191742,0.9029252112105389,7.960331439971924,0.23690101504325867
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DET-WRONG,0.47504717111587524,0.8817600482059827,7.081962585449219,0.2621111273765564
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DIFF-MATCH,0.6879310011863708,0.7810808753982036,3.865800380706787,0.37957149744033813
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DIFF-POP,0.7008127570152283,0.7718494973926803,3.704658031463623,0.38667911291122437
20260806,study05_layout_05_heldout_00,study05/study05_p06,study05,DIFF-WRONG,0.6768151521682739,0.779100905686888,4.007294654846191,0.3734382390975952
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,RAW,1.1948338747024536,0.6125773853579908,0.0,0.847836971282959
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DET-MATCH,0.3966626524925232,0.9260327791590308,9.577723503112793,0.28146612644195557
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DET-POP,0.31831637024879456,0.9515006730354807,11.488970756530762,0.22587274014949799
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DET-WRONG,0.30416861176490784,0.9567325829514745,11.883861541748047,0.21583369374275208
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DIFF-MATCH,0.5454100370407104,0.8703769013326255,6.8116865158081055,0.387015163898468
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DIFF-POP,0.5509708523750305,0.8734772144603404,6.723576545715332,0.39096102118492126
20260806,study05_layout_05_heldout_00,study05/study05_p10,study05,DIFF-WRONG,0.531974196434021,0.880673830607582,7.028338432312012,0.37748128175735474
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,RAW,0.9373480081558228,0.7355950590171622,0.0,0.5746983289718628
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DET-MATCH,0.9025846719741821,0.6992825171148159,0.3282572627067566,0.55338454246521
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DET-POP,0.795023500919342,0.7637968547577979,1.4304168224334717,0.4874376058578491
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DET-WRONG,0.8469921350479126,0.7362715707741232,0.8804312348365784,0.5193001627922058
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DIFF-MATCH,0.9963045120239258,0.7043918803531681,-0.5298242568969727,0.6108452081680298
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DIFF-POP,0.9709113240242004,0.7212044899187128,-0.3055727779865265,0.5952763557434082
20260806,study05_layout_05_heldout_00,study05/study05_p24,study05,DIFF-WRONG,0.9849095344543457,0.7126819996113432,-0.4299091100692749,0.6038588285446167
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,RAW,0.8235350251197815,0.7475496595603717,0.0,0.608665406703949
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DET-MATCH,0.4099031090736389,0.9165231987977249,6.060016632080078,0.3029547333717346
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DET-POP,0.41176703572273254,0.9153879659175949,6.020610332489014,0.3043323755264282
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DET-WRONG,0.4384151101112366,0.9040231768881491,5.475931644439697,0.3240276277065277
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DIFF-MATCH,0.5380274653434753,0.8765508934551224,3.6975531578063965,0.39764997363090515
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DIFF-POP,0.5228323936462402,0.8790182776564481,3.946392059326172,0.3864194452762604
20260806,study05_layout_05_heldout_01,study05/study05_p40,study05,DIFF-WRONG,0.5223097205162048,0.8782020476245112,3.9550817012786865,0.38603317737579346
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,RAW,1.1265474557876587,0.6300770880959147,0.0,0.7468277812004089
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DET-MATCH,0.4939773678779602,0.8826807940379624,7.160853385925293,0.3274748921394348
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DET-POP,0.5057454705238342,0.8796985500831692,6.956351280212402,0.33527636528015137
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DET-WRONG,0.5140411853790283,0.8776428064081506,6.815033435821533,0.34077590703964233
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DIFF-MATCH,0.6785372495651245,0.8154673369369713,4.403517723083496,0.44982609152793884
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DIFF-POP,0.6742146611213684,0.8141947572897839,4.459029197692871,0.44696053862571716
20260806,study05_layout_05_heldout_01,study05/study05_p41,study05,DIFF-WRONG,0.6753780841827393,0.8192849192044973,4.444052219390869,0.44773179292678833
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,RAW,1.5890333652496338,0.5515883856137089,0.0,1.1906111240386963
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DET-MATCH,0.36411023139953613,0.933280391459049,12.798004150390625,0.2728159725666046
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DET-POP,0.3535717725753784,0.9374797170272845,13.053110122680664,0.26491984724998474
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DET-WRONG,0.35796058177948,0.9351918699962564,12.945958137512207,0.26820823550224304
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DIFF-MATCH,0.5305391550064087,0.8679472483561163,9.528312683105469,0.39751577377319336
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DIFF-POP,0.5309630632400513,0.878190614691201,9.52137565612793,0.39783337712287903
20260806,study05_layout_05_heldout_02,study05/study05_p43,study05,DIFF-WRONG,0.5391214489936829,0.8719478312419118,9.38892936706543,0.403946191072464
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,RAW,2.3850667476654053,0.3924259172199026,0.0,0.9955865740776062
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DET-MATCH,0.5066520571708679,0.8890460448510495,13.455815315246582,0.2114892601966858
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DET-POP,0.5243844985961914,0.8721661600518513,13.157014846801758,0.2188912183046341
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DET-WRONG,0.5156873464584351,0.8762826655154404,13.30228328704834,0.2152608036994934
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DIFF-MATCH,0.8831329941749573,0.7257441867430119,8.629491806030273,0.36864182353019714
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DIFF-POP,0.8993083238601685,0.7202976220602855,8.471840858459473,0.3753937780857086
20260806,study05_layout_05_heldout_02,study05/study05_p44,study05,DIFF-WRONG,0.8808282613754272,0.711171861490253,8.65218734741211,0.36767980456352234
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,RAW,1.7152338027954102,0.42456610075074347,0.0,0.8840401768684387
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DET-MATCH,0.5289851427078247,0.8684861762867513,10.217599868774414,0.2726416289806366
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DET-POP,0.5555842518806458,0.8638040799090455,9.79146957397461,0.28635093569755554
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DET-WRONG,0.5982930660247803,0.8410136766334261,9.148189544677734,0.30836325883865356
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DIFF-MATCH,0.8137964606285095,0.7397633379627508,6.476152420043945,0.4194348156452179
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DIFF-POP,0.7872522473335266,0.7566207094640566,6.764190196990967,0.4057537913322449
20260806,study05_layout_05_heldout_03,study05/study05_p45,study05,DIFF-WRONG,0.8759718537330627,0.7145825617328636,5.836665153503418,0.45148032903671265
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,RAW,1.8428832292556763,0.48948461100048135,0.0,0.776690661907196
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DET-MATCH,0.47543883323669434,0.8974125770292932,11.768064498901367,0.20037563145160675
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DET-POP,0.4600042402744293,0.9007665960450466,12.054719924926758,0.1938706636428833
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DET-WRONG,0.425268292427063,0.9114906125714849,12.73669719696045,0.17923104763031006
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DIFF-MATCH,0.862980306148529,0.736924005558315,6.589937686920166,0.3637065589427948
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DIFF-POP,0.8236427307128906,0.7492801457657781,6.995177268981934,0.3471275866031647
20260806,study05_layout_05_heldout_03,study05/study05_p46,study05,DIFF-WRONG,0.8242257833480835,0.7410453572496001,6.9890313148498535,0.3473733067512512
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,RAW,0.8714795112609863,0.7237380048612589,0.0,0.4078664779663086
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DET-MATCH,0.535280704498291,0.8608450743095218,4.233510971069336,0.2505200207233429
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DET-POP,0.6226283311843872,0.8275981082449394,2.920567035675049,0.29140010476112366
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DET-WRONG,0.5963144898414612,0.8326297483806817,3.2956366539001465,0.27908480167388916
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DIFF-MATCH,0.7338318824768066,0.7774477431929127,1.4932119846343994,0.34344518184661865
