budget_seconds,fold_id,fold_cluster,study,recording_key,eligible,calibration_samples,status,arm,support_reliability,oracle_lambda,deployable_lambda,composite_distance,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response,wrong_donor_count,mean_wrong_composite_distance
30.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,3000,success,MATCH,0.22673307001516496,0.25,0.3503928433246789,1.4176367650513622,0.9577433477555319,0.32631305480853545,0.6858603825347843,1.0227376719893482,1,1.629822888758498
30.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,3000,success,POP,0.22673307001516496,0.25,0.3503928433246789,1.128885218054604,0.766670227363725,0.3314625068282464,0.5871543918411208,0.7387072720422456,1,1.629822888758498
30.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,3000,success,EB_ORACLE,0.22673307001516496,0.25,0.3503928433246789,1.077212539722808,0.7500693004344436,0.3042964176274471,0.5417526666465111,0.7187408554307099,1,1.629822888758498
30.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,3000,success,EB_DEPLOYABLE,0.22673307001516496,0.25,0.3503928433246789,1.0853018667486678,0.7608769899269727,0.30000579630075014,0.5466094237874729,0.7306351280691704,1,1.629822888758498
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,3000,success,MATCH,0.2420751118030443,0.24,0.1783709691698628,1.3423430627988688,0.861011566501037,0.3974538307403227,0.7742502358301115,0.867464208475535,1,1.8123266023422038
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,3000,success,POP,0.2420751118030443,0.24,0.1783709691698628,1.027996715185896,0.6955053797042187,0.3109939752974031,0.694290629789684,0.6475736769095245,1,1.8123266023422038
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,3000,success,EB_ORACLE,0.2420751118030443,0.24,0.1783709691698628,0.9706716528150682,0.642082725433343,0.30096159042577514,0.6378292432517322,0.6059271380641198,1,1.8123266023422038
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,3000,success,EB_DEPLOYABLE,0.2420751118030443,0.24,0.1783709691698628,0.973866909843278,0.6479943939726278,0.2992688123611491,0.6419809702312818,0.6104000004590007,1,1.8123266023422038
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,3000,success,MATCH,0.27809733039637385,0.39,0.4521858409592782,1.4097652247788561,0.9162138895944615,0.3361780422602176,0.7930323673699987,0.9942839457816387,1,1.5428972611923641
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,3000,success,POP,0.27809733039637385,0.39,0.4521858409592782,1.4947402275041144,1.0084880054203813,0.4121322028957369,1.6560676357112638,0.917001261037251,1,1.5428972611923641
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,3000,success,EB_ORACLE,0.27809733039637385,0.39,0.4521858409592782,1.308690317565702,0.9009871229848377,0.31027072602505545,1.5558109589295959,0.8428384956476871,1,1.5428972611923641
30.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,3000,success,EB_DEPLOYABLE,0.27809733039637385,0.39,0.4521858409592782,1.3130787297570712,0.8949178153992907,0.31730232134269604,1.520929288486827,0.8436834795656925,1,1.5428972611923641
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,3000,success,MATCH,0.3051900245293447,0.42,0.3598618272458605,1.4840686710744142,0.8840256189640973,0.2787662156904451,0.6600356281109668,1.1392988925728724,1,1.3890476795248776
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,3000,success,POP,0.3051900245293447,0.42,0.3598618272458605,1.2659397748339456,0.8560495015579682,0.41820108058745975,0.621955834518523,0.7855431107946336,1,1.3890476795248776
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,3000,success,EB_ORACLE,0.3051900245293447,0.42,0.3598618272458605,1.097665486552216,0.7643352903632413,0.2991349885413797,0.5697980030766283,0.7415506977031733,1,1.3890476795248776
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,3000,success,EB_DEPLOYABLE,0.3051900245293447,0.42,0.3598618272458605,1.1018287935275457,0.7596223820937898,0.3181658395670202,0.5692968364229298,0.7267332703182325,1,1.3890476795248776
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,3000,success,MATCH,0.3307276324336093,0.41000000000000003,0.4043017026991563,1.3158223412740293,0.762671008235908,0.3471753805473563,0.535308892761141,0.9151160714505588,1,2.7402397031491077
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,3000,success,POP,0.3307276324336093,0.41000000000000003,0.4043017026991563,1.1895881504561638,0.5863170050745001,0.3125414003938241,0.5205783314430944,0.8249889169180302,1,2.7402397031491077
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,3000,success,EB_ORACLE,0.3307276324336093,0.41000000000000003,0.4043017026991563,1.054667978988327,0.5696146779527071,0.3010642197601974,0.4700756878673769,0.7065961904413919,1,2.7402397031491077
30.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,3000,success,EB_DEPLOYABLE,0.3307276324336093,0.41000000000000003,0.4043017026991563,1.054717770144233,0.5689727448195716,0.30097603219359903,0.47017615620787173,0.7067241223298467,1,2.7402397031491077
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,3000,success,MATCH,0.30246939350092944,0.55,0.41739381423396854,0.996759442733381,0.685491863928063,0.2856385407818775,0.6074383192102113,0.6503770700304824,1,1.3523113913871039
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,3000,success,POP,0.30246939350092944,0.55,0.41739381423396854,1.0684890159087312,0.6335346084643176,0.3924005590016252,0.4849714106348254,0.6275913158436236,1,1.3523113913871039
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,3000,success,EB_ORACLE,0.30246939350092944,0.55,0.41739381423396854,0.8936909708842505,0.557950054575222,0.29103369588234973,0.45678804892743785,0.556978470109157,1,1.3523113913871039
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,3000,success,EB_DEPLOYABLE,0.30246939350092944,0.55,0.41739381423396854,0.9039330761289004,0.5408128018926568,0.30543121474240176,0.43430096786137456,0.5550717646003612,1,1.3523113913871039
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,3000,success,MATCH,0.2966678913796101,0.52,0.33599836843698194,1.319013259595412,0.8684920724100831,0.3578668365088262,0.8174239775762053,0.8794040253289653,1,1.8758151658687119
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,3000,success,POP,0.2966678913796101,0.52,0.33599836843698194,1.3072457711987855,0.6236498441952146,0.3232765181772509,0.63785114822219,0.9201841381993155,1,1.8758151658687119
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,3000,success,EB_ORACLE,0.2966678913796101,0.52,0.33599836843698194,1.0746751103894803,0.6411207560486942,0.30333468266687047,0.6298110713723227,0.7083593205853775,1,1.8758151658687119
30.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,3000,success,EB_DEPLOYABLE,0.2966678913796101,0.52,0.33599836843698194,1.108339729449809,0.6136366399951034,0.30672910105116613,0.614447941918833,0.7401658342067595,1,1.8758151658687119
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,3000,success,MATCH,0.37065913132723544,0.62,0.9104525484977639,0.9503559908983619,0.624883526507249,0.2260909682661182,0.5849431352650757,0.6657707091057361,1,1.632197477517634
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,3000,success,POP,0.37065913132723544,0.62,0.9104525484977639,1.410321223247219,0.8575029926467173,0.5759139458902324,0.567795894860149,0.7776276878709718,1,1.632197477517634
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,3000,success,EB_ORACLE,0.37065913132723544,0.62,0.9104525484977639,0.7770449845099677,0.5680059484075046,0.20233429305760167,0.4852409654510165,0.5261865949072644,1,1.632197477517634
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,3000,success,EB_DEPLOYABLE,0.37065913132723544,0.62,0.9104525484977639,0.8886258062326164,0.6107901673379308,0.21694710398422673,0.5612787261315296,0.6155508296352368,1,1.632197477517634
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,3000,success,MATCH,0.2714907796013692,0.25,0.3187623254178985,1.1445536404480559,0.7470281784267443,0.3134451635021273,0.5291489696894872,0.7781935799769798,1,1.8018451000768256
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,3000,success,POP,0.2714907796013692,0.25,0.3187623254178985,0.8390298047486882,0.4613656213121576,0.254685224640729,0.4530293981261845,0.5390416402953406,1,1.8018451000768256
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,3000,success,EB_ORACLE,0.2714907796013692,0.25,0.3187623254178985,0.7477263700514244,0.4306900986507683,0.22431173244919236,0.3605012066137812,0.4873645169408539,1,1.8018451000768256
30.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,3000,success,EB_DEPLOYABLE,0.2714907796013692,0.25,0.3187623254178985,0.7527948591172462,0.45548588117184924,0.22771680692309587,0.36875056611575185,0.4882029955825751,1,1.8018451000768256
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,7680,success,MATCH,0.4150839471319338,0.39,0.487306687808715,1.0390790859243795,0.6361235235397336,0.3395859710624783,0.4615810054534052,0.6533350143165607,2,1.6253554510587986
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,7680,success,POP,0.4150839471319338,0.39,0.487306687808715,0.9366248636107132,0.5836183551862,0.32596064416133796,0.48275381153638935,0.5623888382957363,2,1.6253554510587986
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,7680,success,EB_ORACLE,0.4150839471319338,0.39,0.487306687808715,0.8297308574031467,0.5104213214169241,0.29185371307227315,0.4126552556181158,0.49661161876906196,2,1.6253554510587986
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,7680,success,EB_DEPLOYABLE,0.4150839471319338,0.39,0.487306687808715,0.836613789813816,0.5183564162218103,0.293966951008398,0.4092767102648548,0.5017191677789324,2,1.6253554510587986
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,7680,success,MATCH,0.37073010823253566,0.23,1.0,1.4941816762216578,0.9618486472673918,0.3987121263093037,0.8215907084504636,1.0133104790673078,2,1.3087250237419221
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,7680,success,POP,0.37073010823253566,0.23,1.0,1.1818725958390826,0.7612451818776333,0.37020306330903846,0.7393411617837,0.7377354163516741,2,1.3087250237419221
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,7680,success,EB_ORACLE,0.37073010823253566,0.23,1.0,1.1303046595285169,0.7439722626420912,0.35505309111109556,0.6701632970909182,0.7082352387083294,2,1.3087250237419221
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,7680,success,EB_DEPLOYABLE,0.37073010823253566,0.23,1.0,1.4941816762216578,0.9618486472673918,0.3987121263093037,0.8215907084504636,1.0133104790673078,2,1.3087250237419221
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,7680,success,MATCH,0.2730203300163658,0.66,0.24948365995839555,1.3704987907516548,0.9321955328579754,0.42434672958536745,1.1633088401785772,0.8298211771484297,2,2.237215010203972
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,7680,success,POP,0.2730203300163658,0.66,0.24948365995839555,1.4769539727748948,0.9189252595200658,0.5327457567656071,0.6702941892100246,0.8771787970882852,2,2.237215010203972
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,7680,success,EB_ORACLE,0.2730203300163658,0.66,0.24948365995839555,1.297252655490563,0.8511259616651172,0.45551819761991486,0.7700782959937693,0.7647266282712711,2,2.237215010203972
30.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,7680,success,EB_DEPLOYABLE,0.2730203300163658,0.66,0.24948365995839555,1.3743733628438313,0.8723512306272482,0.5092733342481915,0.6526772856884249,0.7998323000267973,2,2.237215010203972
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,7680,success,MATCH,0.3095722296677043,1.0,0.2546067133699291,1.1135567864006157,0.706612240376658,0.30331495750105436,0.7733730945703838,0.732904519442523,1,1.753629534166265
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,7680,success,POP,0.3095722296677043,1.0,0.2546067133699291,1.5629392139712122,1.5094497813874892,0.37113251051983276,1.1640309351060922,1.0754036099407702,1,1.753629534166265
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,7680,success,EB_ORACLE,0.3095722296677043,1.0,0.2546067133699291,1.1135567864006157,0.706612240376658,0.30331495750105436,0.7733730945703838,0.732904519442523,1,1.753629534166265
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,7680,success,EB_DEPLOYABLE,0.3095722296677043,1.0,0.2546067133699291,1.5329655081107445,1.2650387174970705,0.4527684002241953,1.01772904801501,0.9784242030850481,1,1.753629534166265
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,7680,success,MATCH,0.3444399869580857,0.63,0.08922804561034064,1.1798610832711938,0.7216014823631935,0.4430400590993096,0.5537166201850778,0.6814493621533765,1,1.5732183141609983
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,7680,success,POP,0.3444399869580857,0.63,0.08922804561034064,1.2306781564738967,0.6969959640681501,0.4151005376515803,0.5084758512646571,0.7647300336958507,1,1.5732183141609983
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,7680,success,EB_ORACLE,0.3444399869580857,0.63,0.08922804561034064,1.1616891432020386,0.6611099670309861,0.4297840288251078,0.49117829177644884,0.682787285199286,1,1.5732183141609983
30.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,7680,success,EB_DEPLOYABLE,0.3444399869580857,0.63,0.08922804561034064,1.2066129935046501,0.6648061711272454,0.4118421412874431,0.46996868384585383,0.7477739838326216,1,1.5732183141609983
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,7680,success,MATCH,0.35312591121213116,0.32,0.2295298932952523,1.1016155741751223,0.7003910758451931,0.34400619007848915,0.5780201120008646,0.6998073728965468,1,1.1576911711719235
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,7680,success,POP,0.35312591121213116,0.32,0.2295298932952523,0.9535857280500573,0.6031369571726315,0.3213344152759453,0.4790683943191408,0.5843444733421979,1,1.1576911711719235
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,7680,success,EB_ORACLE,0.35312591121213116,0.32,0.2295298932952523,0.8634235684242587,0.5378399111136813,0.28720038756962857,0.44939348921182426,0.5312838319334477,1,1.1576911711719235
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,7680,success,EB_DEPLOYABLE,0.35312591121213116,0.32,0.2295298932952523,0.8708415832049154,0.5413391810904993,0.2888911390425361,0.44529393785906135,0.5374210503764731,1,1.1576911711719235
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,7680,success,MATCH,0.36082733099198094,0.51,0.5411225432115321,0.8787062148527018,0.5814041615209606,0.2773091229455845,0.43520388457108766,0.5578767034500086,1,1.0553643800959693
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,7680,success,POP,0.36082733099198094,0.51,0.5411225432115321,0.9279208753317115,0.48496937075682217,0.29982931309373134,0.35230188875841545,0.5928613733621386,1,1.0553643800959693
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,7680,success,EB_ORACLE,0.36082733099198094,0.51,0.5411225432115321,0.7982786512499801,0.4537568402442914,0.24679062490961393,0.32944277791055754,0.5185437485493104,1,1.0553643800959693
30.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,7680,success,EB_DEPLOYABLE,0.36082733099198094,0.51,0.5411225432115321,0.798769508747756,0.4606157036857657,0.2477389668147484,0.33314558667446204,0.5177159832655613,1,1.0553643800959693
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,7680,success,MATCH,0.437953202731697,0.43,0.18115255643077843,0.8287822419324042,0.501884939544177,0.2749092689047525,0.6190182932750796,0.4919711437001438,1,1.2375576272948061
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,7680,success,POP,0.437953202731697,0.43,0.18115255643077843,0.7884042906976945,0.4439217222362667,0.25231369854699737,0.5737365939511413,0.4787169327555829,1,1.2375576272948061
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,7680,success,EB_ORACLE,0.437953202731697,0.43,0.18115255643077843,0.6874835141598505,0.39013528584012674,0.22322856123778761,0.47484322949572266,0.4167706299724907,1,1.2375576272948061
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,7680,success,EB_DEPLOYABLE,0.437953202731697,0.43,0.18115255643077843,0.722427987306959,0.3990208167382289,0.22912499453314328,0.5219047746324625,0.44111251531056944,1,1.2375576272948061
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,7680,success,MATCH,0.36232404994773026,0.67,0.6079340454953978,1.251688691786777,0.904014839788824,0.3695173723394156,0.6255253170255884,0.8196187877448026,1,1.5539754768183172
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,7680,success,POP,0.36232404994773026,0.67,0.6079340454953978,1.3664208981631367,0.9959669945509111,0.37070098049878447,0.8451736699878508,0.9112025506655671,1,1.5539754768183172
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,7680,success,EB_ORACLE,0.36232404994773026,0.67,0.6079340454953978,1.20629252262576,0.8790580552248344,0.3500121906009437,0.6576265210835683,0.7905176799164594,1,1.5539754768183172
30.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,7680,success,EB_DEPLOYABLE,0.36232404994773026,0.67,0.6079340454953978,1.2078073776874425,0.8813278696802759,0.34836563618478245,0.6759605161818157,0.7918456898844785,1,1.5539754768183172
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,7680,success,MATCH,0.3981452668778064,0.73,0.8531924186526523,1.284713822873785,0.8534076318281262,0.41059603772488434,0.6938315941184272,0.8047346257370579,1,1.799117080407422
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,7680,success,POP,0.3981452668778064,0.73,0.8531924186526523,1.5286093997698877,1.1065410328951895,0.43237576790921267,0.9024994398842182,1.0059836878722532,1,1.799117080407422
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,7680,success,EB_ORACLE,0.3981452668778064,0.73,0.8531924186526523,1.2345604479631238,0.8365918408055272,0.39380176950446993,0.6739926066375698,0.7733594177948969,1,1.799117080407422
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,7680,success,EB_DEPLOYABLE,0.3981452668778064,0.73,0.8531924186526523,1.2453478265465179,0.8381026550391373,0.39867589870905606,0.6750268077993355,0.7791692470575283,1,1.799117080407422
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,7680,success,MATCH,0.2808141442443063,0.05,0.608313872539069,1.3939382553505528,0.9377613317277212,0.45088469055587327,0.763125090239926,0.8667410557706869,1,1.641338071317695
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,7680,success,POP,0.2808141442443063,0.05,0.608313872539069,1.3067682437172643,0.6969744538472772,0.40306819741192473,0.5566492878369133,0.8480351175216483,1,1.641338071317695
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,7680,success,EB_ORACLE,0.2808141442443063,0.05,0.608313872539069,1.3062383954395327,0.6951922808648645,0.4032314340123397,0.5527064081329195,0.8477363206139009,1,1.641338071317695
30.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,7680,success,EB_DEPLOYABLE,0.2808141442443063,0.05,0.608313872539069,1.3410248487693912,0.8129981263778617,0.42318448191065194,0.6455880149295911,0.8532815653657803,1,1.641338071317695
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,7680,success,MATCH,0.403042482805685,0.2,1.0,1.5630628921846994,0.9046321391824298,0.5149026607591249,0.7085316576535079,0.9773070656602236,1,1.8520335402912824
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,7680,success,POP,0.403042482805685,0.2,1.0,1.3086717663679526,0.8232857642520153,0.4571350257302699,0.70070844463072,0.7814658961746108,1,1.8520335402912824
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,7680,success,EB_ORACLE,0.403042482805685,0.2,1.0,1.2788479928075507,0.7939379837592595,0.4604996786528319,0.6588671371273233,0.7524616004419865,1,1.8520335402912824
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,7680,success,EB_DEPLOYABLE,0.403042482805685,0.2,1.0,1.5630628921846994,0.9046321391824298,0.5149026607591249,0.7085316576535079,0.9773070656602236,1,1.8520335402912824
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,7680,success,MATCH,0.4156490069625612,0.24,0.6330553140774531,1.4803546131702752,0.9410455883953136,0.39751951621590687,0.9241972435544742,0.990415372598921,1,1.6263219355096594
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,7680,success,POP,0.4156490069625612,0.24,0.6330553140774531,1.2930762427798452,0.845227894868079,0.4651188589253101,0.6392480429988772,0.7640325795546475,1,1.6263219355096594
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,7680,success,EB_ORACLE,0.4156490069625612,0.24,0.6330553140774531,1.271538661581404,0.8465317085092431,0.43055771202976534,0.6763745772570323,0.7733434918259353,1,1.6263219355096594
30.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,7680,success,EB_DEPLOYABLE,0.4156490069625612,0.24,0.6330553140774531,1.3338899112542923,0.8909934089181601,0.4006522028235113,0.7766040397975256,0.8555773044510284,1,1.6263219355096594
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p01,True,12000,success,MATCH,0.33798133432948063,0.61,0.0,1.184720943157279,0.724521433321315,0.4193415460025599,0.7886139387844328,0.6865180032762758,2,1.3215014057532375
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p01,True,12000,success,POP,0.33798133432948063,0.61,0.0,1.3374830946685037,0.7180011910139611,0.4135754149877264,0.6592577339419234,0.8579819062865849,2,1.3215014057532375
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p01,True,12000,success,EB_ORACLE,0.33798133432948063,0.61,0.0,1.0084491141469627,0.6208613396567897,0.34300695272787957,0.5879405320329818,0.606648108215785,2,1.3215014057532375
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p01,True,12000,success,EB_DEPLOYABLE,0.33798133432948063,0.61,0.0,1.3374830946685037,0.7180011910139611,0.4135754149877264,0.6592577339419234,0.8579819062865849,2,1.3215014057532375
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p02,True,12000,success,MATCH,0.47381077037197517,0.8,0.0,1.0920526874810936,0.6856537330256105,0.3657016875833988,0.7396141509405139,0.6523895848036434,2,1.5428764971309636
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p02,True,12000,success,POP,0.47381077037197517,0.8,0.0,1.406273464135367,0.799841686011058,0.5339441078028647,0.7260438417419813,0.7997249721583041,2,1.5428764971309636
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p02,True,12000,success,EB_ORACLE,0.47381077037197517,0.8,0.0,1.0551450130221869,0.6213414446068507,0.375257206919959,0.6730066719341261,0.6125871389088153,2,1.5428764971309636
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p02,True,12000,success,EB_DEPLOYABLE,0.47381077037197517,0.8,0.0,1.406273464135367,0.799841686011058,0.5339441078028647,0.7260438417419813,0.7997249721583041,2,1.5428764971309636
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p03,True,12000,success,MATCH,0.5715488642475222,0.99,0.0,0.9623819934048611,0.5837023749384466,0.3404375760921451,0.4920718551808225,0.5727372317946338,2,2.530464340323803
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p03,True,12000,success,POP,0.5715488642475222,0.99,0.0,2.8147730434655718,0.9909634157495454,0.717311183071543,0.5999021683016541,2.0374716435638636,2,2.530464340323803
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p03,True,12000,success,EB_ORACLE,0.5715488642475222,0.99,0.0,0.9612686943698365,0.5820934377889924,0.34201031419144734,0.47627194569318737,0.5716311856090704,2,2.530464340323803
60.0,study01_layout_01_heldout_00,0,study01,study01/study01_p03,True,12000,success,EB_DEPLOYABLE,0.5715488642475222,0.99,0.0,2.8147730434655718,0.9909634157495454,0.717311183071543,0.5999021683016541,2.0374716435638636,2,2.530464340323803
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p04,True,12000,success,MATCH,0.42789486475166283,0.54,1.0,0.9478697219873682,0.48747479303276947,0.29234033535579357,0.4965016499688293,0.6058792216346917,1,2.500151283299769
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p04,True,12000,success,POP,0.42789486475166283,0.54,1.0,1.0616363046519435,0.6442699321865234,0.39788769606418356,0.545573002380232,0.6091913083497368,1,2.500151283299769
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p04,True,12000,success,EB_ORACLE,0.42789486475166283,0.54,1.0,0.7425993774146231,0.44490260816132127,0.26182223736225646,0.4316367069199819,0.43761346936036843,1,2.500151283299769
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p04,True,12000,success,EB_DEPLOYABLE,0.42789486475166283,0.54,1.0,0.9478697219873682,0.48747479303276947,0.29234033535579357,0.4965016499688293,0.6058792216346917,1,2.500151283299769
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p05,True,12000,success,MATCH,0.30436000510153893,0.05,1.0,1.781132097739352,0.934484683256297,0.5599978199928062,0.8045912423545184,1.1406751535110942,1,0.7655887342064382
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p05,True,12000,success,POP,0.30436000510153893,0.05,1.0,1.0921173091658343,0.5716644313220223,0.369675771117675,0.4839549366008858,0.6740460443880708,1,0.7655887342064382
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p05,True,12000,success,EB_ORACLE,0.30436000510153893,0.05,1.0,1.0825663302453625,0.5625697618716331,0.3775596838948338,0.4751958079723918,0.6574870655532896,1,0.7655887342064382
60.0,study01_layout_01_heldout_01,1,study01,study01/study01_p05,True,12000,success,EB_DEPLOYABLE,0.30436000510153893,0.05,1.0,1.781132097739352,0.934484683256297,0.5599978199928062,0.8045912423545184,1.1406751535110942,1,0.7655887342064382
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p02,True,12000,success,MATCH,0.44809520372169465,0.61,0.37729357296999816,0.8185036737188809,0.5916711288543689,0.21213978407200504,0.5813568907051255,0.5482282005763633,2,1.1018657678943922
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p02,True,12000,success,POP,0.44809520372169465,0.61,0.37729357296999816,0.9489405115486003,0.5343587812332731,0.3085453783693366,0.32433461373121997,0.6079616718061417,2,1.1018657678943922
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p02,True,12000,success,EB_ORACLE,0.44809520372169465,0.61,0.37729357296999816,0.7377736468147483,0.46095644957326637,0.21864391895825933,0.41964764409735134,0.47716496344675385,2,1.1018657678943922
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p02,True,12000,success,EB_DEPLOYABLE,0.44809520372169465,0.61,0.37729357296999816,0.7677193789996763,0.40606121018473534,0.24005720275314618,0.3268913803726317,0.494973038209267,2,1.1018657678943922
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p03,True,12000,success,MATCH,0.3928192927860275,0.24,0.538032524146864,1.3288053151543981,0.6945338687272368,0.351965658499049,0.6399442530579432,0.912845231349555,2,1.6320719420163332
