fold,participant,session,task,start,arm,attenuation_db,coherence_reduction,low_eog_observation_retention,psd_distortion_proxy,output_input_rms
1,sub-07,ses-02,SSVEP,30000,C0,1.3821146620291964,0.08429276130453818,0.9517172402740743,0.0033647056334324536,0.9546357502442285
1,sub-07,ses-02,SSVEP,30000,C_gated,1.6161085495046035,0.08773639979382637,0.9612233355029408,0.002916227215527858,0.9529113559530065
1,sub-07,ses-02,SSVEP,37738,C0,0.32887524263288404,0.0464367393077014,0.8743569712459396,0.0039695948576858285,0.9725589405366621
1,sub-07,ses-02,SSVEP,37738,C_gated,0.963509977181934,0.11329303407070637,0.9124326756315506,0.004493627245685509,0.9367428916684725
1,sub-07,ses-02,SSVEP,45477,C0,4.793068036821787,0.403632809864596,0.9075967097636569,0.00954056608509201,0.6856853671531877
1,sub-07,ses-02,SSVEP,45477,C_gated,5.041619705717012,0.41212595095502447,0.9298445070013771,0.006616443474038441,0.6818947933984444
1,sub-07,ses-02,SSVEP,53216,C0,0.661415625472199,0.07299231525517619,0.8895174987631747,0.00710288827479952,0.9263319320271389
1,sub-07,ses-02,SSVEP,53216,C_gated,0.4467965776811571,0.0552003074740669,0.9204318880081156,0.006235313373404025,0.9427811178380973
1,sub-07,ses-03,ERP,30000,C0,5.043642774729014,0.39014205802737717,0.81234667137765,0.013648287414465318,0.6887027765867827
1,sub-07,ses-03,ERP,30000,C_gated,6.422839704527883,0.5088418719410073,0.8271721584720698,0.01700323164474737,0.6394611510282908
1,sub-07,ses-03,ERP,43082,C0,3.415085682379258,0.2792738659495031,0.7948666195532511,0.011551152133615671,0.8226776618623056
1,sub-07,ses-03,ERP,43082,C_gated,3.9989860135844415,0.3504633970668629,0.8154981631499979,0.024083333532160627,0.7907485487815727
1,sub-07,ses-03,ERP,56164,C0,0.9977094284457453,0.13732630444432042,0.7768876362989071,0.005534141672801393,0.9152788799531106
1,sub-07,ses-03,ERP,56164,C_gated,1.450395604467229,0.19028071624037635,0.8049406335635032,0.01365853900961978,0.8879213329281695
1,sub-07,ses-03,ERP,69246,C0,2.5217629409273257,0.2881674483268635,0.7008290607236274,0.04491787902882233,0.8018471571769491
1,sub-07,ses-03,ERP,69246,C_gated,2.774073368709817,0.32093250233347664,0.7603789204729324,0.04831867847218968,0.7860505911210744
1,sub-07,ses-03,SSVEP,30000,C0,-12.665470962915933,-0.6651956744226457,0.15935276900312256,0.12126979352900066,3.0361918072128913
1,sub-07,ses-03,SSVEP,30000,C_gated,2.382609956997353,0.19698743801960256,0.9070564759049838,0.007807348270021302,0.8894563915225785
1,sub-07,ses-03,SSVEP,37739,C0,-3.0124865277391137,-0.27831825720340897,0.6292906427248866,0.012887597839858385,1.23911482784851
1,sub-07,ses-03,SSVEP,37739,C_gated,0.406155478791405,0.04144846809850386,0.9547949867331348,0.005896760116883335,0.9750039527209119
1,sub-07,ses-03,SSVEP,45479,C0,-11.07586011555897,-0.5370442646456677,0.5034196890398586,0.12331800246018312,2.963418782176793
1,sub-07,ses-03,SSVEP,45479,C_gated,1.9793239785507268,0.2000986098557,0.9366067159991157,0.0007140361602055036,0.8670562367490372
1,sub-07,ses-03,SSVEP,53219,C0,-14.312028680374633,-0.5519910508122736,0.43148811189838654,0.06620874938810554,4.005240883408189
1,sub-07,ses-03,SSVEP,53219,C_gated,2.2003342842776283,0.18047181349324437,0.9287536980184473,0.010075115305703734,0.8748513831269374
1,sub-07,ses-04,ERP,30000,C0,2.48683285790316,0.19515455401965,0.9286005845309115,0.0031475644934413198,0.870074231972464
1,sub-07,ses-04,ERP,30000,C_gated,1.6908839200338188,0.13746315244073593,0.9376806240940867,0.0027162792502957887,0.9031123793318853
1,sub-07,ses-04,ERP,42242,C0,0.3821415277179638,0.025764245179545786,0.9686190332161317,0.0006651409919870091,0.9861065372380521
1,sub-07,ses-04,ERP,42242,C_gated,0.18507351332849056,0.011507140591714912,0.9737359548098499,0.00013805068161648197,0.9937225833705716
1,sub-07,ses-04,ERP,54484,C0,1.570015084863019,0.12614745785997872,0.879905236936,0.016221652910940514,0.9270789276790127
1,sub-07,ses-04,ERP,54484,C_gated,0.9786375419451064,0.09082472444414616,0.8964121173877527,0.016533219990893765,0.9458750732306815
1,sub-07,ses-04,ERP,66727,C0,0.7465110837489122,0.1020838270502809,0.9224374282874389,0.011039635930669643,0.9432048897993098
1,sub-07,ses-04,ERP,66727,C_gated,0.5237685263961944,0.06793527475052497,0.9343318397214113,0.003974497826438201,0.9611131947999295
1,sub-07,ses-04,SSVEP,30000,C0,-15.565022555060825,-0.7756062587884285,0.819004667144357,0.00820222003232632,3.1009247910495663
1,sub-07,ses-04,SSVEP,30000,C_gated,-0.7262486809339004,-0.04358277515394676,0.9790127167215243,0.0009481953486666331,1.0261663946999988
1,sub-07,ses-04,SSVEP,37578,C0,-9.34799379828125,-0.5508603422243634,0.8162355898259006,0.010446666064228848,1.670842007350827
1,sub-07,ses-04,SSVEP,37578,C_gated,0.675438128941175,0.03155729586363713,0.978663529067004,0.0005064254365526724,0.9821084713738797
1,sub-07,ses-04,SSVEP,45157,C0,-2.7115055630050615,-0.19405555728860438,0.8011194810622843,0.01233356364985125,1.1434738997885625
1,sub-07,ses-04,SSVEP,45157,C_gated,0.1265715181287953,0.008806247093800956,0.9767175779701338,0.0009548436680755818,0.9947056369795038
1,sub-07,ses-04,SSVEP,52736,C0,-8.471431513833563,-0.616570358500784,0.6669142707758584,0.05018019839745948,1.8521706239747973
1,sub-07,ses-04,SSVEP,52736,C_gated,0.8288255009556291,0.06819030618057727,0.9612864455244711,0.002952482477870647,0.9629830354915858
1,sub-09,ses-02,ERP,30000,C0,-0.004570999177056589,0.00021596043747881474,0.9923675308724953,1.1911041017186794e-05,0.9998886099164415
1,sub-09,ses-02,ERP,30000,C_gated,0.0043377915796343385,3.9079306965839056e-05,0.9936926812504847,0.00034784136423927496,0.9999798405527278
1,sub-09,ses-02,ERP,42547,C0,0.11283926545382543,0.00799141359994085,0.9790588968297197,0.0002435818950469623,0.9947066343914216
1,sub-09,ses-02,ERP,42547,C_gated,0.030185604572298807,0.002260717498870246,0.9826813473400728,7.996300230446147e-05,0.998493976886578
1,sub-09,ses-02,ERP,55094,C0,-0.003362571160119388,-0.00032795358343781084,0.9948599018946392,7.86725223032454e-05,1.0001681723270814
1,sub-09,ses-02,ERP,55094,C_gated,-0.0026708666754077376,0.00028219541630108286,0.9958862339923142,0.0001172421864828808,0.9998553600269703
1,sub-09,ses-02,ERP,67641,C0,0.2292904831723524,0.018987844839192955,0.9846896592012342,9.970998601406257e-05,0.989179345671633
1,sub-09,ses-02,ERP,67641,C_gated,0.11103613773887255,0.00850934194925268,0.9874284411320012,0.0008462838014952644,0.9951070465046956
1,sub-09,ses-02,SSVEP,30000,C0,-0.018487900851451383,-0.0007284498132639761,0.9925878620315698,0.00012873058837113095,1.00048765587905
1,sub-09,ses-02,SSVEP,30000,C_gated,-0.018487900851451383,-0.0007284498132639761,0.9925878620315698,0.00012873058837113095,1.00048765587905
1,sub-09,ses-02,SSVEP,37758,C0,-2.2271919786693073,-0.17747316033003752,0.6974415706936046,0.01638976557979088,1.1971464580849933
1,sub-09,ses-02,SSVEP,37758,C_gated,-2.2271919786693073,-0.17747316033003752,0.6974415706936046,0.01638976557979088,1.1971464580849933
1,sub-09,ses-02,SSVEP,45517,C0,-4.762512399411932,-0.24687063816910515,0.47193320796122573,0.0015739304022778634,1.559366993043963
1,sub-09,ses-02,SSVEP,45517,C_gated,-4.762512399411932,-0.24687063816910515,0.47193320796122573,0.0015739304022778634,1.559366993043963
1,sub-09,ses-02,SSVEP,53276,C0,-1.6022330850645181,-0.11194002487876831,0.5984132704555818,0.01820258854643751,1.0980895667999055
1,sub-09,ses-02,SSVEP,53276,C_gated,-1.6022330850645181,-0.11194002487876831,0.5984132704555818,0.01820258854643751,1.0980895667999055
1,sub-09,ses-03,ERP,30000,C0,0.008733827990216499,0.0008538285879805263,0.9946808222323031,0.00010386860703458711,0.9995376448585537
1,sub-09,ses-03,ERP,30000,C_gated,-0.025834069660630787,-0.0025749779428733965,0.995440601194617,0.00038309505038732416,1.0013982664535097
1,sub-09,ses-03,ERP,42581,C0,0.002134347404865746,-0.0009433725093441758,0.9932366676216294,0.00018880560293989946,1.0004960180309148
1,sub-09,ses-03,ERP,42581,C_gated,0.17377150420894583,0.010988824627175896,0.9944859543010134,0.0009597377695761338,0.9942759806947601
1,sub-09,ses-03,ERP,55162,C0,-0.05715462718512891,-0.005306754275472808,0.976887920127187,0.002101736106227388,1.0035478007779817
1,sub-09,ses-03,ERP,55162,C_gated,-0.11246942936726302,-0.01063855836271596,0.9795165494033237,0.005222490944181282,1.0071506498471405
1,sub-09,ses-03,ERP,67743,C0,-0.0008814568301588092,6.939624404074529e-05,0.9992615945506615,8.045288202634715e-05,0.9999618114055076
1,sub-09,ses-03,ERP,67743,C_gated,0.0039910618237076825,0.0004349331334100315,0.9993461470146037,4.657701265807675e-07,0.9997607294827611
1,sub-09,ses-03,SSVEP,30000,C0,-18.1777140356522,-0.5480545819090799,-0.21765834713783283,0.4173349695737117,6.366378405646406
1,sub-09,ses-03,SSVEP,30000,C_gated,2.0421810880140536,0.17760800167378687,0.8772493897057497,0.0040700898035724055,0.8716854597202923
1,sub-09,ses-03,SSVEP,37808,C0,-11.72252293239363,-0.6793924412537571,0.021102000862009085,0.3291189627144957,2.635224381491827
1,sub-09,ses-03,SSVEP,37808,C_gated,1.0287073090460392,0.09591759713122158,0.9012380575302401,0.006648882440503203,0.9445523220846216
1,sub-09,ses-03,SSVEP,45617,C0,-14.040972223527667,-0.631310022025455,0.4762091391557898,0.11320357535792239,3.3681939150593423
1,sub-09,ses-03,SSVEP,45617,C_gated,-0.17857946344962436,-0.00751516083537529,0.95656820077647,0.0014306814075879719,1.0054719728511816
1,sub-09,ses-03,SSVEP,53426,C0,-1.402885110104647,-0.08240144788302246,0.4511104331150725,0.12225855590465949,1.0472854617890608
1,sub-09,ses-03,SSVEP,53426,C_gated,0.027702234007087594,0.0006703772420616205,0.9522467476875589,0.001520704293519624,0.9996411635912216
1,sub-09,ses-04,ERP,30000,C0,0.0010789255210421895,0.0001542236927914492,0.988645032750786,0.00010090561981622762,0.9999227359694084
1,sub-09,ses-04,ERP,30000,C_gated,0.009146531331014741,-2.8369845226804656e-05,0.993150025511465,0.00021681255759452777,1.0000142148677655
1,sub-09,ses-04,ERP,42492,C0,-0.0474051964884362,-0.0030417646439614837,0.9898721656456835,0.00025729859302180456,1.0017231126395474
1,sub-09,ses-04,ERP,42492,C_gated,0.0025956388081251943,0.0007226683393830591,0.9938260783865254,0.00019734399840621263,0.9995919251702343
1,sub-09,ses-04,ERP,54984,C0,0.001833472591741693,0.00010591766624873725,0.9916797273425003,3.65327452229681e-05,0.999946009837408
1,sub-09,ses-04,ERP,54984,C_gated,0.011386700757341668,0.0008630173262598878,0.9950886084462309,0.00019254261407527105,0.9995603425517121
1,sub-09,ses-04,ERP,67477,C0,0.08531359035807681,0.00608259114374618,0.975312578330162,0.0003335036427578482,0.9965880406299967
1,sub-09,ses-04,ERP,67477,C_gated,0.06928765948951071,0.004618676354374046,0.9855710340261735,0.0005103980457858352,0.9974060148115651
1,sub-09,ses-04,SSVEP,30000,C0,-0.5163341029894792,-0.03107336001953037,0.9785494651563887,0.0022588956636699392,1.0170732804840448
1,sub-09,ses-04,SSVEP,30000,C_gated,-0.5163341029894792,-0.03107336001953037,0.9785494651563887,0.0022588956636699392,1.0170732804840448
1,sub-09,ses-04,SSVEP,37712,C0,0.0020938755912331725,0.00296633197942385,0.9934516036414918,0.0007816489800941503,0.9984139342756927
1,sub-09,ses-04,SSVEP,37712,C_gated,0.0020938755912331725,0.00296633197942385,0.9934516036414918,0.0007816489800941503,0.9984139342756927
1,sub-09,ses-04,SSVEP,45424,C0,0.2393414774682617,0.017886849735144927,0.9910698701212459,0.002292322027998982,0.9877567410537033
1,sub-09,ses-04,SSVEP,45424,C_gated,0.2393414774682617,0.017886849735144927,0.9910698701212459,0.002292322027998982,0.9877567410537033
1,sub-09,ses-04,SSVEP,53136,C0,-0.4961335181032747,-0.01681133244420485,0.9534225136684534,0.0022113332030033557,1.0086040252292836
1,sub-09,ses-04,SSVEP,53136,C_gated,-0.4961335181032747,-0.01681133244420485,0.9534225136684534,0.0022113332030033557,1.0086040252292836
2,sub-11,ses-02,ERP,30000,C0,0.4112582611123217,0.021331325121591527,0.8825249140863585,0.023480225310638085,0.9751352915804276
2,sub-11,ses-02,ERP,30000,C_gated,0.735409122987747,0.04050270775656073,0.89581463884995,0.023240990042203164,0.95430204980983
2,sub-11,ses-02,ERP,35138,C0,1.2447363539073026,0.14744907274930866,0.9247188548583413,0.006867346418528732,0.9132761697565065
2,sub-11,ses-02,ERP,35138,C_gated,1.1083944214886123,0.12998300950444672,0.93405934972223,0.00649102428180271,0.9223858181495993
2,sub-11,ses-02,ERP,40277,C0,3.004894636005977,0.12003198975823759,0.9437523118594774,0.002794413844307826,0.9240785526588677
2,sub-11,ses-02,ERP,40277,C_gated,2.8045380005897975,0.10954522238389394,0.9502015273590718,0.002027791325993769,0.9300323259313626
2,sub-11,ses-02,ERP,45416,C0,3.8413982563708937,0.37946310314080217,0.8145985144256008,0.018805564050897006,0.65684981101288
2,sub-11,ses-02,ERP,45416,C_gated,3.3984628360685503,0.3253327180272141,0.8354179485107234,0.022352584195362252,0.685224293882896
2,sub-11,ses-02,SSVEP,30000,C0,-3.0976047519813203,-0.19698512151301956,0.8391990227806083,0.010276010017302037,1.2437917829614475
2,sub-11,ses-02,SSVEP,30000,C_gated,0.8414074728255503,0.0789377201546883,0.8946872025023787,0.013226364169386887,0.9358899244515247
2,sub-11,ses-02,SSVEP,39009,C0,-5.144035432641775,-0.33117214414121143,0.9038082706199966,0.0007083147014670328,1.505838033671567
2,sub-11,ses-02,SSVEP,39009,C_gated,-0.8858638580275519,-0.07533019736099683,0.9367430076538946,0.005183885664276321,1.0703620286721882
2,sub-11,ses-02,SSVEP,48019,C0,-1.7649026265631838,-0.1408231049084942,0.9017284498870679,0.0028458742549149862,1.0904200757408282
2,sub-11,ses-02,SSVEP,48019,C_gated,-0.31771653770969566,-0.018389016965741647,0.9328085512758525,0.0035200390235432793,1.010543675210105
2,sub-11,ses-02,SSVEP,57029,C0,-2.6971969635933806,-0.12816303989081357,0.573039354262147,0.06882557105600177,1.265960377654192
2,sub-11,ses-02,SSVEP,57029,C_gated,1.30428458936655,0.10878958664744154,0.7431460963652762,0.022663864122965834,0.8706544165953831
2,sub-11,ses-03,ERP,30000,C0,3.683484369267239,0.28149847635950664,0.8456378250726023,0.04718294161997174,0.7527101081375028
2,sub-11,ses-03,ERP,30000,C_gated,4.390586337572848,0.3428681026732925,0.8327289540175441,0.05314302866092602,0.719484599453467
2,sub-11,ses-03,ERP,35014,C0,0.06505162524319474,0.006077207100658677,0.9651669967717422,0.002992662004697546,0.9957113818878013
2,sub-11,ses-03,ERP,35014,C_gated,0.05468473521704699,0.005000544742555513,0.9621029457782929,0.0027610770304100384,0.9964671495734824
2,sub-11,ses-03,ERP,40028,C0,1.5323268239657377,0.14240716369454687,0.8529982513123835,0.004503648502810958,0.9149254461962116
2,sub-11,ses-03,ERP,40028,C_gated,1.766178518967274,0.15960618237603647,0.838629867078102,0.004083944734927618,0.9060553672231763
2,sub-11,ses-03,ERP,45043,C0,2.106393367419914,0.14066756870939667,0.9291792258282014,0.00011590917131044504,0.9184186515553172
2,sub-11,ses-03,ERP,45043,C_gated,2.2485595764656967,0.15323398192029075,0.9249915004727903,0.0011419541429541046,0.9120647979540869
2,sub-11,ses-03,SSVEP,30000,C0,-0.6597272117582484,-0.11021721705236026,0.6632140488449165,0.06026469513933568,1.0758051982779606
2,sub-11,ses-03,SSVEP,30000,C_gated,-0.19267610087569056,-0.02085213784300996,0.884070481882915,0.008456176416096398,1.0131150019580868
2,sub-11,ses-03,SSVEP,38562,C0,-7.3840593764369755,-0.44138921977350387,0.5945394320400861,0.05993010645191863,1.487346297702048
2,sub-11,ses-03,SSVEP,38562,C_gated,2.261721246018964,0.09830023245396219,0.8610037370556684,0.005430336142267344,0.9440541344883965
2,sub-11,ses-03,SSVEP,47125,C0,-5.243802432581621,-0.21985296827752748,0.8682905065915427,0.011027914869485709,1.142924188396146
2,sub-11,ses-03,SSVEP,47125,C_gated,0.5635606099397528,0.02083599127658947,0.9540927518245231,0.003624317837881047,0.9890714021886838
2,sub-11,ses-03,SSVEP,55688,C0,-4.098511733264017,-0.2881235752736672,0.8168242043737044,0.015999126702972027,1.3394688147678318
2,sub-11,ses-03,SSVEP,55688,C_gated,0.7485290305034249,0.06065842878164729,0.94649063807605,0.001393306545225984,0.9564282354927441
2,sub-11,ses-04,ERP,30000,C0,0.046262074071991885,0.0017988446393099877,0.9667059489368244,0.0011293872424611663,0.9988171450673412
2,sub-11,ses-04,ERP,30000,C_gated,0.11278513472223362,0.012475286778193428,0.943457160954348,0.0024351780707983907,0.9918820587216362
2,sub-11,ses-04,ERP,35432,C0,0.139483311908216,0.012572865471324732,0.9669755989590193,0.002130480688447662,0.9928185867534812
2,sub-11,ses-04,ERP,35432,C_gated,0.3205184523530109,0.028090910288635834,0.9464032532010285,0.004929985862265063,0.9841646650191133
2,sub-11,ses-04,ERP,40864,C0,0.13688118200467325,0.018981238460464532,0.9666306115233281,0.001126839329494322,0.9899318339861267
2,sub-11,ses-04,ERP,40864,C_gated,0.2435895534953186,0.03435692054675015,0.9424668160382195,0.003583977771864535,0.9819953814600696
2,sub-11,ses-04,ERP,46297,C0,1.323015551430211,0.09968712881945073,0.9390793904413844,0.0023749792659460848,0.9422994008180537
2,sub-11,ses-04,ERP,46297,C_gated,1.5480349057138463,0.13447514329345558,0.8992114030330416,0.008515550865290824,0.9243962332630972
2,sub-11,ses-04,SSVEP,30000,C0,-5.777736501016037,-0.4201468510704668,0.7331475742168054,0.024256330216027504,1.5140074389584597
2,sub-11,ses-04,SSVEP,30000,C_gated,1.1402717380614242,0.11607673585984293,0.8344181567091229,0.01121598183133765,0.9301828347253075
2,sub-11,ses-04,SSVEP,39730,C0,-0.9393548513418314,-0.09443871881498415,0.871899271110966,0.0042918321836961015,1.057335511461156
2,sub-11,ses-04,SSVEP,39730,C_gated,-0.019831503628329153,-0.00913886623485334,0.9234060300862996,0.007027327320158213,1.0051446619257147
2,sub-11,ses-04,SSVEP,49460,C0,-5.595072285088296,-0.3913726476775598,0.657186565206145,0.04582156245251351,1.4498398866128916
2,sub-11,ses-04,SSVEP,49460,C_gated,0.9204799468018192,0.11385379420084632,0.8292316136440924,0.02430574431522022,0.9314867962735383
2,sub-11,ses-04,SSVEP,59191,C0,-8.96988795844594,-0.5065278949726437,0.6918622532358227,0.04676260574319027,1.9182942618831316
2,sub-11,ses-04,SSVEP,59191,C_gated,1.906032576191825,0.06044653758800317,0.891840422746817,0.020579417369651222,0.9591887026838379
2,sub-12,ses-02,ERP,30000,C0,5.279041535785477,0.36421224416904724,0.6869556281333252,0.09004630909895009,0.6106784250982973
2,sub-12,ses-02,ERP,30000,C_gated,8.438285561575938,0.6492095169852532,0.4844574155077833,0.0853769219654061,0.5001721683390243
2,sub-12,ses-02,ERP,42609,C0,0.26526486105909225,0.02396684254559278,0.9183621386548106,0.007383321708315006,0.9741499670485373
2,sub-12,ses-02,ERP,42609,C_gated,0.3689788278667978,0.03369359822763973,0.869171227683405,0.009169872091561304,0.9642162567140623
2,sub-12,ses-02,ERP,55218,C0,0.15447343250089637,0.013751968138697945,0.9407168162167626,0.005704066881387373,0.9893846267248948
2,sub-12,ses-02,ERP,55218,C_gated,0.20522566710092904,0.0175580389291361,0.9052176902624594,0.00923544482452942,0.986505886225734
2,sub-12,ses-02,ERP,67827,C0,3.7933994591656424,0.28001928846775176,0.8782372680114161,0.01919220667710103,0.7784876995230728
2,sub-12,ses-02,ERP,67827,C_gated,5.559570687404605,0.42350891213724934,0.80182545296576,0.030159915286363317,0.7101044126542222
2,sub-12,ses-02,SSVEP,30000,C0,0.06383512104802218,0.010681252471784586,0.8367482732270557,0.0034634064546500134,0.9926259818729859
2,sub-12,ses-02,SSVEP,30000,C_gated,0.8017175303413375,0.10843584071442508,0.859037984989624,0.016429684583574734,0.9319400410912868
2,sub-12,ses-02,SSVEP,38075,C0,1.8544893075665847,0.11562020373266801,0.662055624146004,0.0020473458549511736,0.8671721810938167
2,sub-12,ses-02,SSVEP,38075,C_gated,4.995106680465896,0.39693899196185917,0.7001366744494915,0.019643193935188277,0.6848227307963733
2,sub-12,ses-02,SSVEP,46150,C0,0.08338043981610116,0.007738960118450544,0.8304201646962728,0.005790471552535612,0.9881873077636995
2,sub-12,ses-02,SSVEP,46150,C_gated,0.4063028996906512,0.0313511086567807,0.8442836735289458,0.016124910075635608,0.9545778516306606
2,sub-12,ses-02,SSVEP,54225,C0,2.371451217582685,0.16410014045698718,0.6650590131254402,0.03835514349666361,0.8442916039411613
2,sub-12,ses-02,SSVEP,54225,C_gated,4.692415447577554,0.3651129815686296,0.7126979912544408,0.0838316386467506,0.7261751307766265
2,sub-12,ses-03,ERP,30000,C0,4.82512659502669,0.3167926084457505,0.8246815047111067,0.04625429142672202,0.6751268938018142
2,sub-12,ses-03,ERP,30000,C_gated,7.8156115197578355,0.5903253728939625,0.6247546153234926,0.08552294394721209,0.5568561973183047
2,sub-12,ses-03,ERP,43208,C0,2.615034383879534,0.21461299162481876,0.9013447459729798,0.0037364658403012934,0.8675905268695171
2,sub-12,ses-03,ERP,43208,C_gated,3.177232114955486,0.27732953966234664,0.7956937402720233,0.0009806818517023744,0.8378451787243647
2,sub-12,ses-03,ERP,56416,C0,5.193950685712752,0.33779676591296803,0.8654723628783756,0.02756573402791105,0.7618707495480932
2,sub-12,ses-03,ERP,56416,C_gated,6.152108145936047,0.45624840316900095,0.7519864907512248,0.05276780406772344,0.7113393474500016
2,sub-12,ses-03,ERP,69625,C0,1.3798947895369218,0.12887608448740948,0.9372716202564719,0.005314332343582433,0.9162556838036012
2,sub-12,ses-03,ERP,69625,C_gated,2.279336213329141,0.221524182095798,0.8731153884336145,0.010242885794882214,0.8675774043388426
2,sub-12,ses-03,SSVEP,30000,C0,-3.123907756148295,-0.333183109334807,0.6044364359526286,0.06630679754599006,1.293425016328382
2,sub-12,ses-03,SSVEP,30000,C_gated,0.8618290225055789,0.0996738076010868,0.8740449789564307,0.004795590692752484,0.9447692825410151
2,sub-12,ses-03,SSVEP,37758,C0,-5.154370645596639,-0.4776664485143379,0.44672448061758807,0.13509944792472486,1.5080446608337723
2,sub-12,ses-03,SSVEP,37758,C_gated,0.5725416758397001,0.060311129020620136,0.8302523657387272,0.004692677648246681,0.9664011635620756
2,sub-12,ses-03,SSVEP,45517,C0,-10.346505741610883,-0.352626568349068,0.4120473790555209,0.09479768559524673,2.80644045728713
2,sub-12,ses-03,SSVEP,45517,C_gated,6.101536674127189,0.4932522026518481,0.7817458817294629,0.05110832464492343,0.6709754852726474
2,sub-12,ses-03,SSVEP,53276,C0,-10.449062046005901,-0.4456382445801087,0.21704500784598302,0.21528806323190708,2.726397769594637
2,sub-12,ses-03,SSVEP,53276,C_gated,5.112772052925591,0.4239557542029823,0.7591828166706429,0.02240250409019808,0.7405660491270025
2,sub-12,ses-04,ERP,30000,C0,0.33561531390537647,0.035435357139797063,0.9390381731552411,0.009678949696948437,0.9753023740468602
2,sub-12,ses-04,ERP,30000,C_gated,1.5993851192380348,0.1782135353336814,0.7882958335518799,0.04831444969576661,0.8916009186634919
2,sub-12,ses-04,ERP,45004,C0,0.7247026707978175,0.0717235718954145,0.9338166849860786,0.012255649983357896,0.9485093072944815
2,sub-12,ses-04,ERP,45004,C_gated,1.5530913514442324,0.19029905849264656,0.7633888723140827,0.03786470185056667,0.8784494811379903
2,sub-12,ses-04,ERP,60008,C0,0.3415910818408381,0.031663646368982806,0.9625023515990476,0.0036749700126037883,0.9793280067341439
2,sub-12,ses-04,ERP,60008,C_gated,0.9055171452622892,0.08598262278008398,0.8712916748021973,0.008473525708631219,0.9466669622521705
2,sub-12,ses-04,ERP,75012,C0,0.5067283130741213,0.053110786380906244,0.9535645313386567,0.00803596874641254,0.9654259815240723
2,sub-12,ses-04,ERP,75012,C_gated,1.2994518666357913,0.14865047073023624,0.8518170968699139,0.030376802801466263,0.9113315836429222
2,sub-12,ses-04,SSVEP,30000,C0,-2.3986222958200836,-0.19608917471386025,0.726987226436894,0.02430862765268196,1.157090269015492
2,sub-12,ses-04,SSVEP,30000,C_gated,1.025045763905771,0.10477794443010273,0.8620992565685274,0.011530686633132598,0.9385480293114035
2,sub-12,ses-04,SSVEP,37780,C0,-1.503270474343105,-0.11637227208900061,0.7499729151846887,0.01838240805392185,1.082920618376791
2,sub-12,ses-04,SSVEP,37780,C_gated,0.9778613970263016,0.08159497309749972,0.8569943653546663,0.007890266444063378,0.9520504245814646
2,sub-12,ses-04,SSVEP,45560,C0,-4.853846545208924,-0.34561245406815577,0.7279529968569708,0.02584686660730297,1.4425615740154634
2,sub-12,ses-04,SSVEP,45560,C_gated,1.4999642685429566,0.1735293350762646,0.817303790902509,0.023867723924532246,0.8905825178054904
2,sub-12,ses-04,SSVEP,53341,C0,-3.3183345936782094,-0.2675304109792769,0.7435280569516127,0.017768582244817113,1.2888269408167452
2,sub-12,ses-04,SSVEP,53341,C_gated,1.7321587755724808,0.16152450599387408,0.8320810387427777,0.01006446803984386,0.8979233172904548
2,sub-14,ses-02,ERP,30000,C0,8.15520874760346,0.49261480355267667,0.7024292770982994,0.08747700370155351,0.48109827610419553
2,sub-14,ses-02,ERP,30000,C_gated,8.893697009330701,0.5739249965949846,0.4726119543950066,0.08933304355096248,0.4532103744034563
2,sub-14,ses-02,ERP,44651,C0,4.115505201392876,0.4281023569463981,0.846600121533085,0.018180309305380424,0.6947645149859754
2,sub-14,ses-02,ERP,44651,C_gated,3.4898165920138977,0.34459499163681084,0.7296653851509308,0.01774094426368968,0.732715425614364
2,sub-14,ses-02,ERP,59302,C0,2.6839074337520152,0.23931221949316855,0.8500461303538039,0.007844805018836056,0.8337268600118514
2,sub-14,ses-02,ERP,59302,C_gated,3.7165193963333607,0.3326554198492624,0.7301615429672126,0.003561499982775354,0.7881760434573835
2,sub-14,ses-02,ERP,73953,C0,1.404388887418062,0.18288332071372054,0.6940594355600975,0.031078804218588718,0.8700783787360675
2,sub-14,ses-02,ERP,73953,C_gated,1.1540606202366799,0.14611975534094102,0.492799099872679,0.008616472469900062,0.8921375546457964
2,sub-14,ses-02,SSVEP,30000,C0,-1.3834711121272882,-0.13229576021861056,0.6222107942648163,0.019613777862918617,1.1245195272317545
2,sub-14,ses-02,SSVEP,30000,C_gated,0.18493282072885478,0.01739656401536266,0.6409417850297783,0.0026805627530736907,0.9865227158483223
2,sub-14,ses-02,SSVEP,37868,C0,-2.000644285746538,-0.1622803720113264,0.6943771915608661,0.04018737646575833,1.196380869840649
2,sub-14,ses-02,SSVEP,37868,C_gated,0.1882265084828744,0.013111874430804193,0.7060542648543688,0.024454850284980026,0.9880438007161308
2,sub-14,ses-02,SSVEP,45736,C0,-2.429869051040852,-0.1599989237238406,0.9024542474214399,0.002547856931451263,1.1393118156370472
2,sub-14,ses-02,SSVEP,45736,C_gated,0.3226973886193879,0.03128883632170043,0.9054641694005472,0.003050824228258996,0.9782786469460482
2,sub-14,ses-02,SSVEP,53605,C0,-1.9299467735419598,-0.08490793651816919,0.4627490613273847,0.02849901508157279,1.190907547792806
2,sub-14,ses-02,SSVEP,53605,C_gated,1.0126489831695005,0.07943539990317672,0.4827790574932609,0.016118638944069227,0.885301344920174
