method,panel,participant,replicates,risk,session,task,wrong_donor
WRONG,natural,sub-24,58,0.7139961614711204,ses-04,ERP,sub-11
WRONG,natural,sub-24,58,0.8368901428635043,ses-04,ERP,sub-12
WRONG,natural,sub-24,58,0.6872744689674513,ses-04,ERP,sub-14
WRONG,natural,sub-24,58,0.7181585372170803,ses-04,ERP,sub-15
WRONG,natural,sub-24,58,0.7478681074499925,ses-04,ERP,sub-17
WRONG,natural,sub-24,58,0.6654347783107027,ses-04,ERP,sub-18
WRONG,natural,sub-24,58,0.6459781141235369,ses-04,ERP,sub-19
WRONG,natural,sub-24,58,0.6887872802536814,ses-04,ERP,sub-21
WRONG,natural,sub-24,58,0.8099773259965232,ses-04,ERP,sub-23
GAIN_WRONG,natural,sub-24,58,0.8247392811713334,ses-04,ERP,sub-02
GAIN_WRONG,natural,sub-24,58,0.7091432921525206,ses-04,ERP,sub-03
GAIN_WRONG,natural,sub-24,58,0.742030688833992,ses-04,ERP,sub-05
GAIN_WRONG,natural,sub-24,58,0.6818761983436166,ses-04,ERP,sub-06
GAIN_WRONG,natural,sub-24,58,0.8104524857475617,ses-04,ERP,sub-07
GAIN_WRONG,natural,sub-24,58,0.67245116124105,ses-04,ERP,sub-09
GAIN_WRONG,natural,sub-24,58,0.6847414716245774,ses-04,ERP,sub-11
GAIN_WRONG,natural,sub-24,58,0.6880879607833348,ses-04,ERP,sub-12
GAIN_WRONG,natural,sub-24,58,0.6788550428967668,ses-04,ERP,sub-14
GAIN_WRONG,natural,sub-24,58,0.8145900930579787,ses-04,ERP,sub-15
GAIN_WRONG,natural,sub-24,58,0.672428408833709,ses-04,ERP,sub-17
GAIN_WRONG,natural,sub-24,58,0.6759650940498886,ses-04,ERP,sub-18
GAIN_WRONG,natural,sub-24,58,0.6488803151681045,ses-04,ERP,sub-19
GAIN_WRONG,natural,sub-24,58,0.717178176174296,ses-04,ERP,sub-21
GAIN_WRONG,natural,sub-24,58,0.7838199100750626,ses-04,ERP,sub-23
QUERY_ORACLE,paired,sub-02,12,8.078964339220711e-17,ses-02,ERP,
MATCH,paired,sub-02,12,0.6890069283230488,ses-02,ERP,
POP,paired,sub-02,12,1.1762950460004618,ses-02,ERP,
TIME_SHIFT,paired,sub-02,12,3.0439491880830567,ses-02,ERP,
CHANNEL_PERM,paired,sub-02,12,2.7840265360378798,ses-02,ERP,
GAIN_MATCH,paired,sub-02,12,0.6769010847879434,ses-02,ERP,
GAIN_POP,paired,sub-02,12,1.1762950460004618,ses-02,ERP,
NULL,paired,sub-02,12,3.123869438650546,ses-02,ERP,
WRONG,paired,sub-02,12,1.227886738230174,ses-02,ERP,sub-03
WRONG,paired,sub-02,12,1.9255687483637012,ses-02,ERP,sub-05
WRONG,paired,sub-02,12,1.2266932683479137,ses-02,ERP,sub-06
WRONG,paired,sub-02,12,1.050723870253092,ses-02,ERP,sub-07
WRONG,paired,sub-02,12,1.4888436886233352,ses-02,ERP,sub-09
WRONG,paired,sub-02,12,1.6710608456082277,ses-02,ERP,sub-11
WRONG,paired,sub-02,12,2.5401669807973755,ses-02,ERP,sub-12
WRONG,paired,sub-02,12,1.1185596507717517,ses-02,ERP,sub-14
WRONG,paired,sub-02,12,0.6971052097649283,ses-02,ERP,sub-15
WRONG,paired,sub-02,12,1.803656373513725,ses-02,ERP,sub-17
WRONG,paired,sub-02,12,1.0723254600218706,ses-02,ERP,sub-18
WRONG,paired,sub-02,12,1.1074616830900479,ses-02,ERP,sub-19
WRONG,paired,sub-02,12,1.194311642988091,ses-02,ERP,sub-21
WRONG,paired,sub-02,12,1.3788076188567626,ses-02,ERP,sub-23
WRONG,paired,sub-02,12,1.6048403846726707,ses-02,ERP,sub-24
GAIN_WRONG,paired,sub-02,12,1.1781980010726,ses-02,ERP,sub-03
GAIN_WRONG,paired,sub-02,12,1.3211316142480554,ses-02,ERP,sub-05
GAIN_WRONG,paired,sub-02,12,1.310606321500472,ses-02,ERP,sub-06
GAIN_WRONG,paired,sub-02,12,1.0466424227752615,ses-02,ERP,sub-07
GAIN_WRONG,paired,sub-02,12,1.2605794100724013,ses-02,ERP,sub-09
GAIN_WRONG,paired,sub-02,12,1.4706091162503778,ses-02,ERP,sub-11
GAIN_WRONG,paired,sub-02,12,1.4834389743228018,ses-02,ERP,sub-12
GAIN_WRONG,paired,sub-02,12,1.1412562025958788,ses-02,ERP,sub-14
GAIN_WRONG,paired,sub-02,12,0.6978376029704988,ses-02,ERP,sub-15
GAIN_WRONG,paired,sub-02,12,1.404270478175432,ses-02,ERP,sub-17
GAIN_WRONG,paired,sub-02,12,1.0041709112603598,ses-02,ERP,sub-18
GAIN_WRONG,paired,sub-02,12,1.0318827883471064,ses-02,ERP,sub-19
GAIN_WRONG,paired,sub-02,12,1.1481782393315716,ses-02,ERP,sub-21
GAIN_WRONG,paired,sub-02,12,1.3833550968108603,ses-02,ERP,sub-23
GAIN_WRONG,paired,sub-02,12,1.5554664917904162,ses-02,ERP,sub-24
QUERY_ORACLE,paired,sub-02,12,1.0173949903350831e-16,ses-02,SSVEP,
MATCH,paired,sub-02,12,12.520541697684934,ses-02,SSVEP,
POP,paired,sub-02,12,13.919216963998764,ses-02,SSVEP,
TIME_SHIFT,paired,sub-02,12,13.383274381069782,ses-02,SSVEP,
CHANNEL_PERM,paired,sub-02,12,12.992835977018482,ses-02,SSVEP,
GAIN_MATCH,paired,sub-02,12,12.883020606134208,ses-02,SSVEP,
GAIN_POP,paired,sub-02,12,13.919216963998764,ses-02,SSVEP,
NULL,paired,sub-02,12,13.328166486946055,ses-02,SSVEP,
WRONG,paired,sub-02,12,12.845071055338858,ses-02,SSVEP,sub-03
WRONG,paired,sub-02,12,12.590198063524108,ses-02,SSVEP,sub-05
WRONG,paired,sub-02,12,12.62165455867858,ses-02,SSVEP,sub-06
WRONG,paired,sub-02,12,12.799304600704332,ses-02,SSVEP,sub-07
WRONG,paired,sub-02,12,19.072814867339137,ses-02,SSVEP,sub-09
WRONG,paired,sub-02,12,13.522671283220374,ses-02,SSVEP,sub-11
WRONG,paired,sub-02,12,13.516805418268163,ses-02,SSVEP,sub-12
WRONG,paired,sub-02,12,12.644462702285027,ses-02,SSVEP,sub-14
WRONG,paired,sub-02,12,12.778489400876518,ses-02,SSVEP,sub-15
WRONG,paired,sub-02,12,15.583687866065382,ses-02,SSVEP,sub-17
WRONG,paired,sub-02,12,13.129636788500811,ses-02,SSVEP,sub-18
WRONG,paired,sub-02,12,12.563349462384048,ses-02,SSVEP,sub-19
WRONG,paired,sub-02,12,12.867294786759926,ses-02,SSVEP,sub-21
WRONG,paired,sub-02,12,12.535668189025671,ses-02,SSVEP,sub-23
WRONG,paired,sub-02,12,12.480622283493041,ses-02,SSVEP,sub-24
GAIN_WRONG,paired,sub-02,12,13.016764641186073,ses-02,SSVEP,sub-03
GAIN_WRONG,paired,sub-02,12,13.23756482572225,ses-02,SSVEP,sub-05
GAIN_WRONG,paired,sub-02,12,13.61001509146599,ses-02,SSVEP,sub-06
GAIN_WRONG,paired,sub-02,12,13.46836546499486,ses-02,SSVEP,sub-07
GAIN_WRONG,paired,sub-02,12,14.417835376227321,ses-02,SSVEP,sub-09
GAIN_WRONG,paired,sub-02,12,13.658619718316679,ses-02,SSVEP,sub-11
GAIN_WRONG,paired,sub-02,12,13.08467742583447,ses-02,SSVEP,sub-12
GAIN_WRONG,paired,sub-02,12,13.220142192525602,ses-02,SSVEP,sub-14
GAIN_WRONG,paired,sub-02,12,13.416725548363678,ses-02,SSVEP,sub-15
GAIN_WRONG,paired,sub-02,12,13.884886541461961,ses-02,SSVEP,sub-17
GAIN_WRONG,paired,sub-02,12,13.139314531493662,ses-02,SSVEP,sub-18
GAIN_WRONG,paired,sub-02,12,13.012839140109548,ses-02,SSVEP,sub-19
GAIN_WRONG,paired,sub-02,12,13.436545255058647,ses-02,SSVEP,sub-21
GAIN_WRONG,paired,sub-02,12,12.881980637148475,ses-02,SSVEP,sub-23
GAIN_WRONG,paired,sub-02,12,13.505675103486503,ses-02,SSVEP,sub-24
QUERY_ORACLE,paired,sub-02,12,7.239520684780447e-17,ses-03,ERP,
MATCH,paired,sub-02,12,0.49633022492696593,ses-03,ERP,
POP,paired,sub-02,12,1.124446297381377,ses-03,ERP,
TIME_SHIFT,paired,sub-02,12,1.6929463043152977,ses-03,ERP,
CHANNEL_PERM,paired,sub-02,12,1.6916187042376947,ses-03,ERP,
GAIN_MATCH,paired,sub-02,12,0.5503216355781447,ses-03,ERP,
GAIN_POP,paired,sub-02,12,1.124446297381377,ses-03,ERP,
NULL,paired,sub-02,12,1.780408166036494,ses-03,ERP,
WRONG,paired,sub-02,12,1.0580867443181587,ses-03,ERP,sub-03
WRONG,paired,sub-02,12,1.5944239211407065,ses-03,ERP,sub-05
WRONG,paired,sub-02,12,0.9194374949254472,ses-03,ERP,sub-06
WRONG,paired,sub-02,12,1.0492895167098395,ses-03,ERP,sub-07
WRONG,paired,sub-02,12,2.9023285270616945,ses-03,ERP,sub-09
WRONG,paired,sub-02,12,1.3830475788392844,ses-03,ERP,sub-11
WRONG,paired,sub-02,12,1.800943216526262,ses-03,ERP,sub-12
WRONG,paired,sub-02,12,1.1272305646526954,ses-03,ERP,sub-14
WRONG,paired,sub-02,12,0.6931108078850995,ses-03,ERP,sub-15
WRONG,paired,sub-02,12,1.7684109990549104,ses-03,ERP,sub-17
WRONG,paired,sub-02,12,0.9960187389695353,ses-03,ERP,sub-18
WRONG,paired,sub-02,12,0.888161222881279,ses-03,ERP,sub-19
WRONG,paired,sub-02,12,3.1385382538590583,ses-03,ERP,sub-21
WRONG,paired,sub-02,12,1.335523915663546,ses-03,ERP,sub-23
WRONG,paired,sub-02,12,1.1799714817866438,ses-03,ERP,sub-24
GAIN_WRONG,paired,sub-02,12,1.1823620770422416,ses-03,ERP,sub-03
GAIN_WRONG,paired,sub-02,12,1.3416847170357722,ses-03,ERP,sub-05
GAIN_WRONG,paired,sub-02,12,1.1811070586786092,ses-03,ERP,sub-06
GAIN_WRONG,paired,sub-02,12,1.1043326472860915,ses-03,ERP,sub-07
GAIN_WRONG,paired,sub-02,12,1.431974811672104,ses-03,ERP,sub-09
GAIN_WRONG,paired,sub-02,12,1.6290317585453273,ses-03,ERP,sub-11
GAIN_WRONG,paired,sub-02,12,1.5702177278507816,ses-03,ERP,sub-12
GAIN_WRONG,paired,sub-02,12,1.0989065052657578,ses-03,ERP,sub-14
GAIN_WRONG,paired,sub-02,12,0.7722514566614908,ses-03,ERP,sub-15
GAIN_WRONG,paired,sub-02,12,1.022900942968518,ses-03,ERP,sub-17
GAIN_WRONG,paired,sub-02,12,1.2580887395797158,ses-03,ERP,sub-18
GAIN_WRONG,paired,sub-02,12,0.9778156926982007,ses-03,ERP,sub-19
GAIN_WRONG,paired,sub-02,12,1.4391322080428728,ses-03,ERP,sub-21
GAIN_WRONG,paired,sub-02,12,1.338127602375405,ses-03,ERP,sub-23
GAIN_WRONG,paired,sub-02,12,1.475094458833409,ses-03,ERP,sub-24
QUERY_ORACLE,paired,sub-02,12,2.0070294237925505e-16,ses-03,SSVEP,
MATCH,paired,sub-02,12,35.91868350665286,ses-03,SSVEP,
POP,paired,sub-02,12,35.92938919684348,ses-03,SSVEP,
TIME_SHIFT,paired,sub-02,12,35.92387676352363,ses-03,SSVEP,
CHANNEL_PERM,paired,sub-02,12,36.19106292063766,ses-03,SSVEP,
GAIN_MATCH,paired,sub-02,12,35.91821515551633,ses-03,SSVEP,
GAIN_POP,paired,sub-02,12,35.92938919684348,ses-03,SSVEP,
NULL,paired,sub-02,12,36.048196198471004,ses-03,SSVEP,
WRONG,paired,sub-02,12,35.94335944946109,ses-03,SSVEP,sub-03
WRONG,paired,sub-02,12,35.95489658147874,ses-03,SSVEP,sub-05
WRONG,paired,sub-02,12,35.89847999641318,ses-03,SSVEP,sub-06
WRONG,paired,sub-02,12,36.05649123568788,ses-03,SSVEP,sub-07
WRONG,paired,sub-02,12,35.97189220763263,ses-03,SSVEP,sub-09
WRONG,paired,sub-02,12,35.97825011804186,ses-03,SSVEP,sub-11
WRONG,paired,sub-02,12,35.948010462061966,ses-03,SSVEP,sub-12
WRONG,paired,sub-02,12,35.965524118177704,ses-03,SSVEP,sub-14
WRONG,paired,sub-02,12,35.96237814723626,ses-03,SSVEP,sub-15
WRONG,paired,sub-02,12,35.524163470136145,ses-03,SSVEP,sub-17
WRONG,paired,sub-02,12,35.99309044824016,ses-03,SSVEP,sub-18
WRONG,paired,sub-02,12,35.98199605739529,ses-03,SSVEP,sub-19
WRONG,paired,sub-02,12,35.929737343795544,ses-03,SSVEP,sub-21
WRONG,paired,sub-02,12,35.9833398597743,ses-03,SSVEP,sub-23
WRONG,paired,sub-02,12,35.96045591036611,ses-03,SSVEP,sub-24
GAIN_WRONG,paired,sub-02,12,35.951615692941516,ses-03,SSVEP,sub-03
GAIN_WRONG,paired,sub-02,12,35.95821005126661,ses-03,SSVEP,sub-05
GAIN_WRONG,paired,sub-02,12,35.892047421708675,ses-03,SSVEP,sub-06
GAIN_WRONG,paired,sub-02,12,36.04984492747266,ses-03,SSVEP,sub-07
GAIN_WRONG,paired,sub-02,12,35.972826519395774,ses-03,SSVEP,sub-09
GAIN_WRONG,paired,sub-02,12,35.98440590361704,ses-03,SSVEP,sub-11
GAIN_WRONG,paired,sub-02,12,35.949274095419064,ses-03,SSVEP,sub-12
GAIN_WRONG,paired,sub-02,12,35.96872816150461,ses-03,SSVEP,sub-14
GAIN_WRONG,paired,sub-02,12,35.96285537701649,ses-03,SSVEP,sub-15
GAIN_WRONG,paired,sub-02,12,35.729204645312514,ses-03,SSVEP,sub-17
GAIN_WRONG,paired,sub-02,12,35.989468180575635,ses-03,SSVEP,sub-18
GAIN_WRONG,paired,sub-02,12,35.98571712299345,ses-03,SSVEP,sub-19
GAIN_WRONG,paired,sub-02,12,35.94229278320783,ses-03,SSVEP,sub-21
GAIN_WRONG,paired,sub-02,12,35.93449605870023,ses-03,SSVEP,sub-23
GAIN_WRONG,paired,sub-02,12,35.958140624313515,ses-03,SSVEP,sub-24
QUERY_ORACLE,paired,sub-02,12,5.647591023844119e-17,ses-04,ERP,
MATCH,paired,sub-02,12,0.5788349230680025,ses-04,ERP,
POP,paired,sub-02,12,1.259969344755785,ses-04,ERP,
TIME_SHIFT,paired,sub-02,12,1.580530167843319,ses-04,ERP,
CHANNEL_PERM,paired,sub-02,12,1.6290370089462665,ses-04,ERP,
GAIN_MATCH,paired,sub-02,12,0.9225643692754816,ses-04,ERP,
GAIN_POP,paired,sub-02,12,1.259969344755785,ses-04,ERP,
NULL,paired,sub-02,12,1.6760321348000762,ses-04,ERP,
WRONG,paired,sub-02,12,1.5333079326888492,ses-04,ERP,sub-03
WRONG,paired,sub-02,12,1.69534489394466,ses-04,ERP,sub-05
WRONG,paired,sub-02,12,1.5200587735025917,ses-04,ERP,sub-06
WRONG,paired,sub-02,12,1.4902428174151547,ses-04,ERP,sub-07
WRONG,paired,sub-02,12,1.6360584432786733,ses-04,ERP,sub-09
WRONG,paired,sub-02,12,1.5584780650770333,ses-04,ERP,sub-11
WRONG,paired,sub-02,12,2.1131219988394343,ses-04,ERP,sub-12
WRONG,paired,sub-02,12,1.421338507215385,ses-04,ERP,sub-14
WRONG,paired,sub-02,12,1.1943040102962919,ses-04,ERP,sub-15
WRONG,paired,sub-02,12,1.820803555183671,ses-04,ERP,sub-17
WRONG,paired,sub-02,12,1.1974160031170138,ses-04,ERP,sub-18
WRONG,paired,sub-02,12,1.1973508716047416,ses-04,ERP,sub-19
WRONG,paired,sub-02,12,1.7183980948523485,ses-04,ERP,sub-21
WRONG,paired,sub-02,12,1.34000168347158,ses-04,ERP,sub-23
WRONG,paired,sub-02,12,1.4874750529940626,ses-04,ERP,sub-24
GAIN_WRONG,paired,sub-02,12,1.2229009785776779,ses-04,ERP,sub-03
GAIN_WRONG,paired,sub-02,12,1.0145773886121947,ses-04,ERP,sub-05
GAIN_WRONG,paired,sub-02,12,1.424960445718672,ses-04,ERP,sub-06
GAIN_WRONG,paired,sub-02,12,1.3177903099558816,ses-04,ERP,sub-07
GAIN_WRONG,paired,sub-02,12,1.3971571895296566,ses-04,ERP,sub-09
GAIN_WRONG,paired,sub-02,12,1.3280997573530908,ses-04,ERP,sub-11
GAIN_WRONG,paired,sub-02,12,1.365309374383495,ses-04,ERP,sub-12
GAIN_WRONG,paired,sub-02,12,1.2070108336595793,ses-04,ERP,sub-14
GAIN_WRONG,paired,sub-02,12,1.1485783188655698,ses-04,ERP,sub-15
GAIN_WRONG,paired,sub-02,12,1.3887261005233855,ses-04,ERP,sub-17
GAIN_WRONG,paired,sub-02,12,1.0842814938556726,ses-04,ERP,sub-18
GAIN_WRONG,paired,sub-02,12,1.1543131616384268,ses-04,ERP,sub-19
GAIN_WRONG,paired,sub-02,12,1.3178205744161435,ses-04,ERP,sub-21
GAIN_WRONG,paired,sub-02,12,1.3212564139192604,ses-04,ERP,sub-23
GAIN_WRONG,paired,sub-02,12,1.3200939170669044,ses-04,ERP,sub-24
QUERY_ORACLE,paired,sub-02,12,5.0602255595849537e-17,ses-04,SSVEP,
MATCH,paired,sub-02,12,1.1326607952143786,ses-04,SSVEP,
POP,paired,sub-02,12,1.495542651109716,ses-04,SSVEP,
TIME_SHIFT,paired,sub-02,12,2.1315680189945287,ses-04,SSVEP,
CHANNEL_PERM,paired,sub-02,12,1.8646732491542046,ses-04,SSVEP,
GAIN_MATCH,paired,sub-02,12,1.0167781953658082,ses-04,SSVEP,
GAIN_POP,paired,sub-02,12,1.495542651109716,ses-04,SSVEP,
NULL,paired,sub-02,12,1.5226184350071712,ses-04,SSVEP,
WRONG,paired,sub-02,12,1.8531501322203703,ses-04,SSVEP,sub-03
WRONG,paired,sub-02,12,1.1731242215801758,ses-04,SSVEP,sub-05
WRONG,paired,sub-02,12,1.4843648720294012,ses-04,SSVEP,sub-06
WRONG,paired,sub-02,12,1.4551151947713121,ses-04,SSVEP,sub-07
WRONG,paired,sub-02,12,1.8286784284351718,ses-04,SSVEP,sub-09
WRONG,paired,sub-02,12,1.7671792257593655,ses-04,SSVEP,sub-11
WRONG,paired,sub-02,12,2.063528449230851,ses-04,SSVEP,sub-12
WRONG,paired,sub-02,12,1.3356334880218679,ses-04,SSVEP,sub-14
WRONG,paired,sub-02,12,0.8438849739945491,ses-04,SSVEP,sub-15
WRONG,paired,sub-02,12,1.5301845042263258,ses-04,SSVEP,sub-17
WRONG,paired,sub-02,12,1.652566617181522,ses-04,SSVEP,sub-18
WRONG,paired,sub-02,12,1.941318781137616,ses-04,SSVEP,sub-19
WRONG,paired,sub-02,12,1.4012715931215027,ses-04,SSVEP,sub-21
WRONG,paired,sub-02,12,1.4654094692464132,ses-04,SSVEP,sub-23
WRONG,paired,sub-02,12,1.2819936883690712,ses-04,SSVEP,sub-24
GAIN_WRONG,paired,sub-02,12,1.5572884319202716,ses-04,SSVEP,sub-03
GAIN_WRONG,paired,sub-02,12,1.1595731712726576,ses-04,SSVEP,sub-05
GAIN_WRONG,paired,sub-02,12,1.4448587669720785,ses-04,SSVEP,sub-06
GAIN_WRONG,paired,sub-02,12,1.4981231932730974,ses-04,SSVEP,sub-07
GAIN_WRONG,paired,sub-02,12,1.4676568171679794,ses-04,SSVEP,sub-09
GAIN_WRONG,paired,sub-02,12,1.4912811788769786,ses-04,SSVEP,sub-11
GAIN_WRONG,paired,sub-02,12,1.351188946841382,ses-04,SSVEP,sub-12
GAIN_WRONG,paired,sub-02,12,1.3279368836648133,ses-04,SSVEP,sub-14
GAIN_WRONG,paired,sub-02,12,0.9047982145730767,ses-04,SSVEP,sub-15
GAIN_WRONG,paired,sub-02,12,1.4295386087667306,ses-04,SSVEP,sub-17
GAIN_WRONG,paired,sub-02,12,1.3324966947835868,ses-04,SSVEP,sub-18
GAIN_WRONG,paired,sub-02,12,1.7161190068264591,ses-04,SSVEP,sub-19
GAIN_WRONG,paired,sub-02,12,1.2637988795952644,ses-04,SSVEP,sub-21
GAIN_WRONG,paired,sub-02,12,1.6343338258446742,ses-04,SSVEP,sub-23
GAIN_WRONG,paired,sub-02,12,1.269139126502724,ses-04,SSVEP,sub-24
QUERY_ORACLE,paired,sub-03,12,8.703482367281495e-17,ses-02,ERP,
MATCH,paired,sub-03,12,0.4798564942925125,ses-02,ERP,
POP,paired,sub-03,12,0.655918602242424,ses-02,ERP,
TIME_SHIFT,paired,sub-03,12,2.7887851333247795,ses-02,ERP,
CHANNEL_PERM,paired,sub-03,12,2.776875990594505,ses-02,ERP,
GAIN_MATCH,paired,sub-03,12,0.5538952856841544,ses-02,ERP,
GAIN_POP,paired,sub-03,12,0.655918602242424,ses-02,ERP,
NULL,paired,sub-03,12,3.2973200022841103,ses-02,ERP,
WRONG,paired,sub-03,12,0.9546208291162683,ses-02,ERP,sub-02
WRONG,paired,sub-03,12,1.4431226538125843,ses-02,ERP,sub-05
WRONG,paired,sub-03,12,0.6756329560579107,ses-02,ERP,sub-06
WRONG,paired,sub-03,12,0.9083585700684998,ses-02,ERP,sub-07
WRONG,paired,sub-03,12,1.269037524139238,ses-02,ERP,sub-09
WRONG,paired,sub-03,12,1.0530995403322223,ses-02,ERP,sub-11
WRONG,paired,sub-03,12,2.1137092353987526,ses-02,ERP,sub-12
WRONG,paired,sub-03,12,0.8279029908736115,ses-02,ERP,sub-14
WRONG,paired,sub-03,12,0.8393553760076764,ses-02,ERP,sub-15
WRONG,paired,sub-03,12,1.3955200497051339,ses-02,ERP,sub-17
WRONG,paired,sub-03,12,0.7922288496826145,ses-02,ERP,sub-18
WRONG,paired,sub-03,12,0.9445985382030404,ses-02,ERP,sub-19
WRONG,paired,sub-03,12,0.8013405612412144,ses-02,ERP,sub-21
WRONG,paired,sub-03,12,1.0882607365468366,ses-02,ERP,sub-23
WRONG,paired,sub-03,12,0.9645331208647492,ses-02,ERP,sub-24
GAIN_WRONG,paired,sub-03,12,0.9434687618848095,ses-02,ERP,sub-02
GAIN_WRONG,paired,sub-03,12,0.7836278722867925,ses-02,ERP,sub-05
GAIN_WRONG,paired,sub-03,12,0.6834243624189386,ses-02,ERP,sub-06
GAIN_WRONG,paired,sub-03,12,0.9088432858347898,ses-02,ERP,sub-07
GAIN_WRONG,paired,sub-03,12,1.2114716798566707,ses-02,ERP,sub-09
GAIN_WRONG,paired,sub-03,12,0.8432201143274747,ses-02,ERP,sub-11
GAIN_WRONG,paired,sub-03,12,1.1319907064080832,ses-02,ERP,sub-12
GAIN_WRONG,paired,sub-03,12,0.835446366737774,ses-02,ERP,sub-14
GAIN_WRONG,paired,sub-03,12,0.8600734527350347,ses-02,ERP,sub-15
GAIN_WRONG,paired,sub-03,12,0.9898311141685813,ses-02,ERP,sub-17
GAIN_WRONG,paired,sub-03,12,0.828707086459955,ses-02,ERP,sub-18
GAIN_WRONG,paired,sub-03,12,0.9802182680010633,ses-02,ERP,sub-19
GAIN_WRONG,paired,sub-03,12,0.7805021895394436,ses-02,ERP,sub-21
GAIN_WRONG,paired,sub-03,12,1.1677755378518022,ses-02,ERP,sub-23
GAIN_WRONG,paired,sub-03,12,0.9189322599037871,ses-02,ERP,sub-24
QUERY_ORACLE,paired,sub-03,12,9.604023700074847e-17,ses-02,SSVEP,
MATCH,paired,sub-03,12,1.0312549322022335,ses-02,SSVEP,
POP,paired,sub-03,12,4.329837345385523,ses-02,SSVEP,
TIME_SHIFT,paired,sub-03,12,4.487991871473395,ses-02,SSVEP,
CHANNEL_PERM,paired,sub-03,12,3.8999842020279156,ses-02,SSVEP,
GAIN_MATCH,paired,sub-03,12,1.223377734367078,ses-02,SSVEP,
GAIN_POP,paired,sub-03,12,4.329837345385523,ses-02,SSVEP,
NULL,paired,sub-03,12,4.394626849872881,ses-02,SSVEP,
WRONG,paired,sub-03,12,2.0618469684808534,ses-02,SSVEP,sub-02
WRONG,paired,sub-03,12,1.2107168592174984,ses-02,SSVEP,sub-05
WRONG,paired,sub-03,12,1.2581033546940208,ses-02,SSVEP,sub-06
WRONG,paired,sub-03,12,1.5857957237622717,ses-02,SSVEP,sub-07
WRONG,paired,sub-03,12,11.921657990072669,ses-02,SSVEP,sub-09
WRONG,paired,sub-03,12,3.876646305531612,ses-02,SSVEP,sub-11
WRONG,paired,sub-03,12,3.249143440592657,ses-02,SSVEP,sub-12
WRONG,paired,sub-03,12,1.367289394741549,ses-02,SSVEP,sub-14
WRONG,paired,sub-03,12,1.8142018513697105,ses-02,SSVEP,sub-15
WRONG,paired,sub-03,12,4.641820946970159,ses-02,SSVEP,sub-17
WRONG,paired,sub-03,12,2.435361192532942,ses-02,SSVEP,sub-18
WRONG,paired,sub-03,12,1.441021134822558,ses-02,SSVEP,sub-19
WRONG,paired,sub-03,12,1.9997340179773477,ses-02,SSVEP,sub-21
WRONG,paired,sub-03,12,2.1524288521504666,ses-02,SSVEP,sub-23
WRONG,paired,sub-03,12,1.5333294463089253,ses-02,SSVEP,sub-24
GAIN_WRONG,paired,sub-03,12,2.601821303374336,ses-02,SSVEP,sub-02
GAIN_WRONG,paired,sub-03,12,2.2877521687440083,ses-02,SSVEP,sub-05
GAIN_WRONG,paired,sub-03,12,2.803555972486997,ses-02,SSVEP,sub-06
GAIN_WRONG,paired,sub-03,12,2.6180714542758596,ses-02,SSVEP,sub-07
GAIN_WRONG,paired,sub-03,12,5.834116890695911,ses-02,SSVEP,sub-09
GAIN_WRONG,paired,sub-03,12,4.072303606988375,ses-02,SSVEP,sub-11
GAIN_WRONG,paired,sub-03,12,2.489105138004789,ses-02,SSVEP,sub-12
GAIN_WRONG,paired,sub-03,12,2.2967102746248873,ses-02,SSVEP,sub-14
GAIN_WRONG,paired,sub-03,12,2.762761717885574,ses-02,SSVEP,sub-15
GAIN_WRONG,paired,sub-03,12,2.5708531843009808,ses-02,SSVEP,sub-17
GAIN_WRONG,paired,sub-03,12,2.39477440976402,ses-02,SSVEP,sub-18
GAIN_WRONG,paired,sub-03,12,2.1719091504891046,ses-02,SSVEP,sub-19
GAIN_WRONG,paired,sub-03,12,3.0080785782515345,ses-02,SSVEP,sub-21
GAIN_WRONG,paired,sub-03,12,2.4492223321906423,ses-02,SSVEP,sub-23
GAIN_WRONG,paired,sub-03,12,3.330067864108971,ses-02,SSVEP,sub-24
QUERY_ORACLE,paired,sub-03,12,7.750703924671519e-17,ses-03,ERP,
MATCH,paired,sub-03,12,0.2884109087131946,ses-03,ERP,
POP,paired,sub-03,12,0.6962595842858194,ses-03,ERP,
TIME_SHIFT,paired,sub-03,12,2.014965891083728,ses-03,ERP,
CHANNEL_PERM,paired,sub-03,12,1.8361663293920094,ses-03,ERP,
GAIN_MATCH,paired,sub-03,12,0.38580173034115606,ses-03,ERP,
GAIN_POP,paired,sub-03,12,0.6962595842858194,ses-03,ERP,
NULL,paired,sub-03,12,2.159932123402908,ses-03,ERP,
WRONG,paired,sub-03,12,0.8410860166910051,ses-03,ERP,sub-02
WRONG,paired,sub-03,12,1.0854531688548394,ses-03,ERP,sub-05
WRONG,paired,sub-03,12,0.5623220956921108,ses-03,ERP,sub-06
WRONG,paired,sub-03,12,0.5426417889942116,ses-03,ERP,sub-07
WRONG,paired,sub-03,12,2.926239882646078,ses-03,ERP,sub-09
WRONG,paired,sub-03,12,0.7000592509430102,ses-03,ERP,sub-11
WRONG,paired,sub-03,12,1.2400334360108003,ses-03,ERP,sub-12
WRONG,paired,sub-03,12,0.7058637085481694,ses-03,ERP,sub-14
WRONG,paired,sub-03,12,0.7264097776006371,ses-03,ERP,sub-15
WRONG,paired,sub-03,12,1.3372740537634833,ses-03,ERP,sub-17
WRONG,paired,sub-03,12,0.38665896741439054,ses-03,ERP,sub-18
