fold,metric,panel,participant,condition,identity_margin,auroc,rank1,tar_at_far5
4,cosine,amplitude_only,10,1,0.22368593513965607,0.8434903047091413,1.0,0.42105263157894735
4,cosine,amplitude_only,10,2,0.14427180588245392,0.7326869806094183,0.5263157894736842,0.0
4,cosine,amplitude_only,15,1,-0.07395905256271362,0.38088642659279776,0.3157894736842105,0.0
4,cosine,amplitude_only,15,2,-0.10065698623657227,0.30193905817174516,0.21052631578947367,0.0
4,cosine,topography_only,5,1,0.08311694115400314,0.6218836565096952,0.2631578947368421,0.0
4,cosine,topography_only,5,2,0.1365155726671219,0.7202216066481995,0.7368421052631579,0.5263157894736842
4,cosine,topography_only,10,1,0.22368593513965607,0.8434903047091413,1.0,0.42105263157894735
4,cosine,topography_only,10,2,0.1442718207836151,0.7326869806094183,0.5263157894736842,0.0
4,cosine,topography_only,15,1,-0.07395905256271362,0.38088642659279776,0.3157894736842105,0.0
4,cosine,topography_only,15,2,-0.10065700113773346,0.30193905817174516,0.21052631578947367,0.0
4,cosine,latency_morphology_only,5,1,0.06276442110538483,0.6703601108033241,0.47368421052631576,0.10526315789473684
4,cosine,latency_morphology_only,5,2,0.15710754692554474,0.8462603878116344,0.8421052631578947,0.47368421052631576
4,cosine,latency_morphology_only,10,1,0.1645517498254776,0.8642659279778393,1.0,0.3684210526315789
4,cosine,latency_morphology_only,10,2,0.1458674967288971,0.8462603878116344,0.8947368421052632,0.3157894736842105
4,cosine,latency_morphology_only,15,1,-0.03805294632911682,0.3975069252077562,0.42105263157894735,0.0
4,cosine,latency_morphology_only,15,2,-0.03597401827573776,0.35318559556786705,0.15789473684210525,0.0
4,cosine,band_0.5_4,5,1,0.020652586594223976,0.5831024930747923,0.42105263157894735,0.05263157894736842
4,cosine,band_0.5_4,5,2,0.1664479374885559,0.8407202216066483,0.8421052631578947,0.5789473684210527
4,cosine,band_0.5_4,10,1,0.03613588213920593,0.6648199445983379,0.5263157894736842,0.0
4,cosine,band_0.5_4,10,2,0.12951378524303436,0.7867036011080333,0.8421052631578947,0.2631578947368421
4,cosine,band_0.5_4,15,1,0.009450121782720089,0.5290858725761773,0.47368421052631576,0.15789473684210525
4,cosine,band_0.5_4,15,2,0.053179871290922165,0.5263157894736842,0.5263157894736842,0.0
4,cosine,band_4_8,5,1,0.02807331085205078,0.5844875346260388,0.47368421052631576,0.3157894736842105
4,cosine,band_4_8,5,2,0.32293152809143066,0.9362880886426592,0.9473684210526315,0.8947368421052632
4,cosine,band_4_8,10,1,0.019093798473477364,0.5831024930747922,0.3684210526315789,0.0
4,cosine,band_4_8,10,2,0.1719936728477478,0.8518005540166205,0.7894736842105263,0.15789473684210525
4,cosine,band_4_8,15,1,-0.02270621620118618,0.39335180055401664,0.2631578947368421,0.0
4,cosine,band_4_8,15,2,-0.004486077930778265,0.47091412742382277,0.3157894736842105,0.0
4,cosine,band_8_13,5,1,0.2943829596042633,0.889196675900277,0.8947368421052632,0.3684210526315789
4,cosine,band_8_13,5,2,0.3061968684196472,0.9155124653739612,0.8947368421052632,0.631578947368421
4,cosine,band_8_13,10,1,0.32095327973365784,0.9293628808864266,0.9473684210526315,0.6842105263157895
4,cosine,band_8_13,10,2,0.3200073540210724,0.9529085872576177,0.9473684210526315,0.7894736842105263
4,cosine,band_8_13,15,1,-0.016351517289876938,0.42105263157894735,0.21052631578947367,0.0
4,cosine,band_8_13,15,2,0.0030798453371971846,0.47506925207756234,0.3157894736842105,0.0
4,cosine,band_13_30,5,1,0.004420442972332239,0.554016620498615,0.3157894736842105,0.0
4,cosine,band_13_30,5,2,0.03454276919364929,0.7520775623268698,0.5789473684210527,0.3157894736842105
4,cosine,band_13_30,10,1,-0.01998944580554962,0.31301939058171746,0.15789473684210525,0.05263157894736842
4,cosine,band_13_30,10,2,0.052754174917936325,0.8614958448753463,0.7368421052631579,0.631578947368421
4,cosine,band_13_30,15,1,0.006606081034988165,0.592797783933518,0.42105263157894735,0.0
4,cosine,band_13_30,15,2,-0.0017189561622217298,0.4556786703601108,0.21052631578947367,0.05263157894736842
4,cosine,band_30_45,5,1,0.019727211445569992,0.7271468144044321,0.631578947368421,0.3157894736842105
4,cosine,band_30_45,5,2,0.013391966931521893,0.6523545706371191,0.42105263157894735,0.21052631578947367
4,cosine,band_30_45,10,1,0.014352566562592983,0.6925207756232687,0.47368421052631576,0.2631578947368421
4,cosine,band_30_45,10,2,0.005284316372126341,0.5872576177285319,0.3157894736842105,0.0
4,cosine,band_30_45,15,1,0.00832770112901926,0.6149584487534626,0.5789473684210527,0.15789473684210525
4,cosine,band_30_45,15,2,0.0010225321166217327,0.5083102493074793,0.42105263157894735,0.2631578947368421
4,cosine,band_45_100,5,1,-0.0029877976048737764,0.43213296398891965,0.15789473684210525,0.05263157894736842
4,cosine,band_45_100,5,2,0.011647157371044159,0.6578947368421052,0.5263157894736842,0.3157894736842105
4,cosine,band_45_100,10,1,0.008270351216197014,0.6412742382271469,0.5263157894736842,0.47368421052631576
4,cosine,band_45_100,10,2,0.006436880677938461,0.5858725761772853,0.42105263157894735,0.21052631578947367
4,cosine,band_45_100,15,1,0.0023925488349050283,0.5346260387811634,0.5263157894736842,0.15789473684210525
4,cosine,band_45_100,15,2,0.005709054879844189,0.592797783933518,0.5263157894736842,0.10526315789473684
4,old_verifier_A,full_original,5,aggregate,0.2060987800359726,0.7693905817174516,0.763157894736842,0.47368421052631576
4,old_verifier_A,full_original,10,aggregate,0.5869048833847046,0.9993074792243768,1.0,1.0
4,old_verifier_A,full_original,15,aggregate,0.4151903837919235,0.9473684210526316,0.9210526315789473,0.763157894736842
4,old_verifier_B,full_original,5,aggregate,0.21567166596651077,0.7957063711911357,0.631578947368421,0.39473684210526316
4,old_verifier_B,full_original,10,aggregate,0.5116382241249084,0.9979224376731302,0.9736842105263157,0.8421052631578947
4,old_verifier_B,full_original,15,aggregate,0.4357370436191559,0.9245152354570637,0.868421052631579,0.9473684210526316
