fold,participant,query_index,family,context,donor,selected_codes,observable_only
1,8,28,chewing,WRONG,9,,1
1,8,28,chewing,WRONG,13,p13:00;p13:04;p13:03;p13:01;p13:10;p13:09;p13:13;p13:12,1
1,8,28,chewing,WRONG,16,p16:01;p16:11;p16:04;p16:00;p16:09;p16:10;p16:05;p16:06,1
1,8,28,chewing,POP,,p06:05;p20:15;p20:04;p01:08;p22:03;p23:10;p21:04;p23:07,1
1,8,28,chewing,MATCH,8,p08:15;p08:14;p08:13;p08:08;p08:11;p08:07;p08:10;p08:06,1
1,8,28,tongue,WRONG,9,,1
1,8,28,tongue,WRONG,13,p13:15;p13:04;p13:00;p13:03;p13:10;p13:09;p13:13;p13:12,1
1,8,28,tongue,WRONG,16,p16:13;p16:03;p16:08;p16:09;p16:11;p16:01;p16:07;p16:06,1
1,8,28,tongue,POP,,p23:03;p20:15;p23:13;p23:10;p21:04;p01:08;p26:08;p23:07,1
1,8,28,tongue,MATCH,8,p08:04;p08:14;p08:01;p08:13;p08:10;p08:07;p08:11;p08:06,1
1,8,28,swallowing,WRONG,9,,1
1,8,28,swallowing,WRONG,13,p13:00;p13:01;p13:15;p13:03;p13:10;p13:09;p13:13;p13:12,1
1,8,28,swallowing,WRONG,16,p16:13;p16:09;p16:10;p16:05;p16:11;p16:07;p16:01;p16:06,1
1,8,28,swallowing,POP,,p23:03;p20:04;p23:13;p26:08;p21:04;p23:10;p01:08;p23:07,1
1,8,28,swallowing,MATCH,8,p08:08;p08:13;p08:14;p08:15;p08:11;p08:07;p08:10;p08:06,1
1,8,28,facial_emg,WRONG,9,,1
1,8,28,facial_emg,WRONG,13,p13:01;p13:00;p13:15;p13:03;p13:10;p13:09;p13:13;p13:12,1
1,8,28,facial_emg,WRONG,16,p16:13;p16:10;p16:05;p16:09;p16:11;p16:07;p16:01;p16:06,1
1,8,28,facial_emg,POP,,p20:04;p23:03;p23:13;p26:08;p21:04;p23:10;p01:08;p23:07,1
1,8,28,facial_emg,MATCH,8,p08:01;p08:14;p08:13;p08:15;p08:11;p08:07;p08:10;p08:06,1
1,8,29,head_motion,WRONG,9,,1
1,8,29,head_motion,WRONG,13,p13:03;p13:12;p13:05;p13:02;p13:15;p13:13;p13:10;p13:01,1
1,8,29,head_motion,WRONG,16,p16:03;p16:10;p16:05;p16:02;p16:04;p16:06;p16:08;p16:11,1
1,8,29,head_motion,POP,,p23:06;p18:11;p18:12;p02:08;p23:12;p23:10;p02:09;p26:13,1
1,8,29,head_motion,MATCH,8,p08:00;p08:13;p08:01;p08:11;p08:06;p08:09;p08:14;p08:10,1
1,8,29,chewing,WRONG,9,,1
1,8,29,chewing,WRONG,13,p13:06;p13:12;p13:05;p13:15;p13:02;p13:10;p13:13;p13:01,1
1,8,29,chewing,WRONG,16,p16:14;p16:15;p16:10;p16:05;p16:04;p16:06;p16:08;p16:11,1
1,8,29,chewing,POP,,p20:15;p26:04;p23:06;p23:12;p23:10;p02:08;p26:13;p02:09,1
1,8,29,chewing,MATCH,8,p08:02;p08:01;p08:13;p08:11;p08:10;p08:09;p08:06;p08:14,1
1,8,29,tongue,WRONG,9,,1
1,8,29,tongue,WRONG,13,p13:06;p13:12;p13:05;p13:15;p13:13;p13:02;p13:10;p13:01,1
1,8,29,tongue,WRONG,16,p16:12;p16:10;p16:05;p16:04;p16:06;p16:02;p16:08;p16:11,1
1,8,29,tongue,POP,,p06:12;p20:13;p02:08;p18:11;p23:12;p26:13;p23:10;p02:09,1
1,8,29,tongue,MATCH,8,p08:13;p08:07;p08:01;p08:11;p08:06;p08:09;p08:14;p08:10,1
1,8,29,swallowing,WRONG,9,,1
1,8,29,swallowing,WRONG,13,p13:06;p13:12;p13:05;p13:15;p13:02;p13:13;p13:10;p13:01,1
1,8,29,swallowing,WRONG,16,p16:13;p16:05;p16:10;p16:02;p16:06;p16:04;p16:08;p16:11,1
1,8,29,swallowing,POP,,p23:13;p02:08;p23:06;p18:11;p23:12;p02:09;p23:10;p26:13,1
1,8,29,swallowing,MATCH,8,p08:02;p08:13;p08:01;p08:11;p08:06;p08:09;p08:10;p08:14,1
1,8,29,facial_emg,WRONG,9,,1
1,8,29,facial_emg,WRONG,13,p13:03;p13:12;p13:05;p13:02;p13:15;p13:13;p13:10;p13:01,1
1,8,29,facial_emg,WRONG,16,p16:13;p16:10;p16:05;p16:02;p16:04;p16:06;p16:08;p16:11,1
1,8,29,facial_emg,POP,,p23:06;p18:11;p06:12;p02:08;p23:12;p23:10;p02:09;p26:13,1
1,8,29,facial_emg,MATCH,8,p08:00;p08:01;p08:13;p08:11;p08:06;p08:09;p08:14;p08:10,1
1,8,30,head_motion,WRONG,9,,1
1,8,30,head_motion,WRONG,13,p13:10;p13:11;p13:01;p13:08;p13:04;p13:07;p13:06;p13:13,1
1,8,30,head_motion,WRONG,16,p16:11;p16:03;p16:07;p16:01;p16:14;p16:12;p16:15;p16:10,1
1,8,30,head_motion,POP,,p22:15;p06:10;p18:14;p23:11;p18:00;p22:06;p22:13;p23:03,1
1,8,30,head_motion,MATCH,8,p08:06;p08:02;p08:14;p08:13;p08:01;p08:08;p08:07;p08:12,1
1,8,30,chewing,WRONG,9,,1
1,8,30,chewing,WRONG,13,p13:04;p13:08;p13:15;p13:11;p13:01;p13:07;p13:06;p13:13,1
1,8,30,chewing,WRONG,16,p16:00;p16:07;p16:01;p16:11;p16:14;p16:15;p16:12;p16:10,1
1,8,30,chewing,POP,,p22:15;p26:00;p23:09;p22:06;p18:00;p22:13;p23:05;p23:03,1
1,8,30,chewing,MATCH,8,p08:02;p08:03;p08:13;p08:01;p08:14;p08:08;p08:12;p08:07,1
1,8,30,tongue,WRONG,9,,1
1,8,30,tongue,WRONG,13,p13:04;p13:01;p13:08;p13:10;p13:11;p13:07;p13:06;p13:13,1
1,8,30,tongue,WRONG,16,p16:03;p16:06;p16:07;p16:01;p16:14;p16:12;p16:10;p16:15,1
1,8,30,tongue,POP,,p23:09;p23:05;p18:00;p23:11;p22:06;p22:13;p23:03;p22:15,1
1,8,30,tongue,MATCH,8,p08:15;p08:02;p08:14;p08:13;p08:01;p08:07;p08:08;p08:12,1
1,8,30,swallowing,WRONG,9,,1
1,8,30,swallowing,WRONG,13,p13:01;p13:10;p13:08;p13:11;p13:04;p13:07;p13:06;p13:13,1
1,8,30,swallowing,WRONG,16,p16:07;p16:06;p16:11;p16:14;p16:01;p16:12;p16:10;p16:15,1
1,8,30,swallowing,POP,,p22:15;p26:00;p22:13;p06:10;p23:09;p23:11;p22:06;p23:03,1
1,8,30,swallowing,MATCH,8,p08:02;p08:03;p08:13;p08:01;p08:14;p08:08;p08:07;p08:12,1
1,8,30,facial_emg,WRONG,9,,1
1,8,30,facial_emg,WRONG,13,p13:01;p13:11;p13:08;p13:04;p13:10;p13:07;p13:06;p13:13,1
1,8,30,facial_emg,WRONG,16,p16:03;p16:06;p16:07;p16:01;p16:14;p16:12;p16:10;p16:15,1
1,8,30,facial_emg,POP,,p22:15;p06:10;p18:14;p22:13;p18:00;p22:06;p23:11;p23:03,1
1,8,30,facial_emg,MATCH,8,p08:15;p08:02;p08:14;p08:13;p08:07;p08:08;p08:01;p08:12,1
1,8,31,head_motion,WRONG,9,,1
1,8,31,head_motion,WRONG,13,p13:11;p13:00;p13:14;p13:05;p13:13;p13:15;p13:09;p13:01,1
1,8,31,head_motion,WRONG,16,p16:13;p16:10;p16:04;p16:08;p16:14;p16:02;p16:12;p16:01,1
1,8,31,head_motion,POP,,p06:13;p21:05;p23:12;p02:03;p26:02;p18:11;p26:12;p02:01,1
1,8,31,head_motion,MATCH,8,p08:12;p08:05;p08:14;p08:11;p08:08;p08:10;p08:13;p08:09,1
1,8,31,chewing,WRONG,9,,1
1,8,31,chewing,WRONG,13,p13:14;p13:03;p13:07;p13:09;p13:01;p13:15;p13:13;p13:05,1
1,8,31,chewing,WRONG,16,p16:04;p16:15;p16:02;p16:08;p16:14;p16:10;p16:12;p16:01,1
1,8,31,chewing,POP,,p06:14;p20:14;p22:06;p23:00;p26:00;p21:14;p21:05;p21:01,1
1,8,31,chewing,MATCH,8,p08:02;p08:12;p08:08;p08:04;p08:10;p08:05;p08:13;p08:09,1
1,8,31,tongue,WRONG,9,,1
1,8,31,tongue,WRONG,13,p13:00;p13:07;p13:14;p13:05;p13:09;p13:01;p13:13;p13:15,1
1,8,31,tongue,WRONG,16,p16:11;p16:10;p16:08;p16:14;p16:13;p16:01;p16:02;p16:12,1
1,8,31,tongue,POP,,p18:00;p18:12;p21:03;p06:14;p18:04;p22:10;p26:12;p23:12,1
1,8,31,tongue,MATCH,8,p08:04;p08:03;p08:05;p08:11;p08:08;p08:10;p08:13;p08:09,1
1,8,31,swallowing,WRONG,9,,1
1,8,31,swallowing,WRONG,13,p13:07;p13:00;p13:14;p13:05;p13:09;p13:13;p13:01;p13:15,1
1,8,31,swallowing,WRONG,16,p16:11;p16:08;p16:14;p16:15;p16:13;p16:02;p16:01;p16:12,1
1,8,31,swallowing,POP,,p20:13;p21:03;p18:12;p26:02;p02:01;p26:12;p06:14;p23:12,1
1,8,31,swallowing,MATCH,8,p08:03;p08:12;p08:05;p08:08;p08:11;p08:10;p08:13;p08:09,1
1,8,31,facial_emg,WRONG,9,,1
1,8,31,facial_emg,WRONG,13,p13:07;p13:00;p13:05;p13:14;p13:15;p13:13;p13:01;p13:09,1
1,8,31,facial_emg,WRONG,16,p16:11;p16:04;p16:08;p16:14;p16:13;p16:02;p16:01;p16:12,1
1,8,31,facial_emg,POP,,p18:00;p18:12;p21:09;p06:14;p26:02;p26:12;p23:12;p02:01,1
1,8,31,facial_emg,MATCH,8,p08:14;p08:05;p08:07;p08:11;p08:08;p08:10;p08:13;p08:09,1
1,8,32,head_motion,WRONG,9,,1
1,8,32,head_motion,WRONG,13,p13:06;p13:09;p13:12;p13:13;p13:15;p13:04;p13:11;p13:01,1
1,8,32,head_motion,WRONG,16,p16:04;p16:02;p16:09;p16:15;p16:11;p16:12;p16:13;p16:07,1
1,8,32,head_motion,POP,,p22:15;p14:05;p22:03;p21:04;p05:10;p06:14;p06:10;p05:05,1
1,8,32,head_motion,MATCH,8,p08:09;p08:10;p08:11;p08:15;p08:07;p08:04;p08:01;p08:06,1
1,8,32,chewing,WRONG,9,,1
1,8,32,chewing,WRONG,13,p13:07;p13:06;p13:09;p13:13;p13:04;p13:15;p13:11;p13:01,1
1,8,32,chewing,WRONG,16,p16:05;p16:02;p16:09;p16:15;p16:12;p16:00;p16:07;p16:13,1
1,8,32,chewing,POP,,p14:05;p22:15;p21:04;p22:03;p06:14;p05:10;p06:10;p05:05,1
1,8,32,chewing,MATCH,8,p08:07;p08:14;p08:11;p08:08;p08:15;p08:01;p08:04;p08:06,1
1,8,32,tongue,WRONG,9,,1
1,8,32,tongue,WRONG,13,p13:06;p13:12;p13:09;p13:13;p13:15;p13:04;p13:11;p13:01,1
1,8,32,tongue,WRONG,16,p16:11;p16:06;p16:04;p16:10;p16:15;p16:12;p16:13;p16:07,1
1,8,32,tongue,POP,,p22:00;p21:09;p22:03;p21:04;p05:10;p06:14;p06:10;p05:05,1
1,8,32,tongue,MATCH,8,p08:15;p08:09;p08:10;p08:11;p08:01;p08:07;p08:04;p08:06,1
1,8,32,swallowing,WRONG,9,,1
1,8,32,swallowing,WRONG,13,p13:02;p13:12;p13:09;p13:13;p13:04;p13:15;p13:11;p13:01,1
1,8,32,swallowing,WRONG,16,p16:01;p16:05;p16:09;p16:15;p16:11;p16:12;p16:13;p16:07,1
1,8,32,swallowing,POP,,p14:05;p22:15;p22:03;p21:04;p05:10;p06:14;p06:10;p05:05,1
1,8,32,swallowing,MATCH,8,p08:10;p08:09;p08:11;p08:07;p08:15;p08:01;p08:06;p08:04,1
1,8,32,facial_emg,WRONG,9,,1
1,8,32,facial_emg,WRONG,13,p13:06;p13:12;p13:09;p13:13;p13:04;p13:15;p13:11;p13:01,1
1,8,32,facial_emg,WRONG,16,p16:01;p16:05;p16:09;p16:11;p16:15;p16:12;p16:13;p16:07,1
1,8,32,facial_emg,POP,,p14:05;p22:15;p22:03;p05:10;p21:04;p06:14;p06:10;p05:05,1
1,8,32,facial_emg,MATCH,8,p08:12;p08:09;p08:11;p08:15;p08:07;p08:06;p08:01;p08:04,1
1,8,33,head_motion,WRONG,9,,1
1,8,33,head_motion,WRONG,13,p13:11;p13:04;p13:07;p13:00;p13:06;p13:12;p13:13;p13:01,1
1,8,33,head_motion,WRONG,16,p16:12;p16:07;p16:04;p16:05;p16:13;p16:08;p16:10;p16:09,1
1,8,33,head_motion,POP,,p22:01;p23:15;p21:04;p22:03;p14:05;p22:15;p06:14;p06:10,1
1,8,33,head_motion,MATCH,8,p08:03;p08:14;p08:12;p08:09;p08:13;p08:04;p08:00;p08:06,1
1,8,33,chewing,WRONG,9,,1
1,8,33,chewing,WRONG,13,p13:11;p13:00;p13:04;p13:07;p13:06;p13:15;p13:13;p13:01,1
1,8,33,chewing,WRONG,16,p16:06;p16:05;p16:07;p16:13;p16:08;p16:10;p16:09;p16:04,1
1,8,33,chewing,POP,,p23:15;p21:10;p14:05;p22:03;p22:15;p21:04;p06:14;p06:10,1
1,8,33,chewing,MATCH,8,p08:12;p08:09;p08:07;p08:00;p08:13;p08:06;p08:03;p08:04,1
1,8,33,tongue,WRONG,9,,1
1,8,33,tongue,WRONG,13,p13:10;p13:11;p13:00;p13:06;p13:12;p13:13;p13:07;p13:01,1
1,8,33,tongue,WRONG,16,p16:05;p16:13;p16:12;p16:08;p16:07;p16:04;p16:09;p16:10,1
1,8,33,tongue,POP,,p14:05;p18:08;p23:15;p21:04;p06:06;p22:15;p06:14;p06:10,1
1,8,33,tongue,MATCH,8,p08:03;p08:12;p08:14;p08:09;p08:13;p08:00;p08:04;p08:06,1
1,8,33,swallowing,WRONG,9,,1
1,8,33,swallowing,WRONG,13,p13:05;p13:00;p13:12;p13:11;p13:07;p13:06;p13:13;p13:01,1
1,8,33,swallowing,WRONG,16,p16:06;p16:13;p16:05;p16:07;p16:08;p16:04;p16:10;p16:09,1
1,8,33,swallowing,POP,,p22:01;p23:15;p22:03;p14:05;p22:15;p21:04;p06:14;p06:10,1
1,8,33,swallowing,MATCH,8,p08:14;p08:07;p08:09;p08:03;p08:13;p08:00;p08:04;p08:06,1
1,8,33,facial_emg,WRONG,9,,1
1,8,33,facial_emg,WRONG,13,p13:04;p13:11;p13:00;p13:12;p13:06;p13:07;p13:13;p13:01,1
1,8,33,facial_emg,WRONG,16,p16:06;p16:05;p16:13;p16:08;p16:07;p16:10;p16:04;p16:09,1
1,8,33,facial_emg,POP,,p23:15;p21:10;p22:03;p14:05;p22:15;p21:04;p06:14;p06:10,1
1,8,33,facial_emg,MATCH,8,p08:14;p08:07;p08:09;p08:03;p08:00;p08:13;p08:04;p08:06,1
1,8,34,head_motion,WRONG,9,,1
1,8,34,head_motion,WRONG,13,p13:06;p13:10;p13:13;p13:04;p13:15;p13:11;p13:00;p13:01,1
1,8,34,head_motion,WRONG,16,p16:04;p16:15;p16:00;p16:09;p16:07;p16:13;p16:10;p16:12,1
1,8,34,head_motion,POP,,p29:03;p06:12;p22:04;p05:05;p22:03;p23:15;p14:05;p06:10,1
1,8,34,head_motion,MATCH,8,p08:14;p08:07;p08:02;p08:12;p08:06;p08:15;p08:11;p08:04,1
1,8,34,chewing,WRONG,9,,1
1,8,34,chewing,WRONG,13,p13:06;p13:13;p13:04;p13:05;p13:11;p13:15;p13:00;p13:01,1
1,8,34,chewing,WRONG,16,p16:08;p16:15;p16:07;p16:13;p16:04;p16:12;p16:09;p16:10,1
1,8,34,chewing,POP,,p05:05;p29:03;p22:01;p22:03;p21:03;p14:05;p23:15;p06:10,1
1,8,34,chewing,MATCH,8,p08:00;p08:02;p08:12;p08:07;p08:15;p08:06;p08:11;p08:04,1
1,8,34,tongue,WRONG,9,,1
1,8,34,tongue,WRONG,13,p13:06;p13:13;p13:10;p13:15;p13:04;p13:11;p13:01;p13:00,1
1,8,34,tongue,WRONG,16,p16:15;p16:11;p16:09;p16:00;p16:13;p16:07;p16:10;p16:12,1
1,8,34,tongue,POP,,p23:15;p26:14;p05:05;p14:05;p22:04;p06:12;p22:03;p06:10,1
1,8,34,tongue,MATCH,8,p08:06;p08:14;p08:01;p08:02;p08:15;p08:12;p08:11;p08:04,1
1,8,34,swallowing,WRONG,9,,1
1,8,34,swallowing,WRONG,13,p13:06;p13:05;p13:13;p13:04;p13:15;p13:11;p13:00;p13:01,1
1,8,34,swallowing,WRONG,16,p16:15;p16:00;p16:04;p16:13;p16:07;p16:09;p16:10;p16:12,1
1,8,34,swallowing,POP,,p22:01;p05:05;p29:03;p21:03;p22:03;p14:05;p23:15;p06:10,1
1,8,34,swallowing,MATCH,8,p08:14;p08:07;p08:02;p08:12;p08:15;p08:06;p08:11;p08:04,1
1,8,34,facial_emg,WRONG,9,,1
1,8,34,facial_emg,WRONG,13,p13:04;p13:06;p13:10;p13:13;p13:15;p13:11;p13:00;p13:01,1
1,8,34,facial_emg,WRONG,16,p16:15;p16:00;p16:11;p16:13;p16:07;p16:12;p16:10;p16:09,1
1,8,34,facial_emg,POP,,p22:04;p21:03;p29:03;p05:05;p22:03;p14:05;p23:15;p06:10,1
1,8,34,facial_emg,MATCH,8,p08:07;p08:00;p08:02;p08:12;p08:06;p08:15;p08:11;p08:04,1
1,8,35,head_motion,WRONG,9,,1
1,8,35,head_motion,WRONG,13,p13:06;p13:05;p13:15;p13:04;p13:12;p13:13;p13:11;p13:00,1
1,8,35,head_motion,WRONG,16,p16:07;p16:06;p16:09;p16:10;p16:04;p16:11;p16:12;p16:08,1
1,8,35,head_motion,POP,,p23:15;p06:10;p14:05;p23:13;p22:01;p06:03;p21:03;p29:03,1
1,8,35,head_motion,MATCH,8,p08:08;p08:12;p08:14;p08:00;p08:06;p08:15;p08:02;p08:04,1
1,8,35,chewing,WRONG,9,,1
1,8,35,chewing,WRONG,13,p13:04;p13:07;p13:06;p13:05;p13:15;p13:13;p13:00;p13:11,1
1,8,35,chewing,WRONG,16,p16:07;p16:05;p16:11;p16:10;p16:12;p16:09;p16:08;p16:04,1
1,8,35,chewing,POP,,p23:15;p14:05;p06:10;p23:13;p06:03;p22:01;p21:03;p29:03,1
1,8,35,chewing,MATCH,8,p08:11;p08:14;p08:03;p08:10;p08:06;p08:15;p08:02;p08:04,1
1,8,35,tongue,WRONG,9,,1
1,8,35,tongue,WRONG,13,p13:05;p13:06;p13:04;p13:15;p13:12;p13:11;p13:13;p13:00,1
1,8,35,tongue,WRONG,16,p16:00;p16:09;p16:04;p16:06;p16:10;p16:12;p16:11;p16:08,1
1,8,35,tongue,POP,,p23:15;p06:10;p14:05;p06:03;p23:13;p22:01;p21:03;p29:03,1
1,8,35,tongue,MATCH,8,p08:09;p08:00;p08:14;p08:12;p08:06;p08:15;p08:02;p08:04,1
1,8,35,swallowing,WRONG,9,,1
1,8,35,swallowing,WRONG,13,p13:04;p13:12;p13:06;p13:15;p13:13;p13:05;p13:11;p13:00,1
1,8,35,swallowing,WRONG,16,p16:05;p16:07;p16:11;p16:12;p16:10;p16:09;p16:04;p16:08,1
1,8,35,swallowing,POP,,p23:15;p14:05;p06:10;p23:13;p06:03;p22:01;p21:03;p29:03,1
1,8,35,swallowing,MATCH,8,p08:12;p08:08;p08:00;p08:06;p08:03;p08:15;p08:02;p08:04,1
1,8,35,facial_emg,WRONG,9,,1
1,8,35,facial_emg,WRONG,13,p13:07;p13:12;p13:06;p13:15;p13:13;p13:05;p13:00;p13:11,1
1,8,35,facial_emg,WRONG,16,p16:05;p16:07;p16:11;p16:12;p16:09;p16:10;p16:04;p16:08,1
1,8,35,facial_emg,POP,,p23:15;p14:05;p06:10;p23:13;p06:03;p22:01;p21:03;p29:03,1
1,8,35,facial_emg,MATCH,8,p08:08;p08:10;p08:14;p08:03;p08:06;p08:15;p08:02;p08:04,1
1,8,36,head_motion,WRONG,9,,1
1,8,36,head_motion,WRONG,13,p13:04;p13:05;p13:10;p13:09;p13:08;p13:00;p13:03;p13:12,1
1,8,36,head_motion,WRONG,16,p16:11;p16:01;p16:05;p16:02;p16:12;p16:13;p16:10;p16:03,1
1,8,36,head_motion,POP,,p18:13;p18:01;p26:08;p21:12;p26:06;p23:14;p21:06;p21:10,1
1,8,36,head_motion,MATCH,8,p08:01;p08:15;p08:08;p08:13;p08:05;p08:04;p08:11;p08:00,1
1,8,36,chewing,WRONG,9,,1
1,8,36,chewing,WRONG,13,p13:14;p13:10;p13:04;p13:05;p13:09;p13:00;p13:03;p13:12,1
1,8,36,chewing,WRONG,16,p16:01;p16:05;p16:12;p16:11;p16:13;p16:02;p16:10;p16:03,1
1,8,36,chewing,POP,,p20:02;p02:04;p21:15;p20:04;p21:06;p21:10;p21:12;p23:14,1
1,8,36,chewing,MATCH,8,p08:05;p08:06;p08:12;p08:08;p08:13;p08:11;p08:04;p08:00,1
1,8,36,tongue,WRONG,9,,1
1,8,36,tongue,WRONG,13,p13:02;p13:04;p13:09;p13:08;p13:10;p13:00;p13:03;p13:12,1
1,8,36,tongue,WRONG,16,p16:01;p16:11;p16:04;p16:12;p16:05;p16:13;p16:10;p16:03,1
1,8,36,tongue,POP,,p21:11;p21:12;p26:06;p22:03;p21:06;p23:14;p26:08;p21:10,1
1,8,36,tongue,MATCH,8,p08:08;p08:15;p08:07;p08:13;p08:05;p08:04;p08:00;p08:11,1
1,8,36,swallowing,WRONG,9,,1
1,8,36,swallowing,WRONG,13,p13:05;p13:09;p13:10;p13:04;p13:08;p13:00;p13:12;p13:03,1
1,8,36,swallowing,WRONG,16,p16:11;p16:01;p16:05;p16:02;p16:10;p16:13;p16:12;p16:03,1
1,8,36,swallowing,POP,,p18:05;p22:03;p26:08;p26:06;p21:06;p21:12;p23:14;p21:10,1
1,8,36,swallowing,MATCH,8,p08:15;p08:08;p08:07;p08:05;p08:13;p08:04;p08:00;p08:11,1
1,8,36,facial_emg,WRONG,9,,1
1,8,36,facial_emg,WRONG,13,p13:05;p13:09;p13:04;p13:10;p13:00;p13:08;p13:12;p13:03,1
1,8,36,facial_emg,WRONG,16,p16:11;p16:01;p16:05;p16:02;p16:10;p16:13;p16:12;p16:03,1
1,8,36,facial_emg,POP,,p18:01;p22:03;p26:06;p26:08;p21:12;p23:14;p21:06;p21:10,1
1,8,36,facial_emg,MATCH,8,p08:15;p08:01;p08:07;p08:05;p08:13;p08:04;p08:00;p08:11,1
1,8,37,head_motion,WRONG,9,,1
1,8,37,head_motion,WRONG,13,p13:04;p13:15;p13:00;p13:13;p13:03;p13:12;p13:08;p13:07,1
1,8,37,head_motion,WRONG,16,p16:07;p16:10;p16:13;p16:09;p16:00;p16:05;p16:04;p16:03,1
1,8,37,head_motion,POP,,p26:08;p20:10;p02:07;p23:01;p18:10;p22:07;p21:15;p23:08,1
1,8,37,head_motion,MATCH,8,p08:06;p08:03;p08:00;p08:02;p08:10;p08:08;p08:15;p08:05,1
1,8,37,chewing,WRONG,9,,1
1,8,37,chewing,WRONG,13,p13:08;p13:15;p13:03;p13:05;p13:00;p13:12;p13:13;p13:07,1
1,8,37,chewing,WRONG,16,p16:10;p16:15;p16:09;p16:13;p16:00;p16:04;p16:05;p16:03,1
1,8,37,chewing,POP,,p20:11;p23:06;p23:08;p22:08;p20:10;p22:07;p26:08;p02:07,1
1,8,37,chewing,MATCH,8,p08:00;p08:08;p08:01;p08:02;p08:05;p08:06;p08:10;p08:15,1
1,8,37,tongue,WRONG,9,,1
1,8,37,tongue,WRONG,13,p13:03;p13:14;p13:04;p13:00;p13:13;p13:01;p13:08;p13:07,1
1,8,37,tongue,WRONG,16,p16:10;p16:12;p16:00;p16:11;p16:05;p16:13;p16:04;p16:03,1
1,8,37,tongue,POP,,p20:10;p02:07;p21:12;p22:07;p18:10;p21:15;p23:01;p23:08,1
1,8,37,tongue,MATCH,8,p08:10;p08:00;p08:14;p08:15;p08:03;p08:06;p08:05;p08:02,1
1,8,37,swallowing,WRONG,9,,1
1,8,37,swallowing,WRONG,13,p13:01;p13:15;p13:13;p13:14;p13:12;p13:00;p13:08;p13:07,1
1,8,37,swallowing,WRONG,16,p16:11;p16:10;p16:13;p16:09;p16:00;p16:05;p16:04;p16:03,1
1,8,37,swallowing,POP,,p20:10;p02:07;p18:10;p23:01;p22:07;p02:06;p21:15;p23:08,1
1,8,37,swallowing,MATCH,8,p08:14;p08:00;p08:06;p08:15;p08:03;p08:02;p08:08;p08:05,1
1,8,37,facial_emg,WRONG,9,,1
1,8,37,facial_emg,WRONG,13,p13:03;p13:01;p13:14;p13:15;p13:12;p13:00;p13:08;p13:07,1
1,8,37,facial_emg,WRONG,16,p16:10;p16:11;p16:13;p16:00;p16:09;p16:05;p16:04;p16:03,1
1,8,37,facial_emg,POP,,p02:06;p22:07;p02:07;p18:10;p23:01;p20:10;p21:15;p23:08,1
1,8,37,facial_emg,MATCH,8,p08:10;p08:02;p08:06;p08:00;p08:03;p08:15;p08:08;p08:05,1
1,8,38,head_motion,WRONG,9,,1
1,8,38,head_motion,WRONG,13,p13:08;p13:03;p13:01;p13:12;p13:06;p13:09;p13:10;p13:00,1
1,8,38,head_motion,WRONG,16,p16:03;p16:14;p16:13;p16:02;p16:08;p16:05;p16:10;p16:04,1
1,8,38,head_motion,POP,,p06:05;p18:01;p22:01;p22:00;p01:00;p23:14;p23:13;p21:11,1
1,8,38,head_motion,MATCH,8,p08:01;p08:00;p08:09;p08:02;p08:15;p08:11;p08:03;p08:14,1
1,8,38,chewing,WRONG,9,,1
1,8,38,chewing,WRONG,13,p13:07;p13:03;p13:12;p13:11;p13:02;p13:05;p13:00;p13:10,1
1,8,38,chewing,WRONG,16,p16:14;p16:03;p16:13;p16:10;p16:08;p16:05;p16:02;p16:04,1
1,8,38,chewing,POP,,p22:00;p18:01;p23:13;p22:12;p01:00;p23:14;p21:11;p18:10,1
1,8,38,chewing,MATCH,8,p08:06;p08:07;p08:11;p08:04;p08:13;p08:01;p08:14;p08:03,1
1,8,38,tongue,WRONG,9,,1
1,8,38,tongue,WRONG,13,p13:05;p13:01;p13:03;p13:12;p13:06;p13:09;p13:10;p13:00,1
1,8,38,tongue,WRONG,16,p16:03;p16:14;p16:13;p16:02;p16:10;p16:08;p16:05;p16:04,1
1,8,38,tongue,POP,,p06:05;p18:01;p01:00;p22:01;p23:14;p22:00;p21:11;p23:13,1
1,8,38,tongue,MATCH,8,p08:00;p08:15;p08:01;p08:09;p08:02;p08:03;p08:11;p08:14,1
1,8,38,swallowing,WRONG,9,,1
1,8,38,swallowing,WRONG,13,p13:12;p13:01;p13:03;p13:09;p13:06;p13:05;p13:00;p13:10,1
1,8,38,swallowing,WRONG,16,p16:14;p16:03;p16:13;p16:10;p16:08;p16:05;p16:02;p16:04,1
1,8,38,swallowing,POP,,p22:01;p22:12;p06:05;p18:10;p22:00;p23:13;p21:11;p23:14,1
1,8,38,swallowing,MATCH,8,p08:15;p08:04;p08:13;p08:01;p08:02;p08:03;p08:11;p08:14,1
1,8,38,facial_emg,WRONG,9,,1
1,8,38,facial_emg,WRONG,13,p13:11;p13:03;p13:01;p13:09;p13:05;p13:06;p13:00;p13:10,1
1,8,38,facial_emg,WRONG,16,p16:14;p16:07;p16:13;p16:10;p16:02;p16:08;p16:05;p16:04,1
1,8,38,facial_emg,POP,,p18:01;p18:10;p01:00;p22:00;p23:13;p22:12;p21:11;p23:14,1
1,8,38,facial_emg,MATCH,8,p08:09;p08:00;p08:04;p08:01;p08:13;p08:11;p08:03;p08:14,1
1,8,39,head_motion,WRONG,9,,1
1,8,39,head_motion,WRONG,13,p13:01;p13:00;p13:06;p13:12;p13:02;p13:09;p13:15;p13:03,1
