fold,participant,unit,state,run,family,outer_training_mask_only
2,18,17,open_base,4,head_motion,1
2,18,17,open_base,4,chewing,1
2,18,17,open_base,4,tongue,1
2,18,17,open_base,4,swallowing,1
2,18,17,open_base,4,facial_emg,1
2,18,18,open_base,4,head_motion,1
2,18,18,open_base,4,chewing,1
2,18,18,open_base,4,tongue,1
2,18,18,open_base,4,swallowing,1
2,18,18,open_base,4,facial_emg,1
2,18,19,open_base,4,head_motion,1
2,18,19,open_base,4,chewing,1
2,18,19,open_base,4,tongue,1
2,18,19,open_base,4,swallowing,1
2,18,19,open_base,4,facial_emg,1
2,18,20,close_base,4,head_motion,1
2,18,20,close_base,4,chewing,1
2,18,20,close_base,4,tongue,1
2,18,20,close_base,4,swallowing,1
2,18,20,close_base,4,facial_emg,1
2,18,21,close_base,4,head_motion,1
2,18,21,close_base,4,chewing,1
2,18,21,close_base,4,tongue,1
2,18,21,close_base,4,swallowing,1
2,18,21,close_base,4,facial_emg,1
2,18,22,close_base,4,head_motion,1
2,18,22,close_base,4,chewing,1
2,18,22,close_base,4,tongue,1
2,18,22,close_base,4,swallowing,1
2,18,22,close_base,4,facial_emg,1
2,18,23,close_base,4,head_motion,1
2,18,23,close_base,4,chewing,1
2,18,23,close_base,4,tongue,1
2,18,23,close_base,4,swallowing,1
2,18,23,close_base,4,facial_emg,1
2,18,24,open_base,5,head_motion,1
2,18,24,open_base,5,chewing,1
2,18,24,open_base,5,tongue,1
2,18,24,open_base,5,swallowing,1
2,18,24,open_base,5,facial_emg,1
2,18,25,open_base,5,head_motion,1
2,18,25,open_base,5,chewing,1
2,18,25,open_base,5,tongue,1
2,18,25,open_base,5,swallowing,1
2,18,25,open_base,5,facial_emg,1
2,18,26,open_base,5,head_motion,1
2,18,26,open_base,5,chewing,1
2,18,26,open_base,5,tongue,1
2,18,26,open_base,5,swallowing,1
2,18,26,open_base,5,facial_emg,1
2,18,27,open_base,5,head_motion,1
2,18,27,open_base,5,chewing,1
2,18,27,open_base,5,tongue,1
2,18,27,open_base,5,swallowing,1
2,18,27,open_base,5,facial_emg,1
2,18,28,close_base,5,head_motion,1
2,18,28,close_base,5,chewing,1
2,18,28,close_base,5,tongue,1
2,18,28,close_base,5,swallowing,1
2,18,28,close_base,5,facial_emg,1
2,18,29,close_base,5,head_motion,1
2,18,29,close_base,5,chewing,1
2,18,29,close_base,5,tongue,1
2,18,29,close_base,5,swallowing,1
2,18,29,close_base,5,facial_emg,1
2,18,30,close_base,5,head_motion,1
2,18,30,close_base,5,chewing,1
2,18,30,close_base,5,tongue,1
2,18,30,close_base,5,swallowing,1
2,18,30,close_base,5,facial_emg,1
2,18,31,close_base,5,head_motion,1
2,18,31,close_base,5,chewing,1
2,18,31,close_base,5,tongue,1
2,18,31,close_base,5,swallowing,1
2,18,31,close_base,5,facial_emg,1
2,18,32,open_base,6,head_motion,1
2,18,32,open_base,6,chewing,1
2,18,32,open_base,6,tongue,1
2,18,32,open_base,6,swallowing,1
2,18,32,open_base,6,facial_emg,1
2,18,33,open_base,6,head_motion,1
2,18,33,open_base,6,chewing,1
2,18,33,open_base,6,tongue,1
2,18,33,open_base,6,swallowing,1
2,18,33,open_base,6,facial_emg,1
2,18,34,open_base,6,head_motion,1
2,18,34,open_base,6,chewing,1
2,18,34,open_base,6,tongue,1
2,18,34,open_base,6,swallowing,1
2,18,34,open_base,6,facial_emg,1
2,18,35,open_base,6,head_motion,1
2,18,35,open_base,6,chewing,1
2,18,35,open_base,6,tongue,1
2,18,35,open_base,6,swallowing,1
2,18,35,open_base,6,facial_emg,1
2,18,36,close_base,6,head_motion,1
2,18,36,close_base,6,chewing,1
2,18,36,close_base,6,tongue,1
2,18,36,close_base,6,swallowing,1
2,18,36,close_base,6,facial_emg,1
2,18,37,close_base,6,head_motion,1
2,18,37,close_base,6,chewing,1
2,18,37,close_base,6,tongue,1
2,18,37,close_base,6,swallowing,1
2,18,37,close_base,6,facial_emg,1
2,18,38,close_base,6,head_motion,1
2,18,38,close_base,6,chewing,1
2,18,38,close_base,6,tongue,1
2,18,38,close_base,6,swallowing,1
2,18,38,close_base,6,facial_emg,1
2,18,39,close_base,6,head_motion,1
2,18,39,close_base,6,chewing,1
2,18,39,close_base,6,tongue,1
2,18,39,close_base,6,swallowing,1
2,18,39,close_base,6,facial_emg,1
2,30,0,open_base,2,head_motion,1
2,30,0,open_base,2,chewing,1
2,30,0,open_base,2,tongue,1
2,30,0,open_base,2,swallowing,1
2,30,0,open_base,2,facial_emg,1
2,30,1,open_base,2,head_motion,1
2,30,1,open_base,2,chewing,1
2,30,1,open_base,2,tongue,1
2,30,1,open_base,2,swallowing,1
2,30,1,open_base,2,facial_emg,1
2,30,2,open_base,2,head_motion,1
2,30,2,open_base,2,chewing,1
2,30,2,open_base,2,tongue,1
2,30,2,open_base,2,swallowing,1
2,30,2,open_base,2,facial_emg,1
2,30,3,open_base,2,head_motion,1
2,30,3,open_base,2,chewing,1
2,30,3,open_base,2,tongue,1
2,30,3,open_base,2,swallowing,1
2,30,3,open_base,2,facial_emg,1
2,30,4,open_base,3,head_motion,1
2,30,4,open_base,3,chewing,1
2,30,4,open_base,3,tongue,1
2,30,4,open_base,3,swallowing,1
2,30,4,open_base,3,facial_emg,1
2,30,5,open_base,3,head_motion,1
2,30,5,open_base,3,chewing,1
2,30,5,open_base,3,tongue,1
2,30,5,open_base,3,swallowing,1
2,30,5,open_base,3,facial_emg,1
2,30,6,open_base,3,head_motion,1
2,30,6,open_base,3,chewing,1
2,30,6,open_base,3,tongue,1
2,30,6,open_base,3,swallowing,1
2,30,6,open_base,3,facial_emg,1
2,30,7,open_base,3,head_motion,1
2,30,7,open_base,3,chewing,1
2,30,7,open_base,3,tongue,1
2,30,7,open_base,3,swallowing,1
2,30,7,open_base,3,facial_emg,1
2,30,8,close_base,3,head_motion,1
2,30,8,close_base,3,chewing,1
2,30,8,close_base,3,tongue,1
2,30,8,close_base,3,swallowing,1
2,30,8,close_base,3,facial_emg,1
2,30,9,close_base,3,head_motion,1
2,30,9,close_base,3,chewing,1
2,30,9,close_base,3,tongue,1
2,30,9,close_base,3,swallowing,1
2,30,9,close_base,3,facial_emg,1
2,30,10,close_base,3,head_motion,1
2,30,10,close_base,3,chewing,1
2,30,10,close_base,3,tongue,1
2,30,10,close_base,3,swallowing,1
2,30,10,close_base,3,facial_emg,1
2,30,11,close_base,3,head_motion,1
2,30,11,close_base,3,chewing,1
2,30,11,close_base,3,tongue,1
2,30,11,close_base,3,swallowing,1
2,30,11,close_base,3,facial_emg,1
2,30,12,open_base,4,head_motion,1
2,30,12,open_base,4,chewing,1
2,30,12,open_base,4,tongue,1
2,30,12,open_base,4,swallowing,1
2,30,12,open_base,4,facial_emg,1
2,30,13,open_base,4,head_motion,1
2,30,13,open_base,4,chewing,1
2,30,13,open_base,4,tongue,1
2,30,13,open_base,4,swallowing,1
2,30,13,open_base,4,facial_emg,1
2,30,14,open_base,4,head_motion,1
2,30,14,open_base,4,chewing,1
2,30,14,open_base,4,tongue,1
2,30,14,open_base,4,swallowing,1
2,30,14,open_base,4,facial_emg,1
2,30,15,open_base,4,head_motion,1
2,30,15,open_base,4,chewing,1
2,30,15,open_base,4,tongue,1
2,30,15,open_base,4,swallowing,1
2,30,15,open_base,4,facial_emg,1
2,30,16,open_base,5,head_motion,1
2,30,16,open_base,5,chewing,1
2,30,16,open_base,5,tongue,1
2,30,16,open_base,5,swallowing,1
2,30,16,open_base,5,facial_emg,1
2,30,17,open_base,5,head_motion,1
2,30,17,open_base,5,chewing,1
2,30,17,open_base,5,tongue,1
2,30,17,open_base,5,swallowing,1
2,30,17,open_base,5,facial_emg,1
2,30,18,open_base,5,head_motion,1
2,30,18,open_base,5,chewing,1
2,30,18,open_base,5,tongue,1
2,30,18,open_base,5,swallowing,1
2,30,18,open_base,5,facial_emg,1
2,30,19,open_base,5,head_motion,1
2,30,19,open_base,5,chewing,1
2,30,19,open_base,5,tongue,1
2,30,19,open_base,5,swallowing,1
2,30,19,open_base,5,facial_emg,1
2,30,20,open_base,6,head_motion,1
2,30,20,open_base,6,chewing,1
2,30,20,open_base,6,tongue,1
2,30,20,open_base,6,swallowing,1
2,30,20,open_base,6,facial_emg,1
2,30,21,open_base,6,head_motion,1
2,30,21,open_base,6,chewing,1
2,30,21,open_base,6,tongue,1
2,30,21,open_base,6,swallowing,1
2,30,21,open_base,6,facial_emg,1
2,30,22,open_base,6,head_motion,1
2,30,22,open_base,6,chewing,1
2,30,22,open_base,6,tongue,1
2,30,22,open_base,6,swallowing,1
2,30,22,open_base,6,facial_emg,1
2,30,23,open_base,6,head_motion,1
2,30,23,open_base,6,chewing,1
2,30,23,open_base,6,tongue,1
2,30,23,open_base,6,swallowing,1
2,30,23,open_base,6,facial_emg,1
2,30,24,close_base,6,head_motion,1
2,30,24,close_base,6,chewing,1
2,30,24,close_base,6,tongue,1
2,30,24,close_base,6,swallowing,1
2,30,24,close_base,6,facial_emg,1
2,30,25,close_base,6,head_motion,1
2,30,25,close_base,6,chewing,1
2,30,25,close_base,6,tongue,1
2,30,25,close_base,6,swallowing,1
2,30,25,close_base,6,facial_emg,1
2,30,26,close_base,6,head_motion,1
2,30,26,close_base,6,chewing,1
2,30,26,close_base,6,tongue,1
2,30,26,close_base,6,swallowing,1
2,30,26,close_base,6,facial_emg,1
2,30,27,close_base,6,head_motion,1
2,30,27,close_base,6,chewing,1
2,30,27,close_base,6,tongue,1
2,30,27,close_base,6,swallowing,1
2,30,27,close_base,6,facial_emg,1
3,1,0,open_base,2,head_motion,1
3,1,0,open_base,2,chewing,1
3,1,0,open_base,2,tongue,1
3,1,0,open_base,2,swallowing,1
3,1,0,open_base,2,facial_emg,1
3,1,1,open_base,2,head_motion,1
3,1,1,open_base,2,chewing,1
3,1,1,open_base,2,tongue,1
3,1,1,open_base,2,swallowing,1
3,1,1,open_base,2,facial_emg,1
3,1,2,open_base,2,head_motion,1
3,1,2,open_base,2,chewing,1
3,1,2,open_base,2,tongue,1
3,1,2,open_base,2,swallowing,1
3,1,2,open_base,2,facial_emg,1
3,1,3,open_base,2,head_motion,1
3,1,3,open_base,2,chewing,1
3,1,3,open_base,2,tongue,1
3,1,3,open_base,2,swallowing,1
3,1,3,open_base,2,facial_emg,1
3,1,4,close_base,2,head_motion,1
3,1,4,close_base,2,chewing,1
3,1,4,close_base,2,tongue,1
3,1,4,close_base,2,swallowing,1
3,1,4,close_base,2,facial_emg,1
3,1,5,close_base,2,head_motion,1
3,1,5,close_base,2,chewing,1
3,1,5,close_base,2,tongue,1
3,1,5,close_base,2,swallowing,1
3,1,5,close_base,2,facial_emg,1
3,1,6,close_base,2,head_motion,1
3,1,6,close_base,2,chewing,1
3,1,6,close_base,2,tongue,1
3,1,6,close_base,2,swallowing,1
3,1,6,close_base,2,facial_emg,1
3,1,7,close_base,2,head_motion,1
3,1,7,close_base,2,chewing,1
3,1,7,close_base,2,tongue,1
3,1,7,close_base,2,swallowing,1
3,1,7,close_base,2,facial_emg,1
3,1,8,open_base,3,head_motion,1
3,1,8,open_base,3,chewing,1
3,1,8,open_base,3,tongue,1
3,1,8,open_base,3,swallowing,1
3,1,8,open_base,3,facial_emg,1
3,1,9,open_base,3,head_motion,1
3,1,9,open_base,3,chewing,1
3,1,9,open_base,3,tongue,1
3,1,9,open_base,3,swallowing,1
3,1,9,open_base,3,facial_emg,1
3,1,10,open_base,3,head_motion,1
3,1,10,open_base,3,chewing,1
3,1,10,open_base,3,tongue,1
3,1,10,open_base,3,swallowing,1
3,1,10,open_base,3,facial_emg,1
3,1,11,open_base,3,head_motion,1
3,1,11,open_base,3,chewing,1
3,1,11,open_base,3,tongue,1
3,1,11,open_base,3,swallowing,1
3,1,11,open_base,3,facial_emg,1
3,1,12,close_base,3,head_motion,1
3,1,12,close_base,3,chewing,1
3,1,12,close_base,3,tongue,1
3,1,12,close_base,3,swallowing,1
3,1,12,close_base,3,facial_emg,1
3,1,13,close_base,3,head_motion,1
3,1,13,close_base,3,chewing,1
3,1,13,close_base,3,tongue,1
3,1,13,close_base,3,swallowing,1
3,1,13,close_base,3,facial_emg,1
3,1,14,close_base,3,head_motion,1
3,1,14,close_base,3,chewing,1
3,1,14,close_base,3,tongue,1
3,1,14,close_base,3,swallowing,1
3,1,14,close_base,3,facial_emg,1
3,1,15,close_base,3,head_motion,1
3,1,15,close_base,3,chewing,1
3,1,15,close_base,3,tongue,1
3,1,15,close_base,3,swallowing,1
3,1,15,close_base,3,facial_emg,1
3,1,16,open_base,4,head_motion,1
3,1,16,open_base,4,chewing,1
3,1,16,open_base,4,tongue,1
3,1,16,open_base,4,swallowing,1
3,1,16,open_base,4,facial_emg,1
3,1,17,open_base,4,head_motion,1
3,1,17,open_base,4,chewing,1
3,1,17,open_base,4,tongue,1
3,1,17,open_base,4,swallowing,1
3,1,17,open_base,4,facial_emg,1
3,1,18,open_base,4,head_motion,1
3,1,18,open_base,4,chewing,1
3,1,18,open_base,4,tongue,1
3,1,18,open_base,4,swallowing,1
3,1,18,open_base,4,facial_emg,1
3,1,19,open_base,4,head_motion,1
3,1,19,open_base,4,chewing,1
3,1,19,open_base,4,tongue,1
3,1,19,open_base,4,swallowing,1
3,1,19,open_base,4,facial_emg,1
3,1,20,close_base,4,head_motion,1
3,1,20,close_base,4,chewing,1
3,1,20,close_base,4,tongue,1
3,1,20,close_base,4,swallowing,1
3,1,20,close_base,4,facial_emg,1
3,1,21,close_base,4,head_motion,1
3,1,21,close_base,4,chewing,1
3,1,21,close_base,4,tongue,1
3,1,21,close_base,4,swallowing,1
3,1,21,close_base,4,facial_emg,1
3,1,22,close_base,4,head_motion,1
3,1,22,close_base,4,chewing,1
3,1,22,close_base,4,tongue,1
3,1,22,close_base,4,swallowing,1
3,1,22,close_base,4,facial_emg,1
3,1,23,close_base,4,head_motion,1
3,1,23,close_base,4,chewing,1
3,1,23,close_base,4,tongue,1
3,1,23,close_base,4,swallowing,1
3,1,23,close_base,4,facial_emg,1
3,1,24,open_base,5,head_motion,1
3,1,24,open_base,5,chewing,1
3,1,24,open_base,5,tongue,1
3,1,24,open_base,5,swallowing,1
3,1,24,open_base,5,facial_emg,1
3,1,25,open_base,5,head_motion,1
3,1,25,open_base,5,chewing,1
3,1,25,open_base,5,tongue,1
3,1,25,open_base,5,swallowing,1
3,1,25,open_base,5,facial_emg,1
3,1,26,open_base,5,head_motion,1
3,1,26,open_base,5,chewing,1
3,1,26,open_base,5,tongue,1
3,1,26,open_base,5,swallowing,1
3,1,26,open_base,5,facial_emg,1
3,1,27,open_base,5,head_motion,1
3,1,27,open_base,5,chewing,1
3,1,27,open_base,5,tongue,1
3,1,27,open_base,5,swallowing,1
3,1,27,open_base,5,facial_emg,1
3,1,28,close_base,5,head_motion,1
3,1,28,close_base,5,chewing,1
3,1,28,close_base,5,tongue,1
3,1,28,close_base,5,swallowing,1
3,1,28,close_base,5,facial_emg,1
3,1,29,close_base,5,head_motion,1
3,1,29,close_base,5,chewing,1
3,1,29,close_base,5,tongue,1
3,1,29,close_base,5,swallowing,1
3,1,29,close_base,5,facial_emg,1
3,1,30,close_base,5,head_motion,1
3,1,30,close_base,5,chewing,1
3,1,30,close_base,5,tongue,1
3,1,30,close_base,5,swallowing,1
3,1,30,close_base,5,facial_emg,1
3,1,31,close_base,5,head_motion,1
3,1,31,close_base,5,chewing,1
3,1,31,close_base,5,tongue,1
3,1,31,close_base,5,swallowing,1
3,1,31,close_base,5,facial_emg,1
3,1,32,open_base,6,head_motion,1
3,1,32,open_base,6,chewing,1
3,1,32,open_base,6,tongue,1
3,1,32,open_base,6,swallowing,1
3,1,32,open_base,6,facial_emg,1
3,1,33,open_base,6,head_motion,1
3,1,33,open_base,6,chewing,1
3,1,33,open_base,6,tongue,1
3,1,33,open_base,6,swallowing,1
3,1,33,open_base,6,facial_emg,1
3,1,34,open_base,6,head_motion,1
3,1,34,open_base,6,chewing,1
3,1,34,open_base,6,tongue,1
3,1,34,open_base,6,swallowing,1
3,1,34,open_base,6,facial_emg,1
3,1,35,open_base,6,head_motion,1
3,1,35,open_base,6,chewing,1
3,1,35,open_base,6,tongue,1
3,1,35,open_base,6,swallowing,1
3,1,35,open_base,6,facial_emg,1
3,1,36,close_base,6,head_motion,1
3,1,36,close_base,6,chewing,1
3,1,36,close_base,6,tongue,1
3,1,36,close_base,6,swallowing,1
3,1,36,close_base,6,facial_emg,1
3,1,37,close_base,6,head_motion,1
3,1,37,close_base,6,chewing,1
3,1,37,close_base,6,tongue,1
3,1,37,close_base,6,swallowing,1
3,1,37,close_base,6,facial_emg,1
3,1,38,close_base,6,head_motion,1
3,1,38,close_base,6,chewing,1
3,1,38,close_base,6,tongue,1
3,1,38,close_base,6,swallowing,1
3,1,38,close_base,6,facial_emg,1
3,1,39,close_base,6,head_motion,1
3,1,39,close_base,6,chewing,1
3,1,39,close_base,6,tongue,1
3,1,39,close_base,6,swallowing,1
3,1,39,close_base,6,facial_emg,1
3,21,0,open_base,2,head_motion,1
3,21,0,open_base,2,chewing,1
3,21,0,open_base,2,tongue,1
3,21,0,open_base,2,swallowing,1
3,21,0,open_base,2,facial_emg,1
3,21,1,open_base,2,head_motion,1
3,21,1,open_base,2,chewing,1
3,21,1,open_base,2,tongue,1
3,21,1,open_base,2,swallowing,1
3,21,1,open_base,2,facial_emg,1
3,21,2,open_base,2,head_motion,1
3,21,2,open_base,2,chewing,1
3,21,2,open_base,2,tongue,1
3,21,2,open_base,2,swallowing,1
3,21,2,open_base,2,facial_emg,1
3,21,3,open_base,2,head_motion,1
3,21,3,open_base,2,chewing,1
3,21,3,open_base,2,tongue,1
3,21,3,open_base,2,swallowing,1
3,21,3,open_base,2,facial_emg,1
3,21,4,close_base,2,head_motion,1
3,21,4,close_base,2,chewing,1
3,21,4,close_base,2,tongue,1
3,21,4,close_base,2,swallowing,1
3,21,4,close_base,2,facial_emg,1
3,21,5,close_base,2,head_motion,1
3,21,5,close_base,2,chewing,1
3,21,5,close_base,2,tongue,1
3,21,5,close_base,2,swallowing,1
3,21,5,close_base,2,facial_emg,1
3,21,6,close_base,2,head_motion,1
3,21,6,close_base,2,chewing,1
3,21,6,close_base,2,tongue,1
3,21,6,close_base,2,swallowing,1
3,21,6,close_base,2,facial_emg,1
3,21,7,close_base,2,head_motion,1
3,21,7,close_base,2,chewing,1
3,21,7,close_base,2,tongue,1
3,21,7,close_base,2,swallowing,1
3,21,7,close_base,2,facial_emg,1
3,21,8,open_base,3,head_motion,1
3,21,8,open_base,3,chewing,1
3,21,8,open_base,3,tongue,1
3,21,8,open_base,3,swallowing,1
3,21,8,open_base,3,facial_emg,1
3,21,9,open_base,3,head_motion,1
3,21,9,open_base,3,chewing,1
3,21,9,open_base,3,tongue,1
3,21,9,open_base,3,swallowing,1
3,21,9,open_base,3,facial_emg,1
3,21,10,open_base,3,head_motion,1
3,21,10,open_base,3,chewing,1
3,21,10,open_base,3,tongue,1
3,21,10,open_base,3,swallowing,1
3,21,10,open_base,3,facial_emg,1
3,21,11,open_base,3,head_motion,1
3,21,11,open_base,3,chewing,1
3,21,11,open_base,3,tongue,1
3,21,11,open_base,3,swallowing,1
3,21,11,open_base,3,facial_emg,1
3,21,12,close_base,3,head_motion,1
3,21,12,close_base,3,chewing,1
3,21,12,close_base,3,tongue,1
3,21,12,close_base,3,swallowing,1
3,21,12,close_base,3,facial_emg,1
3,21,13,close_base,3,head_motion,1
3,21,13,close_base,3,chewing,1
3,21,13,close_base,3,tongue,1
3,21,13,close_base,3,swallowing,1
3,21,13,close_base,3,facial_emg,1
3,21,14,close_base,3,head_motion,1
3,21,14,close_base,3,chewing,1
3,21,14,close_base,3,tongue,1
3,21,14,close_base,3,swallowing,1
3,21,14,close_base,3,facial_emg,1
3,21,15,close_base,3,head_motion,1
3,21,15,close_base,3,chewing,1
3,21,15,close_base,3,tongue,1
3,21,15,close_base,3,swallowing,1
3,21,15,close_base,3,facial_emg,1
3,21,16,open_base,4,head_motion,1
3,21,16,open_base,4,chewing,1
3,21,16,open_base,4,tongue,1
3,21,16,open_base,4,swallowing,1
3,21,16,open_base,4,facial_emg,1
3,21,17,open_base,4,head_motion,1
3,21,17,open_base,4,chewing,1
3,21,17,open_base,4,tongue,1
3,21,17,open_base,4,swallowing,1
3,21,17,open_base,4,facial_emg,1
3,21,18,open_base,4,head_motion,1
3,21,18,open_base,4,chewing,1
3,21,18,open_base,4,tongue,1
3,21,18,open_base,4,swallowing,1
3,21,18,open_base,4,facial_emg,1
3,21,19,open_base,4,head_motion,1
3,21,19,open_base,4,chewing,1
3,21,19,open_base,4,tongue,1
3,21,19,open_base,4,swallowing,1
3,21,19,open_base,4,facial_emg,1
3,21,20,close_base,4,head_motion,1
3,21,20,close_base,4,chewing,1
3,21,20,close_base,4,tongue,1
3,21,20,close_base,4,swallowing,1
3,21,20,close_base,4,facial_emg,1
3,21,21,close_base,4,head_motion,1
3,21,21,close_base,4,chewing,1
3,21,21,close_base,4,tongue,1
3,21,21,close_base,4,swallowing,1
3,21,21,close_base,4,facial_emg,1
3,21,22,close_base,4,head_motion,1
3,21,22,close_base,4,chewing,1
3,21,22,close_base,4,tongue,1
3,21,22,close_base,4,swallowing,1
3,21,22,close_base,4,facial_emg,1
3,21,23,close_base,4,head_motion,1
3,21,23,close_base,4,chewing,1
3,21,23,close_base,4,tongue,1
3,21,23,close_base,4,swallowing,1
3,21,23,close_base,4,facial_emg,1
3,21,24,open_base,5,head_motion,1
3,21,24,open_base,5,chewing,1
3,21,24,open_base,5,tongue,1
3,21,24,open_base,5,swallowing,1
3,21,24,open_base,5,facial_emg,1
3,21,25,open_base,5,head_motion,1
3,21,25,open_base,5,chewing,1
3,21,25,open_base,5,tongue,1
3,21,25,open_base,5,swallowing,1
3,21,25,open_base,5,facial_emg,1
3,21,26,open_base,5,head_motion,1
3,21,26,open_base,5,chewing,1
3,21,26,open_base,5,tongue,1
3,21,26,open_base,5,swallowing,1
3,21,26,open_base,5,facial_emg,1
3,21,27,open_base,5,head_motion,1
3,21,27,open_base,5,chewing,1
3,21,27,open_base,5,tongue,1
3,21,27,open_base,5,swallowing,1
3,21,27,open_base,5,facial_emg,1
3,21,28,close_base,5,head_motion,1
3,21,28,close_base,5,chewing,1
3,21,28,close_base,5,tongue,1
3,21,28,close_base,5,swallowing,1
3,21,28,close_base,5,facial_emg,1
3,21,29,close_base,5,head_motion,1
3,21,29,close_base,5,chewing,1
3,21,29,close_base,5,tongue,1
3,21,29,close_base,5,swallowing,1
3,21,29,close_base,5,facial_emg,1
3,21,30,close_base,5,head_motion,1
3,21,30,close_base,5,chewing,1
3,21,30,close_base,5,tongue,1
3,21,30,close_base,5,swallowing,1
3,21,30,close_base,5,facial_emg,1
3,21,31,close_base,5,head_motion,1
3,21,31,close_base,5,chewing,1
3,21,31,close_base,5,tongue,1
3,21,31,close_base,5,swallowing,1
3,21,31,close_base,5,facial_emg,1
3,21,32,open_base,6,head_motion,1
3,21,32,open_base,6,chewing,1
3,21,32,open_base,6,tongue,1
3,21,32,open_base,6,swallowing,1
3,21,32,open_base,6,facial_emg,1
3,21,33,open_base,6,head_motion,1
3,21,33,open_base,6,chewing,1
3,21,33,open_base,6,tongue,1
3,21,33,open_base,6,swallowing,1
3,21,33,open_base,6,facial_emg,1
3,21,34,open_base,6,head_motion,1
3,21,34,open_base,6,chewing,1
3,21,34,open_base,6,tongue,1
3,21,34,open_base,6,swallowing,1
3,21,34,open_base,6,facial_emg,1
3,21,35,open_base,6,head_motion,1
3,21,35,open_base,6,chewing,1
3,21,35,open_base,6,tongue,1
3,21,35,open_base,6,swallowing,1
3,21,35,open_base,6,facial_emg,1
3,21,36,close_base,6,head_motion,1
3,21,36,close_base,6,chewing,1
3,21,36,close_base,6,tongue,1
3,21,36,close_base,6,swallowing,1
3,21,36,close_base,6,facial_emg,1
3,21,37,close_base,6,head_motion,1
3,21,37,close_base,6,chewing,1
3,21,37,close_base,6,tongue,1
3,21,37,close_base,6,swallowing,1
3,21,37,close_base,6,facial_emg,1
3,21,38,close_base,6,head_motion,1
3,21,38,close_base,6,chewing,1
3,21,38,close_base,6,tongue,1
3,21,38,close_base,6,swallowing,1
3,21,38,close_base,6,facial_emg,1
3,21,39,close_base,6,head_motion,1
3,21,39,close_base,6,chewing,1
3,21,39,close_base,6,tongue,1
3,21,39,close_base,6,swallowing,1
3,21,39,close_base,6,facial_emg,1
3,22,0,open_base,2,head_motion,1
3,22,0,open_base,2,chewing,1
3,22,0,open_base,2,tongue,1
3,22,0,open_base,2,swallowing,1
3,22,0,open_base,2,facial_emg,1
3,22,1,open_base,2,head_motion,1
3,22,1,open_base,2,chewing,1
3,22,1,open_base,2,tongue,1
3,22,1,open_base,2,swallowing,1
3,22,1,open_base,2,facial_emg,1
3,22,2,open_base,2,head_motion,1
3,22,2,open_base,2,chewing,1
3,22,2,open_base,2,tongue,1
3,22,2,open_base,2,swallowing,1
3,22,2,open_base,2,facial_emg,1
3,22,3,open_base,2,head_motion,1
3,22,3,open_base,2,chewing,1
3,22,3,open_base,2,tongue,1
3,22,3,open_base,2,swallowing,1
3,22,3,open_base,2,facial_emg,1
3,22,4,close_base,2,head_motion,1
3,22,4,close_base,2,chewing,1
3,22,4,close_base,2,tongue,1
3,22,4,close_base,2,swallowing,1
3,22,4,close_base,2,facial_emg,1
3,22,5,close_base,2,head_motion,1
3,22,5,close_base,2,chewing,1
3,22,5,close_base,2,tongue,1
3,22,5,close_base,2,swallowing,1
3,22,5,close_base,2,facial_emg,1
3,22,6,close_base,2,head_motion,1
3,22,6,close_base,2,chewing,1
3,22,6,close_base,2,tongue,1
3,22,6,close_base,2,swallowing,1
3,22,6,close_base,2,facial_emg,1
3,22,7,close_base,2,head_motion,1
3,22,7,close_base,2,chewing,1
3,22,7,close_base,2,tongue,1
3,22,7,close_base,2,swallowing,1
3,22,7,close_base,2,facial_emg,1
3,22,8,open_base,3,head_motion,1
3,22,8,open_base,3,chewing,1
3,22,8,open_base,3,tongue,1
3,22,8,open_base,3,swallowing,1
3,22,8,open_base,3,facial_emg,1
3,22,9,open_base,3,head_motion,1
3,22,9,open_base,3,chewing,1
3,22,9,open_base,3,tongue,1
3,22,9,open_base,3,swallowing,1
3,22,9,open_base,3,facial_emg,1
3,22,10,open_base,3,head_motion,1
3,22,10,open_base,3,chewing,1
3,22,10,open_base,3,tongue,1
3,22,10,open_base,3,swallowing,1
3,22,10,open_base,3,facial_emg,1
3,22,11,open_base,3,head_motion,1
3,22,11,open_base,3,chewing,1
3,22,11,open_base,3,tongue,1
3,22,11,open_base,3,swallowing,1
3,22,11,open_base,3,facial_emg,1
3,22,12,close_base,3,head_motion,1
3,22,12,close_base,3,chewing,1
3,22,12,close_base,3,tongue,1
3,22,12,close_base,3,swallowing,1
3,22,12,close_base,3,facial_emg,1
3,22,13,close_base,3,head_motion,1
3,22,13,close_base,3,chewing,1
3,22,13,close_base,3,tongue,1
3,22,13,close_base,3,swallowing,1
3,22,13,close_base,3,facial_emg,1
3,22,14,close_base,3,head_motion,1
3,22,14,close_base,3,chewing,1
3,22,14,close_base,3,tongue,1
3,22,14,close_base,3,swallowing,1
3,22,14,close_base,3,facial_emg,1
3,22,15,close_base,3,head_motion,1
3,22,15,close_base,3,chewing,1
3,22,15,close_base,3,tongue,1
3,22,15,close_base,3,swallowing,1
3,22,15,close_base,3,facial_emg,1
3,22,16,open_base,4,head_motion,1
3,22,16,open_base,4,chewing,1
3,22,16,open_base,4,tongue,1
3,22,16,open_base,4,swallowing,1
3,22,16,open_base,4,facial_emg,1
3,22,17,open_base,4,head_motion,1
3,22,17,open_base,4,chewing,1
3,22,17,open_base,4,tongue,1
