fold,participant,query_index,family,context,donor,selected_codes,observable_only
4,23,8,facial_emg,MATCH,23,p23:09;p23:04;p23:10;p23:02;p23:00;p23:15;p23:14;p23:07,1
4,23,9,head_motion,WRONG,2,p02:13;p02:14;p02:10;p02:12;p02:06;p02:02;p02:01;p02:05,1
4,23,9,head_motion,WRONG,6,p06:02;p06:05;p06:00;p06:07;p06:14;p06:09;p06:04;p06:15,1
4,23,9,head_motion,WRONG,27,p27:05;p27:12;p27:01;p27:06;p27:09;p27:08;p27:11;p27:14,1
4,23,9,head_motion,POP,,p08:09;p29:13;p22:09;p01:03;p30:06;p08:03;p14:09;p30:09,1
4,23,9,head_motion,MATCH,23,p23:10;p23:01;p23:04;p23:14;p23:12;p23:13;p23:00;p23:06,1
4,23,9,chewing,WRONG,2,p02:06;p02:15;p02:12;p02:13;p02:02;p02:01;p02:10;p02:05,1
4,23,9,chewing,WRONG,6,p06:03;p06:05;p06:00;p06:04;p06:07;p06:14;p06:09;p06:15,1
4,23,9,chewing,WRONG,27,p27:05;p27:12;p27:01;p27:08;p27:06;p27:11;p27:09;p27:14,1
4,23,9,chewing,POP,,p13:07;p08:09;p22:09;p01:03;p08:03;p30:06;p14:09;p30:09,1
4,23,9,chewing,MATCH,23,p23:11;p23:10;p23:14;p23:04;p23:13;p23:00;p23:12;p23:06,1
4,23,9,tongue,WRONG,2,p02:04;p02:15;p02:13;p02:10;p02:02;p02:01;p02:06;p02:05,1
4,23,9,tongue,WRONG,6,p06:12;p06:01;p06:00;p06:04;p06:07;p06:09;p06:14;p06:15,1
4,23,9,tongue,WRONG,27,p27:03;p27:09;p27:12;p27:13;p27:06;p27:14;p27:11;p27:08,1
4,23,9,tongue,POP,,p14:14;p01:03;p26:11;p29:13;p22:11;p30:06;p14:09;p30:09,1
4,23,9,tongue,MATCH,23,p23:04;p23:05;p23:12;p23:10;p23:06;p23:13;p23:00;p23:14,1
4,23,9,swallowing,WRONG,2,p02:06;p02:15;p02:12;p02:13;p02:02;p02:01;p02:10;p02:05,1
4,23,9,swallowing,WRONG,6,p06:03;p06:05;p06:00;p06:04;p06:07;p06:14;p06:09;p06:15,1
4,23,9,swallowing,WRONG,27,p27:05;p27:12;p27:01;p27:08;p27:06;p27:11;p27:09;p27:14,1
4,23,9,swallowing,POP,,p13:07;p08:09;p22:09;p01:03;p08:03;p30:06;p14:09;p30:09,1
4,23,9,swallowing,MATCH,23,p23:11;p23:10;p23:14;p23:04;p23:13;p23:00;p23:12;p23:06,1
4,23,9,facial_emg,WRONG,2,p02:12;p02:14;p02:10;p02:13;p02:02;p02:06;p02:05;p02:01,1
4,23,9,facial_emg,WRONG,6,p06:05;p06:02;p06:00;p06:07;p06:14;p06:09;p06:04;p06:15,1
4,23,9,facial_emg,WRONG,27,p27:03;p27:12;p27:06;p27:09;p27:01;p27:08;p27:14;p27:11,1
4,23,9,facial_emg,POP,,p08:08;p29:13;p22:09;p01:03;p30:06;p08:03;p14:09;p30:09,1
4,23,9,facial_emg,MATCH,23,p23:10;p23:05;p23:12;p23:04;p23:14;p23:13;p23:00;p23:06,1
4,23,10,head_motion,WRONG,2,p02:01;p02:02;p02:12;p02:14;p02:00;p02:13;p02:11;p02:08,1
4,23,10,head_motion,WRONG,6,p06:15;p06:00;p06:05;p06:02;p06:06;p06:08;p06:13;p06:03,1
4,23,10,head_motion,WRONG,27,p27:01;p27:05;p27:11;p27:02;p27:08;p27:13;p27:15;p27:07,1
4,23,10,head_motion,POP,,p22:10;p22:01;p22:02;p29:03;p30:02;p30:08;p08:02;p30:01,1
4,23,10,head_motion,MATCH,23,p23:00;p23:04;p23:08;p23:05;p23:06;p23:07;p23:11;p23:13,1
4,23,10,chewing,WRONG,2,p02:06;p02:01;p02:12;p02:14;p02:00;p02:13;p02:11;p02:08,1
4,23,10,chewing,WRONG,6,p06:00;p06:04;p06:05;p06:06;p06:02;p06:08;p06:13;p06:03,1
4,23,10,chewing,WRONG,27,p27:01;p27:02;p27:05;p27:11;p27:08;p27:13;p27:15;p27:07,1
4,23,10,chewing,POP,,p22:04;p29:03;p08:04;p22:02;p08:02;p30:02;p30:08;p30:01,1
4,23,10,chewing,MATCH,23,p23:08;p23:00;p23:07;p23:05;p23:04;p23:06;p23:11;p23:13,1
4,23,10,tongue,WRONG,2,p02:04;p02:12;p02:01;p02:00;p02:14;p02:13;p02:11;p02:08,1
4,23,10,tongue,WRONG,6,p06:09;p06:00;p06:07;p06:10;p06:15;p06:06;p06:13;p06:03,1
4,23,10,tongue,WRONG,27,p27:11;p27:04;p27:05;p27:02;p27:08;p27:13;p27:15;p27:07,1
4,23,10,tongue,POP,,p21:03;p30:14;p08:02;p22:01;p22:02;p29:03;p30:08;p30:01,1
4,23,10,tongue,MATCH,23,p23:04;p23:02;p23:08;p23:15;p23:07;p23:05;p23:11;p23:13,1
4,23,10,swallowing,WRONG,2,p02:06;p02:01;p02:12;p02:14;p02:00;p02:13;p02:11;p02:08,1
4,23,10,swallowing,WRONG,6,p06:07;p06:04;p06:05;p06:06;p06:02;p06:08;p06:13;p06:03,1
4,23,10,swallowing,WRONG,27,p27:01;p27:02;p27:05;p27:11;p27:08;p27:13;p27:15;p27:07,1
4,23,10,swallowing,POP,,p22:04;p29:03;p08:04;p22:02;p08:02;p30:02;p30:08;p30:01,1
4,23,10,swallowing,MATCH,23,p23:08;p23:00;p23:07;p23:05;p23:04;p23:06;p23:11;p23:13,1
4,23,10,facial_emg,WRONG,2,p02:01;p02:06;p02:14;p02:00;p02:12;p02:13;p02:11;p02:08,1
4,23,10,facial_emg,WRONG,6,p06:08;p06:10;p06:07;p06:00;p06:15;p06:13;p06:06;p06:03,1
4,23,10,facial_emg,WRONG,27,p27:09;p27:05;p27:14;p27:02;p27:08;p27:15;p27:13;p27:07,1
4,23,10,facial_emg,POP,,p30:14;p21:12;p21:03;p22:01;p22:02;p29:03;p30:08;p30:01,1
4,23,10,facial_emg,MATCH,23,p23:15;p23:00;p23:04;p23:08;p23:07;p23:05;p23:11;p23:13,1
4,23,11,head_motion,WRONG,2,p02:08;p02:07;p02:06;p02:00;p02:09;p02:02;p02:05;p02:15,1
4,23,11,head_motion,WRONG,6,p06:05;p06:06;p06:09;p06:00;p06:13;p06:11;p06:02;p06:08,1
4,23,11,head_motion,WRONG,27,p27:11;p27:15;p27:04;p27:12;p27:14;p27:03;p27:01;p27:00,1
4,23,11,head_motion,POP,,p13:14;p22:12;p05:01;p14:10;p14:14;p14:11;p01:01;p22:13,1
4,23,11,head_motion,MATCH,23,p23:01;p23:08;p23:12;p23:06;p23:03;p23:00;p23:10;p23:09,1
4,23,11,chewing,WRONG,2,p02:02;p02:10;p02:00;p02:15;p02:08;p02:09;p02:05;p02:06,1
4,23,11,chewing,WRONG,6,p06:01;p06:09;p06:06;p06:08;p06:00;p06:11;p06:13;p06:02,1
4,23,11,chewing,WRONG,27,p27:04;p27:07;p27:09;p27:12;p27:11;p27:15;p27:03;p27:00,1
4,23,11,chewing,POP,,p16:14;p01:01;p18:08;p30:07;p22:12;p13:03;p14:11;p14:14,1
4,23,11,chewing,MATCH,23,p23:07;p23:06;p23:00;p23:11;p23:10;p23:03;p23:12;p23:09,1
4,23,11,tongue,WRONG,2,p02:08;p02:00;p02:07;p02:09;p02:15;p02:02;p02:06;p02:05,1
4,23,11,tongue,WRONG,6,p06:04;p06:01;p06:09;p06:00;p06:13;p06:11;p06:08;p06:02,1
4,23,11,tongue,WRONG,27,p27:11;p27:14;p27:09;p27:12;p27:15;p27:01;p27:03;p27:00,1
4,23,11,tongue,POP,,p05:04;p13:03;p14:00;p30:07;p08:12;p14:11;p14:14;p22:12,1
4,23,11,tongue,MATCH,23,p23:06;p23:02;p23:11;p23:00;p23:03;p23:12;p23:10;p23:09,1
4,23,11,swallowing,WRONG,2,p02:02;p02:10;p02:00;p02:15;p02:08;p02:09;p02:05;p02:06,1
4,23,11,swallowing,WRONG,6,p06:01;p06:09;p06:06;p06:08;p06:00;p06:11;p06:13;p06:02,1
4,23,11,swallowing,WRONG,27,p27:04;p27:07;p27:09;p27:12;p27:11;p27:15;p27:03;p27:00,1
4,23,11,swallowing,POP,,p16:14;p01:01;p18:08;p30:07;p22:12;p13:03;p14:11;p14:14,1
4,23,11,swallowing,MATCH,23,p23:07;p23:06;p23:00;p23:11;p23:10;p23:03;p23:12;p23:09,1
4,23,11,facial_emg,WRONG,2,p02:00;p02:15;p02:09;p02:02;p02:07;p02:08;p02:05;p02:06,1
4,23,11,facial_emg,WRONG,6,p06:06;p06:05;p06:09;p06:08;p06:02;p06:00;p06:13;p06:11,1
4,23,11,facial_emg,WRONG,27,p27:04;p27:13;p27:01;p27:11;p27:15;p27:12;p27:03;p27:00,1
4,23,11,facial_emg,POP,,p29:01;p18:08;p14:11;p01:07;p13:03;p01:01;p30:07;p14:14,1
4,23,11,facial_emg,MATCH,23,p23:10;p23:02;p23:11;p23:06;p23:00;p23:03;p23:12;p23:09,1
4,23,12,head_motion,WRONG,2,p02:10;p02:13;p02:09;p02:03;p02:11;p02:06;p02:04;p02:14,1
4,23,12,head_motion,WRONG,6,p06:00;p06:13;p06:07;p06:11;p06:06;p06:09;p06:03;p06:10,1
4,23,12,head_motion,WRONG,27,,1
4,23,12,head_motion,POP,,p18:15;p18:03;p08:12;p20:11;p18:06;p22:10;p22:06;p22:15,1
4,23,12,head_motion,MATCH,23,p23:07;p23:01;p23:15;p23:00;p23:03;p23:11;p23:05;p23:09,1
4,23,12,chewing,WRONG,2,p02:06;p02:12;p02:07;p02:15;p02:13;p02:03;p02:11;p02:14,1
4,23,12,chewing,WRONG,6,p06:09;p06:10;p06:04;p06:14;p06:03;p06:00;p06:11;p06:06,1
4,23,12,chewing,WRONG,27,,1
4,23,12,chewing,POP,,p18:08;p08:12;p16:01;p18:07;p20:11;p22:15;p18:06;p22:06,1
4,23,12,chewing,MATCH,23,p23:01;p23:07;p23:03;p23:00;p23:15;p23:05;p23:11;p23:09,1
4,23,12,tongue,WRONG,2,p02:13;p02:06;p02:12;p02:07;p02:04;p02:11;p02:03;p02:14,1
4,23,12,tongue,WRONG,6,p06:14;p06:07;p06:11;p06:00;p06:10;p06:06;p06:09;p06:03,1
4,23,12,tongue,WRONG,27,,1
4,23,12,tongue,POP,,p18:07;p01:04;p20:11;p18:08;p22:10;p18:06;p22:15;p22:06,1
4,23,12,tongue,MATCH,23,p23:08;p23:01;p23:15;p23:00;p23:03;p23:11;p23:05;p23:09,1
4,23,12,swallowing,WRONG,2,p02:06;p02:13;p02:12;p02:15;p02:11;p02:07;p02:03;p02:14,1
4,23,12,swallowing,WRONG,6,p06:02;p06:14;p06:09;p06:03;p06:04;p06:11;p06:00;p06:06,1
4,23,12,swallowing,WRONG,27,,1
4,23,12,swallowing,POP,,p22:10;p01:04;p18:07;p20:11;p18:08;p22:15;p18:06;p22:06,1
4,23,12,swallowing,MATCH,23,p23:08;p23:01;p23:03;p23:00;p23:15;p23:11;p23:05;p23:09,1
4,23,12,facial_emg,WRONG,2,p02:06;p02:13;p02:12;p02:15;p02:11;p02:07;p02:03;p02:14,1
4,23,12,facial_emg,WRONG,6,p06:02;p06:14;p06:09;p06:03;p06:04;p06:11;p06:00;p06:06,1
4,23,12,facial_emg,WRONG,27,,1
4,23,12,facial_emg,POP,,p22:10;p01:04;p18:07;p20:11;p18:08;p22:15;p18:06;p22:06,1
4,23,12,facial_emg,MATCH,23,p23:08;p23:01;p23:03;p23:00;p23:15;p23:11;p23:05;p23:09,1
4,23,13,head_motion,WRONG,2,p02:01;p02:12;p02:09;p02:03;p02:08;p02:14;p02:11;p02:15,1
4,23,13,head_motion,WRONG,6,p06:13;p06:03;p06:01;p06:12;p06:02;p06:08;p06:04;p06:05,1
4,23,13,head_motion,WRONG,27,,1
4,23,13,head_motion,POP,,p08:11;p26:13;p26:05;p22:02;p26:02;p13:09;p01:00;p22:09,1
4,23,13,head_motion,MATCH,23,p23:14;p23:07;p23:02;p23:01;p23:08;p23:06;p23:10;p23:13,1
4,23,13,chewing,WRONG,2,p02:06;p02:11;p02:08;p02:12;p02:03;p02:01;p02:15;p02:14,1
4,23,13,chewing,WRONG,6,p06:07;p06:01;p06:12;p06:02;p06:08;p06:03;p06:04;p06:05,1
4,23,13,chewing,WRONG,27,,1
4,23,13,chewing,POP,,p22:14;p26:14;p22:03;p22:01;p13:09;p22:09;p01:00;p26:02,1
4,23,13,chewing,MATCH,23,p23:06;p23:08;p23:14;p23:01;p23:07;p23:02;p23:10;p23:13,1
4,23,13,tongue,WRONG,2,p02:12;p02:01;p02:09;p02:03;p02:08;p02:14;p02:11;p02:15,1
4,23,13,tongue,WRONG,6,p06:03;p06:14;p06:01;p06:12;p06:08;p06:02;p06:04;p06:05,1
4,23,13,tongue,WRONG,27,,1
4,23,13,tongue,POP,,p22:14;p26:13;p26:05;p26:02;p22:02;p13:09;p01:00;p22:09,1
4,23,13,tongue,MATCH,23,p23:14;p23:02;p23:07;p23:01;p23:08;p23:06;p23:10;p23:13,1
4,23,13,swallowing,WRONG,2,p02:09;p02:08;p02:12;p02:14;p02:01;p02:11;p02:03;p02:15,1
4,23,13,swallowing,WRONG,6,p06:12;p06:01;p06:13;p06:02;p06:03;p06:08;p06:05;p06:04,1
4,23,13,swallowing,WRONG,27,,1
4,23,13,swallowing,POP,,p18:13;p26:13;p26:05;p22:02;p26:02;p13:09;p01:00;p22:09,1
4,23,13,swallowing,MATCH,23,p23:08;p23:14;p23:06;p23:02;p23:01;p23:07;p23:10;p23:13,1
4,23,13,facial_emg,WRONG,2,p02:11;p02:14;p02:09;p02:12;p02:08;p02:01;p02:03;p02:15,1
4,23,13,facial_emg,WRONG,6,p06:12;p06:13;p06:01;p06:03;p06:02;p06:08;p06:04;p06:05,1
4,23,13,facial_emg,WRONG,27,,1
4,23,13,facial_emg,POP,,p22:14;p26:13;p26:14;p22:02;p26:02;p01:00;p22:09;p13:09,1
4,23,13,facial_emg,MATCH,23,p23:08;p23:01;p23:06;p23:14;p23:02;p23:07;p23:10;p23:13,1
4,23,14,head_motion,WRONG,2,p02:11;p02:10;p02:15;p02:14;p02:04;p02:03;p02:09;p02:13,1
4,23,14,head_motion,WRONG,6,p06:06;p06:02;p06:01;p06:09;p06:13;p06:03;p06:11;p06:10,1
4,23,14,head_motion,WRONG,27,,1
4,23,14,head_motion,POP,,p18:09;p18:06;p16:12;p22:15;p08:12;p18:07;p22:13;p22:06,1
4,23,14,head_motion,MATCH,23,p23:07;p23:01;p23:15;p23:03;p23:00;p23:11;p23:05;p23:09,1
4,23,14,chewing,WRONG,2,p02:04;p02:11;p02:07;p02:14;p02:03;p02:12;p02:15;p02:13,1
4,23,14,chewing,WRONG,6,p06:01;p06:06;p06:03;p06:09;p06:14;p06:13;p06:10;p06:11,1
4,23,14,chewing,WRONG,27,,1
4,23,14,chewing,POP,,p08:09;p18:06;p16:01;p22:13;p08:12;p16:12;p18:07;p22:06,1
4,23,14,chewing,MATCH,23,p23:12;p23:01;p23:15;p23:03;p23:00;p23:05;p23:11;p23:09,1
4,23,14,tongue,WRONG,2,p02:12;p02:10;p02:04;p02:14;p02:15;p02:09;p02:03;p02:13,1
4,23,14,tongue,WRONG,6,p06:06;p06:02;p06:01;p06:13;p06:09;p06:03;p06:10;p06:11,1
4,23,14,tongue,WRONG,27,,1
4,23,14,tongue,POP,,p18:06;p22:15;p16:01;p08:12;p16:12;p22:13;p18:07;p22:06,1
4,23,14,tongue,MATCH,23,p23:07;p23:01;p23:15;p23:03;p23:11;p23:00;p23:05;p23:09,1
4,23,14,swallowing,WRONG,2,p02:10;p02:12;p02:04;p02:14;p02:09;p02:15;p02:03;p02:13,1
4,23,14,swallowing,WRONG,6,p06:02;p06:14;p06:13;p06:01;p06:09;p06:03;p06:11;p06:10,1
4,23,14,swallowing,WRONG,27,,1
4,23,14,swallowing,POP,,p18:14;p16:01;p18:06;p08:12;p16:12;p22:13;p18:07;p22:06,1
4,23,14,swallowing,MATCH,23,p23:07;p23:01;p23:15;p23:03;p23:11;p23:00;p23:05;p23:09,1
4,23,14,facial_emg,WRONG,2,p02:04;p02:14;p02:10;p02:12;p02:09;p02:15;p02:03;p02:13,1
4,23,14,facial_emg,WRONG,6,p06:09;p06:02;p06:03;p06:01;p06:13;p06:14;p06:10;p06:11,1
4,23,14,facial_emg,WRONG,27,,1
4,23,14,facial_emg,POP,,p18:14;p18:06;p16:01;p08:12;p22:13;p16:12;p22:06;p18:07,1
4,23,14,facial_emg,MATCH,23,p23:01;p23:07;p23:15;p23:03;p23:00;p23:11;p23:05;p23:09,1
4,23,15,head_motion,WRONG,2,p02:14;p02:02;p02:07;p02:03;p02:13;p02:12;p02:01;p02:15,1
4,23,15,head_motion,WRONG,6,p06:13;p06:09;p06:02;p06:06;p06:00;p06:03;p06:14;p06:11,1
4,23,15,head_motion,WRONG,27,,1
4,23,15,head_motion,POP,,p18:00;p16:01;p22:11;p18:07;p22:13;p08:12;p22:06;p18:09,1
4,23,15,head_motion,MATCH,23,p23:07;p23:14;p23:03;p23:15;p23:00;p23:05;p23:11;p23:09,1
4,23,15,chewing,WRONG,2,p02:02;p02:13;p02:03;p02:14;p02:01;p02:07;p02:12;p02:15,1
4,23,15,chewing,WRONG,6,p06:06;p06:11;p06:09;p06:12;p06:01;p06:03;p06:10;p06:14,1
4,23,15,chewing,WRONG,27,,1
4,23,15,chewing,POP,,p16:12;p26:03;p22:13;p22:06;p22:11;p18:00;p08:12;p18:09,1
4,23,15,chewing,MATCH,23,p23:14;p23:12;p23:15;p23:03;p23:00;p23:11;p23:05;p23:09,1
4,23,15,tongue,WRONG,2,p02:14;p02:07;p02:03;p02:12;p02:02;p02:13;p02:01;p02:15,1
4,23,15,tongue,WRONG,6,p06:09;p06:10;p06:02;p06:06;p06:11;p06:03;p06:00;p06:14,1
4,23,15,tongue,WRONG,27,,1
4,23,15,tongue,POP,,p18:00;p22:11;p18:07;p16:01;p22:13;p22:06;p08:12;p18:09,1
4,23,15,tongue,MATCH,23,p23:12;p23:14;p23:03;p23:00;p23:15;p23:05;p23:11;p23:09,1
4,23,15,swallowing,WRONG,2,p02:14;p02:07;p02:03;p02:01;p02:02;p02:13;p02:12;p02:15,1
4,23,15,swallowing,WRONG,6,p06:06;p06:01;p06:09;p06:10;p06:03;p06:11;p06:00;p06:14,1
4,23,15,swallowing,WRONG,27,,1
4,23,15,swallowing,POP,,p08:09;p16:01;p22:13;p22:11;p18:00;p22:06;p08:12;p18:09,1
4,23,15,swallowing,MATCH,23,p23:08;p23:06;p23:03;p23:15;p23:00;p23:05;p23:11;p23:09,1
4,23,15,facial_emg,WRONG,2,p02:14;p02:05;p02:07;p02:03;p02:13;p02:01;p02:12;p02:15,1
4,23,15,facial_emg,WRONG,6,p06:09;p06:11;p06:12;p06:00;p06:03;p06:01;p06:10;p06:14,1
4,23,15,facial_emg,WRONG,27,,1
4,23,15,facial_emg,POP,,p22:11;p08:09;p18:07;p16:01;p22:06;p18:00;p08:12;p18:09,1
4,23,15,facial_emg,MATCH,23,p23:14;p23:06;p23:03;p23:00;p23:15;p23:11;p23:05;p23:09,1
4,23,16,head_motion,WRONG,2,p02:04;p02:06;p02:02;p02:07;p02:00;p02:11;p02:15;p02:10,1
4,23,16,head_motion,WRONG,6,p06:00;p06:13;p06:11;p06:02;p06:12;p06:08;p06:05;p06:06,1
4,23,16,head_motion,WRONG,27,p27:02;p27:03;p27:04;p27:00;p27:07;p27:09;p27:10;p27:01,1
4,23,16,head_motion,POP,,p26:14;p22:04;p05:06;p21:06;p30:07;p18:08;p22:06;p30:00,1
4,23,16,head_motion,MATCH,23,p23:14;p23:03;p23:07;p23:05;p23:09;p23:12;p23:01;p23:06,1
4,23,16,chewing,WRONG,2,p02:03;p02:00;p02:04;p02:06;p02:11;p02:02;p02:15;p02:10,1
4,23,16,chewing,WRONG,6,p06:00;p06:12;p06:13;p06:11;p06:02;p06:05;p06:06;p06:08,1
4,23,16,chewing,WRONG,27,p27:15;p27:04;p27:11;p27:09;p27:00;p27:07;p27:01;p27:10,1
4,23,16,chewing,POP,,p18:08;p21:06;p21:14;p13:00;p05:06;p21:05;p29:08;p30:00,1
4,23,16,chewing,MATCH,23,p23:14;p23:01;p23:06;p23:04;p23:12;p23:07;p23:09;p23:05,1
4,23,16,tongue,WRONG,2,p02:06;p02:04;p02:03;p02:00;p02:11;p02:02;p02:15;p02:10,1
4,23,16,tongue,WRONG,6,p06:00;p06:13;p06:11;p06:12;p06:02;p06:05;p06:08;p06:06,1
4,23,16,tongue,WRONG,27,p27:04;p27:02;p27:11;p27:07;p27:00;p27:09;p27:01;p27:10,1
4,23,16,tongue,POP,,p26:04;p05:06;p21:06;p22:04;p30:07;p22:06;p18:08;p30:00,1
4,23,16,tongue,MATCH,23,p23:14;p23:03;p23:07;p23:05;p23:09;p23:01;p23:12;p23:06,1
4,23,16,swallowing,WRONG,2,p02:06;p02:03;p02:04;p02:00;p02:02;p02:11;p02:15;p02:10,1
4,23,16,swallowing,WRONG,6,p06:00;p06:13;p06:11;p06:12;p06:02;p06:05;p06:08;p06:06,1
4,23,16,swallowing,WRONG,27,p27:02;p27:04;p27:11;p27:10;p27:00;p27:09;p27:01;p27:07,1
4,23,16,swallowing,POP,,p22:06;p21:05;p30:07;p21:07;p21:14;p05:06;p13:00;p30:00,1
4,23,16,swallowing,MATCH,23,p23:14;p23:11;p23:04;p23:01;p23:07;p23:12;p23:09;p23:05,1
4,23,16,facial_emg,WRONG,2,p02:12;p02:02;p02:07;p02:06;p02:11;p02:00;p02:15;p02:10,1
4,23,16,facial_emg,WRONG,6,p06:15;p06:13;p06:02;p06:12;p06:05;p06:11;p06:08;p06:06,1
4,23,16,facial_emg,WRONG,27,p27:13;p27:00;p27:10;p27:04;p27:09;p27:15;p27:07;p27:01,1
4,23,16,facial_emg,POP,,p18:08;p21:06;p21:14;p13:00;p22:06;p05:06;p21:05;p30:00,1
4,23,16,facial_emg,MATCH,23,p23:14;p23:00;p23:04;p23:01;p23:12;p23:07;p23:05;p23:09,1
4,23,17,head_motion,WRONG,2,p02:12;p02:01;p02:10;p02:08;p02:09;p02:02;p02:04;p02:06,1
4,23,17,head_motion,WRONG,6,p06:02;p06:14;p06:00;p06:11;p06:05;p06:12;p06:08;p06:06,1
4,23,17,head_motion,WRONG,27,p27:01;p27:03;p27:10;p27:15;p27:04;p27:00;p27:05;p27:07,1
4,23,17,head_motion,POP,,p08:10;p18:08;p29:02;p13:04;p13:08;p08:07;p21:14;p21:07,1
4,23,17,head_motion,MATCH,23,p23:01;p23:00;p23:12;p23:09;p23:11;p23:06;p23:07;p23:05,1
4,23,17,chewing,WRONG,2,p02:09;p02:03;p02:12;p02:01;p02:00;p02:02;p02:06;p02:04,1
4,23,17,chewing,WRONG,6,p06:13;p06:00;p06:05;p06:12;p06:11;p06:02;p06:08;p06:06,1
4,23,17,chewing,WRONG,27,p27:11;p27:01;p27:04;p27:00;p27:05;p27:10;p27:07;p27:15,1
4,23,17,chewing,POP,,p14:03;p13:04;p14:04;p30:00;p08:07;p21:14;p13:08;p21:07,1
4,23,17,chewing,MATCH,23,p23:02;p23:04;p23:09;p23:10;p23:06;p23:05;p23:12;p23:07,1
4,23,17,tongue,WRONG,2,p02:00;p02:15;p02:03;p02:07;p02:10;p02:02;p02:06;p02:04,1
4,23,17,tongue,WRONG,6,p06:02;p06:13;p06:11;p06:00;p06:08;p06:12;p06:05;p06:06,1
4,23,17,tongue,WRONG,27,p27:03;p27:11;p27:15;p27:04;p27:00;p27:07;p27:05;p27:10,1
4,23,17,tongue,POP,,p22:04;p13:04;p26:14;p21:14;p29:04;p18:08;p08:07;p21:07,1
4,23,17,tongue,MATCH,23,p23:02;p23:03;p23:00;p23:01;p23:07;p23:12;p23:06;p23:05,1
4,23,17,swallowing,WRONG,2,p02:08;p02:10;p02:01;p02:12;p02:09;p02:02;p02:04;p02:06,1
4,23,17,swallowing,WRONG,6,p06:13;p06:04;p06:11;p06:00;p06:02;p06:05;p06:08;p06:06,1
4,23,17,swallowing,WRONG,27,p27:03;p27:04;p27:01;p27:10;p27:00;p27:05;p27:07;p27:15,1
4,23,17,swallowing,POP,,p21:15;p18:12;p14:03;p08:07;p18:11;p21:14;p29:04;p21:07,1
4,23,17,swallowing,MATCH,23,p23:03;p23:06;p23:00;p23:10;p23:11;p23:07;p23:05;p23:12,1
4,23,17,facial_emg,WRONG,2,p02:00;p02:09;p02:12;p02:10;p02:15;p02:02;p02:04;p02:06,1
4,23,17,facial_emg,WRONG,6,p06:13;p06:00;p06:12;p06:11;p06:02;p06:05;p06:08;p06:06,1
4,23,17,facial_emg,WRONG,27,p27:01;p27:10;p27:03;p27:05;p27:15;p27:04;p27:00;p27:07,1
4,23,17,facial_emg,POP,,p18:11;p05:06;p22:13;p21:15;p13:08;p21:14;p08:07;p21:07,1
4,23,17,facial_emg,MATCH,23,p23:10;p23:09;p23:12;p23:00;p23:05;p23:11;p23:06;p23:07,1
4,23,18,head_motion,WRONG,2,p02:09;p02:08;p02:13;p02:03;p02:11;p02:02;p02:00;p02:04,1
4,23,18,head_motion,WRONG,6,p06:02;p06:04;p06:03;p06:06;p06:13;p06:08;p06:10;p06:01,1
4,23,18,head_motion,WRONG,27,p27:07;p27:03;p27:00;p27:04;p27:02;p27:10;p27:05;p27:11,1
4,23,18,head_motion,POP,,p26:09;p14:10;p21:06;p21:02;p01:13;p30:00;p14:13;p30:05,1
4,23,18,head_motion,MATCH,23,p23:00;p23:01;p23:09;p23:02;p23:10;p23:08;p23:12;p23:07,1
4,23,18,chewing,WRONG,2,p02:06;p02:03;p02:13;p02:11;p02:09;p02:00;p02:08;p02:04,1
4,23,18,chewing,WRONG,6,p06:04;p06:14;p06:03;p06:13;p06:06;p06:08;p06:10;p06:01,1
4,23,18,chewing,WRONG,27,p27:04;p27:15;p27:07;p27:10;p27:02;p27:05;p27:13;p27:11,1
4,23,18,chewing,POP,,p01:13;p22:15;p26:09;p21:03;p21:02;p21:08;p14:13;p14:01,1
4,23,18,chewing,MATCH,23,p23:00;p23:13;p23:11;p23:15;p23:10;p23:02;p23:07;p23:08,1
4,23,18,tongue,WRONG,2,p02:09;p02:08;p02:11;p02:13;p02:03;p02:02;p02:00;p02:04,1
4,23,18,tongue,WRONG,6,p06:03;p06:05;p06:02;p06:06;p06:10;p06:01;p06:13;p06:08,1
4,23,18,tongue,WRONG,27,p27:07;p27:00;p27:04;p27:03;p27:02;p27:05;p27:10;p27:11,1
4,23,18,tongue,POP,,p21:02;p14:10;p01:13;p14:13;p14:01;p21:06;p30:00;p30:05,1
4,23,18,tongue,MATCH,23,p23:15;p23:09;p23:01;p23:02;p23:12;p23:08;p23:10;p23:07,1
4,23,18,swallowing,WRONG,2,p02:11;p02:03;p02:02;p02:09;p02:13;p02:00;p02:08;p02:04,1
4,23,18,swallowing,WRONG,6,p06:04;p06:14;p06:03;p06:08;p06:06;p06:13;p06:01;p06:10,1
4,23,18,swallowing,WRONG,27,p27:15;p27:04;p27:10;p27:07;p27:02;p27:05;p27:13;p27:11,1
4,23,18,swallowing,POP,,p01:13;p26:09;p22:15;p14:13;p21:03;p14:01;p21:08;p21:02,1
4,23,18,swallowing,MATCH,23,p23:09;p23:11;p23:15;p23:13;p23:10;p23:02;p23:08;p23:07,1
4,23,18,facial_emg,WRONG,2,p02:02;p02:11;p02:13;p02:03;p02:09;p02:00;p02:08;p02:04,1
4,23,18,facial_emg,WRONG,6,p06:04;p06:14;p06:03;p06:08;p06:13;p06:06;p06:01;p06:10,1
4,23,18,facial_emg,WRONG,27,p27:15;p27:10;p27:04;p27:07;p27:02;p27:05;p27:11;p27:13,1
