dataset,estimand,metric,route_corrected,route_original,scientific_ranking_valid,unit_id,utility
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p21,0.000413730443214938
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p22,-0.027537424701886637
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p22,-0.022375621808745527
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p22,-0.1416644302359628
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p22,-0.009678564908248033
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p23,0.006252409962083816
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p23,0.005450739955166872
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p23,-0.07866929112350829
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p23,0.007493348210911771
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p24,-0.06060129927872282
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p24,-0.03053746457360576
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p24,-0.09765527641862898
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p24,-0.01978550685494504
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p25,-0.04787427518769177
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p25,-0.013665273449928461
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p25,-0.13642654108978097
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p25,-0.016364623536484213
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p26,-0.025130709078313745
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p26,-0.015641432288036133
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p26,-0.08426943820844088
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p26,-0.012859167196813098
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p27,-0.002327892024540007
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p27,-0.03388055661660014
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p27,-0.08713818437164908
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study03/study03_p27,0.007948509036242057
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p03,-0.009427194524242233
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p03,-0.01178584442289815
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p03,-0.04826189335358955
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p03,-0.008068278281068542
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p08,0.003242402501235697
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p08,-0.0012932878445966467
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p08,-0.21009542512413482
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p08,-0.0023832468536718887
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p24,0.0027938516126867485
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p24,0.000735783280165131
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p24,-0.017641670424885514
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p24,-0.007830291565755904
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p28,-0.002780712103881422
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p28,-0.006040712609258675
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p28,-0.05692925952278638
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p28,-0.007387664249740938
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p29,0.03136246259470249
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p29,0.03164304552017591
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p29,-0.052901459977459014
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p29,0.018846123541393478
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p30,-0.015121543901309153
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p30,-0.01312024227175937
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p30,-0.10258306950549254
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p30,-0.03248415077051664
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p31,0.002586155691093106
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p31,0.0037223157858217726
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p31,-0.02251583019954434
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p31,-0.0018989877270644828
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p32,-0.0074742057482969915
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p32,-0.005926306718593344
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p32,0.10082108435062831
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p32,-0.004629292981005284
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p33,-0.007018629392809728
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p33,-0.0023775055356189956
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p33,-0.03671750195500578
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p33,-0.002436352308812395
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p34,0.015065455099211589
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p34,0.024522004290441768
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p34,-0.05889215882821097
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p34,-0.0006253700156451658
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p35,0.10093164797219123
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p35,0.13342993150313542
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p35,0.04206219780305909
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p35,0.048432200488782995
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p36,-0.019735406390978566
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p36,-0.013348906957922707
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p36,-0.11615288518791744
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p36,-0.04634247774365069
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p37,0.010773933977552996
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p37,0.03602853159181263
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p37,-0.03159578003465707
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p37,0.00352231280831522
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p38,-0.09195096834050259
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p38,-0.04579982143256431
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p38,-0.17268092000399243
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p38,-0.09157987789869476
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p39,0.006429111304431023
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p39,0.002539990258780267
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p39,-0.05778357199761175
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study04/study04_p39,0.011516174889826647
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p06,-0.005303280799102084
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p06,-0.01078105203414742
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p06,-0.03290136442687619
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p06,0.0029899899964224153
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p10,-0.00041099013072604107
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p10,-0.0064789353630375635
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p10,-0.030135677860016863
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p10,0.0014242378802917788
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p24,0.016819124970805233
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p24,0.0001575713716308602
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p24,0.023259817420842543
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p24,0.012664918944736037
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p40,0.03167716967283818
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p40,0.008149575522877761
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p40,-0.0017932312495205216
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p40,0.012591832586659024
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p41,0.013720367575880743
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p41,0.00560845716558378
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p41,0.003088833721851203
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p41,0.004954875520212509
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p43,0.056869881053017934
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p43,0.03231378121824796
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p43,0.010062594754586762
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p43,0.033927161448054965
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p44,0.023523695851526194
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p44,0.009091274944713623
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p44,-0.010034079831166998
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p44,0.01775483236610076
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p45,0.0069377481931109375
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p45,0.005788049218507618
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p45,-0.05771270448727689
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p45,0.004930185980999868
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p46,0.010949174193146227
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p46,-0.0008198870232090649
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p46,-0.006063104719219836
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p46,0.006817446661649351
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p47,-0.055211320494018
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p47,-0.01915069847338771
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p47,-0.02061540064629258
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p47,-0.030046621171986587
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p48,0.01928222056214768
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p48,0.013323343160888679
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p48,-0.02191071096440389
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p48,0.0037859518808761594
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p49,0.007256227534596038
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p49,0.000897314787325465
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p49,-0.05726132033838255
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p49,0.004415031093275679
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p50,0.017027350242622863
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p50,0.00691299948731533
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p50,-0.038445999056842706
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_moment_summary_FiLM,P_A_RAW_SUPPORT_TOKENS,True,study05/study05_p50,0.010451296201750115
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim37,-0.003007180747020055
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim37,-0.003007180747020055
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim37,0.051998313887438585
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim37,-0.005272116661537485
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim38,0.01519457798381696
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim38,0.01519457798381696
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim38,0.03169756375970567
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim38,0.009735099988139928
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim39,0.00091050289374911
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim39,0.023700237756639292
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim39,0.034103668195569564
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim39,0.014779012027525712
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim40,-0.004492487343360385
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim40,-0.004492487343360385
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim40,0.07876121981201573
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim40,-0.008304554430154015
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim41,0.0004317176143853185
