ci95_high,ci95_low,estimand,mean_utility,median_utility,participant_effects_json,participants,positive_count,protocol
-0.001174841070799935,-0.004153192274679895,H_S_NULL,-0.002591999907356997,-0.0019289804622530937,"{""sub-02"": -0.007734366692602634, ""sub-03"": -0.006072770804166794, ""sub-05"": -0.0050504133105278015, ""sub-06"": -0.0003983667120337486, ""sub-07"": 0.0008428506553173065, ""sub-09"": -0.0034874770790338516, ""sub-11"": -0.0003621987998485565, ""sub-12"": 0.002111459771792094, ""sub-14"": -0.0012027770280838013, ""sub-15"": -0.0007584188133478165, ""sub-17"": -0.00992477685213089, ""sub-18"": -0.002258339896798134, ""sub-19"": -0.002310086041688919, ""sub-21"": -0.0023887082934379578, ""sub-23"": -0.0015996210277080536, ""sub-24"": -0.0008779875934123993}",16,2,S1_MOTION_WITHIN_SESSION
-0.0011583117064825896,-0.004175525849374632,H_S_POP,-0.002591999907356997,-0.0019289804622530937,"{""sub-02"": -0.007734366692602634, ""sub-03"": -0.006072770804166794, ""sub-05"": -0.0050504133105278015, ""sub-06"": -0.0003983667120337486, ""sub-07"": 0.0008428506553173065, ""sub-09"": -0.0034874770790338516, ""sub-11"": -0.0003621987998485565, ""sub-12"": 0.002111459771792094, ""sub-14"": -0.0012027770280838013, ""sub-15"": -0.0007584188133478165, ""sub-17"": -0.00992477685213089, ""sub-18"": -0.002258339896798134, ""sub-19"": -0.002310086041688919, ""sub-21"": -0.0023887082934379578, ""sub-23"": -0.0015996210277080536, ""sub-24"": -0.0008779875934123993}",16,2,S1_MOTION_WITHIN_SESSION
0.0009867637294519226,-0.001072331887553446,H_S_SHUFFLED,-5.610045627690846e-05,-0.00014831731095910072,"{""sub-02"": -0.00011936109513044357, ""sub-03"": 0.0011902377009391785, ""sub-05"": -0.003598559647798538, ""sub-06"": -0.0002452470362186432, ""sub-07"": 0.0032751020044088364, ""sub-09"": 0.00029738713055849075, ""sub-11"": -0.0003009643405675888, ""sub-12"": 0.0006991326808929452, ""sub-14"": 0.0004981625825166702, ""sub-15"": -0.00017727352678775787, ""sub-17"": 0.004598760977387428, ""sub-18"": -0.003924129530787468, ""sub-19"": -0.00031899940222501755, ""sub-21"": -0.0023034438490867615, ""sub-23"": 0.00014965469017624855, ""sub-24"": -0.0006180666387081146}",16,7,S1_MOTION_WITHIN_SESSION
0.004062964907158551,-0.0024926116544520477,DET_MATCH_minus_NULL,0.0007166883927614739,0.000441073440015316,"{""sub-02"": 0.0007691513746976852, ""sub-03"": 0.0010117627680301666, ""sub-05"": 0.014133933931589127, ""sub-06"": 0.0007843021303415298, ""sub-07"": 0.005066540092229843, ""sub-09"": -0.004685181193053722, ""sub-11"": 0.00011299550533294678, ""sub-12"": 0.010338318844636282, ""sub-14"": -0.004075692966580391, ""sub-15"": -0.0018887156620621681, ""sub-17"": -0.010706652887165546, ""sub-18"": 0.008250727318227291, ""sub-19"": 0.007202389650046825, ""sub-21"": -0.009258519858121872, ""sub-23"": -0.004723663907498121, ""sub-24"": -0.0008646808564662933}",16,9,S1_MOTION_WITHIN_SESSION
0.002120150381961138,-0.0014047080381715204,DET_MATCH_minus_SHUFFLED,0.00029050782904960215,-0.00017514172941446304,"{""sub-02"": -0.0017082132399082184, ""sub-03"": -0.00011733919382095337, ""sub-05"": 0.002362653613090515, ""sub-06"": 0.0025691483169794083, ""sub-07"": 0.00025271158665418625, ""sub-09"": -0.007362005300819874, ""sub-11"": -0.0004457477480173111, ""sub-12"": 0.010347187519073486, ""sub-14"": -0.00023294426500797272, ""sub-15"": 0.0008798874914646149, ""sub-17"": -0.0035235146060585976, ""sub-18"": 0.0021407483145594597, ""sub-19"": 0.003019566647708416, ""sub-21"": -0.0007912404835224152, ""sub-23"": -0.002288962248712778, ""sub-24"": -0.0004538111388683319}",16,7,S1_MOTION_WITHIN_SESSION
0.001251912570862461,-0.0010203630823525601,H_S_WRONG,0.0001453374926414753,-0.00014835984135667425,"{""sub-02"": -0.002635910486181576, ""sub-03"": -0.002203601102034252, ""sub-05"": 0.0031082505981127415, ""sub-06"": -0.0004259590059518814, ""sub-07"": 0.003607476130127907, ""sub-09"": 0.0003388145317633935, ""sub-11"": -9.088590741157532e-05, ""sub-12"": 0.0033065345552232535, ""sub-14"": 0.002887673055132229, ""sub-15"": -0.00032548854748408115, ""sub-17"": -0.0051953233778476715, ""sub-18"": -0.001322435835997263, ""sub-19"": -0.00020583377530177319, ""sub-21"": 0.0017258934676647186, ""sub-23"": 0.000402878038585186, ""sub-24"": -0.0006466824561357498}",16,7,S1_MOTION_WITHIN_SESSION
0.005185809526463141,-0.0011207839318861555,DET_MATCH_minus_WRONG,0.002138993263037669,0.0022669847433765735,"{""sub-02"": -0.0005800894772013017, ""sub-03"": 0.0019822089622418097, ""sub-05"": 0.011878398557504019, ""sub-06"": -0.002986641600728035, ""sub-07"": 0.002609875363608201, ""sub-09"": 0.00400658960764607, ""sub-11"": 0.0025517605245113373, ""sub-12"": 0.005388087696499299, ""sub-14"": 0.005303351829449337, ""sub-15"": -0.0034113931469619274, ""sub-17"": -0.014275762562950451, ""sub-18"": 0.010912935559948284, ""sub-19"": 0.012278319646914799, ""sub-21"": 0.0007335642973581961, ""sub-23"": -0.0021120626479387283, ""sub-24"": -5.525040129820513e-05}",16,10,S1_MOTION_WITHIN_SESSION
-0.0003117785505310196,-0.006658575697413956,DIFFUSION_x_SUPPORT_INTERACTION,-0.0033086883001184715,-0.0008289315737783909,"{""sub-02"": -0.00850351806730032, ""sub-03"": -0.0070845335721969604, ""sub-05"": -0.019184347242116928, ""sub-06"": -0.0011826688423752785, ""sub-07"": -0.004223689436912537, ""sub-09"": 0.0011977041140198708, ""sub-11"": -0.0004751943051815033, ""sub-12"": -0.008226859072844189, ""sub-14"": 0.0028729159384965897, ""sub-15"": 0.0011302968487143517, ""sub-17"": 0.0007818760350346565, ""sub-18"": -0.010509067215025425, ""sub-19"": -0.009512475691735744, ""sub-21"": 0.006869811564683914, ""sub-23"": 0.0031240428797900677, ""sub-24"": -1.3306736946105957e-05}",16,6,S1_MOTION_WITHIN_SESSION
0.004278156146756364,-0.013606613167212345,H_D_DIFF_MATCH_minus_DET_MATCH,-0.004158798954449594,-0.0019079940393567085,"{""sub-02"": -0.009216926991939545, ""sub-03"": -0.003405749797821045, ""sub-05"": 0.017477765679359436, ""sub-06"": -0.018671147525310516, ""sub-07"": 0.0012723878026008606, ""sub-09"": -0.02686261758208275, ""sub-11"": 0.0021156780421733856, ""sub-12"": -0.05425243079662323, ""sub-14"": 0.016125701367855072, ""sub-15"": -0.00041023828089237213, ""sub-17"": 0.02261701226234436, ""sub-18"": -0.005089953541755676, ""sub-19"": -0.011093206703662872, ""sub-21"": -0.013434793800115585, ""sub-23"": 0.0036115124821662903, ""sub-24"": 0.012676224112510681}",16,7,S2_MOTION_XSPEED
-0.0007874898670706916,-0.005418131480109878,H_S_NULL,-0.0030009440379217267,-0.0015468206256628036,"{""sub-02"": -0.014220118522644043, ""sub-03"": -0.005163569003343582, ""sub-05"": -0.008925989270210266, ""sub-06"": -0.0004222691059112549, ""sub-07"": -0.009806659072637558, ""sub-09"": -0.004710569977760315, ""sub-11"": -0.0001711323857307434, ""sub-12"": -0.0002298802137374878, ""sub-14"": -0.005589701235294342, ""sub-15"": -0.0007556416094303131, ""sub-17"": 0.0029954537749290466, ""sub-18"": -0.001853853464126587, ""sub-19"": -0.001663442701101303, ""sub-21"": 0.005117204040288925, ""sub-23"": -0.0011847373098134995, ""sub-24"": -0.0014301985502243042}",16,2,S2_MOTION_XSPEED
-0.0007765132089843978,-0.005385424880660139,H_S_POP,-0.0030009440379217267,-0.0015468206256628036,"{""sub-02"": -0.014220118522644043, ""sub-03"": -0.005163569003343582, ""sub-05"": -0.008925989270210266, ""sub-06"": -0.0004222691059112549, ""sub-07"": -0.009806659072637558, ""sub-09"": -0.004710569977760315, ""sub-11"": -0.0001711323857307434, ""sub-12"": -0.0002298802137374878, ""sub-14"": -0.005589701235294342, ""sub-15"": -0.0007556416094303131, ""sub-17"": 0.0029954537749290466, ""sub-18"": -0.001853853464126587, ""sub-19"": -0.001663442701101303, ""sub-21"": 0.005117204040288925, ""sub-23"": -0.0011847373098134995, ""sub-24"": -0.0014301985502243042}",16,2,S2_MOTION_XSPEED
0.0004113951901672402,-0.0013771124271443115,H_S_SHUFFLED,-0.0004507865523919463,-0.00020978879183530807,"{""sub-02"": -0.001101665198802948, ""sub-03"": 0.0011601299047470093, ""sub-05"": -0.004160016775131226, ""sub-06"": -3.946572542190552e-05, ""sub-07"": -0.001766938716173172, ""sub-09"": 0.002275712788105011, ""sub-11"": -0.00022377073764801025, ""sub-12"": 0.0006480515003204346, ""sub-14"": -0.0012844651937484741, ""sub-15"": -0.00011325255036354065, ""sub-17"": 0.002395711839199066, ""sub-18"": -0.003850463777780533, ""sub-19"": 0.0011825710535049438, ""sub-21"": -0.001846078783273697, ""sub-23"": -0.0001958068460226059, ""sub-24"": -0.00029283761978149414}",16,5,S2_MOTION_XSPEED
0.006782750663114707,-0.0038256504369201137,DET_MATCH_minus_NULL,0.0016609870363026857,-7.326621562242508e-05,"{""sub-02"": 0.0023705214262008667, ""sub-03"": 0.00012451410293579102, ""sub-05"": 0.017484091222286224, ""sub-06"": -0.0012008324265480042, ""sub-07"": 0.006880078464746475, ""sub-09"": -0.005846764892339706, ""sub-11"": -0.0041779205203056335, ""sub-12"": 0.015332773327827454, ""sub-14"": -0.02745712548494339, ""sub-15"": -0.0007517319172620773, ""sub-17"": 0.0032835975289344788, ""sub-18"": 0.02033384144306183, ""sub-19"": 0.00578795000910759, ""sub-21"": -0.004066869616508484, ""sub-23"": -0.0002710465341806412, ""sub-24"": -0.0012492835521697998}",16,8,S2_MOTION_XSPEED
0.0032336021831724793,-0.002206726380973123,DET_MATCH_minus_SHUFFLED,0.00033971911761909723,-0.00012313947081565857,"{""sub-02"": -0.0030738413333892822, ""sub-03"": 0.0031538382172584534, ""sub-05"": -0.004346594214439392, ""sub-06"": 0.002395547926425934, ""sub-07"": 0.0014207661151885986, ""sub-09"": -0.008620452135801315, ""sub-11"": -0.00032850727438926697, ""sub-12"": 0.01555219292640686, ""sub-14"": -0.007873907685279846, ""sub-15"": 0.000708945095539093, ""sub-17"": -5.148351192474365e-06, ""sub-18"": 0.007904719561338425, ""sub-19"": 0.0015657506883144379, ""sub-21"": -0.0005275830626487732, ""sub-23"": -0.002249090000987053, ""sub-24"": -0.00024113059043884277}",16,7,S2_MOTION_XSPEED
0.002212889287814806,-0.0025137587198211502,H_S_WRONG,-0.0002637500874698163,-0.0006457896282275524,"{""sub-02"": -0.011147928734620415, ""sub-03"": -0.0019803506632645913, ""sub-05"": -0.0039012208580970764, ""sub-06"": -0.00018463532129923618, ""sub-07"": -0.002948598315318426, ""sub-09"": 0.0021303854882717133, ""sub-11"": -0.0011981738110383353, ""sub-12"": 0.0044633547465006505, ""sub-14"": -0.0035812978943188974, ""sub-15"": -0.0007329775641361884, ""sub-17"": 0.012974056104818981, ""sub-18"": 0.000985659658908844, ""sub-19"": 0.0015400710205237065, ""sub-21"": 0.0009018604954083766, ""sub-23"": -0.0005586016923189163, ""sub-24"": -0.0009816040595372517}",16,6,S2_MOTION_XSPEED
0.008424778397117427,5.8698999540258877e-05,DET_MATCH_minus_WRONG,0.004376308410428464,0.0031189663956562672,"{""sub-02"": -0.0017713358004887922, ""sub-03"": 0.0044667360683282205, ""sub-05"": 0.0007359236478805542, ""sub-06"": 0.001771196722984314, ""sub-07"": 0.008001106480757395, ""sub-09"": 0.013882325341304146, ""sub-11"": 0.0016663620869318647, ""sub-12"": 0.01817690332730611, ""sub-14"": -0.017154278854529064, ""sub-15"": -0.001974412550528843, ""sub-17"": 0.01461578905582428, ""sub-18"": 0.010677808274825413, ""sub-19"": 0.011259401217103004, ""sub-21"": 0.009301657478014628, ""sub-23"": -0.004823728154102961, ""sub-24"": 0.0011894802252451573}",16,12,S2_MOTION_XSPEED
0.0012344453658442928,-0.010660207938053645,DIFFUSION_x_SUPPORT_INTERACTION,-0.0046619310742244124,-0.0006009172648191452,"{""sub-02"": -0.01659063994884491, ""sub-03"": -0.005288083106279373, ""sub-05"": -0.02641008049249649, ""sub-06"": 0.0007785633206367493, ""sub-07"": -0.016686737537384033, ""sub-09"": 0.0011361949145793915, ""sub-11"": 0.00400678813457489, ""sub-12"": -0.015562653541564941, ""sub-14"": 0.021867424249649048, ""sub-15"": -3.909692168235779e-06, ""sub-17"": -0.00028814375400543213, ""sub-18"": -0.022187694907188416, ""sub-19"": -0.007451392710208893, ""sub-21"": 0.009184073656797409, ""sub-23"": -0.0009136907756328583, ""sub-24"": -0.0001809149980545044}",16,5,S2_MOTION_XSPEED
