fold,match_basis_query_operator_distance,match_basis_support_operator_distance,operator_aux_query_error,participant,seed,session,task,wrong_basis_query_operator_distance
2,2.6836600303649902,2.7901875972747803,0.9198808670043945,sub-14,20260825,ses-04,ERP,2.7600529193878174
2,2.6477503776550293,2.6631052494049072,0.9853825569152832,sub-12,20260825,ses-04,SSVEP,2.9175901412963867
2,2.6672608852386475,2.604621171951294,0.8055155277252197,sub-12,20260825,ses-02,SSVEP,2.6753594875335693
2,2.594839096069336,2.6237998008728027,0.9469109177589417,sub-12,20260825,ses-04,ERP,2.5895423889160156
2,2.6753666400909424,2.670959711074829,0.6717075705528259,sub-14,20260825,ses-04,SSVEP,2.7428250312805176
2,2.6716177463531494,2.689831018447876,0.6651535034179688,sub-14,20260825,ses-02,ERP,2.679719924926758
2,2.7994184494018555,2.7640695571899414,1.0093116760253906,sub-11,20260825,ses-03,SSVEP,2.8356149196624756
2,2.8470282554626465,2.8648295402526855,1.365127682685852,sub-11,20260825,ses-03,ERP,2.8343265056610107
2,2.679546356201172,2.740309715270996,0.6642618775367737,sub-14,20260825,ses-03,SSVEP,2.7106642723083496
2,2.9830236434936523,2.94514799118042,1.0201224088668823,sub-11,20260825,ses-04,SSVEP,3.005880355834961
2,2.971498727798462,2.9325387477874756,1.011163592338562,sub-11,20260825,ses-04,SSVEP,3.0002694129943848
2,2.6618969440460205,2.685716390609741,0.7298263907432556,sub-11,20260825,ses-02,ERP,2.6824426651000977
2,2.8516898155212402,2.865896701812744,1.2341622114181519,sub-11,20260825,ses-03,ERP,2.851942539215088
2,2.7453696727752686,2.7453701496124268,0.6020336747169495,sub-14,20260825,ses-03,ERP,2.7795958518981934
2,2.8450446128845215,2.85892915725708,1.1148154735565186,sub-11,20260825,ses-03,ERP,2.823308229446411
2,2.779294967651367,2.8104660511016846,1.7483975887298584,sub-11,20260825,ses-02,SSVEP,2.82418155670166
2,2.6788978576660156,2.69219970703125,0.617585301399231,sub-14,20260825,ses-02,ERP,2.6932783126831055
2,2.6552937030792236,2.685790777206421,0.7191773056983948,sub-11,20260825,ses-02,ERP,2.7629036903381348
2,2.663151979446411,2.603914737701416,0.833366870880127,sub-12,20260825,ses-02,SSVEP,2.7657227516174316
2,2.8172388076782227,2.909430980682373,0.9493656158447266,sub-11,20260825,ses-04,ERP,2.7745723724365234
2,2.797173261642456,2.761343002319336,0.9908607006072998,sub-11,20260825,ses-03,SSVEP,2.9795265197753906
2,2.605233907699585,2.6149773597717285,1.405547022819519,sub-14,20260825,ses-02,SSVEP,2.599465847015381
2,2.7585482597351074,2.7492220401763916,0.6940281987190247,sub-14,20260825,ses-03,ERP,2.7491748332977295
2,2.730935573577881,2.6190950870513916,0.7518967986106873,sub-12,20260825,ses-02,ERP,2.715740203857422
2,2.6570944786071777,2.7651383876800537,0.8079749941825867,sub-12,20260825,ses-03,ERP,2.658269166946411
2,2.7963640689849854,2.7642226219177246,0.9937252998352051,sub-11,20260825,ses-03,SSVEP,2.7582333087921143
2,2.670037269592285,2.7348248958587646,0.6761904954910278,sub-14,20260825,ses-03,SSVEP,2.7101070880889893
2,2.6781039237976074,2.6867339611053467,0.7595170736312866,sub-14,20260825,ses-02,ERP,2.680114269256592
2,2.7561044692993164,2.748664379119873,0.6536392569541931,sub-14,20260825,ses-03,ERP,2.7579007148742676
2,2.654787063598633,2.669552803039551,0.9814795255661011,sub-12,20260825,ses-04,SSVEP,2.6394236087799072
2,2.691901922225952,2.7995588779449463,0.9334994554519653,sub-14,20260825,ses-04,ERP,2.68105149269104
2,2.6718504428863525,2.664879560470581,0.6764985918998718,sub-14,20260825,ses-04,SSVEP,2.739586353302002
2,2.6539275646209717,2.7705609798431396,0.8685509562492371,sub-12,20260825,ses-03,ERP,2.652412176132202
2,2.637740135192871,2.698577404022217,0.8733081817626953,sub-12,20260825,ses-03,SSVEP,2.6220028400421143
2,2.665172576904297,2.693979024887085,0.733362078666687,sub-11,20260825,ses-02,ERP,2.6585538387298584
2,2.668030023574829,2.6596086025238037,0.6794804930686951,sub-14,20260825,ses-04,SSVEP,2.722787380218506
2,2.6555423736572266,2.765805959701538,0.8330519199371338,sub-12,20260825,ses-03,ERP,2.656294822692871
2,2.8878962993621826,2.9933664798736572,2.887490749359131,sub-11,20260826,ses-02,SSVEP,2.7827584743499756
2,2.8150694370269775,2.800705909729004,0.8185137510299683,sub-12,20260826,ses-02,SSVEP,2.9605793952941895
2,2.8259007930755615,2.8379199504852295,1.0184086561203003,sub-11,20260826,ses-03,SSVEP,3.1502819061279297
2,2.8019585609436035,2.8153281211853027,0.7156092524528503,sub-12,20260826,ses-03,ERP,2.764907121658325
2,2.852485179901123,2.880448579788208,0.6429728865623474,sub-11,20260826,ses-03,ERP,2.8402650356292725
2,2.9698383808135986,2.9673571586608887,0.9847877025604248,sub-12,20260826,ses-04,SSVEP,3.0829172134399414
2,2.892427921295166,2.923602342605591,0.8548686504364014,sub-11,20260826,ses-04,ERP,2.8773369789123535
2,2.8423688411712646,2.8961925506591797,0.9057540893554688,sub-12,20260826,ses-04,ERP,2.787540912628174
2,2.8347671031951904,2.8877649307250977,0.9005199074745178,sub-12,20260826,ses-04,ERP,2.8227922916412354
2,2.786672830581665,2.8465943336486816,0.751634955406189,sub-11,20260826,ses-02,ERP,2.8228919506073
2,2.9517343044281006,2.953662872314453,0.9807466268539429,sub-12,20260826,ses-04,SSVEP,2.908879280090332
2,2.7896904945373535,2.8620493412017822,0.7184246778488159,sub-14,20260826,ses-03,SSVEP,2.7888662815093994
2,2.812528610229492,2.8127379417419434,0.8348667025566101,sub-12,20260826,ses-02,SSVEP,2.822619915008545
2,2.79403018951416,2.829655647277832,0.9130977988243103,sub-14,20260826,ses-04,ERP,2.8090498447418213
2,2.8444325923919678,2.8439581394195557,0.7961257696151733,sub-12,20260826,ses-03,SSVEP,2.8591620922088623
2,2.7901809215545654,2.863156318664551,0.7141222953796387,sub-14,20260826,ses-03,SSVEP,2.832313299179077
2,2.838460683822632,2.8114075660705566,0.6514727473258972,sub-14,20260826,ses-03,ERP,2.8420560359954834
2,2.9029788970947266,2.9060215950012207,0.8279719948768616,sub-11,20260826,ses-04,ERP,2.9440410137176514
2,2.77321195602417,2.8625223636627197,0.7008211016654968,sub-14,20260826,ses-03,SSVEP,2.907369613647461
2,2.9453930854797363,2.952052593231201,0.9805846214294434,sub-12,20260826,ses-04,SSVEP,3.054434061050415
2,2.7585268020629883,2.79032039642334,0.7625805139541626,sub-12,20260826,ses-03,ERP,2.7919657230377197
2,2.865816116333008,2.7784388065338135,0.7376217246055603,sub-14,20260826,ses-02,ERP,2.897815704345703
2,2.8228983879089355,2.8126766681671143,0.8093367218971252,sub-12,20260826,ses-02,SSVEP,2.927572250366211
2,2.8889472484588623,2.9135046005249023,0.8493295907974243,sub-11,20260826,ses-04,ERP,2.8997066020965576
2,2.8440232276916504,2.8645498752593994,0.5922941565513611,sub-11,20260826,ses-03,ERP,2.8284831047058105
2,2.7676808834075928,2.8696916103363037,0.708817720413208,sub-14,20260826,ses-03,SSVEP,3.109872817993164
2,2.8347785472869873,2.893153667449951,0.9046372771263123,sub-12,20260826,ses-04,ERP,2.8394033908843994
2,2.7989230155944824,2.8584864139556885,0.7518092393875122,sub-11,20260826,ses-02,ERP,2.8178420066833496
2,2.835836172103882,2.836047410964966,0.7899371385574341,sub-12,20260826,ses-03,SSVEP,2.848482131958008
2,2.8433618545532227,2.8236582279205322,0.6656009554862976,sub-14,20260826,ses-03,ERP,2.846177816390991
2,2.839879274368286,2.8961777687072754,0.9301579594612122,sub-12,20260826,ses-04,ERP,2.788391351699829
2,2.8599748611450195,2.882624864578247,1.0243993997573853,sub-11,20260826,ses-03,SSVEP,2.8205904960632324
2,2.8220150470733643,2.7993273735046387,0.6628175973892212,sub-14,20260826,ses-03,ERP,2.855149984359741
2,2.83345103263855,2.8610920906066895,0.5972880721092224,sub-11,20260826,ses-03,ERP,2.851010799407959
2,2.856544017791748,2.7722690105438232,0.7014321088790894,sub-14,20260826,ses-02,ERP,2.862203359603882
2,2.770414113998413,2.85766863822937,0.6956026554107666,sub-14,20260826,ses-03,SSVEP,2.815079927444458
2,2.823683261871338,2.8080191612243652,0.8354982137680054,sub-12,20260826,ses-02,SSVEP,2.8049795627593994
2,2.8422675132751465,2.8456640243530273,0.8074984550476074,sub-12,20260826,ses-03,SSVEP,2.861955404281616
2,2.815732002258301,2.8712828159332275,0.7537000179290771,sub-11,20260826,ses-02,ERP,2.831362724304199
2,2.7934093475341797,2.8396968841552734,0.9261928796768188,sub-14,20260826,ses-04,ERP,2.8097264766693115
2,2.8172078132629395,2.801842212677002,0.8293253183364868,sub-12,20260826,ses-02,SSVEP,2.8432023525238037
2,2.824434280395508,2.929851770401001,1.3497726917266846,sub-11,20260826,ses-02,SSVEP,2.774592399597168
2,2.8956215381622314,2.9251444339752197,0.8448753952980042,sub-11,20260826,ses-04,ERP,2.91424298286438
2,2.8444266319274902,2.8798744678497314,0.6181229948997498,sub-11,20260826,ses-03,ERP,2.8398020267486572
2,3.004307985305786,2.948596477508545,1.012405514717102,sub-11,20260826,ses-04,SSVEP,2.9936530590057373
2,2.8513522148132324,2.9018211364746094,0.9311812520027161,sub-12,20260826,ses-04,ERP,2.797884464263916
2,2.7226204872131348,2.8575453758239746,0.8017303943634033,sub-12,20260826,ses-02,ERP,2.7565205097198486
2,2.83453369140625,2.842588424682617,0.8393502235412598,sub-12,20260826,ses-03,SSVEP,3.103536605834961
2,2.8301665782928467,2.8121461868286133,0.6584830284118652,sub-14,20260826,ses-03,ERP,2.8508262634277344
2,2.8305132389068604,2.8794403076171875,0.6416659951210022,sub-11,20260826,ses-03,ERP,2.8382108211517334
2,2.835381031036377,2.873824119567871,0.6135077476501465,sub-11,20260826,ses-03,ERP,3.062899589538574
2,2.802236318588257,2.7850100994110107,0.7697499394416809,sub-14,20260826,ses-04,SSVEP,2.8096976280212402
2,2.7804906368255615,2.8081817626953125,0.9102289080619812,sub-14,20260826,ses-04,ERP,2.800558090209961
2,2.853087902069092,2.8802919387817383,1.040852427482605,sub-11,20260826,ses-03,SSVEP,2.8119702339172363
2,2.802443265914917,2.8487565517425537,0.9393214583396912,sub-14,20260826,ses-04,ERP,2.801046371459961
2,2.834808111190796,2.894087076187134,0.9145509004592896,sub-12,20260826,ses-04,ERP,2.7930262088775635
2,2.7414770126342773,2.8745620250701904,0.7632458806037903,sub-12,20260826,ses-02,ERP,2.764810085296631
2,2.805050849914551,2.9562137126922607,1.9132721424102783,sub-11,20260826,ses-02,SSVEP,2.8267478942871094
2,2.8157613277435303,2.7892251014709473,0.7716200947761536,sub-12,20260826,ses-02,SSVEP,2.806215286254883
2,2.7900125980377197,2.8568742275238037,0.7102648615837097,sub-14,20260826,ses-03,SSVEP,2.874683141708374
2,2.838829755783081,2.8179149627685547,0.659965991973877,sub-14,20260826,ses-03,ERP,2.8382184505462646
2,2.831745147705078,2.9419760704040527,1.3511086702346802,sub-11,20260826,ses-02,SSVEP,2.971006155014038
2,2.8501973152160645,2.862354278564453,1.018815517425537,sub-11,20260826,ses-03,SSVEP,2.7974843978881836
2,2.8527910709381104,2.879992723464966,0.6190747618675232,sub-11,20260826,ses-03,ERP,2.866330623626709
2,2.7577528953552246,2.7902719974517822,0.7568095922470093,sub-14,20260826,ses-02,SSVEP,2.7692010402679443
2,2.769460916519165,2.854588270187378,0.7129476070404053,sub-14,20260826,ses-03,SSVEP,2.7934811115264893
2,2.893000364303589,2.908087968826294,0.8612545132637024,sub-11,20260826,ses-04,ERP,2.9054083824157715
2,3.0029287338256836,2.940720558166504,1.0125577449798584,sub-11,20260826,ses-04,SSVEP,2.977903366088867
2,2.8479387760162354,2.8759496212005615,0.6220933198928833,sub-11,20260826,ses-03,ERP,3.0689783096313477
2,2.8896961212158203,2.9079582691192627,0.8462402820587158,sub-11,20260826,ses-04,ERP,2.878589630126953
2,2.9667296409606934,2.968022108078003,0.9821913242340088,sub-12,20260826,ses-04,SSVEP,3.0103862285614014
2,2.943715810775757,2.950096368789673,0.9802130460739136,sub-12,20260826,ses-04,SSVEP,3.1253504753112793
2,2.794079065322876,2.864734411239624,0.75815349817276,sub-11,20260826,ses-02,ERP,2.7896687984466553
2,2.813232898712158,2.778968334197998,0.787560760974884,sub-12,20260826,ses-02,SSVEP,2.88393235206604
2,2.835805892944336,2.8231048583984375,0.6757028102874756,sub-14,20260826,ses-03,ERP,2.835827589035034
2,2.804544448852539,2.7830848693847656,0.7513262629508972,sub-14,20260826,ses-04,SSVEP,3.062249183654785
2,2.9535043239593506,2.9538562297821045,0.9788050055503845,sub-12,20260826,ses-04,SSVEP,3.0682859420776367
2,2.779869318008423,2.8021774291992188,0.6536375284194946,sub-14,20260826,ses-02,SSVEP,2.783015012741089
2,2.7709903717041016,2.811800956726074,0.6156946420669556,sub-14,20260826,ses-02,SSVEP,2.76712703704834
2,2.8845560550689697,2.9274938106536865,0.8838112354278564,sub-11,20260826,ses-04,ERP,2.9101595878601074
2,2.7764699459075928,2.8722667694091797,0.7068818807601929,sub-14,20260826,ses-03,SSVEP,2.8311269283294678
2,2.853853940963745,2.8787832260131836,1.0416244268417358,sub-11,20260826,ses-03,SSVEP,2.8141987323760986
2,2.7657392024993896,2.7975306510925293,0.9399722814559937,sub-14,20260826,ses-02,SSVEP,2.9379687309265137
2,2.787792205810547,2.868647813796997,0.7148334383964539,sub-14,20260826,ses-03,SSVEP,2.7621915340423584
2,2.8768951892852783,2.783815860748291,0.780254065990448,sub-14,20260826,ses-02,ERP,2.8351781368255615
2,2.961381196975708,2.9646377563476562,0.9810782670974731,sub-12,20260826,ses-04,SSVEP,2.9118151664733887
2,2.839979887008667,2.818791151046753,0.6664390563964844,sub-14,20260826,ses-03,ERP,2.839515447616577
2,2.8664028644561768,2.893151044845581,1.0378481149673462,sub-11,20260826,ses-03,SSVEP,2.813495635986328
2,2.7721810340881348,2.8041446208953857,0.7983958721160889,sub-14,20260826,ses-02,SSVEP,2.8601973056793213
2,2.794874906539917,2.8238275051116943,0.7280277609825134,sub-12,20260826,ses-03,ERP,2.8182308673858643
2,2.823721408843994,2.8668391704559326,0.7709274291992188,sub-11,20260826,ses-02,ERP,2.812821388244629
2,2.8692872524261475,2.79262638092041,0.855330228805542,sub-14,20260826,ses-02,ERP,2.891352415084839
2,2.835986375808716,2.866438627243042,1.049623727798462,sub-11,20260826,ses-03,SSVEP,2.8178484439849854
2,2.777554988861084,2.866255283355713,0.7053301930427551,sub-14,20260826,ses-03,SSVEP,2.786182403564453
2,2.85372257232666,2.904017210006714,0.9097900986671448,sub-12,20260826,ses-04,ERP,2.7925868034362793
2,2.8152287006378174,2.8001890182495117,0.7795306444168091,sub-14,20260826,ses-04,SSVEP,2.8001108169555664
2,3.000020980834961,2.9333465099334717,1.0090266466140747,sub-11,20260826,ses-04,SSVEP,2.996065855026245
2,2.8254268169403076,2.8817853927612305,0.902215301990509,sub-12,20260826,ses-04,ERP,2.877335786819458
2,2.8438079357147217,2.8418281078338623,0.8226770758628845,sub-12,20260826,ses-03,SSVEP,2.8277173042297363
2,2.8825323581695557,2.9398248195648193,0.8948186635971069,sub-11,20260826,ses-04,ERP,2.890570640563965
2,2.858266830444336,2.8520638942718506,0.7960656881332397,sub-12,20260826,ses-03,SSVEP,2.8316969871520996
2,2.787196636199951,2.7718794345855713,0.7497681975364685,sub-14,20260826,ses-04,SSVEP,2.978634834289551
2,2.8049328327178955,2.852212429046631,0.752583920955658,sub-11,20260826,ses-02,ERP,2.8342931270599365
2,2.954871416091919,2.9592602252960205,0.9818148016929626,sub-12,20260826,ses-04,SSVEP,2.9180002212524414
2,2.776196002960205,2.8065714836120605,0.7252860069274902,sub-14,20260826,ses-02,SSVEP,2.7796378135681152
2,2.76999831199646,2.944636583328247,1.6175117492675781,sub-11,20260826,ses-02,SSVEP,2.7892932891845703
2,2.8263566493988037,2.7932159900665283,0.8067137002944946,sub-12,20260826,ses-02,SSVEP,2.814434766769409
2,2.802342653274536,2.778308391571045,0.751635730266571,sub-14,20260826,ses-04,SSVEP,2.8480401039123535
2,2.813878297805786,2.8239247798919678,0.732032835483551,sub-12,20260826,ses-03,ERP,2.8284504413604736
2,2.8391051292419434,2.8772494792938232,0.6373952627182007,sub-11,20260826,ses-03,ERP,2.8358418941497803
2,2.8410768508911133,2.8173930644989014,0.8082684874534607,sub-12,20260826,ses-02,SSVEP,2.8195276260375977
2,2.8605690002441406,2.8757190704345703,0.6783033013343811,sub-11,20260826,ses-03,ERP,2.8376121520996094
2,2.8057444095611572,2.8593239784240723,0.7658504247665405,sub-11,20260826,ses-02,ERP,2.8120522499084473
2,2.871216058731079,2.780446767807007,0.7515568733215332,sub-14,20260826,ses-02,ERP,2.8583126068115234
2,2.8882851600646973,2.917375087738037,0.836300790309906,sub-11,20260826,ses-04,ERP,2.8992717266082764
2,2.7938039302825928,2.826545238494873,0.9317135810852051,sub-14,20260826,ses-04,ERP,2.9874088764190674
2,2.831700563430786,2.8695743083953857,0.5931383371353149,sub-11,20260826,ses-03,ERP,2.817744731903076
2,2.8466451168060303,2.8693230152130127,0.6070801019668579,sub-11,20260826,ses-03,ERP,2.8529889583587646
2,3.003593683242798,2.947547674179077,1.0114800930023193,sub-11,20260826,ses-04,SSVEP,3.1760056018829346
2,2.8278567790985107,2.8834967613220215,0.9004933834075928,sub-12,20260826,ses-04,ERP,2.8895275592803955
2,2.810978651046753,2.8447089195251465,0.7796910405158997,sub-11,20260826,ses-02,ERP,2.817830801010132
2,2.8039944171905518,2.795048236846924,0.7327576875686646,sub-14,20260826,ses-04,SSVEP,2.792508840560913
2,2.7841458320617676,2.8071014881134033,0.7634491920471191,sub-12,20260826,ses-03,ERP,2.8344082832336426
2,2.8353185653686523,2.847278356552124,1.0164837837219238,sub-11,20260826,ses-03,SSVEP,2.8035056591033936
2,2.8081138134002686,2.7894155979156494,0.7561905384063721,sub-14,20260826,ses-04,SSVEP,2.9336142539978027
2,2.7931764125823975,2.815737009048462,0.7349866032600403,sub-12,20260826,ses-03,ERP,2.8463759422302246
2,2.7782928943634033,2.947845935821533,1.3937174081802368,sub-11,20260826,ses-02,SSVEP,2.907595157623291
2,2.9654293060302734,2.9671175479888916,0.9833382964134216,sub-12,20260826,ses-04,SSVEP,2.918921709060669
2,2.8467748165130615,2.9036948680877686,0.9056447744369507,sub-12,20260826,ses-04,ERP,2.9780657291412354
2,2.8150269985198975,2.808149814605713,0.8098927736282349,sub-12,20260826,ses-02,SSVEP,2.9193291664123535
2,2.7967467308044434,2.8474106788635254,0.76812344789505,sub-11,20260826,ses-02,ERP,2.815619468688965
2,2.8320138454437256,2.8175101280212402,0.6621593832969666,sub-14,20260826,ses-03,ERP,2.8512208461761475
2,2.9620213508605957,2.9702532291412354,0.9786055088043213,sub-12,20260826,ses-04,SSVEP,3.0065393447875977
2,2.8265647888183594,2.8370563983917236,1.020099401473999,sub-11,20260826,ses-03,SSVEP,2.829129695892334
2,3.0027596950531006,2.9418156147003174,1.0111842155456543,sub-11,20260826,ses-04,SSVEP,3.025404691696167
2,2.889864683151245,2.932722568511963,0.8100482821464539,sub-11,20260826,ses-04,ERP,2.8807027339935303
2,2.87283992767334,2.777705669403076,0.7262378931045532,sub-14,20260826,ses-02,ERP,2.8905327320098877
2,2.843099594116211,2.907986640930176,0.9165618419647217,sub-12,20260826,ses-04,ERP,2.813781976699829
2,2.813235282897949,2.87618350982666,0.7480587959289551,sub-11,20260826,ses-02,ERP,2.790990114212036
2,2.806558132171631,2.839808225631714,0.9329721331596375,sub-14,20260826,ses-04,ERP,2.812316656112671
2,2.740532636642456,2.8633389472961426,0.7107165455818176,sub-12,20260826,ses-02,ERP,2.7525551319122314
2,2.7913923263549805,2.8630669116973877,0.7156855463981628,sub-14,20260826,ses-03,SSVEP,2.7821218967437744
2,2.769960880279541,2.8666815757751465,0.7964921593666077,sub-12,20260826,ses-02,ERP,2.7754456996917725
2,2.7597758769989014,2.8608949184417725,0.705072283744812,sub-14,20260826,ses-03,SSVEP,2.7833268642425537
2,2.8108959197998047,2.827636480331421,1.0253009796142578,sub-11,20260826,ses-03,SSVEP,2.830732822418213
2,2.8258790969848633,2.8499186038970947,1.0298444032669067,sub-11,20260826,ses-03,SSVEP,2.800713539123535
2,2.898648262023926,2.9190139770507812,0.8563363552093506,sub-11,20260826,ses-04,ERP,2.879875421524048
2,2.805379629135132,2.8221285343170166,0.7415714263916016,sub-12,20260826,ses-03,ERP,2.852426052093506
2,3.004007339477539,2.9323296546936035,1.010256052017212,sub-11,20260826,ses-04,SSVEP,3.0240182876586914
2,2.948284864425659,2.9570508003234863,0.9804472327232361,sub-12,20260826,ses-04,SSVEP,3.1171607971191406
2,2.8086419105529785,2.8003101348876953,0.8173486590385437,sub-12,20260826,ses-02,SSVEP,2.911918878555298
2,2.81394624710083,2.8690876960754395,0.7500724196434021,sub-11,20260826,ses-02,ERP,2.8351383209228516
2,2.8099706172943115,2.8620309829711914,0.778785228729248,sub-11,20260826,ses-02,ERP,2.823293685913086
2,2.8319828510284424,2.879951238632202,0.9102933406829834,sub-12,20260826,ses-04,ERP,2.7793467044830322
2,2.8692402839660645,2.780174493789673,0.8241284489631653,sub-14,20260826,ses-02,ERP,2.9014976024627686
2,2.7660434246063232,2.793186664581299,0.7276115417480469,sub-14,20260826,ses-02,SSVEP,2.7857069969177246
2,2.8351869583129883,2.887357711791992,0.8951410055160522,sub-12,20260826,ses-04,ERP,2.813544273376465
2,2.844564437866211,2.860085964202881,1.0226502418518066,sub-11,20260826,ses-03,SSVEP,2.816709518432617
2,2.843961000442505,2.8217856884002686,0.6640910506248474,sub-14,20260826,ses-03,ERP,2.8471264839172363
2,2.743180751800537,2.863445520401001,0.7002838850021362,sub-14,20260826,ses-03,SSVEP,2.796713352203369
2,2.83691143989563,2.8519017696380615,1.0299410820007324,sub-11,20260826,ses-03,SSVEP,2.832660436630249
2,2.8298981189727783,2.805508613586426,0.6684252023696899,sub-14,20260826,ses-03,ERP,2.999481678009033
2,2.8008873462677,2.854729175567627,0.735427737236023,sub-11,20260826,ses-02,ERP,2.8221054077148438
2,2.7483036518096924,2.8661279678344727,0.6627473831176758,sub-12,20260826,ses-02,ERP,2.763305187225342
2,2.800696611404419,2.8156824111938477,0.7524871826171875,sub-12,20260826,ses-03,ERP,3.0551042556762695
2,2.804607391357422,2.7814323902130127,0.7629259824752808,sub-14,20260826,ses-04,SSVEP,2.9223365783691406
2,2.807642936706543,2.8630568981170654,0.7677582502365112,sub-11,20260826,ses-02,ERP,2.8059802055358887
2,2.802687168121338,2.846968173980713,0.9354455471038818,sub-14,20260826,ses-04,ERP,2.7958948612213135
2,2.7713592052459717,2.8237526416778564,0.801017165184021,sub-14,20260826,ses-02,SSVEP,2.8079936504364014
2,2.746450185775757,2.843942880630493,0.8085551261901855,sub-12,20260826,ses-02,ERP,2.742978096008301
2,2.829399824142456,2.8188998699188232,0.6894636750221252,sub-14,20260826,ses-03,ERP,2.81890606880188
2,2.877629041671753,2.7844862937927246,0.8022655248641968,sub-14,20260826,ses-02,ERP,2.889683961868286
2,2.8236842155456543,2.830082893371582,0.7879454493522644,sub-12,20260826,ses-03,SSVEP,2.832980155944824
2,2.8676421642303467,2.8954355716705322,1.0183887481689453,sub-11,20260826,ses-03,SSVEP,2.8120169639587402
2,2.824498176574707,2.9522452354431152,1.3141517639160156,sub-11,20260826,ses-02,SSVEP,2.8940916061401367
2,2.7877371311187744,2.9265313148498535,1.205819845199585,sub-11,20260826,ses-02,SSVEP,2.7746071815490723
2,2.7635319232940674,2.860041618347168,0.8490594625473022,sub-12,20260826,ses-02,ERP,2.760387420654297
2,2.752568483352661,2.8430473804473877,0.8298472762107849,sub-12,20260826,ses-02,ERP,2.7592787742614746
2,2.8222134113311768,2.8012170791625977,0.8427816033363342,sub-12,20260826,ses-02,SSVEP,2.8279407024383545
2,2.8232080936431885,2.8386149406433105,0.6742326021194458,sub-11,20260826,ses-03,ERP,3.0685110092163086
2,2.769686222076416,2.8650660514831543,0.7088925838470459,sub-14,20260826,ses-03,SSVEP,3.0894293785095215
2,2.9718236923217773,2.97226619720459,0.9835188388824463,sub-12,20260826,ses-04,SSVEP,2.910602569580078
2,2.7708146572113037,2.812405586242676,0.9439771771430969,sub-14,20260826,ses-02,SSVEP,2.786407232284546
2,2.7478559017181396,2.8461880683898926,0.7636580467224121,sub-12,20260826,ses-02,ERP,2.786766290664673
2,2.8289947509765625,2.810511827468872,0.6752979755401611,sub-14,20260826,ses-03,ERP,3.0636534690856934
2,2.9425272941589355,2.948835849761963,0.9789736270904541,sub-12,20260826,ses-04,SSVEP,2.9288272857666016
2,2.748762607574463,2.870912790298462,0.8436131477355957,sub-12,20260826,ses-02,ERP,2.7327065467834473
2,2.9987831115722656,2.9364309310913086,1.0108921527862549,sub-11,20260826,ses-04,SSVEP,3.0740604400634766
2,2.9613735675811768,2.966691732406616,0.9821292757987976,sub-12,20260826,ses-04,SSVEP,3.137500286102295
2,2.836909770965576,2.8118741512298584,0.6612004041671753,sub-14,20260826,ses-03,ERP,2.9330332279205322
2,2.9611635208129883,2.9619944095611572,0.9854096174240112,sub-12,20260826,ses-04,SSVEP,2.945805788040161
2,2.8311004638671875,2.836479902267456,0.8009263277053833,sub-12,20260826,ses-03,SSVEP,2.920600414276123
2,2.530015468597412,2.5914292335510254,0.6682410836219788,sub-14,20260827,ses-03,SSVEP,2.479069232940674
2,2.6908905506134033,2.808058738708496,0.8028544187545776,sub-11,20260827,ses-04,ERP,2.7144322395324707
2,2.692094326019287,2.669301748275757,0.5992977023124695,sub-11,20260827,ses-03,ERP,2.681405782699585
2,2.6662657260894775,2.610002279281616,0.6587849259376526,sub-14,20260827,ses-04,SSVEP,2.637829303741455
2,2.5976874828338623,2.614023447036743,0.9772362112998962,sub-12,20260827,ses-04,SSVEP,2.6314845085144043
2,2.8518176078796387,2.7852602005004883,1.0260659456253052,sub-11,20260827,ses-04,SSVEP,2.8914079666137695
2,2.5065414905548096,2.564037322998047,0.783348023891449,sub-12,20260827,ses-03,SSVEP,2.5418856143951416
2,2.6147539615631104,2.699836492538452,0.8902474641799927,sub-14,20260827,ses-04,ERP,2.5999557971954346
2,2.8546664714813232,2.77116322517395,1.0371164083480835,sub-11,20260827,ses-04,SSVEP,2.9024953842163086
2,2.496272563934326,2.560925245285034,0.8745350241661072,sub-12,20260827,ses-04,ERP,2.5362446308135986
2,2.6006696224212646,2.6171319484710693,0.9710411429405212,sub-12,20260827,ses-04,SSVEP,2.648259401321411
2,2.870497465133667,2.80464768409729,1.0314315557479858,sub-11,20260827,ses-04,SSVEP,2.8925414085388184
2,2.7063870429992676,2.7867844104766846,0.8009332418441772,sub-11,20260827,ses-04,ERP,2.7108426094055176
2,2.520808219909668,2.4674458503723145,0.779401957988739,sub-12,20260827,ses-02,SSVEP,2.523386001586914
2,2.6921937465667725,2.699371814727783,1.635489821434021,sub-11,20260827,ses-02,SSVEP,2.7266764640808105
2,2.6055939197540283,2.590635299682617,0.6220035552978516,sub-14,20260827,ses-03,ERP,2.613851547241211
2,2.6048765182495117,2.589102268218994,0.620652973651886,sub-14,20260827,ses-03,ERP,2.615600109100342
2,2.541665554046631,2.581578493118286,0.659892201423645,sub-14,20260827,ses-03,SSVEP,2.505312919616699
2,2.5041205883026123,2.454249620437622,0.7768701910972595,sub-12,20260827,ses-02,SSVEP,2.5561351776123047
2,2.524994373321533,2.5651495456695557,0.9107881188392639,sub-12,20260827,ses-04,ERP,2.617323160171509
2,2.674177408218384,2.656315803527832,0.6075341701507568,sub-11,20260827,ses-03,ERP,2.7936503887176514
