attention_entropy,attention_max,context_distance,fold,match_basis_query_operator_distance,match_basis_support_operator_distance,operator_aux_query_error,participant,seed,session,task,wrong_basis_query_operator_distance
2.753615379333496,0.09200955927371979,4.652168273925781,2,2.55476450920105,2.549129009246826,0.6574334502220154,sub-14,20260827,ses-03,SSVEP,2.448458671569824
2.496373176574707,0.21460695564746857,1.3925176858901978,2,2.60878586769104,2.5912458896636963,0.6556150913238525,sub-14,20260827,ses-03,ERP,2.5914032459259033
2.5893969535827637,0.15844914317131042,6.285999774932861,2,2.848013162612915,2.773674488067627,1.036062479019165,sub-11,20260827,ses-04,SSVEP,2.886342763900757
2.2750625610351562,0.2632003426551819,3.612060308456421,2,2.506760835647583,2.53417706489563,0.6727184653282166,sub-11,20260827,ses-02,ERP,2.5156161785125732
2.3646883964538574,0.18705011904239655,1.4241564273834229,2,2.5020220279693604,2.5699095726013184,0.7355623841285706,sub-11,20260827,ses-02,ERP,2.5111420154571533
2.513935089111328,0.13000880181789398,1.10164213180542,2,2.6822848320007324,2.684224843978882,0.6121671199798584,sub-11,20260827,ses-03,ERP,2.6689133644104004
2.481410026550293,0.13847149908542633,1.7574776411056519,2,2.501920700073242,2.5486762523651123,0.8807915449142456,sub-12,20260827,ses-04,ERP,2.5116493701934814
2.203441619873047,0.20150437951087952,3.5895137786865234,2,2.498955249786377,2.5350899696350098,0.7752826809883118,sub-11,20260827,ses-02,ERP,2.5138227939605713
2.6232352256774902,0.138408362865448,17.92133331298828,2,2.632097005844116,2.713033437728882,0.8955943584442139,sub-14,20260827,ses-04,ERP,2.752445697784424
2.770936965942383,0.06924302875995636,8.718554496765137,2,2.5485692024230957,2.5385472774505615,0.6834344267845154,sub-14,20260827,ses-02,ERP,2.583846092224121
2.7121357917785645,0.11945818364620209,3.7625038623809814,2,2.7139792442321777,2.803175449371338,0.832465648651123,sub-11,20260827,ses-04,ERP,2.693598508834839
2.554797887802124,0.24490495026111603,2.566734790802002,2,2.655890703201294,2.598071336746216,0.6371086835861206,sub-14,20260827,ses-04,SSVEP,2.6393611431121826
2.7618038654327393,0.07518122345209122,5.2201948165893555,2,2.645625114440918,2.593242645263672,0.6590227484703064,sub-14,20260827,ses-04,SSVEP,2.647446870803833
2.507809638977051,0.13598555326461792,2.2187001705169678,2,2.512923240661621,2.668368339538574,0.7527874708175659,sub-12,20260827,ses-03,ERP,2.565260887145996
2.65114164352417,0.20528236031532288,6.595090866088867,2,2.551496982574463,2.5550637245178223,0.6564812064170837,sub-14,20260827,ses-03,SSVEP,2.5260579586029053
2.525606155395508,0.15383665263652802,17.276185989379883,2,2.7323155403137207,2.6874001026153564,1.81935715675354,sub-11,20260827,ses-02,SSVEP,2.770867109298706
2.298880100250244,0.20276160538196564,0.6592944860458374,2,2.516348123550415,2.450518846511841,0.7605420351028442,sub-12,20260827,ses-02,SSVEP,2.514636278152466
2.468141555786133,0.12292588502168655,2.715636968612671,2,2.567626714706421,2.5214667320251465,0.7360286712646484,sub-12,20260827,ses-02,ERP,2.585528612136841
2.490929126739502,0.1344568282365799,5.31651496887207,2,2.8558709621429443,2.7884652614593506,1.0232175588607788,sub-11,20260827,ses-04,SSVEP,2.9340357780456543
2.6512627601623535,0.11963670700788498,1.9287608861923218,2,2.510704517364502,2.552616596221924,0.8898174166679382,sub-12,20260827,ses-04,ERP,2.543135166168213
2.7487947940826416,0.09956934303045273,5.894191741943359,2,2.5561928749084473,2.5492539405822754,0.6519811749458313,sub-14,20260827,ses-03,SSVEP,2.4849038124084473
2.4279980659484863,0.1483304500579834,1.1984065771102905,2,2.507457971572876,2.5564632415771484,0.8921327590942383,sub-12,20260827,ses-04,ERP,2.5304946899414062
2.3025588989257812,0.18023857474327087,17.638826370239258,2,2.7029197216033936,2.67410945892334,1.6755423545837402,sub-11,20260827,ses-02,SSVEP,2.73722505569458
2.5847434997558594,0.23160062730312347,9.018494606018066,2,2.674600839614868,2.610774517059326,0.632850706577301,sub-14,20260827,ses-04,SSVEP,2.7129273414611816
2.6760292053222656,0.17017020285129547,9.8505277633667,2,2.5423498153686523,2.5312912464141846,0.6106244325637817,sub-14,20260827,ses-02,ERP,2.6061935424804688
2.312098979949951,0.15896998345851898,1.2368946075439453,2,2.5262527465820312,2.6518261432647705,0.7401131987571716,sub-12,20260827,ses-03,ERP,2.552816867828369
2.6493141651153564,0.13939912617206573,1.4430134296417236,2,2.7020742893218994,2.7998194694519043,0.807529866695404,sub-11,20260827,ses-04,ERP,2.6843528747558594
2.5061371326446533,0.14032912254333496,4.210763454437256,2,2.5029754638671875,2.552809000015259,0.8865686655044556,sub-12,20260827,ses-04,ERP,2.543353796005249
2.4262771606445312,0.19202184677124023,1.1303468942642212,2,2.5046093463897705,2.5712573528289795,0.7844442129135132,sub-12,20260827,ses-03,SSVEP,2.486144542694092
2.2492637634277344,0.1718113124370575,1.7724286317825317,2,2.5062074661254883,2.5604286193847656,0.6854172348976135,sub-11,20260827,ses-02,ERP,2.496840238571167
2.5903077125549316,0.16442090272903442,5.4329986572265625,2,2.699185371398926,2.7965855598449707,0.8209777474403381,sub-11,20260827,ses-04,ERP,2.713275194168091
2.4992170333862305,0.2152562439441681,2.182936429977417,2,2.51959490776062,2.5055038928985596,0.7639433741569519,sub-14,20260827,ses-02,SSVEP,2.5083630084991455
2.2902991771698,0.19735097885131836,3.8986239433288574,2,2.579403877258301,2.5249030590057373,0.7720150351524353,sub-12,20260827,ses-02,ERP,2.5892395973205566
2.495582342147827,0.19350555539131165,1.7591968774795532,2,2.5303797721862793,2.517965316772461,0.7297338843345642,sub-14,20260827,ses-02,SSVEP,2.511888265609741
2.7673428058624268,0.07763612270355225,1.127456545829773,2,2.5511178970336914,2.5403733253479004,0.678783655166626,sub-14,20260827,ses-02,ERP,2.5712294578552246
2.41080379486084,0.19170799851417542,2.7150604724884033,2,2.5129852294921875,2.4681971073150635,0.8142545819282532,sub-12,20260827,ses-02,SSVEP,2.5189285278320312
2.5238142013549805,0.18228159844875336,2.7179694175720215,2,2.5144965648651123,2.4948322772979736,0.7099603414535522,sub-14,20260827,ses-02,SSVEP,2.444669008255005
2.6767802238464355,0.18832474946975708,6.817596912384033,2,2.550163507461548,2.5394599437713623,0.6597708463668823,sub-14,20260827,ses-02,ERP,2.570521116256714
2.6906023025512695,0.1053149402141571,6.9459733963012695,2,2.7079896926879883,2.806556463241577,0.827066957950592,sub-11,20260827,ses-04,ERP,2.661431074142456
2.5959386825561523,0.12408217042684555,17.409717559814453,2,2.5938382148742676,2.6091766357421875,0.9771722555160522,sub-12,20260827,ses-04,SSVEP,2.721923351287842
2.5466744899749756,0.15126055479049683,6.169137001037598,2,2.6069655418395996,2.6223905086517334,0.9702154994010925,sub-12,20260827,ses-04,SSVEP,2.705920934677124
2.464970827102661,0.2895186245441437,3.984717607498169,2,2.621485710144043,2.6990087032318115,0.8901609778404236,sub-14,20260827,ses-04,ERP,2.603297472000122
2.4955267906188965,0.19232536852359772,2.8494269847869873,2,2.692809581756592,2.6216378211975098,1.0376540422439575,sub-11,20260827,ses-03,SSVEP,2.6810362339019775
2.385854721069336,0.21172286570072174,0.9349120855331421,2,2.4982621669769287,2.566190242767334,0.8126156330108643,sub-12,20260827,ses-03,SSVEP,2.489830493927002
2.611337661743164,0.14731718599796295,6.332711219787598,2,2.599372148513794,2.615713596343994,0.9705266952514648,sub-12,20260827,ses-04,SSVEP,2.7125911712646484
2.591587781906128,0.11809717863798141,4.2399210929870605,2,2.7029051780700684,2.632176637649536,1.0483249425888062,sub-11,20260827,ses-03,SSVEP,2.6594009399414062
2.432497262954712,0.1467282772064209,3.2828173637390137,2,2.5785629749298096,2.5094730854034424,0.7878132462501526,sub-12,20260827,ses-02,ERP,2.5757319927215576
2.397250175476074,0.15276877582073212,2.2544174194335938,2,2.506537437438965,2.444302558898926,0.7903483510017395,sub-12,20260827,ses-02,SSVEP,2.542851448059082
2.360969066619873,0.14203889667987823,2.3192484378814697,2,2.520704746246338,2.4732468128204346,0.7729499340057373,sub-12,20260827,ses-02,SSVEP,2.5205156803131104
2.6577792167663574,0.13577599823474884,5.025088787078857,2,2.6896822452545166,2.8160111904144287,0.8714715838432312,sub-11,20260827,ses-04,ERP,2.823012590408325
2.5390896797180176,0.1328824907541275,1.437055230140686,2,2.704162836074829,2.6869590282440186,0.5820301175117493,sub-11,20260827,ses-03,ERP,2.646878480911255
2.1090660095214844,0.25499242544174194,1.4020805358886719,2,2.5120034217834473,2.6382336616516113,0.7193671464920044,sub-12,20260827,ses-03,ERP,2.545471668243408
2.4569921493530273,0.14920435845851898,3.379204750061035,2,2.589884042739868,2.605116128921509,0.9737304449081421,sub-12,20260827,ses-04,SSVEP,2.6294286251068115
2.2260165214538574,0.3460204005241394,2.242840528488159,2,2.5232465267181396,2.517674684524536,0.7041335701942444,sub-14,20260827,ses-02,SSVEP,2.451446056365967
2.4087440967559814,0.19732916355133057,3.4136195182800293,2,2.50697922706604,2.4511935710906982,0.7793956995010376,sub-12,20260827,ses-02,SSVEP,2.5219154357910156
2.3719892501831055,0.26710081100463867,2.0432400703430176,2,2.517763376235962,2.526765823364258,0.7567110657691956,sub-14,20260827,ses-02,SSVEP,2.4833624362945557
2.710707426071167,0.0979466661810875,6.854253768920898,2,2.854872465133667,2.782869338989258,1.0355504751205444,sub-11,20260827,ses-04,SSVEP,2.8667283058166504
2.488051652908325,0.1609295904636383,3.535412073135376,2,2.7000694274902344,2.6347784996032715,1.0610849857330322,sub-11,20260827,ses-03,SSVEP,2.7074215412139893
2.50277042388916,0.12869559228420258,5.46600866317749,2,2.7105939388275146,2.641857385635376,1.3110970258712769,sub-11,20260827,ses-02,SSVEP,2.7608535289764404
2.3907041549682617,0.21468421816825867,2.3333680629730225,2,2.691262722015381,2.6298668384552,1.0065929889678955,sub-11,20260827,ses-03,SSVEP,2.693476915359497
2.6868321895599365,0.08960980921983719,1.7011126279830933,2,2.6969854831695557,2.7923548221588135,0.8190523386001587,sub-11,20260827,ses-04,ERP,2.6814262866973877
2.4883873462677,0.20141935348510742,3.856846570968628,2,2.6071770191192627,2.5908005237579346,0.63266921043396,sub-14,20260827,ses-03,ERP,2.623655319213867
2.725551128387451,0.1475820392370224,3.0743095874786377,2,2.54719877243042,2.534884452819824,0.6424022316932678,sub-14,20260827,ses-02,ERP,2.52431321144104
2.7042288780212402,0.15487390756607056,4.846362113952637,2,2.541196823120117,2.530339002609253,0.6142210364341736,sub-14,20260827,ses-02,ERP,2.555000066757202
2.463794708251953,0.17558027803897858,3.170839548110962,2,2.717534303665161,2.6515746116638184,1.5017824172973633,sub-11,20260827,ses-02,SSVEP,2.6877381801605225
2.3745498657226562,0.20025372505187988,17.891008377075195,2,2.515507459640503,2.5540883541107178,0.8967623710632324,sub-12,20260827,ses-04,ERP,2.6526196002960205
2.4180312156677246,0.2695138454437256,4.426567077636719,2,2.8698489665985107,2.7961666584014893,1.0258886814117432,sub-11,20260827,ses-04,SSVEP,2.8730149269104004
2.54913067817688,0.19521468877792358,3.388115644454956,2,2.6324827671051025,2.7061052322387695,0.8884388208389282,sub-14,20260827,ses-04,ERP,2.6009974479675293
2.5483527183532715,0.1530010849237442,3.574962615966797,2,2.7380330562591553,2.6839442253112793,1.9350069761276245,sub-11,20260827,ses-02,SSVEP,2.707188844680786
2.3054699897766113,0.17282184958457947,3.174614429473877,2,2.4963979721069336,2.5348691940307617,0.6715603470802307,sub-11,20260827,ses-02,ERP,2.5055346488952637
2.755567789077759,0.08348846435546875,5.751619815826416,2,2.6447298526763916,2.5945792198181152,0.6570616364479065,sub-14,20260827,ses-04,SSVEP,2.645535707473755
2.2735960483551025,0.2150895595550537,4.399575710296631,2,2.716461181640625,2.704796552658081,1.9608149528503418,sub-11,20260827,ses-02,SSVEP,2.7080729007720947
2.4788856506347656,0.13510531187057495,4.080111980438232,2,2.5069096088409424,2.554208755493164,0.8843045234680176,sub-12,20260827,ses-04,ERP,2.5148050785064697
2.26399564743042,0.23893943428993225,3.323357105255127,2,2.6917238235473633,2.6325843334198,1.0279039144515991,sub-11,20260827,ses-03,SSVEP,2.704796314239502
2.2214488983154297,0.1984969973564148,1.3619725704193115,2,2.5188798904418945,2.4585115909576416,0.7812574505805969,sub-12,20260827,ses-02,SSVEP,2.512279748916626
2.5678465366363525,0.24025993049144745,1.778185248374939,2,2.606372594833374,2.591021776199341,0.6108461022377014,sub-14,20260827,ses-03,ERP,2.5882458686828613
2.2296762466430664,0.23072487115859985,4.002109527587891,2,2.578397512435913,2.5220558643341064,0.7418211698532104,sub-12,20260827,ses-02,ERP,2.5943500995635986
2.4447128772735596,0.15148715674877167,2.1880764961242676,2,2.4994635581970215,2.5572023391723633,0.8843629956245422,sub-12,20260827,ses-04,ERP,2.532499313354492
2.559703826904297,0.1201440691947937,1.4432775974273682,2,2.705186605453491,2.6413092613220215,1.0328168869018555,sub-11,20260827,ses-03,SSVEP,2.6739652156829834
2.767759323120117,0.06868688762187958,1.7193351984024048,2,2.5568737983703613,2.550274133682251,0.6576471328735352,sub-14,20260827,ses-03,SSVEP,2.5414419174194336
2.292496681213379,0.20452062785625458,2.751901388168335,2,2.5298874378204346,2.6449079513549805,0.747704803943634,sub-12,20260827,ses-03,ERP,2.5525431632995605
2.4698352813720703,0.2187061458826065,0.6332867741584778,2,2.6715404987335205,2.675015449523926,0.5821139812469482,sub-11,20260827,ses-03,ERP,2.6901707649230957
2.4910261631011963,0.14387372136116028,4.694298267364502,2,2.5120902061462402,2.5678699016571045,0.7860700488090515,sub-12,20260827,ses-03,SSVEP,2.5377230644226074
2.4988441467285156,0.2555428147315979,1.790924072265625,2,2.611114501953125,2.695735216140747,0.8742632865905762,sub-14,20260827,ses-04,ERP,2.5748889446258545
2.544442653656006,0.18808600306510925,1.8410789966583252,2,2.514017343521118,2.568668842315674,0.797854483127594,sub-12,20260827,ses-03,SSVEP,2.5392048358917236
2.6204020977020264,0.22805769741535187,1.5767563581466675,2,2.665924310684204,2.6016924381256104,0.6311794519424438,sub-14,20260827,ses-04,SSVEP,2.65553879737854
2.198606252670288,0.30392348766326904,1.2921124696731567,2,2.511054515838623,2.4291884899139404,0.8203206658363342,sub-12,20260827,ses-02,SSVEP,2.515650510787964
2.568957805633545,0.11889495700597763,4.3354644775390625,2,2.685203790664673,2.6702284812927246,0.5766767263412476,sub-11,20260827,ses-03,ERP,2.720883846282959
2.3590900897979736,0.1742447316646576,1.3304567337036133,2,2.496870517730713,2.575910806655884,0.7869328260421753,sub-12,20260827,ses-03,SSVEP,2.5129332542419434
2.601285696029663,0.12696965038776398,4.222977161407471,2,2.6731247901916504,2.6672403812408447,0.6024386286735535,sub-11,20260827,ses-03,ERP,2.671095371246338
2.606024742126465,0.1354302614927292,4.132688522338867,2,2.8452725410461426,2.7731871604919434,1.0248689651489258,sub-11,20260827,ses-04,SSVEP,2.905534029006958
2.440426826477051,0.16518250107765198,3.6653754711151123,2,2.4941153526306152,2.5631563663482666,0.8791442513465881,sub-12,20260827,ses-04,ERP,2.5526411533355713
2.4436697959899902,0.18403318524360657,5.635633945465088,2,2.6838479042053223,2.677677869796753,1.6339390277862549,sub-11,20260827,ses-02,SSVEP,2.734757423400879
2.474379777908325,0.13976816833019257,1.161307454109192,2,2.6662070751190186,2.682898998260498,0.5340124368667603,sub-11,20260827,ses-03,ERP,2.704118013381958
2.405947208404541,0.31198376417160034,2.985684871673584,2,2.6064958572387695,2.5911753177642822,0.6152551770210266,sub-14,20260827,ses-03,ERP,2.5895113945007324
2.2830190658569336,0.19270804524421692,4.685601234436035,2,2.528526782989502,2.560936450958252,0.9105567336082458,sub-12,20260827,ses-04,ERP,2.512744426727295
2.6023170948028564,0.23842456936836243,2.843273878097534,2,2.549056053161621,2.556985378265381,0.6588226556777954,sub-14,20260827,ses-03,SSVEP,2.4877164363861084
2.4760217666625977,0.15717290341854095,2.668656349182129,2,2.701136589050293,2.6385395526885986,1.043304443359375,sub-11,20260827,ses-03,SSVEP,2.67933988571167
2.128554344177246,0.31128332018852234,1.4825522899627686,2,2.5063095092773438,2.5660481452941895,0.7984268665313721,sub-12,20260827,ses-03,SSVEP,2.513500690460205
2.539895534515381,0.18369920551776886,6.78183650970459,2,2.8464701175689697,2.7758402824401855,1.0233229398727417,sub-11,20260827,ses-04,SSVEP,2.908839464187622
2.698228597640991,0.13511772453784943,7.468627452850342,2,2.61501145362854,2.6908605098724365,0.9162411689758301,sub-14,20260827,ses-04,ERP,2.677725315093994
2.646359920501709,0.1543695479631424,5.226934909820557,2,2.710291624069214,2.7925829887390137,0.781557559967041,sub-11,20260827,ses-04,ERP,2.66672420501709
2.1573352813720703,0.24805215001106262,0.5522406697273254,2,2.51224422454834,2.574585437774658,0.7440053820610046,sub-11,20260827,ses-02,ERP,2.513282299041748
2.605311870574951,0.17210771143436432,17.747207641601562,2,2.858830451965332,2.793084144592285,1.0373058319091797,sub-11,20260827,ses-04,SSVEP,2.927051305770874
2.5493507385253906,0.16396009922027588,2.3976006507873535,2,2.601900100708008,2.6183159351348877,0.9774342775344849,sub-12,20260827,ses-04,SSVEP,2.637144088745117
2.4052650928497314,0.16453132033348083,2.188046932220459,2,2.5649592876434326,2.5106124877929688,0.6793027520179749,sub-12,20260827,ses-02,ERP,2.5822219848632812
2.477313995361328,0.21902905404567719,1.8151675462722778,2,2.6094706058502197,2.69083571434021,0.8890448212623596,sub-14,20260827,ses-04,ERP,2.5844712257385254
2.4278039932250977,0.1528642475605011,3.7131032943725586,2,2.5211679935455322,2.5617916584014893,0.9077580571174622,sub-12,20260827,ses-04,ERP,2.5108115673065186
2.4358749389648438,0.17219603061676025,3.0359134674072266,2,2.5562119483947754,2.5182912349700928,0.6771996021270752,sub-12,20260827,ses-02,ERP,2.584409713745117
2.108908176422119,0.4703231751918793,3.903581142425537,2,2.668733596801758,2.6082406044006348,0.6480239033699036,sub-14,20260827,ses-04,SSVEP,2.645367383956909
2.034862995147705,0.2681084871292114,1.291581153869629,2,2.537706136703491,2.642352819442749,0.715768039226532,sub-12,20260827,ses-03,ERP,2.5394716262817383
2.7277960777282715,0.13197332620620728,4.444661617279053,2,2.559300184249878,2.5416531562805176,0.6465284824371338,sub-14,20260827,ses-02,ERP,2.53377366065979
2.553691864013672,0.2077384889125824,4.207400321960449,2,2.6128170490264893,2.6864612102508545,0.8783599138259888,sub-14,20260827,ses-04,ERP,2.6011791229248047
2.2879490852355957,0.19534353911876678,4.48927640914917,2,2.5900869369506836,2.5256683826446533,0.7895604968070984,sub-12,20260827,ses-02,ERP,2.5882673263549805
2.454554796218872,0.19417445361614227,2.852935314178467,2,2.606078624725342,2.5909836292266846,0.6360829472541809,sub-14,20260827,ses-03,ERP,2.6060774326324463
2.5398828983306885,0.14537280797958374,1.4363058805465698,2,2.523207902908325,2.5623741149902344,0.9132564663887024,sub-12,20260827,ses-04,ERP,2.5195765495300293
2.2214608192443848,0.23283718526363373,4.493364334106445,2,2.589616537094116,2.603989839553833,0.9706887602806091,sub-12,20260827,ses-04,SSVEP,2.6343607902526855
2.696514129638672,0.10889136046171188,3.9142186641693115,2,2.6101338863372803,2.594682455062866,0.6103489398956299,sub-14,20260827,ses-03,ERP,2.6134583950042725
2.512211561203003,0.1863842010498047,17.49892234802246,2,2.5099291801452637,2.5612571239471436,0.8932275176048279,sub-12,20260827,ses-04,ERP,2.6438684463500977
2.1976475715637207,0.19030432403087616,1.3920246362686157,2,2.5210423469543457,2.6397082805633545,0.7266320586204529,sub-12,20260827,ses-03,ERP,2.532062292098999
2.1351356506347656,0.22961868345737457,1.2845088243484497,2,2.5095934867858887,2.5581560134887695,0.7027475237846375,sub-11,20260827,ses-02,ERP,2.500272035598755
2.1673574447631836,0.2034522145986557,1.6996008157730103,2,2.5023951530456543,2.5506417751312256,0.7106688022613525,sub-11,20260827,ses-02,ERP,2.5104222297668457
2.6770286560058594,0.15085868537425995,6.872767925262451,2,2.6135122776031494,2.6936657428741455,0.9120979905128479,sub-14,20260827,ses-04,ERP,2.6845383644104004
2.6469337940216064,0.1453171968460083,1.5973795652389526,2,2.6190547943115234,2.6982202529907227,0.885898232460022,sub-14,20260827,ses-04,ERP,2.5971505641937256
2.4195396900177,0.2212362289428711,1.6890813112258911,2,2.5328378677368164,2.5236501693725586,0.8103236556053162,sub-14,20260827,ses-02,SSVEP,2.4946610927581787
2.5625576972961426,0.13526782393455505,4.318466663360596,2,2.7001874446868896,2.6354804039001465,1.0444837808609009,sub-11,20260827,ses-03,SSVEP,2.6711411476135254
2.479686737060547,0.1637035310268402,8.541074752807617,3,2.6776044368743896,2.5437002182006836,0.9203408360481262,sub-15,20260825,ses-04,SSVEP,2.628711223602295
2.511770486831665,0.15094786882400513,1.2761235237121582,3,2.4991183280944824,2.3856120109558105,0.8159458041191101,sub-17,20260825,ses-03,SSVEP,2.494499444961548
2.3140742778778076,0.1923718899488449,2.8761212825775146,3,2.53808856010437,2.939846992492676,0.8873744010925293,sub-17,20260825,ses-04,SSVEP,2.5430262088775635
2.4847192764282227,0.16042934358119965,0.9595882296562195,3,2.419670343399048,2.6118807792663574,0.7249482870101929,sub-15,20260825,ses-03,SSVEP,2.422419786453247
2.394341230392456,0.1597973108291626,8.629717826843262,3,2.4769468307495117,2.429973602294922,0.8330725431442261,sub-15,20260825,ses-02,ERP,2.4540648460388184
2.5776803493499756,0.12796741724014282,1.1459901332855225,3,2.3833529949188232,2.390164852142334,0.8039950728416443,sub-15,20260825,ses-03,ERP,2.3717222213745117
2.5694527626037598,0.15373019874095917,5.836448669433594,3,2.2835540771484375,2.2102670669555664,0.7963544130325317,sub-17,20260825,ses-03,ERP,2.2936596870422363
2.5978012084960938,0.12539996206760406,2.518242359161377,3,2.633756399154663,2.524167776107788,0.5736903548240662,sub-18,20260825,ses-04,ERP,2.6154284477233887
2.5276384353637695,0.1843814104795456,10.501313209533691,3,2.6581997871398926,2.5489566326141357,0.7176890969276428,sub-17,20260825,ses-04,ERP,2.5876848697662354
2.3036677837371826,0.1723417192697525,3.3199188709259033,3,2.669800043106079,2.657672166824341,1.6517550945281982,sub-18,20260825,ses-02,ERP,2.640890598297119
2.274594306945801,0.1899779736995697,1.6603038311004639,3,2.554403305053711,2.9399571418762207,0.8876733183860779,sub-17,20260825,ses-04,SSVEP,2.542670965194702
2.413181781768799,0.19001483917236328,8.180206298828125,3,2.414475917816162,2.6061811447143555,0.8766813278198242,sub-15,20260825,ses-03,SSVEP,2.439537525177002
2.5498368740081787,0.14259079098701477,1.5635554790496826,3,2.647366762161255,2.6453495025634766,1.2785158157348633,sub-18,20260825,ses-02,ERP,2.6292948722839355
2.519679069519043,0.14776493608951569,1.9773846864700317,3,2.674121856689453,2.6624600887298584,1.5416626930236816,sub-18,20260825,ses-02,ERP,2.6495957374572754
2.5418481826782227,0.1348368525505066,1.972129464149475,3,2.470362663269043,2.421494960784912,1.0150541067123413,sub-15,20260825,ses-02,ERP,2.468416452407837
2.4953863620758057,0.14257380366325378,17.391551971435547,3,2.4275002479553223,2.603853225708008,0.820208728313446,sub-15,20260825,ses-03,SSVEP,2.823111057281494
2.4515650272369385,0.13270285725593567,5.526225566864014,3,2.3924670219421387,2.2438747882843018,0.9923192858695984,sub-17,20260825,ses-02,ERP,2.3949129581451416
2.5040438175201416,0.15430809557437897,3.2742955684661865,3,2.664342164993286,2.5509400367736816,0.715952455997467,sub-17,20260825,ses-04,ERP,2.630248785018921
2.513096809387207,0.16026660799980164,17.748891830444336,3,2.6681439876556396,2.5514445304870605,0.9659208059310913,sub-15,20260825,ses-04,SSVEP,2.8524584770202637
2.4723281860351562,0.18346482515335083,1.9755505323410034,3,2.5894405841827393,2.525270700454712,0.9871426224708557,sub-15,20260825,ses-04,ERP,2.5809874534606934
2.6186795234680176,0.1162438839673996,1.9989904165267944,3,2.3784427642822266,2.380840539932251,0.7679014801979065,sub-15,20260825,ses-03,ERP,2.3726844787597656
2.5069313049316406,0.11439373344182968,2.8023035526275635,3,2.6525299549102783,2.650392532348633,1.312880516052246,sub-18,20260825,ses-02,ERP,2.637397527694702
2.231689929962158,0.3932941257953644,3.0156946182250977,3,2.516307830810547,2.931597948074341,0.8743582367897034,sub-17,20260825,ses-04,SSVEP,2.571460247039795
2.495663642883301,0.16419385373592377,2.9007081985473633,3,2.3123691082000732,2.2387077808380127,1.1670042276382446,sub-17,20260825,ses-03,ERP,2.269662618637085
2.3122973442077637,0.18366998434066772,2.4559383392333984,3,2.6664135456085205,2.656844139099121,1.4775668382644653,sub-18,20260825,ses-02,ERP,2.6515419483184814
2.5298471450805664,0.12164783477783203,1.2198607921600342,3,2.502068042755127,2.3844244480133057,0.773783266544342,sub-17,20260825,ses-03,SSVEP,2.4961092472076416
2.5013251304626465,0.12789513170719147,2.3135266304016113,3,2.653977632522583,2.6495516300201416,1.308099389076233,sub-18,20260825,ses-02,ERP,2.643706798553467
2.52209734916687,0.1256098747253418,5.033458709716797,3,2.4712934494018555,2.4201807975769043,1.127973198890686,sub-15,20260825,ses-02,ERP,2.4659268856048584
2.530759572982788,0.11008908599615097,2.9257357120513916,3,2.3939497470855713,2.2489142417907715,0.9822591543197632,sub-17,20260825,ses-02,ERP,2.4548795223236084
2.5905251502990723,0.1495567262172699,5.756253242492676,3,2.3095316886901855,2.230370283126831,0.9888510704040527,sub-17,20260825,ses-03,ERP,2.289865255355835
2.709336280822754,0.10507019609212875,7.714954853057861,3,2.508023262023926,2.5192489624023438,0.7750169038772583,sub-18,20260825,ses-03,SSVEP,2.5096681118011475
2.6246330738067627,0.11516349017620087,4.73871374130249,3,2.496837615966797,2.388458013534546,0.8492159843444824,sub-17,20260825,ses-03,SSVEP,2.53788423538208
2.246990203857422,0.2107217162847519,2.868924617767334,3,2.575761079788208,2.523249864578247,0.8747251033782959,sub-15,20260825,ses-04,ERP,2.600968837738037
2.3262128829956055,0.18106788396835327,4.773715019226074,3,2.552764892578125,2.9371886253356934,0.8999388813972473,sub-17,20260825,ses-04,SSVEP,2.6573753356933594
2.6662375926971436,0.12431393563747406,1.3944419622421265,3,2.4952139854431152,2.385202169418335,0.7942712306976318,sub-17,20260825,ses-03,SSVEP,2.529298782348633
2.1304030418395996,0.2578437924385071,12.640987396240234,3,2.542104721069336,2.938375949859619,0.9191109538078308,sub-17,20260825,ses-04,SSVEP,2.7504079341888428
2.524108409881592,0.13735614717006683,9.744668006896973,3,2.6314516067504883,2.521327495574951,0.5837185382843018,sub-18,20260825,ses-04,ERP,2.650470495223999
2.745685577392578,0.10726744681596756,17.763925552368164,3,2.7050020694732666,2.64601469039917,3.4813945293426514,sub-18,20260825,ses-04,SSVEP,2.3959221839904785
2.377424478530884,0.17855510115623474,8.197153091430664,3,2.579709768295288,2.5121662616729736,0.8939468860626221,sub-15,20260825,ses-04,ERP,2.6059067249298096
2.440929889678955,0.17755284905433655,4.276081085205078,3,2.5830397605895996,2.559307336807251,0.8762921094894409,sub-18,20260825,ses-02,SSVEP,2.584113597869873
2.3126609325408936,0.17249178886413574,4.934053897857666,3,2.3826205730438232,2.2389285564422607,1.0011266469955444,sub-17,20260825,ses-02,ERP,2.4069483280181885
2.4115102291107178,0.12714152038097382,2.102678060531616,3,2.3919992446899414,2.2421014308929443,0.9719951748847961,sub-17,20260825,ses-02,ERP,2.41611909866333
2.5786118507385254,0.1519058495759964,1.494246006011963,3,2.281867504119873,2.207454204559326,0.7492488622665405,sub-17,20260825,ses-03,ERP,2.2727303504943848
2.2646636962890625,0.3513905107975006,18.400434494018555,3,2.5484869480133057,2.539999008178711,0.8475679755210876,sub-18,20260825,ses-02,SSVEP,2.685791015625
