bootstrap_high,bootstrap_low,direction,mean,median,method,metric,panel,participants,positive,source_role
0.7173251857517285,0.6396855958327435,,0.6772413574995336,0.6583046498677588,DIFF_WRONG,preservation,natural,15,15,V25_current
0.5736180873365195,0.4876711463366239,,0.5338568692963186,0.5637287354122286,DIFF_WRONG,psd_distortion,natural,15,15,V25_current
0.46371185679552246,0.31954391086423134,,0.3875189439901702,0.39400632010015535,DIFF_WRONG,covariance_distortion,natural,15,15,V25_current
0.7168771769732051,0.6395023196322626,,0.6772413574995336,0.6583046498677588,DIFF_WRONG,erp_proxy,natural,15,15,V25_current
0.7182386090797702,0.6398692905745592,,0.6772413574995336,0.6583046498677588,DIFF_WRONG,ssvep_proxy,natural,15,15,V25_current
0.9201745517442146,0.8657207286362696,,0.893146331347588,0.8997416826883952,DIFF_WRONG,output_input_rms,natural,15,15,V25_current
1.0918526922729235,0.8877194468166633,,0.9896358513984401,0.9709777628412898,POP,heldout_eog_remaining_ratio,natural,15,15,V25_current
1.8152808463385088,0.6669460005535005,,1.2440071292702888,1.077298080373657,POP,artifact_attenuation_db,natural,15,13,V25_current
0.855800947185799,0.7987831374524235,,0.8282913553709954,0.8343080751662388,POP,preservation,natural,15,15,V25_current
0.3958551497944126,0.31986288041577216,,0.35914530342012346,0.3711191344725244,POP,psd_distortion,natural,15,15,V25_current
0.25654153449296374,0.18184423771067312,,0.21841720582443708,0.20487561664550866,POP,covariance_distortion,natural,15,15,V25_current
0.8555064402330257,0.799341908879045,,0.8282913553709954,0.8343080751662388,POP,erp_proxy,natural,15,15,V25_current
0.8556105593660698,0.7983148457208203,,0.8282913553709954,0.8343080751662388,POP,ssvep_proxy,natural,15,15,V25_current
0.893474204506141,0.8407745083478225,,0.8672190624897902,0.8708306994438172,POP,output_input_rms,natural,15,15,V25_current
1.0,1.0,,1.0,1.0,RAW,heldout_eog_remaining_ratio,natural,15,15,V25_current
0.0,0.0,,0.0,0.0,RAW,artifact_attenuation_db,natural,15,0,V25_current
1.0,1.0,,1.0,1.0,RAW,preservation,natural,15,15,V25_current
0.0,0.0,,0.0,0.0,RAW,psd_distortion,natural,15,0,V25_current
0.0,0.0,,0.0,0.0,RAW,covariance_distortion,natural,15,0,V25_current
1.0,1.0,,1.0,1.0,RAW,erp_proxy,natural,15,15,V25_current
1.0,1.0,,1.0,1.0,RAW,ssvep_proxy,natural,15,15,V25_current
1.0,1.0,,1.0,1.0,RAW,output_input_rms,natural,15,15,V25_current
1.1671397293471588,0.4327598690184571,,0.7163584512130181,0.42227396884914575,PA_EL_DET_MATCH,rrmse_temporal,paired,15,,V24_frozen
0.6368947809978649,0.48498524475153293,,0.5510877560785954,0.5135556504880981,PA_EL_DET_MATCH,rrmse_spectral,paired,15,,V24_frozen
0.9031041167916977,0.8085323678236825,,0.8651201438514031,0.897673587175781,PA_EL_DET_MATCH,correlation,paired,15,,V24_frozen
-1.4382587176517676,-2.3775333707008746,,-1.896164888178973,-1.6661404115024163,PA_EL_DET_MATCH,snr_improvement,paired,15,,V24_frozen
6143102809940.965,4108687648894.8335,,5108544124735.284,5245048230490.784,PA_EL_DET_MATCH,artifact_rrmse,paired,15,,V24_frozen
0.373932962295906,0.29449966435331026,,0.33453211248503156,0.3228278073029385,PA_EL_DET_MATCH,artifact_correlation,paired,15,,V24_frozen
1.7017904812528237,1.3256719686461378,,1.5015273093767907,1.5203019045197779,PA_EL_DET_MATCH,latent_rmse,paired,15,,V24_frozen
0.3657238921942731,0.2921245457779447,,0.33233486681929497,0.34164144823159054,PA_EL_DET_MATCH,latent_correlation,paired,15,,V24_frozen
0.2948344867731594,0.22844541028349608,,0.25887437504375815,0.25631320540922625,PA_EL_DET_MATCH,latent_derivative_error,paired,15,,V24_frozen
1.6935629378014108,1.0173194621320325,,1.2759866454080124,1.0171055743429396,PA_EL_DET_MATCH,clean_output_rms_ratio,paired,15,,V24_frozen
1.1169616119437744,0.40918413586911906,,0.674452573264067,0.41911320735188434,V24_POP_ANCHOR,rrmse_temporal,paired,15,,V24_frozen
0.6136049698234693,0.4612976066264631,,0.5276683923906559,0.4760330664688648,V24_POP_ANCHOR,rrmse_spectral,paired,15,,V24_frozen
0.9102026858369504,0.8223459455574161,,0.8752073638223098,0.9002509272115221,V24_POP_ANCHOR,correlation,paired,15,,V24_frozen
-1.0466185526257723,-2.0331263352117386,,-1.507943106640426,-1.4302475678338322,V24_POP_ANCHOR,snr_improvement,paired,15,,V24_frozen
4413556486340.587,3275626129169.9966,,3825870122751.579,3436100961898.4497,V24_POP_ANCHOR,artifact_rrmse,paired,15,,V24_frozen
0.38680062176547086,0.3324318427144138,,0.35968552124579906,0.3573039209032656,V24_POP_ANCHOR,artifact_correlation,paired,15,,V24_frozen
nan,nan,,nan,nan,V24_POP_ANCHOR,latent_rmse,paired,15,,V24_frozen
nan,nan,,nan,nan,V24_POP_ANCHOR,latent_correlation,paired,15,,V24_frozen
nan,nan,,nan,nan,V24_POP_ANCHOR,latent_derivative_error,paired,15,,V24_frozen
1.6426407340661355,1.0039096916207908,,1.2447152737473872,1.0218176992971506,V24_POP_ANCHOR,clean_output_rms_ratio,paired,15,,V24_frozen
1.1298194663117598,0.8953172998621204,,1.0121060830013842,0.998194040102001,PA_EL_DET_MATCH,heldout_eog_remaining_ratio,natural,15,,V24_frozen
1.9666025271987058,0.5561736696046046,,1.2462050491552863,0.8200305131636174,PA_EL_DET_MATCH,artifact_attenuation_db,natural,15,,V24_frozen
0.8215700978126599,0.7420446155816526,,0.7828156805963985,0.7765514626464558,PA_EL_DET_MATCH,preservation,natural,15,,V24_frozen
0.45604315266378226,0.35321997138609834,,0.4032820531367115,0.3940390218644654,PA_EL_DET_MATCH,psd_distortion,natural,15,,V24_frozen
0.35713827737310705,0.22272853673255985,,0.28506175215414026,0.26657555329196864,PA_EL_DET_MATCH,covariance_distortion,natural,15,,V24_frozen
0.8207018118722206,0.7430154105767178,,0.7828156805963985,0.7765514626464558,PA_EL_DET_MATCH,erp_proxy,natural,15,,V24_frozen
0.8214797043290945,0.7425577988263335,,0.7828156805963985,0.7765514626464558,PA_EL_DET_MATCH,ssvep_proxy,natural,15,,V24_frozen
2.1235025086690786,1.6527588682505086,,1.8691196207295653,1.7561413242932928,PA_EL_DET_MATCH,latent_rmse,natural,15,,V24_frozen
0.6715935192815855,0.5387307219687635,,0.6102268234752002,0.6465974595608998,PA_EL_DET_MATCH,latent_correlation,natural,15,,V24_frozen
0.39231760462553755,0.28197397897797166,,0.3341861134338472,0.29296924868765956,PA_EL_DET_MATCH,latent_derivative_error,natural,15,,V24_frozen
0.32579508964021586,0.22529312694243783,,0.27316469552103667,0.25333430779141347,PA_EL_DET_MATCH,observation_change_ratio,natural,15,,V24_frozen
0.9225197049281735,0.8359788662669866,,0.8761214114248368,0.8841390616099041,PA_EL_DET_MATCH,output_input_rms_ratio,natural,15,,V24_frozen
1.093718678186363,0.8868322644665718,,0.9896382718043668,0.9709756935852161,V24_POP_ANCHOR,heldout_eog_remaining_ratio,natural,15,,V24_frozen
1.8157632986018863,0.6685803744228642,,1.2439757056058336,1.0772229465096583,V24_POP_ANCHOR,artifact_attenuation_db,natural,15,,V24_frozen
0.855650171555346,0.7986927757865212,,0.8283007223005903,0.8343169523072449,V24_POP_ANCHOR,preservation,natural,15,,V24_frozen
0.396579284275916,0.3199358977959003,,0.35913004860495906,0.3711068285787773,V24_POP_ANCHOR,psd_distortion,natural,15,,V24_frozen
0.2572303282610478,0.18171586810331264,,0.21840620127510213,0.20485751530132665,V24_POP_ANCHOR,covariance_distortion,natural,15,,V24_frozen
0.8556716363006907,0.7987785523000408,,0.8283007223005903,0.8343169523072449,V24_POP_ANCHOR,erp_proxy,natural,15,,V24_frozen
0.8560222215679553,0.7985037598449449,,0.8283007223005903,0.8343169523072449,V24_POP_ANCHOR,ssvep_proxy,natural,15,,V24_frozen
2.1022657245278484,1.8550423021536815,,1.9789254889410595,1.9669960518971201,V24_POP_ANCHOR,latent_rmse,natural,15,,V24_frozen
0.0,0.0,,0.0,0.0,V24_POP_ANCHOR,latent_correlation,natural,15,,V24_frozen
0.3402470307478408,0.2879900038260313,,0.313645189966197,0.30594523830214015,V24_POP_ANCHOR,latent_derivative_error,natural,15,,V24_frozen
0.2552077062257381,0.1901278616786415,,0.22274085166859367,0.2231708210599315,V24_POP_ANCHOR,observation_change_ratio,natural,15,,V24_frozen
0.8929599071603883,0.8412153520857184,,0.8672223202550547,0.8708348503112792,V24_POP_ANCHOR,output_input_rms_ratio,natural,15,,V24_frozen
0.5093766239430078,0.38997781939128434,1,0.4508201156061895,0.5048260968695912,EEGDFUS_UNIFIED,artifact_correlation,,15,,V22_frozen
3.228847049397795,1.110224514035939,-1,1.9429713193982563,1.0359961269423366,EEGDFUS_UNIFIED,artifact_rmse,,15,,V22_frozen
3.6372781447300473,1.5479420913473045,-1,2.33564611143536,1.5422340523865488,EEGDFUS_UNIFIED,clean_output_rms_ratio,,15,,V22_frozen
0.7634325255131073,0.6641689042124784,1,0.7200066158938475,0.722373963566497,EEGDFUS_UNIFIED,correlation,,15,,V22_frozen
1.033408114967255,0.8171117152580217,-1,0.9204648743668158,0.8940687857361305,EEGDFUS_UNIFIED,rrmse_spectral,,15,,V22_frozen
3.183903874237376,1.0334388263866845,-1,1.8486020522138225,1.0647055020154867,EEGDFUS_UNIFIED,rrmse_temporal,,15,,V22_frozen
-19.385870052027393,-27.076443906704792,1,-23.258142196810187,-21.794638380149586,EEGDFUS_UNIFIED,snr_improvement,,15,,V22_frozen
1.8374830852515582,0.795545623820443,1,1.2973384038565,1.0386761971705496,EEGDFUS_UNIFIED,artifact_attenuation_db,,15,,V22_frozen
0.13503896883427552,0.09933427243701626,-1,0.1164547847011558,0.1081095940704233,EEGDFUS_UNIFIED,covariance_distortion,,15,,V22_frozen
0.18419376519945402,0.10567892557984991,1,0.1435024133237311,0.09778720527250925,EEGDFUS_UNIFIED,eeg_eog_coherence_reduction,,15,,V22_frozen
0.8655529368531623,0.8234414896087799,1,0.844839355671682,0.8483707625044481,EEGDFUS_UNIFIED,erp_proxy,,15,,V22_frozen
66.10433568303948,55.89426316568699,-1,61.0133803086366,61.829731413816525,EEGDFUS_UNIFIED,frontal_residual_topography,,15,,V22_frozen
0.9355257039290135,0.8395835016225971,-1,0.8885598698723387,0.9111390300110866,EEGDFUS_UNIFIED,heldout_eog_remaining_ratio,,15,,V22_frozen
0.2564719067288731,0.1792715411529211,-1,0.21721567098107333,0.20691010702745627,EEGDFUS_UNIFIED,observation_change_ratio,,15,,V22_frozen
0.944920490005909,0.8933549394140036,-1,0.9202662206788863,0.948036118453434,EEGDFUS_UNIFIED,output_input_rms_ratio,,15,,V22_frozen
0.8654916697327384,0.8237963292599693,1,0.844839355671682,0.8483707625044481,EEGDFUS_UNIFIED,preservation,,15,,V22_frozen
0.22748460533759368,0.18895013546551823,-1,0.20821988877280015,0.1972525038753611,EEGDFUS_UNIFIED,psd_distortion,,15,,V22_frozen
0.8650894345299056,0.8237868473572565,1,0.844839355671682,0.8483707625044481,EEGDFUS_UNIFIED,ssvep_proxy,,15,,V22_frozen
