artifact_attenuation_db,condition,covariance_distortion,evaluator_query_eog_reads,fold,heldout_eog_remaining_ratio,low_eog_observation_retention,output_input_rms,participant,psd_distortion,query_eog_inference_reads,seed,session,task
0.025404319609283292,WRONG,0.003648473341739388,1,0,0.9970794926217599,0.9888329161331058,0.9991607666015625,sub-03,0.011882051825523376,0,20261201,ses-02,ERP
-0.02477994720589962,POP,0.007633594046140416,1,0,1.0028569702350245,0.9834363386034966,1.0007668733596802,sub-03,0.016297224909067154,0,20261201,ses-02,ERP
-0.013674459611475464,MATCH,0.0038383155106407585,1,0,1.0015755702514106,0.988949173130095,1.000656247138977,sub-03,0.009876885451376438,0,20261201,ses-02,ERP
-0.01612590799448032,WRONG,0.005660663244101389,1,0,1.0018582882495046,0.9887071494013071,1.000396490097046,sub-03,0.012695957906544209,0,20261201,ses-02,ERP
0.013733614106877397,POP,0.005662727998307983,1,0,0.9984201085887234,0.9888291480019689,0.9995264410972595,sub-03,0.014290818944573402,0,20261201,ses-02,SSVEP
0.014942935527235478,MATCH,0.0056973977130641935,1,0,0.9982811099570139,0.9872663291171193,0.9994659423828125,sub-03,0.014849158003926277,0,20261201,ses-02,SSVEP
0.0114580027384145,WRONG,0.005629895574038631,1,0,0.9986817183825851,0.988076476380229,0.9995936751365662,sub-03,0.013446852564811707,0,20261201,ses-02,SSVEP
0.0037732545317819286,POP,0.004493177951755296,1,0,0.9995656823613756,0.9918008465319872,0.9998102784156799,sub-03,0.01650899276137352,0,20261201,ses-02,SSVEP
0.013878592836753568,MATCH,0.004722299569860593,1,0,0.9984034438051221,0.9904369339346886,0.9997285604476929,sub-03,0.01692454144358635,0,20261201,ses-02,SSVEP
-0.010952625261802056,WRONG,0.004213461483975167,1,0,1.0012617629367413,0.991193238645792,0.9999391436576843,sub-03,0.01641729287803173,0,20261201,ses-02,SSVEP
0.024398708739449323,POP,0.0038899356318718853,1,0,0.997194936411895,0.9925253507681191,0.999404788017273,sub-03,0.010138670913875103,0,20261201,ses-02,SSVEP
0.022663405706583033,MATCH,0.003931182246989844,1,0,0.9973941800516277,0.9913418600335717,0.9994546175003052,sub-03,0.010491267777979374,0,20261201,ses-02,SSVEP
0.026870512926803224,WRONG,0.003805792936886138,1,0,0.9969111980692863,0.9919303404167295,0.9993247389793396,sub-03,0.00993532594293356,0,20261201,ses-02,SSVEP
0.010081802467570377,POP,0.0034802270977854852,1,0,0.9988399629601517,0.9914494650438428,1.0002336502075195,sub-03,0.013032627291977406,0,20261201,ses-02,SSVEP
0.009393102908080377,MATCH,0.003573774724815937,1,0,0.9989191635882411,0.9906497681513429,1.0002379417419434,sub-03,0.013436389155685902,0,20261201,ses-02,SSVEP
0.009504629887308085,WRONG,0.0033445234847225775,1,0,0.9989063375305518,0.9910055166110396,1.0002361536026,sub-03,0.012501210905611515,0,20261201,ses-02,SSVEP
0.01190503792480338,POP,0.0028392035204827487,1,0,0.9986303207251955,0.9932159022428095,0.999393880367279,sub-03,0.015252834185957909,0,20261201,ses-03,ERP
0.011819626397525736,MATCH,0.0027925807995486133,1,0,0.9986401406703941,0.9933437947183847,0.9994098544120789,sub-03,0.014842363074421883,0,20261201,ses-03,ERP
0.01159334736980519,WRONG,0.0029302944980275493,1,0,0.9986661569189239,0.9928583879955113,0.9994133710861206,sub-03,0.0155540332198143,0,20261201,ses-03,ERP
0.0025895333503787683,POP,0.004202793387382631,1,0,0.9997019133921241,0.9929629657417536,1.0001736879348755,sub-03,0.010366060771048069,0,20261201,ses-03,ERP
0.0019943440341707443,MATCH,0.004151657477256774,1,0,0.9997704190155793,0.9931788700632751,1.0001531839370728,sub-03,0.010197712108492851,0,20261201,ses-03,ERP
0.002295801859226292,WRONG,0.004250138863628787,1,0,0.9997357209709804,0.992657208815217,1.0002009868621826,sub-03,0.010541809722781181,0,20261201,ses-03,ERP
0.06647943192401058,POP,0.0033191828416006554,1,0,0.9923754877424219,0.9927884815260768,1.0000108480453491,sub-03,0.009402641095221043,0,20261201,ses-03,ERP
0.053481615069837674,MATCH,0.0032876075826882996,1,0,0.9938616188354019,0.9929832061752677,1.0000232458114624,sub-03,0.00940067321062088,0,20261201,ses-03,ERP
0.06747300502139292,WRONG,0.00322436910612553,1,0,0.9922619770674589,0.992486440576613,0.9999842643737793,sub-03,0.009553163312375546,0,20261201,ses-03,ERP
-0.009492225334752278,POP,0.005265045547212974,1,0,1.0010934301871366,0.9897566670551896,1.000840663909912,sub-03,0.013175607658922672,0,20261201,ses-03,ERP
-0.009900614110847509,MATCH,0.005082325756498022,1,0,1.001140500199433,0.9898602226749063,1.0008188486099243,sub-03,0.013000644743442535,0,20261201,ses-03,ERP
-0.00990472562413711,WRONG,0.005218798552578337,1,0,1.0011409740948676,0.9895486859604716,1.0008658170700073,sub-03,0.013453054241836071,0,20261201,ses-03,ERP
0.0017801477076976237,POP,0.003952894431938559,1,0,0.9997950739214643,0.9929150538519025,0.9996472001075745,sub-03,0.011645637452602386,0,20261201,ses-03,SSVEP
0.0014907454976870642,MATCH,0.003947163781887957,1,0,0.9998283863092933,0.993020046968013,0.9996238946914673,sub-03,0.011526195332407951,0,20261201,ses-03,SSVEP
-0.3369110614403071,WRONG,0.018398269479807404,1,0,1.0395504076903854,0.8572087436914444,1.0088188648223877,sub-03,0.05374741554260254,0,20261201,ses-03,SSVEP
0.029036150315619742,POP,0.004170711915661491,1,0,0.9966626709600509,0.9912356082350016,0.9998870491981506,sub-03,0.012738829478621483,0,20261201,ses-03,SSVEP
0.02787531627145561,MATCH,0.004146935575757774,1,0,0.9967958797990031,0.9912224086001515,0.9998971819877625,sub-03,0.01254438515752554,0,20261201,ses-03,SSVEP
-0.24269753499767924,WRONG,0.022421074283240396,1,0,1.0283356137888002,0.8458302170038223,1.0091599225997925,sub-03,0.03222843259572983,0,20261201,ses-03,SSVEP
-0.010631107100180538,POP,0.003203665015260191,1,0,1.0012247007707895,0.992332337424159,0.9997604489326477,sub-03,0.010562358424067497,0,20261201,ses-03,SSVEP
-0.006102401074210332,MATCH,0.0031796435645161836,1,0,1.0007028117437653,0.9924349216744304,0.9997497797012329,sub-03,0.010819449089467525,0,20261201,ses-03,SSVEP
-0.6626156470771274,WRONG,0.019869839547960833,1,0,1.0792716824730872,0.8292187005281448,1.0080583095550537,sub-03,0.058719854801893234,0,20261201,ses-03,SSVEP
0.0066314911030214635,POP,0.07005433177299845,1,0,0.9992368127477429,0.9063971266150475,0.9964366555213928,sub-03,0.0590161569416523,0,20261201,ses-03,SSVEP
0.0016526249459361008,MATCH,0.06509639616882514,1,0,0.9998097526210871,0.9153999909758568,0.9968767166137695,sub-03,0.053113311529159546,0,20261201,ses-03,SSVEP
-0.2980337953215061,WRONG,0.022212904832939084,1,0,1.0349078704690546,0.8502787500619888,1.0084102153778076,sub-03,0.030501684173941612,0,20261201,ses-03,SSVEP
0.05604952977182346,POP,0.003231596148545433,1,0,0.993567834923278,0.9928078739903867,0.9999686479568481,sub-03,0.009069732390344143,0,20261201,ses-04,ERP
0.047025766140656663,MATCH,0.0032468791679468624,1,0,0.9946005881035672,0.9927402674220502,0.9999521970748901,sub-03,0.009111108258366585,0,20261201,ses-04,ERP
0.0383858499006375,WRONG,0.0034337623627925724,1,0,0.995590416600186,0.9912820411846042,0.9999733567237854,sub-03,0.009456798434257507,0,20261201,ses-04,ERP
0.012682120424528185,POP,0.003580959029038547,1,0,0.9985409823308461,0.9938163869082928,0.9998406171798706,sub-03,0.008582890033721924,0,20261201,ses-04,ERP
0.012241762076858193,MATCH,0.0036456799705342057,1,0,0.9985916077730238,0.9938442325219512,0.9998771548271179,sub-03,0.008585582487285137,0,20261201,ses-04,ERP
0.01273020219546289,WRONG,0.0037046081997597806,1,0,0.9985354548042604,0.992176721803844,0.9998090267181396,sub-03,0.008522151038050652,0,20261201,ses-04,ERP
-0.011523808334046936,POP,0.003579142218872844,1,0,1.001327607956455,0.9938881364651024,1.0001004934310913,sub-03,0.01063273474574089,0,20261201,ses-04,ERP
-0.018448847050617178,MATCH,0.0035898860106772196,1,0,1.0021262593002334,0.9937704592011869,1.0000892877578735,sub-03,0.010719810612499714,0,20261201,ses-04,ERP
-0.019399371022848173,WRONG,0.0037010601570393142,1,0,1.0022359311006186,0.9924694341607392,1.0001156330108643,sub-03,0.010975047945976257,0,20261201,ses-04,ERP
0.0005945357672681697,POP,0.003654820865346144,1,0,0.9999315538827942,0.9947522315196693,1.0001050233840942,sub-03,0.008114812895655632,0,20261201,ses-04,ERP
0.0012358977105257894,MATCH,0.0036118833021797883,1,0,0.9998577221402187,0.9948283587582409,1.0000886917114258,sub-03,0.008199326694011688,0,20261201,ses-04,ERP
-0.0002040178554340949,WRONG,0.003842099223551727,1,0,1.0000234886994865,0.9939954993315041,1.0000556707382202,sub-03,0.008182385005056858,0,20261201,ses-04,ERP
0.02773589022399171,POP,0.00765266284336729,1,0,0.9968118805117562,0.9894052660092711,0.9999704957008362,sub-03,0.01861918531358242,0,20261201,ses-04,SSVEP
0.009447940225551496,MATCH,0.007167355902659495,1,0,0.9989128570523919,0.9918463313952088,1.00008225440979,sub-03,0.017936676740646362,0,20261201,ses-04,SSVEP
-0.0013020248371644631,WRONG,0.008024090891003486,1,0,1.0001499123847768,0.9897021790966392,0.9999610781669617,sub-03,0.019361574202775955,0,20261201,ses-04,SSVEP
-2.389438623426181,POP,0.1432471770854567,1,0,1.3166548134301268,0.8182146996259689,0.9909036159515381,sub-03,0.15526217222213745,0,20261201,ses-04,SSVEP
-1.427262113718707,MATCH,0.10250618641656674,1,0,1.1785909600789903,0.8818054124712944,0.9967983365058899,sub-03,0.14087475836277008,0,20261201,ses-04,SSVEP
-3.4289454823999037,WRONG,0.1624913585827682,1,0,1.484045697334489,0.7977767288684845,0.9980751872062683,sub-03,0.170536071062088,0,20261201,ses-04,SSVEP
0.018851542307428283,POP,0.002515131719942363,1,0,0.9978319895221417,0.9929659999907017,1.0000426769256592,sub-03,0.009690985083580017,0,20261201,ses-04,SSVEP
0.020781773491741897,MATCH,0.002601130013786022,1,0,0.9976102698699114,0.994723763782531,1.0000394582748413,sub-03,0.009848355315625668,0,20261201,ses-04,SSVEP
0.015626257021715214,WRONG,0.002548843017207559,1,0,0.9982025779773614,0.9930858891457319,0.9999929666519165,sub-03,0.009731609374284744,0,20261201,ses-04,SSVEP
0.0230842619231706,POP,0.05216727493510569,1,0,0.9973458546192953,0.9372933059930801,1.0020170211791992,sub-03,0.07119134068489075,0,20261201,ses-04,SSVEP
0.01843041217936987,MATCH,0.05998368946086928,1,0,0.9978803699780524,0.9351877421140671,1.002874732017517,sub-03,0.08270258456468582,0,20261201,ses-04,SSVEP
0.00715543244225202,WRONG,0.10720100205909136,1,0,0.999176539625962,0.9051681458950043,1.0078256130218506,sub-03,0.12919571995735168,0,20261201,ses-04,SSVEP
0.37559309354126763,POP,0.04762446621116493,1,0,0.9576798401900752,0.9278186112642288,0.981469452381134,sub-05,0.06766705214977264,0,20261201,ses-02,ERP
0.34094586690299744,MATCH,0.037842778414606155,1,0,0.9615075674394401,0.9020174592733383,0.9862667322158813,sub-05,0.06298592686653137,0,20261201,ses-02,ERP
0.38184946964607236,WRONG,0.04728283060697034,1,0,0.9569902795136942,0.9231322854757309,0.9824999570846558,sub-05,0.06788051873445511,0,20261201,ses-02,ERP
0.032306666096584225,POP,0.005168538889745309,1,0,0.9962874661699401,0.9824549239128828,0.9973402619361877,sub-05,0.01876375637948513,0,20261201,ses-02,ERP
0.032736367404047534,MATCH,0.004308438941663698,1,0,0.9962381798612973,0.9811444692313671,0.9977474212646484,sub-05,0.01691151037812233,0,20261201,ses-02,ERP
0.03521705061632081,WRONG,0.004861643231721936,1,0,0.9959536956510696,0.985601769760251,0.9974386692047119,sub-05,0.01766877993941307,0,20261201,ses-02,ERP
0.05681224419796646,POP,0.005767610759068334,1,0,0.9934805928235355,0.9789054524153471,0.9958676099777222,sub-05,0.017387010157108307,0,20261201,ses-02,ERP
0.05087320229913732,MATCH,0.005721957968366615,1,0,0.9941601248884298,0.9750583339482546,0.9964507818222046,sub-05,0.016554955393075943,0,20261201,ses-02,ERP
0.05441407906137772,WRONG,0.005744046275042517,1,0,0.9937549296569811,0.9789611902087927,0.9961450099945068,sub-05,0.017134882509708405,0,20261201,ses-02,ERP
-0.19314598633613528,POP,0.7084769126072767,1,0,1.022485832860277,0.3565838932991028,1.020635724067688,sub-05,0.09157892316579819,0,20261201,ses-02,ERP
-0.174842579354786,MATCH,0.39174369289360833,1,0,1.0203334604127787,0.49037474393844604,1.0154303312301636,sub-05,0.0880642756819725,0,20261201,ses-02,ERP
-0.1845038131373417,WRONG,0.6030258404796885,1,0,1.0214689991824477,0.3943414092063904,1.0189296007156372,sub-05,0.09245172888040543,0,20261201,ses-02,ERP
0.654852067275936,POP,0.13068284659114976,1,0,0.9273792975224182,0.7832999378442764,0.9482024312019348,sub-05,0.23314248025417328,0,20261201,ses-02,SSVEP
0.6478652633066484,MATCH,0.12458369166908652,1,0,0.9281255681176867,0.8076268583536148,0.9471261501312256,sub-05,0.2014368623495102,0,20261201,ses-02,SSVEP
0.5922228175396593,WRONG,0.1345962173116508,1,0,0.9340902933815254,0.7904330641031265,0.9466773867607117,sub-05,0.2113351821899414,0,20261201,ses-02,SSVEP
5.324059929985045,POP,0.020647948948748593,1,0,0.5417476093254461,0.9394408091902733,0.8477938175201416,sub-05,0.08574877679347992,0,20261201,ses-02,SSVEP
4.938270417085712,MATCH,0.018613864402439458,1,0,0.5663520529984929,0.9403048306703568,0.8575205206871033,sub-05,0.08123887330293655,0,20261201,ses-02,SSVEP
5.131315426356481,WRONG,0.02006696401119363,1,0,0.5539036521705993,0.9238096103072166,0.8517024517059326,sub-05,0.0869717001914978,0,20261201,ses-02,SSVEP
0.16516913273744144,POP,0.0096571783892422,1,0,0.9811638605720145,0.9809099026024342,0.9993627071380615,sub-05,0.023585263639688492,0,20261201,ses-02,SSVEP
0.16487113213950128,MATCH,0.009281313912921566,1,0,0.9811975234948778,0.9809845294803381,0.9993703365325928,sub-05,0.022922677919268608,0,20261201,ses-02,SSVEP
0.17312607387076173,WRONG,0.009276955655012752,1,0,0.9802654507874936,0.9789647273719311,0.9993810653686523,sub-05,0.023198692128062248,0,20261201,ses-02,SSVEP
