artifact_correlation,artifact_rmse,artifact_rrmse,channel,clean_output_rms_ratio,condition,correlation,fold,observation_change_ratio,participant,rrmse_spectral,rrmse_temporal,seed,snr_improvement,zero_artifact
0.9523158073425293,4.244025707244873,0.7185384035110474,8,7.9375319480896,POP,0.07778870314359665,0,0.3025047779083252,sub-02,1.5215590000152588,7.923207759857178,20261201,2.8710007667541504,0
0.7577988505363464,2.2403383255004883,0.9136022329330444,9,6.313930511474609,POP,0.20883116126060486,0,0.11699113249778748,sub-02,1.362138271331787,6.181708812713623,20261201,0.7848569750785828,0
-0.978864848613739,1.7414124011993408,2.916051149368286,10,4.001641273498535,POP,0.3836844265460968,0,1.4233182668685913,sub-02,1.0151256322860718,3.7337398529052734,20261201,-9.295903444290161,0
0.967168390750885,0.8599143624305725,0.6260257959365845,11,1.7203322649002075,POP,0.4280887842178345,0,1.4523580074310303,sub-02,0.48503246903419495,1.5772595405578613,20261201,4.0681567788124084,0
0.5087291598320007,3.3498048782348633,0.92680823802948,12,7.653280258178711,POP,0.04983906075358391,0,0.16590651869773865,sub-02,1.6883742809295654,7.6684441566467285,20261201,0.6602014601230621,0
-0.31140798330307007,2.0244970321655273,1.395035982131958,13,4.410375118255615,POP,0.2560065686702728,0,0.6774352788925171,sub-02,1.0210210084915161,4.266240119934082,20261201,-2.8917083144187927,0
-0.009749170392751694,1.7698732614517212,3.241518974304199,14,3.85591983795166,POP,0.2532278597354889,0,2.3127827644348145,sub-02,0.9215419888496399,3.730621099472046,20261201,-10.214972496032715,0
0.14646832644939423,3.521993398666382,0.9947230815887451,15,5.523959159851074,POP,0.0615849606692791,0,0.24898764491081238,sub-02,1.3095908164978027,5.551326751708984,20261201,0.04595627076923847,0
-0.15215548872947693,2.700820207595825,1.2367550134658813,16,3.7381954193115234,POP,0.2610858082771301,0,0.5494354963302612,sub-02,0.9058231115341187,3.6073126792907715,20261201,-1.8456734716892242,0
0.07935026288032532,1.6553961038589478,1.7081892490386963,17,3.585887908935547,POP,0.26119083166122437,0,1.2955706119537354,sub-02,0.8736330270767212,3.4613451957702637,20261201,-4.65071976184845,0
0.6226259469985962,1.5130356550216675,1.4975230693817139,18,2.5230913162231445,POP,0.4427158534526825,0,1.5438847541809082,sub-02,0.618287980556488,2.2651126384735107,20261201,-3.507470488548279,0
0.058423567563295364,2.5542032718658447,1.060523271560669,19,3.8249378204345703,POP,0.14284412562847137,0,0.40521079301834106,sub-02,0.9362121820449829,3.8098368644714355,20261201,-0.5104050785303116,0
-0.05374269187450409,2.5461554527282715,1.172518253326416,20,3.9204392433166504,POP,0.15657982230186462,0,0.5379588603973389,sub-02,0.9344121813774109,3.888787269592285,20261201,-1.3823918998241425,0
0.023252738639712334,1.9955205917358398,1.4248204231262207,21,3.6735804080963135,POP,0.28076669573783875,0,0.9527657628059387,sub-02,0.8377051949501038,3.524827241897583,20261201,-3.0752018094062805,0
0.1944836676120758,1.8511017560958862,1.4928561449050903,22,3.1877694129943848,POP,0.34031209349632263,0,1.1367257833480835,sub-02,0.7377731204032898,2.997188091278076,20261201,-3.4803593158721924,0
0.37740790843963623,1.5539145469665527,1.335388422012329,23,2.5838491916656494,POP,0.3992057740688324,0,1.1044477224349976,sub-02,0.6222380995750427,2.366699695587158,20261201,-2.5121518969535828,0
0.06738174706697464,2.261645793914795,1.145899772644043,24,3.2254910469055176,POP,0.18643788993358612,0,0.5909543633460999,sub-02,0.7761821150779724,3.1903584003448486,20261201,-1.1829333007335663,0
-0.0015440984861925244,2.338371515274048,1.2425053119659424,25,3.2674005031585693,POP,0.2469983696937561,0,0.6756386756896973,sub-02,0.7587389349937439,3.1696250438690186,20261201,-1.8859650194644928,0
0.0849195122718811,2.0827128887176514,1.356549620628357,26,3.2486093044281006,POP,0.26933011412620544,0,0.9107855558395386,sub-02,0.7243058681488037,3.129051685333252,20261201,-2.648714780807495,0
0.19488146901130676,1.8486772775650024,1.3502167463302612,27,2.8893277645111084,POP,0.3417207896709442,0,0.9521685242652893,sub-02,0.6613026261329651,2.7131741046905518,20261201,-2.6080694794654846,0
0.32141193747520447,1.6400943994522095,1.269750714302063,28,2.6209492683410645,POP,0.3603352904319763,0,0.9796460866928101,sub-02,0.6126938462257385,2.4419939517974854,20261201,-2.074369192123413,0
0.12537458539009094,2.0110459327697754,1.23310387134552,29,2.827188730239868,POP,0.24510298669338226,0,0.7716951370239258,sub-02,0.6749799251556396,2.7541658878326416,20261201,-1.8199935555458069,0
0.3069142997264862,1.6968480348587036,1.2050390243530273,30,2.4807844161987305,POP,0.3462080955505371,0,0.9020355939865112,sub-02,0.5508267879486084,2.3279576301574707,20261201,-1.6200216114521027,0
0.3559291660785675,1.5388307571411133,1.2095729112625122,31,2.511648654937744,POP,0.3672121465206146,0,0.9476293921470642,sub-02,0.5767694711685181,2.3343234062194824,20261201,-1.652640700340271,0
-0.9572933912277222,64.57567596435547,1.0184630155563354,32,121.8005142211914,POP,0.14700090885162354,0,0.0192604698240757,sub-02,5.693784713745117,121.65760040283203,20261201,-0.1589059829711914,0
