row_type,contrast,metric,participant,utility,positive,participant_mean_utility,participant_median_utility,positive_count,participants,bootstrap_low,bootstrap_high
natural_summary,MATCH-POP,heldout_eog_remaining_ratio,ALL,0.028170589208110997,10,,,,,0.005998982898751154,0.053766307103860864
natural_participant,MATCH-POP,artifact_attenuation_db,sub-02,-0.015054342684816618,0,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-03,0.015634061432397647,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-05,-0.00589704903375865,0,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-06,0.08213971189127478,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-07,0.2176646480334319,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-09,-0.004348725858704328,0,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-11,-0.03291589030982278,0,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-12,-0.039954216512160634,0,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-14,0.0026506221420280474,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-15,0.03843813059816592,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-17,0.16691539042019568,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-18,0.4188890513992725,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-19,-0.024984618403763426,0,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-21,0.03501265291110167,1,,,,,,
natural_participant,MATCH-POP,artifact_attenuation_db,sub-23,0.2759445584947975,1,,,,,,
natural_summary,MATCH-POP,artifact_attenuation_db,ALL,0.07534226563464261,9,,,,,0.014016527434231069,0.1475006832229854
natural_participant,MATCH-POP,low_eog_observation_retention,sub-02,-0.003704010716319317,0,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-03,0.0014340797788463533,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-05,0.004707451240392402,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-06,-0.004203332529868931,0,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-07,0.008912254571138534,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-09,0.004835615212262723,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-11,-0.002951324306195602,0,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-12,-0.011548377301854429,0,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-14,8.85169186706225e-05,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-15,0.002053767500910908,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-17,0.03072763407059631,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-18,0.03889090970187681,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-19,-0.00032033085820637464,0,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-21,0.0004480138353148977,1,,,,,,
natural_participant,MATCH-POP,low_eog_observation_retention,sub-23,0.013323625413856233,1,,,,,,
natural_summary,MATCH-POP,low_eog_observation_retention,ALL,0.00551296616876141,10,,,,,-0.0004347428091973241,0.012594186447983385
natural_participant,MATCH-POP,psd_distortion,sub-02,-0.0065603195738124925,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-03,0.00023479944017405427,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-05,0.001287230600913375,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-06,-0.0010757249159117493,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-07,-0.005015821089424832,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-09,0.0035451658768579364,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-11,-0.006044803187251091,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-12,-0.013886235925989851,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-14,-0.0005123182005869892,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-15,0.004818649981946997,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-17,0.02421355639429143,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-18,0.0344400224663938,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-19,-0.0008383383610635065,0,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-21,0.0009467648148226149,1,,,,,,
natural_participant,MATCH-POP,psd_distortion,sub-23,0.02824883374463144,1,,,,,,
natural_summary,MATCH-POP,psd_distortion,ALL,0.004253430804399409,8,,,,,-0.0020759477265770918,0.011466439947689646
natural_participant,MATCH-POP,covariance_distortion,sub-02,-0.0034489299580239274,0,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-03,0.0006437874110279407,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-05,0.015904355346731902,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-06,-0.0028550888940629543,0,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-07,0.004825303825335581,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-09,0.0030370062915058837,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-11,-0.0024722666069444954,0,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-12,-0.010279761037495755,0,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-14,0.0009681351992274351,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-15,0.002024384574434296,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-17,0.019389446993407902,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-18,0.03997801298341845,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-19,0.0003694609093693804,1,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-21,-0.00010610960250967416,0,,,,,,
natural_participant,MATCH-POP,covariance_distortion,sub-23,0.011921085829145972,1,,,,,,
natural_summary,MATCH-POP,covariance_distortion,ALL,0.005326588217637862,10,,,,,-0.00015747095161036862,0.011851124200093776
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-02,-0.02573823832602229,0,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-03,0.01067008178239981,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-05,0.03082456481937379,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-06,-0.008428491627837542,0,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-07,-0.049733310912659756,0,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-09,-0.004485167911555621,0,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-11,-0.002423931432169346,0,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-12,-0.003868597111254757,0,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-14,6.236521844393828e-05,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-15,0.015663294936749006,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-17,0.16333045884491515,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-18,0.1470925248551398,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-19,0.3243515431514129,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-21,0.3917885888971755,1,,,,,,
natural_participant,MATCH-WRONG,heldout_eog_remaining_ratio,sub-23,1.1008152343740796,1,,,,,,
natural_summary,MATCH-WRONG,heldout_eog_remaining_ratio,ALL,0.13932806130387934,9,,,,,0.020749331535236823,0.30795718830289565
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-02,-0.11810733878532459,0,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-03,0.07806040077074941,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-05,0.2578319776441079,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-06,0.026573137146759768,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-07,-0.19199660773780924,0,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-09,-0.00642547384203232,0,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-11,-0.033520897705201946,0,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-12,-0.017877318041084722,0,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-14,-0.0540645333779918,0,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-15,0.06603246656473316,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-17,0.25898235229467503,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-18,0.49738747829316116,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-19,0.7928634527599014,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-21,1.0634705219353717,1,,,,,,
natural_participant,MATCH-WRONG,artifact_attenuation_db,sub-23,1.9722840795942547,1,,,,,,
natural_summary,MATCH-WRONG,artifact_attenuation_db,ALL,0.30609957983428465,9,,,,,0.05580857997156049,0.6258138525416502
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-02,-0.008304602232480418,0,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-03,0.01396322956619167,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-05,0.028715421600888247,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-06,-0.009334215486887842,0,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-07,-0.023478154869129297,0,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-09,-0.0015781823955572927,0,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-11,0.0058665656154819334,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-12,0.0044094692760456855,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-14,0.012208543426822871,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-15,0.0013587748204978434,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-17,0.04949307983042672,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-18,0.04569942354525369,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-19,0.0593298659168795,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-21,0.6051514721378528,1,,,,,,
natural_participant,MATCH-WRONG,low_eog_observation_retention,sub-23,0.4743969965105256,1,,,,,,
natural_summary,MATCH-WRONG,low_eog_observation_retention,ALL,0.08385984581752079,11,,,,,0.008318650717037575,0.19195175828742808
natural_participant,MATCH-WRONG,psd_distortion,sub-02,-0.009876748614866912,0,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-03,0.0034143609615663664,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-05,0.00595399149460718,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-06,-0.005077655757001295,0,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-07,-0.024207960241862267,0,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-09,-0.005008284574917823,0,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-11,0.00976488005835563,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-12,0.010308526844407112,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-14,0.02365964823790516,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-15,-0.00017166808053540455,0,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-17,0.025184817728586495,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-18,0.03596751199802384,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-19,0.015882556593472444,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-21,0.12192585614199439,1,,,,,,
natural_participant,MATCH-WRONG,psd_distortion,sub-23,0.16841918596765024,1,,,,,,
natural_summary,MATCH-WRONG,psd_distortion,ALL,0.025075934583825676,10,,,,,0.003130839892142425,0.05357811540794497
natural_participant,MATCH-WRONG,covariance_distortion,sub-02,-0.00864976193315345,0,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-03,0.0022672274722139434,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-05,0.007010532987162116,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-06,-0.005471277762632676,0,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-07,-0.01604771573432573,0,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-09,-0.0026958902066157343,0,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-11,0.005582986901860577,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-12,0.007904636821638555,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-14,0.01179401987328426,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-15,-0.0017721820120106951,0,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-17,0.032237657448876536,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-18,0.03958606864763635,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-19,0.10619089666158446,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-21,6.266674728640539,1,,,,,,
natural_participant,MATCH-WRONG,covariance_distortion,sub-23,4.35359230236875,1,,,,,,
natural_summary,MATCH-WRONG,covariance_distortion,ALL,0.7198802820116538,10,,,,,0.006511119590137078,1.837598086542344
