artifact_correlation,artifact_rmse,artifact_rrmse,clean_output_rms_ratio,condition,context_owner,correlation,fold,gain,observation_change_ratio,oracle_non_deployable,output_input_rms,participant,query_eog_inference_reads,rrmse_spectral,rrmse_temporal,seed,snr_improvement,zero_artifact,severity
0.24779051542282104,0.2396923452615738,1.2435438632965088,0.9849076271057129,ORACLE,sub-07,0.9889352917671204,1,0.3533614432115796,0.1210639700293541,1,0.9723290801048279,sub-07,0,0.11602818220853806,0.14841866493225098,20261201,-1.8932221829891205,0,mild
0.7860682010650635,0.18156775832176208,0.6303568482398987,0.9924874305725098,ORACLE,sub-07,0.9774039387702942,1,0.3542446335079965,0.2979332506656647,1,0.9676604866981506,sub-07,0,0.14300628006458282,0.21194973587989807,20261201,4.008270800113678,0,mild
0.8230892419815063,0.3725622594356537,0.5995081067085266,1.0433123111724854,ORACLE,sub-07,0.9843429327011108,1,1.024713691174194,0.3001437187194824,1,0.9949705004692078,sub-07,0,0.18742883205413818,0.18586593866348267,20261201,4.444098174571991,0,severe
,0.00947527028620243,,0.9988722205162048,ORACLE,sub-09,0.999968409538269,1,0.39473003232411513,0.008089075796306133,1,0.9988722205162048,sub-09,0,0.007922813296318054,0.008089075796306133,20261201,,1,mild
0.19754095375537872,3.25136137008667,0.9988333582878113,5.875227928161621,ORACLE,sub-09,0.1883542686700821,1,1.3218503153295145,0.005924028344452381,1,0.9988771080970764,sub-09,0,1.1648521423339844,5.771043300628662,20261201,0.010139307705685496,0,severe
-0.14222337305545807,37.281280517578125,1.0010154247283936,22.462791442871094,ORACLE,sub-09,0.0667763277888298,1,1.3124084491615857,0.006966490764170885,1,1.0010195970535278,sub-09,0,2.2736058235168457,22.41823387145996,20261201,-0.008815019973553717,0,severe
0.4368586242198944,0.686815619468689,0.9024354815483093,1.1288061141967773,ORACLE,sub-09,0.9051879644393921,1,0.7802453425868671,0.23333705961704254,1,0.9723086953163147,sub-09,0,0.2922511398792267,0.48025602102279663,20261201,0.8916767686605453,0,medium
,0.056784164160490036,,1.0021178722381592,ORACLE,sub-09,0.999078631401062,1,1.28441354608622,0.04331589862704277,1,1.0021178722381592,sub-09,0,0.01888994686305523,0.04331589862704277,20261201,,1,severe
0.19603393971920013,1.9571222066879272,0.9832050204277039,1.003596544265747,ORACLE,sub-09,0.9964991807937622,1,1.3015631191615966,0.022753261029720306,1,0.9995954632759094,sub-09,0,0.45954689383506775,0.08390133082866669,20261201,0.14711814001202583,0,severe
0.6266568303108215,1.102472186088562,0.7808252573013306,1.499416470527649,ORACLE,sub-09,0.6972948908805847,1,0.7783036346423798,0.4674598276615143,1,0.880108654499054,sub-09,0,0.525237500667572,1.0757262706756592,20261201,2.1489228308200836,0,medium
0.07027246803045273,3.957122325897217,0.9980462789535522,4.630825996398926,ORACLE,sub-09,0.18690262734889984,1,1.1089896945896407,0.03747444599866867,1,0.997374951839447,sub-09,0,1.1156193017959595,4.551208972930908,20261201,0.01698631909675896,0,severe
0.02993769571185112,0.3049655556678772,1.0009788274765015,1.0366966724395752,NO_TRANSFER_BRANCH,POP,0.9632492661476135,1,0.6966179328754721,0.026706477627158165,0,0.9995750188827515,sub-06,0,0.3439062237739563,0.27861925959587097,20261201,-0.008497341186739504,0,medium
-0.019047975540161133,0.40144747495651245,1.0042496919631958,1.012067437171936,NO_TRANSFER_BRANCH,POP,0.961026132106781,1,0.3547357260774732,0.020576730370521545,0,1.001038908958435,sub-06,0,0.24507904052734375,0.2812100350856781,20261201,-0.0368339940905571,0,mild
-0.02185656875371933,0.26122090220451355,1.0073139667510986,1.0201168060302734,NO_TRANSFER_BRANCH,POP,0.9409794807434082,1,0.36516832215941697,0.03914320468902588,0,1.0002692937850952,sub-06,0,0.14671467244625092,0.3476372957229614,20261201,-0.06329605355858803,0,mild
0.032215867191553116,0.742232084274292,0.9993321895599365,1.0421414375305176,NO_TRANSFER_BRANCH,POP,0.8535401225090027,1,1.1340940659784615,0.022043442353606224,0,0.9996976852416992,sub-06,0,0.27625370025634766,0.5543010830879211,20261201,0.005802730447612703,0,severe
0.021826965734362602,1.3968242406845093,0.9996670484542847,1.0073747634887695,NO_TRANSFER_BRANCH,POP,0.9974079132080078,1,1.2530393376477824,0.001825423794798553,0,1.000376582145691,sub-06,0,0.050509922206401825,0.07260242104530334,20261201,0.00289253395749256,0,severe
-0.022937696427106857,0.551393985748291,1.001481294631958,1.0729832649230957,NO_TRANSFER_BRANCH,POP,0.9416804313659668,1,0.9829146728117512,0.01809646748006344,0,0.9998300671577454,sub-06,0,0.15926755964756012,0.3620619773864746,20261201,-0.012856717221438885,0,severe
-0.03818077594041824,1.3211926221847534,1.0010321140289307,2.034489631652832,NO_TRANSFER_BRANCH,POP,0.38147813081741333,1,1.1191743043324547,0.02092462219297886,0,1.0008960962295532,sub-06,0,1.1512173414230347,1.893928050994873,20261201,-0.008960647974163294,0,severe
-0.015012513846158981,0.16289439797401428,1.0202754735946655,1.0175317525863647,NO_TRANSFER_BRANCH,POP,0.9814309477806091,1,0.38742360094818507,0.03562290966510773,0,1.000826120376587,sub-06,0,0.04991915449500084,0.195281520485878,20261201,-0.17434945330023766,0,mild
-0.011732993647456169,0.03685221076011658,1.7630765438079834,1.0029637813568115,NO_TRANSFER_BRANCH,POP,0.9996293783187866,1,0.37265350397784086,0.02268931455910206,0,1.0010733604431152,sub-07,0,0.013886523433029652,0.02751287817955017,20261201,-4.925423562526703,0,mild
,0.039040032774209976,,1.0003024339675903,NO_TRANSFER_BRANCH,POP,0.9999988079071045,1,0.6438361458917031,0.0015801911940798163,0,1.0003024339675903,sub-07,0,0.0008918818202801049,0.0015801911940798163,20261201,,1,medium
-0.03455621749162674,0.3089420795440674,1.007702112197876,1.0512374639511108,NO_TRANSFER_BRANCH,POP,0.9540496468544006,1,0.6046806784576353,0.029143130406737328,0,1.0004099607467651,sub-07,0,0.1203441247344017,0.31502190232276917,20261201,-0.06664267741143703,0,medium
0.00639854371547699,0.5596762299537659,1.000914454460144,1.1752851009368896,NO_TRANSFER_BRANCH,POP,0.9190534353256226,1,1.121728468635191,0.021265489980578423,0,0.9997472167015076,sub-07,0,0.3546443581581116,0.4701023995876312,20261201,-0.007938711787573993,0,severe
0.0018999043386429548,0.5167596936225891,1.001443862915039,1.0122222900390625,NO_TRANSFER_BRANCH,POP,0.9430429935455322,1,0.7142841552516137,0.019473763182759285,0,1.000004768371582,sub-07,0,0.13130570948123932,0.33978796005249023,20261201,-0.012532150140032172,0,medium
0.002634644042700529,0.1950051337480545,1.0117028951644897,1.012826919555664,NO_TRANSFER_BRANCH,POP,0.9928885698318481,1,0.3533614432115796,0.01851044036448002,0,0.9998918771743774,sub-07,0,0.10730333626270294,0.1207481250166893,20261201,-0.1010594330728054,0,mild
0.010553285479545593,0.2892923057079315,1.004348874092102,1.0270801782608032,NO_TRANSFER_BRANCH,POP,0.9448249340057373,1,0.3542446335079965,0.03475983440876007,0,1.0013879537582397,sub-07,0,0.3094795048236847,0.3377000093460083,20261201,-0.03769294358789921,0,mild
-0.00992680061608553,0.6224611401557922,1.0016326904296875,1.0487644672393799,NO_TRANSFER_BRANCH,POP,0.955163300037384,1,1.024713691174194,0.014229410327970982,0,1.0001699924468994,sub-07,0,0.29183268547058105,0.31053686141967773,20261201,-0.014169623609632254,0,severe
,0.03150872886180878,,0.9996987581253052,NO_TRANSFER_BRANCH,POP,0.9996438026428223,1,0.39473003232411513,0.026899123564362526,0,0.9996987581253052,sub-09,0,0.002326103625819087,0.026899123564362526,20261201,,1,mild
0.015452513471245766,3.254836320877075,0.9999009370803833,5.881338596343994,NO_TRANSFER_BRANCH,POP,0.1882047802209854,1,1.3218503153295145,0.009429913014173508,0,0.9999159574508667,sub-09,0,1.1644655466079712,5.7772111892700195,20261201,0.0008604069444118068,0,severe
-0.08519262075424194,37.246726989746094,1.0000876188278198,22.44182777404785,NO_TRANSFER_BRANCH,POP,0.06660870462656021,1,1.3124084491615857,0.0010270921047776937,0,1.0000853538513184,sub-09,0,2.2747151851654053,22.3974552154541,20261201,-0.0007610808097524568,0,severe
-0.013185316696763039,0.7620438933372498,1.0012810230255127,1.161260724067688,NO_TRANSFER_BRANCH,POP,0.888943076133728,1,0.7802453425868671,0.01818717084825039,0,1.0002636909484863,sub-09,0,0.31262004375457764,0.5328593850135803,20261201,-0.011119961272925138,0,medium
,0.030685272067785263,,1.000511646270752,NO_TRANSFER_BRANCH,POP,0.9997323155403137,1,1.28441354608622,0.023407233878970146,0,1.000511646270752,sub-09,0,0.002348354086279869,0.023407233878970146,20261201,,1,severe
-0.012352395802736282,1.9911723136901855,1.0003108978271484,1.0039600133895874,NO_TRANSFER_BRANCH,POP,0.9963788986206055,1,1.3015631191615966,0.0013473039725795388,0,0.9999575018882751,sub-09,0,0.45891180634498596,0.085361048579216,20261201,-0.0026998083922080696,0,severe
-0.04811400920152664,1.4136382341384888,1.0012084245681763,1.705919623374939,NO_TRANSFER_BRANCH,POP,0.5884166955947876,1,0.7783036346423798,0.017116544768214226,0,1.0013192892074585,sub-09,0,0.6452319025993347,1.3793435096740723,20261201,-0.0104896305128932,0,medium
0.005372829735279083,3.9648261070251465,0.9999892711639404,4.643072605133057,NO_TRANSFER_BRANCH,POP,0.18994708359241486,1,1.1089896945896407,0.0077162678353488445,0,1.0000126361846924,sub-09,0,1.1094104051589966,4.5600690841674805,20261201,9.318898264609743e-05,0,severe
0.0,0.09829524904489517,1.0,1.008671522140503,RAW,NONE,0.992351770401001,1,0.6981183678210139,0.0,0,1.0,sub-06,0,0.030162565410137177,0.12579667568206787,20261202,0.0,0,medium
0.0,0.018399126827716827,1.0,0.9999468922615051,RAW,NONE,0.9999997019767761,1,0.3306826982898475,0.0,0,1.0,sub-06,0,0.007015684619545937,0.0007586429710499942,20261202,0.0,0,mild
,0.0,,1.0,RAW,NONE,1.0,1,0.3705901347746489,0.0,0,1.0,sub-06,0,0.0,0.0,20261202,,1,mild
0.0,0.1993481069803238,1.0,1.0332155227661133,RAW,NONE,0.984210193157196,1,0.6259976911648705,0.0,0,1.0,sub-06,0,0.08023778349161148,0.1839962899684906,20261202,0.0,0,medium
0.0,0.22435784339904785,1.0,1.0107730627059937,RAW,NONE,0.9907193779945374,1,0.7528628689116978,0.0,0,1.0,sub-06,0,0.05836992338299751,0.13824202120304108,20261202,0.0,0,medium
,0.0,,1.0,RAW,NONE,1.0,1,1.0712068894910947,0.0,0,1.0,sub-06,0,0.0,0.0,20261202,,1,severe
0.0,0.1658460944890976,1.0,1.0131715536117554,RAW,NONE,0.9880624413490295,1,1.2594499165644382,0.0,0,1.0,sub-06,0,0.03163626044988632,0.15790459513664246,20261202,0.0,0,severe
0.0,0.3266502022743225,1.0,0.9950541257858276,RAW,NONE,0.9298335313796997,1,0.6922407347261318,0.0,0,1.0,sub-06,0,0.12579795718193054,0.37371668219566345,20261202,0.0,0,medium
,0.0,,1.0,RAW,NONE,1.0,1,0.6171201666660403,0.0,0,1.0,sub-07,0,0.0,0.0,20261202,,1,medium
0.0,0.280554860830307,1.0,1.0229637622833252,RAW,NONE,0.9798395037651062,1,0.34488807931725174,0.0,0,1.0,sub-07,0,0.22558577358722687,0.20438745617866516,20261202,0.0,0,mild
0.0,0.2913445830345154,1.0,1.0747023820877075,RAW,NONE,0.9510681629180908,1,0.36347249436908097,0.0,0,1.0,sub-07,0,0.2544238567352295,0.33279871940612793,20261202,0.0,0,mild
0.0,0.0586707778275013,1.0,1.0002150535583496,RAW,NONE,0.9999802112579346,1,0.29975733963949464,0.0,0,1.0,sub-07,0,0.004940887447446585,0.006272135768085718,20261202,0.0,0,mild
0.0,0.5827479362487793,1.0,1.0814602375030518,RAW,NONE,0.9383758306503296,1,0.6773389623933234,0.0,0,1.0,sub-07,0,0.2999134957790375,0.3740907311439514,20261202,0.0,0,medium
,0.0,,1.0,RAW,NONE,1.0,1,0.3363170381423786,0.0,0,1.0,sub-07,0,0.0,0.0,20261202,,1,mild
0.0,0.7519731521606445,1.0,1.153738021850586,RAW,NONE,0.8044701814651489,1,0.605481416012498,0.0,0,1.0,sub-07,0,0.19903674721717834,0.6890619993209839,20261202,0.0,0,medium
0.0,0.43890446424484253,1.0,1.3688461780548096,RAW,NONE,0.7249569296836853,1,1.08866430720491,0.0,0,1.0,sub-07,0,0.4322815239429474,0.9428859353065491,20261202,0.0,0,severe
0.0,0.12516385316848755,1.0,1.010392665863037,RAW,NONE,0.9907488226890564,1,1.0383243307805772,0.0,0,1.0,sub-09,0,0.15507382154464722,0.13712172210216522,20261202,0.0,0,severe
0.0,0.501538872718811,1.0,1.1943488121032715,RAW,NONE,0.8283061981201172,1,1.2619849456030425,0.0,0,1.0,sub-09,0,0.48538175225257874,0.6692491769790649,20261202,0.0,0,severe
0.0,24.754085540771484,1.0,27.149158477783203,RAW,NONE,0.05745398998260498,1,0.6954442279320532,0.0,0,1.0,sub-09,0,3.1540069580078125,27.110088348388672,20261202,0.0,0,medium
0.0,1.1020872592926025,1.0,1.6613686084747314,RAW,NONE,0.6093378067016602,1,1.2159971130289755,0.0,0,1.0,sub-09,0,0.6769661903381348,1.3173714876174927,20261202,0.0,0,severe
0.0,1.309592843055725,1.0,1.1435542106628418,RAW,NONE,0.9217084646224976,1,0.33977201500986076,0.0,0,1.0,sub-09,0,0.07355540245771408,0.4468424618244171,20261202,0.0,0,mild
0.0,0.4697597026824951,1.0,1.0551722049713135,RAW,NONE,0.9566689133644104,1,0.3926281316023875,0.0,0,1.0,sub-09,0,0.3313860595226288,0.30738550424575806,20261202,0.0,0,mild
0.0,1.7470812797546387,1.0,3.9585258960723877,RAW,NONE,0.5251731276512146,1,1.2645819828744551,0.0,0,1.0,sub-09,0,1.0119518041610718,3.537245035171509,20261202,0.0,0,severe
0.0,3.665264368057251,1.0,4.449467182159424,RAW,NONE,0.22717683017253876,1,0.75277236845242,0.0,0,1.0,sub-09,0,1.064542293548584,4.333142280578613,20261202,0.0,0,medium
-0.053293075412511826,0.09906870126724243,1.0078686475753784,1.0069431066513062,POP,POP,0.992194414138794,1,0.6981183678210139,0.010835808701813221,0,0.9982864856719971,sub-06,0,0.031814251095056534,0.1267865151166916,20261202,-0.06807905621826649,0,medium
0.07792869955301285,0.03647655248641968,1.982515573501587,1.000063180923462,POP,POP,0.9999987483024597,1,0.3306826982898475,0.0013594713527709246,0,1.000116229057312,sub-06,0,0.013201020658016205,0.0015040209982544184,20261202,-5.944330096244812,0,mild
,0.008967483416199684,,0.9992285370826721,POP,POP,0.9998992681503296,1,0.3705901347746489,0.014221874997019768,0,0.9992285370826721,sub-06,0,0.006489583291113377,0.014221874997019768,20261202,,1,mild
0.5541916489601135,0.20731523633003235,1.0399659872055054,1.0060806274414062,POP,POP,0.9818267822265625,1,0.6259976911648705,0.21000222861766815,0,0.9737374186515808,sub-06,0,0.070234015583992,0.19134987890720367,20261202,-0.34038275480270386,0,medium
0.2170662134885788,0.2502644956111908,1.115470290184021,1.0197453498840332,POP,POP,0.988594651222229,1,0.7528628689116978,0.10402882099151611,0,1.0088766813278198,sub-06,0,0.07326095551252365,0.15420489013195038,20261202,-0.9491611272096634,0,medium
,0.012535599991679192,,0.9994833469390869,POP,POP,0.9999712109565735,1,1.0712068894910947,0.007618903182446957,0,0.9994833469390869,sub-06,0,0.005132548976689577,0.007618903182446957,20261202,,1,severe
0.2724336087703705,0.36976245045661926,2.2295517921447754,0.9630914926528931,POP,POP,0.9364327192306519,1,1.2594499165644382,0.3562375009059906,0,0.9505710005760193,sub-06,0,0.15664206445217133,0.35205647349357605,20261202,-6.964350938796997,0,severe
0.869299054145813,0.19420312345027924,0.5945292711257935,1.0344070196151733,POP,POP,0.9767165780067444,1,0.6922407347261318,0.4505312740802765,0,1.0395485162734985,sub-06,0,0.11262572556734085,0.22218550741672516,20261202,4.516535699367523,0,medium
,0.013863759115338326,,1.0001107454299927,POP,POP,0.9999912977218628,1,0.6171201666660403,0.004182802047580481,0,1.0001107454299927,sub-07,0,0.0055653927847743034,0.004182802047580481,20261202,,1,medium
0.43975383043289185,0.2520146369934082,0.8982721567153931,1.0179425477981567,POP,POP,0.9836062788963318,1,0.34488807931725174,0.08878431469202042,0,0.9950914978981018,sub-07,0,0.11274278163909912,0.18359556794166565,20261202,0.9318412095308304,0,mild
0.7350837588310242,0.23523934185504913,0.8074264526367188,0.9866194725036621,POP,POP,0.9634966254234314,1,0.36347249436908097,0.36342939734458923,0,0.9180397391319275,sub-07,0,0.13646487891674042,0.26871049404144287,20261202,1.8579402565956116,0,mild
0.0966474637389183,0.058813370764255524,1.0024304389953613,1.000244379043579,POP,POP,0.9999802708625793,1,0.29975733963949464,0.0013594181509688497,0,1.0000293254852295,sub-07,0,0.004841169808059931,0.006287379655987024,20261202,-0.021084323525428772,0,mild
0.6947193741798401,0.4444604516029358,0.7626975178718567,1.0212647914886475,POP,POP,0.960365355014801,1,0.6773389623933234,0.32813993096351624,0,0.9443387389183044,sub-07,0,0.22025111317634583,0.2853180766105652,20261202,2.352953404188156,0,medium
,0.09133661538362503,,1.0000313520431519,POP,POP,0.9999998211860657,1,0.3363170381423786,0.0003884514153469354,0,1.0000313520431519,sub-07,0,0.0028288920875638723,0.0003884514153469354,20261202,,1,mild
0.8230145573616028,0.478155255317688,0.6358674764633179,0.9052117466926575,POP,POP,0.8989812731742859,1,0.605481416012498,0.6621026992797852,0,0.7845903038978577,sub-07,0,0.14849497377872467,0.4381520748138428,20261202,3.9326679706573486,0,medium
0.7366803884506226,0.2993679344654083,0.6820799708366394,1.1396294832229614,POP,POP,0.8270860314369202,1,1.08866430720491,0.5690144300460815,0,0.8325474858283997,sub-07,0,0.3751077353954315,0.6431236267089844,20261202,3.323293626308441,0,severe
0.026738611981272697,0.12526945769786835,1.0008435249328613,1.0095069408416748,POP,POP,0.9907163381576538,1,1.0383243307805772,0.010282551869750023,0,0.9991233944892883,sub-09,0,0.15509578585624695,0.13723738491535187,20261202,-0.007323638419620693,0,severe
0.015313169918954372,0.5014812350273132,0.9998851418495178,1.1931957006454468,POP,POP,0.8279961347579956,1,1.2619849456030425,0.009771221317350864,0,0.999034583568573,sub-09,0,0.48522165417671204,0.6691722869873047,20261202,0.0009981055336538702,0,severe
0.02920810878276825,24.7495174407959,0.9998154640197754,27.136016845703125,POP,POP,0.0493314191699028,1,0.6954442279320532,0.05114613100886345,0,0.9995158910751343,sub-09,0,3.0682733058929443,27.10508918762207,20261202,0.0016027112724259496,0,medium
0.47283244132995605,1.0963138341903687,0.9947613477706909,1.656116008758545,POP,POP,0.6114852428436279,1,1.2159971130289755,0.008874178864061832,0,0.9968384504318237,sub-09,0,0.6708828210830688,1.3104702234268188,20261202,0.04562152083963156,0,severe
-0.022183386608958244,1.3099285364151,1.0002562999725342,1.1437004804611206,POP,POP,0.9216923117637634,1,0.33977201500986076,0.00372113729827106,0,1.000127911567688,sub-09,0,0.07225684821605682,0.446956992149353,20261202,-0.0022259607794694602,0,mild
0.7375136613845825,0.49443963170051575,1.052537202835083,1.0618566274642944,POP,POP,0.9525190591812134,1,0.3926281316023875,0.4500127136707306,0,1.006334900856018,sub-09,0,0.32867705821990967,0.32353469729423523,20261202,-0.44474925845861435,0,mild
0.5186118483543396,1.5125149488449097,0.8657382130622864,3.0317275524139404,POP,POP,0.1341758668422699,1,1.2645819828744551,0.5848049521446228,0,0.7658728361129761,sub-09,0,0.8293019533157349,3.0623281002044678,20261202,1.2522687017917633,0,severe
-0.042501404881477356,3.6656880378723145,1.0001156330108643,4.449150562286377,POP,POP,0.22638770937919617,1,0.75277236845242,0.0025723534636199474,0,0.9999288320541382,sub-09,0,1.0644514560699463,4.333643913269043,20261202,-0.0010044337250292301,0,medium
0.014595597051084042,0.09852754324674606,1.0023632049560547,1.0068950653076172,MATCH,sub-06,0.9922823905944824,1,0.6981183678210139,0.011163581162691116,0,0.9982389211654663,sub-06,0,0.03186392784118652,0.12609393894672394,20261202,-0.020502049010246992,0,medium
0.06908786296844482,0.035878267139196396,1.9499984979629517,1.0000636577606201,MATCH,sub-06,0.999998927116394,1,0.3306826982898475,0.0013238850515335798,0,1.0001168251037598,sub-06,0,0.01284157857298851,0.0014793521258980036,20261202,-5.800682902336121,0,mild
,0.009283157996833324,,0.9992896318435669,MATCH,sub-06,0.9998918771743774,1,0.3705901347746489,0.014722516760230064,0,0.9992896318435669,sub-06,0,0.006428043358027935,0.014722516760230064,20261202,,1,mild
0.6022394895553589,0.2274836152791977,1.1411375999450684,1.0053895711898804,MATCH,sub-06,0.9780979156494141,1,0.6259976911648705,0.25255629420280457,0,0.9730685353279114,sub-06,0,0.07225283980369568,0.20996509492397308,20261202,-1.146760806441307,0,medium
0.2379843294620514,0.24229228496551514,1.0799366235733032,1.0197678804397583,MATCH,sub-06,0.9893128275871277,1,0.7528628689116978,0.0979653000831604,0,1.0088989734649658,sub-06,0,0.07347124814987183,0.14929264783859253,20261202,-0.6679669767618179,0,medium
,0.01068985927850008,,0.9993929266929626,MATCH,sub-06,0.9999790787696838,1,1.0712068894910947,0.006497095804661512,0,0.9993929266929626,sub-06,0,0.0050735133700072765,0.006497095804661512,20261202,,1,severe
0.28889182209968567,0.44072678685188293,2.657444953918457,0.9689714312553406,MATCH,sub-06,0.9096681475639343,1,1.2594499165644382,0.43173202872276306,0,0.95637446641922,sub-06,0,0.16196541488170624,0.4196227788925171,20261202,-8.489285707473755,0,severe
0.8600487112998962,0.17341706156730652,0.5308953523635864,1.0129549503326416,MATCH,sub-06,0.9806591272354126,1,0.6922407347261318,0.3780210316181183,0,1.0179897546768188,sub-06,0,0.10967538505792618,0.1984044462442398,20261202,5.499821901321411,0,medium
,0.013926029205322266,,1.0001108646392822,MATCH,sub-07,0.999991238117218,1,0.6171201666660403,0.004201589152216911,0,1.0001108646392822,sub-07,0,0.005536417942494154,0.004201589152216911,20261202,,1,medium
0.43598607182502747,0.2526002824306488,0.900359570980072,1.0182284116744995,MATCH,sub-07,0.9835380911827087,1,0.34488807931725174,0.08265620470046997,0,0.9953709840774536,sub-07,0,0.11516808718442917,0.1840222030878067,20261202,0.911681056022644,0,mild
0.6613554954528809,0.3258674442768097,1.1184948682785034,0.9946741461753845,MATCH,sub-07,0.9303596615791321,1,0.36347249436908097,0.46174702048301697,0,0.9255344867706299,sub-07,0,0.15644524991512299,0.37223365902900696,20261202,-0.972679853439331,0,mild
0.09824395924806595,0.058862507343292236,1.0032680034637451,1.000247597694397,MATCH,sub-07,0.9999803304672241,1,0.29975733963949464,0.0014156363904476166,0,1.000032663345337,sub-07,0,0.0049057709984481335,0.006292632315307856,20261202,-0.02833798760548234,0,mild
0.6828940510749817,0.43714144825935364,0.7501381635665894,1.030214786529541,MATCH,sub-07,0.9622237682342529,1,0.6773389623933234,0.2953156530857086,0,0.9526146054267883,sub-07,0,0.2216193526983261,0.28061971068382263,20261202,2.4971751868724823,0,medium
,0.09292010962963104,,1.000036358833313,MATCH,sub-07,1.0,1,0.3363170381423786,0.00039518598350696266,0,1.000036358833313,sub-07,0,0.002905110828578472,0.00039518598350696266,20261202,,1,mild
0.8156192302703857,0.47570502758026123,0.6326090097427368,0.9037690758705139,MATCH,sub-07,0.900043785572052,1,0.605481416012498,0.6397851705551147,0,0.7833399176597595,sub-07,0,0.15523236989974976,0.4359067976474762,20261202,3.977293372154236,0,medium
0.7277528643608093,0.3045109212398529,0.6937978267669678,1.1473591327667236,MATCH,sub-07,0.8229694962501526,1,1.08866430720491,0.573624849319458,0,0.8381943106651306,sub-07,0,0.37908053398132324,0.6541722416877747,20261202,3.175341486930847,0,severe
0.03601621463894844,0.12520243227481842,1.0003081560134888,1.0095241069793701,MATCH,sub-09,0.9907265305519104,1,1.0383243307805772,0.010831120423972607,0,0.9991404414176941,sub-09,0,0.155118927359581,0.13716396689414978,20261202,-0.0026759860338643193,0,severe
0.005027890671044588,0.5015950798988342,1.0001121759414673,1.1930814981460571,MATCH,sub-09,0.8278760313987732,1,1.2619849456030425,0.011647943407297134,0,0.9989389777183533,sub-09,0,0.48519375920295715,0.6693242788314819,20261202,-0.0009744025010149926,0,severe
0.0843779593706131,24.66637420654297,0.9964568018913269,27.0440731048584,MATCH,sub-09,0.0485074520111084,1,0.6954442279320532,0.09091930091381073,0,0.9961293339729309,sub-09,0,2.990541696548462,27.0140323638916,20261202,0.030830285977572203,0,medium
0.4435119032859802,1.0963302850723267,0.9947762489318848,1.6561317443847656,MATCH,sub-09,0.6114785075187683,1,1.2159971130289755,0.009450427256524563,0,0.9968478679656982,sub-09,0,0.6707535982131958,1.3104898929595947,20261202,0.04549174103885889,0,severe
-0.017796583473682404,1.3098772764205933,1.000217080116272,1.1437156200408936,MATCH,sub-09,0.9217020273208618,1,0.33977201500986076,0.0037695588544011116,0,1.0001412630081177,sub-09,0,0.07231639325618744,0.44693949818611145,20261202,-0.0018857386021409184,0,mild
0.27134907245635986,0.4550152122974396,0.9686126708984375,1.0510387420654297,MATCH,sub-09,0.9590676426887512,1,0.3926281316023875,0.11073851585388184,0,0.996082603931427,sub-09,0,0.2776210308074951,0.2977375090122223,20261202,0.2769971080124378,0,mild
0.6550655364990234,1.3288569450378418,0.7606154084205627,2.7619380950927734,MATCH,sub-09,0.2515617609024048,1,1.2645819828744551,0.5072125792503357,0,0.6977187991142273,sub-09,0,0.7925391793251038,2.6904830932617188,20261202,2.3766979575157166,0,severe
0.014901102520525455,3.665117025375366,0.9999598264694214,4.4486470222473145,MATCH,sub-09,0.22656691074371338,1,0.75277236845242,0.0029260427691042423,0,0.9998156428337097,sub-09,0,1.0644569396972656,4.332968711853027,20261202,0.0003489358277874999,0,medium
0.14327846467494965,0.0973445475101471,0.9903281331062317,1.0067739486694336,WRONG,sub-02,0.9924590587615967,1,0.6981183678210139,0.011073200963437557,0,0.9981188178062439,sub-06,0,0.031774528324604034,0.12457997351884842,20261202,0.08441882207989693,0,medium
0.07312595844268799,0.035976242274045944,1.955323576927185,1.0000635385513306,WRONG,sub-02,0.9999989867210388,1,0.3306826982898475,0.001331922598183155,0,1.0001165866851807,sub-06,0,0.012934240512549877,0.0014833919703960419,20261202,-5.824369788169861,0,mild
,0.010500689968466759,,0.9994348883628845,WRONG,sub-02,0.9998617172241211,1,0.3705901347746489,0.01665344648063183,0,0.9994348883628845,sub-06,0,0.006263254210352898,0.01665344648063183,20261202,,1,mild
0.3809239864349365,0.1853196620941162,0.9296284317970276,1.0314477682113647,WRONG,sub-02,0.9863693714141846,1,0.6259976911648705,0.05186993256211281,0,0.9982889890670776,sub-06,0,0.07252974808216095,0.17104817926883698,20261202,0.6338122487068176,0,medium
0.2258935421705246,0.2512148916721344,1.1197062730789185,1.0191012620925903,WRONG,sub-02,0.988487720489502,1,0.7528628689116978,0.10685985535383224,0,1.0082393884658813,sub-06,0,0.07306501269340515,0.1547904759645462,20261202,-0.9820832312107086,0,medium
,0.01062515377998352,,0.9993903636932373,WRONG,sub-02,0.9999794363975525,1,1.0712068894910947,0.006457769311964512,0,0.9993903636932373,sub-06,0,0.004785814322531223,0.006457769311964512,20261202,,1,severe
0.29135653376579285,0.3840189576148987,2.315514087677002,0.9662284851074219,WRONG,sub-02,0.9314765334129333,1,1.2594499165644382,0.37432268261909485,0,0.953667163848877,sub-06,0,0.1582442820072174,0.36563029885292053,20261202,-7.292948365211487,0,severe
0.8691906929016113,0.1757926195859909,0.5381677746772766,1.0217944383621216,WRONG,sub-02,0.9804476499557495,1,0.6922407347261318,0.40613365173339844,0,1.026873230934143,sub-06,0,0.10452552884817123,0.20112226903438568,20261202,5.381646156311035,0,medium
