panel,stratum,condition,metric,participant_mean,participant_median,bootstrap_low,bootstrap_high,participants
paired_severity,mild,SHUFFLED,output_input_rms,0.9900310227606032,0.9954957604408264,0.9785656513373058,0.997343265844716,15.0
paired_severity,medium,SHUFFLED,rrmse_temporal,0.8417732057051005,0.263436466248499,0.2226985725850303,1.956058309689912,15.0
paired_severity,medium,SHUFFLED,rrmse_spectral,0.2275871284915351,0.1417609595227986,0.1309251740512859,0.3827410346676137,15.0
paired_severity,medium,SHUFFLED,correlation,0.9176214233967206,0.94616619348526,0.8466360427893244,0.9629950854969088,15.0
paired_severity,medium,SHUFFLED,snr_improvement,1.688667812199636,1.7907972745597365,0.8399197798156331,2.515007890794089,15.0
paired_severity,medium,SHUFFLED,artifact_rmse,0.8582858143199885,0.3449676980574925,0.3133721074848953,1.8444117243399865,15.0
paired_severity,medium,SHUFFLED,artifact_rrmse,0.9500010145041676,0.8561181085450309,0.8017080407955108,1.1403276927402568,15.0
paired_severity,medium,SHUFFLED,artifact_correlation,0.5034038168656338,0.4895255394279957,0.427723460766968,0.5860031331341187,15.0
paired_severity,medium,SHUFFLED,clean_output_rms_ratio,1.5872800381394925,1.016510558128357,1.014765141889177,2.6449901725603717,15.0
paired_severity,medium,SHUFFLED,observation_change_ratio,0.2000914090173319,0.1925288832280784,0.1494255389616897,0.263607995614384,15.0
paired_severity,medium,SHUFFLED,output_input_rms,0.9577343627936626,0.9639779403805732,0.9351715175048224,0.9767681538276572,15.0
paired_severity,severe,SHUFFLED,rrmse_temporal,0.8280135467175944,0.4562653675675392,0.3576867601351502,1.4772073245558164,15.0
paired_severity,severe,SHUFFLED,rrmse_spectral,0.2583404278790667,0.2371090771630406,0.1840630890767954,0.3523102058106626,15.0
paired_severity,severe,SHUFFLED,correlation,0.8633687160065566,0.8962977528572083,0.8047021499813077,0.9141892191469668,15.0
paired_severity,severe,SHUFFLED,snr_improvement,1.9796588189835045,1.862330591926972,1.0465994684995847,2.970559333553147,15.0
paired_severity,severe,SHUFFLED,artifact_rmse,1.1667994449635544,0.676686480641365,0.5420684887658996,1.983829090721584,15.0
paired_severity,severe,SHUFFLED,artifact_rrmse,0.8622457018920353,0.864093728363514,0.77405631637999,0.9625913180363556,15.0
paired_severity,severe,SHUFFLED,artifact_correlation,0.4804640832323846,0.5226137107238173,0.380187959634978,0.5827055131033753,15.0
paired_severity,severe,SHUFFLED,clean_output_rms_ratio,1.507690664214432,1.1055293764386858,1.0806283236614296,2.1103268466519296,15.0
paired_severity,severe,SHUFFLED,observation_change_ratio,0.2433825818153631,0.241700891405344,0.1723756046816696,0.3232281661732972,15.0
paired_severity,severe,SHUFFLED,output_input_rms,0.9255555074760524,0.9359060525894164,0.8927525562326271,0.9532785617445826,15.0
paired_severity,mild,WRONG,rrmse_temporal,0.212793313018305,0.13048946862109,0.1408904926579174,0.2960903505528758,15.0
paired_severity,mild,WRONG,rrmse_spectral,0.1323175096041745,0.0890404623267906,0.088301699494008,0.1890008324694206,15.0
paired_severity,mild,WRONG,correlation,0.9599841264930984,0.9793449997901916,0.9342331363706596,0.9808389708887018,15.0
paired_severity,mild,WRONG,snr_improvement,-2.304378906833073,-0.0269455975649179,-5.62109082755978,-0.0437724993891608,15.0
paired_severity,mild,WRONG,artifact_rmse,0.3577544338655258,0.2106253586709499,0.2402938995744722,0.4973228173118143,15.0
paired_severity,mild,WRONG,artifact_rrmse,4.302155783540672,1.0031111240386963,1.0853429437693622,10.058853926908638,15.0
paired_severity,mild,WRONG,artifact_correlation,0.2779078371967706,0.2794934697449207,0.2136279452223744,0.3446327828937728,15.0
paired_severity,mild,WRONG,clean_output_rms_ratio,1.044656218186257,1.0042442679405212,1.0042777530967244,1.0976835353637024,15.0
paired_severity,mild,WRONG,observation_change_ratio,0.1429178209479765,0.119910987867375,0.0854923987051292,0.2141457760199952,15.0
paired_severity,mild,WRONG,output_input_rms,1.0083056722746957,0.9983893207141332,0.9816330263569716,1.0479913670666634,15.0
paired_severity,medium,WRONG,rrmse_temporal,0.8459161870402874,0.2686517775058746,0.2240127310650049,1.9577633691632448,15.0
paired_severity,medium,WRONG,rrmse_spectral,0.2291183768485293,0.1467015377711504,0.1298433250643955,0.3879293762106921,15.0
paired_severity,medium,WRONG,correlation,0.915403540155126,0.9507608890533448,0.8442065459739359,0.9620407524080504,15.0
paired_severity,medium,WRONG,snr_improvement,1.549851945327223,1.6865972243249416,0.8470663928370116,2.225361212230454,15.0
paired_severity,medium,WRONG,artifact_rmse,0.8658787480383009,0.3456367322554191,0.3162529199199982,1.851515153963816,15.0
paired_severity,medium,WRONG,artifact_rrmse,0.9675876062785193,0.8559859792391459,0.8180952072509774,1.1668079819543258,15.0
paired_severity,medium,WRONG,artifact_correlation,0.483914258696586,0.4819381773471832,0.4106908879483882,0.5618320956237375,15.0
paired_severity,medium,WRONG,clean_output_rms_ratio,1.5873778489594736,1.0194810152053833,1.013920052611402,2.6443168933445964,15.0
paired_severity,medium,WRONG,observation_change_ratio,0.2019970918498334,0.1783964710339205,0.1492116508069512,0.2666811089412251,15.0
paired_severity,medium,WRONG,output_input_rms,0.9575212651317712,0.9603660702705384,0.9344217855422192,0.9771384008818124,15.0
paired_severity,severe,WRONG,rrmse_temporal,0.9434754973009388,0.4523003039482449,0.4122308694937761,1.5917926557017017,15.0
paired_severity,severe,WRONG,rrmse_spectral,0.2882521200361883,0.2502043393130104,0.2000757417189704,0.3908984137055693,15.0
paired_severity,severe,WRONG,correlation,0.8483289410441958,0.8879656493663788,0.7803721628437046,0.9073567177444578,15.0
paired_severity,severe,WRONG,snr_improvement,1.4793106014572712,1.9053871631622317,0.3013087634603248,2.587371169526757,15.0
paired_severity,severe,WRONG,artifact_rmse,1.2851688234491283,0.648138056908335,0.5754527027302362,2.1131630112749216,15.0
paired_severity,severe,WRONG,artifact_rrmse,1.202519439875133,0.8480444252490997,0.804985473996117,1.9069662168973256,15.0
paired_severity,severe,WRONG,artifact_correlation,0.469634008351196,0.5024752765893936,0.3645887908600917,0.574059124060583,15.0
paired_severity,severe,WRONG,clean_output_rms_ratio,1.6068346399194982,1.1102638244628906,1.0952524713519074,2.204119322654747,15.0
paired_severity,severe,WRONG,observation_change_ratio,0.3316251679408492,0.2696264325641095,0.181137149697072,0.5630382157694445,15.0
paired_severity,severe,WRONG,output_input_rms,1.0156064087420544,0.9407571057478586,0.9087219616600052,1.1952155502998716,15.0
paired_seed,20261201,MATCH,rrmse_temporal,0.7298846330799279,0.2677298169583082,0.2607492436847557,1.3613510002036613,15.0
paired_seed,20261201,MATCH,rrmse_spectral,0.2217229487083386,0.1667126000393182,0.1516833542595365,0.3130540054404991,15.0
paired_seed,20261201,MATCH,correlation,0.9105478746816515,0.9545765966176988,0.8572855079282696,0.9522165775919954,15.0
paired_seed,20261201,MATCH,snr_improvement,0.9772097853776704,0.4038236518057861,0.3009394701415745,1.7586000640692063,15.0
paired_seed,20261201,MATCH,artifact_rmse,0.9842695266163598,0.3991152525413781,0.395220368237157,1.8707624976437849,15.0
paired_seed,20261201,MATCH,artifact_rrmse,0.9498582815012288,0.9947206874688468,0.8624655682629063,1.0418861930435963,15.0
paired_seed,20261201,MATCH,artifact_correlation,0.367134726033472,0.3207193969615868,0.2645183255482236,0.4748875928252549,15.0
paired_seed,20261201,MATCH,clean_output_rms_ratio,1.489744267364343,1.0286066234111786,1.0460989057893553,2.07070920355618,15.0
paired_seed,20261201,MATCH,observation_change_ratio,0.144064489705488,0.1161658944911323,0.0994052905307641,0.1950027157289756,15.0
paired_seed,20261201,MATCH,output_input_rms,0.9715853184461594,0.9870113655924796,0.9470534573992092,0.9886266977091632,15.0
paired_seed,20261202,MATCH,rrmse_temporal,0.5347852271367931,0.2504247650504112,0.2052157571594762,1.135463046864867,15.0
paired_seed,20261202,MATCH,rrmse_spectral,0.1881697197599957,0.1502577560022473,0.1170932345662731,0.2936196556434152,15.0
paired_seed,20261202,MATCH,correlation,0.9243133641779424,0.9419782310724258,0.8731632095699509,0.958932910921673,15.0
paired_seed,20261202,MATCH,snr_improvement,1.3559070458926352,1.958406581628272,0.2189290473657247,2.2930704032169413,15.0
paired_seed,20261202,MATCH,artifact_rmse,0.6046696990495548,0.3045679442584514,0.2762718742950044,1.1454381963352591,15.0
paired_seed,20261202,MATCH,artifact_rrmse,1.008440036920328,0.8497779071331024,0.826900248949135,1.2514218840089346,15.0
paired_seed,20261202,MATCH,artifact_correlation,0.4852801532661616,0.5151371226779052,0.4085920329123093,0.5601124247522343,15.0
paired_seed,20261202,MATCH,clean_output_rms_ratio,1.3035407001773516,1.0184209048748016,1.0173254779353738,1.8468719961866733,15.0
paired_seed,20261202,MATCH,observation_change_ratio,0.2024431412797033,0.2055859860265627,0.1591711751520476,0.249225106758131,15.0
paired_seed,20261202,MATCH,output_input_rms,0.944727152834336,0.9488104581832886,0.9269440746307374,0.9601905737568934,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,rrmse_temporal,0.7899140858903896,0.3246218717649753,0.3288905717527268,1.4159853815260002,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,rrmse_spectral,0.2555638764194252,0.2121692332439124,0.1805369068945826,0.3473989292682381,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,correlation,0.8923796686033408,0.9235341846942902,0.8384632332855835,0.9353078987294188,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,snr_improvement,-0.3997287684823897,-0.0797976975861404,-0.6817555036761969,-0.1505727168094826,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,artifact_rmse,1.046030013441729,0.4795264126732945,0.4660892768925987,1.9224085921347909,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,artifact_rrmse,1.0581944376466763,1.0092443568365914,1.021058874654155,1.1007396471293436,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,artifact_correlation,0.0140535221457303,-0.0036758108596716,-0.02286244267328,0.0521120116710182,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,clean_output_rms_ratio,1.5324970732132597,1.110391691327095,1.099816323108971,2.113249742301802,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,observation_change_ratio,0.0266124849141609,0.0217149973905179,0.0202388552322812,0.0337078534653058,15.0
paired_seed,20261201,NO_TRANSFER_BRANCH,output_input_rms,1.0017187550663949,1.0005807429552078,1.0002759264409542,1.0035671879475316,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,rrmse_temporal,0.6529763453341729,0.3219275772571563,0.2927863468241412,1.2656014679087453,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,rrmse_spectral,0.2591927083713623,0.2331554542761296,0.1762225993493727,0.367494335661225,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,correlation,0.8980970952970286,0.924929305911064,0.8538267504028044,0.9335317673906685,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,snr_improvement,-0.3994517672659149,-0.1295258833609599,-0.8231755593836547,-0.1229844876880488,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,artifact_rmse,0.7175643584690988,0.4128949006553739,0.3747303878155071,1.2614548048567171,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,artifact_rrmse,1.0650723407902414,1.015132228533427,1.015826078211031,1.1429703620058438,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,artifact_correlation,0.0185029038679619,-0.010461127172069,-0.0180591554366544,0.0660442378496143,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,clean_output_rms_ratio,1.406585336724917,1.0905245319008827,1.090736606878539,1.9704241863265632,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,observation_change_ratio,0.0231699632946401,0.0170825181121472,0.0168225373846568,0.0304412593304247,15.0
paired_seed,20261202,NO_TRANSFER_BRANCH,output_input_rms,1.0004796812931696,1.0001104101538658,1.000012362214426,1.000986451295515,15.0
paired_seed,20261201,ORACLE,rrmse_temporal,0.7286674207483884,0.2600083104334771,0.2602282429468081,1.358627804139008,15.0
paired_seed,20261201,ORACLE,rrmse_spectral,0.2204591151288089,0.1691899243742227,0.1497913886639677,0.3116202159164821,15.0
paired_seed,20261201,ORACLE,correlation,0.9108881551151474,0.9576845020055772,0.8577187160899241,0.9524316325023148,15.0
paired_seed,20261201,ORACLE,snr_improvement,1.013495475806329,0.3989546665356361,0.3436842307749704,1.7838101963973745,15.0
paired_seed,20261201,ORACLE,artifact_rmse,0.9805011199554428,0.3986787514295429,0.391397728229252,1.8658853071695187,15.0
paired_seed,20261201,ORACLE,artifact_rrmse,0.9442441166629868,0.9952265918254852,0.8591509367614275,1.0328012243747002,15.0
paired_seed,20261201,ORACLE,artifact_correlation,0.3657571051705864,0.3201685542506831,0.2629756390443625,0.4745951624540242,15.0
paired_seed,20261201,ORACLE,clean_output_rms_ratio,1.488877003888289,1.0284763723611832,1.0459228919943175,2.068588681382437,15.0
paired_seed,20261201,ORACLE,observation_change_ratio,0.1384717595460339,0.1057029383373446,0.0942880183557099,0.1889847671348919,15.0
paired_seed,20261201,ORACLE,output_input_rms,0.9712630679210028,0.9884718358516692,0.9468216584498684,0.988441963493824,15.0
paired_seed,20261202,ORACLE,rrmse_temporal,0.5234686803931254,0.2471020817683893,0.2050606866581559,1.0996364932239762,15.0
paired_seed,20261202,ORACLE,rrmse_spectral,0.1885969259756772,0.1504141548648476,0.117043919902353,0.2947210351413619,15.0
paired_seed,20261202,ORACLE,correlation,0.9264375757736464,0.9411244317889214,0.8804127671631674,0.9587082241723934,15.0
paired_seed,20261202,ORACLE,snr_improvement,1.377544766596524,2.0315259409004023,0.1976102950518976,2.330256827859396,15.0
paired_seed,20261202,ORACLE,artifact_rmse,0.5987412542880823,0.3154822627548128,0.2775396588151731,1.1237168786084892,15.0
paired_seed,20261202,ORACLE,artifact_rrmse,1.0129049398454408,0.8524819314479828,0.8215507818477614,1.2737805833915277,15.0
paired_seed,20261202,ORACLE,artifact_correlation,0.4887778270739086,0.4909117420514424,0.4177927588048605,0.5584648021865851,15.0
paired_seed,20261202,ORACLE,clean_output_rms_ratio,1.293516330420971,1.0188468396663666,1.0169924559320012,1.8175565961500009,15.0
paired_seed,20261202,ORACLE,observation_change_ratio,0.2033800161904461,0.2062026734929531,0.1599467816170969,0.2507991618629118,15.0
paired_seed,20261202,ORACLE,output_input_rms,0.9425229703386624,0.9471493363380432,0.9249060240450004,0.9584044693162044,15.0
paired_seed,20261201,POP,rrmse_temporal,0.7279292552824094,0.2571963481605053,0.2557853707407169,1.3619045400116616,15.0
paired_seed,20261201,POP,rrmse_spectral,0.2192003070784267,0.1580114758107811,0.1481867163163648,0.3110906646230917,15.0
paired_seed,20261201,POP,correlation,0.9109283077841004,0.9588630944490432,0.8572515501252687,0.9529619654764732,15.0
paired_seed,20261201,POP,snr_improvement,1.0507153377590823,0.0428282236680388,0.3263445898752742,1.8908475548363808,15.0
paired_seed,20261201,POP,artifact_rmse,0.9803951437740276,0.402752389665693,0.3898496150489275,1.8690021562289132,15.0
paired_seed,20261201,POP,artifact_rrmse,0.951467553963737,0.9954140683015188,0.8593633746890915,1.046665210950647,15.0
paired_seed,20261201,POP,artifact_correlation,0.3738467850648458,0.3260447281811918,0.2727903060032616,0.4792670865260464,15.0
paired_seed,20261201,POP,clean_output_rms_ratio,1.4878699004650116,1.0283692926168442,1.0437084184338647,2.069363824489216,15.0
paired_seed,20261201,POP,observation_change_ratio,0.1473572133256918,0.1401489951531402,0.1022628921412858,0.2020865259541338,15.0
paired_seed,20261201,POP,output_input_rms,0.9700613461434842,0.9855127707123756,0.9440058428856234,0.9878476471453904,15.0
paired_seed,20261202,POP,rrmse_temporal,0.5366870322194397,0.2340742310043424,0.2026306906799254,1.1445570416185489,15.0
paired_seed,20261202,POP,rrmse_spectral,0.1895117615407798,0.1410203767009079,0.1161854594517111,0.2985046748521077,15.0
paired_seed,20261202,POP,correlation,0.9242055765663584,0.9414568394422532,0.8710038000469407,0.9596934845733146,15.0
paired_seed,20261202,POP,snr_improvement,1.320330970251038,1.8653040431672707,0.1554278526663995,2.287251966736624,15.0
paired_seed,20261202,POP,artifact_rmse,0.6055998775875195,0.3079491159878671,0.2744103272043867,1.1526056213209326,15.0
paired_seed,20261202,POP,artifact_rrmse,1.0227368061339095,0.8608593245347341,0.8287887321646134,1.2808870493443238,15.0
paired_seed,20261202,POP,artifact_correlation,0.4831828656366893,0.4767598304897547,0.4076225125580409,0.5561039966713021,15.0
paired_seed,20261202,POP,clean_output_rms_ratio,1.3041666438182196,1.0131855905056,1.0153489241500695,1.8539549335713188,15.0
paired_seed,20261202,POP,observation_change_ratio,0.2082670297631314,0.2123885853798128,0.1707182548893979,0.2496333385512237,15.0
paired_seed,20261202,POP,output_input_rms,0.9437994773189228,0.9465011656284332,0.9257159490076204,0.9596194368849198,15.0
paired_seed,20261201,RAW,rrmse_temporal,0.7828242641369191,0.3212555134086869,0.322671929000741,1.407866000221304,15.0
paired_seed,20261201,RAW,rrmse_spectral,0.2543682061290989,0.2081691948696971,0.1791614466934697,0.3463207799584294,15.0
paired_seed,20261201,RAW,correlation,0.8927851041778923,0.9232662618160248,0.8387377278786152,0.935798111826492,15.0
paired_seed,20261201,RAW,snr_improvement,0.0,0.0,0.0,0.0,15.0
paired_seed,20261201,RAW,artifact_rmse,1.0365239307594796,0.4693896658718586,0.4549297424902518,1.9138802911411024,15.0
paired_seed,20261201,RAW,artifact_rrmse,1.0,1.0,1.0,1.0,15.0
paired_seed,20261201,RAW,artifact_correlation,0.0,0.0,0.0,0.0,15.0
paired_seed,20261201,RAW,clean_output_rms_ratio,1.5306110322475432,1.1118509992957115,1.0986045396576325,2.1114905238275727,15.0
paired_seed,20261201,RAW,observation_change_ratio,0.0,0.0,0.0,0.0,15.0
paired_seed,20261201,RAW,output_input_rms,1.0,1.0,1.0,1.0,15.0
paired_seed,20261202,RAW,rrmse_temporal,0.6470422148156406,0.3186871221405454,0.2873671730496547,1.2591345945425565,15.0
paired_seed,20261202,RAW,rrmse_spectral,0.2588136364919288,0.2339618492405861,0.175561036899453,0.3673081156310216,15.0
paired_seed,20261202,RAW,correlation,0.8984407811115186,0.9248363524675368,0.8541448208503425,0.9339540496096016,15.0
paired_seed,20261202,RAW,snr_improvement,0.0,0.0,0.0,0.0,15.0
paired_seed,20261202,RAW,artifact_rmse,0.7081310074000309,0.4092953307554126,0.3636756219353992,1.2527100835736684,15.0
paired_seed,20261202,RAW,artifact_rrmse,1.0,1.0,1.0,1.0,15.0
paired_seed,20261202,RAW,artifact_correlation,0.0,0.0,0.0,0.0,15.0
paired_seed,20261202,RAW,clean_output_rms_ratio,1.405902736385663,1.0877407044172287,1.0904094093168777,1.9698214120542008,15.0
paired_seed,20261202,RAW,observation_change_ratio,0.0,0.0,0.0,0.0,15.0
paired_seed,20261202,RAW,output_input_rms,1.0,1.0,1.0,1.0,15.0
paired_seed,20261201,SHUFFLED,rrmse_temporal,0.7385447208313659,0.2639092807658016,0.2697511281059996,1.3716543631198874,15.0
paired_seed,20261201,SHUFFLED,rrmse_spectral,0.2207955272014563,0.1474053580313921,0.1497115722766223,0.3131253974386103,15.0
paired_seed,20261201,SHUFFLED,correlation,0.9062444719175498,0.9570499658584596,0.8515063938094923,0.9497846688143908,15.0
paired_seed,20261201,SHUFFLED,snr_improvement,0.9280727278248436,0.1514833351081636,0.2788360970454628,1.6765213938891106,15.0
paired_seed,20261201,SHUFFLED,artifact_rmse,0.989466117648408,0.3972552891355008,0.3986669317640675,1.880318761764404,15.0
paired_seed,20261201,SHUFFLED,artifact_rrmse,0.952346843528369,0.9949228862921397,0.8688813631366642,1.0341834682986022,15.0
paired_seed,20261201,SHUFFLED,artifact_correlation,0.3676269089056562,0.3258650276277746,0.2700881745525273,0.4695363413560249,15.0
paired_seed,20261201,SHUFFLED,clean_output_rms_ratio,1.4949089174469312,1.0292422622442243,1.0541220407312115,2.0754273555551968,15.0
paired_seed,20261201,SHUFFLED,observation_change_ratio,0.1497129916332293,0.1272082929499447,0.0986341757746473,0.21730766909699,15.0
paired_seed,20261201,SHUFFLED,output_input_rms,0.9741480241219204,0.9858912825584412,0.9556559155633052,0.9882403054088356,15.0
paired_seed,20261202,SHUFFLED,rrmse_temporal,0.5317668380123602,0.2498965766280889,0.2015801147301075,1.136184336904189,15.0
paired_seed,20261202,SHUFFLED,rrmse_spectral,0.1876222121859124,0.1430811111349612,0.1165125092296512,0.2937135122957503,15.0
paired_seed,20261202,SHUFFLED,correlation,0.927382725973924,0.9477685242891312,0.8776401047284405,0.9604923912510276,15.0
paired_seed,20261202,SHUFFLED,snr_improvement,1.3362426634850837,1.9463921873830257,0.1050027337313544,2.326808601248929,15.0
paired_seed,20261202,SHUFFLED,artifact_rmse,0.6032122154720128,0.3107007866492495,0.2750668276733874,1.1451737926209646,15.0
paired_seed,20261202,SHUFFLED,artifact_rrmse,1.0137530861014412,0.8648850669463476,0.8236855528344001,1.2818482604832755,15.0
paired_seed,20261202,SHUFFLED,artifact_correlation,0.4853144835470805,0.4830474816262722,0.4106767252656292,0.5576183799524524,15.0
paired_seed,20261202,SHUFFLED,clean_output_rms_ratio,1.3045106117924057,1.0185581222176552,1.015720632188022,1.853898774422705,15.0
paired_seed,20261202,SHUFFLED,observation_change_ratio,0.1961402330115864,0.19718752783956,0.1568211492062498,0.2381177354325943,15.0
paired_seed,20261202,SHUFFLED,output_input_rms,0.9447567038238048,0.9483248218894004,0.9266666800777116,0.9606394241129358,15.0
paired_seed,20261201,WRONG,rrmse_temporal,0.74492490143748,0.2685626661404967,0.2773396376720242,1.3745173794170589,15.0
paired_seed,20261201,WRONG,rrmse_spectral,0.2228186607496657,0.1621733207721263,0.1523012042299281,0.3136595048992602,15.0
paired_seed,20261201,WRONG,correlation,0.9071064764633776,0.9495136588811874,0.8544187278362613,0.9482490971203272,15.0
paired_seed,20261201,WRONG,snr_improvement,0.6462920587173789,-0.0876185686017076,-0.212108055327715,1.5506824647643511,15.0
paired_seed,20261201,WRONG,artifact_rmse,1.0048756379401311,0.4217928368598223,0.4157226467322714,1.891879366179928,15.0
paired_seed,20261201,WRONG,artifact_rrmse,1.0636130459488384,1.0118964314460754,0.896629138798527,1.29184792766791,15.0
paired_seed,20261201,WRONG,artifact_correlation,0.3609778734680731,0.3229933351893643,0.2654512688880791,0.4625675225196293,15.0
paired_seed,20261201,WRONG,clean_output_rms_ratio,1.492227368056774,1.0285418927669523,1.0481139969080686,2.074391022187968,15.0
paired_seed,20261201,WRONG,observation_change_ratio,0.1558455742987765,0.149557187280152,0.1171189020768724,0.1990530416720381,15.0
paired_seed,20261201,WRONG,output_input_rms,0.9728351081411044,0.9844180941581726,0.9489683567980924,0.9895243813470006,15.0
paired_seed,20261202,WRONG,rrmse_temporal,0.6226535789086484,0.2706682552816346,0.2237258183644492,1.2652640406793094,15.0
paired_seed,20261202,WRONG,rrmse_spectral,0.212347595609026,0.1441289766225963,0.130585902579866,0.3226346262756851,15.0
paired_seed,20261202,WRONG,correlation,0.9100869178151092,0.9425693452358246,0.8531635297928006,0.9540178941686948,15.0
paired_seed,20261202,WRONG,snr_improvement,0.3095543876832555,0.9093397070786784,-0.9294298779423243,1.4503849216668536,15.0
paired_seed,20261202,WRONG,artifact_rmse,0.7240325284423307,0.3523137629963457,0.3295386161915181,1.3108436832968913,15.0
paired_seed,20261202,WRONG,artifact_rrmse,2.559670687126262,0.9357491930325826,1.1049404328576629,4.877181285561727,15.0
paired_seed,20261202,WRONG,artifact_correlation,0.4637958703918885,0.4557401180888216,0.3817932179639086,0.541178966600337,15.0
paired_seed,20261202,WRONG,clean_output_rms_ratio,1.3761789446075758,1.0226194113492966,1.0248814942811926,1.971275445111096,15.0
paired_seed,20261202,WRONG,observation_change_ratio,0.2703901823294776,0.2060006537940353,0.1703186292908503,0.4152384555110981,15.0
paired_seed,20261202,WRONG,output_input_rms,1.009989512960116,0.9649235531687737,0.9475579511808851,1.1212613455330331,15.0
official_external,native_EOG,OFFICIAL_EEGDFUS,rrmse_temporal,0.296527,,,,
official_external,native_EOG,OFFICIAL_EEGDFUS,rrmse_spectral,0.302818,,,,
official_external,native_EOG,OFFICIAL_EEGDFUS,correlation,0.953041,,,,
official_external,native_EOG,OFFICIAL_MATCHED_DETERMINISTIC,rrmse_temporal,0.318704,,,,
historical_common_panel,V30/V37T,FROZEN_V25_JOINT_DET_MATCH,rrmse_temporal,0.751577,,,,
historical_common_panel,V30/V37T,FROZEN_V25_JOINT_DET_MATCH,rrmse_spectral,0.527347,,,,
historical_common_panel,V30/V37T,FROZEN_V25_JOINT_DET_MATCH,correlation,0.880337,,,,
natural,all,MATCH,heldout_eog_remaining_ratio,1.0538613284875855,1.0201339405883783,1.0090790107803682,1.10582500933981,15.0
natural,all,MATCH,artifact_attenuation_db,-0.057922812698692254,0.012970202663012026,-0.32920598065507234,0.19426715079729276,15.0
natural,all,MATCH,low_eog_observation_retention,0.9085095539016845,0.9229394039915254,0.8763986788287284,0.9345845593038675,15.0
natural,all,MATCH,psd_distortion,0.11631589113256063,0.11143195650462683,0.09100485532164586,0.14293105790799016,15.0
natural,all,MATCH,covariance_distortion,0.07854934021885297,0.05789917319004182,0.051305032557421415,0.11574080392384854,15.0
natural,all,MATCH,output_input_rms,0.9760583151131869,0.9832514338195324,0.9607456304370942,0.9875158978315691,15.0
natural,all,POP,heldout_eog_remaining_ratio,1.0820319176956965,1.0293072535177028,1.0228973986293486,1.144790340200427,15.0
natural,all,POP,artifact_attenuation_db,-0.13326507833333487,-0.07764283521162248,-0.4287095500135449,0.14645483130425777,15.0
natural,all,POP,low_eog_observation_retention,0.9029965877329232,0.9226619058172219,0.8698141758618861,0.9317534558735647,15.0
natural,all,POP,psd_distortion,0.12056932193696009,0.11091963830403984,0.0920252742928642,0.15032968545474834,15.0
natural,all,POP,covariance_distortion,0.0838759284364908,0.06820621571239438,0.05418308375668516,0.12180077260337778,15.0
natural,all,POP,output_input_rms,0.9727799177997641,0.9816750474274158,0.956381738493219,0.9858672931645478,15.0
natural,all,WRONG,heldout_eog_remaining_ratio,1.193189389791465,1.013501148505244,1.0411796548101204,1.3955632520831334,15.0
natural,all,WRONG,artifact_attenuation_db,-0.3640223925329769,-0.07556608722829448,-0.91063153108305,0.052574442589254894,15.0
natural,all,WRONG,low_eog_observation_retention,0.8246497080841638,0.9063892233631728,0.6940849162451094,0.9176224486252513,15.0
natural,all,WRONG,psd_distortion,0.14139182571638634,0.12224623625904012,0.09854412128754322,0.19143306958092984,15.0
natural,all,WRONG,covariance_distortion,0.7984296222305066,0.08731841770175357,0.06816210233252833,1.9442301749449848,15.0
natural,all,WRONG,output_input_rms,1.0196068389134274,0.9935173951089382,0.9775368923321366,1.0776840052153498,15.0
