auprc,auroc,coverage,dataset,exact_cell,infeasible_action,label_prevalence,route,score_finite_rate,score_q01,score_q50,score_q99,selected_safe_benefit_rate,status,threshold_calibration,unit_id,wrong_support_coverage,wrong_support_selected_safe_benefit_rate
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p37,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p38,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p38,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p39,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p39,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p06,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p06,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p10,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p10,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p24,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p24,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p40,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p40,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p41,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p41,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p43,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p43,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p44,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p44,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p45,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p45,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p46,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p46,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p47,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p47,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p48,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p48,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p49,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p49,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p50,0.0,0.0
nan,nan,0.0,sgeyesub,study05|layout_05|256,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study05/study05_p50,0.0,0.0
