dataset,left,metric,right,route,screening_only,unit_id,utility_effect_positive_is_better
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p30,-0.028648083134139274
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p30,-0.014633928896310544
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p31,-0.0626711717568133
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p31,-0.027528926025461975
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p31,-0.015573487744761416
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p32,0.006745527035147358
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p32,0.038836859004897084
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p32,0.03174377004386006
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p33,-0.16784736913369736
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p33,-0.0755490232414362
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p33,-0.09563142471636976
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p34,-0.017594427269022384
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p34,0.010143084697436078
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p34,0.044970138948042415
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p35,-0.0035496314027938514
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p35,0.015478766242812969
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p35,0.00884790458226814
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p36,-0.026826014811977217
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p36,0.0037863086366544674
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p36,0.035396724076254826
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p37,-0.02356467812492713
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p37,0.01132540337932586
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p37,0.013097853644357005
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p38,-0.038888342615635896
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p38,0.027026980488765062
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p38,0.022554092155697425
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study04/study04_p39,-0.004843685749073234
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study04/study04_p39,0.003687603453503774
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study04/study04_p39,0.06330355491538736
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p06,-0.023829585195384417
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p06,0.014128764902962498
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p06,0.06257321661262766
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p10,-0.06417498160576063
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p10,-0.010476294701985411
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p10,0.03471481466893839
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p24,-0.008500837776361736
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p24,0.02831709047003711
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p24,0.04412789056497829
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p40,-0.013525121990505706
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p40,-0.00013970339301550005
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p40,0.05405382443696799
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p41,-0.13511304185962453
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p41,0.010273491480072228
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p41,-0.09031751793275472
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p43,-0.056342992092142774
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p43,0.0025270841402983413
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p43,0.0027546612617356803
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p44,-0.1346767874621284
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p44,0.0947355916779482
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p44,-0.083533529174394
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p45,-0.056523531218420964
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p45,-0.0013932116295357622
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p45,-0.02268238463988037
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p46,0.02318167442792396
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p46,0.006101479782508523
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p46,0.07725924163317405
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p47,-0.019975542460950957
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p47,0.002336092526802308
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p47,0.01906709348411889
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p48,-0.061232431405602805
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p48,0.0070782244954792906
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p48,-0.02188675173276633
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p49,-0.07810580241161108
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p49,0.009031622765426961
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p49,0.0001815721434627049
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P2_FULL_C_FILM,True,study05/study05_p50,-0.01850240707392825
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P2_FULL_C_FILM,True,study05/study05_p50,-0.001859053556611756
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P2_FULL_C_FILM,True,study05/study05_p50,0.03542959722436462
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim37,-0.060427029967561774
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim37,0.034589268019647235
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim37,0.0529450702008481
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim38,-0.002513654096733986
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim38,0.003229271032145209
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim38,0.1670666141910025
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim39,-0.1070239614413594
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim39,0.017915323015166074
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim39,0.05786678885715563
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim40,0.013709844068770016
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim40,0.005176337342223614
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim40,0.2017178572433878
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim41,-0.36637347467807135
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim41,-0.13360994825969474
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim41,-0.2361818811145739
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim42,-0.040183039002739285
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim42,0.004780101616291443
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim42,-0.024117942418521165
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim43,-0.009983790511492674
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim43,0.006165900756347875
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim43,0.06354610493461588
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim46,-0.00030496710870719923
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim46,-9.155022016371639e-06
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim46,0.010843647083495833
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim47,-0.12127704138537498
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim47,0.023647658942906213
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim47,0.05766024822038385
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim48,-0.11095229771492265
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim48,0.012826578179417125
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim48,0.12082973131262598
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim49,-0.056377895703537684
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim49,0.028112514559776258
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim49,0.08866934755753009
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim50,-0.0032692265213149496
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim50,0.0033055802472972684
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim50,0.07149981809274042
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim51,0.0007673439499888968
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim51,0.0009349128528056139
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim51,0.18179843885486519
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim52,-0.0019626683199278627
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim52,0.001027647678234045
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim52,0.02940417225680808
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim53,-0.5073001879479768
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim53,0.24064604132593148
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim53,-0.3442721735266855
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P3_ACTIVITY_GATE,True,sim54,-0.042666260869912986
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P3_ACTIVITY_GATE,True,sim54,0.0012594184162733613
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,sim54,0.2481347526563903
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study01/study01_p01,-0.13169187661834303
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study01/study01_p01,0.056184819076496084
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study01/study01_p01,-0.015933461973847526
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study01/study01_p02,0.002030513413608437
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study01/study01_p02,-0.01830944969406295
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study01/study01_p02,0.027480111276474706
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study01/study01_p03,-0.1416270839099656
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study01/study01_p03,-0.0061963413508633325
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study01/study01_p03,-0.06487676117386904
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study01/study01_p04,-0.07003548605822124
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study01/study01_p04,0.0012436702099658525
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study01/study01_p04,-0.010626225949187051
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study01/study01_p05,0.02906565806712172
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study01/study01_p05,0.02010783865898877
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study01/study01_p05,0.07673338980928393
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p02,0.025717278024284917
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p02,-0.0005478197784410388
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p02,0.07226462831434133
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p03,0.03479911682342282
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p03,-0.0035872946099051173
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p03,0.05387583133306392
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p06,-0.13760617917083245
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p06,0.06651686624808267
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p06,-0.044317696292933084
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p07,-0.012118424081949297
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p07,0.013054464173959723
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p07,0.035671134384600955
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p08,-0.05011592906445628
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p08,0.061316528849241325
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p08,-0.011395136565769015
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p09,-0.08661804554119845
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p09,0.05550185742567132
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p09,-0.07443567690078673
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p10,0.0013439191748873536
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p10,0.005977387791747668
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p10,0.0477644805388624
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p11,-0.02062165058569665
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p11,0.02415431757915487
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p11,0.009388494702106454
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p12,0.007921556460876111
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p12,-0.00030752588498927924
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p12,0.06901767793213232
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p13,-0.008462130420381131
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p13,0.009107743481696629
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p13,0.03874897604158695
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p14,-0.08442961018990797
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p14,0.07668374028854863
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p14,-0.06284813492322461
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p15,-0.025424263586976692
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p15,-0.003274574168252442
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p15,0.04274233895015561
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p16,-0.006316232664398458
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p16,0.00496714607359211
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p16,0.03730546535529075
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p17,-0.016324361302516632
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p17,0.012583375621535609
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p17,0.0385014142798463
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study02/study02_p18,-0.059362961352750404
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study02/study02_p18,0.02146820910964789
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study02/study02_p18,0.010600083396869853
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p03,-0.15563400605457145
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p03,0.05319106452850131
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p03,-0.13747537337227267
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p19,-0.1828047548178412
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p19,-0.011514645184259709
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p19,-0.1920503168004261
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p20,-0.06499838787136836
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p20,-0.005091715236967442
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p20,0.08861297436295043
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p21,-0.09524800485951063
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p21,0.0948268136408793
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p21,0.0896050983530827
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p22,-0.056461736063211976
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p22,0.02981264164539188
