artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,coefficient_saturation_fraction,dataset,delta_SNR_db,exact_cell,latency_seconds_per_window,method,observation_change_ratio,orthogonal_complement_relative_change,output_input_RMS_ratio,statistical_unit,status,training_seed,unit_id
0.5106422644036052,0.3307625708581433,0.9448651203810867,0.0,klados,5.837664854574186,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.4353613484181062,nan,0.8162562011835145,source_record,success,20260811,sim42
0.5998227567852503,0.38852819463587573,0.9318962304805708,0.0,klados,4.439541229723282,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.41822986031577125,nan,0.8910367262609938,source_record,success,20260811,sim42
0.49835888009401363,0.3228061519396579,0.9493328051367795,0.0,klados,6.049155975653079,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.43999073399964594,nan,0.8504194907023606,source_record,success,20260811,sim42
1.0000000003101117,0.9458006361147381,0.7460065786005928,0.0,klados,-2.6935980535106208e-09,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5663113244127498e-08,nan,1.000000000190601,source_record,success,20260811,sim43
0.31249126411096,0.2955544362847897,0.9572564363287256,0.0,klados,10.103242382489972,19ch_native_linked_mastoid_256hz,0.002451256777729011,POP,0.6987099005231123,nan,0.7171095211867979,source_record,success,20260811,sim43
0.38576725973931253,0.3648589195405341,0.9405523606966425,0.0,klados,8.27349267836932,19ch_native_linked_mastoid_256hz,0.4658464656677097,DIFF-POP,0.5072464577586021,3.6081590020092297e-08,0.756110290354332,source_record,success,20260811,sim43
0.3917101190959504,0.37047967969863954,0.9388285126177016,0.0,klados,8.140704182483141,19ch_native_linked_mastoid_256hz,0.46482458299983087,DIFF-MATCH,0.5062294998585521,nan,0.757312473368426,source_record,success,20260811,sim43
0.38628362500174085,0.3653472981340549,0.9404575977455413,0.0,klados,8.261874033951472,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.5060262783212048,nan,0.7564916804058316,source_record,success,20260811,sim43
0.34370794899435975,0.32507919669574653,0.9515114394547715,0.0,klados,9.276208474830883,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.5806638265235505,nan,0.7295588334521391,source_record,success,20260811,sim43
0.40666771619859915,0.38462658454868565,0.9337690707202492,0.0,klados,7.815206064242284,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.5436710136115173,nan,0.7570914032472296,source_record,success,20260811,sim43
0.2825609481832956,0.2672463244500683,0.9657115014044912,0.0,klados,10.977757214960885,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.572113775873324,nan,0.7215431768916379,source_record,success,20260811,sim43
1.000000000036442,0.860775073130721,0.7672352767085775,0.0,klados,-3.165298833055193e-10,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5513513280211942e-08,nan,0.9999999996905341,source_record,success,20260811,sim46
0.48327978377972475,0.41599519121043194,0.9169236400357424,0.0,klados,6.316027431654131,19ch_native_linked_mastoid_256hz,0.002134030201705173,POP,0.8324822484408028,nan,0.7723515506240973,source_record,success,20260811,sim46
0.35427752690220493,0.3049532641167033,0.9562083300548422,0.0,klados,9.013127913083068,19ch_native_linked_mastoid_256hz,0.41824778669979423,DIFF-POP,0.5229597008469574,3.73595501097253e-08,0.7684974591965258,source_record,success,20260811,sim46
0.35342395885702166,0.30421853402021537,0.9563815295970769,0.0,klados,9.034080254100582,19ch_native_linked_mastoid_256hz,0.41890216689789667,DIFF-MATCH,0.5229455998052598,nan,0.767890914998967,source_record,success,20260811,sim46
0.36362010808017825,0.31299512511310995,0.9532053447070152,0.0,klados,8.787042168693525,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.521784559164904,nan,0.7618873872785279,source_record,success,20260811,sim46
0.42695172309400053,0.3675094006561329,0.9355307490412893,0.0,klados,7.392424587518516,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.49439692337004,nan,0.7728274474438703,source_record,success,20260811,sim46
0.3392620814969843,0.2920283430004052,0.9593161908019471,0.0,klados,9.389293553744881,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.5343339074021987,nan,0.7661363209672337,source_record,success,20260811,sim46
0.3067795150898516,0.2640681595268509,0.966597574310214,0.0,klados,10.263472867111737,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.5273652246165553,nan,0.7568009797366066,source_record,success,20260811,sim46
1.000000000197845,2.19837443200745,0.4294214469185274,0.0,klados,-1.7184614398894102e-09,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5545218118769052e-08,nan,1.000000000159857,source_record,success,20260811,sim47
0.46437286148043516,1.0208654253947527,0.6783293378273941,0.0,klados,6.662663377880501,19ch_native_linked_mastoid_256hz,0.002106284705223516,POP,0.9134132712515534,nan,0.567310402870383,source_record,success,20260811,sim47
0.30594429658754724,0.6725801191035014,0.8147346631298586,0.0,klados,10.287152770160105,19ch_native_linked_mastoid_256hz,0.41102241079788654,DIFF-POP,0.7033391352956226,3.785214883811994e-08,0.4741224815366302,source_record,success,20260811,sim47
0.3383597087303716,0.7438413323471715,0.7777906517564765,0.0,klados,9.412427151304424,19ch_native_linked_mastoid_256hz,0.4091492270992603,DIFF-MATCH,0.7016954385275783,nan,0.4828667610297626,source_record,success,20260811,sim47
0.3213540632885329,0.7064565562154457,0.8003104440799553,0.0,klados,9.860324087616718,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.7015676593947223,nan,0.48193926302435147,source_record,success,20260811,sim47
0.41254331939513494,0.9069246852743171,0.7223568819223344,0.0,klados,7.6906088265731825,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.6630764452570125,nan,0.5361080244887222,source_record,success,20260811,sim47
0.3391628820357065,0.7456070080057415,0.7756341046057816,0.0,klados,9.391833659505345,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.7240650415857257,nan,0.4816554540512068,source_record,success,20260811,sim47
0.3157193953900906,0.6940694463771078,0.7998251824222755,0.0,klados,10.013974750996105,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.7075429153715095,nan,0.4717975403071493,source_record,success,20260811,sim47
0.9999999999652254,1.781563346988951,0.491196181572591,0.0,klados,3.020495420457166e-10,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5462172942040128e-08,nan,0.999999999888592,source_record,success,20260811,sim48
0.222017051706095,0.3955374417398843,0.9284223545539745,0.0,klados,13.07227337788148,19ch_native_linked_mastoid_256hz,0.0021465321013238283,POP,0.8408680416658771,nan,0.5190697309650396,source_record,success,20260811,sim48
0.40520177515304545,0.7218926307726276,0.8075056287265481,0.0,klados,7.846573214039515,19ch_native_linked_mastoid_256hz,0.41670918079908004,DIFF-POP,0.6229505231946787,3.747604437773546e-08,0.5982506108968416,source_record,success,20260811,sim48
0.4180906599315261,0.7448549954783309,0.7970132261691218,0.0,klados,7.5745906880018685,19ch_native_linked_mastoid_256hz,0.4163521323003806,DIFF-MATCH,0.6221619453931359,nan,0.6027789106859444,source_record,success,20260811,sim48
0.41053824439960884,0.7313998887849691,0.8027178766957602,0.0,klados,7.732927584140297,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.6263398093359935,nan,0.5994721392366966,source_record,success,20260811,sim48
0.4294159133962545,0.7650316519471523,0.7862389216158776,0.0,klados,7.342437308283085,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.6694574885110539,nan,0.6013744465757077,source_record,success,20260811,sim48
0.44545125961618853,0.793599637029858,0.7778633332037087,0.0,klados,7.023996173182105,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.6664819449778722,nan,0.6173253100692524,source_record,success,20260811,sim48
0.332682635494881,0.5926951895979761,0.853742627384841,0.0,klados,9.55939733432548,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.7098677133052012,nan,0.5558662567607979,source_record,success,20260811,sim48
1.0000000006908918,1.6589856964003662,0.5287172283241288,0.0,klados,-6.001007417688484e-09,19ch_native_linked_mastoid_256hz,0.0,RAW,2.4944256405112658e-08,nan,1.00000000057594,source_record,success,20260811,sim49
0.4724184884899646,0.7837355145784559,0.7753558998103371,0.0,klados,6.513462285012597,19ch_native_linked_mastoid_256hz,0.0029848110037467754,POP,0.9443668129626638,nan,0.6343159392885603,source_record,success,20260811,sim49
0.30214782608585283,0.5012589213285796,0.8916542571830345,0.0,klados,10.395610521927221,19ch_native_linked_mastoid_256hz,0.3408097710829073,DIFF-POP,0.7156057932368614,3.983807704762863e-08,0.5654174643191053,source_record,success,20260811,sim49
0.32419058219847446,0.5378275384033957,0.8777710223430331,0.0,klados,9.783992112923599,19ch_native_linked_mastoid_256hz,0.3404986625003706,DIFF-MATCH,0.7141057512381048,nan,0.573578108490482,source_record,success,20260811,sim49
0.3071694966572736,0.5095898009728456,0.8887523332432522,0.0,klados,10.252438278746025,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.7147110594989798,nan,0.5678824808608656,source_record,success,20260811,sim49
0.3150286486520855,0.522628021709067,0.878279617487372,0.0,klados,10.032998994953193,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.7400342012810986,nan,0.5574018254583332,source_record,success,20260811,sim49
0.37094741269048365,0.6153964513450636,0.8482016725903492,0.0,klados,8.61375307438935,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.7450300268601365,nan,0.5943999895555597,source_record,success,20260811,sim49
0.2635606166371066,0.43724329283333246,0.9132862077922441,0.0,klados,11.582389700606626,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.758899052721532,nan,0.5479098234819499,source_record,success,20260811,sim49
1.000000001325606,1.629389391434921,0.5256337037601876,0.0,klados,-1.1514068519418169e-08,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5838136809366484e-08,nan,1.0000000010100103,source_record,success,20260811,sim50
0.2991877241858376,0.4874933031897368,0.8913365230029304,0.0,klados,10.481124595010037,19ch_native_linked_mastoid_256hz,0.0021024496993049977,POP,0.9274064389463903,nan,0.557696440432738,source_record,success,20260811,sim50
0.3048656123940343,0.49674479398966215,0.8910391473584958,0.0,klados,10.31783119060331,19ch_native_linked_mastoid_256hz,0.40895693500060587,DIFF-POP,0.6848983658318016,4.001627651895288e-08,0.5695599190548072,source_record,success,20260811,sim50
0.30746735501038247,0.5009840458023644,0.8889616912614299,0.0,klados,10.244019763070014,19ch_native_linked_mastoid_256hz,0.40740790590061804,DIFF-MATCH,0.6834475635217742,nan,0.5692947200407927,source_record,success,20260811,sim50
0.30240996938079245,0.4927435953200386,0.8927860534285234,0.0,klados,10.388077915817494,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.6852009301296611,nan,0.5694544861797926,source_record,success,20260811,sim50
0.3126384063417149,0.5094097019730338,0.8874385721242378,0.0,klados,10.099153434991724,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.7671550076568153,nan,0.5665557287963574,source_record,success,20260811,sim50
0.36796738447222455,0.5995621518583144,0.8455552621988105,0.0,klados,8.683813483675241,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.7281718515373035,nan,0.5828824825079928,source_record,success,20260811,sim50
0.23605440962170227,0.38462455032917436,0.9291803827453332,0.0,klados,12.539757646108864,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.7487847828446828,nan,0.5403373999758216,source_record,success,20260811,sim50
0.9999999996889934,1.3105202230089374,0.579882898426864,0.0,klados,2.701365709578249e-09,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5634344893287365e-08,nan,0.9999999997337365,source_record,success,20260811,sim51
0.2969395985982169,0.3891453490961463,0.9272874152925812,0.0,klados,10.546637657647562,19ch_native_linked_mastoid_256hz,0.0021072184026706964,POP,0.866312864107299,nan,0.6364092317264766,source_record,success,20260811,sim51
0.30860358548056305,0.4044312397911259,0.9193017074150905,0.0,klados,10.211980648712263,19ch_native_linked_mastoid_256hz,0.4008005517011043,DIFF-POP,0.6699117224099508,3.8440628558293756e-08,0.6296979833573203,source_record,success,20260811,sim51
0.30749368514974795,0.4029766929616161,0.9197630818002801,0.0,klados,10.243275973886997,19ch_native_linked_mastoid_256hz,0.4002886091999244,DIFF-MATCH,0.6701936178043976,nan,0.6288500672742536,source_record,success,20260811,sim51
0.3098323988007052,0.4060416244979758,0.9187060322954363,0.0,klados,10.177463411028377,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.6699327808561378,nan,0.6293952878848484,source_record,success,20260811,sim51
0.3714388973034106,0.4867781866796507,0.8901036826540699,0.0,klados,8.602252372738723,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.6622732011637488,nan,0.6415854212724051,source_record,success,20260811,sim51
0.34006394442126386,0.44566067641885704,0.905081453737249,0.0,klados,9.3687882416145,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.6567087524250985,nan,0.6516437068102557,source_record,success,20260811,sim51
0.2996248261902916,0.3926643941600363,0.924997824969112,0.0,klados,10.468444097771993,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.6947159598908469,nan,0.6258809413421609,source_record,success,20260811,sim51
1.000000000362953,1.3536473185918454,0.5882411267866453,0.0,klados,-3.152570193689309e-09,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5381270444527583e-08,nan,1.000000000174038,source_record,success,20260811,sim52
0.3099427246347694,0.4195531379666283,0.9140637048614106,0.0,klados,10.174371069975,19ch_native_linked_mastoid_256hz,0.0020995046012103557,POP,0.8650857184266483,nan,0.6042761131250268,source_record,success,20260811,sim52
0.3294228345143,0.44592233646135854,0.9074410051323712,0.0,klados,9.644926004973996,19ch_native_linked_mastoid_256hz,0.40286690380307844,DIFF-POP,0.6245500680924895,3.9011486110783896e-08,0.6313359854187197,source_record,success,20260811,sim52
0.330015908184427,0.44672514904436206,0.9072719848938923,0.0,klados,9.629302495157809,19ch_native_linked_mastoid_256hz,0.403591909800889,DIFF-MATCH,0.6229977743968025,nan,0.6320286792709249,source_record,success,20260811,sim52
0.7751423248510686,1.0492693291808628,0.6769058744564123,0.0,klados,2.2123709763893693,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.48574465116003496,nan,0.8511424533496611,source_record,success,20260811,sim52
0.389152709497072,0.5267755215422681,0.8747926198372153,0.0,klados,8.19759882811093,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.6685275937952813,nan,0.6353411707761741,source_record,success,20260811,sim52
0.32586289718291833,0.4411034368401278,0.91006653553962,0.0,klados,9.73930171159511,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.7005115536854282,nan,0.6285841721074191,source_record,success,20260811,sim52
0.2579137696568868,0.349124282597244,0.9394649341180974,0.0,klados,11.77050941731364,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.6914887685600404,nan,0.5960496564823236,source_record,success,20260811,sim52
1.0000000009428074,1.6182544899942597,0.5453031620161697,0.0,klados,-8.189120927374472e-09,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5576289936111762e-08,nan,1.0000000007299779,source_record,success,20260811,sim53
0.376182634750806,0.6087592371694197,0.843224838740022,0.0,klados,8.492025122335159,19ch_native_linked_mastoid_256hz,0.0023775924475760097,POP,0.7535789442734678,nan,0.5665436704858182,source_record,success,20260811,sim53
0.6408944612534938,1.037130338558104,0.6851297881029944,0.0,klados,3.864269633303482,19ch_native_linked_mastoid_256hz,0.4528499534482964,DIFF-POP,0.5606156082046237,3.7283550524812066e-08,0.7380332994081988,source_record,success,20260811,sim53
0.7980519120133339,1.291451088646492,0.6130685056410434,0.0,klados,1.9593771512395965,19ch_native_linked_mastoid_256hz,0.4532652042237007,DIFF-MATCH,0.4952757490397407,nan,0.8479154990356246,source_record,success,20260811,sim53
0.6500842705214164,1.05200178865409,0.6788484652851052,0.0,klados,3.7406068409822977,19ch_native_linked_mastoid_256hz,0.0,DIFF-WRONG-SAME-CELL,0.5592550097520638,nan,0.742524070395386,source_record,success,20260811,sim53
0.8192751181999505,1.3257956373176778,0.6005117600060228,0.0,klados,1.7314046936714031,19ch_native_linked_mastoid_256hz,0.0,DET-MATCH,0.5225709857005312,nan,0.8596168386147572,source_record,success,20260811,sim53
0.808577231268095,1.3084837337730735,0.610786734916075,0.0,klados,1.8455698426303138,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-K1,0.5417358386871376,nan,0.8574151317257019,source_record,success,20260811,sim53
0.7968915922578599,1.2895733959941373,0.6104270159536902,0.0,klados,1.9720151049877288,19ch_native_linked_mastoid_256hz,0.0,DIFF-MATCH-NO-IDENTITY,0.5191219820242001,nan,0.8440685102319371,source_record,success,20260811,sim53
0.9999999999147052,1.4974052547541123,0.5565936167814541,0.0,klados,7.408638626657018e-10,19ch_native_linked_mastoid_256hz,0.0,RAW,2.5543219903366177e-08,nan,0.9999999999203385,source_record,success,20260811,sim54
