adapter_rms,complement_increment_rms,distance_to_population,match_wrong_output_distance,wrong_adapter_rms
0.006025523412972689,0.0051785907708108425,0.00013144024705979973,3.991061385022476e-05,0.006025873590260744
0.004271399695426226,0.0036947971675544977,0.00017332275456283242,3.3363608963554725e-05,0.004272958729416132
0.008159191347658634,0.0070018647238612175,0.00013721028517466038,3.6967878259019926e-05,0.008159341290593147
0.005620601121336222,0.004885521717369556,0.00017575407400727272,4.015611921204254e-05,0.005621674004942179
0.010058402083814144,0.00884274486452341,0.00012199619231978431,5.369200152927078e-05,0.01005882304161787
0.004986688494682312,0.004466421436518431,0.00012238576891832054,3.310968531877734e-05,0.00498595554381609
0.00807571318000555,0.0070788562297821045,0.00013887503882870078,4.815338979824446e-05,0.00807549711316824
0.003741717431694269,0.003227496985346079,0.00021735021437052637,3.248497887398116e-05,0.0037426187191158533
0.0068826996721327305,0.00517659168690443,0.00011653827095869929,5.312308712746017e-05,0.006885536015033722
0.004717083647847176,0.003198218997567892,0.00014053945778869092,4.257090040482581e-05,0.004718445707112551
0.0029696589335799217,0.001978000160306692,0.00013698209659196436,4.145235652686097e-05,0.0029726321808993816
0.0044802529737353325,0.003358762711286545,0.00011853095929836854,4.115502451895736e-05,0.004481710959225893
0.0052380808629095554,0.003856458468362689,0.00011976900714216754,4.8591515223961323e-05,0.005239502061158419
0.0034580836072564125,0.002202215837314725,0.00023188661725725979,5.2133589633740485e-05,0.0034574393648654222
0.0054018269293010235,0.004024033434689045,0.00011783644731622189,5.296516610542312e-05,0.005405045580118895
0.003354084212332964,0.002332384930923581,0.00013616218348033726,4.094827454537153e-05,0.003355693072080612
0.007054581772536039,0.005217665806412697,0.0001186589288408868,4.4580072426469997e-05,0.007056273519992828
0.004612360615283251,0.003243580926209688,0.00014428485883399844,4.396698568598367e-05,0.004614235833287239
0.00910565722733736,0.007032320834696293,0.00011044839629903436,7.224381988635287e-05,0.009109499864280224
0.0045367940329015255,0.003515723394230008,0.00011134501255583018,4.782030009664595e-05,0.004539416637271643
0.006952133495360613,0.005048099439591169,0.00011958189134020358,5.2442137530306354e-05,0.0069548808969557285
0.0029115555807948112,0.0017657361458986998,0.00016934049199335277,4.685187013819814e-05,0.00290648452937603
