contrast,effect,first,metric,panel,participant,second
DET_MATCH_WRONG,7.220435994104157e-07,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-23,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.6492061392092694e-06,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-02,PA_SC_DET_WRONG
DET_MATCH_WRONG,-2.514570951461792e-08,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-03,PA_SC_DET_WRONG
DET_MATCH_WRONG,-5.101419143727082e-06,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-05,PA_SC_DET_WRONG
DET_MATCH_WRONG,-2.231953745213122e-06,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-06,PA_SC_DET_WRONG
DET_MATCH_WRONG,6.634567401020419e-08,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-07,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.929725367277868e-07,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-09,PA_SC_DET_WRONG
DET_MATCH_WRONG,2.573236165259729e-07,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-11,PA_SC_DET_WRONG
DET_MATCH_WRONG,7.470857332769754e-08,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-12,PA_SC_DET_WRONG
DET_MATCH_WRONG,3.0290180996761507e-07,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-14,PA_SC_DET_WRONG
DET_MATCH_WRONG,-7.154111488771875e-07,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-15,PA_SC_DET_WRONG
DET_MATCH_WRONG,3.8598071905315834e-08,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-17,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.1900207030901555e-07,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-18,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.3651800448433171e-06,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-19,PA_SC_DET_WRONG
DET_MATCH_WRONG,6.157291257968822e-07,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-21,PA_SC_DET_WRONG
DET_MATCH_WRONG,2.335643026207812e-08,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-23,PA_SC_DET_WRONG
DET_MATCH_WRONG,-1.0296019592459515e-10,PA_SC_DET_MATCH,correlation,paired,sub-02,PA_SC_DET_WRONG
DET_MATCH_WRONG,-4.188434488128223e-09,PA_SC_DET_MATCH,correlation,paired,sub-03,PA_SC_DET_WRONG
DET_MATCH_WRONG,7.667889190265953e-08,PA_SC_DET_MATCH,correlation,paired,sub-05,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.932658142411725e-07,PA_SC_DET_MATCH,correlation,paired,sub-06,PA_SC_DET_WRONG
DET_MATCH_WRONG,-1.9297003772678067e-08,PA_SC_DET_MATCH,correlation,paired,sub-07,PA_SC_DET_WRONG
DET_MATCH_WRONG,-2.325675541037242e-09,PA_SC_DET_MATCH,correlation,paired,sub-09,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.7205837055112028e-07,PA_SC_DET_MATCH,correlation,paired,sub-11,PA_SC_DET_WRONG
DET_MATCH_WRONG,4.6177224821697394e-08,PA_SC_DET_MATCH,correlation,paired,sub-12,PA_SC_DET_WRONG
DET_MATCH_WRONG,2.1819005968648497e-07,PA_SC_DET_MATCH,correlation,paired,sub-14,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.2776094115984904e-07,PA_SC_DET_MATCH,correlation,paired,sub-15,PA_SC_DET_WRONG
DET_MATCH_WRONG,-9.845102444394627e-08,PA_SC_DET_MATCH,correlation,paired,sub-17,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.8544495106187497e-07,PA_SC_DET_MATCH,correlation,paired,sub-18,PA_SC_DET_WRONG
DET_MATCH_WRONG,2.436960737650651e-07,PA_SC_DET_MATCH,correlation,paired,sub-19,PA_SC_DET_WRONG
DET_MATCH_WRONG,-8.02489618090263e-08,PA_SC_DET_MATCH,correlation,paired,sub-21,PA_SC_DET_WRONG
DET_MATCH_WRONG,1.5102947759082497e-07,PA_SC_DET_MATCH,correlation,paired,sub-23,PA_SC_DET_WRONG
DET_MATCH_FROZEN_POP,0.00015700859973133419,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-02,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00026660769583175536,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-03,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.0003270844186620825,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-05,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.000264646985843664,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-06,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00017656982407060484,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-07,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00020097472999580646,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-09,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.0003231120615385663,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-11,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00033483166315728674,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-12,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00025556375909835394,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-14,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,8.934867885734832e-05,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-15,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00026441273424837597,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-17,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00026096161920574623,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-18,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00029465421448549023,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-19,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00023088200132787007,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-21,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.0001425390331253884,PA_SC_DET_MATCH,rrmse_temporal,paired,sub-23,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-0.0005426503865320065,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-02,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.0001803982538812754,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-03,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-0.0009119673463828804,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-05,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,4.4892924070227824e-05,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-06,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,9.285721011109693e-05,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-07,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00018452491221876421,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-09,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00017612065485128614,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-11,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00022881200785268563,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-12,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00014661706096147364,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-14,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,4.371164367750202e-05,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-15,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00020194404780043973,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-17,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.00016999549348839516,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-18,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-0.0004371846061985707,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-19,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,0.0001316527065379769,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-21,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-0.00015291438800585366,PA_SC_DET_MATCH,rrmse_spectral,paired,sub-23,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-2.0940998690766044e-05,PA_SC_DET_MATCH,correlation,paired,sub-02,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,4.485748909610621e-05,PA_SC_DET_MATCH,correlation,paired,sub-03,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,6.477076870692322e-05,PA_SC_DET_MATCH,correlation,paired,sub-05,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,4.307820868854062e-05,PA_SC_DET_MATCH,correlation,paired,sub-06,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,2.934239804741612e-05,PA_SC_DET_MATCH,correlation,paired,sub-07,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-4.83205405164e-05,PA_SC_DET_MATCH,correlation,paired,sub-09,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,3.7234109729000764e-05,PA_SC_DET_MATCH,correlation,paired,sub-11,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,5.1702608119041926e-05,PA_SC_DET_MATCH,correlation,paired,sub-12,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,4.564789292726967e-05,PA_SC_DET_MATCH,correlation,paired,sub-14,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,-3.8900839283151356e-07,PA_SC_DET_MATCH,correlation,paired,sub-15,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,2.4801130928842063e-05,PA_SC_DET_MATCH,correlation,paired,sub-17,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,4.227630794051418e-05,PA_SC_DET_MATCH,correlation,paired,sub-18,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,2.598467593395437e-05,PA_SC_DET_MATCH,correlation,paired,sub-19,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,3.71237595876428e-05,PA_SC_DET_MATCH,correlation,paired,sub-21,POP_CLEAN_DET
DET_MATCH_FROZEN_POP,2.8773831824535634e-05,PA_SC_DET_MATCH,correlation,paired,sub-23,POP_CLEAN_DET
CDM_DET,-0.002519228938064888,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-02,PA_SC_DET_MATCH
CDM_DET,-0.001357949579707196,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-03,PA_SC_DET_MATCH
CDM_DET,-0.0021145344182968984,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-05,PA_SC_DET_MATCH
CDM_DET,0.0002261607373313379,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-06,PA_SC_DET_MATCH
CDM_DET,-0.0017786356719807217,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-07,PA_SC_DET_MATCH
CDM_DET,-0.0016646200658136934,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-09,PA_SC_DET_MATCH
CDM_DET,0.009199578542854803,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-11,PA_SC_DET_MATCH
CDM_DET,0.0038304502606759105,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-12,PA_SC_DET_MATCH
CDM_DET,-0.002199511200405513,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-14,PA_SC_DET_MATCH
CDM_DET,-0.0009660345448865293,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-15,PA_SC_DET_MATCH
CDM_DET,-0.0017129867421759037,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-17,PA_SC_DET_MATCH
CDM_DET,-0.001410303574230054,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-18,PA_SC_DET_MATCH
CDM_DET,-0.0018312265148475726,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-19,PA_SC_DET_MATCH
CDM_DET,0.0001400259163044093,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-21,PA_SC_DET_MATCH
CDM_DET,-0.0009560355877814009,PA_SC_CDM_MATCH,rrmse_temporal,paired,sub-23,PA_SC_DET_MATCH
CDM_DET,-0.011357001578271464,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-02,PA_SC_DET_MATCH
CDM_DET,-0.0020977593857693932,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-03,PA_SC_DET_MATCH
CDM_DET,-0.007035783184619504,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-05,PA_SC_DET_MATCH
CDM_DET,-0.0028080015294674743,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-06,PA_SC_DET_MATCH
CDM_DET,-0.0017843799898401014,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-07,PA_SC_DET_MATCH
CDM_DET,-0.0016922111646666682,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-09,PA_SC_DET_MATCH
CDM_DET,0.00043330697773658056,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-11,PA_SC_DET_MATCH
CDM_DET,-0.000427835977861446,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-12,PA_SC_DET_MATCH
CDM_DET,-0.0008541279239580035,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-14,PA_SC_DET_MATCH
CDM_DET,-0.0015623189355223888,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-15,PA_SC_DET_MATCH
CDM_DET,-0.0014757179928340247,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-17,PA_SC_DET_MATCH
CDM_DET,-0.0014205667853821602,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-18,PA_SC_DET_MATCH
CDM_DET,-0.003561664146521537,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-19,PA_SC_DET_MATCH
CDM_DET,-0.0013962850286285966,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-21,PA_SC_DET_MATCH
CDM_DET,-0.0032174674100436396,PA_SC_CDM_MATCH,rrmse_spectral,paired,sub-23,PA_SC_DET_MATCH
CDM_DET,-9.83385752942878e-05,PA_SC_CDM_MATCH,correlation,paired,sub-02,PA_SC_DET_MATCH
CDM_DET,-0.0005263653961388171,PA_SC_CDM_MATCH,correlation,paired,sub-03,PA_SC_DET_MATCH
CDM_DET,-0.0003196261047074822,PA_SC_CDM_MATCH,correlation,paired,sub-05,PA_SC_DET_MATCH
CDM_DET,0.00030679469132544046,PA_SC_CDM_MATCH,correlation,paired,sub-06,PA_SC_DET_MATCH
CDM_DET,-0.0002770449221133342,PA_SC_CDM_MATCH,correlation,paired,sub-07,PA_SC_DET_MATCH
CDM_DET,0.00020203672580965115,PA_SC_CDM_MATCH,correlation,paired,sub-09,PA_SC_DET_MATCH
CDM_DET,0.0013710992568316538,PA_SC_CDM_MATCH,correlation,paired,sub-11,PA_SC_DET_MATCH
CDM_DET,0.0010098752330293115,PA_SC_CDM_MATCH,correlation,paired,sub-12,PA_SC_DET_MATCH
CDM_DET,-0.0011535520071810357,PA_SC_CDM_MATCH,correlation,paired,sub-14,PA_SC_DET_MATCH
CDM_DET,2.7737337086608527e-05,PA_SC_CDM_MATCH,correlation,paired,sub-15,PA_SC_DET_MATCH
CDM_DET,-0.00013497144500651537,PA_SC_CDM_MATCH,correlation,paired,sub-17,PA_SC_DET_MATCH
CDM_DET,-9.761132299901387e-05,PA_SC_CDM_MATCH,correlation,paired,sub-18,PA_SC_DET_MATCH
CDM_DET,-0.0002403735804061835,PA_SC_CDM_MATCH,correlation,paired,sub-19,PA_SC_DET_MATCH
CDM_DET,-0.00018449624379479612,PA_SC_CDM_MATCH,correlation,paired,sub-21,PA_SC_DET_MATCH
CDM_DET,-1.7717014998197556e-05,PA_SC_CDM_MATCH,correlation,paired,sub-23,PA_SC_DET_MATCH
CDM_MATCH_POP_ADAPTER,0.0003797833493162095,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-02,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0007072459502674988,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-03,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0007986182886863258,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-05,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0005361436835729094,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-06,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0005083966751864288,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-07,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-2.3408418697412614e-05,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-09,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0005325091278349792,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-11,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0004841540891535878,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-12,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0005840805695764839,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-14,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00042539699715371526,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-15,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0005897727446009249,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-17,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0006680284727853536,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-18,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00027933942382385446,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-19,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0004040595090045729,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-21,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0006798776388301508,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-23,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0033037982545156396,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-02,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.006135935361925329,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-03,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.006928585396633763,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-05,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.004647512122910525,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-06,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.004413598682897203,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-07,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0005151935555101073,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-09,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.004587969040210978,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-11,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.004064620023347065,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-12,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0050099531568928435,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-14,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0036908151994319766,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-15,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.005116536488471705,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-17,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.005771329238578336,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-18,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.002411622153340596,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-19,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0035353686924326708,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-21,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00560608458496456,PA_SC_CDM_MATCH,artifact_attenuation_db,natural,sub-23,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-3.1105869069181225e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-02,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-4.949772384188478e-07,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-03,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00012340206816763288,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-05,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,3.581451635947808e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-06,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-1.1402862524323432e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-07,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-2.2478093642863683e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-09,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,7.481794641150952e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-11,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0001258434248749829,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-12,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00011119427827532835,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-14,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00021664265691034856,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-15,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00028773076133126185,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-17,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00023252070538093417,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-18,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,1.8443223373854067e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-19,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,1.3909288331337422e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-21,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,4.428345295748315e-05,PA_SC_CDM_MATCH,low_eog_observation_retention,natural,sub-23,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-0.00035667073552379976,PA_SC_CDM_MATCH,psd_distortion,natural,sub-02,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-6.157101656358542e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-03,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-3.244998720472285e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-05,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-1.4052578734994464e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-06,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-8.900181539731392e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-07,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-0.00013093368682606452,PA_SC_CDM_MATCH,psd_distortion,natural,sub-09,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,5.906188776443749e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-11,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,7.341868570867605e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-12,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,9.07831417264332e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-14,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-1.7924907326591355e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-15,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,6.843410329967353e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-17,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00020803632979713577,PA_SC_CDM_MATCH,psd_distortion,natural,sub-18,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-4.2849306371934084e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-19,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-0.00010203844456300494,PA_SC_CDM_MATCH,psd_distortion,natural,sub-21,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-6.476644147877103e-05,PA_SC_CDM_MATCH,psd_distortion,natural,sub-23,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-2.4111923622469576e-05,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-02,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,7.5116343837659805e-06,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-03,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00018152603762331115,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-05,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00010195615714411483,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-06,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-3.2529013394176284e-05,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-07,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-1.3601006699795037e-05,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-09,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0001328985867751816,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-11,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0001662889854175606,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-12,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0002020793589895195,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-14,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.0001707009248117274,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-15,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00022807683781107032,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-17,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,0.00028399436765931714,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-18,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-5.226707971585972e-05,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-19,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,-5.175300199317242e-05,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-21,POP_ADAPTER_CDM
CDM_MATCH_POP_ADAPTER,4.6441072136995526e-05,PA_SC_CDM_MATCH,covariance_distortion,natural,sub-23,POP_ADAPTER_CDM
CDM_MATCH_WRONG,-1.8956942970937973e-07,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-02,PA_SC_CDM_WRONG
CDM_MATCH_WRONG,-1.0667040246659099e-06,PA_SC_CDM_MATCH,heldout_eog_remaining_ratio,natural,sub-03,PA_SC_CDM_WRONG
