bootstrap_high,bootstrap_low,mean,median,method,metric,panel,participants,positive
1.0057623420915665,0.9980715996811075,1.0021380618823161,1.0020574227290813,POP_CLEAN_CDM,heldout_eog_remaining_ratio,natural,15,15
0.03255438364581173,-0.04037967401241882,-0.008503732224053812,-0.016873638053899326,POP_CLEAN_CDM,artifact_attenuation_db,natural,15,2
0.010798286261504931,0.005574584645400918,0.007659433009604422,0.005799275547887823,POP_CLEAN_CDM,low_eog_observation_change,natural,15,15
0.994425415354599,0.9892017137384952,0.9923405669903956,0.9942007244521122,POP_CLEAN_CDM,low_eog_observation_retention,natural,15,15
0.030865560861464286,0.014763350874241138,0.02188252007607126,0.01521991572519102,POP_CLEAN_CDM,psd_distortion,natural,15,15
0.011155143474926158,0.00516149429686202,0.007577023004897026,0.00518129469116951,POP_CLEAN_CDM,covariance_distortion,natural,15,15
1.0007294737681456,0.9975270767808146,0.999556152306133,1.0005907574746788,POP_CLEAN_CDM,output_input_rms_ratio,natural,15,15
0.012668030736547575,0.005493502330823704,0.008319759403989815,0.005504179953705257,POP_CLEAN_CDM,observation_change_ratio,natural,15,15
0.004204724964909173,-0.0010395051868616514,0.0009958864559123845,-0.0006949089674115531,POP_CLEAN_CDM,eeg_eog_coherence_reduction,natural,15,4
90.05543235443345,69.75758639340961,79.81546449004755,81.5156707763532,POP_CLEAN_CDM,frontal_residual_topography,natural,15,15
1.003761391416,0.9989539605995008,1.0009722344929808,0.9993943833452111,POP_CLEAN_DET,heldout_eog_remaining_ratio,natural,15,15
0.009121306670684096,-0.027467809265998122,-0.006290206816847818,0.005262421116925248,POP_CLEAN_DET,artifact_attenuation_db,natural,15,13
0.002779710147825713,0.0014745064106389675,0.002081373933684599,0.0012040347544890774,POP_CLEAN_DET,low_eog_observation_change,natural,15,15
0.998525493589361,0.9972202898521743,0.9979186260663154,0.9987959652455107,POP_CLEAN_DET,low_eog_observation_retention,natural,15,15
0.019171256816886334,0.006680869587424182,0.012212636481390454,0.0065036346369441,POP_CLEAN_DET,psd_distortion,natural,15,15
0.003449646503961787,0.0015397444243057908,0.002422522972948172,0.001341769644495375,POP_CLEAN_DET,covariance_distortion,natural,15,15
0.9997517854194498,0.9992944900489505,0.9995525131089041,0.9997164402355326,POP_CLEAN_DET,output_input_rms_ratio,natural,15,15
0.0027715029853991953,0.00140016854967561,0.0020403734104304672,0.001169973484122472,POP_CLEAN_DET,observation_change_ratio,natural,15,15
0.0009738554211402938,0.0004287709951493107,0.000662729457285543,0.00046022518773365163,POP_CLEAN_DET,eeg_eog_coherence_reduction,natural,15,15
90.86634079807918,69.64995107178606,80.0910550450544,81.13789761802622,POP_CLEAN_DET,frontal_residual_topography,natural,15,15
1.0,1.0,1.0,1.0,STANDARD,heldout_eog_remaining_ratio,natural,15,15
0.0,0.0,0.0,0.0,STANDARD,artifact_attenuation_db,natural,15,0
0.0,0.0,0.0,0.0,STANDARD,low_eog_observation_change,natural,15,0
1.0,1.0,1.0,1.0,STANDARD,low_eog_observation_retention,natural,15,15
0.0,0.0,0.0,0.0,STANDARD,psd_distortion,natural,15,0
0.0,0.0,0.0,0.0,STANDARD,covariance_distortion,natural,15,0
1.0,1.0,1.0,1.0,STANDARD,output_input_rms_ratio,natural,15,15
0.0,0.0,0.0,0.0,STANDARD,observation_change_ratio,natural,15,0
0.0,0.0,0.0,0.0,STANDARD,eeg_eog_coherence_reduction,natural,15,0
90.9377582637124,69.70263268260082,80.14576094764168,81.26331812727024,STANDARD,frontal_residual_topography,natural,15,15
1.0033617495414828,0.9989994684204572,1.0011786557536673,0.9999731851788652,SUPPORT_CLEAN_CDM_MATCH,heldout_eog_remaining_ratio,natural,15,15
0.013066135603638146,-0.026007571241890768,-0.006800804158954282,0.0023402225953235507,SUPPORT_CLEAN_CDM_MATCH,artifact_attenuation_db,natural,15,8
0.011651552954734232,0.006793628503268063,0.008826385655689748,0.007766213270044887,SUPPORT_CLEAN_CDM_MATCH,low_eog_observation_change,natural,15,15
0.993206371496732,0.9883484470452659,0.9911736143443105,0.9922337867299552,SUPPORT_CLEAN_CDM_MATCH,low_eog_observation_retention,natural,15,15
0.030537390807076275,0.01579442338767976,0.02239755577853666,0.016830298639663472,SUPPORT_CLEAN_CDM_MATCH,psd_distortion,natural,15,15
0.0118496819799543,0.006105590076794956,0.008433333559749175,0.008025271441150348,SUPPORT_CLEAN_CDM_MATCH,covariance_distortion,natural,15,15
1.000358341527531,0.9993507549941854,0.9999149894943067,1.0000535952827048,SUPPORT_CLEAN_CDM_MATCH,output_input_rms_ratio,natural,15,15
0.011635352479474436,0.006881493855644438,0.008931147197142332,0.006916526131843737,SUPPORT_CLEAN_CDM_MATCH,observation_change_ratio,natural,15,15
0.0019625889467965512,-0.000230297773530619,0.000762726641603714,0.0003251298493706097,SUPPORT_CLEAN_CDM_MATCH,eeg_eog_coherence_reduction,natural,15,9
90.7919290469408,69.81025539364829,80.12985159007886,81.15351722104721,SUPPORT_CLEAN_CDM_MATCH,frontal_residual_topography,natural,15,15
2.499482159775025,1.6250763186727601,2.0299285244047174,1.8136335013005624,SUPPORT_CLEAN_CDM_NULL,heldout_eog_remaining_ratio,natural,15,15
-2.2313203434020163,-4.86120975528907,-3.454735862074114,-2.649172197524473,SUPPORT_CLEAN_CDM_NULL,artifact_attenuation_db,natural,15,0
1.6943776191481643,0.8236143488038902,1.2175946998344134,1.2005592552524826,SUPPORT_CLEAN_CDM_NULL,low_eog_observation_change,natural,15,15
0.17638565119610916,-0.6943776191481643,-0.21759469983441335,-0.20055925525248267,SUPPORT_CLEAN_CDM_NULL,low_eog_observation_retention,natural,15,7
0.9666880990309348,0.5780248153993823,0.7676880460280701,0.7814057272418918,SUPPORT_CLEAN_CDM_NULL,psd_distortion,natural,15,15
15.529719447580344,4.9752664298417315,9.250775846203299,8.817976843745978,SUPPORT_CLEAN_CDM_NULL,covariance_distortion,natural,15,15
1.8136535569024923,1.3465729567473952,1.5617172345149206,1.446306275726204,SUPPORT_CLEAN_CDM_NULL,output_input_rms_ratio,natural,15,15
1.2168969175371913,0.6176923046849836,0.8989394420560505,0.7967982077517699,SUPPORT_CLEAN_CDM_NULL,observation_change_ratio,natural,15,15
-0.13869427701083195,-0.39143397748837166,-0.2546968902597668,-0.16445797790308725,SUPPORT_CLEAN_CDM_NULL,eeg_eog_coherence_reduction,natural,15,0
125.88711513452819,100.34467986048291,113.1411295388214,113.76052362733142,SUPPORT_CLEAN_CDM_NULL,frontal_residual_topography,natural,15,15
1.0043102618244035,0.9991948068358821,1.0017135387250355,1.0005155580204284,SUPPORT_CLEAN_CDM_WRONG,heldout_eog_remaining_ratio,natural,15,15
0.01143414358479793,-0.03195405825762222,-0.010429169417934803,-0.003923280275461278,SUPPORT_CLEAN_CDM_WRONG,artifact_attenuation_db,natural,15,6
0.011331923639819785,0.007012544957534609,0.008989253275659683,0.008669359319695294,SUPPORT_CLEAN_CDM_WRONG,low_eog_observation_change,natural,15,15
0.9929874550424653,0.9886680763601801,0.9910107467243402,0.9913306406803046,SUPPORT_CLEAN_CDM_WRONG,low_eog_observation_retention,natural,15,15
0.03147298292762795,0.015543276184394684,0.02268276241256084,0.017263518371752957,SUPPORT_CLEAN_CDM_WRONG,psd_distortion,natural,15,15
0.011383632844219942,0.006347276042821633,0.008547636251071215,0.008097293074401183,SUPPORT_CLEAN_CDM_WRONG,covariance_distortion,natural,15,15
1.0003991024035035,0.9994837174420838,0.9999862233987066,1.0001340674393877,SUPPORT_CLEAN_CDM_WRONG,output_input_rms_ratio,natural,15,15
0.011768431702945963,0.00718263064703404,0.009268535803076612,0.00799386390067479,SUPPORT_CLEAN_CDM_WRONG,observation_change_ratio,natural,15,15
0.002245556215151842,-0.00023987450935590777,0.0008784113567023175,1.0170316461955525e-05,SUPPORT_CLEAN_CDM_WRONG,eeg_eog_coherence_reduction,natural,15,9
90.75403709779474,69.77835056417302,80.0826438687703,81.08517329417548,SUPPORT_CLEAN_CDM_WRONG,frontal_residual_topography,natural,15,15
1.008043207368751,0.9989726330402778,1.002438236114163,0.9993015301735989,SUPPORT_CLEAN_DET_MATCH,heldout_eog_remaining_ratio,natural,15,15
0.009288921357550405,-0.05278049157419906,-0.01499133798578368,0.006069431264635908,SUPPORT_CLEAN_DET_MATCH,artifact_attenuation_db,natural,15,11
0.011928593906402846,0.0038114941738745488,0.007140201916965873,0.004235447752462186,SUPPORT_CLEAN_DET_MATCH,low_eog_observation_change,natural,15,15
0.9961885058261254,0.9880714060935972,0.992859798083034,0.9957645522475378,SUPPORT_CLEAN_DET_MATCH,low_eog_observation_retention,natural,15,15
0.05380944036484542,0.013380434591067959,0.03096976143107331,0.01423692395133434,SUPPORT_CLEAN_DET_MATCH,psd_distortion,natural,15,15
0.01616538265960057,0.003689363479518347,0.008421990013130026,0.005183506941652197,SUPPORT_CLEAN_DET_MATCH,covariance_distortion,natural,15,15
0.9993254860960032,0.9953203145613999,0.9978756061834057,0.9992159463348462,SUPPORT_CLEAN_DET_MATCH,output_input_rms_ratio,natural,15,15
0.010871330515258381,0.003500799320951,0.006519952741833187,0.004442234376474461,SUPPORT_CLEAN_DET_MATCH,observation_change_ratio,natural,15,15
0.0034845429250072893,0.0009545661300496708,0.0019341942335918297,0.0011625787841677813,SUPPORT_CLEAN_DET_MATCH,eeg_eog_coherence_reduction,natural,15,15
91.16495281483535,69.89600030382024,80.34177751982752,81.19440061377324,SUPPORT_CLEAN_DET_MATCH,frontal_residual_topography,natural,15,15
1.1026715157700564,1.0185403554552481,1.055819104037105,1.0097511737443392,SUPPORT_CLEAN_DET_NULL,heldout_eog_remaining_ratio,natural,15,15
-0.13164677230540894,-0.6376069001859124,-0.35930288678845024,-0.07591153900878272,SUPPORT_CLEAN_DET_NULL,artifact_attenuation_db,natural,15,2
0.23342876399396878,0.07219587724250966,0.14660903259669542,0.04759973304223637,SUPPORT_CLEAN_DET_NULL,low_eog_observation_change,natural,15,15
0.9278041227574905,0.766571236006031,0.8533909674033048,0.9524002669577637,SUPPORT_CLEAN_DET_NULL,low_eog_observation_retention,natural,15,15
0.3725970010807013,0.1439034204797631,0.25139224864852866,0.12614301466041225,SUPPORT_CLEAN_DET_NULL,psd_distortion,natural,15,15
0.4089238333069594,0.09294541318494584,0.23464403250426605,0.03745604439118907,SUPPORT_CLEAN_DET_NULL,covariance_distortion,natural,15,15
1.0380513549558594,1.006500760870344,1.0209229729719584,1.0011010343536406,SUPPORT_CLEAN_DET_NULL,output_input_rms_ratio,natural,15,15
0.18437772319346843,0.06141245951617635,0.11823705943449868,0.040881919705096574,SUPPORT_CLEAN_DET_NULL,observation_change_ratio,natural,15,15
-0.002545944512244904,-0.017533109150981444,-0.009479356831196708,-0.0009635305926512741,SUPPORT_CLEAN_DET_NULL,eeg_eog_coherence_reduction,natural,15,6
91.49359304331347,70.04198646571669,80.52442335168449,80.90995122450288,SUPPORT_CLEAN_DET_NULL,frontal_residual_topography,natural,15,15
1.0018569390147898,0.9989070659071564,1.0002783556489856,0.9993016710030272,SUPPORT_CLEAN_DET_WRONG,heldout_eog_remaining_ratio,natural,15,15
0.010106547283665968,-0.013419630851960518,-0.0007296908731116746,0.006068452357342833,SUPPORT_CLEAN_DET_WRONG,artifact_attenuation_db,natural,15,11
0.006866145971826359,0.003416368668016405,0.0050752294741023525,0.004014356960391124,SUPPORT_CLEAN_DET_WRONG,low_eog_observation_change,natural,15,15
0.9965836313319836,0.9931338540281738,0.9949247705258976,0.9959856430396088,SUPPORT_CLEAN_DET_WRONG,low_eog_observation_retention,natural,15,15
0.03266990516684616,0.010709516050450356,0.01996735535892056,0.015112543680908976,SUPPORT_CLEAN_DET_WRONG,psd_distortion,natural,15,15
0.006519928009838411,0.0033664233749389843,0.004936457033871558,0.0047412553099435,SUPPORT_CLEAN_DET_WRONG,covariance_distortion,natural,15,15
0.9994672608639295,0.9987719833740207,0.9991491959989756,0.9993057274292523,SUPPORT_CLEAN_DET_WRONG,output_input_rms_ratio,natural,15,15
0.0062169142543686004,0.0031046409666047638,0.004615425769185492,0.004150658898714574,SUPPORT_CLEAN_DET_WRONG,observation_change_ratio,natural,15,15
0.0015234195855549427,0.0007854766643326995,0.001127121271921634,0.0010064421819873425,SUPPORT_CLEAN_DET_WRONG,eeg_eog_coherence_reduction,natural,15,15
90.83835428451337,69.63131998151434,80.06762261663404,81.18751705850836,SUPPORT_CLEAN_DET_WRONG,frontal_residual_topography,natural,15,15
