bootstrap_high,bootstrap_low,comparability,mean,median,method,metric,panel,participants,source_commit,source_version,used_for_V28_selection
3.3985918006860802,1.2693799030231887,historical_pre_coordinate_correction_not_directly_comparable,2.077350123529861,1.368502638951112,RAW,rrmse_temporal,paired,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.7259401172089457,0.6328456361857967,historical_pre_coordinate_correction_not_directly_comparable,0.6844604345925122,0.6971078467451863,STANDARD,correlation,paired,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
1.122393434815361,0.8946254662004691,historical_pre_coordinate_correction_not_directly_comparable,1.0071713257844008,0.9952893487126048,STANDARD,rrmse_spectral,paired,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
3.3915511642765366,1.2674634112256495,historical_pre_coordinate_correction_not_directly_comparable,2.077350123529861,1.368502638951112,STANDARD,rrmse_temporal,paired,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
1.8374830852515582,0.795545623820443,historical_pre_coordinate_correction_not_directly_comparable,1.2973384038565,1.0386761971705496,EEGDFUS_UNIFIED,artifact_attenuation_db,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.13503896883427552,0.09933427243701626,historical_pre_coordinate_correction_not_directly_comparable,0.1164547847011558,0.1081095940704233,EEGDFUS_UNIFIED,covariance_distortion,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.9355257039290135,0.8395835016225971,historical_pre_coordinate_correction_not_directly_comparable,0.8885598698723387,0.9111390300110866,EEGDFUS_UNIFIED,heldout_eog_remaining_ratio,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.22748460533759368,0.18895013546551823,historical_pre_coordinate_correction_not_directly_comparable,0.20821988877280015,0.1972525038753611,EEGDFUS_UNIFIED,psd_distortion,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
6.95412426911027e-09,-2.9819939076248915e-08,historical_pre_coordinate_correction_not_directly_comparable,-1.1719693434979157e-08,-1.5550619816293138e-08,RAW,artifact_attenuation_db,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.0,0.0,historical_pre_coordinate_correction_not_directly_comparable,0.0,0.0,RAW,covariance_distortion,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
1.0000000034307905,0.9999999991290621,historical_pre_coordinate_correction_not_directly_comparable,1.0000000013492802,1.0000000017903319,RAW,heldout_eog_remaining_ratio,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.0,0.0,historical_pre_coordinate_correction_not_directly_comparable,0.0,0.0,RAW,psd_distortion,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
7.223981325308937e-09,-2.9677858693532578e-08,historical_pre_coordinate_correction_not_directly_comparable,-1.1719693434979157e-08,-1.5550619816293138e-08,STANDARD,artifact_attenuation_db,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.0,0.0,historical_pre_coordinate_correction_not_directly_comparable,0.0,0.0,STANDARD,covariance_distortion,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
1.0000000034711247,0.9999999991590595,historical_pre_coordinate_correction_not_directly_comparable,1.0000000013492802,1.0000000017903319,STANDARD,heldout_eog_remaining_ratio,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
0.0,0.0,historical_pre_coordinate_correction_not_directly_comparable,0.0,0.0,STANDARD,psd_distortion,natural,15,2c5b7bf4b5daf667f345ecb6e5f32495d494dfe1,V22,False
