artifact_rrmse,covariance,eta_d,eta_z,finite,heldout,inner_participants,kkt,offspan,output_input_rms,outside,preservation,psd,safe,units
2.2496834764156524,0.11541538845603438,1.0,0.001,1.0,sub-23,14,2.0387664202786042e-13,4.575256005831799e-16,0.945092954095506,0.0,0.8923732045353606,0.052696000915677,1,84
2.248380105563248,0.11527201627698724,10.0,0.001,1.0,sub-23,14,2.2431271456693107e-13,4.566313498078429e-16,0.9450936569380921,0.0,0.8925217183006081,0.05244671992601536,1,84
2.2115759629337735,0.11240171237193303,0.0,0.01,1.0,sub-23,14,1.4519602451573952e-13,4.446163940376415e-16,0.9454450412647508,0.0,0.8960131835747224,0.05138758805455179,1,84
2.2114682104924843,0.11239133510017117,0.1,0.01,1.0,sub-23,14,2.2722584189557992e-13,4.446247806453325e-16,0.9454465371150226,0.0,0.8960250516235384,0.051351845227687966,1,84
2.2105355108127758,0.11230120885504641,1.0,0.01,1.0,sub-23,14,2.0689022585065754e-13,4.4385429187699525e-16,0.945460790122538,0.0,0.8961272626840778,0.05111727317233925,1,84
2.2031838289805235,0.11157945043953407,10.0,0.01,1.0,sub-23,14,2.3372838056513417e-13,4.396821252854498e-16,0.945626845837206,0.0,0.896918573692337,0.049744754014377106,1,84
2.053747085535049,0.10001979827454728,0.0,0.1,1.0,sub-23,14,1.4291213715079633e-13,3.5246433634204066e-16,0.9506629071180978,0.0,0.9114821400560397,0.045683552337198924,1,84
2.053400052158632,0.09999119787401638,0.1,0.1,1.0,sub-23,14,1.9750669353969995e-13,3.517925639818836e-16,0.9506767722856808,0.0,0.9115174681446883,0.04563936732106563,1,84
2.050482590743228,0.09974448004070209,1.0,0.1,1.0,sub-23,14,2.1000132849600224e-13,3.492511815491037e-16,0.9507972900370918,0.0,0.9118118999720027,0.04487879799088653,1,84
2.0294620987887635,0.09778817010329373,10.0,0.1,1.0,sub-23,14,4.4341250248267205e-13,3.3780820691066385e-16,0.951774290897035,0.0,0.9138641058252204,0.040127530428422035,1,84
1.6564177087120955,0.06755740432901099,0.0,1.0,1.0,sub-23,14,1.377099492639813e-13,2.1839172520957386e-16,0.9677421118337222,0.0,0.946748827127208,0.031370085810400954,1,84
1.6556246242600114,0.06748284663060963,0.1,1.0,1.0,sub-23,14,1.9992208946529812e-13,2.1884331698005955e-16,0.9677773713432539,0.0,0.9468166389277248,0.031217119088004102,1,84
1.6492397508411512,0.06686354903736588,1.0,1.0,1.0,sub-23,14,3.1724887267479236e-13,2.176042776768241e-16,0.9680727444355975,0.0,0.9473544383271412,0.029848393527370214,1,84
1.6116061409903368,0.06278484923732364,10.0,1.0,1.0,sub-23,14,1.3534147347811432e-12,2.1535997664688868e-16,0.9700859483896225,0.0,0.9504629202212256,0.02305309749072714,1,84
1.143463812593804,0.020030556794296144,0.0,10.0,1.0,sub-23,14,1.573344629183079e-13,1.8777266681189347e-16,0.9909650763684772,0.0,0.9865215365045495,0.010488083184635962,1,84
1.1430310484923363,0.019979310829808,0.1,10.0,1.0,sub-23,14,2.1724421203760445e-13,1.8775687069499263e-16,0.9909886048994636,0.0,0.986557759733689,0.010315343271466429,1,84
1.1398580067916475,0.019579936664920725,1.0,10.0,1.0,sub-23,14,4.5212510983782564e-13,1.8801795716830546e-16,0.9911714021067629,0.0,0.9868232195843925,0.009204941106955382,1,84
1.1253396044659771,0.017421323587994093,10.0,10.0,1.0,sub-23,14,3.343611102276814e-12,1.8770537217991187e-16,0.992141377404255,0.0,0.9881032231876281,0.006016766535099071,1,84
