participant,protocol,context,estimator,rrmse,evaluator_only_oracle
6,same_01,MATCH,DIFF25-K8,0.10537157662476035,0
6,same_01,ORACLE,DET2,0.10176271474294303,1
6,same_01,ORACLE,DIFF25-K1,0.12026538989682259,1
6,same_01,ORACLE,DIFF25-K8,0.10607093675561576,1
6,same_01,WRONG-1,DET2,0.10360635665568235,0
6,same_01,WRONG-1,DIFF25-K1,0.12108625814219366,0
6,same_01,WRONG-1,DIFF25-K8,0.1077961730370158,0
6,same_01,WRONG-2,DET2,0.1035394964002627,0
6,same_01,WRONG-2,DIFF25-K1,0.1198393968791063,0
6,same_01,WRONG-2,DIFF25-K8,0.10656781047511511,0
6,same_01,WRONG-3,DET2,0.10300420766435436,0
6,same_01,WRONG-3,DIFF25-K1,0.12013599194681336,0
6,same_01,WRONG-3,DIFF25-K8,0.10630013705769299,0
6,same_01,WRONG-4,DET2,0.10556224571255683,0
6,same_01,WRONG-4,DIFF25-K1,0.12352235814375488,0
6,same_01,WRONG-4,DIFF25-K8,0.10897252543150976,0
6,same_01,WRONG-5,DET2,0.10373627749611457,0
6,same_01,WRONG-5,DIFF25-K1,0.11964939011917895,0
6,same_01,WRONG-5,DIFF25-K8,0.10657722250272893,0
6,same_01,WRONG-7,DET2,0.10790036766863692,0
6,same_01,WRONG-7,DIFF25-K1,0.12447723739464468,0
6,same_01,WRONG-7,DIFF25-K8,0.11125589495040923,0
6,same_01,WRONG-8,DET2,0.10613456671020004,0
6,same_01,WRONG-8,DIFF25-K1,0.12475626334413926,0
6,same_01,WRONG-8,DIFF25-K8,0.10891835398368802,0
6,same_01,WRONG-9,DET2,0.1064382963272341,0
6,same_01,WRONG-9,DIFF25-K1,0.1253386703170526,0
6,same_01,WRONG-9,DIFF25-K8,0.10950414231467,0
6,same_02,POP,DET2,0.10891020809531214,0
6,same_02,POP,DIFF25-K1,0.11842410699865252,0
6,same_02,POP,DIFF25-K8,0.10806587232020488,0
6,same_02,MATCH,DET2,0.11156363531038978,0
6,same_02,MATCH,DIFF25-K1,0.12199303519802557,0
6,same_02,MATCH,DIFF25-K8,0.11087894009276708,0
6,same_02,ORACLE,DET2,0.11199371305133933,1
6,same_02,ORACLE,DIFF25-K1,0.12101013616023948,1
6,same_02,ORACLE,DIFF25-K8,0.1105583093737319,1
6,same_02,WRONG-2,DET2,0.10735261243913166,0
6,same_02,WRONG-2,DIFF25-K1,0.11678669693157354,0
6,same_02,WRONG-2,DIFF25-K8,0.10633575032163078,0
6,same_02,WRONG-3,DET2,0.10762236895271986,0
6,same_02,WRONG-3,DIFF25-K1,0.11777377387412066,0
6,same_02,WRONG-3,DIFF25-K8,0.1075213598901403,0
6,same_02,WRONG-4,DET2,0.11040921919933773,0
6,same_02,WRONG-4,DIFF25-K1,0.11977482595503605,0
6,same_02,WRONG-4,DIFF25-K8,0.11014601119939187,0
6,same_02,WRONG-5,DET2,0.11095641910184692,0
6,same_02,WRONG-5,DIFF25-K1,0.11982823506898976,0
6,same_02,WRONG-5,DIFF25-K8,0.10935146994647875,0
6,same_02,WRONG-7,DET2,0.10473747877246777,0
6,same_02,WRONG-7,DIFF25-K1,0.1200587122364116,0
6,same_02,WRONG-7,DIFF25-K8,0.10660822951472616,0
6,same_02,WRONG-8,DET2,0.11315342195746787,0
6,same_02,WRONG-8,DIFF25-K1,0.1223315745762331,0
6,same_02,WRONG-8,DIFF25-K8,0.1120002850363567,0
6,same_02,WRONG-9,DET2,0.1177934194150476,0
6,same_02,WRONG-9,DIFF25-K1,0.12712813784116425,0
6,same_02,WRONG-9,DIFF25-K8,0.11737296493787351,0
6,same_03,POP,DET2,0.10241116556546923,0
6,same_03,POP,DIFF25-K1,0.11516076715178472,0
6,same_03,POP,DIFF25-K8,0.10297691872605894,0
6,same_03,MATCH,DET2,0.10146874701276046,0
6,same_03,MATCH,DIFF25-K1,0.11459333850204918,0
6,same_03,MATCH,DIFF25-K8,0.10218713502994414,0
6,same_03,ORACLE,DET2,0.10211491262939501,1
6,same_03,ORACLE,DIFF25-K1,0.11483867640940905,1
6,same_03,ORACLE,DIFF25-K8,0.10268855822569797,1
6,same_03,WRONG-1,DET2,0.10278436974974757,0
6,same_03,WRONG-1,DIFF25-K1,0.11581148524879577,0
6,same_03,WRONG-1,DIFF25-K8,0.10338835051795393,0
6,same_03,WRONG-2,DET2,0.10379925320801342,0
6,same_03,WRONG-2,DIFF25-K1,0.11623807360368757,0
6,same_03,WRONG-2,DIFF25-K8,0.10450343263632228,0
6,same_03,WRONG-3,DET2,0.10108008864570282,0
6,same_03,WRONG-3,DIFF25-K1,0.1142906371373545,0
6,same_03,WRONG-3,DIFF25-K8,0.10141639899990823,0
6,same_03,WRONG-4,DET2,0.1059834737686987,0
6,same_03,WRONG-4,DIFF25-K1,0.11736612973998117,0
6,same_03,WRONG-4,DIFF25-K8,0.10636058007901403,0
6,same_03,WRONG-5,DET2,0.10146362133872881,0
6,same_03,WRONG-5,DIFF25-K1,0.11467703579865625,0
6,same_03,WRONG-5,DIFF25-K8,0.10202192298180154,0
6,same_03,WRONG-7,DET2,0.1064397028493348,0
6,same_03,WRONG-7,DIFF25-K1,0.11851878911162668,0
6,same_03,WRONG-7,DIFF25-K8,0.10739582293499267,0
6,same_03,WRONG-8,DET2,0.10121441437419666,0
6,same_03,WRONG-8,DIFF25-K1,0.11507854693113516,0
6,same_03,WRONG-8,DIFF25-K8,0.1020505275497846,0
6,same_03,WRONG-9,DET2,0.10104528917706217,0
6,same_03,WRONG-9,DIFF25-K1,0.11572782102105343,0
6,same_03,WRONG-9,DIFF25-K8,0.10210822169576661,0
7,same_01,POP,DET2,0.15979922333593802,0
7,same_01,POP,DIFF25-K1,0.19292465551516216,0
7,same_01,POP,DIFF25-K8,0.16870550677506652,0
7,same_01,MATCH,DET2,0.15540449308071574,0
7,same_01,MATCH,DIFF25-K1,0.1888746902140307,0
7,same_01,MATCH,DIFF25-K8,0.1637164661378118,0
7,same_01,ORACLE,DET2,0.15341269939390006,1
7,same_01,ORACLE,DIFF25-K1,0.18609796919559107,1
7,same_01,ORACLE,DIFF25-K8,0.16195241434194818,1
7,same_01,WRONG-1,DET2,0.15282743953665573,0
7,same_01,WRONG-1,DIFF25-K1,0.18757239307965415,0
7,same_01,WRONG-1,DIFF25-K8,0.16334990876531227,0
7,same_01,WRONG-2,DET2,0.15553241235305884,0
7,same_01,WRONG-2,DIFF25-K1,0.18724704116767643,0
7,same_01,WRONG-2,DIFF25-K8,0.16399817762006796,0
7,same_01,WRONG-3,DET2,0.15789577789232426,0
7,same_01,WRONG-3,DIFF25-K1,0.19177532781571793,0
7,same_01,WRONG-3,DIFF25-K8,0.16815510366869535,0
7,same_01,WRONG-4,DET2,0.16216192176035418,0
7,same_01,WRONG-4,DIFF25-K1,0.1934211001488101,0
7,same_01,WRONG-4,DIFF25-K8,0.1686750641007792,0
7,same_01,WRONG-5,DET2,0.15423906567624301,0
7,same_01,WRONG-5,DIFF25-K1,0.18594280940023708,0
7,same_01,WRONG-5,DIFF25-K8,0.16277525603417098,0
7,same_01,WRONG-6,DET2,0.16071401569154867,0
7,same_01,WRONG-6,DIFF25-K1,0.19699634652321743,0
7,same_01,WRONG-6,DIFF25-K8,0.17284146318026591,0
7,same_01,WRONG-8,DET2,0.17058506950707725,0
7,same_01,WRONG-8,DIFF25-K1,0.2046717697097429,0
7,same_01,WRONG-8,DIFF25-K8,0.1788905715501356,0
7,same_01,WRONG-9,DET2,0.168429276753155,0
7,same_01,WRONG-9,DIFF25-K1,0.2022985531078703,0
7,same_01,WRONG-9,DIFF25-K8,0.1760908461879778,0
7,same_02,POP,DET2,0.13971728374479345,0
7,same_02,POP,DIFF25-K1,0.1919714961557211,0
7,same_02,POP,DIFF25-K8,0.13610464199547284,0
7,same_02,MATCH,DET2,0.13574095096542926,0
7,same_02,MATCH,DIFF25-K1,0.20535074963459918,0
7,same_02,MATCH,DIFF25-K8,0.13699598353599762,0
7,same_02,ORACLE,DET2,0.14625459191457174,1
7,same_02,ORACLE,DIFF25-K1,0.19618338251485012,1
7,same_02,ORACLE,DIFF25-K8,0.1416197607907152,1
7,same_02,WRONG-2,DET2,0.13333762748040737,0
7,same_02,WRONG-2,DIFF25-K1,0.1880977832507589,0
7,same_02,WRONG-2,DIFF25-K8,0.13084938280185343,0
7,same_02,WRONG-3,DET2,0.13969517600651551,0
7,same_02,WRONG-3,DIFF25-K1,0.1947849868821607,0
7,same_02,WRONG-3,DIFF25-K8,0.1381902510519207,0
7,same_02,WRONG-4,DET2,0.14270647478442847,0
7,same_02,WRONG-4,DIFF25-K1,0.19165491833967999,0
7,same_02,WRONG-4,DIFF25-K8,0.13929526325838942,0
7,same_02,WRONG-5,DET2,0.13732675027332897,0
7,same_02,WRONG-5,DIFF25-K1,0.19143922425362248,0
7,same_02,WRONG-5,DIFF25-K8,0.1338974528687439,0
7,same_02,WRONG-6,DET2,0.13792475834862353,0
7,same_02,WRONG-6,DIFF25-K1,0.196639376474766,0
7,same_02,WRONG-6,DIFF25-K8,0.1381167959056989,0
7,same_02,WRONG-8,DET2,0.14553394209794887,0
7,same_02,WRONG-8,DIFF25-K1,0.19752299904226495,0
7,same_02,WRONG-8,DIFF25-K8,0.14176602159028284,0
7,same_02,WRONG-9,DET2,0.14535534404730688,0
7,same_02,WRONG-9,DIFF25-K1,0.19630091574490405,0
7,same_02,WRONG-9,DIFF25-K8,0.13955078874409008,0
7,same_03,POP,DET2,0.10892494229669913,0
7,same_03,POP,DIFF25-K1,0.13894047531311238,0
7,same_03,POP,DIFF25-K8,0.1092265272403337,0
7,same_03,MATCH,DET2,0.12090256099798852,0
7,same_03,MATCH,DIFF25-K1,0.147326676471038,0
7,same_03,MATCH,DIFF25-K8,0.1197117940383104,0
7,same_03,ORACLE,DET2,0.11731510093952104,1
7,same_03,ORACLE,DIFF25-K1,0.14407752547452218,1
7,same_03,ORACLE,DIFF25-K8,0.1175794922327322,1
7,same_03,WRONG-1,DET2,0.11785243571788022,0
7,same_03,WRONG-1,DIFF25-K1,0.14844964075869388,0
7,same_03,WRONG-1,DIFF25-K8,0.11893471840232275,0
7,same_03,WRONG-2,DET2,0.10268431281602367,0
7,same_03,WRONG-2,DIFF25-K1,0.13481524448218699,0
7,same_03,WRONG-2,DIFF25-K8,0.10622104104833502,0
7,same_03,WRONG-3,DET2,0.11496305810817714,0
7,same_03,WRONG-3,DIFF25-K1,0.14291997232169948,0
7,same_03,WRONG-3,DIFF25-K8,0.11409361879927149,0
7,same_03,WRONG-4,DET2,0.11269813584123047,0
7,same_03,WRONG-4,DIFF25-K1,0.1378106804512429,0
7,same_03,WRONG-4,DIFF25-K8,0.1100733283941124,0
7,same_03,WRONG-5,DET2,0.10720785220448904,0
7,same_03,WRONG-5,DIFF25-K1,0.13928776138176374,0
7,same_03,WRONG-5,DIFF25-K8,0.10901295720796558,0
7,same_03,WRONG-6,DET2,0.10071109295980676,0
7,same_03,WRONG-6,DIFF25-K1,0.13400003613156325,0
7,same_03,WRONG-6,DIFF25-K8,0.10388640444293318,0
7,same_03,WRONG-8,DET2,0.11471664318703716,0
7,same_03,WRONG-8,DIFF25-K1,0.1423773720761478,0
7,same_03,WRONG-8,DIFF25-K8,0.11281419970618262,0
7,same_03,WRONG-9,DET2,0.12891812245464046,0
7,same_03,WRONG-9,DIFF25-K1,0.15952391322539855,0
7,same_03,WRONG-9,DIFF25-K8,0.12982805331804972,0
8,same_01,POP,DET2,0.17457608000314256,0
8,same_01,POP,DIFF25-K1,0.1884043293697469,0
8,same_01,POP,DIFF25-K8,0.18019768393030713,0
8,same_01,MATCH,DET2,0.18497870599592314,0
8,same_01,MATCH,DIFF25-K1,0.19533177008310698,0
8,same_01,MATCH,DIFF25-K8,0.18604322705803095,0
8,same_01,ORACLE,DET2,0.18166008856767693,1
8,same_01,ORACLE,DIFF25-K1,0.19249645587585307,1
8,same_01,ORACLE,DIFF25-K8,0.18332354734497952,1
8,same_01,WRONG-1,DET2,0.17068260418311346,0
8,same_01,WRONG-1,DIFF25-K1,0.18676066549811338,0
8,same_01,WRONG-1,DIFF25-K8,0.17875137198397145,0
8,same_01,WRONG-2,DET2,0.17316920858529683,0
8,same_01,WRONG-2,DIFF25-K1,0.1868804649837802,0
8,same_01,WRONG-2,DIFF25-K8,0.1789641448274866,0
8,same_01,WRONG-3,DET2,0.17452596575100754,0
8,same_01,WRONG-3,DIFF25-K1,0.1875058406913882,0
8,same_01,WRONG-3,DIFF25-K8,0.1792655618262528,0
8,same_01,WRONG-4,DET2,0.17814617931743779,0
8,same_01,WRONG-4,DIFF25-K1,0.19276204499105534,0
8,same_01,WRONG-4,DIFF25-K8,0.1843901135821074,0
8,same_01,WRONG-5,DET2,0.1722675998954111,0
8,same_01,WRONG-5,DIFF25-K1,0.1855395765848313,0
8,same_01,WRONG-5,DIFF25-K8,0.17764655948113908,0
8,same_01,WRONG-6,DET2,0.17685797283561266,0
8,same_01,WRONG-6,DIFF25-K1,0.19000470121540738,0
8,same_01,WRONG-6,DIFF25-K8,0.18143064083001975,0
8,same_01,WRONG-7,DET2,0.17469979069943178,0
8,same_01,WRONG-7,DIFF25-K1,0.18953790867742412,0
8,same_01,WRONG-7,DIFF25-K8,0.18138976718618724,0
8,same_01,WRONG-9,DET2,0.18412382283751869,0
8,same_01,WRONG-9,DIFF25-K1,0.19659089626610607,0
8,same_01,WRONG-9,DIFF25-K8,0.18739623722425228,0
8,same_02,POP,DET2,0.20861980534692626,0
8,same_02,POP,DIFF25-K1,0.27852696130440613,0
8,same_02,POP,DIFF25-K8,0.2700014398905701,0
8,same_02,MATCH,DET2,0.21130979948237782,0
8,same_02,MATCH,DIFF25-K1,0.2859558368860249,0
8,same_02,MATCH,DIFF25-K8,0.2768574157423994,0
8,same_02,ORACLE,DET2,0.2145401512874629,1
8,same_02,ORACLE,DIFF25-K1,0.2876351998842502,1
8,same_02,ORACLE,DIFF25-K8,0.2786958511081863,1
8,same_02,WRONG-2,DET2,0.2123455805323535,0
8,same_02,WRONG-2,DIFF25-K1,0.27505909731141426,0
8,same_02,WRONG-2,DIFF25-K8,0.2663577922934078,0
8,same_02,WRONG-3,DET2,0.20434848968289732,0
8,same_02,WRONG-3,DIFF25-K1,0.2749014535386324,0
8,same_02,WRONG-3,DIFF25-K8,0.26568960861412655,0
8,same_02,WRONG-4,DET2,0.19060911228178218,0
8,same_02,WRONG-4,DIFF25-K1,0.2807940249388011,0
8,same_02,WRONG-4,DIFF25-K8,0.27270442427157654,0
8,same_02,WRONG-5,DET2,0.22161809090029447,0
8,same_02,WRONG-5,DIFF25-K1,0.278707213420155,0
8,same_02,WRONG-5,DIFF25-K8,0.2700431515358236,0
8,same_02,WRONG-6,DET2,0.2217571131062388,0
8,same_02,WRONG-6,DIFF25-K1,0.2869741924020018,0
8,same_02,WRONG-6,DIFF25-K8,0.27716698890884445,0
8,same_02,WRONG-7,DET2,0.21670247899062609,0
8,same_02,WRONG-7,DIFF25-K1,0.2941388942303486,0
8,same_02,WRONG-7,DIFF25-K8,0.28494043822901055,0
8,same_02,WRONG-9,DET2,0.2179158875287321,0
8,same_02,WRONG-9,DIFF25-K1,0.29167034889731597,0
8,same_02,WRONG-9,DIFF25-K8,0.28340895140205025,0
8,same_03,POP,DET2,0.08475749763789858,0
8,same_03,POP,DIFF25-K1,0.10704021676849355,0
8,same_03,POP,DIFF25-K8,0.08714435599349823,0
8,same_03,MATCH,DET2,0.0844757373121621,0
8,same_03,MATCH,DIFF25-K1,0.10816461870316883,0
8,same_03,MATCH,DIFF25-K8,0.08718832476374762,0
8,same_03,ORACLE,DET2,0.08827562028567713,1
8,same_03,ORACLE,DIFF25-K1,0.11078190167164143,1
8,same_03,ORACLE,DIFF25-K8,0.0907847124435979,1
8,same_03,WRONG-1,DET2,0.08737982645747676,0
8,same_03,WRONG-1,DIFF25-K1,0.10981375033858681,0
8,same_03,WRONG-1,DIFF25-K8,0.08966406772728432,0
8,same_03,WRONG-2,DET2,0.07942220875003785,0
8,same_03,WRONG-2,DIFF25-K1,0.10297612526824167,0
8,same_03,WRONG-2,DIFF25-K8,0.08194215336925956,0
8,same_03,WRONG-3,DET2,0.08698197274207231,0
8,same_03,WRONG-3,DIFF25-K1,0.10958112107692314,0
8,same_03,WRONG-3,DIFF25-K8,0.08953111343207579,0
8,same_03,WRONG-4,DET2,0.08297046677318859,0
8,same_03,WRONG-4,DIFF25-K1,0.10424024293860698,0
8,same_03,WRONG-4,DIFF25-K8,0.08524296285419189,0
8,same_03,WRONG-5,DET2,0.08485723470713658,0
8,same_03,WRONG-5,DIFF25-K1,0.10784465740313907,0
8,same_03,WRONG-5,DIFF25-K8,0.08722002047153861,0
8,same_03,WRONG-6,DET2,0.08214515184066161,0
8,same_03,WRONG-6,DIFF25-K1,0.10613472714332259,0
8,same_03,WRONG-6,DIFF25-K8,0.0850652479782528,0
8,same_03,WRONG-7,DET2,0.08639774081252286,0
8,same_03,WRONG-7,DIFF25-K1,0.10850328070368072,0
8,same_03,WRONG-7,DIFF25-K8,0.08970989958101884,0
8,same_03,WRONG-9,DET2,0.08958154089174034,0
8,same_03,WRONG-9,DIFF25-K1,0.11303835194612893,0
8,same_03,WRONG-9,DIFF25-K8,0.09179660742431409,0
9,same_01,POP,DET2,0.18604370466896453,0
9,same_01,POP,DIFF25-K1,0.21250786675973043,0
9,same_01,POP,DIFF25-K8,0.18693482988896895,0
9,same_01,MATCH,DET2,0.19229163772873592,0
9,same_01,MATCH,DIFF25-K1,0.22123451148988427,0
9,same_01,MATCH,DIFF25-K8,0.19133912364918873,0
9,same_01,ORACLE,DET2,0.1826341035857001,1
9,same_01,ORACLE,DIFF25-K1,0.2115144547669174,1
9,same_01,ORACLE,DIFF25-K8,0.18487131181855843,1
9,same_01,WRONG-1,DET2,0.17837030717433813,0
9,same_01,WRONG-1,DIFF25-K1,0.20685053903778314,0
9,same_01,WRONG-1,DIFF25-K8,0.1802199719878052,0
9,same_01,WRONG-2,DET2,0.1872450073892716,0
9,same_01,WRONG-2,DIFF25-K1,0.2114624715876329,0
9,same_01,WRONG-2,DIFF25-K8,0.1884078266008434,0
9,same_01,WRONG-3,DET2,0.18674472177571322,0
9,same_01,WRONG-3,DIFF25-K1,0.21310506447166414,0
9,same_01,WRONG-3,DIFF25-K8,0.18846589827850938,0
9,same_01,WRONG-4,DET2,0.19152793008348015,0
9,same_01,WRONG-4,DIFF25-K1,0.21639237071674913,0
9,same_01,WRONG-4,DIFF25-K8,0.18964943937940015,0
9,same_01,WRONG-5,DET2,0.18488886348975464,0
9,same_01,WRONG-5,DIFF25-K1,0.20999571033789396,0
9,same_01,WRONG-5,DIFF25-K8,0.18700083760935285,0
9,same_01,WRONG-6,DET2,0.1923218492776012,0
9,same_01,WRONG-6,DIFF25-K1,0.2180646082894515,0
9,same_01,WRONG-6,DIFF25-K8,0.1935037947720196,0
9,same_01,WRONG-7,DET2,0.17765568542293017,0
9,same_01,WRONG-7,DIFF25-K1,0.2092358867347091,0
9,same_01,WRONG-7,DIFF25-K8,0.1800573880861981,0
9,same_01,WRONG-8,DET2,0.19464137820754135,0
9,same_01,WRONG-8,DIFF25-K1,0.22400681475118536,0
9,same_01,WRONG-8,DIFF25-K8,0.19465697736029108,0
9,same_02,POP,DET2,0.10562579716290817,0
9,same_02,POP,DIFF25-K1,0.14002155160565105,0
9,same_02,POP,DIFF25-K8,0.11042550078773619,0
9,same_02,MATCH,DET2,0.10549314483577944,0
9,same_02,MATCH,DIFF25-K1,0.14252998681569318,0
9,same_02,MATCH,DIFF25-K8,0.11056435639355999,0
9,same_02,ORACLE,DET2,0.10634199483117455,1
9,same_02,ORACLE,DIFF25-K1,0.14555254476805396,1
9,same_02,ORACLE,DIFF25-K8,0.1123931891163624,1
9,same_02,WRONG-2,DET2,0.10685997901039901,0
9,same_02,WRONG-2,DIFF25-K1,0.13871604246135258,0
9,same_02,WRONG-2,DIFF25-K8,0.11117563954966808,0
9,same_02,WRONG-3,DET2,0.10655922407554519,0
9,same_02,WRONG-3,DIFF25-K1,0.14088257917835026,0
9,same_02,WRONG-3,DIFF25-K8,0.11159597413037375,0
9,same_02,WRONG-4,DET2,0.10457617326478152,0
9,same_02,WRONG-4,DIFF25-K1,0.13977841638699848,0
9,same_02,WRONG-4,DIFF25-K8,0.11052930162402139,0
9,same_02,WRONG-5,DET2,0.10624601054237258,0
9,same_02,WRONG-5,DIFF25-K1,0.13888965099932882,0
9,same_02,WRONG-5,DIFF25-K8,0.11079083851504459,0
9,same_02,WRONG-6,DET2,0.11221572954966605,0
9,same_02,WRONG-6,DIFF25-K1,0.14702082752898374,0
9,same_02,WRONG-6,DIFF25-K8,0.12063268363490932,0
9,same_02,WRONG-7,DET2,0.11217194231229999,0
9,same_02,WRONG-7,DIFF25-K1,0.15716556126177691,0
9,same_02,WRONG-7,DIFF25-K8,0.1165261027305843,0
9,same_02,WRONG-8,DET2,0.10547434765235107,0
9,same_02,WRONG-8,DIFF25-K1,0.14301348867559419,0
9,same_02,WRONG-8,DIFF25-K8,0.11278122709674791,0
9,same_03,POP,DET2,0.18485827244117528,0
9,same_03,POP,DIFF25-K1,0.22996069894648016,0
9,same_03,POP,DIFF25-K8,0.18037637678877286,0
9,same_03,MATCH,DET2,0.1837626954075438,0
9,same_03,MATCH,DIFF25-K1,0.24185677668465097,0
9,same_03,MATCH,DIFF25-K8,0.18411103733825634,0
9,same_03,ORACLE,DET2,0.1850872465548234,1
9,same_03,ORACLE,DIFF25-K1,0.232010432449824,1
9,same_03,ORACLE,DIFF25-K8,0.1810857949324063,1
9,same_03,WRONG-1,DET2,0.1840085485192706,0
9,same_03,WRONG-1,DIFF25-K1,0.23648416729959904,0
9,same_03,WRONG-1,DIFF25-K8,0.18175309418752336,0
9,same_03,WRONG-2,DET2,0.1864817433554451,0
9,same_03,WRONG-2,DIFF25-K1,0.22394178543601276,0
9,same_03,WRONG-2,DIFF25-K8,0.17917985448551424,0
9,same_03,WRONG-3,DET2,0.18521251701897207,0
9,same_03,WRONG-3,DIFF25-K1,0.2351781959131173,0
9,same_03,WRONG-3,DIFF25-K8,0.18353146313835259,0
9,same_03,WRONG-4,DET2,0.1895814191414761,0
9,same_03,WRONG-4,DIFF25-K1,0.23319130487764134,0
9,same_03,WRONG-4,DIFF25-K8,0.18585273269969532,0
9,same_03,WRONG-5,DET2,0.18389039553271988,0
9,same_03,WRONG-5,DIFF25-K1,0.22909919831465436,0
9,same_03,WRONG-5,DIFF25-K8,0.1791455962650277,0
9,same_03,WRONG-6,DET2,0.1847107205561929,0
9,same_03,WRONG-6,DIFF25-K1,0.22636215658302655,0
9,same_03,WRONG-6,DIFF25-K8,0.1786213754601779,0
9,same_03,WRONG-7,DET2,0.18901893832150637,0
9,same_03,WRONG-7,DIFF25-K1,0.24065280818494952,0
9,same_03,WRONG-7,DIFF25-K8,0.1870370638214458,0
9,same_03,WRONG-8,DET2,0.18540663264293863,0
9,same_03,WRONG-8,DIFF25-K1,0.23494101812047077,0
9,same_03,WRONG-8,DIFF25-K8,0.1829506598158114,0
