fold,participant,view,arm,donor,beta,distance,morphology_distance,topography_distance,dynamics_distance
3,4,hf_art,WRONG_DONOR,14,0.25,1.1313620408376057,0.7672983407974243,1.3509235382080078,1.2758642435073853
3,4,hf_art,POP,,0.25,1.1183221936225891,0.7869469523429871,1.3591992855072021,1.2088203430175781
3,4,hf_art,MATCH,,0.25,1.1035786867141724,0.7440961599349976,1.3109490871429443,1.2556908130645752
3,4,hf_art,WRONG_MEAN,,0.25,1.1256271203358967,0.7851845622062683,1.363839566707611,1.227857232093811
3,9,hf_art,WRONG_DONOR,4,0.25,1.1866787473360698,0.9653785824775696,1.476117491722107,1.1185401678085327
3,9,hf_art,WRONG_DONOR,14,0.25,1.1777249177296956,0.9971599578857422,1.442283272743225,1.0937315225601196
3,9,hf_art,POP,,0.25,1.1710086663564045,0.9932594299316406,1.4175304174423218,1.1022361516952515
3,9,hf_art,MATCH,,0.25,1.163910150527954,0.9913445711135864,1.4186033010482788,1.081782579421997
3,9,hf_art,WRONG_MEAN,,0.25,1.1822018325328827,0.9812692701816559,1.459200382232666,1.1061358451843262
3,14,hf_art,WRONG_DONOR,4,0.25,1.1829126278559368,0.8871253728866577,1.4772289991378784,1.184383511543274
3,14,hf_art,WRONG_DONOR,9,0.25,1.2023218472798665,0.9205429553985596,1.5122637748718262,1.1741588115692139
3,14,hf_art,POP,,0.25,1.206703782081604,0.9225742816925049,1.4896098375320435,1.2079272270202637
3,14,hf_art,MATCH,,0.25,1.202908416589101,0.913112461566925,1.4730451107025146,1.2225676774978638
3,14,hf_art,WRONG_MEAN,,0.25,1.1926172375679016,0.9038341641426086,1.4947463870048523,1.179271161556244
3,4,label_shuffle,WRONG_DONOR,9,0.0,1.1670896609624226,0.8711349964141846,1.2054953575134277,1.4246386289596558
3,4,label_shuffle,WRONG_DONOR,14,0.0,1.1670896609624226,0.8711349964141846,1.2054953575134277,1.4246386289596558
3,4,label_shuffle,POP,,0.0,1.1670896609624226,0.8711349964141846,1.2054953575134277,1.4246386289596558
3,4,label_shuffle,MATCH,,0.0,1.1670896609624226,0.8711349964141846,1.2054953575134277,1.4246386289596558
3,4,label_shuffle,WRONG_MEAN,,0.0,1.1670896609624226,0.8711349964141846,1.2054953575134277,1.4246386289596558
3,9,label_shuffle,WRONG_DONOR,4,0.0,1.1341732541720073,0.9419967532157898,1.1696077585220337,1.2909152507781982
3,9,label_shuffle,WRONG_DONOR,14,0.0,1.1341732541720073,0.9419967532157898,1.1696077585220337,1.2909152507781982
3,9,label_shuffle,POP,,0.0,1.1341732541720073,0.9419967532157898,1.1696077585220337,1.2909152507781982
3,9,label_shuffle,MATCH,,0.0,1.1341732541720073,0.9419967532157898,1.1696077585220337,1.2909152507781982
3,9,label_shuffle,WRONG_MEAN,,0.0,1.1341732541720073,0.9419967532157898,1.1696077585220337,1.2909152507781982
3,14,label_shuffle,WRONG_DONOR,4,0.0,1.1411209106445312,1.081539511680603,1.1082584857940674,1.2335647344589233
3,14,label_shuffle,WRONG_DONOR,9,0.0,1.1411209106445312,1.081539511680603,1.1082584857940674,1.2335647344589233
3,14,label_shuffle,POP,,0.0,1.1411209106445312,1.081539511680603,1.1082584857940674,1.2335647344589233
3,14,label_shuffle,MATCH,,0.0,1.1411209106445312,1.081539511680603,1.1082584857940674,1.2335647344589233
3,14,label_shuffle,WRONG_MEAN,,0.0,1.1411209106445312,1.081539511680603,1.1082584857940674,1.2335647344589233
3,4,time_shuffle,WRONG_DONOR,9,0.25,1.410129189491272,2.018768787384033,1.0527169704437256,1.1589018106460571
3,4,time_shuffle,WRONG_DONOR,14,0.25,1.4194815556208293,2.072845458984375,1.1200296878814697,1.065569519996643
3,4,time_shuffle,POP,,0.25,1.3535821636517842,1.982134222984314,0.995775043964386,1.0828372240066528
3,4,time_shuffle,MATCH,,0.25,1.3656108578046162,1.963271975517273,0.9763039946556091,1.1572566032409668
3,4,time_shuffle,WRONG_MEAN,,0.25,1.4148053725560508,2.045807123184204,1.0863733291625977,1.11223566532135
3,9,time_shuffle,WRONG_DONOR,4,0.25,1.7273094654083252,2.2832422256469727,1.743957757949829,1.1547284126281738
3,9,time_shuffle,WRONG_DONOR,14,0.25,1.664795994758606,2.314051866531372,1.6909966468811035,0.9893394708633423
3,9,time_shuffle,POP,,0.25,1.6238629420598347,2.2315750122070312,1.6124217510223389,1.0275920629501343
3,9,time_shuffle,MATCH,,0.25,1.6375941435496013,2.287147283554077,1.5837291479110718,1.0419059991836548
3,9,time_shuffle,WRONG_MEAN,,0.25,1.6960527300834656,2.2986470460891724,1.7174772024154663,1.072033941745758
3,14,time_shuffle,WRONG_DONOR,4,0.25,1.6814455191294353,2.208804130554199,1.198456048965454,1.6370763778686523
3,14,time_shuffle,WRONG_DONOR,9,0.25,1.5755562782287598,2.1636757850646973,1.0308711528778076,1.5321218967437744
3,14,time_shuffle,POP,,0.25,1.6431469917297363,2.1848032474517822,1.1466001272201538,1.598037600517273
3,14,time_shuffle,MATCH,,0.25,1.6183109680811565,2.175509452819824,1.0955884456634521,1.5838350057601929
3,14,time_shuffle,WRONG_MEAN,,0.25,1.6285008986790976,2.1862399578094482,1.1146636009216309,1.5845991373062134
3,4,wrong_condition,WRONG_DONOR,9,0.5,3.3145252068837485,7.183827877044678,1.2879390716552734,1.471808671951294
3,4,wrong_condition,WRONG_DONOR,14,0.5,3.3816367387771606,7.9109344482421875,1.101171612739563,1.1328041553497314
3,4,wrong_condition,POP,,0.5,3.2846617301305137,7.617671489715576,1.0683287382125854,1.167984962463379
3,4,wrong_condition,MATCH,,0.5,4.062263389428456,10.506326675415039,0.8806644082069397,0.7997990846633911
3,4,wrong_condition,WRONG_MEAN,,0.5,3.348080972830455,7.547381162643433,1.1945553421974182,1.3023064136505127
3,9,wrong_condition,WRONG_DONOR,4,0.5,6.627813299496968,16.901697158813477,1.46028733253479,1.5214554071426392
3,9,wrong_condition,WRONG_DONOR,14,0.5,6.034694194793701,15.441171646118164,1.2838211059570312,1.3790898323059082
3,9,wrong_condition,POP,,0.5,6.144408464431763,15.991263389587402,1.2377749681472778,1.204187035560608
3,9,wrong_condition,MATCH,,0.5,5.770821809768677,14.942389488220215,1.4228358268737793,0.9472401142120361
3,9,wrong_condition,WRONG_MEAN,,0.5,6.331253747145334,16.17143440246582,1.3720542192459106,1.4502726197242737
3,14,wrong_condition,WRONG_DONOR,4,0.5,3.835139036178589,9.123701095581055,1.2118935585021973,1.1698224544525146
3,14,wrong_condition,WRONG_DONOR,9,0.5,3.3619153102238974,7.546414852142334,1.1578601598739624,1.3814709186553955
3,14,wrong_condition,POP,,0.5,4.444907069206238,11.315079689025879,0.9724413156509399,1.0472002029418945
3,14,wrong_condition,MATCH,,0.5,2.54962029059728,6.135724067687988,0.6866064667701721,0.8265303373336792
3,14,wrong_condition,WRONG_MEAN,,0.5,3.5985271732012434,8.335057973861694,1.1848768591880798,1.275646686553955
3,4,gain_normalized,WRONG_DONOR,9,0.5,4.84512726465861,11.775633811950684,1.287939190864563,1.4718087911605835
3,4,gain_normalized,WRONG_DONOR,14,0.5,5.080352942148845,13.00708293914795,1.101171612739563,1.132804274559021
3,4,gain_normalized,POP,,0.5,4.927358349164327,12.545761108398438,1.068328857421875,1.1679850816726685
3,4,gain_normalized,MATCH,,0.5,6.365057587623596,17.414709091186523,0.8806644082069397,0.7997992634773254
3,4,gain_normalized,WRONG_MEAN,,0.5,4.9627401034037275,12.391358375549316,1.194555401802063,1.3023065328598022
3,9,gain_normalized,WRONG_DONOR,4,0.5,10.329477945963541,28.006690979003906,1.4602872133255005,1.5214556455612183
3,9,gain_normalized,WRONG_DONOR,14,0.5,9.414710521697998,25.581220626831055,1.2838209867477417,1.3790899515151978
3,9,gain_normalized,POP,,0.5,9.6535564661026,26.518707275390625,1.2377749681472778,1.2041871547698975
3,9,gain_normalized,MATCH,,0.5,9.047662357489267,24.772911071777344,1.4228357076644897,0.9472402930259705
3,9,gain_normalized,WRONG_MEAN,,0.5,9.872094233830769,26.79395580291748,1.372054100036621,1.450272798538208
3,14,gain_normalized,WRONG_DONOR,4,0.5,5.808938105901082,15.045098304748535,1.2118934392929077,1.1698225736618042
3,14,gain_normalized,WRONG_DONOR,9,0.5,4.9821131229400635,12.407008171081543,1.1578601598739624,1.381471037864685
3,14,gain_normalized,POP,,0.5,6.918818652629852,18.736814498901367,0.9724412560462952,1.0472002029418945
3,14,gain_normalized,MATCH,,0.5,3.8686593174934387,10.092841148376465,0.6866064667701721,0.8265303373336792
3,14,gain_normalized,WRONG_MEAN,,0.5,5.395525614420572,13.726053237915039,1.184876799583435,1.2756468057632446
