effective_seconds,fold,participant,rrmse_temporal,seed,support_seconds,window_count
30,0,sub-02,1.1537442207336426,20261010,30,15
30,0,sub-03,0.8194395303726196,20261010,30,15
30,0,sub-03,0.8928548693656921,20261010,30,15
30,0,sub-02,0.7456281185150146,20261010,30,15
30,0,sub-05,0.9679134488105774,20261010,30,15
30,0,sub-02,1.2929885387420654,20261010,30,15
30,0,sub-05,0.6369455456733704,20261010,30,15
30,0,sub-02,1.0826770067214966,20261010,30,15
30,0,sub-05,0.943010687828064,20261010,30,15
30,0,sub-03,1.2209830284118652,20261010,30,15
30,0,sub-05,1.9086717367172241,20261010,30,15
30,0,sub-05,0.9468032717704773,20261010,30,15
30,0,sub-03,0.8740301728248596,20261010,30,15
30,0,sub-03,1.0049376487731934,20261010,30,15
30,0,sub-03,1.0143557786941528,20261010,30,15
30,0,sub-02,2.4430668354034424,20261010,30,15
30,0,sub-05,1.0155140161514282,20261010,30,15
30,0,sub-05,1.2859392166137695,20261010,30,15
30,0,sub-05,0.9481784701347351,20261010,30,15
30,0,sub-05,2.478471279144287,20261010,30,15
30,0,sub-02,1.0046488046646118,20261010,30,15
30,0,sub-03,1.4342645406723022,20261010,30,15
30,0,sub-05,0.8184160590171814,20261010,30,15
30,0,sub-03,0.9938304424285889,20261010,30,15
30,0,sub-05,0.8418138027191162,20261010,30,15
30,0,sub-03,1.433590054512024,20261010,30,15
30,0,sub-02,1.0093001127243042,20261010,30,15
30,0,sub-02,0.9904813170433044,20261010,30,15
30,0,sub-03,1.1404876708984375,20261010,30,15
30,0,sub-03,0.967494010925293,20261010,30,15
30,0,sub-02,1.1588451862335205,20261010,30,15
30,0,sub-03,0.8960064649581909,20261010,30,15
30,0,sub-02,1.1439048051834106,20261010,30,15
30,0,sub-02,0.8797754049301147,20261010,30,15
30,0,sub-03,1.268981695175171,20261010,30,15
30,0,sub-03,0.7975057363510132,20261010,30,15
30,0,sub-05,2.391083240509033,20261010,30,15
30,0,sub-02,1.4511176347732544,20261010,30,15
30,0,sub-05,0.9501557350158691,20261010,30,15
30,0,sub-02,0.9300006031990051,20261010,30,15
30,0,sub-02,0.7074147462844849,20261010,30,15
30,0,sub-05,1.1773951053619385,20261010,30,15
30,0,sub-03,1.0748018026351929,20261010,30,15
30,0,sub-05,1.8136802911758423,20261010,30,15
30,0,sub-03,1.253445029258728,20261010,30,15
30,0,sub-02,0.7944780588150024,20261010,30,15
30,0,sub-05,0.9096937775611877,20261010,30,15
30,0,sub-03,0.7664921879768372,20261010,30,15
30,0,sub-05,0.9649204015731812,20261010,30,15
30,0,sub-05,0.9408969879150391,20261010,30,15
0,0,sub-02,1.447660207748413,20261011,0,0
0,0,sub-05,1.0464476346969604,20261011,0,0
0,0,sub-05,1.1346999406814575,20261011,0,0
0,0,sub-02,1.9618515968322754,20261011,0,0
0,0,sub-05,1.129326581954956,20261011,0,0
0,0,sub-03,0.5727840065956116,20261011,0,0
0,0,sub-02,1.020703673362732,20261011,0,0
0,0,sub-03,0.973365068435669,20261011,0,0
0,0,sub-05,0.9651670455932617,20261011,0,0
0,0,sub-03,1.3514446020126343,20261011,0,0
0,0,sub-03,0.8594061732292175,20261011,0,0
0,0,sub-03,1.2737370729446411,20261011,0,0
0,0,sub-03,0.9259093999862671,20261011,0,0
0,0,sub-02,0.8604767918586731,20261011,0,0
0,0,sub-05,1.317284345626831,20261011,0,0
0,0,sub-02,1.005866527557373,20261011,0,0
0,0,sub-05,0.9304884076118469,20261011,0,0
0,0,sub-02,1.0392404794692993,20261011,0,0
0,0,sub-05,2.0996816158294678,20261011,0,0
0,0,sub-02,0.9442598223686218,20261011,0,0
0,0,sub-05,0.9384878873825073,20261011,0,0
0,0,sub-03,1.1851917505264282,20261011,0,0
0,0,sub-02,1.5333925485610962,20261011,0,0
0,0,sub-02,1.0578941106796265,20261011,0,0
0,0,sub-05,1.1213631629943848,20261011,0,0
0,0,sub-03,1.972908616065979,20261011,0,0
0,0,sub-05,0.9913775324821472,20261011,0,0
0,0,sub-03,1.0320295095443726,20261011,0,0
0,0,sub-05,0.8855905532836914,20261011,0,0
0,0,sub-05,1.013921856880188,20261011,0,0
0,0,sub-03,1.089332938194275,20261011,0,0
0,0,sub-03,0.92867511510849,20261011,0,0
0,0,sub-03,1.7357878684997559,20261011,0,0
0,0,sub-02,1.1255933046340942,20261011,0,0
0,0,sub-05,0.8469701409339905,20261011,0,0
0,0,sub-05,1.240329384803772,20261011,0,0
0,0,sub-02,1.3530009984970093,20261011,0,0
0,0,sub-02,2.498553991317749,20261011,0,0
0,0,sub-03,0.9975486993789673,20261011,0,0
0,0,sub-03,0.8924261927604675,20261011,0,0
0,0,sub-05,1.4514083862304688,20261011,0,0
0,0,sub-03,1.4510151147842407,20261011,0,0
0,0,sub-05,0.892500102519989,20261011,0,0
0,0,sub-05,3.0127131938934326,20261011,0,0
0,0,sub-03,0.9773238897323608,20261011,0,0
0,0,sub-03,0.8614299893379211,20261011,0,0
0,0,sub-02,0.9073569774627686,20261011,0,0
0,0,sub-03,0.9032598733901978,20261011,0,0
0,0,sub-03,2.5999996662139893,20261011,0,0
0,0,sub-02,0.7673461437225342,20261011,0,0
0,0,sub-03,0.8638522624969482,20261011,0,0
0,0,sub-05,0.9949576258659363,20261011,0,0
0,0,sub-02,1.3331066370010376,20261011,0,0
0,0,sub-02,0.9780474305152893,20261011,0,0
0,0,sub-02,0.7281258702278137,20261011,0,0
0,0,sub-03,0.9649085402488708,20261011,0,0
0,0,sub-02,0.9940183162689209,20261011,0,0
0,0,sub-03,1.1323102712631226,20261011,0,0
0,0,sub-05,0.8143923282623291,20261011,0,0
0,0,sub-02,2.456181526184082,20261011,0,0
0,0,sub-02,2.8841257095336914,20261011,0,0
0,0,sub-02,1.0307066440582275,20261011,0,0
0,0,sub-05,1.0496294498443604,20261011,0,0
0,0,sub-05,1.0295991897583008,20261011,0,0
0,0,sub-05,1.8962780237197876,20261011,0,0
0,0,sub-02,1.2782645225524902,20261011,0,0
0,0,sub-03,1.3601717948913574,20261011,0,0
0,0,sub-02,0.7952309250831604,20261011,0,0
0,0,sub-03,1.265250325202942,20261011,0,0
0,0,sub-02,0.9699859619140625,20261011,0,0
0,0,sub-05,1.0075883865356445,20261011,0,0
0,0,sub-05,1.0397306680679321,20261011,0,0
0,0,sub-03,1.634220004081726,20261011,0,0
0,0,sub-03,1.035859227180481,20261011,0,0
0,0,sub-02,0.9462693333625793,20261011,0,0
0,0,sub-03,1.032679557800293,20261011,0,0
0,0,sub-02,0.813660204410553,20261011,0,0
0,0,sub-05,2.2229175567626953,20261011,0,0
0,0,sub-02,0.9538172483444214,20261011,0,0
0,0,sub-03,1.442986249923706,20261011,0,0
0,0,sub-03,1.4028041362762451,20261011,0,0
0,0,sub-05,1.594373345375061,20261011,0,0
0,0,sub-05,1.1238996982574463,20261011,0,0
0,0,sub-03,1.121746301651001,20261011,0,0
0,0,sub-02,0.974547803401947,20261011,0,0
0,0,sub-03,0.8681764006614685,20261011,0,0
0,0,sub-03,0.9379816651344299,20261011,0,0
0,0,sub-02,1.0532974004745483,20261011,0,0
0,0,sub-03,0.9504348039627075,20261011,0,0
0,0,sub-03,1.0077353715896606,20261011,0,0
0,0,sub-05,0.9291616082191467,20261011,0,0
0,0,sub-02,0.9677091240882874,20261011,0,0
0,0,sub-03,0.8695595860481262,20261011,0,0
0,0,sub-03,2.206608772277832,20261011,0,0
0,0,sub-05,0.7201958894729614,20261011,0,0
0,0,sub-02,1.3021597862243652,20261011,0,0
0,0,sub-02,0.9758941531181335,20261011,0,0
0,0,sub-03,2.182359218597412,20261011,0,0
0,0,sub-03,1.5677469968795776,20261011,0,0
0,0,sub-02,1.307425856590271,20261011,0,0
0,0,sub-05,1.214897871017456,20261011,0,0
0,0,sub-02,1.3339886665344238,20261011,0,0
0,0,sub-05,1.2258460521697998,20261011,0,0
0,0,sub-05,0.8614379167556763,20261011,0,0
0,0,sub-02,1.3595030307769775,20261011,0,0
0,0,sub-02,0.8103445172309875,20261011,0,0
0,0,sub-02,1.028306245803833,20261011,0,0
0,0,sub-05,1.3180631399154663,20261011,0,0
0,0,sub-03,0.9261293411254883,20261011,0,0
0,0,sub-05,1.0305835008621216,20261011,0,0
0,0,sub-05,0.7766411304473877,20261011,0,0
0,0,sub-03,0.9004862308502197,20261011,0,0
0,0,sub-05,1.0558674335479736,20261011,0,0
0,0,sub-05,0.979016900062561,20261011,0,0
0,0,sub-05,2.577618360519409,20261011,0,0
0,0,sub-03,1.3304169178009033,20261011,0,0
0,0,sub-03,1.0250012874603271,20261011,0,0
0,0,sub-02,1.3216369152069092,20261011,0,0
0,0,sub-02,0.9458063244819641,20261011,0,0
0,0,sub-02,0.9829052686691284,20261011,0,0
0,0,sub-03,0.9319112300872803,20261011,0,0
0,0,sub-05,1.2479913234710693,20261011,0,0
0,0,sub-03,1.3248887062072754,20261011,0,0
0,0,sub-03,0.9603988528251648,20261011,0,0
0,0,sub-03,0.9564558267593384,20261011,0,0
0,0,sub-03,1.024337649345398,20261011,0,0
0,0,sub-05,1.1319453716278076,20261011,0,0
0,0,sub-02,0.8300938606262207,20261011,0,0
0,0,sub-02,0.8038938641548157,20261011,0,0
0,0,sub-05,1.4248751401901245,20261011,0,0
0,0,sub-03,1.7037451267242432,20261011,0,0
0,0,sub-05,0.8971542119979858,20261011,0,0
0,0,sub-02,0.7530431151390076,20261011,0,0
0,0,sub-03,1.0108098983764648,20261011,0,0
0,0,sub-05,0.9794942140579224,20261011,0,0
0,0,sub-02,1.0545648336410522,20261011,0,0
0,0,sub-02,0.7895971536636353,20261011,0,0
0,0,sub-05,1.1596955060958862,20261011,0,0
0,0,sub-03,0.8940349817276001,20261011,0,0
0,0,sub-05,0.7817511558532715,20261011,0,0
0,0,sub-03,1.177202582359314,20261011,0,0
0,0,sub-02,1.0640841722488403,20261011,0,0
0,0,sub-03,1.0095998048782349,20261011,0,0
0,0,sub-05,0.9081396460533142,20261011,0,0
0,0,sub-02,3.177248001098633,20261011,0,0
0,0,sub-03,1.277026653289795,20261011,0,0
0,0,sub-05,1.3772019147872925,20261011,0,0
0,0,sub-03,1.038918137550354,20261011,0,0
0,0,sub-03,1.086841344833374,20261011,0,0
0,0,sub-05,1.1275792121887207,20261011,0,0
0,0,sub-02,0.9677395820617676,20261011,0,0
0,0,sub-02,0.9913164973258972,20261011,0,0
0,0,sub-02,1.4169304370880127,20261011,0,0
0,0,sub-02,1.4123517274856567,20261011,0,0
0,0,sub-05,1.0146470069885254,20261011,0,0
0,0,sub-03,0.9270577430725098,20261011,0,0
0,0,sub-05,0.7443525791168213,20261011,0,0
0,0,sub-02,1.7099580764770508,20261011,0,0
0,0,sub-02,1.0097250938415527,20261011,0,0
0,0,sub-05,1.4536970853805542,20261011,0,0
0,0,sub-02,1.0022368431091309,20261011,0,0
0,0,sub-05,0.9804234504699707,20261011,0,0
0,0,sub-02,2.2185254096984863,20261011,0,0
0,0,sub-02,0.9318588972091675,20261011,0,0
0,0,sub-05,1.2863516807556152,20261011,0,0
0,0,sub-02,1.613368272781372,20261011,0,0
0,0,sub-05,0.974368155002594,20261011,0,0
0,0,sub-05,1.2984707355499268,20261011,0,0
0,0,sub-03,1.4111502170562744,20261011,0,0
0,0,sub-02,1.380112886428833,20261011,0,0
0,0,sub-05,0.9558937549591064,20261011,0,0
0,0,sub-02,1.0495212078094482,20261011,0,0
0,0,sub-05,1.0349076986312866,20261011,0,0
0,0,sub-05,1.0986154079437256,20261011,0,0
0,0,sub-02,0.9286153316497803,20261011,0,0
0,0,sub-02,1.043125867843628,20261011,0,0
0,0,sub-05,0.966356635093689,20261011,0,0
0,0,sub-03,0.9429007172584534,20261011,0,0
0,0,sub-03,2.11623477935791,20261011,0,0
0,0,sub-05,0.9586440920829773,20261011,0,0
0,0,sub-03,1.5618866682052612,20261011,0,0
0,0,sub-05,1.6459885835647583,20261011,0,0
0,0,sub-05,0.8777085542678833,20261011,0,0
0,0,sub-05,0.9270357489585876,20261011,0,0
0,0,sub-05,1.1903533935546875,20261011,0,0
0,0,sub-02,2.433105230331421,20261011,0,0
0,0,sub-05,1.0612791776657104,20261011,0,0
0,0,sub-05,1.2123363018035889,20261011,0,0
0,0,sub-05,1.36868417263031,20261011,0,0
0,0,sub-05,1.2220017910003662,20261011,0,0
0,0,sub-03,1.00667405128479,20261011,0,0
0,0,sub-02,1.0149035453796387,20261011,0,0
0,0,sub-05,1.4025607109069824,20261011,0,0
0,0,sub-03,0.9979627728462219,20261011,0,0
0,0,sub-05,0.9565767645835876,20261011,0,0
0,0,sub-05,1.0485279560089111,20261011,0,0
0,0,sub-03,1.168378472328186,20261011,0,0
0,0,sub-02,0.8699430823326111,20261011,0,0
0,0,sub-05,1.6940889358520508,20261011,0,0
0,0,sub-02,1.000943899154663,20261011,0,0
0,0,sub-02,0.8828402757644653,20261011,0,0
0,0,sub-02,1.454093098640442,20261011,0,0
0,0,sub-03,0.9350361824035645,20261011,0,0
0,0,sub-03,1.045577049255371,20261011,0,0
0,0,sub-02,1.382531762123108,20261011,0,0
0,0,sub-05,2.0893633365631104,20261011,0,0
0,0,sub-03,0.9773954153060913,20261011,0,0
0,0,sub-03,0.8226111531257629,20261011,0,0
0,0,sub-02,1.0526330471038818,20261011,0,0
0,0,sub-03,1.0042179822921753,20261011,0,0
0,0,sub-03,1.0039541721343994,20261011,0,0
0,0,sub-02,0.8172773718833923,20261011,0,0
0,0,sub-02,1.4209843873977661,20261011,0,0
0,0,sub-05,0.9564008712768555,20261011,0,0
0,0,sub-03,0.9774389266967773,20261011,0,0
0,0,sub-02,0.8384360671043396,20261011,0,0
0,0,sub-05,1.3272130489349365,20261011,0,0
0,0,sub-02,1.0055280923843384,20261011,0,0
0,0,sub-02,1.9453206062316895,20261011,0,0
0,0,sub-03,0.8328233957290649,20261011,0,0
0,0,sub-03,0.9807325601577759,20261011,0,0
0,0,sub-03,0.8403595685958862,20261011,0,0
0,0,sub-02,0.8334748148918152,20261011,0,0
0,0,sub-05,0.9854274392127991,20261011,0,0
0,0,sub-03,1.0556210279464722,20261011,0,0
0,0,sub-05,0.9317050576210022,20261011,0,0
0,0,sub-02,0.9070670008659363,20261011,0,0
0,0,sub-02,0.8662838935852051,20261011,0,0
0,0,sub-03,1.1006942987442017,20261011,0,0
0,0,sub-05,1.6011260747909546,20261011,0,0
0,0,sub-02,0.8834962248802185,20261011,0,0
0,0,sub-05,1.0110682249069214,20261011,0,0
0,0,sub-02,0.9181698560714722,20261011,0,0
0,0,sub-03,1.0813692808151245,20261011,0,0
0,0,sub-03,1.4159303903579712,20261011,0,0
0,0,sub-02,0.9459472894668579,20261011,0,0
0,0,sub-03,0.8630001544952393,20261011,0,0
0,0,sub-02,2.3092007637023926,20261011,0,0
0,0,sub-03,0.885489284992218,20261011,0,0
0,0,sub-05,1.125769019126892,20261011,0,0
0,0,sub-03,1.1977506875991821,20261011,0,0
0,0,sub-05,0.9118263721466064,20261011,0,0
0,0,sub-03,0.6320924162864685,20261011,0,0
0,0,sub-02,1.6038321256637573,20261011,0,0
0,0,sub-03,0.9749215245246887,20261011,0,0
0,0,sub-05,0.9881646633148193,20261011,0,0
0,0,sub-05,0.9379792213439941,20261011,0,0
0,0,sub-03,0.9322903752326965,20261011,0,0
0,0,sub-03,1.0772525072097778,20261011,0,0
0,0,sub-02,0.9729015827178955,20261011,0,0
0,0,sub-03,1.132084608078003,20261011,0,0
0,0,sub-02,0.8609981536865234,20261011,0,0
0,0,sub-02,0.8004580140113831,20261011,0,0
0,0,sub-05,1.0043004751205444,20261011,0,0
0,0,sub-03,0.9398850202560425,20261011,0,0
0,0,sub-02,2.437159776687622,20261011,0,0
0,0,sub-05,1.0138992071151733,20261011,0,0
0,0,sub-02,2.1261136531829834,20261011,0,0
0,0,sub-02,0.919475257396698,20261011,0,0
0,0,sub-02,1.609378695487976,20261011,0,0
0,0,sub-03,0.8647289872169495,20261011,0,0
0,0,sub-02,2.715240716934204,20261011,0,0
0,0,sub-05,0.6846818327903748,20261011,0,0
0,0,sub-05,0.9980441331863403,20261011,0,0
0,0,sub-05,1.1134392023086548,20261011,0,0
0,0,sub-02,1.722533106803894,20261011,0,0
0,0,sub-03,0.9349991679191589,20261011,0,0
0,0,sub-05,1.3783237934112549,20261011,0,0
0,0,sub-05,0.9649688005447388,20261011,0,0
0,0,sub-03,1.082192301750183,20261011,0,0
0,0,sub-03,0.8612200617790222,20261011,0,0
0,0,sub-05,0.9652250409126282,20261011,0,0
0,0,sub-02,1.503091812133789,20261011,0,0
0,0,sub-03,1.0339492559432983,20261011,0,0
0,0,sub-05,0.9057132005691528,20261011,0,0
0,0,sub-03,0.8913196921348572,20261011,0,0
0,0,sub-05,1.0488609075546265,20261011,0,0
0,0,sub-03,1.0267431735992432,20261011,0,0
0,0,sub-03,0.842902421951294,20261011,0,0
0,0,sub-03,0.9549846053123474,20261011,0,0
0,0,sub-02,0.9613940715789795,20261011,0,0
0,0,sub-03,1.4539982080459595,20261011,0,0
0,0,sub-05,0.876317024230957,20261011,0,0
0,0,sub-03,0.9762362837791443,20261011,0,0
0,0,sub-02,0.9406241774559021,20261011,0,0
0,0,sub-03,1.1287870407104492,20261011,0,0
0,0,sub-02,1.0707732439041138,20261011,0,0
0,0,sub-03,1.022368311882019,20261011,0,0
0,0,sub-03,0.941226601600647,20261011,0,0
0,0,sub-05,0.8177413940429688,20261011,0,0
0,0,sub-05,1.3313980102539062,20261011,0,0
0,0,sub-03,1.258736252784729,20261011,0,0
0,0,sub-05,1.0196937322616577,20261011,0,0
0,0,sub-02,1.0095082521438599,20261011,0,0
0,0,sub-05,1.1877092123031616,20261011,0,0
0,0,sub-02,0.9071022868156433,20261011,0,0
0,0,sub-02,0.8198633193969727,20261011,0,0
0,0,sub-05,1.1880316734313965,20261011,0,0
0,0,sub-05,0.8694224953651428,20261011,0,0
0,0,sub-05,1.0237486362457275,20261011,0,0
0,0,sub-03,0.91408371925354,20261011,0,0
0,0,sub-02,1.135212779045105,20261011,0,0
0,0,sub-02,0.8578333854675293,20261011,0,0
0,0,sub-02,0.9048929810523987,20261011,0,0
0,0,sub-02,1.5968642234802246,20261011,0,0
0,0,sub-03,0.9991495609283447,20261011,0,0
0,0,sub-03,1.0045790672302246,20261011,0,0
0,0,sub-05,0.999068558216095,20261011,0,0
0,0,sub-02,1.4478003978729248,20261011,0,0
0,0,sub-05,1.031611680984497,20261011,0,0
0,0,sub-03,1.6484928131103516,20261011,0,0
0,0,sub-03,1.0035998821258545,20261011,0,0
0,0,sub-05,1.1550850868225098,20261011,0,0
0,0,sub-03,1.3781239986419678,20261011,0,0
0,0,sub-03,1.1358610391616821,20261011,0,0
0,0,sub-03,0.9163013696670532,20261011,0,0
0,0,sub-02,0.7893844246864319,20261011,0,0
0,0,sub-03,1.1432371139526367,20261011,0,0
0,0,sub-05,1.2997922897338867,20261011,0,0
0,0,sub-03,1.0093473196029663,20261011,0,0
0,0,sub-05,1.0844048261642456,20261011,0,0
0,0,sub-05,0.9656282067298889,20261011,0,0
0,0,sub-02,0.8818427324295044,20261011,0,0
0,0,sub-02,1.0400018692016602,20261011,0,0
0,0,sub-03,1.5275936126708984,20261011,0,0
0,0,sub-02,0.9280825257301331,20261011,0,0
0,0,sub-05,0.8717532157897949,20261011,0,0
0,0,sub-05,1.1262800693511963,20261011,0,0
0,0,sub-02,0.8309834599494934,20261011,0,0
0,0,sub-05,0.7538502216339111,20261011,0,0
0,0,sub-03,0.964055061340332,20261011,0,0
0,0,sub-05,1.0010191202163696,20261011,0,0
0,0,sub-05,0.9895938038825989,20261011,0,0
0,0,sub-05,0.9655383229255676,20261011,0,0
0,0,sub-05,0.8861074447631836,20261011,0,0
0,0,sub-02,1.3235771656036377,20261011,0,0
0,0,sub-03,0.7532963752746582,20261011,0,0
0,0,sub-05,1.1309783458709717,20261011,0,0
0,0,sub-03,1.127518892288208,20261011,0,0
0,0,sub-03,0.9455156326293945,20261011,0,0
0,0,sub-03,1.1307355165481567,20261011,0,0
0,0,sub-05,1.1335762739181519,20261011,0,0
0,0,sub-02,0.9506980776786804,20261011,0,0
0,0,sub-05,1.3162504434585571,20261011,0,0
0,0,sub-05,1.1620268821716309,20261011,0,0
0,0,sub-02,1.2035366296768188,20261011,0,0
0,0,sub-02,1.0210585594177246,20261011,0,0
0,0,sub-05,2.8424222469329834,20261011,0,0
0,0,sub-02,1.0018208026885986,20261011,0,0
0,0,sub-03,0.9765555262565613,20261011,0,0
0,0,sub-05,1.3776323795318604,20261011,0,0
0,0,sub-02,1.0141091346740723,20261011,0,0
0,0,sub-03,0.9038013219833374,20261011,0,0
0,0,sub-03,0.9634074568748474,20261011,0,0
0,0,sub-02,1.0210754871368408,20261011,0,0
0,0,sub-03,1.0457369089126587,20261011,0,0
0,0,sub-03,1.0096328258514404,20261011,0,0
0,0,sub-02,0.8118019700050354,20261011,0,0
0,0,sub-02,0.8451700210571289,20261011,0,0
0,0,sub-02,0.95289146900177,20261011,0,0
0,0,sub-03,0.8019787669181824,20261011,0,0
0,0,sub-02,0.9300696849822998,20261011,0,0
0,0,sub-05,1.003085970878601,20261011,0,0
0,0,sub-03,1.0103228092193604,20261011,0,0
0,0,sub-05,1.335815668106079,20261011,0,0
0,0,sub-03,0.9712677597999573,20261011,0,0
0,0,sub-03,1.2336500883102417,20261011,0,0
0,0,sub-05,1.1923364400863647,20261011,0,0
0,0,sub-05,0.9478515386581421,20261011,0,0
0,0,sub-05,0.8985627293586731,20261011,0,0
0,0,sub-02,0.9858550429344177,20261011,0,0
0,0,sub-03,1.0344170331954956,20261011,0,0
0,0,sub-02,0.8971477150917053,20261011,0,0
0,0,sub-02,1.465524673461914,20261011,0,0
0,0,sub-03,1.4521716833114624,20261011,0,0
0,0,sub-05,1.1979775428771973,20261011,0,0
0,0,sub-05,0.9457494020462036,20261011,0,0
0,0,sub-02,1.490676760673523,20261011,0,0
0,0,sub-03,1.1508228778839111,20261011,0,0
0,0,sub-05,0.8904035091400146,20261011,0,0
0,0,sub-03,1.093501329421997,20261011,0,0
0,0,sub-05,0.7909597158432007,20261011,0,0
0,0,sub-03,0.9365313053131104,20261011,0,0
0,0,sub-02,0.9598070383071899,20261011,0,0
10,0,sub-02,1.4319112300872803,20261011,10,5
10,0,sub-05,1.0312831401824951,20261011,10,5
10,0,sub-05,1.1309869289398193,20261011,10,5
10,0,sub-02,2.030194044113159,20261011,10,5
10,0,sub-05,1.1202149391174316,20261011,10,5
10,0,sub-03,0.5554096102714539,20261011,10,5
10,0,sub-02,1.0195698738098145,20261011,10,5
10,0,sub-03,0.9701264500617981,20261011,10,5
10,0,sub-05,0.9618046879768372,20261011,10,5
10,0,sub-03,1.3433866500854492,20261011,10,5
10,0,sub-03,0.8592618703842163,20261011,10,5
10,0,sub-03,1.2641931772232056,20261011,10,5
10,0,sub-03,0.9249504208564758,20261011,10,5
10,0,sub-02,0.869312584400177,20261011,10,5
10,0,sub-05,1.3140324354171753,20261011,10,5
10,0,sub-02,1.0073238611221313,20261011,10,5
10,0,sub-05,0.9222348928451538,20261011,10,5
10,0,sub-02,1.0248315334320068,20261011,10,5
10,0,sub-05,2.0935301780700684,20261011,10,5
10,0,sub-02,0.9404765963554382,20261011,10,5
10,0,sub-05,0.9528074860572815,20261011,10,5
10,0,sub-03,1.1721502542495728,20261011,10,5
10,0,sub-02,1.5604004859924316,20261011,10,5
10,0,sub-02,1.0604465007781982,20261011,10,5
10,0,sub-05,1.112625241279602,20261011,10,5
10,0,sub-03,1.9650909900665283,20261011,10,5
10,0,sub-05,0.9890443086624146,20261011,10,5
10,0,sub-03,1.0251379013061523,20261011,10,5
10,0,sub-05,0.8778572082519531,20261011,10,5
10,0,sub-05,1.012911081314087,20261011,10,5
10,0,sub-03,1.0814974308013916,20261011,10,5
10,0,sub-03,0.914167046546936,20261011,10,5
10,0,sub-03,1.729270100593567,20261011,10,5
10,0,sub-02,1.1083757877349854,20261011,10,5
10,0,sub-05,0.838611364364624,20261011,10,5
10,0,sub-05,1.2295523881912231,20261011,10,5
10,0,sub-02,1.3469613790512085,20261011,10,5
10,0,sub-02,2.6919238567352295,20261011,10,5
10,0,sub-03,0.9890175461769104,20261011,10,5
10,0,sub-03,0.8759388327598572,20261011,10,5
10,0,sub-05,1.4443002939224243,20261011,10,5
10,0,sub-03,1.4439016580581665,20261011,10,5
10,0,sub-05,0.8842409253120422,20261011,10,5
10,0,sub-05,3.0030152797698975,20261011,10,5
10,0,sub-03,0.9697418212890625,20261011,10,5
10,0,sub-03,0.8573372960090637,20261011,10,5
10,0,sub-02,0.8923500776290894,20261011,10,5
10,0,sub-03,0.8973427414894104,20261011,10,5
10,0,sub-03,2.590623140335083,20261011,10,5
10,0,sub-02,0.7578784823417664,20261011,10,5
10,0,sub-03,0.86009681224823,20261011,10,5
10,0,sub-05,0.9927365183830261,20261011,10,5
10,0,sub-02,1.3193098306655884,20261011,10,5
10,0,sub-02,0.9815383553504944,20261011,10,5
10,0,sub-02,0.7033702731132507,20261011,10,5
10,0,sub-03,0.9597973227500916,20261011,10,5
10,0,sub-02,1.0028420686721802,20261011,10,5
10,0,sub-03,1.117868185043335,20261011,10,5
10,0,sub-05,0.8016887307167053,20261011,10,5
10,0,sub-02,2.487454414367676,20261011,10,5
10,0,sub-02,2.8860695362091064,20261011,10,5
10,0,sub-02,1.0210908651351929,20261011,10,5
10,0,sub-05,1.0283229351043701,20261011,10,5
10,0,sub-05,1.0247879028320312,20261011,10,5
10,0,sub-05,1.893533706665039,20261011,10,5
10,0,sub-02,1.270437479019165,20261011,10,5
10,0,sub-03,1.350033164024353,20261011,10,5
10,0,sub-02,0.7929986119270325,20261011,10,5
10,0,sub-03,1.2619599103927612,20261011,10,5
10,0,sub-02,0.9686742424964905,20261011,10,5
10,0,sub-05,1.00844407081604,20261011,10,5
10,0,sub-05,1.0233187675476074,20261011,10,5
10,0,sub-03,1.6282047033309937,20261011,10,5
10,0,sub-03,1.0308579206466675,20261011,10,5
10,0,sub-02,0.9186645746231079,20261011,10,5
10,0,sub-03,1.0234109163284302,20261011,10,5
10,0,sub-02,0.8089649081230164,20261011,10,5
10,0,sub-05,2.2177367210388184,20261011,10,5
10,0,sub-02,0.9526491761207581,20261011,10,5
10,0,sub-03,1.4375051259994507,20261011,10,5
10,0,sub-03,1.3962270021438599,20261011,10,5
10,0,sub-05,1.5776400566101074,20261011,10,5
10,0,sub-05,1.1173299551010132,20261011,10,5
10,0,sub-03,1.1141371726989746,20261011,10,5
10,0,sub-02,0.9697989225387573,20261011,10,5
10,0,sub-03,0.859502375125885,20261011,10,5
10,0,sub-03,0.9290426969528198,20261011,10,5
10,0,sub-02,1.0422425270080566,20261011,10,5
10,0,sub-03,0.944612443447113,20261011,10,5
10,0,sub-03,1.0065618753433228,20261011,10,5
10,0,sub-05,0.9178664088249207,20261011,10,5
10,0,sub-02,0.9803183674812317,20261011,10,5
10,0,sub-03,0.8636173009872437,20261011,10,5
10,0,sub-03,2.202036142349243,20261011,10,5
10,0,sub-05,0.7059409618377686,20261011,10,5
10,0,sub-02,1.2922197580337524,20261011,10,5
10,0,sub-02,0.9740212559700012,20261011,10,5
10,0,sub-03,2.1788060665130615,20261011,10,5
10,0,sub-03,1.5661722421646118,20261011,10,5
10,0,sub-02,1.2905231714248657,20261011,10,5
10,0,sub-05,1.2074788808822632,20261011,10,5
10,0,sub-02,1.4044830799102783,20261011,10,5
10,0,sub-05,1.2164362668991089,20261011,10,5
10,0,sub-05,0.8504205346107483,20261011,10,5
10,0,sub-02,1.378409504890442,20261011,10,5
10,0,sub-02,0.8055379390716553,20261011,10,5
10,0,sub-02,1.027698278427124,20261011,10,5
