method,participant,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
DIFF-NEURAL-POP,2,0.09305586532441508,0.8375596404075623,0.0818217464871998,0.10821318147932359,0.15833333333333333,0.9353138991173789
DIFF-NEURAL-POP,3,0.11807499756130957,0.8032500296831131,0.07273321270132281,0.13506383664671218,0.013888888888888876,0.9376524867058001
DIFF-NEURAL-POP,4,0.10708936050771799,0.7959630986054739,0.06862087021198099,0.1178453698687048,0.7290528233151184,0.9407021385133408
DIFF-NEURAL-POP,5,0.0976667838839348,0.8110074897607168,0.09196175258215951,0.15223161026632293,0.5717854217854218,0.9163323754151191
DIFF-NEURAL-POP,6,0.10142736956520704,0.8372484097878138,0.0597238327345744,0.13684861128112202,0.38611111111111107,0.9483752212717668
DIFF-NEURAL-POP,7,0.11349170601346725,0.7658485819896063,0.07404271443082466,0.14259243316595166,0.15277777777777776,0.9326207540131422
DIFF-NEURAL-POP,8,0.10408248356727738,0.8326856940984726,0.07431564931537124,0.10189592836923606,0.32222222222222224,0.9377475446644912
DIFF-NEURAL-POP,9,0.07079345827315132,0.7338464260101318,0.054803515132830084,0.11413217333625565,0.41111111111111115,0.9647182878993474
DIFF-NEURAL-WRONG-1,2,0.10413224182255118,0.8388086557388306,0.07937330900581055,0.11166144307141015,0.20416666666666666,0.9302842031181673
DIFF-NEURAL-WRONG-1,3,0.10111442954860783,0.8099688142538071,0.06702771455409393,0.13958371199053576,-0.06666666666666665,0.9392365938835284
DIFF-NEURAL-WRONG-1,4,0.0967149351524915,0.8018294349312782,0.0666740107743461,0.11802158370441873,0.7083333333333333,0.9412088530508573
DIFF-NEURAL-WRONG-1,5,0.0924472628680784,0.8027348965406418,0.09072216537828875,0.1606358021999284,0.5375000000000001,0.9160580770979128
DIFF-NEURAL-WRONG-1,6,0.09814669446166999,0.8325366973876953,0.06151864872809969,0.14401327195293134,0.3625,0.9454889299351642
DIFF-NEURAL-WRONG-1,7,0.10269126900742002,0.7739643156528473,0.06772795247395363,0.15073597489747223,0.19166666666666665,0.9439705488657169
DIFF-NEURAL-WRONG-1,8,0.10029396338374505,0.8286176472902298,0.07690467762393959,0.10751143144879755,0.43750000000000006,0.9368017709744956
DIFF-NEURAL-WRONG-1,9,0.07785883867185964,0.7238007932901382,0.05557327900784324,0.11603292706050672,0.5666666666666667,0.9597757807660918
DIFF-NEURAL-WRONG-2,1,0.04478368835541713,0.7390117272734642,0.06234247811776747,0.12562018835828004,0.44583333333333336,0.9566396111281775
DIFF-NEURAL-WRONG-2,3,0.1126545500882752,0.805690680940946,0.07250671257110926,0.1416239463931039,-0.008333333333333378,0.933668522515266
DIFF-NEURAL-WRONG-2,4,0.1049835063773611,0.8009073485930761,0.06628190642884967,0.11381344483596612,0.7512750455373406,0.9427611762568698
DIFF-NEURAL-WRONG-2,5,0.09601047804090453,0.8108817636966705,0.08798355646878586,0.14482369548976262,0.6162298662298662,0.9201625386893113
DIFF-NEURAL-WRONG-2,6,0.09853923796992103,0.8407503118117651,0.05690182444209463,0.12739436568555004,0.3666666666666667,0.9514385377897923
DIFF-NEURAL-WRONG-2,7,0.1107977454886196,0.7736773838599523,0.07002135348944567,0.13818033694877588,0.09722222222222225,0.9359512520494944
DIFF-NEURAL-WRONG-2,8,0.10321125203730208,0.8316507389148077,0.07298089268658296,0.09886919755816627,0.3361111111111111,0.9392205641273907
DIFF-NEURAL-WRONG-2,9,0.07508778477863641,0.7376318623622259,0.05349242632425488,0.11442419024228216,0.39444444444444443,0.9658843528775751
DIFF-NEURAL-WRONG-3,1,0.03751442775777057,0.7315326705574989,0.06476226646639212,0.13074549002792846,0.4375,0.9550195020981895
DIFF-NEURAL-WRONG-3,2,0.09309613798484155,0.8375450273354849,0.08242508047356342,0.10919262169351544,0.15833333333333333,0.9349222740076703
DIFF-NEURAL-WRONG-3,4,0.10752017822067705,0.7960038433472315,0.06859682495850324,0.11653914794889964,0.7290528233151184,0.9408069246223448
DIFF-NEURAL-WRONG-3,5,0.09832645331607444,0.8096439788738886,0.09253434287233687,0.1544719491867129,0.5912298662298662,0.9168724339202564
DIFF-NEURAL-WRONG-3,6,0.10126476017261256,0.8373425453901291,0.05919152968215748,0.13745899165977418,0.38888888888888884,0.9487394421694
DIFF-NEURAL-WRONG-3,7,0.11570945894456129,0.7633115897576014,0.07461634742829548,0.14597952938361358,0.14166666666666664,0.9320962650455716
DIFF-NEURAL-WRONG-3,8,0.10450693613884365,0.8320493946472803,0.07375386278803793,0.10149694493514379,0.33055555555555555,0.9384065762407636
DIFF-NEURAL-WRONG-3,9,0.06993550290415858,0.7324313620726267,0.05500687342128791,0.11351397545124076,0.4083333333333334,0.96509684739607
DIFF-NEURAL-WRONG-4,1,0.040766829381947096,0.7354705482721329,0.06436585669484915,0.13183356029772664,0.4375,0.955071968328417
DIFF-NEURAL-WRONG-4,2,0.0935975562729872,0.8368759254614512,0.08153116025203605,0.1076366565686719,0.15833333333333333,0.9354997211744166
DIFF-NEURAL-WRONG-4,3,0.11853125824443984,0.8038292775551478,0.07274389142087574,0.13475471738769462,-0.0027777777777778048,0.937043131883249
DIFF-NEURAL-WRONG-4,5,0.0980744433618066,0.8109784921010336,0.09262362361386563,0.15093488594985302,0.5606743106743107,0.9149965810500799
DIFF-NEURAL-WRONG-4,6,0.10082795786371339,0.8372578074534734,0.05960816501543662,0.13567762158447713,0.39999999999999997,0.9483917127324856
DIFF-NEURAL-WRONG-4,7,0.11321991492089824,0.7617686341206232,0.0761599645926108,0.14273899707820048,0.15277777777777776,0.9313336915885803
DIFF-NEURAL-WRONG-4,8,0.1042610313082386,0.8344703565041224,0.07479933190278865,0.1025093556652673,0.34722222222222227,0.9372106038505467
DIFF-NEURAL-WRONG-4,9,0.0691742750055339,0.7305572330951691,0.056024140045210495,0.11371457347143588,0.39444444444444443,0.9632332349416165
DIFF-NEURAL-WRONG-5,1,0.043914317113242556,0.740474097430706,0.06251722416982279,0.12711797048925594,0.4708333333333333,0.9556724669543211
DIFF-NEURAL-WRONG-5,2,0.09275775363611456,0.8382249722878138,0.08068809238185609,0.10634599601652776,0.14722222222222223,0.935802888907905
DIFF-NEURAL-WRONG-5,3,0.11531719424791294,0.804998978972435,0.07169002506777362,0.13891873272293384,0.002777777777777768,0.9344212246909076
DIFF-NEURAL-WRONG-5,4,0.10541730636734788,0.7974290450414022,0.06713208044808731,0.11424159536462512,0.7401639344262295,0.9422225862420478
DIFF-NEURAL-WRONG-5,6,0.09966683769339117,0.8398000101248423,0.05763664938996634,0.1300646908668692,0.3611111111111111,0.9501500277182671
DIFF-NEURAL-WRONG-5,7,0.11259873728095045,0.7680394997199377,0.07227933784782138,0.14031820703813394,0.13055555555555556,0.934011964849411
DIFF-NEURAL-WRONG-5,8,0.10409753368097556,0.8313596546649933,0.0743605550846899,0.10209233281378759,0.34722222222222227,0.9378681719671533
DIFF-NEURAL-WRONG-5,9,0.07187030273930016,0.7380399405956268,0.05342417101743278,0.1129596404496449,0.425,0.9651520111371837
DIFF-NEURAL-WRONG-6,1,0.03917829298795402,0.733476385474205,0.06366454888820933,0.12927019527648834,0.41666666666666663,0.9560800215001901
DIFF-NEURAL-WRONG-6,2,0.09282325510855151,0.838409831126531,0.08050917892240488,0.1037908060155397,0.16944444444444443,0.9360510350289384
DIFF-NEURAL-WRONG-6,3,0.11424408774056234,0.8045506527026495,0.07493219884018244,0.14689008108106685,0.008333333333333267,0.9286542825120033
DIFF-NEURAL-WRONG-6,4,0.10716284141708288,0.7965550124645233,0.06780720935641116,0.11494796807881548,0.7401639344262295,0.9416646650983841
DIFF-NEURAL-WRONG-6,5,0.09639061396352218,0.8117313881715139,0.08842678420216689,0.14565239167024593,0.5967854217854218,0.9185355005138524
DIFF-NEURAL-WRONG-6,7,0.11259450804419041,0.7675057103236517,0.07355412352519618,0.13890401539655714,0.15,0.9340783998658382
DIFF-NEURAL-WRONG-6,8,0.10379598138438494,0.8335017065207163,0.07355499525629086,0.1008464052863667,0.3555555555555556,0.9390220703351845
DIFF-NEURAL-WRONG-6,9,0.07264340081697013,0.7334122608105341,0.054101516367489,0.11371516869482383,0.39444444444444443,0.96422424493711
DIFF-NEURAL-WRONG-7,1,0.037292203284754646,0.7326388955116272,0.06581061992850065,0.1335162269014354,0.45833333333333337,0.9539585833834718
DIFF-NEURAL-WRONG-7,2,0.09332453534301045,0.8351238121589025,0.08321614441764881,0.1126228338247266,0.15833333333333333,0.9345899852292869
DIFF-NEURAL-WRONG-7,3,0.12118657939005274,0.7966153472661972,0.07401204421659124,0.13957407493714677,0.019444444444444414,0.9380709175942945
DIFF-NEURAL-WRONG-7,4,0.10821583344948317,0.7895525445540746,0.069698189469044,0.11996878671113113,0.7386704886704886,0.9399615354277503
DIFF-NEURAL-WRONG-7,5,0.09802367292326673,0.8105463087558746,0.09403968950867553,0.15588895084707563,0.569007644007644,0.914159463223803
DIFF-NEURAL-WRONG-7,6,0.10264735870319237,0.8345594455798467,0.06108500604373035,0.14196756950966624,0.375,0.9464468499065696
DIFF-NEURAL-WRONG-7,8,0.10417738871073123,0.8322856922944387,0.07522025732812655,0.10479842571661575,0.34722222222222215,0.936861128585431
DIFF-NEURAL-WRONG-7,9,0.06665879806492082,0.7280243337154388,0.056147182327827484,0.11509164137631112,0.39444444444444443,0.9634958949893405
DIFF-NEURAL-WRONG-8,1,0.04532394107411872,0.74379613250494,0.06363699259081723,0.13162243719972894,0.4875,0.9546186603993355
DIFF-NEURAL-WRONG-8,2,0.09311843651861267,0.8381990144650141,0.08106629318182484,0.1059925196954879,0.16944444444444443,0.9358099293364436
DIFF-NEURAL-WRONG-8,3,0.11777541705853056,0.8045249780019125,0.0730966007274292,0.13415686708360308,0.005555555555555573,0.9385061740938435
DIFF-NEURAL-WRONG-8,4,0.10682101128740405,0.7944377611080805,0.0695624086615462,0.12086126901032714,0.7179417122040074,0.939851594742362
DIFF-NEURAL-WRONG-8,5,0.0966605173747644,0.8129085997740427,0.09067188742789879,0.1480850915103192,0.5606743106743107,0.9164920051863251
DIFF-NEURAL-WRONG-8,6,0.10188759758987259,0.8361365646123886,0.06087912873281828,0.13692024538304806,0.4166666666666667,0.9474677824646985
DIFF-NEURAL-WRONG-8,7,0.11398783495426697,0.7623336861530939,0.07542527919268553,0.1444785500637654,0.14999999999999994,0.9317945978863186
DIFF-NEURAL-WRONG-8,9,0.07195026331492438,0.7329550484816233,0.05469047165990001,0.11453665507949944,0.40277777777777785,0.9652119299438855
DIFF-NEURAL-WRONG-9,1,0.04438188755524127,0.7420651614665985,0.06377436991554862,0.13080630822674044,0.4875,0.9543504197681869
DIFF-NEURAL-WRONG-9,2,0.09248118747625511,0.8374826908111572,0.08217507252961719,0.10929701841890584,0.15833333333333333,0.9352143237008557
DIFF-NEURAL-WRONG-9,3,0.11954719698242451,0.7998039722442627,0.07291372926435508,0.13512338996167164,0.008333333333333304,0.9390940666853383
DIFF-NEURAL-WRONG-9,4,0.10697603525434392,0.7927036335070928,0.06924328103413771,0.1194368242861321,0.7290528233151184,0.9404236909964112
DIFF-NEURAL-WRONG-9,5,0.09781182382808201,0.8116497645775477,0.09255474240619495,0.1527161576642675,0.5801187551187551,0.915955964741494
DIFF-NEURAL-WRONG-9,6,0.1025691716362616,0.8354357331991196,0.061473620568550054,0.13947747653396017,0.38611111111111107,0.9467744904798977
DIFF-NEURAL-WRONG-9,7,0.11461009779484384,0.7604543219010035,0.07546574437488686,0.14607794832838691,0.14444444444444446,0.9312856939134648
DIFF-NEURAL-WRONG-9,8,0.1034309681504572,0.83177021642526,0.07406079859706356,0.10220906153945308,0.33888888888888885,0.9377198060891195
LINEAR-POP,1,-0.031414555464063035,0.6732160300016403,0.06246850294058838,0.10000350325698465,0.4791666666666667,0.9734367664618704
LINEAR-POP,2,0.09152158611174048,0.8173748801151911,0.07829898408203807,0.08208447074100929,0.11666666666666665,0.9428400723952377
LINEAR-POP,3,0.11988515905643875,0.8199398467938105,0.0695291913996659,0.08915562919016014,-0.09722222222222225,0.9511909011561227
LINEAR-POP,4,0.10125176077235791,0.7692741751670837,0.07200917156933413,0.09291432525358755,0.7262750455373407,0.9377929158267855
LINEAR-POP,5,0.10209146638976763,0.8222736169894537,0.08365109995721276,0.1044484983279097,0.5384520884520885,0.9290005465174963
LINEAR-POP,6,0.108433704614259,0.8610712140798569,0.05665774903519083,0.09942151996394871,0.38888888888888884,0.9540532756905337
LINEAR-POP,7,0.07541420201315042,0.6595454116662344,0.09983887994124302,0.11541616698860062,0.2416666666666666,0.9255382506689677
LINEAR-POP,8,0.10349534197889232,0.8122729857762655,0.08063936167778554,0.08640246889686994,0.4388888888888889,0.9418949676098545
LINEAR-POP,9,-0.007307950146078268,0.646479199330012,0.0727166129998062,0.09081987209033555,0.36944444444444446,0.9571232449250214
RAW,1,0.0,1.0,0.0,0.0,0.5541666666666667,1.0
RAW,2,0.0,1.0,0.0,0.0,0.11111111111111109,1.0
RAW,3,0.0,1.0,0.0,0.0,-0.05000000000000001,1.0
RAW,4,0.0,1.0,0.0,0.0,0.7746718621821165,1.0
RAW,5,0.0,1.0,0.0,0.0,0.6120755229557185,1.0
RAW,6,0.0,1.0,0.0,0.0,0.3361111111111111,1.0
RAW,7,0.0,1.0,0.0,0.0,0.2111111111111111,1.0
RAW,8,0.0,1.0,0.0,0.0,0.40277777777777785,1.0
