fold,seed,participant,condition,scale,heldout_eog_remaining_ratio,artifact_attenuation_db,low_eog_observation_retention,output_input_rms
1,20261201,sub-06,POP,0.7332323287638531,0.9224667653447737,0.7009854331856755,0.889612965285778,0.974043071269989
1,20261201,sub-06,MATCH_EB120,0.7332323287638531,0.9026038387754964,0.8900564751370882,0.8600499927997589,0.9680034518241882
1,20261201,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.870501247922997,0.797628534556597,1.9639863572478078,0.7699429094791412,0.8977115154266357
1,20261201,sub-07,MATCH_EB120,0.870501247922997,0.8215026691099678,1.7078204235717553,0.785062849521637,0.9103611707687378
1,20261201,sub-07,POP,1.0,0.999975975060172,0.00020868048268525845,0.9950334425084293,1.0000550746917725
1,20261201,sub-07,MATCH_EB120,1.0,1.0000774570905033,-0.0006727576852074286,0.9947203630581498,1.0000125169754028
1,20261201,sub-07,POP,0.9903675075228353,1.0012983498889867,-0.01127000922186069,0.9931353922002017,1.0005435943603516
1,20261201,sub-07,MATCH_EB120,0.9903675075228353,1.0013061009025557,-0.011337246112717522,0.993396760430187,1.0005604028701782
1,20261201,sub-07,POP,0.8408457586080647,0.9976217554491473,0.020681772617249558,0.9970145833212882,0.9998188018798828
1,20261201,sub-07,MATCH_EB120,0.8408457586080647,0.9978136071816615,0.01901155767385299,0.9960122066549957,0.999857485294342
1,20261201,sub-07,POP,1.0,0.9958400059270441,0.036208615552144635,0.994111533742398,0.9995773434638977
1,20261201,sub-07,MATCH_EB120,1.0,0.9961130843807726,0.03382710432276949,0.9918419821187854,0.9996528625488281
1,20261201,sub-07,POP,1.0,1.0016642647134826,-0.014443603970649302,0.9930537911131978,1.000794768333435
1,20261201,sub-07,MATCH_EB120,1.0,1.0019185324006128,-0.016648195748914324,0.9905625339597464,1.0007721185684204
1,20261201,sub-07,POP,1.0,1.000470031677884,-0.0040816840952130565,0.995178846642375,1.000751256942749
1,20261201,sub-07,MATCH_EB120,1.0,1.000589158785846,-0.005115861313770624,0.9946215199306607,1.0007685422897339
1,20261201,sub-07,POP,1.0,1.0031894150893423,-0.027658823151048582,0.8703586161136627,1.0032472610473633
1,20261201,sub-07,MATCH_EB120,1.0,1.0039374143001358,-0.03413279260824211,0.8644426763057709,1.0036617517471313
1,20261201,sub-07,POP,0.7040657540920628,0.9992116130346042,0.006850542967880032,0.995213377289474,0.9997819662094116
1,20261201,sub-07,MATCH_EB120,0.7040657540920628,0.9994152275535231,0.005080754620961081,0.9957472090609372,0.9997473955154419
1,20261201,sub-07,POP,0.5185632939165938,0.8418953773935329,1.4948375012134363,0.8486599773168564,0.8922036290168762
1,20261201,sub-07,MATCH_EB120,0.5185632939165938,0.8212810708621295,1.71016373619356,0.8049923330545425,0.8742987513542175
1,20261201,sub-07,POP,0.941211815192183,0.9991704737945423,0.007208163166116332,0.9943524352274835,1.0000149011611938
1,20261201,sub-07,MATCH_EB120,0.941211815192183,0.9991662522374214,0.007244861665198196,0.9951077937148511,0.9999766945838928
1,20261201,sub-07,POP,0.5151032201336935,0.9975030668232097,0.02171520801527156,0.9975597714073956,0.9996019005775452
1,20261201,sub-07,MATCH_EB120,0.5151032201336935,0.9977152787310706,0.019867541344983742,0.9969281111843884,0.9995887279510498
1,20261201,sub-07,POP,0.03854979058465003,0.9997997120019676,0.00173985368846129,0.9998362661426654,0.9999898672103882
1,20261201,sub-07,MATCH_EB120,0.03854979058465003,0.9999299892896011,0.0006081265919432733,0.9998254742531572,0.9999913573265076
1,20261201,sub-07,POP,0.6716781171512292,0.9979655568830739,0.017688948075236594,0.9966889130882919,0.999743640422821
1,20261201,sub-07,MATCH_EB120,0.6716781171512292,0.9980724757617991,0.016758419130864715,0.9961592708714306,0.9997380375862122
1,20261201,sub-07,POP,0.5858068856411246,0.8256821740920144,1.6637418284170233,0.8942544087767601,0.9279483556747437
1,20261201,sub-07,MATCH_EB120,0.5858068856411246,0.8376681511246321,1.5385599299910302,0.9104033783078194,0.9317816495895386
1,20261201,sub-07,POP,1.0,1.0010362375522435,-0.008995984833518579,0.9971729118842632,1.0003852844238281
1,20261201,sub-07,MATCH_EB120,1.0,1.001306653930236,-0.011342043383069898,0.997258460149169,1.0003901720046997
1,20261201,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.7241421098763698,0.9987965907918931,0.010458974046863969,0.99785699066706,0.9997683763504028
1,20261201,sub-07,MATCH_EB120,0.7241421098763698,0.9991135446932874,0.007703067680442634,0.9975878880359232,0.9997801780700684
1,20261201,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-07,POP,0.2645674146409985,1.0037849735054454,-0.03281380156684434,0.9749405384063721,1.000259518623352
1,20261201,sub-07,MATCH_EB120,0.2645674146409985,1.0035044635153854,-0.030386170765864542,0.9740626364946365,1.0002280473709106
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.06206022168720689,0.9828659585451064,0.15011412827181092,0.998645112500526,0.9987296462059021
1,20261201,sub-09,MATCH_EB120,0.06206022168720689,0.9850981793130849,0.13040967209740476,0.9987769256113097,0.9989202618598938
1,20261201,sub-09,POP,0.06585820065581582,1.000011036295045,-9.585951180762888e-05,0.999961727324262,1.0000048875808716
1,20261201,sub-09,MATCH_EB120,0.06585820065581582,1.000011036295045,-9.585951180762888e-05,0.999961727324262,1.0000048875808716
1,20261201,sub-09,POP,1.0,0.9999575166128118,0.0003690138511021377,0.9916171757504344,0.9995067715644836
1,20261201,sub-09,MATCH_EB120,1.0,0.9999575166128118,0.0003690138511021377,0.9916171757504344,0.9995067715644836
1,20261201,sub-09,POP,1.0,1.0058957224280318,-0.05105922629897262,0.8530248701572418,0.7378171682357788
1,20261201,sub-09,MATCH_EB120,1.0,1.0058957224280318,-0.05105922629897262,0.8530248701572418,0.7378171682357788
1,20261201,sub-09,POP,1.0,1.0000141814502752,-0.0001231776385814499,0.9940740428864956,1.0001122951507568
1,20261201,sub-09,MATCH_EB120,1.0,1.0000141814502752,-0.0001231776385814499,0.9940740428864956,1.0001122951507568
1,20261201,sub-09,POP,0.24366175333733947,1.0000554112343618,-0.00048128253226921035,0.9994138972251676,1.0000269412994385
1,20261201,sub-09,MATCH_EB120,0.24366175333733947,1.00006953991212,-0.0006039950014787733,0.9995250706851948,1.000025749206543
1,20261201,sub-09,POP,0.9342060588310089,1.0003765785214145,-0.0032703037526359588,0.9953919756226242,1.00041663646698
1,20261201,sub-09,MATCH_EB120,0.9342060588310089,1.0003050389567436,-0.002649130690092882,0.9954056721180677,1.000418782234192
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.4776750000460447,1.000000730082844,-6.341416694386595e-06,0.999952412010316,1.000001311302185
1,20261201,sub-09,MATCH_EB120,0.4776750000460447,0.9999975966540899,2.0875222422098344e-05,0.9999519017837883,1.0000015497207642
1,20261201,sub-09,POP,0.9060875870484776,0.9997469863124554,0.0021979270314705455,0.9949388201348484,0.9999009370803833
1,20261201,sub-09,MATCH_EB120,0.9060875870484776,0.9995293140365734,0.004089288793442044,0.9943864024244249,0.9998183250427246
1,20261201,sub-09,POP,0.20671365022020025,0.9995154898681262,0.004209421369998348,0.999030583712738,0.9998449087142944
1,20261201,sub-09,MATCH_EB120,0.20671365022020025,0.9997917251881276,0.0018092404464596897,0.9989317927975208,0.9998618960380554
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261201,sub-09,POP,1.0,0.9949024024728758,0.044390408128606486,0.9968511336483061,1.000300645828247
1,20261201,sub-09,MATCH_EB120,1.0,0.9949024024728758,0.044390408128606486,0.9968511336483061,1.000300645828247
1,20261201,sub-09,POP,1.0,1.0003687980314757,-0.0032027484527656683,0.9997533308342099,1.0000144243240356
1,20261201,sub-09,MATCH_EB120,1.0,1.0003687980314757,-0.0032027484527656683,0.9997533308342099,1.0000144243240356
1,20261201,sub-09,POP,1.0,0.999868194980785,0.0011449193053572238,0.999842690085643,1.0000075101852417
1,20261201,sub-09,MATCH_EB120,1.0,0.999868194980785,0.0011449193053572238,0.999842690085643,1.0000075101852417
1,20261201,sub-09,POP,1.0,1.0010066816298953,-0.008739527314824308,0.997953032143414,1.0002838373184204
1,20261201,sub-09,MATCH_EB120,1.0,1.0010066816298953,-0.008739527314824308,0.997953032143414,1.0002838373184204
1,20261202,sub-06,POP,1.0,0.9988027588978429,0.010405334174019445,0.9933533933945,1.0000839233398438
1,20261202,sub-06,MATCH_EB120,1.0,0.9987608564062195,0.010769738506442875,0.9938876363448799,0.9999499917030334
1,20261202,sub-06,POP,1.0,0.9990686415646713,0.008093446117715048,0.9930054326541722,1.0001957416534424
1,20261202,sub-06,MATCH_EB120,1.0,0.9990720034999506,0.00806421754576414,0.9934939122758806,1.0000823736190796
1,20261202,sub-06,POP,1.0,0.9991141362484182,0.007697924940574004,0.9743062760680914,1.0055713653564453
1,20261202,sub-06,MATCH_EB120,1.0,0.9975135855094539,0.021623615649113664,0.9706492219120264,1.0065885782241821
1,20261202,sub-06,POP,0.0037536918911668664,1.0000081948846715,-7.117957219969613e-05,0.9999852990249565,1.0000041723251343
1,20261202,sub-06,MATCH_EB120,0.0037536918911668664,1.0000081304980153,-7.062032137451994e-05,0.9999855938567634,1.0000041723251343
1,20261202,sub-06,POP,0.8468679354762952,0.9986070606292896,0.012107352009152974,0.9954560305923223,0.9993290305137634
1,20261202,sub-06,MATCH_EB120,0.8468679354762952,0.9985817293006866,0.012327686837540605,0.995572108309716,0.9993259906768799
1,20261202,sub-06,POP,0.01532074492461889,1.0000326448243317,-0.00028354471329101723,0.9999322241637856,1.0000146627426147
1,20261202,sub-06,MATCH_EB120,0.01532074492461889,1.000032175882465,-0.000279471667999278,0.9999361508962465,1.0000147819519043
1,20261202,sub-06,POP,1.0,0.999338189309615,0.005750317638771491,0.9944737749174237,1.0001497268676758
1,20261202,sub-06,MATCH_EB120,1.0,0.999320312080379,0.005905701502573215,0.9946572226472199,1.000132441520691
1,20261202,sub-06,POP,1.0,1.0140253111015214,-0.12097591127827362,0.43212175369262695,0.5568155646324158
1,20261202,sub-06,MATCH_EB120,1.0,0.9767254333160248,0.2045500675760028,0.44214731454849243,0.5589662194252014
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,0.9401534928009672,1.0010165393597135,-0.008825063938361756,0.9956586882472038,1.001380205154419
1,20261202,sub-06,MATCH_EB120,0.9401534928009672,1.0010230854031898,-0.008881864223929324,0.9958242918364704,1.001368522644043
1,20261202,sub-06,POP,0.09630865105763081,0.9999385223196625,0.0005340047614708427,0.9995225039310753,1.000044345855713
1,20261202,sub-06,MATCH_EB120,0.09630865105763081,0.9999369164697672,0.0005479538651951769,0.9995390162512194,1.0000405311584473
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,1.0,0.999266431890374,0.006374029820657271,0.9952027467079461,1.0003896951675415
1,20261202,sub-06,MATCH_EB120,1.0,0.9991934348260257,0.007008562898527426,0.9954841220751405,1.000299334526062
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,0.11371558673709592,0.9993764729558096,0.005417576270424248,0.9958283551968634,0.9998641014099121
1,20261202,sub-06,MATCH_EB120,0.11371558673709592,0.9993569028286028,0.0055876679566749105,0.9957290319725871,0.9998570680618286
1,20261202,sub-06,POP,0.2521444992296448,0.9931969707605324,0.05929227417369899,0.976198511198163,0.995832622051239
1,20261202,sub-06,MATCH_EB120,0.2521444992296448,0.9929813996969599,0.061177730689139925,0.9758458752185106,0.9957149624824524
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,POP,0.35124506236877306,0.9997144244434354,0.0024808320170036334,0.9987939926795661,1.000184416770935
1,20261202,sub-06,MATCH_EB120,0.35124506236877306,0.9996978579794304,0.002624768792133193,0.9988487041555345,1.0001640319824219
1,20261202,sub-06,POP,0.511248125285962,0.9993468696088283,0.005674871914437699,0.9983591826166958,1.000134825706482
1,20261202,sub-06,MATCH_EB120,0.511248125285962,0.9993197852891292,0.005910280266567295,0.99848145339638,1.0001177787780762
1,20261202,sub-06,POP,0.7332323287638531,1.000135334738464,-0.0011754230665024451,0.9974048330914229,1.0007619857788086
1,20261202,sub-06,MATCH_EB120,0.7332323287638531,1.0000591630251514,-0.0005138683062673316,0.9976002715993673,1.0006710290908813
1,20261202,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.870501247922997,0.8681575278194026,1.2280292924263627,0.7897811979055405,0.9376764297485352
1,20261202,sub-07,MATCH_EB120,0.870501247922997,0.865239572702511,1.2572725166673993,0.8026870936155319,0.9369927644729614
1,20261202,sub-07,POP,1.0,0.6667869315762103,3.5202584108325494,0.4693916440010071,0.7424997687339783
1,20261202,sub-07,MATCH_EB120,1.0,0.6610635546036427,3.595135709324409,0.4745825529098511,0.7349158525466919
1,20261202,sub-07,POP,0.9903675075228353,1.253760379458581,-1.9642908284128051,0.5599059760570526,0.8728652596473694
1,20261202,sub-07,MATCH_EB120,0.9903675075228353,1.2198064258797343,-1.7258183373898552,0.5950972139835358,0.8830559253692627
1,20261202,sub-07,POP,0.8408457586080647,0.9969740193553438,0.02632318076040889,0.9966364318970591,0.9994493126869202
1,20261202,sub-07,MATCH_EB120,0.8408457586080647,0.9968991467802727,0.026975514053555593,0.9962408118881285,0.9993921518325806
1,20261202,sub-07,POP,1.0,0.9979361308512584,0.017945064161939982,0.9932152470573783,0.9999111890792847
1,20261202,sub-07,MATCH_EB120,1.0,0.9978127914255852,0.019018658769784362,0.9925148575566709,0.9997567534446716
1,20261202,sub-07,POP,1.0,1.0029241393677544,-0.025361689322625152,0.9913232512772083,1.0017883777618408
1,20261202,sub-07,MATCH_EB120,1.0,1.0028475403289998,-0.024698273038446628,0.9923462546430528,1.001707911491394
1,20261202,sub-07,POP,1.0,1.0015333259837353,-0.013308100051480958,0.9950742432847619,1.0027239322662354
1,20261202,sub-07,MATCH_EB120,1.0,1.0015564291871253,-0.013508462391133156,0.9947877950035036,1.0027827024459839
1,20261202,sub-07,POP,1.0,0.9874990313478011,0.1092664341416618,0.9622471146285534,0.9903006553649902
1,20261202,sub-07,MATCH_EB120,1.0,0.9874214512210813,0.10994884381343355,0.9545051604509354,0.9899592995643616
1,20261202,sub-07,POP,0.7040657540920628,0.9905769954044825,0.0822352408790625,0.9853437412530184,0.996209979057312
1,20261202,sub-07,MATCH_EB120,0.7040657540920628,0.9897417670984272,0.08956204245921184,0.9839152358472347,0.9956541061401367
1,20261202,sub-07,POP,0.5185632939165938,0.970972082479928,0.2558651361182878,0.8136321902275085,0.9352825880050659
1,20261202,sub-07,MATCH_EB120,0.5185632939165938,0.9595063349737065,0.3590430713051297,0.7606159001588821,0.9157782196998596
1,20261202,sub-07,POP,0.941211815192183,0.9060058162622203,0.8573802857025992,0.8522212356328964,0.9258831739425659
1,20261202,sub-07,MATCH_EB120,0.941211815192183,0.9046241957796864,0.8706360091605461,0.8154611438512802,0.9174720048904419
1,20261202,sub-07,POP,0.5151032201336935,0.9984921192049134,0.013107170684316364,0.9973423951305449,0.9999514222145081
1,20261202,sub-07,MATCH_EB120,0.5151032201336935,0.9983059404702463,0.014726891756383226,0.9967390547972172,0.9999134540557861
1,20261202,sub-07,POP,0.03854979058465003,0.9998468574651254,0.0013302810207185315,0.9998563717963407,1.0000027418136597
1,20261202,sub-07,MATCH_EB120,0.03854979058465003,0.9997868342017623,0.0018517319680769512,0.9998309328657342,0.9999979138374329
1,20261202,sub-07,POP,0.6716781171512292,0.9986823630034175,0.011452396243874395,0.9966856020037085,0.9997962117195129
1,20261202,sub-07,MATCH_EB120,0.6716781171512292,0.9986362923651697,0.01185309793298239,0.9964069796260446,0.9997701644897461
1,20261202,sub-07,POP,0.5858068856411246,1.0011799976456541,-0.010243286983923213,0.997453618561849,1.0007766485214233
1,20261202,sub-07,MATCH_EB120,0.5858068856411246,1.001273480592261,-0.011054274671459823,0.9970895098522305,1.0008139610290527
1,20261202,sub-07,POP,1.0,1.1330882025422568,-1.0852743558988112,0.7899144738912582,0.988067626953125
1,20261202,sub-07,MATCH_EB120,1.0,1.0793951096688386,-0.6636089221909176,0.8121484965085983,0.9823232889175415
1,20261202,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.7241421098763698,0.9981933721763228,0.015706361944635414,0.9974664556793869,1.0000438690185547
1,20261202,sub-07,MATCH_EB120,0.7241421098763698,0.9982159745331316,0.015509687272545997,0.9973165770061314,1.0000510215759277
1,20261202,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-07,POP,0.2645674146409985,1.000791343826678,-0.006870806917384175,0.9994782174471766,1.0001877546310425
1,20261202,sub-07,MATCH_EB120,0.2645674146409985,1.0008172759798863,-0.007095869718002425,0.9994197328342125,1.0001980066299438
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.06206022168720689,0.9795070290202237,0.17984886252745466,0.9991244208067656,0.9988113641738892
1,20261202,sub-09,MATCH_EB120,0.06206022168720689,0.9789756708335204,0.1845620199953001,0.9991231139283627,0.998832643032074
1,20261202,sub-09,POP,0.06585820065581582,1.0000421457492863,-0.00036606561301371065,0.9999496751370316,1.0000139474868774
1,20261202,sub-09,MATCH_EB120,0.06585820065581582,1.0000421457492863,-0.00036606561301371065,0.9999496751370316,1.0000139474868774
1,20261202,sub-09,POP,1.0,1.0010862378418055,-0.009429821426868788,0.945132352411747,0.992962121963501
1,20261202,sub-09,MATCH_EB120,1.0,1.0010862378418055,-0.009429821426868788,0.945132352411747,0.992962121963501
1,20261202,sub-09,POP,1.0,1.0067626590397667,-0.0585419827049007,0.7692087739706039,0.7524699568748474
1,20261202,sub-09,MATCH_EB120,1.0,1.0067626590397667,-0.0585419827049007,0.7692087739706039,0.7524699568748474
1,20261202,sub-09,POP,1.0,1.0006479859858162,-0.005626512006158139,0.7279849946498871,0.9455848932266235
1,20261202,sub-09,MATCH_EB120,1.0,1.0006479859858162,-0.005626512006158139,0.7279849946498871,0.9455848932266235
1,20261202,sub-09,POP,0.24366175333733947,0.9999820765101977,0.0001556828495462655,0.999794342336827,1.0000444650650024
1,20261202,sub-09,MATCH_EB120,0.24366175333733947,0.9999816649516239,0.00015925766670650803,0.9997972716810182,1.000044345855713
1,20261202,sub-09,POP,0.9342060588310089,1.0002872683613266,-0.002494822958293741,0.9993269793922082,1.0001972913742065
1,20261202,sub-09,MATCH_EB120,0.9342060588310089,1.0002797577077145,-0.0024296047401234804,0.9993378706858493,1.0001966953277588
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.4776750000460447,0.9999831565257787,0.0001463017903261508,0.9999487719323952,1.000003695487976
1,20261202,sub-09,MATCH_EB120,0.4776750000460447,0.9999839083906003,0.00013977106791879875,0.9999484232794202,1.0000038146972656
1,20261202,sub-09,POP,0.9060875870484776,0.9969275671121041,0.026727893872663076,0.9955493649467826,0.9993664026260376
1,20261202,sub-09,MATCH_EB120,0.9060875870484776,0.9968767755672013,0.02717043454149772,0.995175810996443,0.9993500113487244
1,20261202,sub-09,POP,0.20671365022020025,0.9854115539713214,0.12764699838534013,0.9761631488800049,0.997491180896759
1,20261202,sub-09,MATCH_EB120,0.20671365022020025,0.992555869214669,0.06490076416856266,0.9818251766264439,0.998435914516449
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261202,sub-09,POP,1.0,1.0005038688934034,-0.004375447366792175,0.9993775563780218,1.000096082687378
1,20261202,sub-09,MATCH_EB120,1.0,1.0005038688934034,-0.004375447366792175,0.9993775563780218,1.000096082687378
1,20261202,sub-09,POP,1.0,1.003984011652308,-0.03453593533408272,0.9997226209379733,0.999984622001648
1,20261202,sub-09,MATCH_EB120,1.0,1.003984011652308,-0.03453593533408272,0.9997226209379733,0.999984622001648
1,20261202,sub-09,POP,1.0,0.9986145995795085,0.012041778426717966,0.9998478095949395,0.9999998211860657
1,20261202,sub-09,MATCH_EB120,1.0,0.9986145995795085,0.012041778426717966,0.9998478095949395,0.9999998211860657
1,20261202,sub-09,POP,1.0,0.9999434084437332,0.0004915619214380786,0.9995010139537044,1.000136137008667
1,20261202,sub-09,MATCH_EB120,1.0,0.9999434084437332,0.0004915619214380786,0.9995010139537044,1.000136137008667
1,20261203,sub-06,POP,1.0,0.999313067063431,0.005968673949939108,0.994978800881654,0.9998869895935059
1,20261203,sub-06,MATCH_EB120,1.0,0.9993024217160781,0.006061202315486778,0.9949910747818649,0.9998759031295776
1,20261203,sub-06,POP,1.0,0.999425976402073,0.004987337182840571,0.9913846608251333,0.999991774559021
1,20261203,sub-06,MATCH_EB120,1.0,0.9994130134396875,0.005099997443358523,0.9913458293303847,0.999980628490448
1,20261203,sub-06,POP,1.0,0.9991002829047386,0.007818361079125712,0.9907663483172655,0.999761700630188
1,20261203,sub-06,MATCH_EB120,1.0,0.9990877635083759,0.007927201781419278,0.9907235149294138,0.9997521638870239
1,20261203,sub-06,POP,0.0037536918911668664,1.0000044108299264,-3.831189745955076e-05,0.9999877413538343,1.0000032186508179
1,20261203,sub-06,MATCH_EB120,0.0037536918911668664,1.000004407855505,-3.828606207765991e-05,0.9999876874471738,1.0000032186508179
1,20261203,sub-06,POP,0.8468679354762952,0.9996007323319626,0.0034686874140774458,0.9954516110010445,0.9997453093528748
1,20261203,sub-06,MATCH_EB120,0.8468679354762952,0.9996117854712567,0.0033726432494782803,0.9954840214923024,0.9997526407241821
1,20261203,sub-06,POP,0.01532074492461889,1.0000369367262296,-0.0003208224025937445,0.9999481650193047,1.0000096559524536
1,20261203,sub-06,MATCH_EB120,0.01532074492461889,1.0000368478739663,-0.0003200506701114005,0.999948383145238,1.0000096559524536
1,20261203,sub-06,POP,1.0,0.9999908599659982,7.938968944027098e-05,0.9960547327063978,1.0002431869506836
1,20261203,sub-06,MATCH_EB120,1.0,0.9999944681410302,4.80492494058704e-05,0.9960917751304805,1.000244379043579
1,20261203,sub-06,POP,1.0,0.9604685882355157,0.3503366801593887,0.437924325466156,0.45334169268608093
1,20261203,sub-06,MATCH_EB120,1.0,0.8953851421411885,0.959802329934472,0.4694873094558716,0.46078962087631226
1,20261203,sub-06,POP,0.0,1.0,-0.0,1.0,1.0
1,20261203,sub-06,MATCH_EB120,0.0,1.0,-0.0,1.0,1.0
1,20261203,sub-06,POP,0.9401534928009672,1.0005072372116939,-0.004404689424317992,0.9964215166401118,1.0005909204483032
