fold_id,study,recording_key,adaptation_seed,method,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D11,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D10,0.06555684053756554,0.6793574094772339,0.18430909514427185,0.31485432765981297
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D01,0.06555684053756554,0.6793574094772339,0.18430909514427185,0.31485432765981297
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D11,0.06555684053756554,0.6793574094772339,0.18430909514427185,0.31485432765981297
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D01-SHUFFLED-LORA,0.06555684053756554,0.6793574094772339,0.18430909514427185,0.31485432765981297
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D11-SHUFFLED-BOTH,0.06555684053756554,0.6793574094772339,0.18430909514427185,0.31485432765981297
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D00,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D00,0.06738636632257239,0.6786933541297913,0.1851789355278015,0.3137120191844235
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D10,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D01,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D11,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D10,0.06738636632257239,0.6786933541297913,0.1851789355278015,0.3137120191844235
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D01,0.06738636632257239,0.6786933541297913,0.1851789355278015,0.3137120191844235
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D11,0.06738636632257239,0.6786933541297913,0.1851789355278015,0.3137120191844235
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D01-SHUFFLED-LORA,0.06738636632257239,0.6786933541297913,0.1851789355278015,0.3137120191844235
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D11-SHUFFLED-BOTH,0.06738636632257239,0.6786933541297913,0.1851789355278015,0.3137120191844235
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D00,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D00,0.054477847550578155,0.8079690486192703,0.15921780467033386,0.18713925533198272
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D10,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D01,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D11,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D10,0.054477847550578155,0.8079690486192703,0.15921780467033386,0.18713925533198272
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D01,0.054477847550578155,0.8079690486192703,0.15921780467033386,0.18713925533198272
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D11,0.054477847550578155,0.8079690486192703,0.15921780467033386,0.18713925533198272
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D01-SHUFFLED-LORA,0.054477847550578155,0.8079690486192703,0.15921780467033386,0.18713925533198272
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D11-SHUFFLED-BOTH,0.054477847550578155,0.8079690486192703,0.15921780467033386,0.18713925533198272
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D00,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D00,0.054637718512194934,0.8103614896535873,0.15766745805740356,0.1867404897301428
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D10,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D01,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D11,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D10,0.054637718512194934,0.8103614896535873,0.15766745805740356,0.1867404897301428
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D01,0.054637718512194934,0.8103614896535873,0.15766745805740356,0.1867404897301428
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D11,0.054637718512194934,0.8103614896535873,0.15766745805740356,0.1867404897301428
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D01-SHUFFLED-LORA,0.054637718512194934,0.8103614896535873,0.15766745805740356,0.1867404897301428
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D11-SHUFFLED-BOTH,0.054637718512194934,0.8103614896535873,0.15766745805740356,0.1867404897301428
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D00,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D00,0.05456629773634004,0.8117119520902634,0.1571110039949417,0.18505233492943227
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D10,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D01,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D11,0.05385412853050591,0.7209281027317047,0.1784873902797699,0.24322211551483164
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D10,0.05456629773634004,0.8117119520902634,0.1571110039949417,0.18505233492943227
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D01,0.05456629773634004,0.8117119520902634,0.1571110039949417,0.18505233492943227
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D11,0.05456629773634004,0.8117119520902634,0.1571110039949417,0.18505233492943227
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D01-SHUFFLED-LORA,0.05456629773634004,0.8117119520902634,0.1571110039949417,0.18505233492943227
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D11-SHUFFLED-BOTH,0.05456629773634004,0.8117119520902634,0.1571110039949417,0.18505233492943227
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D00,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D00,0.034835898020336854,0.7566754668951035,0.12212424725294113,0.26885102619881446
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D10,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D01,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D11,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D10,0.034835898020336854,0.7566754668951035,0.12212424725294113,0.26885102619881446
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D01,0.034835898020336854,0.7566754668951035,0.12212424725294113,0.26885102619881446
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D11,0.034835898020336854,0.7566754668951035,0.12212424725294113,0.26885102619881446
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D01-SHUFFLED-LORA,0.034835898020336854,0.7566754668951035,0.12212424725294113,0.26885102619881446
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D11-SHUFFLED-BOTH,0.034835898020336854,0.7566754668951035,0.12212424725294113,0.26885102619881446
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D00,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D00,0.03366810915959549,0.7532138526439667,0.12251494824886322,0.271084502778435
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D10,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D01,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D11,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D10,0.03366810915959549,0.7532138526439667,0.12251494824886322,0.271084502778435
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D01,0.03366810915959549,0.7532138526439667,0.12251494824886322,0.271084502778435
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D11,0.03366810915959549,0.7532138526439667,0.12251494824886322,0.271084502778435
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D01-SHUFFLED-LORA,0.03366810915959549,0.7532138526439667,0.12251494824886322,0.271084502778435
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D11-SHUFFLED-BOTH,0.03366810915959549,0.7532138526439667,0.12251494824886322,0.271084502778435
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D00,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D00,0.03557208753672653,0.7561103254556656,0.12472303211688995,0.2710292239280185
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D10,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D01,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D11,0.03845484790809709,0.66311115026474,0.13936401903629303,0.318633974695537
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D10,0.03557208753672653,0.7561103254556656,0.12472303211688995,0.2710292239280185
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D01,0.03557208753672653,0.7561103254556656,0.12472303211688995,0.2710292239280185
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D11,0.03557208753672653,0.7561103254556656,0.12472303211688995,0.2710292239280185
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D01-SHUFFLED-LORA,0.03557208753672653,0.7561103254556656,0.12472303211688995,0.2710292239280185
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D11-SHUFFLED-BOTH,0.03557208753672653,0.7561103254556656,0.12472303211688995,0.2710292239280185
