fold_id,study,recording_key,adaptation_seed,method,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D11-WRONG-BOTH-0,0.6404327154159546,0.8095179703365735,1.7544074058532715,0.8171083331108093,0.37421438097953796
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,RAW,0.5917127132415771,0.8584962480138881,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D00,0.3659157156944275,0.9306715429545482,4.174595832824707,0.6184009909629822,0.6650814414024353
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D00,0.34994691610336304,0.9369362564074405,4.5621747970581055,0.5914135575294495,0.6549123525619507
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D10,0.5243207216262817,0.8526379517726432,1.0502769947052002,0.8861069083213806,0.6278101205825806
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D10,0.5204735398292542,0.8551691238347414,1.1142445802688599,0.8796051144599915,0.6017739772796631
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D01,0.3270457684993744,0.9460565343336712,5.1500468254089355,0.5527104139328003,0.5508653521537781
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D11,0.4805144965648651,0.8848223560856809,1.8080883026123047,0.8120740056037903,0.5222774147987366
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D01,0.32195302844047546,0.9476395555340233,5.286367416381836,0.5441036820411682,0.5724207162857056
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D11,0.462345689535141,0.8924864785770983,2.142881393432617,0.7813685536384583,0.4531114399433136
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D01-SHUFFLED-LORA,0.34994691610336304,0.9369362564074405,4.5621747970581055,0.5914135575294495,0.6549123525619507
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D11-SHUFFLED-BOTH,0.5491892099380493,0.8586844176654813,0.6477775573730469,0.9281349778175354,0.32272133231163025
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D01-WRONG-LORA-0,0.3293748199939728,0.9445321983693336,5.088410377502441,0.5566465258598328,0.5896286964416504
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D11-WRONG-BOTH-0,0.3308246433734894,0.9438341772026517,5.050260543823242,0.5590967535972595,0.5933219194412231
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,RAW,0.5917127132415771,0.8584962480138881,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D00,0.3659157156944275,0.9306715429545482,4.174595832824707,0.6184009909629822,0.6650814414024353
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D00,0.35047271847724915,0.9367886796293373,4.549132823944092,0.5923022031784058,0.6570119261741638
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D10,0.5243207216262817,0.8526379517726432,1.0502769947052002,0.8861069083213806,0.6278101205825806
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D10,0.5199514031410217,0.8555626488069935,1.1229627132415771,0.8787227869033813,0.6040512919425964
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D01,0.3491779565811157,0.9386568782621078,4.5812811851501465,0.5901140570640564,0.6140033602714539
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D11,0.4669573903083801,0.8907981360815944,2.0566728115081787,0.7891623973846436,0.5526072382926941
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D01,0.3253764808177948,0.946627902137608,5.194494724273682,0.549889326095581,0.5939056873321533
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D11,0.449367880821228,0.8997538400456572,2.390177011489868,0.7594359517097473,0.46400874853134155
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D01-SHUFFLED-LORA,0.3301309645175934,0.9442883181867838,5.068492412567139,0.5579243898391724,0.6171000003814697
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D11-SHUFFLED-BOTH,0.5447580218315125,0.8607732240882995,0.7181445360183716,0.9206461906433105,0.34452569484710693
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D01-WRONG-LORA-0,0.3335694968700409,0.9430920606906716,4.97849178314209,0.5637356042861938,0.603864848613739
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D11-WRONG-BOTH-0,0.3296530842781067,0.9442906245032249,5.0810747146606445,0.5571168065071106,0.6015188694000244
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,RAW,0.5917127132415771,0.8584962480138881,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D00,0.3659157156944275,0.9306715429545482,4.174595832824707,0.6184009909629822,0.6650814414024353
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D00,0.35025206208229065,0.9368315750047123,4.554603576660156,0.5919292569160461,0.6575399041175842
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D10,0.5243207216262817,0.8526379517726432,1.0502769947052002,0.8861069083213806,0.6278101205825806
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D10,0.5203820466995239,0.855231400285621,1.115771770477295,0.8794505000114441,0.6057755351066589
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D01,0.3252582252025604,0.946601146067233,5.1976518630981445,0.5496894717216492,0.5641447901725769
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D11,0.47931206226348877,0.8854645348314906,1.8298507928848267,0.8100419044494629,0.5224505662918091
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D01,0.3184341490268707,0.9488500271092244,5.381824970245361,0.5381566882133484,0.5792551636695862
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D11,0.461707204580307,0.8927027575277358,2.1548852920532227,0.7802894711494446,0.4716642498970032
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D01-SHUFFLED-LORA,0.3304128050804138,0.9439894987672429,5.061080455780029,0.5584007501602173,0.6180844902992249
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D11-SHUFFLED-BOTH,0.5474429130554199,0.8602916929781043,0.675440788269043,0.9251837134361267,0.33879354596138
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D01-WRONG-LORA-0,0.3285894989967346,0.9449497744123413,5.109145164489746,0.5553193092346191,0.5990115404129028
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D11-WRONG-BOTH-0,0.3272848129272461,0.9452925230009969,5.14370059967041,0.5531144142150879,0.5921751856803894
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,RAW,0.36284902691841125,0.9401018576302979,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D00,0.3120293915271759,0.9501009855382261,1.3106094598770142,0.8599427342414856,0.25178462266921997
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D00,0.2453688234090805,0.9694558902813775,3.398131847381592,0.676228404045105,0.2305605411529541
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D10,0.308439701795578,0.9513041693925116,1.411113977432251,0.8500496745109558,0.23783504962921143
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D10,0.2583882510662079,0.9660805709463802,2.949064254760742,0.7121095657348633,0.23183466494083405
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D01,0.279672235250473,0.9601918475116592,2.261532783508301,0.7707674503326416,0.18166081607341766
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D11,0.29122260212898254,0.9568997197777769,1.910017967224121,0.8025999069213867,0.17343470454216003
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D01,0.24623946845531464,0.9692312761665143,3.367366313934326,0.6786278486251831,0.1842387318611145
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D11,0.26393812894821167,0.9646363694275486,2.7644762992858887,0.7274048328399658,0.19150280952453613
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D01-SHUFFLED-LORA,0.282266765832901,0.9597914392386289,2.1813242435455322,0.7779179215431213,0.19244484603405
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D11-SHUFFLED-BOTH,0.33260175585746765,0.9450984777510942,0.7560286521911621,0.9166394472122192,0.17241263389587402
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D01-WRONG-LORA-0,0.2604104280471802,0.9656775620268127,2.881352424621582,0.7176825404167175,0.23834161460399628
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D11-WRONG-BOTH-0,0.2620415687561035,0.9652278670310246,2.827115058898926,0.7221779823303223,0.23561660945415497
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,RAW,0.36284902691841125,0.9401018576302979,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D00,0.3120293915271759,0.9501009855382261,1.3106094598770142,0.8599427342414856,0.25178462266921997
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D00,0.24435141682624817,0.9698787399071704,3.43422269821167,0.6734244227409363,0.2281399667263031
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D10,0.308439701795578,0.9513041693925116,1.411113977432251,0.8500496745109558,0.23783504962921143
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D10,0.2577396631240845,0.9664436806945849,2.9708938598632812,0.7103220820426941,0.22936512529850006
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D01,0.2838445007801056,0.9590370367967099,2.1329095363616943,0.7822661399841309,0.18929855525493622
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D11,0.2894710302352905,0.957430470453772,1.9624172449111938,0.7977726459503174,0.17848370969295502
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D01,0.2333802580833435,0.9723855105063715,3.8332371711730957,0.6431883573532104,0.20380066335201263
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D11,0.24797962605953217,0.9687754288930156,3.306199550628662,0.6834236979484558,0.20805706083774567
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D01-SHUFFLED-LORA,0.25106897950172424,0.9681620883443833,3.1986584663391113,0.6919378638267517,0.18772824108600616
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D11-SHUFFLED-BOTH,0.33672475814819336,0.9449950975637751,0.6490181684494019,0.9280023574829102,0.17502500116825104
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D01-WRONG-LORA-0,0.25568410754203796,0.9673017504932685,3.0404443740844727,0.7046570181846619,0.2322024405002594
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D11-WRONG-BOTH-0,0.2587045729160309,0.9665587234449532,2.9384372234344482,0.7129812836647034,0.22984743118286133
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,RAW,0.36284902691841125,0.9401018576302979,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D00,0.3120293915271759,0.9501009855382261,1.3106094598770142,0.8599427342414856,0.25178462266921997
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D00,0.24896061420440674,0.9685362682362909,3.271906614303589,0.686127245426178,0.2252872884273529
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D10,0.308439701795578,0.9513041693925116,1.411113977432251,0.8500496745109558,0.23783504962921143
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D10,0.2628076672554016,0.9648911006872204,2.8017592430114746,0.7242893576622009,0.22700075805187225
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D01,0.27699291706085205,0.9610041484079435,2.3451457023620605,0.7633833885192871,0.1785421222448349
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D11,0.28279125690460205,0.9594170260844997,2.1652004718780518,0.7793633341789246,0.16955417394638062
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D01,0.2478998452425003,0.9689130537629058,3.3089945316314697,0.6832038164138794,0.1855071634054184
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D11,0.26577499508857727,0.9641438711748913,2.704237699508667,0.7324671149253845,0.18896450102329254
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D01-SHUFFLED-LORA,0.2811259925365448,0.9601221307975464,2.216498613357544,0.7747740149497986,0.1972433179616928
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D11-SHUFFLED-BOTH,0.3147526979446411,0.9506819009667271,1.2351303100585938,0.8674480319023132,0.1759338527917862
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D01-WRONG-LORA-0,0.2640449106693268,0.9646147660943861,2.7609634399414062,0.7276991009712219,0.23369267582893372
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D11-WRONG-BOTH-0,0.2652066648006439,0.96429497444561,2.7228310108184814,0.7309008240699768,0.2312958985567093
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,RAW,0.3979455232620239,0.9282392911842993,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D00,0.2909812927246094,0.9570566955385531,2.7191710472106934,0.7312089204788208,0.2620740532875061
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D00,0.2525880038738251,0.9675819667799472,3.9482178688049316,0.6347301006317139,0.2342529147863388
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D10,0.2948073446750641,0.9560868927962839,2.605705738067627,0.7408233284950256,0.2643977701663971
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D10,0.24964387714862823,0.9683658082282125,4.05005407333374,0.6273317933082581,0.23731951415538788
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D01,0.2996062934398651,0.9541526602624497,2.465454339981079,0.7528826594352722,0.25563162565231323
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D11,0.33442503213882446,0.942755075500731,1.5104975700378418,0.8403788805007935,0.2619961202144623
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D01,0.25835156440734863,0.9662358425758713,3.7522506713867188,0.649213433265686,0.2395763397216797
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D11,0.25610870122909546,0.9668988392241497,3.8279857635498047,0.6435773372650146,0.2411617785692215
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D01-SHUFFLED-LORA,0.2841249704360962,0.9589941462609645,2.926283836364746,0.7139796018600464,0.2597810626029968
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D11-SHUFFLED-BOTH,0.2905634939670563,0.95833641163524,2.731651782989502,0.7301589846611023,0.1563296616077423
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D01-WRONG-LORA-0,0.2685377299785614,0.9633343178097081,3.4163665771484375,0.6748102307319641,0.19152556359767914
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D11-WRONG-BOTH-0,0.2843725085258484,0.9588833774982592,2.9187204837799072,0.7146015763282776,0.20230548083782196
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,RAW,0.3979455232620239,0.9282392911842993,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D00,0.2909812927246094,0.9570566955385531,2.7191710472106934,0.7312089204788208,0.2620740532875061
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D00,0.2511722445487976,0.9679447896191745,3.997039794921875,0.6311724185943604,0.23136025667190552
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D10,0.2948073446750641,0.9560868927962839,2.605705738067627,0.7408233284950256,0.2643977701663971
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D10,0.2488328069448471,0.9685497419383333,4.078320503234863,0.6252936124801636,0.23466849327087402
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D01,0.3410285413265228,0.9406187880889456,1.3406580686569214,0.856972873210907,0.27311643958091736
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D11,0.3287704885005951,0.9449661873660483,1.6586159467697144,0.8261696100234985,0.266769677400589
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D01,0.25550469756126404,0.9669958683925898,3.8484950065612793,0.6420595049858093,0.2326519787311554
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D11,0.2541900873184204,0.9674206866445527,3.8933000564575195,0.6387560367584229,0.23451925814151764
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D01-SHUFFLED-LORA,0.28048011660575867,0.9600164137271215,3.0384302139282227,0.7048203945159912,0.263526052236557
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D11-SHUFFLED-BOTH,0.30428245663642883,0.9548219534390712,2.3309340476989746,0.7646334767341614,0.14860238134860992
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D01-WRONG-LORA-0,0.2562119960784912,0.9667919120185232,3.8244831562042236,0.6438368558883667,0.21181899309158325
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D11-WRONG-BOTH-0,0.2711855471134186,0.9627948334975167,3.331141471862793,0.6814640164375305,0.21498291194438934
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,RAW,0.3979455232620239,0.9282392911842993,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D00,0.2909812927246094,0.9570566955385531,2.7191710472106934,0.7312089204788208,0.2620740532875061
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D00,0.25285854935646057,0.9675100034871408,3.938920021057129,0.635409951210022,0.234801784157753
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D10,0.2948073446750641,0.9560868927962839,2.605705738067627,0.7408233284950256,0.2643977701663971
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D10,0.2508799433708191,0.9680380008213962,4.0071539878845215,0.6304379105567932,0.23840072751045227
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D01,0.32574594020843506,0.9456767529235001,1.738891839981079,0.8185691833496094,0.2575545608997345
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D11,0.3198355436325073,0.9478034024258701,1.8979377746582031,0.8037169575691223,0.25605326890945435
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D01,0.26018908619880676,0.9657699030809691,3.690690755844116,0.6538309454917908,0.24021285772323608
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D11,0.25926077365875244,0.9661315374377332,3.7217366695404053,0.6514981389045715,0.24266888201236725
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D01-SHUFFLED-LORA,0.2876302897930145,0.9579789028547046,2.819780111312866,0.7227880954742432,0.27089667320251465
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D11-SHUFFLED-BOTH,0.29103779792785645,0.9583190263280303,2.717484951019287,0.731350839138031,0.15680642426013947
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D01-WRONG-LORA-0,0.2631159722805023,0.9649297859422895,3.5935282707214355,0.6611859202384949,0.20139898359775543
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D11-WRONG-BOTH-0,0.27827131748199463,0.9606714494380179,3.1071038246154785,0.6992698907852173,0.2008267343044281
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,RAW,1.0735810995101929,0.638860501996794,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D00,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D00,0.4904826283454895,0.8716695882668967,6.804224014282227,0.45686593651771545,0.5965533256530762
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D10,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D01,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D11,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D10,0.4904826283454895,0.8716695882668967,6.804224014282227,0.45686593651771545,0.5965533256530762
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D01,0.4904826283454895,0.8716695882668967,6.804224014282227,0.45686593651771545,0.5965533256530762
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D11,0.4904826283454895,0.8716695882668967,6.804224014282227,0.45686593651771545,0.5965533256530762
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D01-SHUFFLED-LORA,0.4904826283454895,0.8716695882668967,6.804224014282227,0.45686593651771545,0.5965533256530762
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D11-SHUFFLED-BOTH,0.4904826283454895,0.8716695882668967,6.804224014282227,0.45686593651771545,0.5965533256530762
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,RAW,1.0735810995101929,0.638860501996794,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D00,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D00,0.48695921897888184,0.8731726257502226,6.86684513092041,0.45358404517173767,0.5973137021064758
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D10,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D01,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D11,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D10,0.48695921897888184,0.8731726257502226,6.86684513092041,0.45358404517173767,0.5973137021064758
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D01,0.48695921897888184,0.8731726257502226,6.86684513092041,0.45358404517173767,0.5973137021064758
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D11,0.48695921897888184,0.8731726257502226,6.86684513092041,0.45358404517173767,0.5973137021064758
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D01-SHUFFLED-LORA,0.48695921897888184,0.8731726257502226,6.86684513092041,0.45358404517173767,0.5973137021064758
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D11-SHUFFLED-BOTH,0.48695921897888184,0.8731726257502226,6.86684513092041,0.45358404517173767,0.5973137021064758
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,RAW,1.0735810995101929,0.638860501996794,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D00,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D00,0.5042452812194824,0.8636448468540844,6.563860893249512,0.4696853458881378,0.6157480478286743
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D10,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D01,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DET-D11,0.5442405343055725,0.8384564967718969,5.90087890625,0.5069394111633301,0.6232619285583496
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D10,0.5042452812194824,0.8636448468540844,6.563860893249512,0.4696853458881378,0.6157480478286743
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D01,0.5042452812194824,0.8636448468540844,6.563860893249512,0.4696853458881378,0.6157480478286743
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D11,0.5042452812194824,0.8636448468540844,6.563860893249512,0.4696853458881378,0.6157480478286743
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D01-SHUFFLED-LORA,0.5042452812194824,0.8636448468540844,6.563860893249512,0.4696853458881378,0.6157480478286743
study05_layout_05_heldout_00,study05,study05/study05_p06,20260823,DIFF-D11-SHUFFLED-BOTH,0.5042452812194824,0.8636448468540844,6.563860893249512,0.4696853458881378,0.6157480478286743
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,RAW,1.1948336362838745,0.6125773853579903,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D00,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D00,0.34382346272468567,0.9416743341231145,10.819439888000488,0.2877584397792816,0.7978913187980652
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D10,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D01,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DET-D11,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D10,0.34382346272468567,0.9416743341231145,10.819439888000488,0.2877584397792816,0.7978913187980652
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D01,0.34382346272468567,0.9416743341231145,10.819439888000488,0.2877584397792816,0.7978913187980652
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D11,0.34382346272468567,0.9416743341231145,10.819439888000488,0.2877584397792816,0.7978913187980652
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D01-SHUFFLED-LORA,0.34382346272468567,0.9416743341231145,10.819439888000488,0.2877584397792816,0.7978913187980652
study05_layout_05_heldout_00,study05,study05/study05_p10,20260821,DIFF-D11-SHUFFLED-BOTH,0.34382346272468567,0.9416743341231145,10.819439888000488,0.2877584397792816,0.7978913187980652
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,RAW,1.1948336362838745,0.6125773853579903,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D00,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D00,0.35183271765708923,0.9391654782517681,10.619424819946289,0.2944616675376892,0.8026009798049927
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D10,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D01,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
