fold_id,study,recording_key,method,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D00,0.04312439699519853,0.7957073897123337,0.11115168035030365,0.14008863490440332
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10,0.044596954264113156,0.7898839861154556,0.11725766956806183,0.15071920156390153
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01,0.043570573594360076,0.7634415775537491,0.12992501258850098,0.16729765791819504
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11,0.04421952168350337,0.768778532743454,0.13440465927124023,0.17685170389809984
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-SHUFFLED-GEOMETRY,0.041747138927095244,0.7851205319166183,0.11467153578996658,0.1469811832354792
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-SHUFFLED-LORA,0.04288539966782097,0.7928616851568222,0.08738215267658234,0.1277814751948382
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-SHUFFLED-BOTH,0.03932400079841008,0.7945201843976974,0.061530813574790955,0.09383968233472957
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-CAL,0.044596954264113156,0.7898839861154556,0.11725766956806183,0.15071920156390153
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-CAL,0.043570573594360076,0.7634415775537491,0.12992501258850098,0.16729765791819504
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-CAL,0.04421952168350337,0.768778532743454,0.13440465927124023,0.17685170389809984
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.041747138927095244,0.7851205319166183,0.11467153578996658,0.1469811832354792
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-SHUFFLED-LORA-CAL,0.04288539966782097,0.7928616851568222,0.08738215267658234,0.1277814751948382
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-SHUFFLED-BOTH-CAL,0.03932400079841008,0.7945201843976974,0.061530813574790955,0.09383968233472957
study05_layout_05_heldout_00,study05,study05/study05_p06,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D00,0.06981259366850659,0.5728916823863983,0.1419478952884674,0.33828516005880305
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D00,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D10,0.06981259366850659,0.5728916823863983,0.1419478952884674,0.33828516005880305
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-CAL,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D01,0.06981259366850659,0.5728916823863983,0.1419478952884674,0.33828516005880305
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-CAL,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D11,0.06981259366850659,0.5728916823863983,0.1419478952884674,0.33828516005880305
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-CAL,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-SHUFFLED-GEOMETRY,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-SHUFFLED-LORA,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-SHUFFLED-LORA-CAL,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-SHUFFLED-BOTH,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-SHUFFLED-BOTH-CAL,0.06660602959515206,0.6654703915119171,0.18363577127456665,0.32614345805649325
study05_layout_05_heldout_00,study05,study05/study05_p10,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D00,0.053855248558302884,0.7209277749061584,0.17851613461971283,0.2432136693692536
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D00,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D10,0.053855248558302884,0.7209277749061584,0.17851613461971283,0.2432136693692536
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10-CAL,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D01,0.053855248558302884,0.7209277749061584,0.17851613461971283,0.2432136693692536
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D01,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D01-CAL,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D11,0.053855248558302884,0.7209277749061584,0.17851613461971283,0.2432136693692536
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D11,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D11-CAL,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10-SHUFFLED-GEOMETRY,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D01-SHUFFLED-LORA,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D01-SHUFFLED-LORA-CAL,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D11-SHUFFLED-BOTH,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D11-SHUFFLED-BOTH-CAL,0.05466161144833112,0.8098306357860565,0.16057758033275604,0.18712841448582224
study05_layout_05_heldout_00,study05,study05/study05_p24,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,DET-D00,0.0384576855837528,0.6631101071834564,0.13940073549747467,0.31862753920457854
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D00,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DET-D10,0.0384576855837528,0.6631101071834564,0.13940073549747467,0.31862753920457854
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D10,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D10-CAL,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DET-D01,0.0384576855837528,0.6631101071834564,0.13940073549747467,0.31862753920457854
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D01,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D01-CAL,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DET-D11,0.0384576855837528,0.6631101071834564,0.13940073549747467,0.31862753920457854
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D11,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D11-CAL,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D10-SHUFFLED-GEOMETRY,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D01-SHUFFLED-LORA,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D01-SHUFFLED-LORA-CAL,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D11-SHUFFLED-BOTH,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
study05_layout_05_heldout_00,study05,study05/study05_p24,DIFF-D11-SHUFFLED-BOTH-CAL,0.03530555175906368,0.7564773708581924,0.12342210114002228,0.26001563268003036
