fold_id,study,recording_key,method,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-D11-WRONG-BOTH-0-CAL,0.2812395393848419,0.9596372471983171,0.22261841595172882,0.9746957421302795,0.26940083503723145
study02_layout_02_heldout_03,study02,study02/study02_p12,RAW,0.5776519179344177,0.873675963180387,0.0,1.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-D00,0.40292033553123474,0.9167449461834695,3.1289405822753906,0.6975140571594238,0.4137072265148163
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-D10,0.3794015645980835,0.9260861133617238,3.6513421535491943,0.6567996144294739,0.4192920923233032
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-D01,0.5262696146965027,0.858293928086072,0.8091592192649841,0.9110496640205383,0.5420113205909729
study02_layout_02_heldout_03,study02,study02/study02_p12,DET-D11,0.49293074011802673,0.8755002942831395,1.3776063919067383,0.8533352017402649,0.5448814034461975
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D00,0.37738698720932007,0.9286554194853642,3.6975858211517334,0.653312087059021,0.38704606890678406
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D10,0.3571200370788574,0.9358803264234228,4.177040100097656,0.6182270646095276,0.39485567808151245
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D01,0.5060705542564392,0.8748807509469027,1.1491029262542725,0.876082181930542,0.5271457433700562
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D11,0.4998955726623535,0.8744192913951366,1.2557381391525269,0.8653923869132996,0.5362371206283569
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D10-SHUFFLED-GEOMETRY,0.43756330013275146,0.9065419767015478,2.412506580352783,0.75748610496521,0.36032912135124207
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D01-SHUFFLED-LORA,0.37738698720932007,0.9286554194853642,3.6975858211517334,0.653312087059021,0.38704606890678406
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D11-SHUFFLED-BOTH,0.43756330013275146,0.9065419767015478,2.412506580352783,0.75748610496521,0.36032912135124207
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D10-WRONG-GEOMETRY-0,0.4560796320438385,0.8983468409113594,2.052510976791382,0.7895405888557434,0.35723692178726196
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D01-WRONG-LORA-0,0.38469430804252625,0.9259746250861712,3.5310089588165283,0.6659621596336365,0.36073023080825806
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D11-WRONG-BOTH-0,0.45101726055145264,0.9007491622603078,2.149461269378662,0.7807767987251282,0.3526532053947449
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D10-CAL,0.3571200370788574,0.9358803264234228,4.177040100097656,0.6182270646095276,0.39485567808151245
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D01-CAL,0.5060705542564392,0.8748807509469027,1.1491029262542725,0.876082181930542,0.5271457433700562
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D11-CAL,0.48946720361709595,0.8793527371847647,1.4388524293899536,0.8473393321037292,0.5265966653823853
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.43756330013275146,0.9065419767015478,2.412506580352783,0.75748610496521,0.36032912135124207
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D01-SHUFFLED-LORA-CAL,0.37738698720932007,0.9286554194853642,3.6975858211517334,0.653312087059021,0.38704606890678406
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D11-SHUFFLED-BOTH-CAL,0.4289379119873047,0.9098056734276633,2.585435390472412,0.7425543665885925,0.35696426033973694
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.4560796320438385,0.8983468409113594,2.052510976791382,0.7895405888557434,0.35723692178726196
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D01-WRONG-LORA-0-CAL,0.38469430804252625,0.9259746250861712,3.5310089588165283,0.6659621596336365,0.36073023080825806
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-D11-WRONG-BOTH-0-CAL,0.4418872892856598,0.90431013666319,2.3270938396453857,0.7649715542793274,0.34952759742736816
study03_layout_03_heldout_00,study03,study03/study03_p03,RAW,0.7837794423103333,0.7938340716919512,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,DET-D00,0.4908584952354431,0.878074448739699,4.064751148223877,0.6262712478637695,0.4612026810646057
study03_layout_03_heldout_00,study03,study03/study03_p03,DET-D10,0.48228439688682556,0.8812731812205626,4.217813014984131,0.615331768989563,0.4726210832595825
study03_layout_03_heldout_00,study03,study03/study03_p03,DET-D01,0.4600992798805237,0.8953715187180102,4.6268463134765625,0.5870264768600464,0.41667309403419495
study03_layout_03_heldout_00,study03,study03/study03_p03,DET-D11,0.4267716407775879,0.9089661710777371,5.279965877532959,0.5445047616958618,0.41763579845428467
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D00,0.48779740929603577,0.8810336444348859,4.119087219238281,0.6223656535148621,0.46271762251853943
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D10,0.4773862957954407,0.8850400827757994,4.306478500366211,0.6090824604034424,0.4708932340145111
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D01,0.4680646061897278,0.8928952627274523,4.477761268615723,0.59718918800354,0.44111764430999756
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D11,0.43972137570381165,0.9042530892788437,5.020325183868408,0.561026930809021,0.43576082587242126
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D10-SHUFFLED-GEOMETRY,0.47598975896835327,0.8859317907858506,4.3319244384765625,0.6073006987571716,0.471000611782074
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D01-SHUFFLED-LORA,0.5934717059135437,0.8346562641649262,2.415876865386963,0.7571922540664673,0.5436462759971619
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D11-SHUFFLED-BOTH,0.6076371669769287,0.8273636676673309,2.2109904289245605,0.7752655744552612,0.5557132363319397
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D10-WRONG-GEOMETRY-0,0.654029130935669,0.7999983174628605,1.5719349384307861,0.8344556093215942,0.4010367691516876
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D01-WRONG-LORA-0,0.5109783411026001,0.8724921930777497,3.715827226638794,0.6519415378570557,0.4623682498931885
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D11-WRONG-BOTH-0,0.6481079459190369,0.8076664493530906,1.6509296894073486,0.8269009590148926,0.3798404633998871
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D10-CAL,0.4576237201690674,0.8968336936934193,4.673706531524658,0.5838680267333984,0.3701741397380829
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D01-CAL,0.4591732323169708,0.8971051447722808,4.644346237182617,0.5858449339866638,0.4190617799758911
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D11-CAL,0.4325087368488312,0.9070032804292365,5.163979530334473,0.5518245697021484,0.41614434123039246
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.4576237201690674,0.8968336936934193,4.673706531524658,0.5838680267333984,0.3701741397380829
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D01-SHUFFLED-LORA-CAL,0.568134069442749,0.8471941069982929,2.7948598861694336,0.7248647809028625,0.5164639949798584
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D11-SHUFFLED-BOTH-CAL,0.5433642268180847,0.8574171717962759,3.182055950164795,0.6932616829872131,0.5051276087760925
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.4576237201690674,0.8968336936934193,4.673706531524658,0.5838680267333984,0.3701741397380829
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D01-WRONG-LORA-0-CAL,0.4979863166809082,0.87890130818497,3.9395289421081543,0.63536536693573,0.43924984335899353
study03_layout_03_heldout_00,study03,study03/study03_p03,DIFF-D11-WRONG-BOTH-0-CAL,0.5968824028968811,0.8327787919219338,2.3661017417907715,0.7615439295768738,0.3708063066005707
study03_layout_03_heldout_00,study03,study03/study03_p19,RAW,0.5917127132415771,0.8584962480138881,0.0,1.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,DET-D00,0.3659351170063019,0.9306655182261186,4.174136161804199,0.6184337735176086,0.6651063561439514
study03_layout_03_heldout_00,study03,study03/study03_p19,DET-D10,0.5243282318115234,0.8526347162845853,1.050153136253357,0.8861196041107178,0.6278384923934937
study03_layout_03_heldout_00,study03,study03/study03_p19,DET-D01,0.34276509284973145,0.9407125534442586,4.74228572845459,0.5792762637138367,0.6133436560630798
study03_layout_03_heldout_00,study03,study03/study03_p19,DET-D11,0.4861299395561218,0.8814863108150189,1.7071702480316162,0.8215641379356384,0.5487446784973145
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D00,0.35194331407546997,0.9363074765033106,4.512763500213623,0.5947874784469604,0.6533041596412659
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D10,0.5214290022850037,0.8547559664681632,1.0983142852783203,0.8812198638916016,0.6001270413398743
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D01,0.3224579393863678,0.9477795655346253,5.272756099700928,0.5449569225311279,0.566787838935852
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D11,0.46265697479248047,0.8928605602086591,2.137035608291626,0.7818946242332458,0.4573558568954468
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D10-SHUFFLED-GEOMETRY,0.5625742077827454,0.829351702703732,0.4386211037635803,0.9507557153701782,0.5834170579910278
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D01-SHUFFLED-LORA,0.3343384861946106,0.9447543711465908,4.958489894866943,0.5650351047515869,0.502528190612793
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D11-SHUFFLED-BOTH,0.49108970165252686,0.8861861234043769,1.6190015077590942,0.8299462199211121,0.3587830364704132
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D10-WRONG-GEOMETRY-0,0.3517402708530426,0.9363653206980463,4.517775535583496,0.5944443941116333,0.6599912643432617
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D01-WRONG-LORA-0,0.3354020118713379,0.9426355053029124,4.930904865264893,0.5668325424194336,0.5911686420440674
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D11-WRONG-BOTH-0,0.3345966935157776,0.942778677838878,4.951785087585449,0.5654714703559875,0.5800808072090149
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D10-CAL,0.36036038398742676,0.9330786955362593,4.3074774742126465,0.6090124249458313,0.6375826001167297
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D01-CAL,0.32352426648139954,0.9470904292044777,5.24407958984375,0.5467590689659119,0.5775224566459656
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D11-CAL,0.36582818627357483,0.9311773235573779,4.176674842834473,0.6182530522346497,0.5788511037826538
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.35830336809158325,0.9338703040113139,4.357199668884277,0.6055360436439514,0.6287635564804077
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D01-SHUFFLED-LORA-CAL,0.329337477684021,0.9457294190917052,5.089394569396973,0.5565834045410156,0.520321249961853
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D11-SHUFFLED-BOTH-CAL,0.3586501181125641,0.9339457350952701,4.3487982749938965,0.6061220765113831,0.5387911200523376
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.3504392206668854,0.9368614583776999,4.549962997436523,0.5922455787658691,0.6527416110038757
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D01-WRONG-LORA-0-CAL,0.33662888407707214,0.9421064082762634,4.899190425872803,0.5689059495925903,0.5997633934020996
study03_layout_03_heldout_00,study03,study03/study03_p19,DIFF-D11-WRONG-BOTH-0-CAL,0.34110012650489807,0.9402922561626904,4.784580230712891,0.57646244764328,0.6273849606513977
study04_layout_04_heldout_01,study04,study04/study04_p28,RAW,0.36284908652305603,0.9401018576302975,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-D00,0.31198829412460327,0.9501132013661769,1.3117554187774658,0.859829306602478,0.25175556540489197
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-D10,0.3084053099155426,0.9513138573427483,1.4120838642120361,0.8499547243118286,0.23777231574058533
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-D01,0.2785889804363251,0.960497414673073,2.2952423095703125,0.7677819728851318,0.1961435228586197
study04_layout_04_heldout_01,study04,study04/study04_p28,DET-D11,0.2866775691509247,0.9582685146915751,2.0466465950012207,0.790073812007904,0.17108522355556488
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D00,0.2439299374818802,0.969993475430963,3.4492194652557373,0.6722627282142639,0.2246619313955307
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D10,0.2573544383049011,0.9665633304862323,2.9838876724243164,0.7092602252960205,0.2266695350408554
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D01,0.24451065063476562,0.9696599634162089,3.428565502166748,0.6738631725311279,0.18390269577503204
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D11,0.26620081067085266,0.9640441091493936,2.690333843231201,0.7336404919624329,0.18566720187664032
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D10-SHUFFLED-GEOMETRY,0.2882044017314911,0.957693115938328,2.0005085468292236,0.7942817807197571,0.20200437307357788
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D01-SHUFFLED-LORA,0.2439299374818802,0.969993475430963,3.4492194652557373,0.6722627282142639,0.2246619313955307
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D11-SHUFFLED-BOTH,0.2882044017314911,0.957693115938328,2.0005085468292236,0.7942817807197571,0.20200437307357788
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D10-WRONG-GEOMETRY-0,0.24468295276165009,0.9698228597272319,3.4224472045898438,0.6743380427360535,0.2228759229183197
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D01-WRONG-LORA-0,0.29676419496536255,0.9550603562119072,1.7462908029556274,0.8178722262382507,0.24967150390148163
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D11-WRONG-BOTH-0,0.26328203082084656,0.9650846841332767,2.7860963344573975,0.7255964875221252,0.22825872898101807
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D10-CAL,0.24239270389080048,0.9704628078211349,3.5041303634643555,0.6680261492729187,0.13479715585708618
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D01-CAL,0.24451065063476562,0.9696599634162089,3.428565502166748,0.6738631725311279,0.18390269577503204
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D11-CAL,0.24223144352436066,0.9702564032553158,3.509911060333252,0.6675817370414734,0.16086445748806
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.24239270389080048,0.9704628078211349,3.5041303634643555,0.6680261492729187,0.13479715585708618
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D01-SHUFFLED-LORA-CAL,0.2439299374818802,0.969993475430963,3.4492194652557373,0.6722627282142639,0.2246619313955307
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D11-SHUFFLED-BOTH-CAL,0.24492895603179932,0.9696250048610935,3.4137179851531982,0.6750160455703735,0.16417112946510315
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.24239270389080048,0.9704628078211349,3.5041303634643555,0.6680261492729187,0.13479715585708618
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D01-WRONG-LORA-0-CAL,0.29676419496536255,0.9550603562119072,1.7462908029556274,0.8178722262382507,0.24967150390148163
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-D11-WRONG-BOTH-0-CAL,0.23735395073890686,0.9715622474745039,3.686591625213623,0.6541395783424377,0.1795138418674469
study04_layout_04_heldout_01,study04,study04/study04_p29,RAW,0.3979455232620239,0.9282392911843004,0.0,1.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-D00,0.29098421335220337,0.9570569636408275,2.7190840244293213,0.7312162518501282,0.2620641589164734
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-D10,0.2948184907436371,0.9560840667977887,2.6053786277770996,0.7408513426780701,0.26437488198280334
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-D01,0.30176278948783875,0.9534573982645315,2.403158664703369,0.7583017349243164,0.24993446469306946
study04_layout_04_heldout_01,study04,study04/study04_p29,DET-D11,0.2932455539703369,0.9564439791250267,2.651843547821045,0.7368987798690796,0.2655428946018219
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D00,0.2529560625553131,0.9674796886430668,3.9355709552764893,0.6356550455093384,0.23762300610542297
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10,0.25022435188293457,0.9682061628107926,4.029881477355957,0.6287904381752014,0.24061885476112366
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01,0.26178786158561707,0.9652755752158698,3.6374826431274414,0.6578484773635864,0.25110146403312683
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11,0.2576117217540741,0.9664547275953691,3.777160167694092,0.647354245185852,0.24560880661010742
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-SHUFFLED-GEOMETRY,0.26439565420150757,0.9644218351136887,3.5513856410980225,0.664401650428772,0.23736488819122314
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-SHUFFLED-LORA,0.26134902238845825,0.9652792955029948,3.652055025100708,0.6567457318305969,0.2336677461862564
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-SHUFFLED-BOTH,0.31653809547424316,0.9492703110339182,1.987952470779419,0.7954307198524475,0.22206027805805206
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-WRONG-GEOMETRY-0,0.27651798725128174,0.9610145931049812,3.1620051860809326,0.6948639750480652,0.23561012744903564
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-WRONG-LORA-0,0.26759642362594604,0.9637282690553268,3.446866035461426,0.6724448800086975,0.18172003328800201
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-WRONG-BOTH-0,0.28065651655197144,0.9599727659543846,3.0329694747924805,0.7052636742591858,0.19751887023448944
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-CAL,0.25022435188293457,0.9682061628107926,4.029881477355957,0.6287904381752014,0.24061885476112366
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-CAL,0.26178786158561707,0.9652755752158698,3.6374826431274414,0.6578484773635864,0.25110146403312683
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-CAL,0.2576117217540741,0.9664547275953691,3.777160167694092,0.647354245185852,0.24560880661010742
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.26439565420150757,0.9644218351136887,3.5513856410980225,0.664401650428772,0.23736488819122314
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-SHUFFLED-LORA-CAL,0.26134902238845825,0.9652792955029948,3.652055025100708,0.6567457318305969,0.2336677461862564
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-SHUFFLED-BOTH-CAL,0.31653809547424316,0.9492703110339182,1.987952470779419,0.7954307198524475,0.22206027805805206
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.27651798725128174,0.9610145931049812,3.1620051860809326,0.6948639750480652,0.23561012744903564
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D01-WRONG-LORA-0-CAL,0.26759642362594604,0.9637282690553268,3.446866035461426,0.6724448800086975,0.18172003328800201
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-D11-WRONG-BOTH-0-CAL,0.28065651655197144,0.9599727659543846,3.0329694747924805,0.7052636742591858,0.19751887023448944
study05_layout_05_heldout_00,study05,study05/study05_p06,RAW,1.0735810995101929,0.6388605019967944,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D00,0.5441375374794006,0.8385343011972781,5.902523040771484,0.5068435072898865,0.6231562495231628
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D00,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D10,0.5441375374794006,0.8385343011972781,5.902523040771484,0.5068435072898865,0.6231562495231628
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D01,0.5441375374794006,0.8385343011972781,5.902523040771484,0.5068435072898865,0.6231562495231628
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DET-D11,0.5441375374794006,0.8385343011972781,5.902523040771484,0.5068435072898865,0.6231562495231628
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-SHUFFLED-GEOMETRY,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-SHUFFLED-GEOMETRY-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-SHUFFLED-LORA,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-SHUFFLED-LORA-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-SHUFFLED-BOTH,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-SHUFFLED-BOTH-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-WRONG-GEOMETRY-0,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-WRONG-GEOMETRY-0-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-WRONG-LORA-0,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-WRONG-LORA-0-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-WRONG-BOTH-0,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-WRONG-BOTH-0-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-WRONG-GEOMETRY-1,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D10-WRONG-GEOMETRY-1-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-WRONG-LORA-1,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D01-WRONG-LORA-1-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-WRONG-BOTH-1,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p06,DIFF-D11-WRONG-BOTH-1-CAL,0.4975191652774811,0.8674590792085783,6.680500030517578,0.46342021226882935,0.6017814874649048
study05_layout_05_heldout_00,study05,study05/study05_p10,RAW,1.1948336362838745,0.6125773853579908,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D00,0.37566787004470825,0.9292956170981946,10.050067901611328,0.31441017985343933,0.82410728931427
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D00,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D10,0.37566787004470825,0.9292956170981946,10.050067901611328,0.31441017985343933,0.82410728931427
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10-CAL,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D01,0.37566787004470825,0.9292956170981946,10.050067901611328,0.31441017985343933,0.82410728931427
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D01,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D01-CAL,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DET-D11,0.37566787004470825,0.9292956170981946,10.050067901611328,0.31441017985343933,0.82410728931427
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D11,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D11-CAL,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
study05_layout_05_heldout_00,study05,study05/study05_p10,DIFF-D10-SHUFFLED-GEOMETRY,0.348464697599411,0.9401641551880667,10.702972412109375,0.2916428744792938,0.7992441058158875
