fold,verifier,panel,participant,condition,identity_margin,auroc,rank1,tar_at_far5
4,B-R,rereference,5,2,0.0702117308974266,0.8905817174515235,0.8947368421052632,0.631578947368421
4,B-R,rereference,10,1,0.03020920231938362,0.6481994459833795,0.47368421052631576,0.05263157894736842
4,B-R,rereference,10,2,0.05557919293642044,0.8614958448753461,0.8421052631578947,0.47368421052631576
4,B-R,rereference,15,1,0.00545909907668829,0.4889196675900277,0.42105263157894735,0.0
4,B-R,rereference,15,2,0.009565938264131546,0.5637119113573408,0.47368421052631576,0.0
4,B-R,dropout10,5,1,0.02356930635869503,0.6939058171745152,0.631578947368421,0.21052631578947367
4,B-R,dropout10,5,2,0.083533376455307,0.9016620498614959,0.8947368421052632,0.6842105263157895
4,B-R,dropout10,10,1,0.040415048599243164,0.6911357340720221,0.5789473684210527,0.10526315789473684
4,B-R,dropout10,10,2,0.06220775470137596,0.9030470914127424,0.7894736842105263,0.3684210526315789
4,B-R,dropout10,15,1,0.0032721797470003366,0.5013850415512465,0.5263157894736842,0.0
4,B-R,dropout10,15,2,0.013049324974417686,0.5664819944598338,0.3684210526315789,0.0
4,B-R,dropout20,5,1,0.020752495154738426,0.667590027700831,0.5263157894736842,0.15789473684210525
4,B-R,dropout20,5,2,0.06652786582708359,0.8947368421052632,0.8947368421052632,0.631578947368421
4,B-R,dropout20,10,1,0.032723505049943924,0.7036011080332409,0.5789473684210527,0.0
4,B-R,dropout20,10,2,0.06051219254732132,0.9113573407202216,0.8421052631578947,0.2631578947368421
4,B-R,dropout20,15,1,0.005622230004519224,0.48753462603878117,0.47368421052631576,0.0
4,B-R,dropout20,15,2,0.012445255182683468,0.5720221606648199,0.5263157894736842,0.0
4,B-R,gain_normalized,5,1,0.03742397949099541,0.6939058171745152,0.6842105263157895,0.10526315789473684
4,B-R,gain_normalized,5,2,0.2000122368335724,0.9847645429362881,0.9473684210526315,0.8421052631578947
4,B-R,gain_normalized,10,1,0.08246700465679169,0.8601108033240997,1.0,0.631578947368421
4,B-R,gain_normalized,10,2,0.1378248631954193,0.9736842105263158,0.9473684210526315,1.0
4,B-R,gain_normalized,15,1,0.07674006372690201,0.853185595567867,0.8947368421052632,0.5789473684210527
4,B-R,gain_normalized,15,2,0.0775652751326561,0.8975069252077562,0.7894736842105263,0.2631578947368421
4,B-R,statistics_only,5,1,0.01985888183116913,0.7520775623268698,0.6842105263157895,0.47368421052631576
4,B-R,statistics_only,5,2,0.019870804622769356,0.7770083102493073,0.8421052631578947,0.5789473684210527
4,B-R,statistics_only,10,1,0.12718655169010162,1.0,1.0,1.0
4,B-R,statistics_only,10,2,0.12950824201107025,1.0,1.0,1.0
4,B-R,statistics_only,15,1,0.07986214011907578,1.0,1.0,1.0
4,B-R,statistics_only,15,2,0.07831761986017227,1.0,1.0,1.0
4,B-R,wrong_condition_same_subject,5,1,-0.006579220294952393,0.4681440443213296,0.2631578947368421,0.21052631578947367
4,B-R,wrong_condition_same_subject,5,2,0.08817839622497559,0.7894736842105263,0.7894736842105263,0.42105263157894735
4,B-R,wrong_condition_same_subject,10,1,0.11431000381708145,0.9709141274238227,0.9473684210526315,0.8947368421052632
4,B-R,wrong_condition_same_subject,10,2,0.08384902775287628,0.7922437673130194,0.8947368421052632,0.47368421052631576
4,B-R,wrong_condition_same_subject,15,1,0.11202806234359741,0.925207756232687,0.8947368421052632,0.47368421052631576
4,B-R,wrong_condition_same_subject,15,2,0.005476720165461302,0.5249307479224377,0.42105263157894735,0.0
